,X600104.SH,X600519.SH,X000651.SZ,X002415.SZ,X000725.SZ,X000625.SZ,X002304.SZ,X000858.SZ,X000063.SZ,X600690.SH,X600031.SH,X600276.SH,X000338.SZ,X600372.SH,X000157.SZ,X002241.SZ,X000100.SZ,X600741.SH,X600066.SH,X600703.SH,X600089.SH,X600271.SH,X000550.SZ,X600118.SH,X601877.SH,X002236.SZ,X002475.SZ,X000581.SZ,X000800.SZ,X600582.SH,X000623.SZ,X000568.SZ,X600177.SH,X000559.SZ,X600060.SH,X300124.SZ,X002129.SZ,X000050.SZ,X000977.SZ,X002294.SZ,X000400.SZ,X300003.SZ,X000869.SZ,X600839.SH,X002465.SZ,X002456.SZ,X002292.SZ,X002007.SZ,X002049.SZ,X600312.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600104.SH,0,0,0,0,0,0.144726867207524,0,0,0,0,0.0966815880365916,0,0,0,0,0,0,0.553061566911191,0,0,0,0,0,0,0,0,0,0,0.0544350241745888,0,0.0636140491799326,0,0,0,0,0,0,0,0,0,0,0,0,0.102433217447798,0,0,0,0,0,0.0942355062043128,0,0,0.00632484022086274,-0.168226663267312,0,0,0,0,0
X600519.SH,0,0,0.1163735550726,0,0,-0.0341258693634281,0.0475749834925151,0.209858595161952,0,0.0445833832453201,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0.0507661636962914,0,0,0,0,0,-8.67361737988404e-19,0,0.0551990612224912,0,0.0111774007595146,0,0,0,0,0,0,0,0.0384830525036549,0,0,0,0,0,0,-0.0816976907418361,0,0,-0.00172002905710846,0,0,0,0,0,0
X000651.SZ,0.00397598307174099,0,0,0,0.201122657815853,0.227611359000416,0,0,0.0281830145327724,0,0,0,0.0291388778288661,0,0,0,0.065928341548239,0,0,0,0,0.0380983129412096,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0509352423167476,0,0,0,0,0,0,0,0,0,0,0,0.245989815561787,0,0,0,0,-0.0127290488038947,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0.232560343567351,0.0522284392003141,0,0,0,0,0,0,0,0,0,0,0,0.00669299040652827,0,0,0,0.023038663480188,0,0,0.321816212882883,0.0633111296687556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00146969198022893,0,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1350753711346,0.0165898935445225,0,0.241339876787967,0,0,0,0,0.0858673694472952,0,0.04309699420554,0,0,0,0,0.0165060340383678,0,0.0286818853731755,0.17531376114325,0.167862421127925,0,0,0,0,0,0,0,0,0,0,0.112803838327302,0.105549924419045,0,0,0,0,0,0,0,-0.00664621607024194,0,0.0716031156526095,0,0,0,0
X000625.SZ,0.500655878791316,0,0,0,0.000782384224875613,0,0,0,0,0,0,0,0,0,0,0,0,0.170696213835855,0,0,0,0,0.0457816860724874,0,0,0,-0.00379471626160034,0,0,0,0.0800900691182646,0,0,0,0.00282230736685888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0353702843130204,0,0,0.0076193310145657,0,0.0222456555609701,0,0,0,0
X002304.SZ,0.0632327982572885,0,0,0.0185407113998689,0,0,0,0.130776207355543,0,0,0,0.0288266840151806,0,0,0,0,0,0,0,0,0,0,0.0310379248985152,0,0,0,0,0.145828526184834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.273903970701241,0,0,0,0,0,0,0,0,0.00857211045327106,0,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0.00585104737244054,0,0,0,0.0948372208596704,0.0394109917122981,0.0620459198159236,0,0.280838757928307,0,0.0272758775764881,0,0,0,0,0,0,0.0140145623165051,0,0,0,0,0,0,0.0239110125098952,0,0,0,0,0,0.0397413271160035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0182074765423056,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0.128553726290019,0,0.146330786538968,0,0,0,0,0,0,0.112957598294044,0,0,0,0,0,0,0,0.128859802373796,0,0,0,0,0.247679398087297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00282612967583758,0,0,0,0,0,0
X600690.SH,0.0532443029870309,0,0.0821129490105111,0,0,0,0,0.0443156607518014,0.043088991633974,0,0,0,0.130090600275409,0,0,0,0.232484543743299,0,0,0,0,0,0.101347577956171,0,0,0,0,0.118169396790496,0,0,0,0,0.00182398339309903,0,0,0,0,0,-0.0221141693633633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
