,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000858.SZ,X002304.SZ,X600276.SH,X000725.SZ,X000625.SZ,X000063.SZ,X002292.SZ,X600690.SH,X600703.SH,X600741.SH,X000100.SZ,X600031.SH,X600066.SH,X002506.SZ,X600118.SH,X002241.SZ,X002236.SZ,X000559.SZ,X600177.SH,X000157.SZ,X002475.SZ,X600372.SH,X000338.SZ,X000568.SZ,X300003.SZ,X002074.SZ,X002085.SZ,X300124.SZ,X002294.SZ,X600089.SH,X002426.SZ,X600867.SH,X002456.SZ,X002465.SZ,X600498.SH,X601877.SH,X000977.SZ,X000050.SZ,X002007.SZ,X000869.SZ,X002180.SZ,X600699.SH,X300001.SZ,X002049.SZ,X002129.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0.138063398563235,0,0.167698613537312,0.417047687046245,0,0,0,0,-0.0767408175298731,0,0,0,0,0,0,0,0,0,0,0.0732841957571445,0,0,0,0,0,0,-0.0280062541444842,0,-0.0352634334454561,-0.00579432193270191,0,0,-0.13484799282572,0,0,-0.0849647629787879,0,0,0,0,0,0,0,0,0,-0.00556244897597513,0,0,-0.0112668293693256,0.06362215184266,0.00766812368461648,0,0,0,0,0
X600104.SH,0.005589085788593,0,0.127457293903861,0,0,0.001057213342954,0,0,0,0,0,0,0,0.318197096906135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002415.SZ,0,0.045653108063673,0,0,0,0,0,0,0,0,0,0,0,0,0.267774879026342,0,0,0,0,0.0160065693160106,0,0,0,0,0,0,0,0,0,0.139281720287059,0,0,0,0,0,0,0.039849240610014,0,0,0,0.0227961620613948,0,0,0.0595784788889025,0,0,0,0,0.127351947522773,0,0.0577355195295709,0,0,0,0,0,0,0
X000651.SZ,0.0803405836618335,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0.0902612586624842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.115735970671504,0.0399044261710868,0.0244067036523829,0,0,0,0,0,-0.0145952266885434,0,0,0.0863281334744601,0,0.0336866486998666,0,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0,0.0651936266878546,0,0,0.0162310324775554,0,0.0349645345719489,0,0,0,0,0,0,0.03168003236544,0.121395620380028,0,0,0.0264215753337589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0658821896802903,0,-1.73472347597681e-18,0,0.176893770727173,0,0.032046539981158,0,0,0,0,0,0,0
X002304.SZ,0.383924814521092,0,0.00222858303989965,0,0.192567361061442,0,0,0,0,0,0.088276994383902,0,0.0985366082334237,0,0,0,0,0,0,0,0.0633566932634449,0,0,0,0,0,0,0.0406637235659453,0,0,0,0,0,0,0,0,0,0,0,0,0,1.38777878078145e-17,0,0.118086242686062,0,0,0,0.137509397936243,0,0,-0.00329932030804827,0.0226571709486595,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0,0.012478087054859,0,0,0,0,0,0,0,0,0,0,0,0.289832061099669,0,0,0,0,0,0,0.0549135938386416,0,0,0,0,0,0,0,0,0.0371602744187369,0,0,0,0,0,0,0,0,0,0,0,-0.00797216566962773,0,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.225954334837665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0349080329365792,0,0,0,0,0.0281014287794839,0,0,0,0,0,0,0.350113865638895,0,0.0276858069959291,0,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0.217267973573586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0616079987870813,0,0,0,0,0,0.0293065637642337,0,0.0263730768906675,0,0,0.175243605643657,0.121367136286169,0,0,0,0.0104214740751842,0,0,0,0.00498580008335611,0,0,0,0,0,0,0
X000063.SZ,0.0311025550251941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0118517306876807,0,0,0,0,0,0,0.270002400315968,0,0,0,0.0161883986193122,0,0,0,0,0,0,0.303393486752229,0,0,0,0,0,0,0.0393447823931518,0,0,0,0,0,0.0130681081672633,0,0.140216856838096,0,-0.0503551354165372,0,0,0,0,0,0,0
X002292.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.134622247193483,0,0,0,0,0.0731750037781622,0,0,0.0819840425339923,-0.046689089797727,0,0,0,0,0,0.047037213645718,0.218615204590988,0,0,0,0.229300656951959,0,0,0,0,0.436915337950118,-0.0801134492231578,0,0,0.0862273917088644,-0.118988023553881,0,0,0,0,0,0
X600690.SH,0,0,0,0,0,0,0,0,0,0,-0.101032786554109,0,0,0,0,0.421765455638494,0,0,0,0,0,0,0,0,0.104019162891846,0,0,0,0.129285099782319,0.139084879903711,0,0,0,0,0,0,0,0,0,-0.194308039386782,0,0,0,0,0,0,0.144613214702154,0,0,0,0.0879058311984202,-0.321624906291495,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0.028180965028034,0,0,0,0,0,0.12945180532153,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0,0.0812609025296355,0,0,0,0,0,0.147085123074308,0,0,0,0,0.0533998108276237,0,0,0,0,0.0963533737482149,0,0.254448479080235,0,0.00922674780110382,0.00851259919242538,0,0,0,0,0,0
X600741.SH,0,0.27215524827737,0.148999500094692,0,0,0,0,0,0,0,0,0,0,0,0,0.137577698899233,0,0,0.0304222860629734,0.026143742879585,0,0.0415029008851294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0219449618503935,0.0754563892987448,0,0,0,0,0,0,0.0328319293509408,0,0.00930803246982145,0,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.103181920144681,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.144845780149643,0,0.194055803967874,0.0340409511173026,0.0521342000839582,0,0,0,0,0,0,0,0.0665093765182053,0,0,0,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,0,0,0,0,0.072011692097964,0,0,0,0,0,0.0550693478373347,0,0,0,0.0549850631298487,0.1784591333578,0.0859918239011214,0,0.0146707907912605,0.0728973051096739,0,0,0,0,0,0,0.219665252022648,0,0,0,0,0.02304803993947,0,0,0.0456919490919082,0,0,0,0,0,0,0.0180190770235674,0,0.0148427725500198,0,0,0,0,0,0,0
X600066.SH,0,0,0,0,0,0,0,0,0,0,0,0.0475628484736281,0.313528978157847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101331524394711,0.0140204146291525,0,0,0,0,0,0,0,0.0894566355036278,0,0,0,0,0,0.0754295345868424,0,0,0,0,0,0.00444795555731834,-0.0666951595936275,0,0,0,0,0,0
X002506.SZ,0,0,0,0,0,0,0,0,0,0.122607060767896,0.0788704362523349,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0.0162265422921272,0,0,0,0,0.0671565793875172,0.225850170305885,0,0,0,0,0,0,0.215633495564877,0,0.162737115729198,0,0,0,0.296027806480807,0,0.067106129824645,-0.0322489325713348,4.33680868994202e-19,0,0.018593839095679,0,0,0,0,0,0,0
X600118.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0195554966083153,0,0.0935537338615526,0,0,0,0.144106029145303,0,0,0,0.242910000502741,0.0645850775376522,0,0,0,0,0,0,0,0,0.0464069216895885,0.246075768033794,0,0,0,0,0,0,-0.0469848968266016,0,0,0.128313718006786,0,0,0,0.00933940612465796,0,0,0,0,0,0,0
X002241.SZ,0,0,-0.0123834927205577,0,0,0,0,0,0,0,0.201296438329748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00904225792105427,0.0894832282341406,0,0.397641007344699,0,0,0.0752104022256886,0,0,0.130968369672643,0,0,0.179810347543462,0.075063320893533,0,0,0,0,0,0,0,0,-0.00932722773866189,0,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0757097462565836,0,0,0,0.143106592185112,0,0,0,0,0,0,0,0,0,0,0,0,0.41976450262254,0,0.022854211269649,0,0.186727626795861,0.187313962750211,0,0,0,0,0,0,0.0250480679136302,0,0,0,-0.0158261246647495,-0.106113869844936,0,0,0,0,0,0
X000559.SZ,0,0,0,0,0,0,0,0,0,0,0.0317613848353194,0,0,0,0,0,0,0.0147837590481638,-1.0842021724855e-19,0,0,0,0,0,0.0383692967830017,0,0,0,0,0,0,0,0.194803373689463,0,0,0,0.30046042449156,0,0.03017158236362,0.196230804628492,0,6.93889390390723e-18,0,0,0,0,0.0673157414617845,0,0.0792317847727608,0,-0.0176093187220587,0,0,0,0,0,0,0
X600177.SH,0,0,0,0,0,0,0,0,0,0.0835410760709296,0,0,0,0,0,0,0,0,0,0,0,0.213985299476793,0,0,0,0,0,0,0,0.0442748760204671,0.0312359304913229,0.147460175688295,0,0.255678592798518,0,0,0,0,0,0,0.0580824294528774,0.0017891992025974,0,0,0,0,0,0,0,0,-0.00361804803333097,0,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,-0.0356576070426825,0.0623399545272184,0,0,0,0,0,0,0,0.359210767908653,0,0.0603289986416074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03588972742772,0,0,0,0,0,0,0,0,0,0.0402885838136575,0,0,0,0.217804820243313,0,0.0246811044514529,-0.0316843423155222,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0.0183483481074381,0,0,0,0,0,0,0.0256083923922301,0,0,0,0.212720915880463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0178226069593963,0.362584721424874,0,0,0.0858871242021894,0,0,0,0,-0.0238786661917082,0.0594965957169962,0,0,0,0,0,0
X600372.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.44846024053828,0.0735569072362875,0,0,0,0,0,0,0,0,0,0.045863850042149,0,0,0,0,0,0,0.0399969037493467,0.0135975347006316,0.0607386271462199,0.0246194181029028,0,0.208537338849254,0,0,0,0,0,0,0,0,0,0,0,0.0431241338532071,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0,0,0.0455365590053436,0,0,0,0,0,0,0.140731285493562,0.0636532100502511,0,0,0.0535767236242914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.313536313569364,0,0.0288540481223356,0,0,0,0,0,0,0,0,0,0,0,0.035970714839701,0,0,0,0,0,0,0
X000568.SZ,0,0,0,0,0,0.0377999368649477,0,0,0,0,0,0,0,0,0,0,0,0,0.0933578637568894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0773517917874956,0.0521933282294552,0,0,0.0839708515874448,0.082173080421843,0,0,0,0,0,0,0.147548590794832,0,-0.0128137618394266,0,0,0,0,0,0,0
X300003.SZ,-0.165311922194367,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0492638083030925,0,0,0,0,0.202863692203848,0,0.241476958571916,0,0,0,0,0,0,0,0,0,0,0,0,0.0627013227666402,0,0,0,0,0.0164329860540901,0,0.103701658850254,0,0.00261733929620856,0,0,0.0674260864832722,0,0,0,0.023426075573868,0,0,0,0,0,0,0
X002074.SZ,0,0,0,0,-0.0218025428226359,0,0,0,0,0.103635779408488,0,0,0,0,0,0,0,0,0,0.259033546907432,0,0,0.0868710641960392,0,0,0,0,0,0,0,-0.109619877381702,0.0301834120073583,0,0,0.188457607622289,0,0.0968957007877849,0,0,0,0.0590617659466658,0.0616966840876695,0,0,0,-0.0929163247421977,0.192632077129902,0,0,0,-1.73472347597681e-18,0.0450928377387779,0,0,0,0,0,0
X002085.SZ,0,0,0,0,0,0,0,0,0.0622588950797919,0,0,0,0,0,0,0,0,0.225263639067741,0,0,0,0.347697623708502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.478825605827261,0,0,0,1.73472347597681e-18,0.00950024783648842,0,0.0789205088389534,-0.126194347129173,0.0243594477089403,-0.0602737874600699,0,0,0,0,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.157369313179691,0,0.0519842563843278,0,0.120930781246549,0,0,0,0,0,0,0,0.0727013181158251,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0.225656443395655,0.225762535420305,0,0,0,0,0,0.0394030977596439,0,0.00169630945195831,0,0,0,0,0,0,0
X002294.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0733877420996205,0,0,0,0,0,0.162272300386852,0,0,0,0,0,0,0.0398390722362684,0,0.0540805402333313,0.114908366343805,0,0.0577236418645863,0,0,0.0404960417008464,0,0.00496068933487905,0,0.0588864088081701,0.0454634414707028,0,0,0,0,0,0,0,0,0.000926057851404878,0,0,0,0,0,0,0
