,X600519.SH,X000858.SZ,X002415.SZ,X600809.SH,X600276.SH,X002304.SZ,X000568.SZ,X600690.SH,X002475.SZ,X600104.SH,X000651.SZ,X600031.SH,X000725.SZ,X002371.SZ,X300014.SZ,X300124.SZ,X000338.SZ,X000063.SZ,X002241.SZ,X003816.SZ,X600703.SH,X002129.SZ,X000625.SZ,X002049.SZ,X000596.SZ,X300142.SZ,X601877.SH,X000661.SZ,X000100.SZ,X002179.SZ,X600089.SH,X000799.SZ,X600460.SH,X000157.SZ,X600741.SH,X002236.SZ,X002074.SZ,X600884.SH,X600702.SH,X600779.SH,X002414.SZ,X600584.SH,X601799.SH,X000800.SZ,X002007.SZ,X600183.SH,X002176.SZ,X300003.SZ,X000733.SZ,X300146.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.368471033911727,0,0.0154922975059182,0,0,0,0.0415413826755872,0,0,0,0,0,0,0,0.0774097307603741,0,0.0393083960560889,0,0,0,0,0,0,0,0,0,0.0555330223165631,0,0,0,0,-0.00710224170595867,0,0,0,0,0,0.0648451724423335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000858.SZ,0,0,0.0606098869683684,0,0.0766376522501628,0,0.325491597784924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00485312580917157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.115040155638156,0.184630778855002,-0.0013267107355497,0,0,0,0,0,0,0,0,0,0,0,-0.0373539176388152,0,0,0,0.0117323941699899,0,0
X002415.SZ,0,0.0823743205464348,0,0,0,0,0,8.67361737988404e-19,0,0,0,0.0507235948306218,0,0,0.063969557306443,0,0,0,0,0,0.218673190011051,0,0,0,0.00989391542953246,0,0,0.0495305103479768,0,0,0,0,0,0,0,0.077902140830542,0,0.0610501446856078,0,0,0.0385336469354495,0,0.165679005545909,0,0.0380270141054081,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600809.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.021821455054351,-0.0825672814765565,-0.0241739528313469,0,0,0,0,0,0,0,0.441658128544702,-0.0822001546143,0,0,0,0,0,0.341136441413045,0,0,-0.0288550268319882,0,0,0,0,0.0415386701981267,0,0.0198373051469066,0,0,0,0,0,0,0,0,0,0
X600276.SH,0,0.316464091598066,0,0,0,0,0,0,-0.0849921148874507,0,0,0,0,0.0251834592843464,0.238017380483735,0.296946271681447,0,0,0,0,0,0,0,-0.299219730112137,0,0,0,0.0871109999080381,0,-0.161962001109419,0,0.063604650889359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0218395625914667,0,0,0,0,-0.0295646594733113,0,0,0,0,0,0,0
X002304.SZ,0,0,0,0.0755949538702986,0,0,0.203465595962977,0,0,0,0,0,0,0,0,0,0,0.0676992119886143,0,0,0,0,0,-0.0779626653293277,0,0.0309674076977437,0.140436441705077,0.044181109775734,0,0,0,0.0737202530035328,0,0,0.0157664871283341,0,0,0,0,0.137155275005276,0,0,0,0,0.0871241069403302,0,0.0248528345596989,0,0,0,0,-0.0444209593719968,0,0,0,0,0,0,0
X000568.SZ,0,0.550912305024825,0,0.0507041961905692,0,0.0296478283614608,0,0,0,0,0,0,0,-0.0302692859909282,0,0.0464553819942883,0,0,0,0,0,0,0,0,0.0255641519952865,0,-0.0540361493091095,0,0,0,0,0.0726799561198262,0,0,0,0,0,-0.0114651415807341,0,0.0600663202836883,0,0,0,0,0,0,0,0,0,0,0,0.00242563517437838,0,0,0,0,0,0,0
X600690.SH,0.00996888918015302,0.115266006725303,0.0576395627645365,0,3.46944695195361e-18,0,0.00505180909781101,0,0,0,0,-4.33680868994202e-19,0,0,0.0677845874263712,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0.162299737338727,0,0,0,0,0.0352250254492015,0.101561440343505,0,0,0,0,0,0,-0.0629067216450888,0,0,0,0,-0.0246317138767464,0,0,0,0,0,0,0
X002475.SZ,0,0,0.0687251511367654,0,0,0,0,0,0,0,0,0,0,0.192073276329068,0,0,0,0,0.218477438293405,0,0,0,0,0.0412879935282997,0,0,-0.174914086493515,0,0,0,-0.176905083399093,0,0.0564341477127193,0,0,0,0,0,0,0,0,0,0.0446804355410847,0,0,0,-1.73472347597681e-18,0,0,0,0,0,-0.0163035447659715,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10469448328438,0,0,0.0906736303745854,0.0244917286892981,0,0,0.0798171900170389,0,0.0428253067605548,0,0.0621742768399434,0.107219456153152,0,0,0.0136424681576901,0,0,0,0,0,-0.012847315400829,0,0,0.00819490423930378,0,-0.11796652718091,0,0,0,-0.0268207758248717,0,0,0,0,0,0
X000651.SZ,0,0.0897368641656118,0,0,0,0,0,0,0,0,0,0.119776666564583,0,0,0,0,0,0,0,0,0,0,0,0,-0.0597134374620061,0,0,0,0,0,-0.0161524664900257,0,0,0,0.0302488857088615,0,0,-0.00760263964714489,0,0,0,0,0,0,0.0800130654222549,0,0,0,0,0,0,0,0.0195433909657524,0,0,0,0.0144854731673503,0,0
X600031.SH,0,0,0,0,0,0,0,0,0.174551402101263,0,0,0,0,0,0,0.1587678064056,0,0,0,0,0,0,0,0,0,0,-0.027144527101069,0,0,0,0,-8.67361737988404e-19,0,0.312896618579018,0,0,0.0598953082357134,1.73472347597681e-18,0,0,0,0,0,0,0,0,0.0313738267696176,0,0.00525642417602662,0,0,0,0,0,0,0,0.159832143526904,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0130703903017425,0,0,0,0.0246529550355975,0,0,0,0,0,0.32765647788739,0,0,0,0,0,0.0524682592321414,0,0,0,-0.00848185359841326,0,0,0,0,0.128870115548239,0,0,0.00655667670195887,0,0.0410378771111289,0,0.083426248351564,0,-0.0162753743857504,0,0,0,-0.00901517043481641,0,0
X002371.SZ,0,0,0,0,0,0,-0.0593225309830586,0,0,0,0,0,0,0,0.14935644920154,0,-0.129701958544033,0,0,0,0,0,0,0.288277394606658,0,0,-0.10678238514019,0,0,0,-0.0164683318533973,0,0.370756147320555,0,0,0,0,0.256123943316307,0,0.00257261620367659,0,0,-0.0904558723319151,0,0,0,0,0,-0.36815351059246,0,0,0.0609791175282341,0,0,0,0,0,0,0
X300014.SZ,0,0,0,0,0,0,0,0.00919244861060616,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114556994772861,0.349955013488023,0,0,0,0,0.221368960362215,0,0,0,0,0,0,0,0,0.328824304306634,0.163804313291543,0,0.0222583590895247,0,0,0,0,0,0,0.0391364541944222,0,0.0430641690982237,0,0,0,0,0,0,0,0,0,0
X300124.SZ,0.396516485674019,0,0,0,0,0,0,0,0,0,0,0,0,0.00502691061096038,0,0,0.167577060056834,0,-0.12145537567414,0,0,0.287848125927457,0,0.192045781867931,0,0,0.0246640223740412,0,0,0,0,0,0,0,0,0,0,-0.331396437120058,0,0,0,0,0,0,0,0,0.183317389514503,0,0,0,0,-0.0740767439795389,0,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0,0,0,0.067571614773697,0,-0.00957848669107502,0,0.0586519854753429,0,0,0,0,0,0,-0.0723300161701071,0,0.0352661027925357,0.188240382176713,0.120504250533558,0,0,0,0.0110762225059386,0,0,0,0,0,0,0,0.0582132077073612,0,0,0,0,0,0,0,0,0,0,0,0,0.00506117844222651,0,0,0,0,0,0,0
X000063.SZ,0,0,0,0.0531035289872445,0,0,0,0,0,0,0,0,0,0.154441048454737,0,0,0,0,0,0,0,0,0,0.0907399021276474,0,0.0765984382716954,0,0,0,0,0,0,0,0,0,0,-0.0236141394996826,-0.148482737220716,0,-0.0542854309404662,0,0,0,0,0.0623685336631809,0.11769508846373,0,0,-0.00420812573456427,0.0176280988271256,0,0,0,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0.0821124377530551,0,0,0.487397344294751,0,0,0,0,0,0,-0.244438327160719,0,0,0,0,0,0,-0.127520218617916,0,0,0,0.000708357666466611,-0.0760644067129318,0,0,0,0,0.0765351026182454,0,0,0,0,-0.0926875995048645,-3.46944695195361e-18,0,0,0,0,0,0,0,-0.121050225382022,0,0.304932899490179,0,0,0,0,0,0,0,-0.24676606636258,0,0
X003816.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0480350560124564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0471512721893119,0,0,0.11438674586138,0.0326334294079791,0.0497236034856175,-0.0376759063980382,-0.0148168007918149,0,0,0,0,0,0.0431746067280758,0,0,0,0,0,0,0,0,0.0204168809283623,0,0,0,-0.123885296848509,0,0
X600703.SH,0,0,0,0.0322438225420783,0,0,0,0,0,0,0,0,0,0.105192644374754,0.049506694382503,0.0113049205306834,0,0,0,0,0,0.306530276211466,0,0,0,0,0.0820481056796786,0.0127007243924274,0,0,0,0,0.123665052471572,0,0,0,1.73472347597681e-18,0.00494448405938664,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000579035890585402,0,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0904734921098834,0.32695277341315,0,0,0,0,0,0.0822475249708198,0,0,0,0,0,0.131209698586998,0,0,0,0.0416411996732519,0,0,0,0,0,0.230142765046251,0.00119193985699316,-0.0364275331353765,0,0,0,0,0,0,-0.0662273567164209,0,0,0,0,0,0.0282721146369363,0,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0.193403070823938,0,0,0,0,0,0,0,0,0,0.0605278569943495,0.113283591774775,0,0,0.0637208827659766,0,-3.3881317890172e-21,-0.0890680791289211,-0.00424818842926238,0,0,0,0.0881095769383018,0,0,0,0.269510695789321,0,0,0,0,0,0.178111417901263,0,0,0,0,0,-0.0329597214318477,0,0,0,0,0,0
X002049.SZ,0,0,0,-0.196233167171366,0,0,0,0,0,0,0,0,0,0.40223620897076,0,0.115582908482313,0,0,0,-0.0805253009352299,0,0,0.146155053248234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.160405949518101,0,0,0,-0.0773220150151126,0,0,-0.109294907212784,0,0.151896985062289,0,0,0,0.0454088581801227,0,0,0,0,0,0
