,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000858.SZ,X600276.SH,X000725.SZ,X002304.SZ,X000063.SZ,X600703.SH,X600690.SH,X002236.SZ,X000568.SZ,X002241.SZ,X002475.SZ,X600741.SH,X000625.SZ,X600031.SH,X000338.SZ,X002456.SZ,X600066.SH,X300124.SZ,X000100.SZ,X002008.SZ,X601877.SH,X002085.SZ,X300136.SZ,X300003.SZ,X600809.SH,X600487.SH,X002508.SZ,X600089.SH,X600271.SH,X600177.SH,X600522.SH,X000157.SZ,X600867.SH,X600118.SH,X002294.SZ,X000050.SZ,X300115.SZ,X000981.SZ,X600699.SH,X600372.SH,X600498.SH,X000559.SZ,X600566.SH,X002074.SZ,X002180.SZ,X002179.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0,0.195313288480547,0,0,0,0,0.0238160837820565,0,0,0.107905831370886,0,0,0,0,0,0,0,0,0.0428750299616965,0,0,0,0,0,0,0,0,0.0605991554741604,0,0,0,0,0,0,0,0.0180439964070046,0,0,0,0,0,0,0,0,-0.0041593599926879,0.0252176542325426,0,0,0.0138707509399392,-0.0240864495991536,0,0,0,0,0,0
X600104.SH,0,0,0,0.165977210428582,0,0,0,0,0,0,0,0.0599313537350468,0,0,0.239007056230706,0.38780820308165,0,0,-1.73472347597681e-18,-0.135400992306069,0,0,0,0,0,0.205521606966668,-0.00883782096553817,0,0,-0.108580217795424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00331885524703472,0,0.0394364437757384,-0.0135557936486054,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0.0350719172878761,0,0.141278006647624,0.189393695862213,0,-2.16840434497101e-19,0,0.0274601840677798,0,0,0,0,0,0,0,0,0,0.00649423958443854,0,0.115710199318682,0.0678868025580015,0,0.033599343258018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0205996085660236,0,0,0,0,0.0273869987994029,0,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0.219718580996964,0,0,0,0,0,0.160332910100476,0.0696099733755828,0,0,0,0,0,0.0769278193724049,0,0,0,0,0,0,0,-0.0122899856328781,0,0,0,0,0.0317081096687744,0,-0.00782461132130454,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0936052792621904,0,-0.0457702921409713,0,0.0299938794951966,-0.0106441763917193,0.0302201301361698,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0383178317374445,0.469121980399988,0,0,0,0,0,0,0,0,0,0,0,0,0.0414872047139496,0,0,0.057021680816121,0,0,0,0,0,0,0,0,0,0,-0.0104850641651181,0,0,0,0,0,0,0,0,0,0,0,0.001356965285607,0.00160406874248085,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0.155932382462625,0,0.00136398016452149,0.0407112217060078,0,0,0,0,0,0,0,0,-0.0905641602691716,0,-0.00238647376436354,-0.0596659847683432,0,0,0,0,0,0.10706580472598,0,0,0,0,0,0,0,0,0,0.0487365522997161,0,0,0,0.124508664287116,0,0,0.0461973400655148,0,0,0,0.018651074970109,-0.0158287086315223,0,0,0,0,0,0
X000725.SZ,0,0,0.11515178428924,0,0,0,0,0,0,0,0.0229587023240254,0,0,0,0.0119347217987341,0,0,0,0.150884317706731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.181771733161557,0.272014324322014,0,0,0,0,0,0.000528942758689361,-0.00491855498693976,-0.143678162666745,0,0,0,0,0
X002304.SZ,0,0,0,0,0.382850281612283,0,0,0,0,0.0341808986401721,0,0,0.173008555899299,0,0,0.0317991437887496,0,0.124932405126774,0,-0.220396186687172,0,0,-0.0515069838926346,0,0,0,-0.039064939009454,0,0,0,0,0,0,0,0,0,-0.0543087434445447,0,0,0.00387674621586207,0,0,0,0,0,0,0,0,-0.0589555749322847,0.103814587005395,0,-0.00137658032498572,0,0,0,0,0,0,0
X000063.SZ,0,0,0.0831264886569047,0,0,0,0,0,0,0.101798325728906,0.21737648247128,0.220205554203915,0,0,0,0.241900595514409,0,0,0,0,0,0,0,0,0,0.0135140034522806,0,0,0,0.218290035088858,0,0,0,0,0,0,0,0,0.00699426097404651,0,0,0,0,0.177676958996376,0,0,0,0,0,0,0.000899744091227784,-0.00894324022039657,0.00401264935028065,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,0.149215140376667,0,0.211933414032347,0,0.262119726890197,0,0,0,0,0,0.273392964482603,0,0,0,0.10958259912156,0,-0.358132663830418,0,0,0,0,0,0,0,0,0,0,0.0832116508297767,-0.112295446473231,0,0,0,0,0,0,0,-0.00302784889956204,0,0,-0.490351300393976,0.00563687878941083,0,0,0,0,0,0,0
