,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000858.SZ,X000725.SZ,X002304.SZ,X600276.SH,X000625.SZ,X600690.SH,X000063.SZ,X600703.SH,X600741.SH,X000568.SZ,X600031.SH,X002475.SZ,X002241.SZ,X600066.SH,X000338.SZ,X002236.SZ,X000100.SZ,X601877.SH,X600271.SH,X600118.SH,X002456.SZ,X300124.SZ,X002085.SZ,X000157.SZ,X002508.SZ,X600089.SH,X600372.SH,X600177.SH,X600522.SH,X002007.SZ,X300136.SZ,X300003.SZ,X600487.SH,X000981.SZ,X600699.SH,X002294.SZ,X002074.SZ,X600867.SH,X000066.SZ,X000559.SZ,X002008.SZ,X600435.SH,X002180.SZ,X600566.SH,X002292.SZ,X300115.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600741.SH,0,0.165089855370669,0,0,0,1.0842021724855e-19,0,0,0.346893288400072,0,0,0.0653225364606007,0,0,0,0,0,0,0.0591868413926977,0,0,0.0390209792140136,0,0,0,0,0,0,0.0356981469440355,0,-0.144229977416522,0,0,0,0,0.0468932351428375,0.0243094960531207,0,0.00849917159975236,0,0,0,0,0,0.0151393121409221,0,0,0,0,0,0,-0.000377376047515155,-0.00540597419137512,0,0,0,0,0,0
X000568.SZ,0.214353673064473,0,0.155471496311917,1.38777878078145e-17,0.546732130666428,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0.0515029397608419,-0.0682159840058841,0,0,0,0,0,0,0,0.109956034964064,0,0,0,0,0,0,0,0,0,0,0,0.185685155076242,0,-0.090263584546908,0,0,0.0307296840734978,0,0,0.0691938197545147,0,0,0,0.00175490312282511,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0.0864853507756238,0,0,0,-0.0137260641838616,0,0,0,0,0,-0.0779010606055639,0,0,0,0,0,0,0,0,0,0,0.438088702472522,0,0,0,0,0,0,0,0,0.270504298803211,0,0.0531725278842002,0,0,0,0,0,-0.152525302249045,0,0,0,0,0,0,0.0174928592596027,-0.00490511867876379,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,-0.0191376514008322,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142707633631854,0,0,0,0,0,0,0,0,0,0.106218285088396,0,0,0,0,0.28586053327945,0,0.126875946560185,0,0,0,0,0,-0.00966473254163979,0,-0.0102652814122335,0.0534985039168094,0.0432555886223494,0,-0.0982725293954334,0,0,0,-0.00392349100181129,0,0,0,0,0,0
X002241.SZ,0,0,-0.0429214238883375,-0.00384268833414729,0,0,0,0,0,0,0,-0.111060242008483,0,0,0,0.00367556592605552,0,0,0,-0.0180235767643241,0,0,0,0,0.458465980349767,0,0,0,0,0,0,0,0,0,0.0405643803223374,0,0.261544718326282,0,0,0,0,0,0.0377449124054952,0,0,0.0874053941065526,0,0,0,1.73472347597681e-18,0,0.00793202255397333,-0.00745801587657659,0,0,0,0,0,0
X600066.SH,0,0,0,0,0,0,0.0175665738526123,0,0.120139962690172,0.104265548222889,0,0.000654408134156498,0,0,0,0,0,0,0,0.0439990350857712,0,0,0,0,-0.111346466450136,0,-0.147392803329542,0,0.149662265919441,0.100045835443215,0,0,0,0,-0.0674308305723925,0,0.0936328804387182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00711154821590116,0.00349794623982212,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0.111773829196759,-0.00779505568005005,0.0731367953880936,0,0,0,0,0,0,0,0,0,0.16999887947651,0,0,-0.252222120094418,0,0,0,0,-0.131043126591435,0.236308897704782,0,0.345485593378654,0.139494073989158,0,0,0,0,0,0,0,0.0530759454079165,0,0.0804076135999846,0,0.191514920166829,0,-0.123024674130891,0,0,-0.107347558988835,0,0,0,0,0,-0.0183466405858865,-0.0136773417322367,0.0825390662735844,0,0,0,0,0
X002236.SZ,0,0,0.0985433171825595,0.264746612726047,0,-0.196745575863979,0,0,0.421286052051317,0,0,0.056829674181416,0,0,0,0,0,0,0,0,0,0,0,0,0,0.128339694386083,0,0,0,0,0,0,0.00464325560733618,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0671795702775606,0.00360649524449813,0.123595280618323,0.28172246360245,0,0.04099471926104,-0.0129638707854219,0,0,0,0,0,0
X000100.SZ,0,0,0,0.136871395291758,0,0.141701829289751,0.108912729487468,0,0,0,0,0.0407817306969821,0,0,0,0,0,0,0,0.0116689325184902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0194168471895912,0.139234007545996,0.0834144724479767,0.0642355155337633,4.15628640715246e-05,0,0.0166705303129648,0,0,0.0102080873759127,-0.0107932349193304,0,0,0,0,0,0
X601877.SH,0,0,0,0.0904323588740663,0,0,0,0,0,0,0,0,0.0954244888469885,0,0.0565014639474635,0,0,0,0,0,0,0,0,0,0,0,0,0,0.042406050804876,0,0,0,0,0,0,0.103352429255087,0.0306468929025158,0,0.138679870618912,0,0.0285403987286173,0,0,0,0,0,0,0.0773589234029227,0.0805283000789484,0,0,-0.0105293553576194,0.00566221835162034,0,0,0,0,0,0
X600271.SH,0,0,0,0,-0.013528011577039,0,0,0,0,0,0,0.0508149336197254,0,-0.123154160188927,0,0,0,0,0,0,0,0,0,0,0,0,0,0.155549988613033,0,0,0,0,0,0.0373481962136437,0,0.14379239989025,0,0,0,0,0.034394591195038,0,0,0,0.0453395001990993,0.191849449052179,0,0,0,0.16451533847957,0,-0.00507990990901485,0.000821277974788541,0,0,0,0,0,0
X600118.SH,0,0,0,0,0,0,0,0,0,0.0307162833755593,0,0,0,0,0.021909838260086,0,0,0,0,0,0,0,0,0,2.20273325517205e-05,0,0,0,0,0,0.288396811723105,0,0,0,0,0.0802316374127067,0,0,0,0,0,0,0.0333046444744088,0.035747261379284,0,0.102496722067651,0,0.0235902163972398,0.0129952217254968,0,0,0,0.00168074227982179,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0,0.0823207069196011,0.196734754002429,0,0,0,0,0,0,0,0,0.383768692230156,0,-0.115146987007145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0871054237618369,0,0,0,0,0,0,0.0208547519224484,0,0,0,-0.0461811293440179,0.25299587688528,0,0,-0.0470907858131397,0,0.0132514950400535,-0.00444931632643493,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0.0806707346129788,0,0,0,0.0619077908203711,0,0,0,0,0.00155755702869325,0.0328258212035429,0,0,0,0,0,0,0,0,0,0,0.0644474405425515,0,0,0,0,0,0.155971562274844,0,0,0,0.136754929377706,0,0,0,0.0884533948343164,0,0,0,0,0,0,0,-0.00791333657741763,0,0,0,0,0,0
X002085.SZ,0,0,0,0,0,-0.142180258123777,0,0,0,0,0,0.113846850500106,0,0,0,0,0,0,-0.0718981657578553,0,0,0,0,0,0,0,0,-0.0857836328060117,0,0,0,0,0,0,0,0,0,0,-0.406469565465027,0,-0.177319387393698,0,0,-0.0230688414128416,0,0.0292326795576512,0,0.222502197708931,0,-0.0829209315576315,0.0233358255581201,0,0.0239040290264377,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0.0957026489856916,0,0,0,0,0,0,0,0.0563086338105318,0.235760734120573,0,0,0,0.0754250015829212,0,0,0,0,0,0,0,0,0,0,0.00466354800752941,0,0,0,0,0,0,0,0,0,0,0.0130233194236083,0,0,0,0,0.017099780917543,0,0,0.0695022120295409,0,0,0.0103004577042292,-0.00955784656996432,0,0,0,0,0,0
X002508.SZ,0,0,0.111388025042739,0,0,0,0,-0.1921966403844,0,0,0,0,0,0,0,0,0.0485732229120319,0,0,0,0,0,0,0,0,0,0,0,0,0.194572950736684,0,0,0,0,0.0997054327767053,0,0,0,0,0,0,0,0,0.0327115915881433,0,0,0,0,0,0,0,0.0277147167714101,-0.0242024690338845,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.171137775413817,0,0,0,0,0,0,0,0,0,0,0,0,0,0.176958368280552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.177968490342022,0.0689649851671768,0,0,0.0298000076410385,-0.00890361718435152,0,0,0,0,0,0
X600372.SH,0,0.100533213340229,0,0,0,0,0,0,0.0310373570843953,0,0,0,0,0,-0.0339650068416476,-0.0732999760371491,0,0.129284403819051,0,0,0,0,0,0.55968406486523,0.0507144519437536,0.139825103580403,-0.00132233549248289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.132561604614001,0,-0.104754898149907,0.0513771529102666,0,0,-0.0127327016845086,0.00475360771507005,0,0,0,0,0,0
X600177.SH,0,0,0,0,0,0.027275029566946,0,0,0,0,0.0487930255467078,0.0640242485589968,0,0,0,0,0,0.0593489342978401,0.033636982688764,0,0,0,0,0,0,0,0,0.0892907396007025,0,0.00154918885133154,0,0,0,0,0,0,0.00916317434529544,0,0.164914293613296,0,0,0,0,0,0,0,0,0,0.0101584946643114,0,0,0.00425590447048847,0.00109613784794456,0,0,0,0,0,0
X600522.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0445483793825966,0,0,0,0.164459628280957,0,0,0,0,0,0,0,0.0468461257616992,0,0,0,0,0,0,0,0.00278448848550198,0.0995049371540288,0.045028394063147,0,0.175664525792448,0,0,0.0109855079318944,0.000900599882395699,0,0,0,0,0,0
X002007.SZ,0,0,0,0.149827193199595,0,0,0,0,0,0,0.125686350367921,0,0,0.177887729019656,0,0,0,0,0.0267507347765985,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00971998140897824,0,0.106615625043664,0,0,0,0,0,0.0346059886196003,0.116418142537167,0,0.000653496648954593,-0.00911439214799306,0,0,0,0,0,0
X300136.SZ,0,0,0,0,0.102105009399002,0,0,0,0,0,-0.127356421143156,0,0,0,0,0,0.322062304081623,0,0.0569271750659409,0,0,0,0,0,0.199206778233889,0.120453926688222,0,0,0.0153300035236891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102201202045255,-0.100405794105735,0,0,0,0.237757284974033,0,-0.00227634987833004,-0.00217594624075514,0,0,0,0,0,0
X300003.SZ,0,0,0,0.0894713028846225,0,0,0,0,0,0,0,0.00874615329584564,0,0,0,0,0,0,0,0.0667447159050878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0419332200506989,0,0,0,0,0,0,0,0,0,0,-0.0436445565259559,0,0,0.136001454713797,0.100769044830974,0,-0.00775508120655128,0.0245029441034998,0,0,0,0,0,0
X600487.SH,0,0,0,0,0,0,0,0.167657870957129,0,0,0,0,0,0,0,0,0,0,0.188695010208206,0,0,0,0,0,0,0.348244799098639,-0.0618114653658912,0,0,0,0,0,0.53632661268949,0,0.0438818168929294,0,0,0,0,0,0,0,0,0,0,-0.0372315646478379,0,0,0,0.205194534674795,0,-0.00281985269856007,-0.0155533961376329,0,0,0,0,0,0
X000981.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00991375850311248,0,0,0,0,0,0,0,0,0,0.0297370366147949,0,0,0,0,0,0
X600699.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.165960736262587,0,0,0,0.0691688238345637,0,0,0,0,0,0,0,-0.0096194856693383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.135650050207506,0,0,0,0,0,0,0,0,-0.0203148471606557,0.0200746910171875,0,0,0,0,0,0
X002294.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0413139390501954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0815893407922705,0.008445836735898,0.0368103752266489,0,0,0.0319850501164537,0,0.0195529809162604,0,0,0,-0.0121289343841231,-0.000459122048307731,0,0,0,0,0,0
X002074.SZ,0,0.0124460857895388,0,0,0,0,0,0,0,0,0,0,0,0.138281305504816,0.417713851703968,0,0,0,0,0,0,0,0,0,-0.187236471811506,0.204970362807435,0,0,0,-0.232369292328667,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0768715287320464,0,0,0,0,0,0,0,0.0115714990044411,-0.00191354196293909,0,0,0,0,0,0
X600867.SH,0,0,0.0309780129335419,0,0,0,0,0,0,0,0,0.0662150666916189,0,-0.166998848116871,0.0159990194793936,0,0,0,0,0.108361538983641,0.350629157587247,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0270559243882733,0,0,0,0,0,0.0971561989779659,0,0.00726898810648825,0,0,0,0.370672487088849,0.167248176324942,0,0,0,0.016557355949883,0.0175312153404393,0,0,0,0,0,0
X000066.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.293057675688554,0.473486713879873,0,0,0,0,0.115366164076851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.157153777412973,0,0,0,0.358757140614772,0,0,0,0,0,0,0.412468118312217,0,0.10031937007969,0,0,-0.107169967579356,-0.00767345130646037,0.117371203733837,0,0,0,0,0,0
X000559.SZ,0,-0.0217853075574751,0,0,0,0,0,0,0,0,0.0920378401351369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00461054609627711,0,0,0,0,-0.0602261762960245,0,0,0,-0.0455853510182147,0,0,0,0.274030560144817,0,0,0,0,0,0.0622126955234915,0.0441091043450131,0.236712014902245,0,0,-0.00369986645294596,0.0151057962197457,0,0,0,0,0,0
X002008.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114516602169294,0,0,0,0,0,0.050217364736448,0,0,0,0,0,0,0,0,0,0.193277070049612,0,0,0,0,0.475805672069417,0,-0.106116045571148,0,0,0,0,0,-0.0043223335440727,0,0,0,0,-0.122585628606441,0.323843410386832,0.170031895596187,0,0,-0.00727853957311505,0,0,0,0,0,0
X600435.SH,0,0,0,0.248380154333914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0353683181649958,0,0,0,0,0,0,0.201647139432978,0,0.0413150746999555,0,0,0,0.127606502227327,0,0,0,0,-0.0547865220612846,0.216269639013598,0,0,0,0,0,0.19907522776867,0,0,-0.00726032849305022,-0.0104645904052859,0,0,0,0,0,0
X002180.SZ,0,0,0.0848676525803091,0.123628170354568,0.0362108990110821,0,0,0,0,0,0,0,0,0,0,0.120583326472964,0,0,0,0,0,0,0,0,0.138240936578666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0626712181400003,0.0148469960899126,0,0,0,0,0,0.204708305674043,0,-0.0287357720868579,0.0162521577270002,-0.00151058067471092,0,0,0,0,0,0
X600566.SH,0,0,0.139072770630289,0.0571050866402023,0,0,0,0,0,0,0,0,0.271864368942105,0.294247238575548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.254592088897447,0,0,0,0,0,0,0,0,0,0,0.25823036475039,0,0.0636064473401258,0,0,0,0,0,0,0,0,-0.00221564699274189,-0.00424258472610269,0.0704280447652276,0,0,0,0,0
X002292.SZ,0,0,0,0,0,0,0.00262670954422551,0,0.150416104211702,0,0,0,0,0,0,0,0,0,0,0.0756538441195429,0,0,0,0,0.0832001408471256,0,0,0,0,0,0.0376858931232739,0,0,0,-0.0106205547182862,0.149183974695301,0,0,0,0,0,0,0.0692121264774719,0.619573392051858,0,0,0,0,0,0,0,-0.00731958979266064,0,0,0,0,0,0,0
X300115.SZ,0,0,0,0,-0.0508264035924976,0,0,0,0,0,0,0,0,0,0,0,0.127552777589992,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0.190669748216271,0.0639787623774612,0.052635860533514,0,0,0,0,0,0,0,0,-0.012736512669334,0,0,0.0244819023379216,0,0.0261864152703015,0.0358428578177215,-0.00125595122650789,0,0,0,0,0,0
Change_TY3M,0,0,0,0,-0.0821293989895535,0,-0.0212302754149797,0,0,0,0,0,0,0,0,-0.170583827669149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13964514482557,-0.0905937077613302,1.10479884404754e-05,0,0,0,0,0,0,0,0,0.037216463609075,0,0,0,0,0,-0.0221251591658094,0.0104423730360251,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,-0.0841107400696175,0,0,0,0,0,0,0.724390475883251,0.403401131728986,0,0,0,0,0,0,0,0,2.77555756156289e-17,0,0,0,0,0,0,0,0,0,0,-1.43447143180969,0.312621580568841,0.66547820887121,0,0,-0.0805153916577756,0,0,0,0,0,0,-0.0829434856080279,0,0,0,10.0407441176725,0,0
TED,0,0,0,0,-0.465168879219319,0.108934991400585,0,0,0,0,1.34565705621354,0,0,0,-1.88814747461769,0,0,0,0,0,-1.0069578387656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.84484113076947,0.0443200145494028,0,0,-0.183472163775197,0,0,0,2.08895588267952,0,1.38006980613001,0,0,0,0,0,-27.8567653425204,0
RealEstate_excess,0,0,0,0,0,0,-0.0197329930704461,-0.0613315929628642,0,0,0,0,0.106726068422189,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,-0.0542249352386633,-0.0819877089446661,-0.0386616180849916,0,0.0799321697125269,0,-0.28459467025783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0.0503561658752747,0,-0.252849595386159,0,0.0125800404221865,0.00520885207153468,0,0,0,0,0,0
MKreturn,0,-0.0483637657728012,0,0,0,0,0,0,0,0,0,-0.0693738813733379,0,0,0,0,0,0,0,-0.0716535205099226,0,0,0,0,0,0.0346317847002943,0,0,0,0,0,0,0,0,0,0,-0.0159082993308044,0,0,0,0,0,-0.0296373275018758,0,0,0.0080855918135252,0,0,0,-0.0142941573037989,-0.0287211616056,0.0124599108744895,0.00165874701140726,0,0,0,0,0,0
MKvol,0,0,0,0,-0.00207959138691637,0,0,0,0,0,0,0,0,0,0,-0.00155544834350099,0,0,-0.00246201176399186,0,0,0,0,0,-0.000279420922226261,0,0,0,0,0,0,0,0,-0.00110815188113622,0,0,0,0,0,0,0.00126055467913659,0,0,0,0,0,0,-0.000712022565150417,0,0,0,0.00289715612632668,-0.00142139998208365,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0.0537921498556431,0,0,0,0,0,0,0,-0.00236295847562425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02340233380483,0,0,0,0,0,0,0,0,0,-0.00499827781883204,0,0,0,0.0471550294642826,-3.46944695195361e-18,0,0.0401566390300398,-0.00156946395395693,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0.0547256142016885,0,0,0,0,0,0,0,0.00219180871875463,-0.0213348648190658,0,0,0,0,0,0,0,0,0.0156033923289563,-0.0036553097716619,0,0,0,0,0,0,0,0,-0.0114977896402938,0,0,0,0,0,0,0,0,0,0,0,0.0378501720140334,-0.022552016882363,-0.0489598826192569,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00270292990071167,0,0,0,0,0,0,0,0,0,-0.00339551488589217,0,0,-0.0192665048765361,0.00562110610236663,0,0,0,0,0,0
