,X600519.SH,X000858.SZ,X600276.SH,X000651.SZ,X002415.SZ,X002475.SZ,X600104.SH,X000063.SZ,X600031.SH,X003816.SZ,X002304.SZ,X000725.SZ,X000661.SZ,X000568.SZ,X000338.SZ,X600690.SH,X600703.SH,X600809.SH,X300003.SZ,X002007.SZ,X600183.SH,X600741.SH,X000596.SZ,X000100.SZ,X002371.SZ,X300014.SZ,X002241.SZ,X601877.SH,X300142.SZ,X000977.SZ,X000157.SZ,X300124.SZ,X002236.SZ,X000800.SZ,X000625.SZ,X002463.SZ,X002129.SZ,X600118.SH,X600498.SH,X002456.SZ,X002179.SZ,X002223.SZ,X002049.SZ,X002414.SZ,X600271.SH,X000066.SZ,X300136.SZ,X600584.SH,X600522.SH,X600487.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600183.SH,0,0,0,0,0,0.0496812116993857,0,0.0045854177156064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00839011514244224,0.0779037206805703,0.0635628550784347,0,0,0,0.0130033637679573,0,0,0,0,0,0.461538811603059,0,0.0303626445004156,0.117748848365619,0,0,0,0.0393048530913859,0,0,0,0,0.125233263366961,0,0.0420318645810429,0,0.0234102856118265,0,0,0,0,0,0,0
X600741.SH,0,0,0,0,0,0.333375741918519,0.22386266253535,0,0,0,0,0,0,0,0,0,0,0,0,-0.0666750048437376,0,0,0.0116915890811753,0,0,0,0.0123820601542273,0,0.154188541206913,-0.0343929835529729,0,0,0,0,0,0,0,0,0,0,0,-0.0202631862614117,0,0,0,0,0,0,0.147869910999769,0,0,0,0.0190754599189527,0,0,0,0,0,0
X000596.SZ,0,0,0,0.0730281234382823,0,0,0.313325078896124,0.0136078147487021,0.110606146070707,0,0,0,0,0,0,0,0,0.181904268585122,0,0,0,0.0483590997265112,0,0,-0.13771352440844,0.109093847980995,0.076438742214456,0,0,0,0,0,0,0,0,0,0,0.0335583498102605,0,0,0,0,0,-0.027379589072984,0,0,0,0,0,0,0,0.0393619717723375,0.00866078147893153,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0.0688168995322681,0,0,0,0.0875539203111854,0,0,0,0,0,0,0,0,0,0,0,0,0.057067708576376,0.101517078747756,0.0952872953426228,0,0,0,0,0,0,0,0,3.46944695195361e-18,0.156443126041182,0.108146463292242,0,0.0584990973028283,0,0,0,0,0,0,0,0,0,0,0,0.0542136486934579,0.0210347402111428,0,0,0,0,0,0
X002371.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.236881232980813,0,0,0,-0.0108705263970726,0,0,0,0,0.0222993383291834,0,0,0,0,0,0,0,0,0,0,0.264253620987477,0,-0.0503203759054731,0,0,0,0,0.0801008705508872,0,0,0.228105364917315,0,0,0,0,0.0360792018607516,0.0233893748530205,0,0,0,0,0,0
X300014.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.370187256033622,0,0,0,0,0,0,0.0240207202017858,0.212122205265838,0,0.102117604430932,0.21060457977286,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.037420682631939,4.33680868994202e-19,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0.156428391290477,0,0,0,0,0,0,0,0,0,0,0,0,0.0478806589402728,0.0147848092927743,0,0,0,0,0,0.168842759033315,0,0,0.139661146340441,0,0,0,0,0,0,0,0,0.037942109006846,-0.0261261118534552,0,0,0,0,0,0,0,0.35110771736511,0.15608586292971,0,0,0,-0.01328638149921,-0.0148255064260411,0,0,0,0,0,0
X601877.SH,0,0,0,0.0630475655359079,0,0,0,0,0,0,0,0,0.199972996342454,0,0.111558054957606,0,0,0.0660222811223006,0,0,0,0,0,0.0624750677029525,0,0.0660536278965308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0138099649417525,0,0,0,0,0,0,0,0,0,0.0526936432293251,0.0182904938870752,0,0,0,0,0,0
X300142.SZ,0,0.206154320771405,0,0,0,0,0,0,0,0,0,0.0288494322857568,0,0,0.119979486168568,0,0,0,0,0.0111835007096632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.118220318350844,0,0,0,0,0,0,0.15026865430729,0,0,0,0,0,0,-0.038161783950513,0,0,0,0,0,0
X000977.SZ,0,0.0408096396154137,0,0,0,0,0.144748498675362,0,0,0,0,0,0,0.17598147704863,0,0,0,0,0,0.258355623991772,0,0,0,0.0795101545791029,0,0,0,0,0.222535000938472,0,0,0,0,0,0,0,0,0,-0.0679577949281293,0.087107689193067,0,0,0,0,0.35221263597295,0.0943132848196041,0,0,0,0,0,-0.0732604108743183,0.0173061060544852,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0.521173595553701,0,0,0,0,0,0,0,0,0,0.143332517731219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0702204507427722,0.0543941559659454,0,0.0255948135734963,0,0,0,0,0,0,0,0,0,0,0,0.0258747928134972,0,0,0,0.0118869138127072,0,0,0,0,0,0
X300124.SZ,0,0.0694028500802325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.082677476042682,0,0.102315643548644,0.10428914687291,0,0,0,0,0,0,0,0,0,0,0,0.131420149749304,0,0,0,0,0,0,0,0,0.015398946482394,0,0,0,0,0,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0.0880627076344935,0,0,0.144564610476689,0,0,0,0,0,0,0,0,0.00658709818390372,0,0.128216981730136,0,0,0.0997902540451639,0.035233453627939,0,0,0,0,0,0,0,0,0,0,0,0,0.098159870156532,0,0,0.0846788804390562,0,0,0,0.144734305395151,0,0.00833094064092525,-0.0122309877273273,0,0,0,0,0,0
X000800.SZ,0,0,0,0,0,-0.0564144895204307,0,0,0,0,0,0,0,0.152920238584997,0,0,0,0,0,0,0,0,0,-0.0113002584499462,0,0,0,0,0,0,0.114485637824274,0,0,0,0.185826363627796,0.144571538351743,0,0.102723206935477,0,0,0,-0.0654724505773835,0,0,0,3.46944695195361e-18,0,0,0,0,0,-0.0186188644522962,-0.0648190615808935,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0.246668286534764,0.0540497519709692,0,0,0,0,0,0,0,0,0,0,0,0,0.10717479244169,0,0,0,0,0.0281125388260694,0,0,0,0,0,0,0,0,0,0,0,0.00838463383478335,0,0.260204107459209,0,0,0,0,0,0,0,0,0,1.0842021724855e-19,0,0,0,0,0,0,0,0,0
X002463.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.250252203015319,0,0,0,-0.0108105367523351,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16788101116907,0.270312898566418,0,0,0,0,0,0.0611251109292838,0,0.120895986143143,0,-4.33680868994202e-19,0.0298225223789412,0.0279937617761974,0,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.249421509464387,0,0,0,0,0,0,0.199025375427557,0.128460181745568,0,0,0,0,0,0,0,0,0,0,0,0,0.00551033141150634,0,0,0,0,0.230391665260217,0,0,0,0,0,0,0,0,-0.0154985612798402,0,0,0,0,0,0,0
X600118.SH,0,0,0,0,0,0,0,0,0,0,0,0.230729971410004,0,0,0,0,0,0,0,0.208181277526211,-6.93889390390723e-18,0,0,0,0,0.159434719024103,0,0.325606013420754,0,0,0,0,0,0,0,0,0,0,0,0.116866573872867,0,0.00808221398889444,0,0,0,0,0,0,0,0,-0.253748986965305,0.00716399266994121,-0.0285642794381977,0,0,0,0,0,0
X600498.SH,0,0,0,0,0,0,0,0.0900423846965116,-0.0144057780774926,0,0,0.0824642960253213,0,0.00764814317650437,0,0,0,0,0,0,-8.67361737988404e-19,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0.402365276421986,0,0.100541763196163,0,0,0,0,0,0,0,0,0,0,0.0911894058213842,0.255871368328384,0.171987981000151,0.0373931177531418,0.0450331605412734,0,0.0680606947566232,0,0,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0801213088196017,0,0,0,0,0.0176485972193703,0,0,0.0712717475475778,0,0,0,0,0,0.0677560116013876,0.00462578878480123,0,0,0.0713731629825145,0,0,0,0.212221350397514,0,0.105469001094838,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0.247948175309425,0.215703634754224,0,0,0,0.0128033979239404,-0.00987653704560242,0,0,0,0,0,0
X002179.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0910403918283855,0,0,0,0,0,0,-0.0758946882328301,0,0.0132207312417421,0,0,0,0,0.178423949865163,0.00908399505791986,0,0,0,0,0,0,0,0,0,0,0,0.168784670937749,0,0,0.00336291126484099,0,0,0,0,0,0
X002223.SZ,-2.71050543121376e-20,-0.175525830283379,0,0,0,0.229963867720171,0,0,0,0,0,0,0,0,0,0,0,-0.162905473382069,0.233690154217098,0.298717514816938,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.149729305203645,-0.0464621029902483,0,0,0,0,0,0,0,0,0.225249822077276,0,-0.138455904665479,0,0,0,0,0,0,0.0346038197636282,0,0,0,0,0,0
X002049.SZ,0,0,0,0,0,0.0606312607050898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.272637076114592,0,0,0.15670682826723,0.0335317098018985,0,0,0,0,0.101795682847828,0,0,0,0,0.0927457631704561,0,0,0,0,-0.0973678673137701,0,0,0,0,0,0.0176299767940104,0,0.215415121698637,0,0,0,0.00917546960296449,-0.00407594333299679,0,0,0,0,0,0
X002414.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0898415853348745,0,0,0,0,-0.0482548877914386,-0.133820055971546,0,0,0.276831538597981,0.136129414238351,0,0,0,0,0,0,0,0,0,0,0.147781436363966,0.0115485575621285,0,0,0,0,0.101937773066051,0,0,0,0.154534783428483,0,0,0,0,0,0.0239049726237939,-0.0288700934971145,0,0,0,0,0,0
X600271.SH,0,0.0256416607644737,0,0,0,0,0,0,0.118864479286346,0,0,0,0,0,0.107152646002117,0,0,0.037424798847917,0,0,0,0,0,0.00453428986890854,0.102415360775975,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0.270879581868697,0,0,0.084540486203934,0.063275728435572,0,2.16840434497101e-19,0,0,0,0,0,0,0
X000066.SZ,0,0,0,0,0,-0.0121697440386138,0,0,0,0.0534097874134614,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0730779561637946,0,0,0,0,0,0.0917865592534809,0,0,0,0,0,0,0,0,0,0,0,0,0.232019239289156,0,0,0,0,0.00989910170237797,0,0.445974456443079,0.0942372599535433,0.0611874511239052,0,0,0,0,0,0,0
X300136.SZ,0,0,0,0,0,0.107243552274384,0,0.0695498454288525,0,0,0,0,0.0568414229335272,0,0,0,0,0,0,0,0,0,0,0.130554898479228,0.0673217360491479,0.0797401246243784,0,0,0,0,0,0,0,0,0.154859041589242,0,0,0,-3.46944695195361e-18,0.114162380922284,0,0,0,0.0175548180525148,0,0,0,0,0,0,0,0.0108129140458405,0.0177168622437393,0,0,0,0,0,0
X600584.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.480654243461643,0,0,0,0,0,-0.0982321791692707,0,0,0.249985882140357,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.194550027959973,0,0,0,0,0,0.0104808409555774,-0.00347840975111081,0,0,0,0,0,0
X600522.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0987261311941519,0,0,0.0489388680703333,0,0,0,0,0,0,0.0764845713539998,0,0,0,0,0,0,0,0,0,0,0,0.179706881180166,0.00368272716786298,0,0,0,0,0,0.0231523771268471,0.066845736416706,0.021580382846375,0,0.467177561365388,0,-0.0319276906203341,0.00997961934927392,0,0,0,0,0,0
X600487.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0260546365320461,0,0,0,0.0162249900828117,0,0,0,0,0,0,0,0,0,0,0.138402612767417,0.175588835602204,0,0,0,0,0,0,0,0,0,0,0,0.232573352644286,0,0,0.085289707044576,0.0470172882950874,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.112793573783393,0.390008727307866,0,0,0,0,0,0,0,0,-0.265625264907792,-0.256861351808633,0,0,0,0,0.083119775784352,0,0,0,0.124697303000787,0,0,-0.103568456293502,0,-0.0718527841427707,0,0.573016377885411,0,0,-0.425450654298763,0,0,-0.135312525077502,-0.0533691610593975,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0.436428838178276,0,0,0.256863816000185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.310800618619822,0,0.347450099906546,0,0,0,0,-0.116249078815841,-0.384346578622918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.346232380606301,0,0.0182501289404889,0,0,0,0
TED,0,0,0,0,0,0,0,0.0342115871718634,0,0,0,0,0,0,0,-5.55111512312578e-17,0,0,0,0,0,0,0,0,0,0,0,-0.391952369320512,-0.483863897934549,0.211995933087982,0,0,0,0,0,0,-0.0887287985462218,0.520762200689348,0,0,0,0.382950338361588,0,0,0,0,0,0,0,0,-0.716053083485518,-0.211013698889437,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,-0.0211848896545358,0,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0.0225775130361338,0,0,0.0414525618842581,0,0,0,0,-0.00220893414273508,0,0.0141109140760526,0,-0.072149035625372,0,0,0,0,0,-0.00594255681573321,0,0,0,0,0,-0.107720981106859,0,0,0,0,0.0490488117801506,0.00282802559095328,0.0696731321728705,0.0139841433366606,0.0149089809606274,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,-0.224636414787571,0,0,0,0,0,0,0,0,0,0,0,0.0810952401807734,0,0.0257920308152492,6.93889390390723e-18,0,0,0,0,-0.032381204628684,0,0,0,0,0.144308458046115,0,0,0,-0.0536612353999667,0,0,0,0,0,-0.130697531177122,0,0,0,0,0,0,0.0994659034547167,0.0462967175727135,0,0,0,0,0,0,0
MKvol,0,0,4.33680868994202e-19,0,0,-0.0048435230199374,0,0,0.0141900713971112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00359075586858526,0,0,-0.0056738828797047,0,0,0,0,0,0,0,-2.71050543121376e-20,-0.0162227836352249,0,0,0,0,0,-0.000439484804327494,0,0,0,0,0,0,-0.030117598092026,0.00660803048632275,-0.020524533214288,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0.00632545329162444,-0.0286139955093843,0,0,0,0,0,0.00726217715930015,0,0,0,0,0,0,0,0,0.00919985543592483,0,0,0,0,0,0.0374755193382696,0.01627246880174,0,-0.00903669680493535,0,0,-0.0128585666184599,0,0,0,0,0,0,0,0,0,0,-0.0677683187335709,-0.00566347386840514,-0.0237204794698293,0,0,0,0,0,0
CarbonVol_Guangdong,0,0.00904076830163614,0,0,0,-0.00226070049509225,0,0,0,0,0,0,0,0.00268867233512127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00307722927062291,0,-0.00412234851450369,-0.0038481226131562,0,0,0,0,0,-0.00227393732031992,0,0.00943734972874162,0,-0.0064820030394488,0,0,0,-0.000751200238551444,-0.00497482970848094,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,-0.00219002814970656,0,0,0,0,0,0,0,0,0.000415930714622984,0,0,0,0,0,0,0,0.00218106667385215,0.00112687886055428,0,0,0,0,-0.0012368463183358,0,0,0,-5.42101086242752e-20,-0.000242131745545724,0.00565340270696455,0,0,0,0,0,0,0,0,0,0,0.00264865545314784,-0.00711114772548737,0,0,0,0,0,0
