,X600519.SH,X000858.SZ,X600276.SH,X002415.SZ,X000651.SZ,X002475.SZ,X002304.SZ,X000568.SZ,X600104.SH,X600031.SH,X600809.SH,X000725.SZ,X600690.SH,X000661.SZ,X000063.SZ,X300124.SZ,X003816.SZ,X000596.SZ,X300014.SZ,X000625.SZ,X000338.SZ,X002241.SZ,X600703.SH,X000100.SZ,X600741.SH,X002007.SZ,X002371.SZ,X002129.SZ,X000157.SZ,X601877.SH,X002179.SZ,X002049.SZ,X600584.SH,X600183.SH,X002236.SZ,X002414.SZ,X300142.SZ,X601799.SH,X000800.SZ,X300003.SZ,X000066.SZ,X300146.SZ,X002074.SZ,X002008.SZ,X000799.SZ,X000977.SZ,X300136.SZ,X002456.SZ,X002508.SZ,X600779.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X000596.SZ,0,0,0,0,0.0326466819744031,0.0917669904925216,0,0,0,0,0.174172399816551,0,0,0,0,0,0,0,0,0,0,0.0739035794583306,0,0,0,0,-0.000912424132597317,0.0593236971635468,5.42101086242752e-20,0.124184628569926,0,0,0,0.0806573098763631,0,0,0,0,0,0,0,0,0.0685159572967854,0,0,0,0,0,0,0.338408422165691,0,-0.00804238934249212,0.0230484954946002,0,0,0,0.0161479389453238,0,0
X300014.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.229880259199839,0,-0.197634513955549,0,0,0,0,0,0,0.0643643278464178,0,0.19409119351363,0,0,0.231723098624235,0,0.165677836002608,0.0260063292370582,0.259246172722977,0,0.0239480996206274,0,-0.329061993237227,0.172887166738932,0,8.67361737988404e-19,0,0,0,0,-0.00311153944489876,0,0
X000625.SZ,0,0,0,-0.646442050024247,0,0,0,0,0,0,0,0,0,0,0,0.386502173908561,0,0,0,0,0,0,0,0,0,0,0.00206895942346091,0,0.207287259817736,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0.0531894339215027,0,0,0,-0.00934428680737486,0,0,0,0,0,0,0,0,3.46944695195361e-18,0.0915072656578845,0,0,0,-0.0345926052328751,0,0
X000338.SZ,0,0,0,0.142856184887692,0,0,0,0.0176774512839224,0.0910592334973664,0,0.0494111428954329,0,0,-0.115195006358609,0,0,0,0,0,0,0,0,0.0494204472311839,0,0,0,0,0,0,0,0,-0.0295184221981607,0,0,0,0,0,0.0157527209794808,0.190059491976951,0,0,0,0,0.144636517955214,0.155757153970434,0,0,0,0,0,0,0.016557899421308,0,0,0,0,0.0141728213998156,0,0
X002241.SZ,0,0,0,0,0,0.651477884089228,0,0,0,0,0,0,0,0,0,0,0,0.0576705425175234,0,0,0,0,0,0,0.123872369077764,0,0,0,0,0,0,0,-0.0567740475857837,0,0,0,-0.0696403033579849,0,0.238392962327572,0,0,0,0,0,0,0,0,0,0,0.103201684386688,0,0,0.0186112783508986,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0.13622754884777,0,0,0,0,0,0,0,0,0.138433067242346,0,0,0.0997637252066981,0,0,-0.10795081858919,0,0,0,0,0,0.0210682586352106,0,0,0,0,0,0,0,-0.15487037304166,-0.033142661698996,0,0,0,0.0591116640543165,0,0.00221860576731021,0.390676613572251,0,0,0,0,0,0,0,0.00349765181039445,-0.0143310638937252,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,-0.0804597600791356,0,0,0,0,0.717955389973285,0,0,0,0,0,0,0.0515996829025488,0,0,-0.0560653424155354,0,0,0.0659364525800111,0,0,0,0,0,0,0,0,0,0,0.0595745904486965,0,0,0,0,0,0,0,0.0808833894066411,0,0,0,0.169427236518428,0,0,0,0,0.00035063492886147,0,0,0,0,0,0
X600741.SH,0,0,0,0,0,0,0,0,0,0.059079051674436,0.00376380640784972,0,0,0,0,0.0552456250373528,0,0,0,0,0,0,0,0.0437337415963277,0,0,0,0,0,0,0.021429392517243,0.0165422748168585,0,0,0,0,0,0,0,0,0.0411718627758305,0,0,0.0513093426904672,0,0,0,0,0.0431897625439968,0,0,0,0.0184961494545624,0,0,0,0,0,0
X002007.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.246812770723406,0,-0.0619511350801112,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0.0520987684403995,0,0,0,0,0,0,0,0.103238428410095,0,0,0.232187911295738,0,0,-0.101184920622791,0,0.193255151241849,0.433820562458418,0.16285429439601,0,0,-0.0994686425485384,0,0.0169618936112013,0,0,0,0,0.015212500995116,0,0
X002371.SZ,0,0,0,0,0,0,0,0,0,0,0,0.102268877281481,0,0,0,0,0,0,-0.0568672008579096,0.0196309009923646,0,0,0.0296581618201447,0,0,0.225537216655032,0,0,0,0,0,0.135299145999974,0.409375536042973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0602750996723379,-0.0827196336947807,0,0,0,0.00647292182536155,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.241994663948184,0,0,0,0.18184199103247,0,0,0,0,0,0.164100379467382,0,0,0,0,0,0,0,0.270911611264048,0,0,0,0.0445805244461742,0,0,0,0,0.109733110514561,0,0.209079522836157,0,0,0,0,0,0,0,0,0.0092256215529137,0.0158056664277948,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0.268784031524441,0,0,0,0,0.200561604342047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0791617365931598,0,0,0,0.028398360086535,0,0,0,0.21544901374989,0,0,0,0.0572810972107736,0,0.0154299660658363,0.0713395231735351,0,0,0,0,0,0,0,0,0,0,0.0181383648780306,0,0,0,0,-0.0270712854717947,0,0
X601877.SH,0,0,0,0,0,0.122426710479665,0,0,0,0,0,0,0,0,0,0,0,0.185887207016707,0,0.00072117262658109,0.160135618926315,0.0132210105596579,0,0,0,0.0376318695025081,-0.0541515792618676,0.154133586393195,0.223149916466447,0,-0.0672748643887132,0,0,0,0,0,0,0,0,0,0,0,-0.0446541701073466,0,0,0,0.0267270163173018,0,0,0.251838052737222,0,0.033635361360432,0,0,0,0,0.0107011473718339,0,0
X002179.SZ,0,0,0,0,0.239460788085841,0,0.0569159134663347,0,0,0,0,0,0,-0.0141621612754684,0,0,0,0,0,0,0,0,0,0.193687807724999,0,0,0,0,0,0,0,0,0,0,0.0102781460325639,0,0,0.110284359088958,0,0,0,0,0,0,0,0,-0.059545544683593,0,0,0,0,0.0429868604439628,-0.079262205034634,0,0,0,-0.0042684169820434,0,0
X002049.SZ,0,0,0,0,0,0,0.135224979532898,0,0,0,0,0,0,0,0,0,0,0,0,-0.0299809537405634,0,0.514794093987426,0,-0.0974568161820797,0,0,0,0,0,0,0,0,0.293441535050539,0,0,0,0,0,0,0,0.13276821232034,-0.418727461478592,0,0,0,0.250871930156292,0,0,0,0,0,0.0876974496711435,0.125223908626231,0,0,0,0.0687568994236198,0,0
X600584.SH,0,0,0,0,0,-0.00982108631584713,0,0,0,0,0,0,0,0,0,0.243133209308595,0,0,0,0,-6.93889390390723e-18,-0.0969170716247079,0,0.0449637000827972,0,0,0.362191010575577,0,0,0,0,0.0684095579838279,0,0.104019013001116,0,0,0.0992740806691248,0,0,0,-0.0728646593223185,0,0.0571374974077034,0,0,0,0,0,0,-0.136612515958568,0,-0.0291557761672215,-0.0228403664462478,0,0,0,-0.0279578992485841,0,0
X600183.SH,0,0,0,0,0,0.0233004530981806,0,0,0,0,-0.0502940358078834,0,0,0.0401243967426349,0,0,0,0,0,-0.06046533887306,0,0,0,0,0,0.0292926727636257,0.0458271096827304,0,0.0333220187759616,0,0,0,0.1551194985517,0,0,0,0,0.0770274633633159,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000511608203050914,0.0456216420225005,0,0,0,-0.011925299106353,0,0
X002236.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0975964468780284,0,0,0,0.105494672519374,-0.126724655083746,0,0,0,0,0,0,0,0,0,0,0.214652068947553,0.0256782988031002,0,0,0,0,0,0,0,0.3028358104733,0,0,0,0,0.0482072536153495,0,-0.0703687113828244,0,0,0,0,-0.016743339503266,0,0
X002414.SZ,0,0,0,0,0,0,0.0355625904761033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0520125693193439,0,0,0,0,0,0,0,0.0787651590568559,0,0,0.460226411515513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0582613875095971,0,-0.0443184333185999,-0.140668766818197,0,0,0,0,0,0
X300142.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0741353612345134,0.217700445070476,0,0,0,0.126319350084137,0.307681496831891,0,0,0,0,0,0.495983003724624,-0.464039097741274,0,0,0,0,0,0.456285592811416,0,0,0,0,0.367651382137686,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0188959698079187,-0.0534153751862617,0,0,0,-0.045042830397998,0,0
X601799.SH,0,0,0,0,0,0,0.0367840592787645,0,0,0,0,0,0,0.192121701613539,0,0,0,0,0,0,0,0,0.0349087968622765,0,0,0,0,0,0.0743840802954641,0,0,-0.0916125961264699,0,0,0,0,0.00441838722244906,0,0,0,0,0.0405143966210268,0,0,0.086405214190747,0,0,0,0,0,0,1.0842021724855e-19,0.0730938218980807,0,0,0,0.0102601670566008,0,0
X000800.SZ,0,0,0,0,0,0,0,0,0.422954166428292,0,-0.00507163284516145,0,0,0,0,0.0134114147445014,0,0,0.106247030589958,0.218087482359256,0,0.0376117344653028,0,0,0,0,0,0.328735239530552,-0.152717811329355,0,0,0,0,0,0,0,-0.137747972481048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.050987118410133,0,0,0,0,0.00575386095820548,0,0
X300003.SZ,0,0,0,-0.198603322148109,0,0,0.178254147012286,0,0,0,0,0,0,0.273963743103843,0,0,0,-0.121287126627198,0.174529673355532,-0.133636638638531,0,0,0,0.0263497777913295,0,0.436659867665711,0,0,0.172465910747363,0,0,0,0,0,0,0,0,0.144092008966929,0,0,0,0,0,0,-0.0300141216630496,-0.078170991623547,0,0,0,0,0,-0.0642922908403168,0.148659536250543,0,0,0,-0.0111705404267127,0,0
X000066.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0267008811466793,0,0,0,0,0.199245282574524,-0.015054787066384,0,0,0,0,0.100693709450259,0,0.0757818097216123,0,0.121496450653036,0,0,0.10165035118775,0,0,0,0,0,0,0,0,0,0,0,0,0,0.110619733671694,0,0,0,-0.239135077966288,0,0.0122868106893669,0,0,0,0,-0.00485488312704661,0,0
X300146.SZ,0,0,0,0,0,0,0.0185678373472066,0,0.0111319484890277,0,0,-5.42101086242752e-20,0,0.0515876009842228,0,0,0,0,0.0181194885781533,0,0,0.197260667966974,0,0,0,0,0,-4.33680868994202e-19,0.0229729617793872,0,0,0,0,0,0,0.0509385582805384,0,0.103326410706277,0,0,0,0,0,0.0721852216994006,0.00728454037093095,0,0,0,0,0,0,0,-2.16840434497101e-19,0,0,0,0.00316135059633776,0,0
X002074.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.216538004492096,0,0,0,0.183896906840008,0.145577664612028,0.0921008218073896,0,0,0,-0.144770827162376,0,0,0,0.385540876842164,0,-0.175243732097444,0,0,-0.0709563546845533,0,0,0.163368287067377,0.17831717467341,0,0.161884358299311,0,0,0,0,0,-0.0165054493952832,0,0,0,-0.105826248336657,0,0,0.0100502487080558,0,0,0,0,-0.0125095000458166,0,0
X002008.SZ,0,0,0,0,0,0.0425575203660974,0.0777816914304898,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0.0870973153484884,0.262945123337635,0,0.051995087803929,3.46944695195361e-18,0.248370784436673,0,0.0277529075314776,0.0113644761392496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.097315231375916,0,0,0,0,0,0,0,0,0,-0.0312779748292039,0,0,0,-0.043466383938496,0,0
X000799.SZ,0,0,0,0.203533495346324,0,0,0.0997140243531478,0.0701386766005914,0,0,0.156109328518963,0,0,0.083510392041615,0,0,0,0,0,0,-0.0560085359616725,0,0,0,0,0.00937545342144724,0,0,0,0,0,0,0,0,0.0623566285953577,0,0.0955550488716096,0,0,0,-0.000385512350063473,0,-0.0522730365647763,0,0,0,0,0,0,0.105255558937458,0,0.0308103189948322,0,0,0,0,0.0166876900213031,0,0
X000977.SZ,0,0,0,0,0,-0.0303938286340919,0,0,0,0,0,0,0,0,0.0837213764207267,-0.23500910663592,0,0,0.048405524794664,0,0,0,0,0,0.00537708233225733,0.230688653617699,0,0,0,0,0,0.20734983791027,0.0164186444022358,0,0,0,0,0,0,0,0.185132399197338,0,0,0,0,0,0,0,0,0,0,-0.029477225400082,-0.00917014580911479,0,0,0,-0.00734322196711354,0,0
X300136.SZ,0,0,0,0,0,0.355767691782289,0,0,0,-0.330032185793093,-0.0630740788102574,0,0,0,0,0,0,-0.0824715751912436,-0.156173126212048,0,0,0,0,0,0,0.224250809878014,0,0.234372267755308,-0.0360537875531951,0,0,0,0,0,0,0,0,0,0,-0.14408990413032,0,0,0,0,-0.194541403394876,0,0,0,0,0,0,-0.103246283818103,-0.0267928925110257,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00856494515577511,0,0,0,0,0,0,0.0359748525994502,0,0.130053111424768,0,0,0,0.0289290455721685,0,0.0153222244608232,0,0,0,0,0,0.134409376109653,0,0,0,0,0.053092800980823,0,0,0.0182920781024096,0,0,0.164762436091935,0,0,0,0,0,-0.00195919947101793,0,0,0,0.000839438833023285,0,0
X002508.SZ,0,0,0,0,0,0,0,0,0.00494471318915448,0.00840623381354956,0,0,0.267300597305464,0,0,0,0,0,0,-0.0624974149895461,0.00776926209984037,0,0,0,0.374144024805742,-0.0748200459347025,0,0.147121417369665,0,0,0,0,0,0,0,0,0.0195379440898111,0,0,0,0,0,0,0,0.0549578974529019,0,0,0,0,0,0,-0.0592419557744963,0,0,0,0,0.0112756539061537,0,0
X600779.SH,0,0,0,0,0,0,0.0841703533320826,0.302356966673753,0,0,0,0,0,0,0,0,0,0.368922587759569,-0.00395671063389937,0,0,0.0883921701854973,0,-0.084705768754868,0,0,0,0,0.150738989998795,0.137334103666964,0,0.0238050536724614,0,0,0,0.10823782394722,0,0,0,0,0,0,0,0,0.0976012023508347,0,0,0,0,0,0,0.0573591302924384,0,0,0,0,0.0355052021545132,0,0
Change_TY3M,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0106127686572429,0,0,-0.0948955263647826,0,0,0,0,0.0639347060023685,0,0,0,0,-0.0634321474971117,0,0,0.17039623968658,0,0,0,0,0,0,0,0,0,0,0,0,0.0100395433419011,0,0,-0.0391221082693422,-0.0309753755771362,0,0,0,-0.0245025296011101,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,-0.00704903513489731,0,0,-0.0248915249927536,0,0,0,-0.0404069153764445,0,0,0,0,0,0,0,0,0,0,-0.295427232890372,-0.349270580453542,0,-0.0780626915927788,0,-0.170475812438085,0,0,0,0,0,0,0,0,0,0,0,0,-0.344619585784975,0,0,0,0.904494826427633,0,0,0,-0.155672159976602,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0.0484233869125193,0,0,0,0,0,-0.667430013950567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.547834374124943,0,0,-0.0864954296536406,0,0,0.736152675145007,0,0,0.309728140819721,0,0,0,0,0,0,0,-0.566697496632355,0.574026719352143,0,0.52473237020662,0,0,0.109732392153624,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,-0.0830555545301725,0,0.0147942511767615,0,0,0,-0.0530707004701488,0,0,0,0,0.0585133417558833,0,0,0,0,0,0,0,0,-0.101639944291795,0,0,0,0,0,0,0,0.151050313604515,0,0,0,0,0,0.00466305912136666,0,0,0,0,0,0,0,0,-0.00872026282693046,0.0305540505035491,0,0,0,0.000663580825452566,0,0
MKreturn,0,0,0,0,0,0.0113920683629146,0,0,0,0,0,0,0,0,0,-0.0289748145475862,0,0,0,0.00882733408945443,0,0,0,0,0,0,0,0,0,-0.0938802431516096,0,0,0,0.0268483955280064,0,0,-0.0283699251331805,-0.000258888036112796,0,0,0.0865578190709203,0,0,-0.047212560493991,0.0336436199734938,0,0,0,0.118285658848402,0,0,0.00205933178358091,0,0,0,0,0.0025841201968124,0,0
MKvol,0,0,0,0,0,0,-0.00391825378424152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000804124612996643,0,0,0,0.00122266806423815,0,0.000195619807027102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00483226443850559,0,0.00962343623671872,-0.00227863047337495,0,0,0,-0.00317798476521721,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.167180764756358,0,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00412426240456464,0,0,0,0,0,0,0,-0.00834668523663814,-0.000203639593115304,-0.00140438060160044,0,0,0,-0.00160173079782766,-0.000217676010520388,0,0,0,0,0,-0.00207635330257218,0,0,0,0,0,0,0,0,0,0,0,-0.00616803409677823,0,0,0,0,-0.00685474657058262,0,0,0,0,6.94829508163514e-05,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,-0.000404934803053842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000305072411453021,0,0,-0.000298519879779854,0,0,0,0,-0.00105996522588912,0,0,0,0,0,0,0,0,0,0,0,-0.000119311595839712,0,0,0,0,0,0,0.000939299484372107,-0.00306243073216991,0,0,0,0.000991153167033458,0,0
