,X600519.SH,X000858.SZ,X002415.SZ,X600809.SH,X600276.SH,X000568.SZ,X600690.SH,X000651.SZ,X002475.SZ,X003816.SZ,X600104.SH,X300124.SZ,X002304.SZ,X000725.SZ,X000625.SZ,X000338.SZ,X002371.SZ,X000063.SZ,X600031.SH,X000596.SZ,X000100.SZ,X600089.SH,X300014.SZ,X002179.SZ,X000157.SZ,X600703.SH,X002236.SZ,X600372.SH,X002049.SZ,X002241.SZ,X600741.SH,X000977.SZ,X002129.SZ,X000661.SZ,X002463.SZ,X600584.SH,X002028.SZ,X601877.SH,X600522.SH,X000921.SZ,X000800.SZ,X601799.SH,X600183.SH,X600066.SH,X002007.SZ,X002223.SZ,X002074.SZ,X600177.SH,X600460.SH,X600566.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.124021013826659,0,0.355681796321676,0.0660934901538186,0.0137948304599318,0,0,0.114200136697725,0,0,0,0,0,0,0,0,0,0,0,0,0.0050610938780807,0.0510431486134359,0,0,0,0,0,0,0,0,-0.0417846750573997,0.0158273137229881,0,0,0,0,0,0,0,0,0.136478495764672,0,0,0,0,0,0,0,0,0,0.0152316307730349,-0.0139227800453203,0,0,0,0,0,0
X000858.SZ,0,0,0,0.0280365040047313,0,0.438069996836585,0,0,0,0,0,0,0.125136808642893,0,-0.0276767611337362,-0.0930524167244512,0.00897727596399883,0.0443961872173986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10599783334201,0,0,0,0,0,0,0,0,0,-0.0142658944970538,-0.0552090168520059,0,0,0,0,0,0.0208819966841603,0.0295568700634459,-0.0162466408418708,0.0179688778761694,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0.0868762611231213,0,0,0,0,0,0.128112850678388,0,0,3.46944695195361e-18,0,0,0,0,0.0677039272267499,0,0,0.0110405889885915,0.134610435651158,0,0,0,0,0,0.0725626836742136,0,0.118069708917727,0,0,0,0,0,0,0,0,0,0.100780697440786,0,0,0,0,0,0,0,0,0,-0.0097425479235731,0,0,0,0,0,0,0
X600809.SH,0,0,0,0,0,0.363511477961355,0,0,0.0818145815278364,0.0310403930556702,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0.293334060588227,0,0,0.204027502684422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.200278923327787,0,0,0,0,0,0,0,0,-0.028680343747713,0.0209763698135503,0.0288909539142041,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.196978893624891,0,0,0,0,0,0,0,0,0,0,0,0,0.079463586394949,0,0,0,0,0,0.231014357227045,0.0794392571007913,0,0,0,0.0116090227871654,0,0,0.0455110696848955,0,0.0151900538144939,0.0108049007148219,0,0,0,0,0,0,0,0.00539120014345078,0,0,0,0,0,0
X000568.SZ,0,0.668506699094226,0,0.303922411878841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111228472850241,0,0,-0.0662248695289627,0,0,0,0,0,0,0,0,0.0317157345676936,0,0,0.0564704126963311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0029371656824797,0.00608536892632986,0,0,0,0,0,0
X600690.SH,0,0,0,0.116276781999247,0,0.0278098870000018,0,0,0.0484716174516128,0,0,0,0,0,0,0.0661780929997653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0.0183632096721714,0,-0.0198439045998279,0,0,0,0,0,0,0,-0.0841869715285088,0,0,0,0,0,0,0,0.0383537166390921,0,0.0275127718391852,0,0,0,0,0,0
X000651.SZ,0,0,0,0.0066337633579442,0,0,0,0,0,0,0,0,0,0,0,0.147488609544558,0,0,0,0.125366780799417,0,0,0,0,-0.174630329059284,0,0,0,-0.0856781157725259,0,0.0213488850825975,0.0871537128549537,0,0,-0.0904051516073492,0,0,0,0,0.219493731155334,0,0.0191963982149853,0.022988675830976,0,0,0,0,0,0,0,0,0.0214668129475823,-0.0305620274240381,0.0140183254299702,0,0,0,0,0
X002475.SZ,0.0430267056884351,0,0,0,0.142687891720701,0.152107476455194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.508902794122908,0,-0.179341483129991,0,0,-0.0325881019091972,0.124685061371709,0,0,0,0,0,0,0,0,0,0.00201117290424967,0,0,0,0,0,-0.0347721620315461,0,-0.175397152741868,0,0,0,0,0
X003816.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0384484225838185,0,0,0,0,0,0,0.219362345142676,0,0,0.0943215172170596,0,-0.144469278314574,0.230426133711433,0,0,0,0,-0.175361365259397,0,0,0,0,0,0.0480111865550085,0,0,-0.0948189421554414,0,0,0,0,0,0,0,0.210498932828387,0.0610536009957854,-0.042325393792689,0.00907178690889995,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0.0535478935551707,0,0,0,0,0,0.169902327090059,0,0,0.0133819327591883,0,0.0350832725425095,0,0,0,0,0,0,0,0,0,0.0109987888260929,0,0,0,0,0,0,0,0,0.0274490823478341,0,0,0.0243840116396685,0,0,0,0,-0.0245320565313801,0,0,0,0.0617038183683933,0,0,0.0464053033987715,-0.0300316935525818,0.0518789463324427,0,0,0,0,0,0
X300124.SZ,0,0,0.0406663894769731,0,0,0,0,0,0,0,0,0,0,0,0.0189929974805975,0,0.200798157904974,0,0,0,0,0,6.93889390390723e-18,0.106731927413798,0,0,0,0,0,0.197996224929252,0,0,-0.135707296720337,0,0.179588341532716,0,0,0,0,-0.0845886021430662,0,0.268621575835068,0.0533789880342615,0,0,0,-0.325273831939111,0,0,0,0,0.00638013406125371,0,0,0,0,0,0,0
X002304.SZ,0.0739728623539058,0.0272828153349386,0.147445073752731,0,0,0.323120315905967,0,0,0,0,0,0.00761942340162129,0,0,0,0,0,0,0,0,0,0,0.115120341084271,0,0.0192351053034458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0212392259319857,0,0.0906314603416994,0,0,0,0,0,0,0,-0.00864079045251332,0,0,0,0,0,0,0
X000725.SZ,0,0,0,0.0593078615738575,0,0,0,0,0,0,0,0,0,0,-0.0385216064083909,0,0,0,0,0,0.367112159903555,0,0,0,0,0.205483739030413,0.242725108438376,0,0,0,0,0,-0.119374833596641,0,-0.0877472726054699,0,0,0,0,-0.0301783393038774,0,-0.102838078691838,0.019996378564934,0,0,0,0,0,0,0,0,-0.0134528116970917,0.0184202155054045,0.0580206102276949,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0.0204943183013478,0,0,0,0,0,0,0.305774548563297,0,0,0,0,0,0,0.184997521622943,0,0,0,0,0,0,0,0,-0.120008061850738,0,0,0.0971300233393647,0,0,0,0.237356304442339,0,0.220055871320106,0,0.00872642562961001,0,0,0,0,0,0,0,0.0864290482686504,-0.0101301088903957,0,0,0,0,0,0,0
X000338.SZ,0,0,-0.15079854181272,0,0,0,0,0,0,0,0,0,0,0,0.309794985309491,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0.143534768991975,0,0,-0.0317714864557114,0,0,0,-0.00441285466652131,0,0,0,0,0,0,0,0.0294049057136618,0,0,0,0.0429631787776502,0,0,0,0,0,0,0.0834976463757041,-0.119277207336993,0.127654966730142,0,0,0,0,0,0
X002371.SZ,0,0.00925880634901658,0,0,0.143448329282647,0,0,-0.0682972596384647,0.0509682349507315,-6.93889390390723e-18,0,0.0370583137624588,0,0,0.0734158787254076,0,0,0.370480914014445,0,0,0,0,0,0,0,0,0,-0.124026677644128,0,0,0,0,0.120560133105182,0.0735916696971591,-0.163517166435446,0,0,0,0.0332952987547336,-0.0303997837192777,0,0,0.177907886627884,0,0,0,0,0,0,0,0,-0.0121018605139101,0.0143136591512591,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.052511246494761,0,0,0,0,0,0,0,0,0,0,0,0.630764254070715,0,0,0.163422469985097,0,0,0.0612266986661349,0,0,0,0,0,0,0,0,-0.0770346951501853,0,0,0,0,0,0,0,0,-0.0147595656089863,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0.0288527238590056,0,0,0,0,0,0,0.154001459740466,0,0,0.0546515478765584,0,0,0,0,0,0,0,0,0,0,0.0203073157639955,0,0,0.038041074250554,0,0.0181779192958107,0.0311113204688562,0,0.00433689470691991,0,0.00936410102917107,0,0.0385955452665838,0,0,0,0,0.0226840734973571,0,0,0,0,0,0,0,-0.0223315653222536,0.0302668665945035,0,0,0,0,0,0
X000596.SZ,0,0,0,0.549221137319093,0,0.174838621174872,0,0,0,0,0,0,0,0,0.0546701923984181,0,0,0,0,0,0.0792791944019997,0,0,0,0,0,0,-0.1085057723797,0,0,0,0,-0.00931294092531074,0,0,0.195912111781772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0142168394176546,0.00715066846958185,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0.0465842803634652,0,0,0,0,0,0,0,0.412591750576585,0,0,0,0,0,0,0,0,0,-0.0371907971720541,0,0,0,0,0,0,0,0,0,0,0,0,-0.0858883138074486,0,0.0981100488513881,0.0489246809750519,0,0,0,0.0801121146126081,0.136550211688685,0,0.0506331330482482,0,0,0.0881962236130518,0,0.00571401297922939,0,0,0,0,0,0,0
