,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000858.SZ,X600276.SH,X000725.SZ,X002304.SZ,X600690.SH,X000063.SZ,X600703.SH,X600741.SH,X000568.SZ,X000625.SZ,X002236.SZ,X002475.SZ,X002241.SZ,X600031.SH,X600066.SH,X000338.SZ,X002456.SZ,X002508.SZ,X000100.SZ,X601877.SH,X300124.SZ,X300136.SZ,X600089.SH,X300003.SZ,X600177.SH,X600522.SH,X600271.SH,X002294.SZ,X002008.SZ,X002007.SZ,X000157.SZ,X002085.SZ,X600118.SH,X600487.SH,X600566.SH,X600809.SH,X600867.SH,X600699.SH,X600372.SH,X000623.SZ,X000559.SZ,X000596.SZ,X300115.SZ,X000066.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X002241.SZ,0,-0.193962184920832,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0262451704852403,0,0,0,0,0.400076595378966,0.15476455113179,0,0,0,0,-0.243712684052114,0,0,-0.0483019682592101,0,0,0.114229491994902,0,0,0.0501475802619157,0,0,0.0703754384808319,0,0,0,0,0,0.207965357166711,-0.0140423346870252,0.402198495304731,0,0,0,0.0469207074336166,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0.0641719149824418,0,0,0,0.362072287363974,0,0,0.0575658501927808,0,0,0,0,0,0,0,0,-0.0746384383594715,0.087818487064295,0,0,0,0,0,0,0,0,0,0,0.236078605831546,0,0,0.0578915140787529,0.083369136461043,0,0,0.229025486750082,0,0,0,-0.00451143253862865,0,0,0,0,-0.0165338798385671,0,0,0,0,0,0
X600066.SH,0,0,0,0.206743372489935,0,0,-0.0731717349617816,0,0,0,0,0,-0.122439666347184,0.0526203217524365,0.208270964611725,-0.364265881311931,0,0,0,-0.0110885396299765,0,0.122537162882117,0,0,0,0,-0.214094414816314,0,0,0,0,0,0,0,0,-0.187765668487216,0,0,0,0,0,0,0,0,0,0,-0.00316499999497503,0,0,-0.0191336746137691,0.00779062064557609,0,0,0,0,0,0
X000338.SZ,0,-0.106508335530995,0,-0.29893762707462,0,0,0.377615067955491,0,0,0,0,0,0,0,-0.044178322442947,0,0,0,0,0,0,-0.0245974965844864,0,0.216019743770628,0,0.112682176560994,0,0,0,0,0,0,0,0,0.0422865367021436,0,0,0.138406468617718,-0.0136989882723596,0,0,0.0455255619798703,0,0,0,0,0,0,0,-0.0182833001977431,-0.016038934993312,0,0,0,-0.0972606007894165,0,0
X002456.SZ,-0.1271464456108,0,0,0,0,0,0,0.142148328145701,0,0,0.0746627891304709,0,0,0,0.261018098491518,0,0,0,0,0,0,0,0,0,0,0,0.123252335124136,0,0,0,0,0,0.296435255150244,0,0,0,0,0,0,0.110210768063401,0,0,0,0.022677136194521,0,0,0.116545830221471,0,0,0.0292451324524432,0.0123972523382011,-0.0881261120018135,0,0,0,0,0
X002508.SZ,0,0,0.0592982692486469,0.23232208774862,0,0,-0.152557367636067,0,0,0,0,0,0.398876323152927,0,0.00471464993805629,0.0255412667587502,0.220396803250514,0,0.304210525029426,0,0,0,0,0,0,0,0,0,0,0.00960517085592745,0,0,0.124758792484551,0,0,-0.119475093633217,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0178520051483403,0.0420241338819071,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.194344795561733,0,0,0,0,0,0,0,0.0771036109819815,0,0,0,0.177115748919331,0,0,0,0,0,0,0,0,0.0268713347810781,0,0,0,0,0,0,0,0,0.0406319398695467,0,0.0277543896990538,-0.0328641955256253,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0.105180095346226,0,0,0,0,0,0.0511186573654473,0,0.010378777859616,0,0,0,0.503301573596248,-0.156034894548004,0,0,0,0,0.070328532691105,0,0,0,0,0.0186384769012321,0,0.0212888551333441,0,0.229759064051403,0,0,0.10184235848051,0.14889318148426,0,0,0,0,0,0,0,0,0.0441957395721626,0,-0.00814540171467561,0.00769029735733796,0,0,0,0,0,0
X300124.SZ,0,0,0,0.523562608395303,0,0,0,-0.177735325105177,0,0.113995620183345,0,0,0,0.0233831355575989,-0.134431871318963,0,0,0,0,0.158790719948952,0,-0.219038768465233,0,0,0,0,0.100593688777598,0,0,0,0.103098769646224,0,0,0,0,0,0,0.0290185385304698,0,0,0,0,0,0,0,0,0,0,0,-0.0113423370022996,0.0158797370102113,0,0,0,0,0,0
X300136.SZ,0,0,0,0,0,0,0,0,0.118508273381437,-0.0365177361741491,0.069828260202299,0.0277191640241845,0,0,0,0.115556799455003,0,0,0,0,0.0468828413300432,0,0,0,0,0,0,0,0,0,0,0,0.183285057369794,0,0,0,0,0.145971216151777,0.077729798326952,0,0,0,0,0,0,0.0921048476438203,0.191695971360225,0,0,-0.0276229454484338,0,0,0,0,0,0,0
X600089.SH,0.581619843054095,0,0,0,0,0,0,0,0,0,0.405067986339648,0,0,0,0,-0.19895014730139,0,0,0,0,0,0,0,0,0,0,0,-0.10655697839464,0,0,0.296161742881048,0,0,0,0,0,0,0.224458805405728,0,0,0,0.0151795270127876,0.0935232103205379,0,0,0,0,0,0,-0.0147437355546603,-0.00129947723127822,0.0860372576575594,0,0,0,0,0
X300003.SZ,0,0,0,0,0.166544025227443,0,0.0736375447078094,0,0,0.0902766689883073,0,0.211706551904771,0,0,0,0,0,0,0,0,0,0,0,0,0.0771233494113236,-0.172614271681845,0.0615539525880068,0,0,0,0,0,0,0,0,-0.0938136476271873,0,0,0,0,0,0,0.030865493984913,0,0,0,0.0281949221812226,0,-0.0458522124363776,0.00466809991442132,0.016514053495152,0,0,0,0,0,0
X600177.SH,0,0,-0.0581331516167609,0,-0.0126647634578034,0,0.135273066106432,0,0.035280519088303,0,0,0,0,0,-0.0385083346547178,0,0,0,0,0,0,0,0,0,0,0,-0.115622471934349,0,0,0.0468946364102979,0,0,0,0,0.0645965616495346,-0.125264307938153,0.0429816306808375,0.0402712514944065,0,0,0,0,0,0,0,-0.0720824761075665,0,0,0,0.019106149534774,-0.0131378078651825,4.33680868994202e-19,0,0,0,0,0
X600522.SH,0,0,0.0155564952487616,0,0,0,0,0,0,0,0,0,0,0,-0.0845535649538684,0,0,0,0,0,0,0.210433207414876,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,-0.0496534930982975,0,0,0,0,0,-4.33680868994202e-19,0.273155339500241,0,0.491791748517524,0,0,0,0,0,0.0629213540367005,0,-0.0304246814852511,0,0,0,0,0,0,0
X600271.SH,0,0,0.0963423798187029,0,0,0,0.227523764081182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0386840781968415,0.122584823422886,0,0.295415557120187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.183720882590734,0,0.0338665728110963,-0.0178245173842153,-0.127559892341101,0,0,-0.00726948568494542,0.00852538897463341,0,0,0,0,0,0
X002294.SZ,0,0.0648381264554785,0,0,0,0.259752143705991,0,0,0,-0.0121774928087665,0,0,0,0,0,0,0,0,0,-0.0277623766651974,0,0,0,0,0.0126199469308685,0,0,0,0,0,0,0,-0.0744364445773395,0,0,0.0411729194756707,0,0.0536115903301551,0.120707991368449,0,0,0,-0.104983568239857,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002008.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.127805998900061,0,0.115853037248168,-0.0951645017158655,0,-0.097983407659357,0,0.047734920453604,0,0,0.174175731633384,0.337664484099396,0.02177556843927,0,0,0,0,-0.450342581143355,0,0,0,0,0,0,0,0,0,0,0,0,-0.118097466273035,0,0.193557620097313,0,0,0.00332401599317419,-0.0523289056901792,0,0,0,0,0,0
X002007.SZ,0,0,0,0,0,0,-1.0842021724855e-19,0,0,0,0,0,0,0,0.184708881256876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0285397388689076,0,0,-0.0645633161392872,0,0,-0.000739484830005758,0.106825572658391,0,0,0,0.0824226608001923,0,0,0,0,0,0,0,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.420968723610578,0,0,0,0,0.0759948452739078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0567909441052568,0,0,0,0.0538396474900556,0.0083098463289201,0.0520376342897324,0.0437430105631395,0,0.00422960493616765,0,0,0,0,0,0,0,0,0,0
X002085.SZ,0.290440202303622,0,0,0,0,-0.377559516059127,0.0685606061587458,0,0,0,0,0,0,0,-0.105955179711875,0,0.401031632720914,0,-0.452752443361222,0,0,0,0,0,-0.302255567892639,-0.0678473426735216,-0.350044757722972,0,0,-0.0318328441264067,0,0,-0.024287394281327,0,0,0,0,0,0,0.257668496229255,0,-0.290008886100208,0,0,0,0,0,0,0,0.0185513154659327,0.0386838838105731,0,0,0,0,0,0
X600118.SH,0,0,0.00931151478331269,0,0,0,0,0,0,0,0,0,-0.0514408058740144,0,0.0344796132741553,0,0.0687096289582002,0,0,0,0,0,0,0.0994595654679144,0,0,0,0,0,0,0.0479702481012885,0,0,0,0,0.0263479361210017,0,-8.67361737988404e-19,0,-0.00697867245161556,0,0,0.390938057696526,0,3.46944695195361e-18,0,0,0,0,-0.0122189394365082,0.0271206197106162,0,0,0,0,0,0
X600487.SH,0,0,0,0,0,0,-0.000625813618673637,0,-0.0107326832323691,0,0,0,0,0,0,0,0,0,0,0.223389719838974,0.218399013853404,0,0,0,0,0,0.239974261031691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0420092153807721,0,0,0,-6.93889390390723e-18,0.537074650671927,0,0,0.0300134847565484,0,0,0,0,0,0,0
X600566.SH,-0.267055418863169,0,0,0.158705769538639,0,0,0,0,0,0,0,0,0,0,0,0,-0.226018306715986,0,0,0,0,0,0.17337994158085,0,0,0.274903719402146,0.0729240676542952,0,0,0,0,0,0,0,0,0.0625716460672122,0,0.150233903743969,0,0,0.115524487009465,0,0,0,0.0426565753287075,0,0,0,0,0.000228602928910203,-0.00391127008394196,0,0,0,0.094142568548294,0,0
X600809.SH,0,0,-0.0418443605886655,0,0,0,0,0,0,0.0761719151256343,0,0,0.321037896957047,0,0,-0.118195766768672,0,0.121453212854901,0,0.0420494782906284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.277573190340639,0,0,0,0.229629757623515,0,0.130443372968698,0,0.00483374456163907,0.0028845925827361,0,0,0,0,0,0
X600867.SH,0,0,0,0,0,0,0.0258490582370954,0,0,-0.0666966434875895,0,0.0270255073215219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0241759681313715,0,0,0,0,-0.00481346930024469,0,0,0,0,0,0.322719490969952,0,0,0,0,0,-8.67361737988404e-19,0,0,0.398911275411347,0,0.0265630139109937,-0.0207168703576861,0,0,0,-0.077244296393999,0,0
X600699.SH,0,0,0,-0.0739454260813418,0,0,0,-0.0889353249502469,0,0,0,-0.0631689340261752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.199001828012314,0,0,0,0,0,0,0,0,0,0,0,0,0.470517757994514,0,0,0,0,0,0,0.0191512284671237,0,0,0,0,0,0,0
X600372.SH,0,0,-0.263497627666252,0,0,0,0,-0.0210108208188735,0,0.0122518096532508,-0.0508188617670765,0,0,0,0,0,0,0,0,0,0,0.0600499526546911,0,0,0.270710901503052,0,0.131594357430132,0,0,0,0,0,0,0,0,0,0.682258933345731,0.0588078473185134,0,0,0,0.100096166854481,0,0,0,0,0,0.0112101979368404,0,-0.0191884816086404,0.0325273957258275,0,0,0,0.147589101475853,0,0
X000623.SZ,0,0,-0.0121300824696296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0654061002474821,0,0,0,0,0.0248402289757129,0,0,0,0.122453663412839,0,0,0.0301519126858834,0,0.0907905957561037,0,0,0.0689309092240653,0,0.0314970230445642,0,0,0.0308374250821373,0,0,0,0,0.0945127998604148,0,-0.00147006858511996,-0.00484109606007638,0,0,0,0,0,0
X000559.SZ,0,0,0,-0.312211447262544,0,0,0,0,0,0,0,0,0,0,0,0,0.0334668714965491,0.0179886065404334,0,0,0,0,0,1.0842021724855e-19,0,0,0,0,0,0,0,0,0,0,0.466426204218529,0.481186824293137,0.0421456276332859,0,0,0,0,0,0,0,0,-0.0504296904076867,0,0.0895223596821145,0,0,-0.0154125493457008,0.0666820723475796,0,0,0,0,0
X000596.SZ,0,0,0,0,0,0,0,0.311973588545056,0,0,0,0,0.232736522896341,0,0,0,-0.0499632462352268,0,0,0,0.0501837292453187,-0.164254092295533,0,0.133467510534286,0.0176221882983174,0,0,0,0,0,0,0,0.172816182832172,0,6.93889390390723e-18,0,0,0,0,0.287486430255461,0,0.133823391717361,0,0,-0.2078068786681,0,0,0,0,-0.0394100871201109,0.0241271784127047,0,0,0,0,0,0
X300115.SZ,0,0,0,0,-0.000725361465477796,0,-0.0120669552738465,0,0,0,-0.292072203896413,0,0,0,0.445922803352187,0,0,0,0,0,0,0,0,0,0,0,0.00136950898225745,0,0,0,0,0,0,0,0,0,0,0.325815988650379,0,0,0,0,0,0,0,0,0,0,0,-0.00116576456697541,0,0,0,0,0,0,0
X000066.SZ,0,0,0,0,0,0,0,0,0,0.209617313453366,0,0,0,0,0,0,0,0,0,0,-0.149169798135926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0201678625789748,0,0,0.706829555984218,0,0,0,0.456988188468765,0,0,0,0.364586832053481,0.0191384607707574,0.0616335534780332,0,0,0,0,0,0
Change_TY3M,0,0,-0.0800611409220678,0,0,0,0,0,0,0.022606266649757,0,0,0.0144610926969345,0,0,0,0,0.0381454692038322,0,0,0,0,0,0,0,0.00739427098503605,0,0,0,0,0,0,-8.67361737988404e-19,0,-6.93889390390723e-18,0.0279653294251716,0,0,0,0,0,0,0.0019690784127984,0,0,0,0,0.110233907662529,0,0.00741502554496168,-0.0107228626812726,-0.0912576762039367,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,1.24710119724231,0,-2.10401067857118,0,0,-2.77555756156289e-17,0.624988687819017,0,0,0,0,0,0,0,0,0,0,-0.335418427496436,0,0,0,-2.29466351124458,0,0.262584921984264,0,0,-0.324802874610053,0,0,0,-0.74017112670875,1.13587769131159,-1.44922383057638,0,0,0,0,0,0,-0.249677403884713,0,0.278517149073418,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,-0.0100244467104311,-0.032068853439816,0,0,0,0,0,0,0.0995555844262773,-0.211150204008334,0,0,0,0,0,0,0,0,0,0,0,-0.0910786285805173,0,0,0,0,0,0,0,0,0,-0.158642840373904,0,0,0,0,0,0,0,0,-0.347965784520869,0.300302042159347,0,0,0,0,2.12277020591929,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.136536783998263,0.0425316280787029,0,0,0,-0.0734379192903659,0,0,0,0,0,0,0,0,0,-0.0150794969994385,0,-0.126449106425179,0,0,0,0,0,0,0.0954399631878402,0,0,0.00617551538938397,0,0,0.035673672522568,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0.064599909382281,-0.0369808915305596,0,0,0.00256402437878523,0,0,0,0,0,0,0,0,-0.00674064408496267,-0.0145205586264287,0,0,0,0,-0.049166941366157,0,-0.0394079001412753,0,0,0,0,0,0,0,0,0,-0.0174611509330236,0,0,0,0,-0.0413679000637798,0,0.0571140883452192,-3.46944695195361e-18,-0.00552603755182616,0,0,-0.0100619449281497,-0.00565666357821824,0.0434962886904537,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000337530924324036,0,0,0,0,0,0,-0.000659473288402345,0,0.000549577442813932,0,0.000178505618163249,0,0,0,0,0,0,0,0,0,0,0,0,0.00117818301251415,0,0,0,0,0,0,0,0,0,0,0.00170010315263761,-0.00129074305657233,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,-0.021363427282446,0,0,0,0,0,0,0,0.0310895665127933,0,0,0,0,0,0,0.0555902870458456,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0352693862173409,0,-0.0393735182108744,0,0.0124799342176134,0,0,0.034867504113371,0,0,0,0,-0.0359219027192376,0,-0.000512421104375963,0.100862232353541,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0.00788014806042512,0,0,-0.0197789906572397,0.0110638763418298,0,0.00337126718653635,-0.0118880228759402,0,0,0,0.00489540133020741,-0.00960411135500715,-2.31132733824545e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00762056046246436,0,0,0,0.0311347095900371,0.0157014064873327,0,0,0.0608609639363796,0,0
CarbonVol_Hubei,0,0.0366420283913914,0,0,0,0,0.0170956238704404,0,0,0,-0.0264450434313066,0,0,0,-0.0323408404656319,0,0,0,0,0,0,-0.0424848055946862,0,0,0.0445476526931539,0,0,0,0,0,0,0.0328726853500181,0,0,0,0.055662658482168,-0.0297748609738389,0,0,0,0,-0.00700445221535555,0,0,0,0,0,0,0,0.0261986908659126,0,0,0,0,0,0,0
