,X600519.SH,X600104.SH,X002415.SZ,X000858.SZ,X002304.SZ,X600276.SH,X000725.SZ,X000625.SZ,X600690.SH,X000063.SZ,X600741.SH,X600703.SH,X600066.SH,X002236.SZ,X000568.SZ,X600271.SH,X600031.SH,X000100.SZ,X002241.SZ,X600118.SH,X600177.SH,X002292.SZ,X600372.SH,X000338.SZ,X002007.SZ,X002475.SZ,X000559.SZ,X002456.SZ,X300003.SZ,X002074.SZ,X002180.SZ,X000157.SZ,X600522.SH,X002506.SZ,X600867.SH,X002426.SZ,X300124.SZ,X002294.SZ,X002085.SZ,X000981.SZ,X600089.SH,X002508.SZ,X601877.SH,X000869.SZ,X600498.SH,X000050.SZ,X002465.SZ,X002249.SZ,X002179.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.426741211540457,0,0,0,0,0,0,0.250959406505597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0410446527258946,0,0,0,0,0.097848269122302,3.46944695195361e-18,0,0,0,0,-0.0774833599011856,0,0,0.205031780417333,0,0,-0.14037399295707,0,0,0,0,0,0,0,0,0.00380739268554253,0,0,0,0,0,0,0
X600104.SH,0.198276818776333,0,0,0,0,0,0,0.306532128913939,0.00406770372175404,0,0.0554231312494434,0,0,0,0,0,0,0,0,0,0.0398984365281987,-0.0228465247288431,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00680134897844976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0455709140800335,0,0,0,0,0,0,0
X002415.SZ,0.00326965393857979,0,0,0.042693455632617,0,0,0,0,0.0955788515182807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.107907559208846,0.113801598357147,0,0,0,0,0,0,0,0,0,0,0,0,0.034188186702622,-1.0842021724855e-19,0,0.101646315251566,0,0.105632669008987,0.113344105751666,0,0,0,0,0,0.0282873195659471,0,0,0,0,0,0,0
X000858.SZ,0.0947125894549126,0,0,0,0.188485903837859,0,0,0,0.245195469813105,0,0.0674707915979373,0,0,0,0.388404138712392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00495540317415012,0,0,0,0,0,0,0
X002304.SZ,0,0,0,0.729252094925067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0740932489240452,0,0,0,0,-0.0157862776413339,0,0,0.0415454746882582,0,1.73472347597681e-18,0.0160117747112104,0,-0.00611059459499484,0,0,0,0,0,0,0.0298093040556114,0,0,0,0,0,0,0,0.00830994086596459,0,0,0,0,0,0,0
X600276.SH,0,0,0,0.0459324848131502,0,0,0,0,0.194047587255482,0,0,0,0.0797005373149276,0.0408675903652267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0214373149240973,-0.0310412614686395,0,0,0,0,0.00352410451076453,0,0,0,-0.0235667363224335,0,0,0,0,0,-0.0199488930818399,0,0,0,0,0,0,0,0,0,0,0,0
X000725.SZ,0,0,0.0161494570999915,0,0,0,0,0,0.047926971965345,0,0,0.0857024779124708,0,0,0,0,0,0.143095948787168,0,0,0,0,0,0,0,0,0,0,0,0,0.0134499187369282,0,0,-0.000484274758114762,0,0,0,0,0,0,0,0.013055460195447,0,0,0,0.150692979284853,0,0,0.058119772246455,0,-0.0131226800002542,0,0,0,0,0,0,0
X000625.SZ,0,0.260537640197292,0,0,0,0,0,0,0,0,0,0,0.106788139416113,0,0,0.0837938792771469,0,0,0,0,0,0,0,0,0,-0.0888396391676787,0,0,0,0,0,0,0.0411258145824631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00683664830418446,0,0,0,0,0,0,0
X600690.SH,0,0,0,0.0664842328557595,0,0,0,0,0,0,0.0587528379615592,0,0.0253864063905939,0,0.0593490265763129,0,0,0,0,0,0,0,0,0,0.177231333009394,0,0.00188656463762279,0,3.46944695195361e-18,0,0.0176280354772955,0,0.0563743134128466,0,0,0,0,0,0,0.0175498376171407,0,0,0,0,0,0.0336429871451253,0,0,0,0,0,0.0774891216036561,0,0,0,0,0,0
X000063.SZ,0,0,0,0.0622998200940524,0,0,0,0,0.0607920847160287,0,0,0,0,0,0.00557214139898133,0,0,0,0.0757423079863473,0,0,0,0,0.0214460858732933,0,0,0,0.123306306956265,0,0,0.0733892869978488,0,0.034508612076377,0,0,0,0,0,0,0,0,0,0.0400952425382389,0,0.153325620377909,0.0419425695009281,0,0,0,0,-0.00264590157980616,0,0,0,0,0,0,0
X600741.SH,0,0.504112030707678,0,0.114397175417513,0.043903201444422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0946127089554658,0.159664490560157,0,0,0,-0.0508087963171281,0,0.0336710803399055,0.114559159682783,0,0.082912267526,0.0781142986196777,0,0,0,0,0,0,0,0,0.0979782486579898,0,0,0,0,0,0,0,0.0676747886798221,0.078624245033416,0,-0.0147821547915676,0,0,0,0,0,0,0
X600703.SH,0,0,0.012004146939975,0,0,0,0.236734383023062,0,0,0,0,0,0,0,0,0,0,0,0.0620990049190774,0,0.0839709142255486,0,0.0736242912906732,0,0,0,0,0,-0.267036871930813,0,0.0445894344571645,0,0,0,0,0,0,0,0,0,0,0,0.0357121156336795,0,0,0.118595007144143,0,0,0,0,-0.0149504342980492,0.0819097764931327,0,0,0,0,0,0
X600066.SH,0,0,0.168001535875545,0,0,0,0,0.169487916704739,0,0,0,0,0,0.0906026977194667,0,0,0,0,0,0,0,0.099640690989329,-4.33680868994202e-19,0,-0.0139649217426605,0,0,0,0,0,0.0384827061312664,0,0.120337401562139,0,0,0,0,0,0,-0.343881346472688,0,0.0941684069072119,0,0,0,0.0609320318922708,0,0,0,0,-0.0168604728146165,0.0219768960714753,0,0,0,0,0,0
X002236.SZ,0,0,0.206054019801985,0,0,0,0,-0.0977472785127945,0,0,0,0,0,0,0,0,0,0,0.0655002492821233,0,0,0.233205277450983,0.121471931905736,0,0.135682351895092,0,0,0,0,0.0124882953552314,0.024364814346497,0,0.0441918806473151,-0.030691394906723,0,0,0,0,0.0561951287539901,0,0,0,-0.0318572021936284,0,0,0,0,0,0.00899891204542754,0,0,0.0812063696395382,0,0,0,0,0,0
X000568.SZ,0.0415568354051063,0,0,0.67511981131348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.121014909589587,0,0.0552462336118301,0,0.0303787668915054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0619671177970543,0,0.0190945927283673,0,0,0,0,0,0,0
X600271.SH,0,0,0,0,0,0,0,0,0,0,0,0.0461140039350884,0,0,0,0,0,0,0,0.237161402302822,0,0.0444580375767903,0.24508736045676,0,0,0,0,0,0,-0.119153411173007,0.0847208069333819,0,0.0626941414754861,0.0301679720913635,0,0,-0.0640435419385531,0,0,0.095809395942678,0,0,-0.0590439900909229,0,0,0.124602355448754,0,0.0984735820026184,0,0,-0.0425687218473791,0,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0250093330825164,0.104119802806022,0,0.0205216446922368,0,0,0,0.00409783563862293,0,8.67361737988404e-19,0,0,-4.33680868994202e-19,0,0,0,0,0,0.0205611080330855,0,0,0.0305104753532643,0,0,0.169383237040521,0,0,0.0117626636255349,0,0,0.0450738004478661,0,-0.00038134887309689,0,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0.112956384806766,0,0.182922853578365,0,0,0,0,0,0,0.0418608446876716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0015906588618901,0,-0.0247841254164309,0,0,0,0,0,0,0.0198997626787417,0,0,0,0,0,0.108309302652064,0,0.0411425249469722,0.0245127289518283,0,-0.00400955043147746,0,0,0,0,0,0,0
