,X600519.SH,X000858.SZ,X600276.SH,X000651.SZ,X002415.SZ,X600104.SH,X000063.SZ,X002475.SZ,X003816.SZ,X000725.SZ,X002304.SZ,X600031.SH,X000568.SZ,X600690.SH,X000338.SZ,X600703.SH,X000661.SZ,X600809.SH,X600741.SH,X600183.SH,X000100.SZ,X300003.SZ,X002371.SZ,X000596.SZ,X300014.SZ,X000977.SZ,X002241.SZ,X002007.SZ,X002236.SZ,X000625.SZ,X601877.SH,X002129.SZ,X300142.SZ,X002463.SZ,X300124.SZ,X600498.SH,X000157.SZ,X002179.SZ,X002456.SZ,X600271.SH,X000066.SZ,X600118.SH,X600487.SH,X300136.SZ,X600584.SH,X002414.SZ,X002180.SZ,X002185.SZ,X002008.SZ,X600177.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X002304.SZ,0,0,0,0,0,0,0,0,0,0,0,0.167623948603321,0.192541299059548,0,0.0396586902139521,0,0,0,0,0,0,0,0.00195909347374309,0.086966954896961,0,0,0,0,0,0.0429730435209357,0.100168511141274,0,0,0,0,0,0,0,0,0.0309718032777332,0,0,0,0,0,0,0,0,0,0,0,0,-0.0236197360324304,0,0,0,0,0,0
X600031.SH,0,0,0,0,0.0143885346636264,0,0,0.0344726056891967,0,0,0,0,0,0,0.0728016704048113,0,0,0,0,0,0.0917833316844535,0,0,0.0692703675436962,0,0,0.0271728226926013,0,0,0.0310849861493536,0,0,0,0,0,0,0.477871780076557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0199710336888123,0,0,0,0,0,0,0
X000568.SZ,0,0.45856088605013,0,0,0,0,0,0,0,0,0.0291804361700159,0,0,0,0,0,-6.93889390390723e-18,0.308764723285097,0,0,0,0,0,0,0,0,0,0,0.016802485954014,0,0,0,0,0,0,0,0,0,0,0,0,0,0.137992222046488,0,-0.0041545091565458,0.0152975062753692,0,0,0,0,0.0568602921154178,0.00480412998273697,-0.0184082021626442,0,0,0,0,0,0
X600690.SH,0.0645997766380508,0,0,0,0,0,0,0,0,0,0,0.335701194506025,0,0,0,0,0,0,0,0,0,0,0,0.0749519399609149,0.137046380587618,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0.0256336789702917,0,0,-0.0487240647466335,0,0,0.0283561868645046,0,0,0,0,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0.201433113422882,0,0,0,0,0.0815468654238341,0.31966166896275,0.0850081655811054,0,0,0,0,0,0,0,0,0.010262007019623,0,0,0,0,0,0.286656194417441,0,0,0,0,0.126200070854827,0,0,0,0.0283752343159273,0,0,0,0,0,0,0,0,-0.0566075043542201,0,0,0,0,0,0,-0.0212446667109456,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105922793128111,0,0.0707049863627631,0,0,0,0,0.129279132707708,0,0,0,0,0,0,0.121872128636299,0,0,0,0,0,0.466416823296486,0,0,0.0187751596789939,0,0,0,0,0.00708294993354884,0,0,0,0,0,0
X000661.SZ,0,0,0,0,0,0,0.0282767782834724,0,0,0,0,0,0,0,0.226581658833625,0,0,0,0,0,0,0.0314274596546913,0,0.209637012701313,6.93889390390723e-18,0,0,0,0,0.152803574971666,0,0,0,0,0,0,0,0,0,0,0,0.148313042264346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600809.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.592465850899361,0,0,0.0748965239805625,0,0,0,0,0,0,3.46944695195361e-18,0.106957607484133,0,0,0,0.0246415417938455,0,0,0,0.00761126142761887,0,0,0,0,0,0,0.023168518844853,0,0.0360854922237807,0,0,0,0,0,-1.73472347597681e-18,0.0206781723745151,0,0,0.0403191648853647,0,0.0124467260971982,0,0,0,0,0,0
X600741.SH,0,0,0,0,0,0,0,0.240184738074197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0238021627275657,0,-0.0624421529956441,0,0,0,0,0,0,0.155914146780751,0.0427235302355768,0,0,0,0,0,0,0,0,0,0,0,0,0.129242117595089,0,0,0.0239996172504083,0.0124822792075479,0,0,0,0.114987038242719,0,0
X600183.SH,0,0,0,0,0,0,0.188240276159664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017763805042842,0,0,0,0,0,0,0.00871160174662305,0,0,0,0.243852807552006,0,0.273297107833227,0,0,0,0,0,0.01350287600553,0.0330594492349782,0,0.186107691139894,0,0,0,0,0,0,0.0482166814735461,0.0173271779693799,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0.292687132549924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0037530909405297,0,0.00202692823808514,0,0,0,0,0.160036512021943,0,0,0,0,0,0,0,0,0,0.0706555487446434,0,0.115174549948771,0,0.0356210309996792,0,0.13229394302361,0,0,0,0,0.0402996045472035,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0.229997197414164,0,0,0,0.0358684075909719,0,0,0,0.0847804337859004,0,0,0,0,0,0,0,0,0.209759835132,0,0,0,0,0,0,0.00906249624713391,0.344722471890201,0,0.0223595674363127,0,0,0,0,0,0,0,0,-0.0260972308504576,0,-0.132237153542101,0,0,-0.33043903171761,0,0,0,0,0.00894945802587572,0.0835539733772282,0,0,0,0,0,0
X002371.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0938417718378411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.249142607604103,0,0,0,0,0,0,0,0,0,0,0,0.164838343881411,0,0,0.0705730308303749,0.147820181039322,0,0,0,0,0.0351713252691676,0,0,0,0.0672195347904092,0,0
X000596.SZ,0,0,0,0,0,0,0,0,0,0.0482314903418648,0,0.171777606784986,0,0,0,0,0.0840760752907815,0.215560783839489,0,0,0,0,0,0,0.0566753710990235,0,0,0,0,0,0,0,0,0,0,0,0.127113630025663,0,0,0,0,0,0.0162912308802685,0,0,-0.0803635940875228,0,0,0,0,0,0,-0.0173257141942705,0,0,0,0,0,0
X300014.SZ,0,0,0,0,0,0,0,0.106566844897681,0,0,0,0,0,0.233620208289301,0,0,0,0,0,0,0,0.222485736242901,0,0,0,0,0.14673780980381,0.145440861492125,0,0,0,0.15516076670103,0,0,0,0,0,0,0,0,0,0.242649439552358,0,-0.124133520684784,0,0,0.0622477411463842,0,0,0,0,0,0,0,0,0,-0.0960358387666975,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0.199093793536925,0,0,0,0,0,0,0,0,0,0,0.113915283148719,0,0.0316843979678713,0.137592003756858,0,-0.0258480424261785,0,-0.109993098299041,0,0.169906376654769,0,0.225365994453623,0,0,0,0,0,0,0,0,0.366832209230456,0,0.108596854410759,0.150638837947787,0,0.0479431974904271,0.0433060677443413,0,0,0,0,0,-0.027839152342229,0.0326647749325468,0,0,0,-0.0578275786342943,0,0
X002241.SZ,0,0,0,0,0,0,0,0.0280708540650938,0,0,0,0,0,0,0,0,0,0,0,0.0806913406770913,0,0,0,0,0.171536413561511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0129500641104798,0,0.202156788780941,0.10110818638092,0,0,0.0633756298199735,0.0619821241729406,0,0,-0.0121911216444846,0.0124228488552043,0,0,0,0,0,0
X002007.SZ,0,0,0,0,0,0,0,0,0,0.0817039723144299,0,0,0,0,0.544488683646345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,-0.0636173697938,0,0,0,0,0,0,0,0,0,-0.0583601831942596,0,0.0153736789820652,0,0.0138762747259006,0,0
X002236.SZ,0,0,0,0,0,0,0,0.00527767244124734,0,0.0885201409967206,0,0,0,0,0.236410939961888,0,0,0,0,0,0,0,0.0862999598019038,0.0590238535666575,0,0,0,0,0,0,0,0.0441792215630127,0.0125778205300528,0,0,0,0,0,0,0,0.0937149119174243,0,0.0969110550183881,0,0,0,0,0.0585577002734803,0,0,0,0,-0.00227370711036047,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0.105296338643631,0,0,0,0,0.222413804355475,0,0,0,0,0.103207556549863,0,0,0,0,0,0,0.199479907607446,0,0,0,0,0,0,0,0,0,0.0733854240626859,0,0,0,0,0,0,0,0,0.0728627887307045,0,0,0,0,0.227590500994558,0,0,0,-0.0089451446088169,0,0,0,0,0.0679495904853879,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0797826060657986,0.357544565514402,0,0,0.0515433953215727,0,0,0,0.0910912716427707,0,0,0,0,0,0,0.0304288502035206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0350909323383351,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0,0.0734430116607395,0,0,-0.0269272466523004,0,0,0,-0.0850039947891784,0.292779041327235,0,0,0,0,0.212420483885111,-0.0846553168565075,0.276859295267038,0.0816711528351069,-1.0842021724855e-19,0,0,0,0,0.102374257890686,0,0,0,0,0,0,0,0,-0.116532594753339,0,0,0,0,0,0,0,0,0.117564519785909,0,0,0,0,-0.0314623254715219,0,0,0,0,0,0
X300142.SZ,0.220267155755954,0.156388421626498,0,0,0,0,0.0360484662997035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.073688759174366,0,0.0387024017392575,0,0,0,0,0,0,0,0,0,0,0.0840581078463127,0,0,0,0,0.163799700165916,0.115268535282488,0,0,0,0,0.0317013488837865,0,0,0,0,0,-0.089884907771891,0,0,0,0,0,0
X002463.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.382355505391803,0,0,0.0353954850789704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.165891822988281,0,0.00691197479633742,0,0,0,0.112662103992031,0,0,0.122956103219458,0,0,0.162927820483911,0,0,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0.034477547969938,0,0,0,0,0.175476671460376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.103909342057509,0,0,0,1.73472347597681e-18,0.00523102036762019,0,0,0,0,0,0.150837686461655,0,0,0,0,0.0783701254591022,0,1.73472347597681e-18,0,0,0,0,0.02934464970431,0.0359663431795102,0,0,0,0,0,0,0,0.00860768372806628,0,0
X600498.SH,0,0,0,0,0,0,0.26904930516282,0,0,0.0263297725957784,0,0,0.0619546151873038,0,0,0,0,0,0.0227864994073194,0.102602797307398,0,0,0,0,0,0,0.111788479026918,0,0,0,0,0,0,0,0.0946580835004995,0,0,0,0,0,0,0,0.127655499313184,0,0,0,0,0,0,0,0.339601278399825,0,0.0340227485725252,0,0.0903865051123372,0,0.145917994206526,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0,0,0,0.320776857958066,0.160254143634259,0,0.0602144904559835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.109614777871331,0,0,0,0,0.0426955281397149,0,0,0,-6.93889390390723e-18,0.0790476036666747,0,0,0,0.0245137029464574,0,0,3.46944695195361e-18,0,0,0,0,0,0.0139572569072797,0,0,0,0,0,0
X002179.SZ,0,0,0,0,0,0,0,0.0488997568817792,0,0.0808276717480629,0,0,0.0301192739330776,0,0,0,0,0,0,0,0,0,0.117156558808249,0.080432573851567,0.011300454285042,0,0,0,0,0.0596635949418795,0,0,0,0,0,0,0.00853127886673058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0065260524366894,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0,0.162975898229476,0,0,0,0,0,0.0214415055862873,0,0,0,0,0,0,0,0,0.0449983103897756,0,0,0.0142083765999643,0,0,0,0,0,0,0,0,0,0,0,0,0.0622098163782647,0,0.110389713993816,0,0.301870169258486,0,0,0,0.212555064121691,0,0,0,-0.0123968458195357,0,0,0,0,0,0
X600271.SH,0,0,0,0,0,0,0,0,0,0,0.0181881513467138,0.016725036328533,0,0,0,0,0,0.0719393426275505,0,0,0.102568307888258,0,0.0321429408105018,0,0,0.00376361878782825,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0.311679018743324,0,0,0,0.155086797349783,0,0.0200473852861035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000066.SZ,0,0,0,0,0,0,0,-0.0797260596344098,0,0,0,0,0.192192883264722,0,0,0,0,0,0,0,0,0,0,0,0,0.0329429342615335,0,0,0,0,0,0,0,0,0,0,0,0,0.0840122115039463,0,0,0,0.340613319579969,0,0,-0.0859374986591483,0.160219913286703,0,0,0,0,0,0.0513554709298789,0,0,0,0.0271457872352967,0,0
X600118.SH,0,0,0,0,0,0,0.0218615275698879,0,0,0.140386593878867,0,0,0,0,0,0,0.293705249737589,0,0,0,0.22572794035123,0,0,0,0.014010944537483,0,0,0.272368938887582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.157103499110835,0,0,0,0,-0.149287821198226,0.0883221582007184,0,0,0,0,0,0
X600487.SH,0,0,0,0,0,0,0.0435452522908371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.136895757982754,0,0,0,0.0115310907951228,0.0954019093953485,0,0,0,0,0,0.171243296756749,0,0,0.0664513013945101,0,0.390704411725567,0,0,0.0196150572972405,0,0,0.00916829643846936,0,0,0,0,0,0,0,0,0,0,0,0
X300136.SZ,0,0,0,0,0,0,0.0364391549414797,0.0385273497580937,0,0.123423816821455,0,0,0,0,0,0,0,0,0,0.162637148960602,0,0,0.0165281419559917,0,0.0872969052585006,0,0,0,0,0.0844164447993268,0,0,0,0,0,0,0,0,0.0289421846249133,0,0,0.0177432612211285,0,0,0,0,0.0744466157762241,0.136852746321562,0.00806588018389717,0,0,0,0.00959361156545824,0,0,0,0,0,0
X600584.SH,0,0,0,0,0,0,0,0,0,-0.0177380604004986,0,0,0,-0.0496148746796911,0,0.349540531025491,0,0,0,0.0504122329948291,0,0,0.020945211946211,0,0,0,0,0,0,0,0,0,0,0.270540854759495,0,0,0,0,0,0,0,0,0,0,0,0,0.162409028254,0.0882367206310454,0,0,0,-0.0689701335107155,0.0875286482040588,0,0,0,0,0,0
X002414.SZ,0,0,0,0,0,0,0.48061127472087,0,0,0,0,0,0,0,-0.511847842237172,0,0.0716536622344525,0,0,0,0.307187723443278,0,0.136339106451595,0,-0.116903635292553,0.080987588982901,0,0,0,0,0,0,-0.136224615755591,0,0,0,0,0,0,0,0,-0.0158782658498317,-0.0478938761152714,0,-0.0751542465181029,0,0,0,0,0,0,0,-0.000542539578542028,0,0,0,0.161992941627361,0,0
X002180.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0.105304112665212,0.017351350791104,0.0200804623413721,0.0203495522409946,0,0,0,0,0,0,0,0,0,0,0,0.106768198913266,0.0763590595382289,0,0,0.206341524405697,0.0878693332010951,0.112593725864625,0,0,8.96332063362454e-06,0,0,0,0,0.0221378835424963,0,0,0,0,0,0
X002185.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0459581925928318,0.514097802548812,0,0,0,0,0,0,0,0,0,0.0926115776594159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.126543392155202,0,0.0356700130266847,0,0,0,0,-0.0264854596157572,0,0,0,0,0.0349414346901321,0,0
X002008.SZ,0,0,0,0,0,0,0,0.156622463734102,0,0.0702786528452541,0,0,0,0,0.127747685551223,0,0,0,0,0,0,0,0,0,0.0948733087235737,0,0.0456996766194097,0,0.0095286228139507,0.10182120251472,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0605032904871075,0,0,0.0259765133642645,0,0,0,0,0,0,0,0,0,0,0,0
X600177.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.104786694957637,0,0.0760814728399082,0,0,0,0,0,0,0,0,0,0.00381225834164176,0,0,0,0.208002133940221,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0957020370798281,2.16840434497101e-19,0,0,-2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0606955428883534,0,0,0.158675760303715,0.00942799941181328,0,0,0,-0.163779464844714,0,-0.0167179601902167,0,0,0,0,0,0,-0.377902823691539,0,-0.253789321375887,0,0,0,0.0383067213005529,0,0.23495458882589,0,0,0,0,0,0,0,0,0,0,0.0474270649598008,-0.0718454212294557,0,0.596582490726678,0,0,0,0
Slope,0,0,0,0,0,0,-0.105239186821029,0,0.172784640140402,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,3.46944695195361e-18,0.478872453246308,-0.0918422971054911,-0.0668073496374398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0652303564362404,-0.205351137564061,0,0,0,0,0,0,0,0,0,0,0.466919811858856,0,0.316305732521964,0,-1.01553497741875,0,0
TED,0,0,0,0,0.146558757814513,0,0.511274506452913,0,0,0,0,0,0,0.26809309334396,0,0,0,0,0,0,0,-0.352586231388106,0,0,0.16055253445357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0336390410267166,0,0,0,0.337540289966085,-0.158055991313887,0,0,0,0.976038392227333,0,0,0,0,1.13665345874718,0,0
RealEstate_excess,0,0,0,0,0,0,0,-0.0392161814881922,0,0,0,0,0,0,0,0,0,0.14736976782376,0,0,0,-4.33680868994202e-19,-0.0408283864463604,0,-0.006001926284632,0,0,0,0,0,-0.0696598278238705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0850427062941754,0.0305252425573077,0.043931564502603,0,0,0.0236891018100358,0.0102023382607137,0.00435001695095856,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,-0.243851312538955,0,0,0,0,-0.0885162794591583,0,0,0,0,0,0.23965936583345,0,0,-0.0184118273969467,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00860732877742681,0,0.0517567482723069,0,0,0,0.0604676238753871,0,0,0.302322760191519,0.052753552127541,0.0105385695193416,0,0,0,0.179039792129482,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000640961902397946,0,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,-0.0266660990906357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0501980427279623,0,0,0,0,0,0,0,0,-0.0280701106097609,0,0,-8.67361737988404e-19,0,0,0,0,0,-0.0289425924235053,0,0,-0.0560418198009279,-0.0324567854299326,0,0,0,0,0,0,0
CarbonVol_Guangdong,0,0.00702417551948094,0,0,0,0,0,-0.00138015573166866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.64657571132848e-05,0,0,0,0,0,0,0,0,0,0,0,-0.000591537867947345,0,0,0,0,0,0,0,0,0,0.0090442142438601,-0.00596491375319087,0,0,0,0.0317989381492159,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000522400203229477,0,0,0.00568925933525493,0,0,0,0,0,0,0,0,0,0,-0.00370882513724367,0,0,0,0,0,0,0,0,-0.000412771172546918,0,0,0,0.00174792462186809,-0.00771547276536374,0,0,0,-0.0495202228926912,0,0
