,X600519.SH,X000858.SZ,X000568.SZ,X002415.SZ,X600809.SH,X600276.SH,X002475.SZ,X600690.SH,X002304.SZ,X000651.SZ,X000063.SZ,X300124.SZ,X600104.SH,X000725.SZ,X003816.SZ,X000625.SZ,X002371.SZ,X600031.SH,X000596.SZ,X300014.SZ,X002129.SZ,X000338.SZ,X002179.SZ,X600703.SH,X600089.SH,X000100.SZ,X002049.SZ,X000977.SZ,X002236.SZ,X600372.SH,X002241.SZ,X600584.SH,X600741.SH,X601877.SH,X000157.SZ,X000661.SZ,X600522.SH,X600702.SH,X002180.SZ,X002074.SZ,X000733.SZ,X300142.SZ,X002463.SZ,X000800.SZ,X600460.SH,X002007.SZ,X000066.SZ,X601799.SH,X002028.SZ,X600183.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600104.SH,0,0,0,0,0,0,0.00250309320711012,0,0,0,0,0,0,0,0,0.179800159504411,-0.00721188221413678,0.161132687312789,0,0,-0.0191544250300315,0,0,0,0,0.0798984199157046,0,-0.0311157136512751,0.0104653268480805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.147196979173999,0.0179018478228324,-1.38777878078145e-17,0,0,0,2.16840434497101e-19,-0.000211667362967246,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0.0193339319981201,0,0,0,0,0,0,0,0,0,0,0,0,0.0929969417675337,0,-0.2372992922666,0,0,0,0,0.298987229428676,0,0,0.0355943548325689,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0910734995846665,0,0,0,0,0.0550337078735067,0,0,0.197883047696686,0.00167590169572661,0,0,0,0,0,0,0
X003816.SZ,0,0,0,0,0,0,0,0,0,-0.0265915191785753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00615276867462452,0,0,0.0601071886269082,0.0530444956023706,0,0,0,0,0.12431061769783,0,0,0,0,-0.0222510351822073,0,0,0.136365477310999,0,0,0,0,0,-0.0306813331598738,0,0,0.172282635944967,0.0125775755718393,0.00880185963445756,0.0679040204033732,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0,0,0.140218924740008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.149063840521796,0.0237937648091621,0,0,-0.0172438208548455,0,0,0,0.0372141602262652,0,0,0,0,0,0,0.0107670293489684,0.0506234200835068,0,0,0,0,0,0,0,-0.00127919126147518,0,0,0,0,0,0,0
X002371.SZ,0,0.222874627078546,0.0948136000166398,0.139332748188405,0,0,0.131525227928687,0.19511828025389,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.656502847398022,0,0,0,0.0510032549942583,0,0.145543958203665,0,0,0,0,0,0,0,0,0,0.0219784148982565,0,0,0,0,0,0,0,0,0,-0.225671511268882,0,0,0,0.0488419697607443,0.0360568403850024,0,0,0,0,0,0
X600031.SH,0,0,0,0.0572264986253014,0,0.0555662203856636,0,0,0,0,0,0,0,0.00144623103515614,0,0.0993229595341412,0,0,0,0,0,0.245620820113005,0,0,0,0,0.0311935416152782,-0.0313199539829031,0.0564774099247082,0,0,0,0,0,0,0,0,0,-0.105063924044782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000596.SZ,0,-4.33680868994202e-19,0.318285217303935,0,0,0.0348278927066793,0,0,0,0,0,0,0,0,0,0,-0.054635298772065,0.109772547061656,0,0,0,0,0,-0.0360246381572444,0,0,0,0,0,0,0,0,0,0,0,0.00430701331656604,0,0.187727385313144,0,0,0,0,-0.0497506446487754,0,0,0,0,0,0,0,0,0.0214086215534222,-0.00231253036145794,0,0,0,0,0,0
X300014.SZ,0,0,0,0,0,-0.0058816034570651,0,0,0,0,0,0,0,0,0,0.00432144007836145,0,0,0,0,0,0,0,0,0,0,0,-0.000388994721766413,-0.0181179550218577,0,0,0,0,0,0,0,0,0.0166471439556006,0,0.865872472419424,0.0857985573197548,0.0897732383769764,-0.0742109575873306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,-0.0352766026960696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.292238654196679,0,0.00371426958921077,0.0609985837085518,0,-0.0725210584186669,0,0,0,0,0,0,0,0,0.13476543743864,0,0,0,0,0,0,0,0,0,0,0,0.0127493031078669,0,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,-0.0109450680580031,0,0,0,0.0159925889841617,0,0,0,0,0,0,0.259561281596169,0,0,0.0662891187820189,0,0,0,0,0,0,0.0285245270569241,0.0391713954864488,0,0,0,0,0,0,0,0.0509270316003489,0.0251878107541415,0,0,0,0,0,0,0,0,0,0,0,0.0100144786186989,0,0.0453658271493646,0.0214936194169216,0,0,0,0,0,0
X002179.SZ,0,0,0,-0.00787601072599687,0,0,0,-0.0660521823281111,0,0,0,0,0,-0.0778971280074155,0,0,0,0,0,0,0,0,0,-0.0347970430146042,0,0,-0.0783742231463184,0,0,0,0,0,0,0,0,0,0,0,0,0,0.402288144988091,0,0.0354549613717812,0,0,0,0,-0.0838867299481397,0,-0.12688722669058,0,-0.000979056080599822,0,0.0811559165104304,0,0,0,0,0
X600703.SH,0,0,0,0,0.234803316960646,-0.0973207525049677,0,0,0,0,0,0,0,0,0,0,0,0,-0.623631729034212,0.5510673578787,-0.202720442272153,0,0,0,0,0,0,-0.0695622739135277,0.0527558508899466,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0611783831520773,0,0,0,0,0,0,0,0.0567398255056123,0,-0.154197070145547,0,0,0,0,0,0
X600089.SH,0,0.10271243092561,-3.46944695195361e-18,0,0.0137468604656257,0.0031098381278461,0.089781743332199,0,0,0,0.015587259747717,0,0,0,0,0.0436988696003204,0,0,0,0.162151383505479,0,0,0,0,0,0,0.152552219195307,0,0,0.140278723449489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0231928160991138,0,0,0,0,0,0,0
X000100.SZ,0,0,-0.0024511049121004,0.0404666163647539,0,0.0431455213023349,0,0,0,0,0,0,0,0.446621183811554,0,0,0,0,0,0,0,0,0,0.0937097299178363,0,0,0,-0.0584899816692272,0.0325708799941563,0,0,0.0340443708552653,0,0,0,0,0,0,0.0903876746864986,0,0.0746734775331773,0,0,0,0,0,0,0,0,0,0.0199491312149464,0,-0.00326536910018976,0,0.193917078264156,0,0,0,0
X002049.SZ,0,0,0,0,0,0.0112270375192591,0.0401194713776568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.054758837716832,0,0,0,0,0,0,0,0,0,0.123596363664966,0,0,0.407744895081871,0.0112447610684779,-8.67361737988404e-19,0,0.128155612934988,0,0,0,0,0.062782225785671,0,0.149242756606547,0,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0,0,0.0234494873711658,0,0,0,0,0,0,0,0,0.336903054096293,0,0,0,0,-0.260002334957392,0,0,0,0.249550867730869,0,0,0.454790577587505,0,0,0,0,0.130930504977076,0,0,0,0,0,0.365077078588305,0,0,0,0,0,-0.428763797171632,0,0,-0.0441134140991247,0,0,0,0,0,0,0
X002236.SZ,0,0,0,0.534074964639378,0,0,0.0737727525165316,0,0,0,0,0,0,0,0,0,0,0,0,-0.156665336583038,0,0,0,0,0,-0.157442799009756,0,0.473955327908652,0,0,0.0650441404361449,0,0,0,0,0,0,0,0,0,-0.06149790268583,0,0.0141801333448477,0,0,0,0,0.0526534954397838,0,0,0,0,0.0348499955177141,0,0,0,0,0,0
X600372.SH,0,0,0,0,0,0,0,0,0,0,0,0.0722966321639186,0,0,0,0.0841437693852186,0,0,0,0,0,0,0,0,0.131242203260818,0.0136711886449941,0.0138286286331771,0,0,0,0.20766850698821,0,0,0,0,0,0.0158286154623792,0,0,0,0,0,0,0,0.0260530973841081,0,0,0,0,0,0,0.0122597866786719,0,0,0,0,0,0,0
X002241.SZ,0,0,0,0.0636884895709153,0,0,0.518084398609943,0,0,0,0,0,0,0,0,0.076289573336962,0,0,0,0.0284141989751914,0,0,0,0.180955699297709,0,0,0,-0.0097522435430976,0,0,0,0.0913616139693598,0,0,0,0.0949695188523136,0,0,0,0,0,0,0,0,0.0781633144278139,0,0,0,0,0.138413866363141,0,-0.0196531221790223,0.116751919689713,0,0,0,0,0,0
X600584.SH,0,0,0,0,0,0,0,0,0,0,0.105553680403628,0,0,0,0,0,0,-0.154627824780783,-0.0481860974913766,0.100529105312718,0,0,0,0,0.0841551424830095,0.178479187819463,0,0,0,0,0.15014748233461,0,0.00915308217124581,0,0,0,0,0,0,0,0,0,0.0951831751547408,0,0,0,-0.071571656716513,0,0,0.252591638856169,0,0,0,0,0,0,0,0,0
X600741.SH,0,0,0,0,0,0,-0.00745590727465382,0,0,0,0,0,0,0,0,0.081168790449965,0,0,0,0,0.0673173567797688,0.0842788545840507,0,0,0,0,-0.0819520854001266,0,0,0,0,0.0550442045649607,0,0,0,0,0,0.0980557400424395,-0.0542251769746249,0,0,0,0,0,0,0,0,0,0,0,0,-0.0308491907544778,3.46944695195361e-18,0,0,0,0,0,0
X601877.SH,0,0,0.0459407362028073,0,0,0,0,0,0,0,0,0,0,0,0.12555492493942,0,0,0,0,0,0.252115475989587,0,0,0,0.0373220581306645,0,0,0,0,0,0,0,0,0,0,0.0844487659748907,0.0907234360883764,0,0,0,0,0.0555603513418218,-0.0233740853160623,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0
X000157.SZ,0,0,-0.0520260665627199,0,-0.020985556617042,0,0,0,0,0,0,0.0269093092208922,0,0.10438203258085,0.03749649277827,0.00465964222096989,0,0.322981479330693,0,0,-0.0698502058398197,0,0,0,0,0.113517177480211,0,0,0,0.163256726209784,0,-0.0827319974383122,0.0209186780813575,0,0,0,0,0,0,0,-0.0764874866122018,0,0,0,0,0,0.0400139395424178,0,0,0,0,-0.00128365729289049,0,0,0,0,0,0,0
X000661.SZ,0,0,0,0.0742146315344955,0.142893166863741,0.0943279507323364,0,0,0,0,0,0,0,0,0,0,0,0,0,0.256950877144314,0,0,0,-0.291747942295693,0,0,0,0,0,0,0,-0.239662429944982,0,0,0,0,0,0.0756459124469289,0,0,0,0,0,0,0,0,-0.0349552215839865,0.0237330498387095,0,0,0,-0.0648115669953884,-0.0283784612978556,0,0,0,0,0,0
X600522.SH,0,-0.114165414148106,0,0,0,0,0,0,0,0,0,-0.0844729464989196,0,0,0,0.121797835077658,0,0,0,0,0,0,0,0,0,0,0,0,0.0125276783053426,-0.103671663956749,0,-0.0167734435549825,0,0.346751307552315,0,-5.42101086242752e-20,0,-0.0562368847005686,0.0310280915951178,0,0,0,0,0,0,-0.0845539602024907,0.0299965279439652,0.0623514692101752,0,0.181245277069722,0,0,-0.0562218345862024,0.194461496342362,0,0,0,0,0
X600702.SH,0,0,0.0865079212461977,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.153813857491469,0,0.928763905765982,0,0,0,0,0,0,0,0.294063726326711,0,-0.165368091042444,0,0,0,0,0,0,0.0721910420957901,0,0,0.12753608217204,0,0,0,0,0,0,0,-0.157310624065374,0.0493606742361781,0,0,0,0,-0.0414276349808281,0,0,0,0,0,0
X002180.SZ,0,0,0,0.00254211669188281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0829860789641444,0,0,0.113250995735228,0.0312877614513969,0,0,0,0,0,0,0,0,0.165379689441763,0,0,0,0.322174359748787,0,0.0368399313502459,0,0.0279774696123117,0,0,-0.0697434439257093,0,0.12942279273153,0,0,-0.0485283994186942,0,0,0,0,0,0
X002074.SZ,0,0,0,0,0,0,0,0,0,0,-0.028974119491685,0,0,0,0,0.0644532624590328,0,0,0,0.355665138708884,0.0201846257595839,0,0,0,0.0068757784953781,0,0.130333135966326,0,0.0194625051784699,0,0,0,0,0,0,0,0.0773501535265253,4.33680868994202e-19,0,0,0,0,-0.00680465014506819,0,0,0,0,0,0.0257594215806936,0,0,0,-0.0100617832497119,0,0,0,0,0,0
X000733.SZ,0,0,0,0,0.0245672639872059,0,0,0,0,0,0,0,0,0,0,0,-0.064388204696635,0,0,0.0251963588715193,0,0,0.58683995557868,0,0,0,0.00204842329232782,-0.0484127485051892,-0.0364680791148904,0,0,0,0,0,0,-0.139888522312767,0.123201694222264,0.0984254007570839,0.103394639620534,0,0,0,0.0341376174118899,0,0,0,0,0,0,0,0,-0.000929337419439119,-0.0157133316093464,0,0,0,0,0,0
X300142.SZ,0,0,0,0,0,0.101976110993457,0,0,0,0,0,0,0,0,0,-0.041236349836325,0,0,0,0.200140875859028,0,0,0,0.0512109571120594,0,0,0.0412069495923691,0,-0.00501253919247473,0,0.0853590954575251,0,0,0.0349478342797864,0,0.234046639024845,0.0148301584986361,0.0511404562224819,0,0,0,0,-0.0187755611272133,0,0,0,0,0.0722457476727754,0,0,0,0.0262001265685541,-0.025984574975955,0,0,0,0,0,0
X002463.SZ,0,0,0,0,0.0556478751354706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.199304446412401,0.124320662911343,0,-0.182909949733498,0,0.183273355390008,0.524184661162026,0,0,0,0,0,0,0,0,0,0,0,0,0.0500963649658105,0,0,0,0,0,-0.0437364626889481,0,0.244307489334901,0,-0.0486199518191543,0.289791781621576,0,0,0,0,0,0
X000800.SZ,0,0,0,0,0,0,0,0,0,0,0,0.230779308250201,0,0,0,0.143835792216096,0,0,0,0,0,0,0,0,0,0,0,0.0676727919329607,0,0,0.0349767497823838,0,0,0,0,0,0,0,0.019355233857914,0,0,0,0,0,0,0,0,0,0,0.0149669946116755,0,0.0311293889610515,0,0,0,0,0,0,0
X600460.SH,0,0.0753477463977666,0.0111483941966304,0,0,0,0.111198873138802,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0186877973093971,0,0,0,0,0,0.284076339498124,-0.0298412601329676,0,0,0,0,0,0,0,0,0.0794986632810709,0.102404878312481,0.0493232631461872,0,0.168692083955113,0,0,0,0,0,0,0,0,0,0,0,-0.0128938195261734,0,0,0,0,0,0
X002007.SZ,0,0,0,0,0,0,0,0.0752347335688277,0,0,0,0,0,0.00467866597832296,0,0,0,0,0,0,0,0,0,0,0,0,0.0553947059675322,0.0148793984082889,0.0348196273777178,0.0341147583288983,0.0343447167931266,2.11758236813575e-22,0,0,0,0,0,0.0608225796572573,0.150715467985031,0,0,0.0607919815077035,0,0,0,0,-0.118175466450316,0,0,0.0546413845559081,0,0,-0.0541552155832005,0,0,0,0,0,0
X000066.SZ,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0.227841486840935,0,0,0,0,0,0,0,0,0.113407437237961,-0.0902559427419104,0,0,0,0,0,0,0.224506017885292,-0.177711662481268,0,0.396116153439269,0,0,0,0,0,-0.149445824428159,0,0.177974933209031,0,0,0,0,0,0,0,0,0,-0.553691045926705,0,0,3.46944695195361e-18,0.176656002653409,0,0,0,0,0,0
X601799.SH,0,0,0,0,-0.0335898913653579,0,0,0,-0.167725051939401,0,0,-0.0826693013976094,0,0,-0.29597846119456,0.426017561265752,-0.462275257374097,0,0,0,0,0,0,0,-0.213613463120933,0,0,0,0.160484204422269,0,-0.122341304940717,0,0,0,0,0,0.468951332026332,0,0.141937614066732,0,0,0,-0.145182993628793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002028.SZ,0,0,-0.150888642462646,-0.00554441898550921,0,0,0.111184171055872,0,0,0,0,0,0,0,0,0,0,0,0,0.0550587538291122,0,0,0,-0.0187063138247101,0.0556962000328507,0,0,-0.0289041300933704,0,0,0,0,0,0,-0.0495626494961355,0.204597662766879,0,-0.0803136195199947,0,0,0,0,-0.0313064222102953,0,0,0,0,0,0,-0.0186380032758603,0,-0.00927596666278772,0.0892712638155656,0,0,0,0,0,0
X600183.SH,0,0,0.10239623878442,0.142614435605958,0,0,-0.0612381056979679,0,0,0,-0.105707611261735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.113931213950872,0,0,0.104822259482642,0,0,0,0,0.0440267321535304,0.154953951993258,0.0346133748226984,0,-0.0348124538871626,0,0.166543427759267,0,0,0,0,0,0,0,0,-0.0837536559333611,0.211731379059486,0,0,0,0,0,0
Change_TY3M,0,0.119605877871498,0,0,0,0,0,0,0,0,0,0,0,0.344220791830416,0.167559737312691,0,0,0,0,0,-0.308388144092226,0,0.258397437044751,0,0,0,0,0.0322279061453279,0,0,0,0,0,0,0,0,0,0,-0.0578295158474673,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.056462149535674,0,0,0,0,0,0
Slope,0,0,0,0,0,-0.0651059542878435,0,0,0,0,0,0,0,0,0,0,0.540281094049167,0,0.28423361808121,-0.284012563258189,0,0,0,0,0,0,0,0,0,0,0,-1.19567020668476,0,0,0,0,0,0.240735781713554,0,0,0,0,-0.0752263963059702,0,0,0,-0.203561607517985,0,0,0,0.701343944487875,0,1.95467955246687,0,0,0,0,0,0
TED,0,0,0,-0.177898700856786,0.265224299081471,0,0,0,0,0,0,0,0,0,0,0.126264644459961,0,0.193225830615559,0,0,0,0,0,0,0,0,0,-0.165045129026654,0,0,0,0,0,0,0,0,0,0,0,0,-0.105149414064462,0,0.112563795313199,0,0,0,0.261538251183502,0,0,0.0563080076195365,-0.338622037793235,0.42590898317536,0,0,0,0,0,0,0
RealEstate_excess,0,-0.026828098630151,0,0,-0.0905627000965842,0,0,0,0,0,0.0442001258458432,0,0,0,0,-0.119321100132803,0,0,0,0,0,0,1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0,0,0,-0.0466544258403232,0.150022130332096,0,0,0,0.0673420749119439,0,-0.0410330216229587,0,0,0,0.0795655684629994,0.0881620913596503,0,0,0,0.0521241065878895,0.00453709225114569,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,-0.0242041605364789,0,0,0,-0.0954897845582477,0.0177777578934734,0,0,0,-0.00891584921757346,0,0,0,0,0,0,0,-0.0683769604071978,0,0.0549681695435156,0,-0.00756774511971088,0.105221448877859,0,0,-0.0131665070053595,0,0,0,0,-0.0300976033236896,-0.00176394604840893,0.100364326326073,0,0,0,0,0,-0.00156157233281868,0,0,0,0,0,0,0.0149568589020829,-4.33680868994202e-19,0,0,0,0,0,0
MKvol,0,0,0,0.000175942404570494,0,0,0.000997071660773542,0,0,0,0,0,0,0,0,0,0.00146861989424159,0,0,0,-0.00182584707925248,-0.00116076879081971,0,0,0,0,0,0,0.000220489373777454,0,0,0,0,0,0,0,0,0.000217727319796212,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000450565150554601,0.00403536704247772,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0.0126322062947067,0,0,0,0,0,0,-0.0120502097256553,0,0,0,-0.00214796197387993,0,0,0,0,0,0,0,0,0,0,-0.00239031748875718,-0.00490060843878946,0,0,0,2.16840434497101e-19,0,0,0,0,-0.00199190565049756,-0.00952709121622259,0,0,0,0.00606737226022529,0,0,0,0,0,0,0,0.00762689495765951,-0.00947048981116738,0.00563597719266627,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0.000109538687861564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00362636634865307,0,0,0,0,0,0,0,0.00365600933785156,0,0,0,0,0,-0.0013649499628244,0,0,0,0,0,0,0,0,0.0187349753845349,-0.0194839043911261,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00219372594267796,0,-0.000226052498029807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00249455206627351,0,0,0,0,0.00255008300958632,0,0,0,0,0,0,0
