,X600519.SH,X000858.SZ,X002415.SZ,X600809.SH,X000568.SZ,X002475.SZ,X002304.SZ,X600276.SH,X600104.SH,X600690.SH,X000651.SZ,X000725.SZ,X002371.SZ,X002129.SZ,X300124.SZ,X003816.SZ,X600031.SH,X300014.SZ,X002241.SZ,X002049.SZ,X000063.SZ,X000338.SZ,X600703.SH,X000596.SZ,X601877.SH,X002179.SZ,X000625.SZ,X600460.SH,X600089.SH,X000100.SZ,X000661.SZ,X600741.SH,X300142.SZ,X002180.SZ,X600702.SH,X002074.SZ,X600884.SH,X600522.SH,X000157.SZ,X000733.SZ,X000799.SZ,X002236.SZ,X002008.SZ,X600584.SH,X600779.SH,X600563.SH,X000977.SZ,X002414.SZ,X002007.SZ,X601799.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X000725.SZ,0,0,0,0,0,-0.00852769762154661,0.010148696299602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.097614529315005,0,0,0,0.0205603505018592,0.230360061709993,0,0,0.169008124560059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0384590663933548,0,0,0,-0.0402930779322507,0.042481645849104,0,0,0,0.0252787527635419,0,0
X002371.SZ,0,0,0,0.00575144101781892,0,0,0,0,0,0,0,0,0,0.246463727507836,0,0,0,0.137485270922363,0,0.173345722305623,0,0,0,0,0.172740846077251,0,-0.133499051012829,0.451072428341259,0,-0.0644299367534831,0,0,0,0,0,0,0,-0.0492270809290885,0,0,0,0,0.104066525484531,0,0,0.15414820855086,0,0,0,0,0.0590163054994626,0,-0.0116585141824467,0,0,0,0,0,0
X002129.SZ,0.130909355763582,0,0,0,0,0,0,0,0,0,-0.037132887252333,0,0.129941413650996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0988308435417049,0,0,0,0,0,0,0,0.0015509155273027,0,0,-0.0852622805335476,0,0.0368510350531461,0,0,0,0.0134502144755323,0,0.0753780231062619,0,0,0,0,-0.0201555451072387,-0.00284954781267226,0,0,0,-0.0912265474456634,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.656386637439845,0,0,0.190385837441767,0,0,0,0,0,0,0,0.211179395624699,0,0,-0.0253572283441172,0,0,0,0,0,0,-0.0393721873326299,0,0,0,0,0,0.248704549975252,0,0,0,0.321922204161855,0,0,0,0.0230996370092293,-0.0404851375099489,0,0,0,0,0,0
X003816.SZ,0,0,0,0,0,0,0,0,0,0,0,0,-0.0430279506944182,0,0.054518275773537,0,0,0,0,0,0,0.123585817348968,0,0.0603564811938158,0,0,0,0,0,0,0,0,0.0875986511022604,0,0,0,-0.0504693830860348,0,0,0,3.46944695195361e-18,0,0.0895620165252434,0,0,0.0572378145333214,0,0,0,0,0,-0.0218211510683768,-0.0100791319739113,0,0,0,-0.0836931454099871,0,0
X600031.SH,0,0,0,0,0,0,-0.0732968841628612,0,0,0,0.126229210103712,0,0,0,0.0776776011415873,0,0,0,0,0,0,0.29790830250631,0,0,0,0,0,0.00524702888396668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.045729587002118,0,0.13627717835339,0,0,0,0.0363297761989861,-0.049119075313907,0,0,0,0.0261129066358867,0,0
X300014.SZ,0,0,0,0,0,0.094618600312051,0,0,0,0,0,0,0.0338118348380239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.277583162183201,0,0,-0.0343239867521735,0,0.397672994038653,0,0.0982616817677386,0,0,0,0,0,0,0.101901664157112,0.138494628654255,-0.157119134888456,0,0,3.46944695195361e-18,0,0,-0.00957917722188296,0,0,0,0.018764853632541,0,0
X002241.SZ,0,0,0,-0.145705344410732,0,0.478072900046958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0574152232811861,0,0,0.0274727011660094,0,0.156952206911625,0,0,0,0,0,0,0.019983503349731,0,0.306261200280686,0,0,0,0,0,0,0,0,0.143814302892975,0,0,0,0,0.00753836611722704,0.0166700901401305,0,0,0,0,0,0
X002049.SZ,0,0,0,0.163597979780845,0,-8.67361737988404e-19,0,-0.107313920961705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14173601075519,-0.130367923433885,0,0,0.373856872786483,0,0,-0.0253243921703774,0,0,0,0,0,0,0,-0.258518787069523,0.0207889246547667,0,0,0,0,0,0.0124559608894989,-0.0116561201859631,0.022209001856371,0,0,0.103271995512247,0,-0.051977586042438,0,0,0,-0.0355918796642285,0,0
X000063.SZ,0,0,0,0,0.359777479946868,0,0,0,0,0.289993586544976,0,0,0,0,0,0,0,0,0,0,0,0,0.20696113786398,0,0,0,0,0,0,0,0.0293070994949875,0,0,0.0737932071824917,0,0,0,0.00404378071807931,0,0,0,0,0,0,0,0,0,0.0962090695028644,0,0,0,-4.33680868994202e-19,0.0178880753361713,0,0,0,0.0444971713169913,0,0
X000338.SZ,0,0,0,0,0,0,0,0.182921962995641,0,0,0,0,0,0,0,0.27212803193702,0.198852966341912,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,-0.0145194446358674,0,0,0.120544778880812,0,0,0,0,0,0,0,0,0.0671375508159185,0.0616951488901575,0,0.16637933170487,-0.0101779442694024,0.00918027077252326,0,0,0,-0.0527674518511266,0,0
X600703.SH,0,0.00709308548497678,0,0.087747463714195,0,0,0,0,0,0,0,0,0,0,0,0,0.103748183021179,0,0.23136454722724,0.179803328999475,0,0.348896631092306,0,0,0,0,0,0,0,0,0,0,0,0.128023861754732,-0.1598557968392,0,0,0,0,0,0,0,0,0.0880801242818618,0,0.0924178102050188,0,0,0.160384072389026,0,0,0.0278898236783497,0,0,0,0,-0.00115922618375334,0,0
X000596.SZ,0,0.350536276645856,0,0,0.17231100049923,0,0.170321682422818,0,0,0,0,0,0,0.17558737656753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.042117647910662,0,0,0,0,0,0,0,0,0,0.00837510448447172,0,0,0,0.0135580944262142,0,0,-0.00316311125559263,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0.133103074494072,0,0,0,0,0,0,0,0.0193719567136112,0.08931511477485,0,0.0653909748584371,0,0,0,0,0,0,0,0.186665254196048,0,0,0.0375907594735066,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0.352234202355325,0,0,-0.290806617208698,0,0,0.0548960216545478,-0.0900804362533971,0,0,0,-0.0531696979119812,0,0
X002179.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0136632900460753,0,0,0,0,0,0.25062807768121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.403108427512181,0,0.0466180669378239,0,0,0,-0.0237364596142156,-0.000929788759138831,-0.0290541698564021,0,0,-0.0386108794336903,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0.0655525340151371,0,0,0.362847454386711,0,0.0387452264710057,0,0,0,0,0.155137059643045,0,0,0,0,0,0,0,0,0,0,0,0.0769026363558987,0.290384747983167,0,0,0,0,0,0.162855815005167,0,0,0,0,0,0,0,0,0,0.111152225659844,0,0,0,-0.0159817136226955,0,0,0,0,-0.0438862341137969,0,0
X600460.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.19644471350039,0.00229932974797527,0,0,0.00868034371076904,0,0,0.144143585871816,0,0,0.203689697157208,0.00144588670180566,0,0,0.178062326171452,0,0.0509265569151271,0,0,0,0,0,0,0,0,0,0,0,0,0.0460666810957922,0,0,0,0,0,0,0,0,0,-0.0243478379655298,4.33680868994202e-19,0,0,0,-0.0472949876503973,0,0
X600089.SH,0,0,0,0,0,0,0,0,0,0,-0.0261309322615244,0,0,0,0,0.133992969726445,0,0,0,0,0,0,0,0,0.126453418489699,0,0,0.040121405938184,0,0,0,0.0289547890286121,0.0116557923584923,0,0,0.129324915275437,0,0.192492934331838,0,0,0,0,0,0,0.0647475011350689,0,0,0,0,0,0,0,-0.00264773733740946,0,0,0,-0.0425225907183031,0,0
X000100.SZ,0,0,0,0,0,0,0.107974416924043,0,0,0,0,0,0,0,0.0236755820642767,0,0.0734421192057226,0,0,0,0.0784333486998328,0.0674479146788833,0.0342876209150142,0,0,0,0.166671291346262,0,0,0,0,0,0,0,0,0.0477594245278437,0,0,0.132396454440318,0,0,0,0,0,0,0,0,0,0,0,0,-0.00147483066570509,-0.01417936379384,0,0,0,0,0,0
X000661.SZ,0,0,0,0,0,-0.0928578394414354,0,0,0,-0.421257053247196,0,0,0,0,0,0,0.0808103216532588,0,0,0,0,0.34528018199476,-1.38777878078145e-17,0,0,0,0,0,0.017666146998017,0,0,0,0,0.149360269743447,0,0,0,0,0,0,-0.0712183128460284,0.339396545512187,0,0,0,0,0,0,0.343237499521943,0.143785148752444,0.15568745766736,0.406877587975984,-0.324019725186587,0,0,0,0.174531730884109,0,0
X600741.SH,0,0,0,0,0.130380068377227,0,0,0,0,0,0,0,0.0405104634313331,0,0,0,0,-6.93889390390723e-18,0,0,0,0,-0.108730621018964,0,0,0,0,0,0,0,0,0,0,0,0,0.1523489367758,0.131705169927888,0,0,0,0,0,0,0,0,0,0,0.026742363254246,0,0,0,0,0.0148869389100545,0,0,0,0.00986139909629564,0,0
X300142.SZ,0,0,0,0,0.210661023601308,0,0.0901038505670391,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,-0.0343877673336172,0,0,0,0,0,-0.0536891536524953,0,0.169102518239945,0.134800355961579,0,0,0.0101182005757387,0,0,0,0.381844204374955,0,0,0.327979164988963,0,0,0,0.0373789586030482,-0.117168520560717,0,0,0,0,0,0,0.0121956183440728,0,0
X002180.SZ,0,0.0208179727590357,0,0,0,0.226468965371109,0,0,0,0,0,0,0.214826802260467,0,0,0,0,0,0,0,0.309077532227916,0,0.12508435296478,0,0,0,0,0,0,0,0,0,0,0,0.053824764827909,0,0.0908310600977117,0,0,0,0,0,0.0334280296531854,0,0,0,0,0.159713022523928,0,0,0,-0.00711245318937001,0,0,0,0,0,0,0
X600702.SH,0,0,0,0.0196615071659784,0,0.149093101523927,0,0,0,0,0,0,0,0,0,0,0,0,0.0176326189634964,0.108945739032494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.373834870306658,0,0,0,0.234813116757145,0.0908450214270714,0,0,0,0,-0.06928334324043,0.0514214723474451,0,0,0,0,0,0,0
X002074.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0978464364741676,0,0,0,0,0.0623134559765168,0,0.2206148712628,0,0.195038842419658,0,0,0,0,0,0,0,0,0,0,0.101239693512091,0,0,0,0,0.0876786421199787,0,0,0.0809992410593688,0,0,0,0,0,0,0.0409786154476,0,0,0,0.0228546285899723,0,0
X600884.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.123459654842333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.159893414738182,0,0.0895386072467402,0,0,0,0,0,0,0,0,0,-0.00562383412736884,0,0,0,0,0,0
X600522.SH,0,0,0,0,0,0,0,0,0,0.058467290407566,0,0,0,0.0899745875716279,0,0,0,0.0875258013822289,0.391823908912124,0,0,0,0,0.0250792338348013,0.411362236588546,0,0,0.175896607690498,0.00477748457491469,0,0,0,0,-0.386851752685573,0,0,0.125888191681836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026904123505122,0.0694473281190083,0,0,0,0.167219971184707,0,0
X000157.SZ,0,0,0,0,0,-0.0367447138160321,0,0,0,0,0,0,0,0,0,0.0975263351667374,0.40974733057128,0,0,0,0,0.0199746385631393,0,0,0,0,0.0544894080091514,0,0.0497984077456376,0,0,0,0.137213630514685,0,0,0,0,0,0,0,0,0.0157503422598368,0,0,0,0,0,0.00660531882800405,0,0,0,0,-0.00788821256892259,-0.0316121572589508,0,0,0,0,0
X000733.SZ,0,0,0,0,0,-0.0486290417354236,0,0,0,0,0,0,0.0706691563804452,0,0,0,0,0.0156141211284606,0,0,0,0,0,0,0,0.237805857593903,0,0,0,0,0,0,0,0,0,0,0,-0.0255250494528672,0,0,0,0,0.0392524765071197,0,0,0.0203612476660852,0,0.160741056555213,0,0,0.110871095334489,-0.000613418074561589,-0.0212768859526714,0,0,0,0,0,0
X000799.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00647581037285234,0,0,0,0,0,0,0,0,0,0.258603583872651,0,0,0,0,0,0,0,0,0,0,0.346642254344856,0.0930857809268627,0,0.0817552901038597,0,0,0,0,0,0,0.143244439537497,0,0.129106546948014,0,0,0,0,0.0560075557674323,-0.0494047812076915,0,0,0,-0.0258971319799678,0,0
X002236.SZ,0,0.0519078336832804,0,0.0483681011309396,0,0,0.261430961683499,0,0,0,0,0,0,0.120207656905642,0,0,0.108458018492187,0,0.0493443702065426,0,0.0327469991345132,0.127342847442181,0.0485787741348981,0,0,0,0,0,0.0210188955343009,0.0405923337659679,0.0558297153193881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013948642960892,0,0,0,-0.00784181241553568,0,0
X002008.SZ,0,0,0,0,0,0,0,0.0710513818428813,0,0.0745616116386518,0,0,0.0259153725721592,0,0,0,0,0,0,0,0.178704931793081,0,0,0,0,0,0,0,0,0,0,0,0.0138085982039486,0,0.136757254797352,0,0.0214431648371922,0.0183237549249347,0,0,0,0,0,0,0,0.175489776005541,0,0.0869302837870528,0,0,0,-0.0272895961711167,0,0,0,0,0,0,0
X600584.SH,0,0,0,0,0,0,0,0,0,0.0648054088997343,0,0,0,0,0.0839266905573483,0,0,0,0,0.197717990342755,0,0,0.0971020143349882,0,0,0,0,0,0.0227380481147388,0,0,0,0,0,0,0,0.0250691699722029,0.0249896984022162,0,0,0,0,0.151163330638271,0,0,0,0,0,0,0,0,-0.000342796637219494,0,0,0,0,0,0,0
X600779.SH,0.0447854952662697,0,0,0,0.10798078643495,0,0.1539895013478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0973515003868133,0,0,0,0,0.0130157361878171,0.278743247065173,0,0,0,0,0,0,0,0,0,0,0,-0.00124585396930339,0,0,0,0.0164495458041193,0,0
X600563.SH,0,0,0,0,0,0,0,0,0,0,-0.206051848170822,0,0.52289877726961,0,0,0,0,0,0,0,0,0,0.26130977051846,0,0.0930089715459107,0.136536997823032,0,0,0,0,0,0,0,0,0,0.0751170266683042,0,0,0,0.0488802359824141,0,0,0.19668438086493,0,0,0,0,0,0,0,0,0,-2.16840434497101e-19,0,0,0,-0.00476332209872458,0,0
X000977.SZ,0,0,0.20106236786994,0.0800102034810903,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,-0.234102317593183,0,0.426496053032713,0,0,0,0,0,0,0,0,-0.110450546323092,0,0,0.145216761355073,-0.123443478599947,-0.0253655678244031,0,0,0,0.0488693212370772,0.0992380444698921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0396055009011284,0,0,0,0,0,0
X002414.SZ,0,0,0,0,0,0,0.139328222431132,0,0,0,0.137306136019717,0,0,0,0.0570084629725883,0,0,0,0,0,0,0,0,0,0,0,0.0208568399407031,0,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0.0841712060802436,0,0,0,0,0,0.535392531825007,0,0,-0.00501137760566992,0,0,0,0,0,0,0
X002007.SZ,0,0,0,0,0,0,0,0.0937745557844247,0,0,0,0,0,0,0,0,0,0.0681664985975809,0,0,0.16347902850128,0,0.166407446145545,0,0,0,0.353402640665107,0,-0.0387046617019979,0,0.204027007745343,0,0,-0.314446125035147,0.0715314491455181,0,0.0348710631226282,0,0,-0.0190884772442275,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,-0.00505792866419653,0,0,0,0,0,0,0
X601799.SH,0,0,0,0,0,0.023754925870958,0,0,0,0,0,0,0,0.132820345156005,0,0,0,0.191146807093165,0,0,0,0,0,0.0292446475292819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0663145771900109,0.0328739807083485,0,0,0,0,0,0,0.00124333117862163,0,0,0,-0.0531115514519519,0.0282543762774783,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,-0.113240946700298,0,0,0,0,0,0,0.218429397546864,0,0,0,0,0,-0.18658100502264,-0.0540712025270969,0,0,0,0.153759473094438,0,0,-0.000925999568588438,0,0,0,0,0,0,0,0,0,0,0,0,0.457505829287624,0,0,0,0,0,0,0,0,0,0,0,0.0574772675530345,-0.084351294193511,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,-0.250963124487032,-1.73472347597681e-18,0,0,0,0,0,-0.01439875874567,0,0,0,0,0,0,0,0,0,0,0.194073669691268,0,0.0773221077469599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.495178074773418,0,0.698731809247611,0,0,0,-0.42381439567788,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.28338494616416,0.774229678714092,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,-0.0833326828751737,0,0.00824119626823611,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,-0.00191244647502101,0,0,0,0.0656170747052039,0,0,0.0493798476090359,0,0,-0.0611777420540064,0,0.0126797120961451,0,0,0,0,0,0,0,0,0,0,-0.0318646560635416,0,0,0,0,0.0505967293253283,-0.0307096242466743,0,0,0,0.065991435102025,0,0
MKreturn,0,0,0,-0.0779111050529431,0,0,0,0,0,0,0,0,-0.0399910176651488,0,0,0,0,0,0,0.0339099338453797,0,0,0,0,0,0,0,0,0,0,0,0,0.00010417600566239,0,0,0,0,-0.000477436256848559,0,0.107416137820525,0,0,0,0,0,-0.102704986465155,0.0501316246617033,0,0,0,0,-0.0157954376699366,0,0,0,0,0,0,0
MKvol,0,0,0,0,0.00250469897901141,0.00043408771053247,0,0,0,0,0,0,-0.00203579049764534,-0.00022939616652128,0,0,0,-0.00432016077703767,0,0,0,0,0.0011432751074236,0,0,0,0,0,0,0,0,-0.000719528289018587,-0.00352994984786108,-0.00288639878381383,0.00075947840210177,0,0,0.00386079059803502,0,0,0,0.00481452559686765,0,0,0,0,0,0,0,0,0,0.00983043882466757,-0.00877349391944309,0,0,0,-0.000751208668741248,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.111390848497853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.352999001451898,0,0,0,0,0,-0.855523913687567,0.266877686180446,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,2.16840434497101e-19,0,-0.00430151775726755,0,0.00752163369695617,0,0,0,0,0,0.00232912919811781,0.0043319515250207,0,0,0,0,0,0,-0.0109026159388464,0,0,0,0,-0.00107223603938743,0,-0.00225403075367954,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0584905276710534,-0.0442277420581988,0,0,0,-0.0307637382081984,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.30671342458093e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,-0.0119468508390661,0,0
