,X600519.SH,X000858.SZ,X002415.SZ,X000568.SZ,X600276.SH,X600809.SH,X002475.SZ,X600690.SH,X000651.SZ,X002304.SZ,X600104.SH,X300124.SZ,X000625.SZ,X000725.SZ,X003816.SZ,X000596.SZ,X002371.SZ,X000063.SZ,X000338.SZ,X600031.SH,X300014.SZ,X002179.SZ,X000100.SZ,X002129.SZ,X600703.SH,X002236.SZ,X600089.SH,X600372.SH,X002049.SZ,X002241.SZ,X000661.SZ,X600584.SH,X000157.SZ,X600741.SH,X601877.SH,X600522.SH,X000977.SZ,X600418.SH,X000800.SZ,X002074.SZ,X002007.SZ,X600183.SH,X601799.SH,X002463.SZ,X300142.SZ,X002456.SZ,X600702.SH,X002180.SZ,X002028.SZ,X002294.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X000100.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.520953373722142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0263787263693311,0.0184566708729625,0,0,0,0,-0.0377490835147443,0.185896778795557,0,0,0.114030412857784,0,0,0,0.0466030719200574,-0.00421120172702498,0,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.127073286968594,0,0,0,0.00539431439601043,0,0,0,0,0,0,0,0.0935791435545005,0,0,0.237992815016737,0,0,0,0,0.0137452625307509,-0.0620545947833478,0,0.469757401982119,0,0,0.0441039236104364,0,0.20823105594259,0,0,0,0,0,0,2.16840434497101e-19,-8.67361737988404e-19,0,0,0,0,0,0
X600703.SH,-1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0,0.143530166368425,-0.277406397305576,0,0,0,0,0,0,-0.352436203699257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0857472309716251,0.450494994793028,0,0,0,0,0,0,0.166206694113927,0.132904911252978,0.243199250641806,0,0,-0.0576605229581436,0.159546014709063,0,-0.00290413238101194,0,0,0,0,0,0,0
X002236.SZ,0,0,0.236667225871326,0,0,0,0.0361988657248031,0,0,0,0,0.512623379080171,0,0,0,0,-0.0163075638396029,0.494501887328608,0,0,0.00777535290343034,0,0,0,0,0,0,0,0,0,-0.225478186791949,0,0,0,0,0,0,0,0,0,0,0,0.163643163847177,0,-0.0299054197120639,0.0136384891484654,0,0,0,0,0,0,-0.0273246835388835,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.234068409540712,0,0,0,0.0870618601819155,0,0,0,0,-0.0120395174338622,0.0793588441529065,0.222598593035817,0,0.034251235116673,0,0,0,-0.0432804175410157,0,0,0,0,0,0,0.0364116276397126,0,0,0,0,0,0,-0.0888215661224866,0,-0.112557697218687,0,0.148785319396017,0,-0.116668636547413,0,-0.0108006233769714,0,0,0,0,0,0,0
X600372.SH,-2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,0,0,0.0101891342785717,0,0,0,0,0,0,0,0.083433876335872,0.0556633720941156,0,0,0,0,0,0.010365115151196,0,0,0,0,0,0,0.0211571008898004,0.0447272792746298,0,0,0,0,0,0,0.0910445157371292,0,0,0,0.184970471273429,0,0,0,0.00229762028310468,0.0037331907669619,0,0,0,0,0,0
X002049.SZ,0,0,0,0,0,0,-0.0634940943357051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.338117825717138,0,0.281541161215104,0,0.153497692766276,0,0,0,-0.102107349750934,0,0,0,0.362947982076383,0,0,0,0.138696745190392,0,0,0,0,0,0.132017413113482,0,-0.0407341986408926,0,0,0.00800971721808717,-0.195155024669737,-0.0484507388746455,0.0554065788697725,-0.169673555671489,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.145846022268535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0442454279011351,0.123527201350027,0,0,0,0.0538071023815772,0,0.159246254174551,0.108570971674722,0.00919655670875591,0,0,0,0,0,-0.00403004728700936,0,0,0,0,0,0,0
X000661.SZ,0,0,0,0,0,0,0,0,0,0,0,-0.0283758744289701,-0.0783978543014668,0,0,0,0,0,0,0,0,0,-0.185810111465479,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00240093428355217,0,0,0,0,0.05954256532302,0,-0.0535416562205329,0.330331267823372,0.0984695145364834,0.220654843188494,0,0,0.212169524713178,0,0.00703144597717756,-8.67361737988404e-19,0,0,0,0,0,0
X600584.SH,0,0,0,0,0,0,0.0344388986269977,0,0,0,0,0,0,0,0,0,0.0504005158932789,0.0441976904367355,0,0,0,0,0,0.00588170577748275,0,0.231862018664454,0,0,0,0.00901935642194006,0,0,0,0.0685170415653685,0,0,0,0.0654527051038129,0,0,0,0,0,0.0547660464584246,0,0,0,0.25775422884374,0,0,0,0,0,0,0,0,0,0,0
X000157.SZ,-0.0401372929759685,0,0,-0.0594957015631569,0.0124757785074555,0,0,0,0,0,0,0,0,0,0,0,0,0,0.143541297187193,0.483444159481215,0,0,0,0,0,0,0,0,0,0,0,-0.0393558685305423,0,0,0,0,0,0,0.147144884440854,0,0,0,0,0,0,0,0,0,-0.00902007287339804,0,-0.0229813287759176,0.0163593497746631,-0.0298177594768929,-0.0476371235503114,0,0,-0.0479550672170336,0,0
X600741.SH,0.0636109977782897,0,0,0,0,0,0,0,0,0,0,0,0.0952886559767188,0,0,0,0,0,0,0,-0.134924010014901,0,0,0,0,0,0,0,0.0838590496675996,0,0,0,0,0,0,0,0,0,0.0737452580102769,0,0,0.0716043037773185,0,0,0.267195454810532,0,0.0272808238511328,0,0.116213577513788,0,-0.076547961087531,0.000745481514869095,0.0208329109070488,0,0,0,0,0,0
X601877.SH,0,0,0,0,0.00549870399635592,0,0,0,0,0,0,0,0.244383958919408,0,0,-0.109323564258302,0,0,0,0,0.237330601820233,0,0,0.000783611183710993,0,-0.0163059130873458,0,0,0,0,0,0,-0.000842206816315279,0,0,0,0.0452021145555882,0,0,0,0,0,0,0,0.0512616671909047,-0.00242336726020438,0,0,0,0,0,0,0,0,0,0,0,0,0
X600522.SH,0,0,3.46944695195361e-18,-0.0434230149027598,-0.0353085073408818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.273562817902992,0.0473888826876203,-0.121389464863991,0,0.249741374111709,0,0,0,0,0,0,0,0,0,0,0,0,0.0438900750218296,0.129576572179045,0,0,0,0,0,0.0562222235972122,0,0,-0.0362567613412326,0,-0.0933523614038848,0,0.0614390703145711,0.00942236026555041,0,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.342542336065777,0,0,0,0,0,0.191062870797556,0.0885171198244277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.134777498874559,0.560929516494535,0,0,0.0845679861467319,0.173698327382874,0,0,0,0,-0.0223858403991405,0,0,0,0,0,0
X600418.SH,0,0,0,0,-0.23434794046142,0,-6.93889390390723e-18,0,0,0,0,0,0.245566676537257,0,0,0,0,0,0,0.157766549884771,0,0,0,0,0,0,0,0,0.118244580210027,0,0,0,0,0,0,0,0,0,0.850354687653792,0,0,0,0,-0.0156706635599559,0,0.252816737623202,0,0,0.136900899580283,0,0,0.0969586401491718,-0.178774607783675,0,0,0,-0.304610940959076,0,0
X000800.SZ,0,0,0,0,0,0,-0.0468940470486622,0,0,0,0.416225706886285,0,0.22184302867192,0,0,0,0,0,0.00100908358252324,0,0,0,0,0,0,0,0,0,0,0,0,-0.0934589355046397,0.157812128685715,0,0,0,0.0287204137721091,0.0892474705313598,0,0.0337467295741573,-0.0948769105227305,0,0,0,0,0,0,0,0,-0.0208363931076695,0.0220085139377082,0.000441600435430327,0.0251678035409851,0,0,0,0,0,0
X002074.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.165400048814104,0,0,0,0,0,0,0,0.214250791466403,0,0,0.16568930740296,0,0,0.170889084409671,0,0,0,0,0,0,0,0,0,0,0.00500583969369803,0,0,0,0,0.0607472805475391,0,0,-0.0281816804852106,0,0,0,0,0,0.00427163902354502,0,0,0,0,0,0,0
X002007.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.107168209575449,0,0,0.170209011337226,0,0,0,0,0,0,0,-0.0433282080204102,0.0165272178001466,-0.101700137600181,0,0,0,0,0,0,0,0,0,0,0.122643798616479,0.0419857942614411,0.0487723408800831,0,0,0,0.00356536838980639,0,0,0,0,-0.0267294353935759,0,0,0,-0.164621287802089,0,0
X600183.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0176231341827492,0,0,0,0,0,0,0,0,0,0,0.1429382979473,0,0,0,0,0,0.133749278506749,0.120677472799372,0,0,0.0950080764796595,0.0389461610067508,0.0544063748482479,0.132046181106467,0.0270130877377229,0,0,0,0.00544094599427467,-0.0239771226539496,0,0,0,0,0,0
X601799.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.287065996924734,0,0,0,0,0,0,0,0,0,-0.0463720264110851,0,0,0,0,0.0422340308366704,0,0,0,0,-0.0671956295678184,0,0,0,0.315244621971942,-0.105710001292354,0,0,-0.0433281154667065,0.0249620627151134,0,0,0.295518571990894,0.0659098954918871,0,0.00929191207024668,-0.00225083446826634,0,0,0,0,0,0
X002463.SZ,0,0,0,0,0,0,0.208452195843742,0,0,0,0,0,0,0,0,0,0,0,-0.232137697865081,0,0,0,0,0,0,0.26367857663953,0,0,0,0,0,0.193686189311487,0,0,0,0.0262327532450326,0.44941801843102,0,0,0,0.0498165455616099,0.124305167434274,0,0,0,0,0,0,0,0,0,-0.0088494752207683,0.039220726690304,0,0,0,0,0,0
X300142.SZ,0,0.171136245609218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.105053511958766,0,0.118319743240454,0,-0.172352190456179,0,0,0,0.199953315212372,0.136504543303152,0,0,0.396609275193486,0,0,-0.112590230421827,-0.3125193251634,0,0,0,0,0,-0.0389147195699108,0,0,0.0613251597979302,0,0,0.145216350795478,0,-0.00153456689802222,0,0,0,0,0.0732472519208938,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.135642952154176,0,0,0,-0.192601986663396,0.444915984309937,0,0,0,0,0,0,0,0.152997108470301,0,0,0,0.551384424223069,-0.195380828333278,0,0,0,0,0,0,0,0,0,0,0.136061231436068,0.109315749377905,-0.11834243660754,0,0,0,0,-0.580038052895191,0,0,0.0521599575945463,0.00954179458805309,0,0.141055004812125,0,0,0,0
X600702.SH,0.0556418139273659,0.299373094497325,0,0,0,0.120706363043856,0,0,0,0,0,0,0,0,0,0,0,0.0931122163825562,0,0,0,0,0,0,0,0,0,0,0.304848916715919,0,0,0,0,0,0,0,0,0.0996008382292868,0,0,0,0,0,0,0.041941863312666,0,0,0,0,0.112774960270444,0,0,-0.00805063918121303,0,0,0,0,0,0
X002180.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0826336155860325,0.0410038929259781,0,0,0,0.260327263720254,0,0,0,0.0679323077005362,0,0.122480157790689,0,0,0,0,0,0,-0.0964683137077183,0,0,0.0114446090640326,0,0,0,0,0,0,0,0,0,-0.0677577591925987,0,-0.188696456101057,0.142465314273997,0,-0.0106864805447187,-0.0105453877824563,-0.0712225198719887,0,0,0,0,0
X002028.SZ,0.254006242908323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.134258126589068,0.0647908394838676,-0.0461594316740859,0,0,0,0.159766296150328,0,0.196755215860132,0,0,0,0,0,-0.220547016887553,0,0,0,0,0,0,0.0186370189376558,0.0193881235883994,0,0,0,0,0.225056453080316,0.00274259349400343,0,0,0,0,0,0,0.120415581558347,0.0236356365174599,-0.025780577687027,0,0,0,0,0,0
X002294.SZ,-0.0830316351796579,0,0,0,0.598722090457875,0,0,0,0,0,0,0,0,0,0,0,0,0.00266962049925439,-0.00719866546999454,0,0,0,0,0,0,0,0,0,0,0,0.251443317500912,0,0,0,0,0,0,0,0,0,0,0,-0.145043674731877,-0.089564665837305,0,0.0427808982309026,0,0,0,0,0.113209676340518,0,-0.0387530910029082,0,0,0,-0.0658877036918548,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0535089012085777,0,0,0,0,0,0,-0.139546969614805,-0.296099531763779,0,0,0,0,0,0,0.0441121062336767,0.0195957294446282,0,0,0,0,0,0.00830324457894427,0,0,-0.0436745723470949,-0.0191116189915264,0.335840120998287,0.0910230827712094,0,-0.0185131334097319,0,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,-0.114593786364942,0,0,0,-0.548455816553109,0,-0.045943926600567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.504562929135079,0.658933490365974,0,0,0,-0.363722132337116,0,1.26868044969933,0,0,0,-1.39199764793303,0,0
TED,0,0,0,0,0,0,0,0,-0.108131835309039,0,0,0,0.0745349890199057,0,0,-0.215573386664331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.121850440944684,-0.0710915155374169,0.140800454535723,0,0,0,-0.0974776723274801,0,0,0,-0.0989274122489148,0,0.213842159436149,0,0,0,0,0,0,-0.318879962177283,0.544616055025471,0,0,0,0,0,0,0
RealEstate_excess,0.164221628202268,0,0,0,0.068784414924189,0,0.059383326746154,0,0,0,0,0.0657072422351095,-0.0554583768146058,0,0,0,0,0,0,0,0.144525374140991,0,0,0,0,-0.038686816210988,0,0,0,0,0,0,-0.299456236465771,0,0,0.0189928032661945,0.0610376963434254,0,0,0,0,0,0,0,0,0.0304233680089648,-0.273182734529813,0,0,0,0.0174969131101862,-0.00280016751126769,-0.0307422828028262,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0.144158012906564,0,0.0797394264471861,0,0,0,0,0,0,0,0,-0.0135167334477191,-0.0119886376773238,0,0.0198123798891688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0323140011921135,0.0292145735986978,0.0523535656457874,-0.0696460202528214,0,0,0,0,0,-0.0064572376200011,-0.010178637338597,0,0,0,0,0
MKvol,0.00213997659629188,0,0,0,0.00167254868556704,0,0,0,0,0,0,0,0.000586186339034578,0,0,0,0,0,0.000993151235275939,0,0,0,0,-0.00178900360370541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000736181250293945,0,0,0,0,0,0,-0.00108410555216869,0,0,0,-0.00628867224883622,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00564890487584661,0,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,-0.00792851320259702,0,0,0,-0.00580252297635965,0,0,0,0,0,0.00469130717487217,0,0,0,0,0.0128128580286739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.42101086242752e-20,0,0,0,0.0114345102644559,0,0,0,0,0,0,-0.000610521872166741,0,-0.00332688122131345,0,0,-0.000915097278552184,0,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0092246995779562,-0.00209368288614113,0,-0.00461480299621346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,-0.00147623657997271,0,0,0,0,0,-0.0183594811448174,0.0147537097035271,0,0,0,0,0,0
