,X600104.SH,X600519.SH,X000725.SZ,X000651.SZ,X002415.SZ,X000858.SZ,X000625.SZ,X002304.SZ,X600276.SH,X000063.SZ,X600690.SH,X600031.SH,X600372.SH,X000338.SZ,X002241.SZ,X000157.SZ,X600741.SH,X600703.SH,X600089.SH,X000100.SZ,X002236.SZ,X000581.SZ,X600118.SH,X000550.SZ,X002475.SZ,X601877.SH,X000559.SZ,X000050.SZ,X000568.SZ,X002294.SZ,X600839.SH,X600066.SH,X600271.SH,X002129.SZ,X002456.SZ,X300003.SZ,X000869.SZ,X600435.SH,X300124.SZ,X000400.SZ,X002292.SZ,X000623.SZ,X000800.SZ,X002007.SZ,X002038.SZ,X000977.SZ,X002049.SZ,X600177.SH,X002008.SZ,X600867.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600104.SH,0,0,0,0,0.00170817141475768,0,0.0215895537761364,0,0,0,0,0,0,0,0,0,0.346673100183294,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0298646988648269,0,0,0,0.105761999181322,0.0212728151667742,0.00267022763086936,0,0.0778851854707723,0.00602377296482924,0,0,0,0.0495664358111906,0,0,0.0308567266205093,0,0.0531910428602184,0,0,0,0,0,0,0,0,0,0
X600519.SH,0.0834015025738797,0,0.0528889177109486,0,0,0,0,0.274981933399833,0,0,0,0,0,0,0,0,0.0513667070787342,0,0,0,0,0,0,0,0,0,0,0.0175036358245758,0,0,-0.0246321867900347,0,0,0,0,0,0,-0.0544110403143256,0,0,0,0,-0.00394766496725301,0,0,0,0.140181520571157,0,0,0.0420768404046573,0,0.011694031826177,-0.0460467678474517,0,0,0,-0.0363652060563822,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12444706899356,0.251363776278811,0.0890313626435726,0,0,0.0560497691992884,0,0,0.0317109185781141,-0.0116442925422044,0,0.120086194257796,0,0,0,0,0,-0.115703531183124,0,-0.065709317895333,0,0,0,0,0,0,0,0,0,0,0,0.0474433012581853,0,0.031131576565484,-0.0522501698983115,0,0,0,0,0,0
X000651.SZ,0,0,0.1029062202674,0,0,0,0,0,0,0,0.261081363218928,0,0,0,0,0,0,0.0316216022128454,0,0,0,0,0,0.00128763272077016,0,0.26704019258418,0,0,0,0,0.032392595553929,0,0,0,0,0,0,0,0,0,0.133412651626086,0,0,0,0,0,0,0,0,-0.0860272477017493,0,0,-0.00138447616379649,0,0,0,0,0,0
X002415.SZ,0.0380726998551095,0,0,0,0,0,0,0,0,0,0.0704122000326527,0,0.134431521516965,0,0,0,0.0651265962191529,0.13688045745743,0,0,0.0785111747773655,0,0,0,0,0,0,0,0,0,0,0,0,0.0590382340887466,0,0,0,0,0,0,0,0,0,0,0,0.015874664893599,0.232205490916083,0,0,0,0,-0.0294219973394531,0.0493083051973917,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0681263411849967,0.0506032525899415,0,0,0,0.146707037647122,0,0,0.0431422463117216,0.00815313431427771,0,0,0.0385750141152043,0,0,0.035768600659078,0,0.16242872043138,0,0,0,0,0,0.0826889860539507,0,0,0,0,0,0,0,0,0,0,0,0.0346563829388611,0,0,0,0,-0.00629601511225394,0,0,0,0,0,0,0
X000625.SZ,0.28047565753291,0,0,0,0,0,0,-0.0749330962924621,0,0,0,0.0241554379118706,0,0,0,0,0,0.0733163487720863,0,0,0,0,0,0,0,0,0.077857409246238,0,0,0,0,0.0458034073307869,0,0,0.223887912179622,0,0,0,0,0,0,0,0.0561699423140851,0,0,0,0,0,0.0977090018486796,0,0,-0.0137289536864394,-0.0106823583907013,0,0,0,0,0,0
X002304.SZ,0,0,0,0,0,0.225753985175423,0,0,0,0,0,0.0884557805662017,0,0,0,0,0,-0.0796616941679573,0,0,0,0,0,0,0,0.139773532555846,0,-0.0736351681091664,0.119328345250855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.380684235231311,0,0,0,0,-0.0567831696611669,0,0.00462811991884126,0.0629106034059725,0.0801825423245336,0,0,0,0,0
X600276.SH,0,0,0.0506960947239461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0743689151059273,0,0,0,0,0,0,0,0,0.0275949388861206,0,0,0,-0.0212301080167696,0,0,0,0.0624748306935783,0,0,0,0,0,0,0,0,0.00706827615096034,0,-0.158660863985246,0,0,-0.00383918653446416,0.337626205121796,0,0.0151234521116667,0,0,0,0,-0.0875066090686646,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0603134190545946,0,0,0,0.0456698120260103,0,6.93889390390723e-18,0,0,0.0163483462195858,0,0,0,0,0.0117722763687539,0,0.0563500871328491,0,0.108458127533989,0.119059704548951,0.0495287024733054,0,0,0,0,0,0,0.0889401316242158,0,0,0.0280084095441629,0,0.00974149903215443,0,0,0.00734922074190022,0,0,0,0,0,0,0
