,X600519.SH,X000858.SZ,X002415.SZ,X600276.SH,X600809.SH,X000568.SZ,X002475.SZ,X600690.SH,X000651.SZ,X000625.SZ,X300124.SZ,X002304.SZ,X600104.SH,X003816.SZ,X000725.SZ,X000063.SZ,X000596.SZ,X002371.SZ,X000338.SZ,X600031.SH,X300014.SZ,X002179.SZ,X000100.SZ,X600703.SH,X600089.SH,X002241.SZ,X002236.SZ,X600372.SH,X002129.SZ,X000661.SZ,X002049.SZ,X000157.SZ,X600584.SH,X000977.SZ,X600741.SH,X601877.SH,X600522.SH,X600183.SH,X002007.SZ,X000800.SZ,X002463.SZ,X601799.SH,X002028.SZ,X600460.SH,X600418.SH,X002074.SZ,X002294.SZ,X000066.SZ,X300142.SZ,X002180.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0,0.210388090222114,0.281766863244821,0,0,0,0.0023964530222712,0,0,0,0,0,0,0,0,0.00887252444465351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0120753859177488,0,0,0,0,0,0,0.0186541436923529,0.16002762759316,0,0,0.0416106096823932,0,0,0,0,0,-0.00528773627230312,0,0,0,0,0,0,0
X000858.SZ,0.136681652580561,0,0,0,0.103763916978707,0.306214853691825,0,0.119006733781792,0,0,-0.0137433324446363,0.027764377531765,-0.0876487044986347,0,0,0,0,0,0,0,0.0488109506054569,-0.000335580469426717,0.0882417802988767,0,0,0,0,0,0.0792732974369036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0171082576952238,0,0,-0.00180748007619937,0,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0,0.0374465657507742,0,0,0,0,0,0,0.0377503646356604,0,0,0.00992167456231276,0.0674949471833554,0,0,0,0.161605778552346,0,0,0,0,0,0,0,0.109233758182021,0,0,0,0,0,0,0,0,0.102721300169072,0,0,0,0,0,0,0,0.114210300445753,0.00723121391046643,0,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0.0822490508095569,0,0,0.041210736482791,0,0,0,0,0,0,0,0,0.110479670408463,0,0,0,0,0,0,0,0.00922411130672575,0,0,0.0653041169892591,0,0,0,-0.0211395924476538,0,0,0,0,0,0,0,0,0,0,0,0,0.240923341875509,-0.0379276193793542,0,0.0387213783366402,0,0.0152484217992304,-0.010142337590027,0,0,0,0,0,0
X600809.SH,0.238165110754881,0,0,0,0,0.281370691817752,0,0,0,0,0,0,0,0,0,0,0.240556023163741,0,0,0,0,0,0,0,0,0,0.101341049080745,0,0,0,0,0,0,0.028395678791311,0,0,-0.0812487969211258,0,0,-0.0904566722713402,0.0393441876837109,0,0,0,0,0,0,0,0,0,0,0.0243713225827633,-0.0514726414985882,0,0,0,0,0,0
X000568.SZ,0.0330493740412791,0.563032405551008,0,0,0.420585324703116,0,0,0,0,0,0.0192126717141388,0,0,0,0,0,0,-0.0180893259008967,0.0922371289975971,0,0,-0.076771007671332,0,-0.0823891681716645,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0822375330484511,0,0,0,0,0,0,-0.0230342124733837,0,0,0,0.0122229531895386,0,0,0.00319788731294259,0,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0361161899811656,0,0,0.123453639281767,0,0,0,0,0.227903365094721,0.0796787178381619,0,0,0,0,0,0,-0.159141969574416,0,0,0,0,0,2.16840434497101e-19,0.00763534134568392,0.11921758449408,0,0,0.138785084577361,0,0,0,0,0,0,-0.0333398999423812,0.0599755792261295,0,0,0,0,0,0
X600690.SH,0.139294563801618,0,0,0,0,0.113764767170445,0,0,0.0242281262252444,0,0,0,-0.0562232066442176,0,0,-0.0243333345385787,0.152696856842221,0,0.0530816258278172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0223080426058424,0,0,0.042084372859821,0,0,0,-0.0331828173891472,0,0,0,0,0,0,0,0,0,0.0108260013336294,0.0177519854642363,0,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0,0,0.0699342243561247,0,4.33680868994202e-19,0,0,0,0,0,0,0,0,0.037317203708947,0,0,0,0,0,0,0,0,0,0,0.0119304772909592,-0.252412384099053,0,0,0,0,0,0.126499602266974,0,0,0.0196692497467062,0,0.17748282974385,0,0,0,0,0,-0.0166461887279616,0.0944177834075469,0,0,0.0355780741000739,-0.101944806186399,0,0,0,0,0,0
X000625.SZ,0,0,-0.213609698022487,0,0,0,0,0,0,0,0,0.0988790355653741,0,0.0393728357564135,0,0,0,0,0.357214002612115,0,0.0798022507588565,0,0,0,0,0,0,0,0.195591813114316,0,0,0,0,0.0250380517850287,0,0,0,0,0,0.127800097204499,0.0488609674723,0.0969356078319808,0,0,0.328834609253483,0,0,0,0,0,0,0.0165897371423669,-1.0842021724855e-19,0,0,0,0,0,0
X300124.SZ,0,0,0,-0.061695593723969,0,0.0577862629649508,0.0894716061868495,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,-0.26420894453528,0,0,0,0,0,0.0996053239584592,0,0,-0.0533053543330324,0,0,0,0,0,0,0,0,0,-0.0898173659941143,0,0,0,0,0,0,0,0,0.457701831027346,0.119047450804576,0,0.00910189123768466,7.15333578143237e-05,0,0,0,0,0,0
X002304.SZ,0.0562727133187155,0,0.0396731984583515,0,0.0808577437082386,0.176143653665546,0,0,0,0,0,0,0,0,0,0.0720198634647072,0,0,0,0,0.146641693651253,0.0729957099277337,0,0,0,0,0,0,0.00824268684008419,0,0,0,0,0.0570612847173465,0,0,0,0,0,0.0489819930542337,0,0,0,0,0,0,0,0,0,0,0,0.0209194675503892,-0.0669307032745409,0,0,0,-0.0287364615311292,0,0
X600104.SH,0.247861039462377,0,0,0,0,0,0,0,0,0.0309737333630855,0.126189712536524,0,0,0,0,0,0,0,0,0,-0.0269736620614606,0,0,0,0,0,0,0,0,0,0,0,-0.048858969290275,0,0.0350418032053292,0,0,0,0,0,0,0,0,-0.0320674197103065,0.0636024787479472,0,-0.0777482344477772,0,0.0184232541185718,0,0,0.0121980996096149,0.0187151912376889,0,0,0,0,0,0
