,X600519.SH,X600104.SH,X002415.SZ,X000858.SZ,X000651.SZ,X000725.SZ,X600276.SH,X002304.SZ,X000063.SZ,X600690.SH,X600703.SH,X000568.SZ,X600741.SH,X002236.SZ,X002475.SZ,X002241.SZ,X000338.SZ,X002456.SZ,X600031.SH,X000625.SZ,X601877.SH,X600487.SH,X002008.SZ,X000100.SZ,X300136.SZ,X600066.SH,X600809.SH,X300124.SZ,X002508.SZ,X600522.SH,X300003.SZ,X600867.SH,X600089.SH,X002294.SZ,X600498.SH,X600699.SH,X002085.SZ,X600271.SH,X000981.SZ,X000050.SZ,X000596.SZ,X000157.SZ,X600177.SH,X300142.SZ,X600566.SH,X600584.SH,X600118.SH,X000661.SZ,X002179.SZ,X002180.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0.200945913334425,0,0,0.165293659123996,0.155475476118377,-0.0506489258014401,0,0,0,0,-0.0541886491076451,0,0,0,0,0,0,0,0,0,0.0343801110075403,0,-0.0329952924460313,0,0,0,0.11410718709167,0,0,0,0,0,0.0819649743765629,0,0.0751113942051008,0,0,0,0,0,0,0,-0.0216290841430762,0.111045921925797,0,0,0,0,-5.42101086242752e-20,0.0160366489781535,0,0,0,0,0,0
X600104.SH,0,0,-0.0620444642088521,0,0,-1.73472347597681e-18,0,0,0,0,0,-0.0333379514224029,0.316400628921774,0,0.066670349112623,0,-0.083867907374244,0.0407092554596639,0,0,0,0,0,0.0843304913944272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.104146112851575,0,0,0,0.0390868243178821,0,-0.0462024089083932,0.0415595980700174,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.203165769215991,0,0,0.0132940814206344,0,0,0,0.0784106670700755,0.0359769611453345,0.11925804124465,0,0,0.0391568597440066,0,0.228998876320283,0,0,0.0332235082178359,0.150406763805293,0,0,0,0,0,0,0,-0.087802384746333,0,0,0,0,0,0.0174995857749857,0,0.0379304614289331,0,0.00611524913363556,0,0.00907308479390006,0,0,0,0,0,0,0
X000858.SZ,0.0886346301438143,0,-0.0243818017059085,0,0,0,0,0.0922696506302259,-0.0228855878438732,0,0,0.364472984610908,0,0,0,0,0,0,0,0,0.0360987748388765,0.0288022319334063,0,0,0,0,0.217935305912345,0,0,0,0,0,0,0,0,0.0439599346532636,0,0,0,0.0436941692385869,0.0343127426091526,0,0,0,0,3.46944695195361e-18,0,0,0,0,-0.067507694540934,0,-0.0052773513882933,0,0,0,0,0,0
X000651.SZ,0,0.205189476977598,-0.0523969873295091,0.213506683688702,0,0,0,0,0,0,0,0,0,0.0759340787865141,0,0.0686121452774757,0,0,0.25652555563028,0,0,0,0,0,0,0,0,0,0.0417502548375859,0,0,0,0,0,0,0,0,0,0,-0.0860797898983844,-0.0025972221942521,0,0,0,0,0,0,0,0,0.019914777424901,0,0.00566792335785529,0,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0.0610134351924074,0,0,0,0,0,0.108678448558408,0,0,0,0.0154220470716948,0,0,0,-0.139933508169501,0.0981886426312609,0.250351637798938,-0.164292405912147,0,0,0,0,0,0.14787970432174,0,0,0,0,0,0,0,0.414286231461538,0.0140674057026916,0,0,0,0,0,0.106832546703633,0,0,-0.0217181986034083,0,-0.0762263474077281,0.0656917770717005,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0.0664837900358308,0,0.194665195499212,0,0,0,0,0,0,-0.196291243268163,0,0,0,0,0.0481649141008407,0,0,0,0.0619390779911421,0,0,0,0,0,0,0.202425817217303,0,-0.0764783978591333,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0241790856244309,0,0,0.0179730719836609,0,0,0,0,0,0
X002304.SZ,0,0,0,0.591090033791518,0,-0.0076672069706583,0,0,-0.088596275038395,0,0.0708534596508377,0,0,0,0,0,0,0,0,0,-0.0329475034931053,0,0.00126930686532289,0,0,0,0,0,0,0,-0.0687044022161808,0,0,0.090313823509763,0,0,0,0,0,0,0,0,0,0,0,-0.0288471535084446,0,0,0,-0.0340661122551484,0,0,0.0198369362396732,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0.390172219419282,0,-0.143553941651248,0,0,0,0,-0.140042147052897,1.0842021724855e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0840141893292232,0,-0.00958205206733394,0,0,0.0417320048693991,0,0,0,0,0,0,0,0,0,0,0.0967939754516679,0,0,0,0,0,0,0.0154692759110905,0,0,0,0,0,0
X600690.SH,0,0,0,0,0,0,0,0.0939961617667482,4.33680868994202e-19,0,0.109520656283414,0,0,0.0598145424417648,0,0.169330467478142,0,0,0,0,0,0,0.0841628337548805,0,0.0627547843523446,0,0,0,0.0582378708278671,0.245779740685422,0,0,0,0,0,-0.084881357246533,0,0,0,0,0,0,0,0,0,-0.191635114179409,0,0.00859493449759996,0,0,0,0,-0.00531640756008845,0,0,0,0,0,0
