,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000858.SZ,X600276.SH,X000725.SZ,X002304.SZ,X000063.SZ,X600703.SH,X600690.SH,X000568.SZ,X002236.SZ,X000625.SZ,X002241.SZ,X600741.SH,X002475.SZ,X000338.SZ,X600031.SH,X002456.SZ,X600066.SH,X600809.SH,X300124.SZ,X601877.SH,X000100.SZ,X002008.SZ,X002085.SZ,X600487.SH,X002508.SZ,X300136.SZ,X300003.SZ,X600522.SH,X600089.SH,X600177.SH,X600271.SH,X000157.SZ,X600867.SH,X600118.SH,X600699.SH,X000559.SZ,X002294.SZ,X300115.SZ,X000050.SZ,X000981.SZ,X600498.SH,X002074.SZ,X600566.SH,X600372.SH,X000596.SZ,X002179.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600690.SH,0,0,0.171328771951149,0.254428892726654,0,0,0,0,0,0,0,0.0257150100373176,0.173360420709649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.141696707783496,0,0.024544017128229,0,0,0,0,0,0,0,0,0.0118518902841562,0,0,0,0,0,0,0,-0.016221221845513,-0.0550477803148174,0,-0.0123584410854853,0,0,0,0,0,0,0
X000568.SZ,0.174409619592184,0,0,0.04536015627747,0.290530878906075,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0813812806407037,0,0,0.114607542516941,0,0,0,-0.0631905558659053,0,0,0,0.220131381625026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0351029856773398,0,0,0,0.000408280264406561,-0.0176125866862016,-0.046703955607384,0,0,0,0,0
X002236.SZ,0,0,0.307379184091827,0,0,0,0,0,0.111484141367935,0,0.103096833155358,0,0,0,0,-0.137172869855458,0,0,0,0,0,-0.11613827490674,0.0499315533967742,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0116497879743966,0,0,0,0,0.359833647325902,0.0217318515863791,0,0,0,0,-0.0419853229187159,0,0.286846540858953,0,-0.00916103717929117,-0.0049707845207849,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0.00968222694861817,0,0,0,0.0490729171119811,0,0,0,0,0,0,0,0,0.012768953776597,0.15197693572398,0,0,0,0,0,0,-0.0096478226345597,0,0,0,0,0,0,0,0.163977017635659,0,0,0,0,0,0,0,0.0596752832397481,0.0972845355827152,0,0,0,0,0.0882476628099938,0,0,0,-0.00461373275916139,0.0124050393272606,0,0,0,0,0,0
X002241.SZ,0,0,0.131157250965545,0,0,0,0,0,0,0,0,0,0,0,0,0.133409619277752,0.136299203842172,6.93889390390723e-18,0,0.368109808311237,0,-0.165129919987898,0.214626355608571,0,0,0.0533134126424303,0.0951525172453549,0,0,0.160268201099021,0,0,0,0,0,0,0,0,0.0381159788153958,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0.0342538055428931,-0.0462347093084357,0,0,0,0,0,0
X600741.SH,0,0.527621501330259,0,0,0,0,0,0,0.0273144354788398,0.0357581524966385,0,0,0,0,0,0,0,0,0,0,0,-0.0159090842565173,0,0,-0.237462506698453,0.00700235536836985,0,0,0,0.108768016826469,0,0,0,0,0,0,0,0,0.0253306619110201,0,0.0315501603009701,0,0,0,0,0.0923931952976983,0,0,0,0,0,0.0177994740650838,0.00784851648963853,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,-0.0594451102616683,0.129796660610901,0,0,0,0,0,0,0,0,0,0,0.097541611967825,0,0,0.0629546331164076,0,0,0.105582312828411,0,0,0.108649700730934,0.322775911765616,0,0,-0.149390395711738,0,0,0,0,0,0,0,0,0.245684233320201,0,0,0,0,0,0,0,0,0,-0.0155428683359412,-0.0594119586626061,0,0,0,0,0,0
X000338.SZ,0,0,0,-0.241137387813612,0,0,0,0,0,-0.0283154363751794,0,0,0,0,0.0653816568145815,0,0,0,0.198829108853188,0,0,0,0,0.129763272333173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21670575239819,0,0,0,0.0461996014351754,0,0,0.107478546726525,0,0,0.0703460880643255,0,0,0,0.0205008323488348,0,0,0,0,0,0
X600031.SH,0,0,0,0.0879118312665121,0,0,0,0.139597463406896,0,0,0,0,0,0,0,0.0443355277519352,0,0,0,0,0,0,0,0,0,0,0,0.073277969153517,0,-0.0733142200736865,0,0,0,0,0,0.960240354090547,0,0,0,0,0,-0.370567249451194,0,0,0,0.137109248793753,0.423279627446697,0,0,0,0,-0.0076801563959492,0,0,0,0,0,0,0
X002456.SZ,0,0,0,0.116388630171069,0,0,0,-0.113634455562073,0,0,0,0,0,0,0.258898796609297,0,0.293726865581789,0,-0.0486036028270557,0,0,0,0,0,0,0.0870958707034658,0,0,0,0,0,0,-0.0102062905434772,0,0,0,0,0,0,0,0,0,0.0954689403180006,0,0.341024054879173,0,0,0,0,0.0297179943972733,0,-0.00798953246298754,5.42101086242752e-20,0.0221879314254472,0,0,0,0,0
X600066.SH,0,0,0,0.0189213947733499,0,0,0,0,-0.108974485643918,0,0,0,0,0,0,0,0,-0.147786969888634,0.0920112964540146,0,0,0.1066227631625,0.107792045065174,0,0,0,0,-0.0484300581960156,-0.18957575265104,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0371425083142733,0,0.0686329772638307,0,0.087694133270822,0,0,0,-0.0611705538872342,-0.0185281604709222,0.0164981473951273,0,0,0,0,0,0
X600809.SH,0,0,0,0,0.206111706767014,0,0,0,0,0,0,0.317196138704458,0.0796075567337576,0,0,0.18392595529942,0,0,0,0.104326699104057,0.0187312238132313,0,0,0,0,0,0,0,-0.0570680778883618,0,0,0.213627070091903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.043782894950117,0,0,0.0130272774345018,-0.0649718213821223,0,0,0,0,0,0
X300124.SZ,0,0,0.302629103908823,0,0,0,0,0,0,0.0932475894567602,0,0,0,0,0,0,0,0,0,0,0,0.011180338830535,0,0,0,0.218686299357386,0,0,0,0,0,0.066824931337671,0,0,0.0987987284539437,0,0,0,0,0,0,-0.00652175885574759,0,-0.0532618281285352,0,0,0.104240634450106,0.0290504183316737,0,0,0,0,0.00388922245615543,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0.0634091880385817,0.108153177111473,0,0,0.108731538619272,0,0,0,0,0,0,0.0700482028278031,0.000489317070451835,0,0,0,0,0,0,0,0.0514116604138267,0,0,0,0,0,0.0748230399223159,0,0,0,0,0.202490046124398,0,0,0.055859868916843,0,0,0,0,0,0,0,0,0,0,0.0324231413655387,0,0,0,0,0,0
X000100.SZ,0,-0.168020359693101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0109947413860843,0,0,0,0,-0.0057903707620384,0,0,0,-0.0508976254874878,0,0,0.0249997476096472,0.138952298891357,0,0,0,0,0.0695984970827582,0,0,6.84969163848229e-05,0.034800365163437,0.0589459339618385,0,0.0271393031216322,-2.16840434497101e-19,0,0,0,0,-0.0201629692474608,0.017690279458948,0,0,0,0,0,0
X002008.SZ,0,0,0,0,0,0,0,0,0.0796811882131474,0,0.045001027529142,0,0.0331925553936074,0,0.228219826464599,0.00490735164241614,0,0,0,0.144980380323518,0,1.73472347597681e-18,0,0,0,0,-0.0312676348966899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114813220088468,0,0,0,0,0,0.0361698606564314,0,0,0,-0.00198841114422049,0,0,0,0,0,0
X002085.SZ,0,0,0.0760924784517256,0,0,0,0,0,0.124963120599482,0.0818142111846508,0,0,0,0,0,0,0,0.0306542666237244,0.0237668108515451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.198915339367317,0,0,0,0,0,0,0,0,0,0,0,0,-0.0287579406111836,0,0.0647931638086691,0,0,0,0,0,0,0
X600487.SH,0,-0.0528595456759214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.111407020162868,0,0,0,0.0427795736424862,0,0,0,0.374525115261499,0,0,0,0,0,0.451618235548689,0,0,0,0,0,0,0,0,1.0842021724855e-19,0,0,0,0.138291220576801,0.235061896431067,0,0.0882742624804136,0,0,0,-0.0242503782949483,0.0334653871695276,0,0,0,0,0,0
X002508.SZ,0,0,0.216001090035644,0.532990985496217,0,0,0,0,0,-0.0936458140828259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.181529931381702,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0639187517602645,0,0,0,0,0,0,0.0217231438857364,0,0.0205245230076469,0,0,0.012428078783195,-0.0114752138547637,0,0,0,0,0,0
X300136.SZ,0,0,0,0,0,0,0,0,0,0,0.180922590788942,0.0572895759271543,0.0258410171181213,0,0,0.243409247632132,0.417806727213101,0,0,0,0,0,0,0,0,0.0314659626234478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0486468271243738,0,0,0,0.139019578189647,0,0,0,0,0,0,0.0843722001014026,0,0,0,0,0,0
X300003.SZ,0,0,0.343419445388277,0,0,0,0,0,0,0,0,0.057392182582296,0,0,0.173440499475718,0,0,0,0,0.148765337664074,0,0,0,0,0,0,0,0.0927007705742792,0,0,0,0,0,0,0,0,0.355763815813095,0.0338445077455539,-0.341989477925799,0,0,0,0,0,0,0,0,0,0,0,0,-0.0181329120160732,0,0,0,0,0,0,0
X600522.SH,0,0,0.117701945251718,0,0,0,0,0,0,0,0,0.0657396927123893,0,0,0,0,0,0,0,0,0,0,0.0633560513423814,0,0,0,0,0.324561874830628,0,0.0594203836842219,0,0,0.378968021769873,0,0,0,0,0.0331633177691686,0,0,0,0,0.0431781411396954,0,0,0,0,0.0122013876324718,-0.141953024823873,0,0,0,0.00396459855391764,-0.0353103855155112,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0,0,0,0,0,-0.0353630378763402,0,0,0,-0.0513689386238971,0.109008767126092,0.0366510321393989,0.0274331810575786,0,0,0,0,0.0681089920908244,0,0,0.093669466802677,-0.0442323858293716,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0763008389717648,0,0,0,0,0.110125201279981,0,0,0,-0.0128968483384617,0.0440994181321647,0,0,0,0,0,0
X600177.SH,0,0,0,0,0,0,0.0876744846055375,0,0.127872890983444,0,0,0.0473471758337002,0,0,0,0,0,0.00902431273446472,0,0,0,0,0,0.101268909437232,0.0297097483635013,-0.0241776012465098,-0.0322989362244895,0,0,0,0,0,0.157385355048712,0,0,0.0941578734954002,0,0,0.0340382920245643,0,0,0,0.00856117117349851,0,0,0,0,0,0,0,0,-0.00940227365927954,0,0,0,0,0,0,0
X600271.SH,0,0,0,0,0,0,0,0,0,0,0,0,-0.0337361223036659,0,0,0,0,0.0118775395912546,0,0,0,0,0,0,0,-0.0415921112330452,0,0.188737677628338,0,0,0,0.128927212252139,0,0,0,0,0,0,0,0,0,-0.377571335223733,0,-0.0301600074964557,0,0,0,0.142504843028655,0.132989865331867,0,-0.0819819493286528,0.0256702086381301,0.013940677183903,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0.0295762663173334,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0.106799762304618,0.249561443077077,0,0,0.0146403757455713,0,0,0,0.0178917379864308,0,0,0,-0.0721144221065023,0,0,0,0,0,0,0,0,0,0,0,0,0.0987136319929494,0,0,0,0,0,0,0.0141295400743021,0,0,0.0131664300333839,0,0,0,0,0,0
X600867.SH,0,0,0,0,0,0,0.0306631826613582,0,0,0,0,0,0,0,0,0,0,-0.0647186337227626,0.0064129532305003,0.0310802776478398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.223310851774801,0,0,0.0200452827496371,0,0,0,0,0,0,0.107792053745931,-0.0366629537658879,0,-6.93889390390723e-18,0,0,0,0,0.00589213266182149,0,0,0,0,0,0
X600118.SH,0,0,0,0,0,0,0,0,0,0,0,0,-0.00740430962331177,0,0.0365674992032467,0,0,0,0,0,0,-0.0525099488962289,0,0,0,0,0,0,0,0,0.0274824325323261,0.0864042494394976,0.153531402024451,0,0.213719174770785,0,0.0938328768032992,0,0,0,0,0,0.0501765956061578,0,0,0,0,0.225579197546187,0,0,0,0,0.0398747702225822,0,0,0,0,0,0
X600699.SH,0,0,0,0,0,0,0,0.19148946279762,0,-0.0256630026159763,0,0,0,0,0,0,0,0.11318231961082,0,-0.0208866562655399,-0.116909800772329,-0.0432058254926363,0,0,0,0,0,0.106719135526041,0,0.142225107717152,0,0,0,0,0,0,-0.150646872466663,0,0,0,0,0.0732011906343727,0.158583593073746,0,0.166683439858994,0,0,0,0,0,0,-0.00620789792573026,0.0204731852588589,0,0,0,0,0,0
X000559.SZ,0,0,0,0,0,0,0.138879029602736,0,0,-0.00402830128704785,0,0,0,0,0,0,0,0,-0.0151197002471426,0,0,0.062413608104073,0,0,0,-0.0325634528089703,0,0.0523697846434529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0.105737589417097,0.157488652848399,0,0,0,0,-0.0790877924691661,0.0114746458557297,-0.000474658413649381,0,0,0,0,0,0
X002294.SZ,0,0,-0.0490441447353659,0,0,0.191797836457241,0,0,0.190081321123604,0.0961661839023331,0,0,0.0732339495293297,0,0,-0.230810577650542,0,0,-0.0741349925670711,0.03379983483528,0,0,-0.230764396589161,0,-0.118798504992587,0,0,0.19447269845182,0,0,0,0,0,-0.046708535946993,0,0,0,0,0,0,0,0.244925488666039,0,0,0,-0.108279889861577,0,0,0,0,0,-0.0339941618914099,0.0233016832489692,0,0,0,0,0,0
X300115.SZ,0,0,0,0,0,0.173748923598465,-0.203581646010019,0,-0.150022495972057,0,0,0.00444320615024456,0,0,0,0,0.196827312185608,0,-0.0484888833135631,0,0,0,-0.0434958531494631,0,0,0,0,0.0817510275154056,0,0,0,0,0,0,0,0,0,0,0,0,0.196758675335022,0,0.112553837133433,0,0,0,0,-0.0400603260977082,0,0,0,-0.0102806884229461,0.0202454893501585,0.127271507277588,0,0,0,0,0
X000050.SZ,0,0,0,0,0,0,0,0,0,0,0,0,-0.0277886095423708,0.816850704586132,0.187282252219713,0.0229096205288884,0,0,0,0.210669754892968,0,0,0,0,0,0,0,0,-0.29851498473329,0.0610866182084982,0,0.213501465460557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.176352828140879,0,-0.0684087232118018,0.0759248912388722,0,0,0,0,0,0
X000981.SZ,0,0,0,0,0,0,0,0,0.194950995783262,-0.0618744436049396,0,0,0,0,0,0,0,0.109870631597443,3.46944695195361e-18,0.00158994916257428,0,0,0,3.46944695195361e-18,0,0,0,0.0496558371061179,0,0,0,0,0,0.0299688646155165,-0.0788109178480534,0,0,-0.0452798493353065,-0.0472059539183035,0,0,0.000323767894120282,0,0,0,0,0.0578611598850021,0,0,0,0,0.0333783438503315,-0.0328746329183877,0,0,0,0,0,0
X600498.SH,0,0,0,0,0,0,0.041875451975622,0,0.229693861461808,0,0,0,0,0,-0.090990227549953,-0.0909683879117249,0,0,0.137571468981314,0.0745121417422113,0,0,0,0,0,0,0,0.151161405886183,0,-0.0308826141859037,0,0,0,0,-3.46944695195361e-18,0,0.0601744524377407,0,0,0.0328955676752422,0,0,0,0,0,0,0,0,0,0,0,0.00465345496059936,0,0,0,0,0,0,0
X002074.SZ,0,0,0,0,-0.00374562836959466,0,0,0,0,0,0,0,0,0,0,0.328828270966032,0,0,0.260677590427302,0,0.134668899139758,0,0,0,0,0,-0.000141495351546695,-0.0223952606627078,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0.530281500528294,0,0,0,0,0,0.0200223911601078,0,0,0,0,0,0,0,-0.029122362167234,0,0,0,0,0,0
X600566.SH,0,0,0.0531733794918551,0,0,0.137644471237827,0,-0.0287652771619405,0,0,0.213706369404623,0,0,0,0,0,0,-0.0855472521753814,0,0,0.246640732944865,0,0,0,0,0,0,0,0,0.130614766310369,0.051977675696013,0,0,0,0,0,0,0,0,-0.0558333118867975,-0.085079652152629,0,0,0,0,-0.0859067360505565,0,0,-0.0880818394726235,0.100927035709702,0,-0.00865281351456806,0.00171936657394516,0.0708569322389261,0,0,0,0,0
X600372.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0868068378718213,0,0,0,0,0,0.883925041549264,0,0.0967505263015987,0,0,0,0,0,0,0,0,0,0,0,0.0222629123357758,-0.0165536125405459,0,0,0,0,0,0
X000596.SZ,0,0,0.0810295669654221,0,0.125066273935858,0,0.403084972470872,0,0,0,0,0,0,0,-0.0481041954272194,0,0,0,0,-0.0947900863916319,0,0.287541232198035,0,0,0,0,0.132726121812153,0.0946326567328439,0.00796982512384963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0782773725790522,0,0,0,0,0.039961820993719,-0.0175284112177852,0,0,0,0,0,0,0
X002179.SZ,0,0,0,0,0,0,0,0,0.12201649299113,0,0,0,0,0,0,0,0,0,0,0.00856800047184826,0,0.0193730438519249,0,0,0,0.0745991849294679,-0.134284825252097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.109838905043592,-0.0394006580312162,0,0,0,0,0,0,0,-0.003614371802409,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0.206555933880237,0,0,0,-0.089145785609803,0,0,0,0,0,0,-0.0848218262727631,0.0578369240896277,0.031558505693059,0,0,0,0.138490551339723,-0.175082829412081,0,0,-0.151812230284225,0,0,0,0,0,0,0,0,0,0,0,0,-0.0171634370946853,0,0,0,0,0,0,-0.0952474601709962,0,0.0403704945772392,-0.042588680857399,0,0,0,0,0,0
Slope,0.830071387657339,0,0,0,0,0,0,0,0,0,0,0,0,0,0.900336651857698,0,0,0,0,0,0,1.08270882149895,0,0,0,-0.562638655485743,-0.563693916026288,-0.0605286486341543,0,0,0,0,0,0,0,0,0,0,0,-0.244988648732645,0,0,-1.30139356858487,0,0,0,0,0,0,-0.39681826374756,2.67204711403377,0,1.49972373696762,0,0,0,4.71855695188892,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0.0270666663334423,0,-0.0656840983381574,0,0,0,0,0,0,-0.272632799632614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.141151655398182,0.108213108392275,0,0,0,0,0,0,0,0,0.760206022230034,0,0,0,0,0,0,0
RealEstate_excess,0,0,0.0544991101878401,0,0,0,0,0,0,0,0,0,0.0550444414613653,0,0,0,0,0,-0.140080456123837,0,0,0,0,0.0870517485182604,0,0,0,0,0,-0.0630212679817713,0,0,0,0,0,0,0,0,0,0,0,0.0599336501268182,-0.224091995647979,0,0.105276613011368,0,0,0,0,0.116660647960393,0,-0.00060342042384572,0.0186183625560747,0,0,0,0,0,0
MKreturn,0,0,0,0,0,-0.126939687466361,-0.00277477721507524,0,0.0113264259625109,0,0,0,0,0,0,0,0,0,0,-0.0307523409546363,0,0,0,0,0,0,0,0,0,-0.0244270642743496,0,0,0,0,0,0,0,0,0,0,0,0,-0.0577427968147167,0,0,0,0,0,0,0,0.0039151674401897,-0.0110177779457867,0,0.0393019806164913,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,-0.00100239123944786,0,0,0,0,0,0.00130755439835277,0,0,0,0,0,0.000979839040064232,0,0,0,0,-0.00113117329696492,0,0,0,0,0,0,0,0,0.000205290905082634,0,0,0.00286709328703942,0.000812389541479645,0,-0.0002069319848185,0.000539134906538412,-0.00121648692501927,0,-0.00168680496725612,0,0,-0.00107515595336701,0.00128767981890015,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0240293540055299,-0.0298396392882041,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,-0.00311439450428299,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00740187437207486,0,0,0,-0.00264410681399016,0,0,0,-0.0182935092106974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0109900524674243,0,0,0,0,0,-0.005460389340377,0,0,0.023168398345613,-0.0257901210498355,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0.00115349019894334,0,0,0,0,0,0,0,0,0,-5.42101086242752e-20,0,0,0.00440949594132052,-0.0125593796781139,-0.0130866585138447,0.0098205835612801,0,-0.0046086054023683,0,0,0,0,0,-0.0253743234566366,0,0,0,0,0,-0.0052633731101103,-0.016361516367604,0,0,0,0,0,0,0.00173025342807276,0.000780686867004671,0.016941908048376,0,0,0,0,0,0
