,X600519.SH,X600104.SH,X002415.SZ,X000858.SZ,X600276.SH,X000651.SZ,X002304.SZ,X000725.SZ,X600690.SH,X600703.SH,X000568.SZ,X002475.SZ,X600741.SH,X000063.SZ,X000338.SZ,X300003.SZ,X600031.SH,X600809.SH,X002236.SZ,X002008.SZ,X600867.SH,X601877.SH,X300124.SZ,X000596.SZ,X002456.SZ,X600271.SH,X600566.SH,X000661.SZ,X600487.SH,X600066.SH,X000625.SZ,X000100.SZ,X002294.SZ,X300136.SZ,X002179.SZ,X300142.SZ,X002007.SZ,X002180.SZ,X002241.SZ,X000977.SZ,X000157.SZ,X000981.SZ,X600498.SH,X000050.SZ,X002049.SZ,X000869.SZ,X600779.SH,X600522.SH,X600177.SH,X002508.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600741.SH,0,0.205132681430935,0,0,0,0,0,0,0.0456233047228512,0,0,0,0,-0.0641339539727487,0,0.0542572567791154,0,0,0.07308070155373,0,0,0,0,0,0.0205592109160935,0,0,0,0,0,0,0,0,0,0,0.0303515221922251,0,-0.0473096842295508,0,0,0,0,0,0,0.0596814521302662,0,0.0491811784329909,0,0,0,0,0.0390301711332043,-0.0221620928065158,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0.211794021797066,0,0,0,0,0,0,0,0,0,0,0,0.164474543446805,-0.28060808782345,0.0103080728587056,0,0,0,0,0,0,0,0,0,0.0727036685131471,0,0,0.17346475739291,0.137474168247949,0,0.000948354551044688,0,0,0.0922415969044992,0,0,0,0,0,0,0.123978576631802,0,0.155969446720007,-0.12742065166499,0,0,0,-0.711002291946423,0,0
X000338.SZ,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0.0200940615968433,0.159179062578521,0,0,0,0,0,0,0,0,2.16840434497101e-19,0,0,0,0,0.323141051019296,0,0,0,0,0.104957606581921,0,0,0,0,0,0,0.0880122483212101,0.0366045038600495,0,0,0,0,0,0,0,0.0107010416506725,0.00347435846949825,0,0,0,-0.0191282604713344,0,0
X300003.SZ,0,0,0,0,0.111185236833167,0,0,0,0,0,0,0,0,-0.0538062761966296,0,0,0,0,0,0,0.232343186937525,0,0,0.0661255947470581,0,0,0,0,0,0,0,0,0,0,0,0.167162276550488,0,0,0,0,0,0,0,0.178996078366379,0,0,0,0,0,0,0,-0.00994312835830669,-0.0725431675457095,0,0,0,0,0,0
X600031.SH,0,0,0.308195542337704,0,0,0,-0.0796937546589915,0,0,0,0,0,0,0,0.24276918420042,0.0717007670338475,0,0,0.0383062290513223,-3.46944695195361e-18,0,0,0,0,0,-0.0204717567056379,0,0,0.0581829129426164,0,0,0,0,0,0,0,-0.250062649953845,0,0,0,0,0,0,0.0149028680876849,0,0,0,0,0,0,0.0240163632148513,0.0165901200087392,-0.00192512315053321,0,0,0,0,0,0
X600809.SH,0,0,0,0.266510800161054,0,0,0.173876649829062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.207790507860098,0,0,0,0.127642754153591,0,0,0,0,0,0,0,0.0207272618821892,0,0.00352497163144986,0,0,0,0,0,0,0.0253242863419742,0.200171138790613,0.129737806706747,0,0,0,0.0890352236712188,0.00845656430014434,0.00793376442057199,0,0,0,0,0,0
X002236.SZ,0,0,1.11334675392274,0,0,-0.103411234392593,0,0,0,0,0,0,0,0,0,0,0.0695679856881685,0,0,0,0,0,0,0.172969313410904,0,0,0,0,0.0934537947224516,0,0,0,0,0,0,0,1.38777878078145e-17,0.0631869456994626,0,0,0,0,0,0,0,0,-0.145627368805245,0,0,0,0,-0.0307282906183604,0.0106781715302452,0.354420457313475,0,0,-0.212065367733995,0,0
X002008.SZ,0,0,0,0,0,0,0.105348677876553,0,0,0.0275314762061322,0,0,0,0,0,0,0,0,0.214657343075212,0,0,0,0,0,0,0.18104936278896,0,0,0,0,0,0,0,0.0700410943342015,0,0,0,0,0.178972091825078,0,0,0,0,0,0,0,0.235742866610467,0,0,0,0,0.022324380986649,-0.026100242601186,0,0,0,0,0,0
X600867.SH,0,0,0,0,0,0,0,0,0,0,0,0.00988915589809087,0,0.00581010943225313,0,0.250344776380568,0.03600944739576,0,0,0,0,0,0,0.0698088356884367,0.243644070709306,-0.0942425030616995,0,0.475887601797248,0,0,0,0,0,-0.202422059642536,0,0,0,0,0,0,0,0,0,0,0,0,0.0228963371855204,0,0,0,0,0.0212702262819062,0,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0.0275912820333365,0.0334543599217571,0,0,0.129726684723807,0,0,0,0,0,0,0,0,0,-0.0174199135181461,0.121460503838722,0,0,0.286578774705368,0,0.237031531406442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0.234380032591879,0,-0.552938873060792,0,0,0,-0.118604626899855,0.0557868287294323,-0.0611646972679091,0,-0.0901434910061186,0,0,0,0
X300124.SZ,0,0,0,0,0.142276845997862,0,0,0,0,0.000641994179797038,0,0,0,0,0,0,0,0,0,0,-0.099793495309084,0,0,0,0,0,0,0,0,0.0665122317066611,0,0,0,0.0986812518950223,-0.30166929692868,0,0,0,0.21131885394631,0,0,0,0,0,0,0,0,0,0,0,0.000422220489172192,0,0,0,0,0,0,0,0
X000596.SZ,0,0,0,0,0,0,0,0,0,0,0.500456882468164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0496883304687886,0,0,0.0224957735539626,0.0856731189369425,0,0.0609424185633497,0,0.133515985353437,-0.0537430193940991,0,0,0,0.113137268042147,0,0,0.0123812505863279,0,0.00681539291340005,0.0156330043706363,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0,0.356754837301817,0,0.690777946867782,0,0,0,0,0,0,0.0448797865182442,0,0,0,0,-4.33680868994202e-19,0,0.0779867395750288,0,0,0,0.0243133139338487,0,0,0,0.0618281752050906,0,0,0,0,0,0,0,0,0,0.0816337107080937,0,0,0,0.00413731640253234,0,0,0,0,0,0,0,0,0,0,0
X600271.SH,-0.269284356230182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.250825896557799,0,0,0,0,0.100703856970703,0,0,0,0,0,0,0,0,0,0,0.155763804232057,0.193163055570955,0.466130110840261,0,0,0,0,0,0,-0.0233251567062761,0,0,0,0,-0.00417405163347711,0,0,0,0,0,0,0
X600566.SH,0,0,0,0,0.228925113224166,0,0,-0.00653987121343842,0,-0.153347684308434,0,-0.178741006432441,0,0,0,0.39878354619155,0,0,0,0,0,0,0,0,0,0.0927212062332977,0,0.339077948517864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0539159143859218,0,0,0,0,0,0,1.0842021724855e-19,-0.0139782582506767,0,0,0,0,0,0
X000661.SZ,0,0,0,0,0.04033889303583,0,0,-0.0564776764920654,0,0,0,0,0,-0.00250802604184107,0,0,0,0,0,0,0.359825041059795,0,0,0,0,0,0.39418937329604,0,0,0,0,0,0.267806061842214,0,0,0.0607019733157241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0125109532235274,0.0173835478336698,0,0,0,0,0,0
X600487.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.296590473705837,0,0,0,0,0,0,0.0536155045166236,0,0,0,0,0,0,0,0,0,0,0,0,0.0547044161764447,0,0,0,0.121319466085986,0.214650302060058,0,0,0,0.444575594324912,0,0,0,0,-0.01601804941757,0,0,0,0,0,0
X600066.SH,0,0,0,0,0,0,0,0.0909961132224742,0,0,0,0,0.160608267117469,0.0151295686606553,0,0,0,0,0,0,0,0,0,0,0.167956962401368,0,0,0,0.264330006481002,0,0,0,0,1.38777878078145e-17,0,0.100179947525651,0,-0.249686788465062,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0220003483429399,0.137650060058309,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0,0.107297665689315,0,0,0,-0.060349752229042,-0.0384950245445193,-0.00995640632328588,0,0,0,0,0.162251325156009,0,0.0224499209484493,0,0,0.0124789550652593,0,-1.35525271560688e-20,0,0.0356820289264542,0,0,0,0,0,0.279284331250445,0,0,-0.156842048884056,0,0,0,0,0.148039022260841,0,0,0,0.0255446044100872,0,0,0,0,0,-0.00713621781642048,0.0087017370754245,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0.22430530882855,0,0,0,0,0,0.0205726712207968,0,0,0,0,0,0,0,0,0,0,0.0885935804713956,0,0,0,0.219834156385305,0,0,0,0,0,0,0,0,0.00418050859500099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0195574368594723,0,0,0,0,0,0
X002294.SZ,0,0,0,0,0.376477828768586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.245373262157739,0.0638784589321204,0,0,0,0,0,0.0532697993192675,0,0,0,0,0,0,0,0,0.0854814380018512,0,0,0.184303746789783,0,0,0.0499779459780767,0,0,0,0,0.0567019323878632,0,0,0,0.0306287914322115,-0.00831381505512911,0,0,0,0,0,0
X300136.SZ,0,0,0.224657688552482,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0.204312277752681,0,0,0,0,0,0,0,0,0,0,0,0,0.0338853019230965,0.558906917063372,0.0206115569966049,0,0,0,0,0,0,0.0649577365179569,0.0243161896059052,0,0,0,0.0152996265422148,-0.0630355722490775,0,0,0,0,0,0
X002179.SZ,0,-0.199198377451275,0,0.0654356550820592,0,0,0,0,0.270492675541455,0,0,0,0,0,0,-0.113116808178022,0,0,0,0.150054505365803,0.0142059596699395,-0.0812273379779796,0,0,0,0.130460101331335,0,0,0,0,0,0,0,0,0,0,0.0194089456934176,0.0707520970967348,0.117015120346581,-3.46944695195361e-18,0,0,0.105882129255623,0,0,0,0,0,0,-0.225841649689879,0,0.00517501598677156,-0.0384722806247211,0,0,0,-3.46944695195361e-18,0,0
X300142.SZ,0.290392387454305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.282862959029674,0,0,0,0,0,0,0,0,0,0.0100592106936914,0,0,0,0,0,0,0,0.119770104084142,0,0,0,0,0,0,0,0.205431256162232,0,0,0.0477127438082142,0,0,0,0,0,0,0.0318304442528548,0.0117091474362128,0,0,0,0,0,0
X002007.SZ,0,0,0,0,0,0,0,-0.103204443704768,0,0,0,0,0,0,0,0,0,0,0,0.250125960517829,0,0,0,0,0,0,0,0.143579222907728,0,0,0,0,0.424534304402217,0,0,0,0,0.0485053425345769,0,0.115130826417914,0,0,0,0,0,0,0.0432800582054167,0,0,0,-0.112009912512109,-0.00913398155237082,-0.024188680563871,0,0,0,0,0,0
X002180.SZ,0,0,0,0,0,-0.0147541187782254,0,-0.203380941190028,0,0,0,0,0,0,-0.052458190491094,-0.285051132303899,0,0,0.141842712500323,0,0,0,0,0.0778856425058726,0,0.0360920191313089,0,0.215364707953838,0,-0.0860465370242873,0,0,0,0.233204964888468,0,0,0,0,0,0.0249882981907198,0,0.41487249884413,0,0,0.276620416955769,0,0.0813945634374641,0,0,0,0,0,0,0,0,0,0,0,0
X002241.SZ,0,0,0,-0.0564238849834,0.026556419953344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0608765392124418,0,-0.0713722637905935,0,0,0.021709063222039,0.0899547205324585,0,0,0.00816555821561632,0,0,0,0,0.406635519010239,0.0651428413950629,0,0,0,0,0.0981670939888336,0,0,0,0,0,0,0,0.220566070925287,0,0,0,-0.0171229351471532,-0.00870031508412578,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0,0,0.153328656200163,0,0,0,0,0,0.135694209034721,0,-0.0823482324803042,0,0,0.0467912096330725,0,0,0,0,0,0,0.444198359549856,0,0.0902027927917482,0,0,0,0,0,0.146169052434205,0.0571423483329977,0,0,0.278978938807258,0,0,0,0,0.166264849412445,0,0,0,0,0,0,0,0,-0.0173929829296481,-0.0346647005018325,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0.0476491331093524,0,0,0,0,-0.00431690225428345,0,0,0,0.00309323463244558,0,0,0.0205795533820484,-0.018180215940413,0,0,0,0,-0.0122496192967773,0,0,0,0.167709896255715,0,0.10095978967716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00947565733665934,-0.00180051378603024,0,0,0,0,0,0
X000981.SZ,0,0,0,0,0,0,0,0,-0.0227910553218483,0,0,0,0,0,0,0,0,0,-0.190504079689134,0,0,0,0,0.113882804712195,0,0,0,0,0,-0.174031025628193,0.0682487521925985,0,0,0.132415122920627,0,0.277483726805538,0,0,0,0.119493065850076,0,0,0.0522492149934542,0,0.171012550065307,0,-0.00818916473260604,0,0,0,0,0.059789411284565,-0.014326846286022,0,0,0,0,0,0
X600498.SH,0,0,0,0,0.0443408827858004,0,0,0.399191520744638,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00463253473747271,0,0,0,-8.67361737988404e-19,0,0,0.157706477402138,0,0,0,0,0,0.105859319287951,0,0,0.017193597666281,0,0,0,0,0,0,0,0.153079756131181,0,0,0,0,0,-0.0409396307796827,-0.0912779969531335,0,0,0,0.170400071083433,0,0
X000050.SZ,0,0,0,0,0,0,0,0.357362076750377,0,0,0,0,0,0,0.231504341511998,0.0629488511637563,0,0,0,0,0,0.003622512172187,0,0,0.163249511445941,0,0,0,0.188884975712659,0,0,0,0,0.0341492497687957,0,0.0442765543516679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0018780597788369,-0.0228415791338306,0,0,0,0,0,0
X002049.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.402931549078014,0,0,0,0,0,0,0,-0.124581454620244,0.0221014025722644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.473863173241877,0,0.279050823563537,0,0,0,0,0,0.246302521437465,0,0,0,-0.0585367762874385,-0.0561263313063139,-0.00608026238003078,-0.0683302700292445,0,0,0,0.0366459345926904,0,0
X000869.SZ,0.588923845928897,0,0,0.0843973641097661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00796332301444568,0.0980355431699973,0,0,0,0,0,0.0931462738216932,0,0,0,0,0,0.123655324619882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0116218872361472,-0.0288710551698961,0,0,0,0,0,0
X600779.SH,0,0,0,0.135396599037723,0,0,0,0,0,0.0680205062986427,0,0,0,-0.0199114766597127,0,0,0,0.335270618193567,0,0,0,0,0,0,0.166161665194668,0,0,0,0,0,0,0,0,0.012602375771367,0,0,0,0.000801097405041585,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00905050255191024,0.0168059604104912,0,0,0,0,0,0
X600522.SH,0,0,0,0,0,0.400423620466815,0,0.148902706930549,0,0,0,0,-0.260600517954396,0.0473057255220517,0,0,0,0,0,0,0,-0.0623499328481523,0,0,0.0854795451286164,0,0,0,0.384698132037131,0,0,0,0,0.170447990655315,0,0,-0.041781285807638,0,0,0,0,0,0,0,0,0,0.045717366851598,0,0,0,0,-0.0104032536833685,0,0,0,0,0,0,0
X600177.SH,0,0,0,0,0,0.00744646669771328,0,0.0993358860120073,0,0,0.000845239203304628,0,0,0.00161735437458662,0,-0.00911630007508641,0,0,0.0507694419326805,0,0,0.0881744666744852,0,0,0.125565483725431,0,0,0,0,0,0,0,0,-0.0320619103204153,0,0,0,0,0,0,0,0,0,0,0.0292044658102805,0,0.00851276773390998,0.024848206336943,0,0,0,0.00188298550316493,0.0413271845647821,0,0,0,0,0,0
X002508.SZ,0,0,0.244993549054178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.100614452716252,0,0,0,0,0,0,0,0,0,0.138424384497663,0,0,0,0.01767280919973,0,0.0764065823247064,0,0,0,0,0,0,0,0,0,0,0,0.00849927443075845,0.0817896576180663,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0443166963854209,0,0,0,0,0,0,0,0,0.542957070851393,0,0,0.0231560548111686,0,0,0,0.0802969856463806,0,0,0,0,-0.211529593499759,0,-0.2045443327677,-0.257545766804406,0,0,0,0,-0.114083332861469,0,-0.139461905739057,0,0,0,0,0,0,-0.0207184578435153,-0.0348282684801797,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0.589232187997184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.148968523896236,0,0,0,0,0,0.848375452716724,0,0,0,0,0,0
TED,0,0,0,0,0,1.24215578069555,0.0600477802422756,0,0,-0.649866834599607,0.460098135845694,0,0,-0.49084103111954,0,-0.820331240464418,-0.194670763951788,0,0,0,0,0,0,0,0,-0.108083536931496,0,0,0,0,-1.22588895588728,0,0,0,0,-0.225033829364475,0,-0.0220561287152314,0,0,0,-0.067161709458399,0,0,0,0,0,0,0,0,0,0.0976510783014538,0,0,0,0,-2.68665669782565,0,0
RealEstate_excess,-0.0518097171915935,0,0,0,-0.00642288914554483,0,-0.0265012402392535,0,0,0,0,0,0,0.071808996188478,0,0,0,0,0.0166228514832796,0,0,-0.0836877094899468,-0.0199163110956464,0,0,0,0,0,0,0,0,0,0,0,0,-0.160277329693118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0258451077033947,0.0224268025291623,0,0.100702256261538,0,0,0,0
MKreturn,0,0.03166427339026,0,0,0,0,0,-0.0634908894175058,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0298067408941636,-0.0108033556303684,0,0,0,-0.0603927758056751,0,0,0,0,0,0,0,0,-0.0217124353452771,0,0,0,0,0,0,0,0,-0.0150710662464372,0,0,0,0,0,0,0.0365130690638772,8.67361737988404e-19,0.226358870445831,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00532164969358786,0,0,0,0,0,0,0,0,0,-5.80117852580017e-06,0,0,0,0,0,0,0,0,0,0,0,0,0.00344117567854426,0,0,0,0,0,0,0,0,0.000789874315130807,0,0.00370246581107642,0,0,0,0.0034574933640521,-0.00623158119477401,0,0,0,-0.0193467800409062,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0.00876554730709726,0,0,0,0,0,-0.0331026917698425,0,0,0,0,0,0,-0.037998770538816,0,0.0329846002482855,0,-0.0204348724822232,-0.00687996943961352,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0319154740988419,0,0,0,0,0,0,0,0,-0.0182171484524041,-0.090525763499372,-4.33680868994202e-19,0,0,0,0,0,0
CarbonVol_Guangdong,-0.0142819989624723,0,0,0,0,0,-0.00322644159921433,0,0,0,0,0,0,0.00428172330963423,0,0,0.016687713024466,0,0.00483648611492554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00968774305012023,0,0,0,0,0,0,0,0,0,-0.00096984534447715,0,0,0,0,0.00404310748377432,0.01372574712248,0.00472523567807554,0.00438013671467433,0,-0.138089073662208,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0027236863120854,0,0,0.00043669514777768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00787874097212446,0,0,0,0,0.00092761211756508,0.0030163705671889,0,0,0,0,0,0,0.00293957605964248,0,0.00546301935592524,0,0,0,0,-0.127496129982043,0,0
