,X600519.SH,X600104.SH,X000651.SZ,X002415.SZ,X000725.SZ,X000063.SZ,X000625.SZ,X000858.SZ,X002304.SZ,X600276.SH,X600031.SH,X600690.SH,X000100.SZ,X600271.SH,X600118.SH,X600372.SH,X002129.SZ,X000338.SZ,X000157.SZ,X600089.SH,X600703.SH,X002241.SZ,X600177.SH,X002236.SZ,X600741.SH,X600066.SH,X002292.SZ,X600582.SH,X300124.SZ,X600060.SH,X601877.SH,X600435.SH,X000559.SZ,X002456.SZ,X000977.SZ,X000800.SZ,X002475.SZ,X002294.SZ,X600839.SH,X002007.SZ,X600867.SH,X000581.SZ,X002465.SZ,X000623.SZ,X000869.SZ,X000568.SZ,X300003.SZ,X600498.SH,X000550.SZ,X300146.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X000100.SZ,0,0,0.0867413445878622,0,0,0.0806825583593105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.334674113151709,0,0,0.00851623625846199,0,0,0,0,0.0282858782366737,0,0,0,0,0,0.0873357803485927,0,0,0,0.0247891743351157,0.0152188438053095,0.0225306278519378,0,0,0.0252762491450803,0,0,0,0,0,0
X600271.SH,0,0,0,0.342927956840378,0,0,0,0,0,0,0,-0.0619725646529651,0,0,0,0,0,0,0,0,0,0,0,0.192138559804078,0,0,0,0,0,-3.46944695195361e-18,0,0.0838233649454053,0,0,0.0604854717800826,-0.0574021327736207,0,0,0,0,0.239202206122068,0,0.0904106351321955,0.0243668572958798,0,0,0,0,0,0,0,-0.00644161035808164,0,0,0,0,0,0,0
X600118.SH,0,0,0,0,0.0944649357396979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.204050940859332,0,0,-0.037252922236007,0,0,0,0.139088940854898,0.0620172752865591,0,0,0.18799430609287,0,-0.0285427220753805,0,0,0,0,0,0,0,0,0,0,-0.0950642019084661,0,0.0680672712737188,0,0,0,0,0,0.0549985616770317,0,0,0,0,0,0
X600372.SH,0,0,0,0,0.151684486950757,0,0,0,0,0,0.153670888218235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0836961282550412,0,0,0,0,0,0,0,0.0270194453721161,0,0,0,0.0104360661264614,0,0,0.00991273805767698,0,0,0,0.115921884339731,0,-0.0258278637989981,0.00346055819853194,0,0,0,0,0,0
X002129.SZ,0,0,0.10146367547749,0.133918958995709,0,0,0,0,0,0,0,0,0.0881171336173038,-0.119461866414662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.196803339885085,0,0,0,0.0411693573498613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0701679529068072,-0.0240179486724705,0,0,0,0,0,0
X000338.SZ,0,0,0.047020626503659,0,0,0,0,0,0,0,0,0,0.0789218734807237,0,-0.0639794560280275,0,0,0,0.367622770159154,0,0,0,0,0,0,0,0,0.0669296127320289,0,0,0,0,0,6.93889390390723e-18,0,-0.0151555051956053,0,0.0415793931077541,0,0,0,0,0,0.11265055629178,0,0,0,0,0,0,0,0,0.000453928736217861,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0.0632790810345498,0,0,0,0,0,0.411171740913415,0,0,0,0,0,0,0,0,0.178436087413855,0,0,0,0,0,0,0,0,0,0.0504597165260116,0,0,0.0389300117621324,0.0376935463237548,0,0,0,0,0,0,0,0,0,0,0,0.0439805441816942,0,0.00373748249359131,0,0,0,0,0.0256168230625874,0,0,0,0,0,0
X600089.SH,0,0,0,0,0.0433799146358093,0,0,0,0,0,0.214645976345179,0,0,0,0,0.028982532019457,0,0.0595843825064453,0.265361020030854,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0.0116235008431299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0334613677940058,0.0020234596127908,0,0,0,0,0,0
X600703.SH,0,0,0,0,0.0580055965836383,0,0,0,0,0,0,0,0,0,0.0524751435328514,0,0,0,0,0,0,0,0,0,0,0,0,0.161035713353328,0,0,0,0.104776786504421,0,0,0.101744460126912,0,0.0650203295655991,0,0,0,0,0,0.0950185887414937,0,0,0,-1.73472347597681e-18,0,0,0,0,-0.0135243983008718,0,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0,0,0.100812143690036,0,0,0,-0.0694900030131068,0,0.0818480042104613,0,0,0.0336081553679448,0,0,0,0.166786819510065,0.00911307297657099,0,0,0,0,0.113976610730498,0,0,0.0734416813734759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0841227543869155,0,-0.0158654774703626,-0.0304711558235787,0,0,0,0,0,0
X600177.SH,0.23022632097893,0,0,0,0,0.00472508767948216,0,0,0,0,0,0,0,-0.0824255300010538,0,0,0,0,0,0,0,0,0,0,0,0,0.0227123637622517,0,0,0,0,0,0.0581288228881001,0.020579017450405,0,-0.0105376180474622,0,0,0,0.0661040190291451,0.021562209580176,0,0,0,0,0,0,0.105224321421365,0.113500807170365,0,0,-0.0159940364794905,0,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0,0,0,0,0,0,0,0.242039979915305,0,0.351772160450091,0,0,0,0,0,0,0,0.0262451960015724,0,0,0,0,0.0739418076363438,0,0,6.93889390390723e-18,0,0,0.16539972259482,0,0,-0.0579718278526347,0.0255080706505403,0,0,0.0157640954025918,0,-0.0590834039864751,0,-6.93889390390723e-18,0,0,0,0.166780536245471,0,-8.67361737988404e-19,0,-2.16840434497101e-19,0,0,0,0,0,0,0
X600741.SH,0.0395412844039914,0,0,0.204422866283731,0,0,0,0,0,0,0,0,0,0,-0.190859428487244,0,0.213376768716154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0363932005209891,-0.0267453688236049,0,0.127097751847563,0,0,0,0,0,-0.116601906826777,0,0,0,0,0,0,0,0,0,-0.0059705415076821,0.0413731076563026,0,0,0,0,0,0
X600066.SH,0,0,0,0.0721514262716973,0,0,0,0,0,0,0,0,0,0,0,0,0.0411155153337126,0,0,0.0361474919703416,0,0,0,0.00357759405748364,0,0,0,0,0,0.039838439353027,0,0,0,0,0,0.0307486503912593,0,0,0,0,0,0,0,0.197111178593666,0.138048345985839,0,0,0,0,0,0,0,0.000818536139759623,0,0,0,0,0,0
X002292.SZ,0,0,0,0.181260068586828,-0.0541438337716113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105430672950111,0,0,0,0,0,0.117456606582167,0,-0.0110185396339856,0,0,0,0,0,0,0,0.242257324021656,0,0,0,0,0,0,0.185761797963621,0,0,0.121980164464526,0,-0.0261026430608184,-0.0146501114966108,0,0,0,0,0,0
X600582.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0357213953334455,0,0.00930289208954262,0,0,0,0.153849792012382,0,0,0,0,0,0,0,0.161005691780846,0,0,0,0,0,0,-0.0883235813082034,0.166972400976474,0,0,0.0222596512822167,0,0,0,0.280308010117073,0,0,0.0412946544369932,0.105796710353318,0,0,0,-0.0267303598426359,0,0,0,0,0,0,0
X300124.SZ,0,0,0,0.0373946142181316,0.0486045757220761,0,0,0,0,0,0,0,0,0,0.0935052563515184,0,0.176106847330402,0,0,0,0.0418870110185024,0,-0.151239960413696,0,0,0,0,0.112066966895874,0,0.0397284104398595,0,0.194440947236537,0.0255891106160095,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125662674113541,0,0,0,0,-0.0175867241152626,0,0,0,0,0,0,0
X600060.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.385093038433843,0,0,0,0,0,0,0,0.0673112902147423,0.00776525530238078,0.0364453011764025,0,0,0,0,0,0,0,0,0.0367190156987937,0.0695959837541432,0.0558353407340361,0.0222387879616591,0.0386922025376249,0,0,0,0,0,0,0,0,0,0,0,0.186910973869025,-3.46944695195361e-18,0.161442090572227,0,0,-0.0298909258802291,0,0,0,0,0,0
X601877.SH,0,0,0,0,0.0498872374311898,0,0,0,0.120734673404582,0,0,0,0,0,0,0,0,0,0,0,0.0550884392967915,0,0,0,0,0,0.0564799258522889,0,0.0800182383564422,0,0,0.12031572431108,0,0.0103392489500088,0,0,0,0,0,0,0,0,0,0,0,0.00452044540386937,0.170641043116316,0,0,0,0,-0.00883479595599252,-0.0132464611605381,0,0,0,0,0,0
X600435.SH,0,0,0,0,0,0,0,0,0,0,0.0525901716075266,0,0,0,0,0.110802250307146,0,0,0,0,0,0,0,0,0,0,0,0.0646788066912068,0.133222069737303,0.110440081406873,0,0,0,0,0.0447479821727862,0,0,0,0.113807890492823,0,0,0,0,0,0,0,0.0192635104413695,0,0,0.0862646216762051,0,-0.0300402274642571,0,0,0,0,0,0,0
X000559.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0898669953285507,0,0,0,0,0,0,0.0504057275262172,0,0,0,0,0,0,0,0.0633579554690661,0.231543751817348,0,0.123021566783076,0,0.0870532103594382,0,-0.0460878836766178,0,0.0985469070298233,0,0,0,0,0,0,0,0,0.110287365679964,0,0,0.0218677223838179,0,0,-0.0123353277934435,0,0,0,0,0,0
X002456.SZ,-0.0732334608773927,0,0,0,0,0,0,0,-0.105565736900579,0,0,0,0,0,0,0,0,0,0.255928964832101,0,0,0,0,0.0106475178670868,0,0,0,0.164463111490505,0,0.241360995064987,0,0,0.0590602577086294,0,0,-0.000603566047979084,0.0685760255460453,0,-0.0855392926024896,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0236195111684579,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0876456527718646,0,0,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0.0162381223296303,0.111389038420686,0.175284407930805,0,0,0.0212486357557949,0.155529445454775,0,0,0,0,0,0,0,0,0,0,0,0,0.0124423500123475,0.256516324033333,0,0,0,0.00424048953336427,0,0,0,0,0,0,0
X000800.SZ,0,0,-0.0475687697467796,0,0,0,0,0,0,0,0,0,0,-0.192883207760541,0,0.149814645228696,0,0,0,0,0,0,0,0,0.110702720818192,0,0.0382274408085976,0,0,0.150948644174545,0,0,0,0,0,0,0,0,0,0,-0.0265458790052759,-0.149249123997333,0,0,0,0,0.0326980375887207,0,0.228956672434319,0,0,0,0.0833684961205196,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0.0391308082490617,0,0,0,0,0,0,0,0,0.0283859758005829,0,0,0,0.00819569861072111,0,0,0.0745425407586821,0,0,0,0,0,0.101860104404303,0.106717631979441,0,0,0,0,0,0.0487836955822981,0,0,0,0,0,0,0,0,0,0.0640445686004714,0,0,0,0,0,0,0,0,-0.00373627082507219,0,0,0,0,0,0
X002294.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0870664150097276,0,0.148532103768269,-0.0259463658506957,0,0,0,0,0,0,0,0,0.0318771560343549,0,0,0.0941002424732612,0,0,0.169093783389937,0,-0.0687180279681634,0,0,0.0260918828471999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0146756088090111,0,0,0,0,0,0,0
X600839.SH,0,0,0,0,0.186565630933031,0,0,0,0,0,0,0,0.0253782894418382,0.0924109167562855,0.0318290334189734,0.104093799265611,0,0,0,0,0,0,0,0,0,0,0,0,0,0.133706750517858,0,0,0,0,0,0,0,0,0,0,0.0106756637652764,0,0,0,0,0,8.67361737988404e-19,-2.16840434497101e-19,0,0.0303923408894215,0,-0.0264358544039352,-0.000616337430628797,0,0,0,0,0,0
X002007.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.031210360354344,0.029163904218273,0.142992008702485,0,0,0,0,0,0,0,0,0,0,0.0687678955529015,0,0,0.014178493784821,0,0,0,0,0,-0.0763212877261833,0,0,0,0,0.273207232316579,0,6.93889390390723e-18,-0.0383533516918863,0,0.0869616274158896,0,0,0,0,0,0.0103145752172816,0.0387160244293859,0,0,0,0,0,0
X600867.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104245282719124,0,0,0,0,0,0,0,0,0,0.0332123059093001,0,0,0,0,0,0.282459581988979,0,0,0,0.0106123659265624,0,0,0,0,0,0,0,0.00146578160933347,0.160076966444532,0,0,0,0,0.0136244682898008,0,0,0,0.00998267865680548,0.0237997844250132,0,0,0,0,0,0
X000581.SZ,0,0,0,0,0,0,0,0,0,0,0,0.226899769789111,0,0,0,0,0,0.0811194485667858,0,0,0,0,0,0,-0.109658575535582,0,-0.00940004463888992,0,0,0.169735756649879,0,0,0.077851152882339,0.0617406078642165,0,-0.104100081670273,0,0.0641881129630153,0,0.00637161973028139,0,0,0,0,0,0,0,0,0,0,0,-0.00834614185668834,0.00941960249865357,0,0,0,0,0,0
X002465.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0470081296622176,0,0,0,0,0,0,0,0,0,0,0,0,0.0758472778422853,0.0590416289088197,0,0.0927848941018026,0,0.172966229371911,0,0,0,0,0.0101432575946571,0,0,0,0.0769222580235013,0,0,0,0,0,0.027690106451758,0.00535990578880293,0,0,0,-0.0211554677051018,-0.0264458179395087,0,0,0,0,0,0
X000623.SZ,0,0,0.145988006359919,0.0435009577817575,0,0,0,0,0,0,0,0,0,0,0,0,0,0.188728994465149,0,0,0,0,-0.0185206241082164,0.0652562108823726,0,0.0231819193754642,0.0917211286134884,0.0460768695285801,0,0.113199727955735,0,0,0.0543072277577277,0,0,0,0,0,0,0,0,0,0,0,0,0.3145149751964,0,0,0,-0.113881381975293,0,-0.00383969078038346,0,0,0,0,0,0,0
X000869.SZ,0,0,0,0,0.0167046305897268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.145175373821583,0,0,0,0,0,0,0,0,0,0,0.0596413814744009,0,0,0,0,0.0706514192084232,0,0,0.0269518208187857,0.069696603854256,0,0,0,-0.0475921583773601,-0.0487784503658613,0,0,0,0,0,0
X000568.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0461159742167368,0,0,0,0.0968260416858077,0,0,0,0,0,0,0.0147645830619541,0,0,0.0130565071034774,0.0118515209803503,0,0,0,0.299210027843069,0,0,0.0712814456361364,0,0,0,0,0,0,0,0,0,0,0,0.0370765979808714,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0.0512264274991444,0,0,0,0,0,-0.261744837464685,0.0189091235651468,0,0,0,0,0,0,0,0,0,0,0,0,-0.179027607999869,0,0.0346345422963942,0.0573343686113079,0.181347407214198,0,0.129925987431621,0,0.210533651864191,0,0.228972109161918,0,0.0702280940098028,0,0,0.0690358907269064,0,0,0.254099066102327,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0
X600498.SH,0,0,0.00718349247821112,0,0.221556778709351,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0791928650059099,0,0,0,0,0.211373505485945,0,0,0.136327115642141,0,0,0,0,0,0,0,0.11304756835499,0,0,0.0441823923944287,0,0.0740099801999102,0,0.135574276731779,0,0,0,0,0,0,0,0,0,-0.0122670121252373,0.00341554767067812,-0.09247160920555,0,0,0,0,0
X000550.SZ,0,0,0.0320244691511964,0.174799507972626,0,0.069387481866303,0,0,0,0,0.0108312585565772,0,0.00727342032626724,0.0518621660900478,0,0,0,0,0,0.0468503161091757,0,0,0,0,0,0.0307936247548251,0,0,0,0.0681357919813075,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0176465633239977,0,0.153936855677909,0,0,0,0,0,0.00037435050125896,0,0,0,0,0,0,0
X300146.SZ,0,0,0,0,0,0,-0.162065107401182,0,0,0,0,0,0.0848634351907929,0.0679533923667186,0,0,-0.0403229126644086,0,0,0.109997779935304,0,0,0,0.12557395962464,0,0,0,-0.0456197020259339,0,0,0,0.0192830317716599,0.0893476198484642,-0.0946913133556957,0,0,0,0,0.214471529847948,0,0,0,0,0,0,0,0.221408267015343,-0.0312618066920357,0,0,0,0,0,0,0,0,0,0,0
Change_TY3M,0,-0.0572369196772243,-0.0457729330781974,0,0,0,0,0,0,0,0.150571652957143,0,-0.0175902226588502,0.0654857416288531,0,0,0,0,0,3.46944695195361e-18,0,0,0.0471221914468152,0,0,0,0,0,0.0186122636079383,0,0,0,0,0.0210173076062033,0,0,0,0,0,0,-0.111200053911244,0,0,0,0,0,0,0,0,0,0,-0.0637882392663728,-0.0243014683057126,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,-0.0157733038058456,0,0,0,0,0.217795455347737,0,-0.272218269628478,0,-1.21312822158299,0,0,0,-0.402055486211609,0,0,0.298385652886791,0,0,0,0,0,0,0,-0.212793759698015,0,0,0,0,0,0,0,0,0,0,0,0.844439692961862,0,0,-1.08075703524735,0,-1.0104672556336,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0.10293695130203,0,0,0,0,0,0,0,-1.23866687234156,0,0,0,0,-0.537339262848158,-0.351243123873959,0,0,0,0,0,0,0,0,-0.520366244256133,0,0,0,0,0,0,0,0,0,0,0,1.20381968865913,0,0,0,-0.836990300670796,0,0,0.317733590387849,0,0,0,0
RealEstate_excess,0,0,-0.228908095006788,0,0,0,0.123295548312596,-0.441312802158253,0,0,0,0,0,0.00846135072101236,-0.0121031166127777,0,0,0.102932877741001,0,0,0,0,0.232720532295982,-0.163551971603056,0,0,-0.137555794538851,-0.0910085023994691,0,0,0.190451118551519,0,0.151316897466984,0,0,0,0,-0.106958267227878,0,0,0,0,0,0.0451322568893687,0,0,0,0,0,0,0,0.00738195004482478,0,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,0,-0.0547342194710783,-0.0112397640548651,0.147981279117989,0,0,0,0,0,-0.0597917711667091,0,0,0,0,0,-0.1690901106549,0,0,0.146607791090143,0,0,0.00629183958629488,0,0,0,0.0437203907509307,0,0,-0.0348498130287839,0,0,0,0,-0.146172598654137,0,0.0411936284973724,0,0,0,0,-0.013428084283533,0.0097624448949698,0,0,0,0,0,0
MKvol,0,0,0,0,0,-0.0047666284687748,0,0,0,0,0,0,0,0,-0.00584577164185465,0,0,0,0,0,0.0046761866425624,0,0,0,0.00424895017133635,0,0,-0.00332292082553778,0,0.00282512550805273,0,0,0,0,0,0,0,0.00406059264876055,0,0,-0.00222295846616188,0,0,0,0,0,0,0,0,0.000870112007517708,0,-0.00329312632868598,0.00842539632266128,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,-0.0147545045478594,-0.00482166513553138,0,0,-0.0386463399137439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00935018856628846,0,0,0,0,0,0.00048975257481777,0,-0.0253604943698176,0,0,0,-0.0269034391956458,-0.0209539540653307,0,0,0,0,0,0.00667541969076393,0,0,0,0,0,0.0124876559589532,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0.000318936889823999,0,0,0,0,-0.000453497080391992,0,0.012223201110108,0,4.33680868994202e-19,0,0,0,0,-0.00526620188115409,0,0,-0.0238338261561425,0,0,0,0.0152400742327624,0,0,0,0,0,-0.0205970975649223,0,0,0,0,0,0.00928717691606134,0,0,0,0,0,0,0,0,0,-0.0286128756110843,0,0,0.0100275529488965,-0.0156975811990737,0,0,0,0,0,0
CarbonVol_Hubei,0.0205291001168989,0,-0.0165129153111344,0,0,0,0,0,0.0118617363144417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0329975246720953,0,-0.0353345318162586,0.0179032271876509,0.0297818399785382,0,-0.0496058251033782,0,0,-0.0398720681599289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0292090336350373,0,0,0,0.00998740477425073,-0.00724629063970456,0,0,0,0,0,0
