,X600519.SH,X000858.SZ,X600276.SH,X000651.SZ,X002415.SZ,X600104.SH,X000063.SZ,X002475.SZ,X003816.SZ,X000725.SZ,X600031.SH,X002304.SZ,X000568.SZ,X000338.SZ,X000661.SZ,X600690.SH,X600703.SH,X600809.SH,X002371.SZ,X300003.SZ,X600183.SH,X000100.SZ,X002007.SZ,X600741.SH,X000977.SZ,X300014.SZ,X000596.SZ,X002241.SZ,X002236.SZ,X601877.SH,X000625.SZ,X300142.SZ,X000157.SZ,X600498.SH,X002463.SZ,X002129.SZ,X300124.SZ,X002456.SZ,X600487.SH,X600271.SH,X002179.SZ,X000066.SZ,X600522.SH,X600584.SH,X300136.SZ,X600118.SH,X600177.SH,X002414.SZ,X002180.SZ,X002049.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.287376460878641,0.191936375844113,0,0,0,0,0,0,0,0,0,0,0,-0.0471727839369481,0,0,0.186734086546524,0,-1.38777878078145e-17,-0.000352359280153886,0,0,0,0,0.135425455740195,0.0976923982205698,0,-0.208715308692066,0,0,0.115775178329387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0330069283038777,-0.0155789082664911,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0,0.0481148038078425,0,0,0,0,0.0448049573895752,0.0859775132607995,0.37031899942198,0,0.0504493646353299,0,0,0.0252040236128256,-1.73472347597681e-18,0,0,0,0,0,0,0,0.160937992083224,0,0,0,0.0736908335100207,0.0437198269602035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00515461787084999,0.0189416681509592,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0284308437839968,0,0.0786522535004493,0,0.158428215076535,0.0043983968009886,0.0186173734644449,0,0,0.0186285150659261,0,0,0.010249851122506,0,0.0431258261998227,0,0,0,0,0,-0.0116423083132472,0,0,0,0,0,0,0,0,0,0,0,0.0362184926285012,0,0,0.0356152159690138,0,0,-0.0125047166094372,0,0,0,0,0,0,0
X000651.SZ,0,0.0313924818939723,0,0,0,0.0472647033936639,0,0,0,0,0,0,0.235571604558294,0.167353035274084,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0.00460362259556076,0,0,0,0,0.191331828829473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00361242867057915,0.012708811434,0,0,0,0.0136332655388182,0,0
X002415.SZ,0,0,0,0,0,0,0,0.0694933715365757,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0871773389884513,0,0,0,0,0,0,0,0,0.201698915426462,0,0,0,0,0,0,0,0,0,0,0.027062221141545,0,0,0,0,0,0,0.0593262997425804,0,0,0,0.0326281556293281,0,0,0,0,0,0
X600104.SH,0,0.0959687642128034,0,0,0,0,0,0,0,0,0,0.376868108745207,0.0207620263314708,0.0234046487394974,0,0.0176495749639541,0,0.0756082664392849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0672404043065095,0,0,0,0,0,0.110281888438213,0,0,0,0,0,0,0,0,0.0527660744046123,-0.0471230753357962,0.0454123188918987,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0.124031069192136,0,0,0,0,0,0,0,0,0,0,-0.093432103133373,0,0.067398012894723,0,-0.00452657874531192,0,0,0.229509876875232,0,0,0,0,0.0884127067877751,0,0,0.485300355071674,0,0,0,0,0,0,0,0,-0.170556396624535,0,0.0122116742280589,0,0,0,0,0,0,-0.024357119591469,0.0721706710322099,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0.183034953821917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.184445173380851,0,0,0,0.354021271662299,0,0,0,0,0,0,-0.0343229591254345,0,0,0,0,0,0,0,0,0,0.232699437848217,0,0,0,0,0,0,-0.00495732525287919,0.0119290400516955,0,0,0,0,0,0
X003816.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102589844666529,0,0,0,0,0,0,0,0,0,0.215866015074702,0.0439370423872129,-6.93889390390723e-18,0,0,0.245339714296504,0.0424801130703273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10784659372674,0,0.0333863463111457,0,0,0,0.00218425995298379,0.455574292066942,0,0,0,0.0346227296881629,0,0,0.01879977913754,0,0,0,0,0.00430480818545802,0,0,0,0,0,0,0,0,0.0275966885304148,0,0.123761103780935,0.0165227818128831,0,0,0,0,0,0.0206475691385611,0,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0.0251276131571671,0,0,0,0,0,0,6.93889390390723e-18,0.0900381592962976,0.0120442915505163,0,0,0,0,0,0,0.0934661692853082,0,0,0,0,0.120185982464016,0,0,0,0.0852901076040604,0,0.417645560233051,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00930192379181569,0,0,0,0,0,0
X002304.SZ,0,0,0,0,0.157406835717462,0,0,0,0,0,0.165385515739603,0,0.223105966113407,0.0716939172833244,0,0,0,0,0.0228858563629134,0,0,0,0,0,0,0,0.0721418253237364,0,0,0.0720100287037168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0193703443016308,-0.0208329681438198,0,0,0,0,0,0
X000568.SZ,0,0.412821238875425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.427277503171085,0,0,0.0493419009964615,0,0,0,0.0182588649665074,0,0,0,0,0,0,0,0,0.018199214783172,0.0284304820736245,0,0,0,0,0,0,1.73472347597681e-18,0,0,0.00273832803216129,0,0,0,0,0,0,0,-0.013050961109893,0,0,0,0.022551077472178,0,0
X000338.SZ,0,0,0,0,0,0.193384332177606,0,0,0,0,0.294570372948727,0.0517154530849527,0,0,0,0,0,0,0,0.05460163826614,0,0,0.0315505535187945,0,0,0,0,0,0,0,0,0.0497389034926611,0.0788564166499118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0214013842696679,0.105837628875681,0,0,-0.0383467316327826,-0.0341266996558914,0,0,0,0,0,0
X000661.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.243878007453515,0,0,0,0,0,0.0407116084756975,0,0,0,0,0,0,0.204631114488296,0,0,0,0.150907657122201,0.0160764127807927,0,0,0,0,0,0,0,0,0,0,0,0,0,0.149186673487595,0,0,0,0,0,0,0,0,0,0,0,0,0
X600690.SH,0.0340260907175489,0.0557406133837483,0,0,0,0,0,0.111567645113636,0,0,0.192136639200789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12259051398461,0.103510360450565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0154401992717428,0,0,0,0,0,-0.0487843421655265,0,4.33680868994202e-19,0,0,0,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0.0343821235869744,0,0,0,0,0,0,0,0.0338073922921601,0,0,2.16840434497101e-19,0,0,0,0,0.0565826719667221,0.0453676001401354,0.0790741850441434,0,0,0,0,0,0,0,0,0,0.123670787057942,0,0,0,0,0.108225246907297,0.562512295515573,0,0,0,0,0,0.0612173839255493,0,0,0.00045329298320681,0,0,0,0,0,0
X600809.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.56065580241781,0,0,0,0.0720410389003137,0,0,0,0,0,0.0242147578340656,0,0,0,0.113350382238909,0,0,0,0,0,0,0,0,0.00816932933872275,0,0.0329588167512534,0,0,0,0.0753858037037198,0,0,0,0,0,0,0,0,0.0328905309359283,0.00213017591809326,0.0138313812171575,0,0,0,0,0,0
X002371.SZ,0,0,0,0,0,0,0,0,0,0,-0.0450507631763653,0,0,0,0,0,0.191475226658199,0,0,0,-0.0163459510431228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.223862451077635,0,0,0,0,0,0,0,0,0.316407308150592,0,0,0.0673906068117381,0.0225253758713034,0,0,0,0.0457870826021054,0,0,0,0.0219072374310357,0,0
X300003.SZ,0,0,0.253647877447015,0,0,0,0,0,0,0.124895054539717,0,0,0,0.121499242861112,0,0,0,0,0.0304691694698346,0,0,0,0,0,0,0,0,0,0,0,0.10638981003048,0.0304107827941133,0,0,0.00781714419404337,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.198201737901332,0,0,0.100056063355032,0.0172266529510249,0,0,0,0.0849216941233945,0,0
X600183.SH,0,0,0,0,0,0,0.000752765382504836,0,0,0,0,0,0,0,0,0,0,0,0.115118511679246,0,0,0,0,0,0.0471138910611002,0,0,0,0,0,0,0,0,0,0.642656577235273,0.0270084622840716,0,0,0,0,0,0,0,0.0177566580578017,0,0.0604795822475166,0,0,0,0.103412841674424,0,0.00577342571262587,0.0152643828017316,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0.201040082741082,0,0,0.26464183887863,0,0,0,0,0,0,0,0,0.189460513929965,0,0,0,0,0,0,0.0196891176523288,0,0,0,0,0,0,0,0,0.0105614861380613,0,0,0.127668113736743,0,0,0,0,0,0,0,0.122540863100459,0,0,0,0,0,0,0.0130263677863729,0,0,0,0,0,0
X002007.SZ,0,0,0,0,0,0,0,0,0,0.0684272429866227,0,0,0,0.539459856445633,0,0,0,0.0269500731160294,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,-0.0851591838411015,0,0,0,0,0,0,0,0,0,0,0,0,-0.00444292955424721,-0.0560209196756096,0,0,0,0.0513167440618609,0,0
X600741.SH,0,0,0,0,0,0.151077105882554,0,0.291435042022034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.118364530374986,0,0,0,0,0,0.0340530755570725,0,0,0,0,0,0,0,0,0,0,0,0.159569478641355,0,0,0,0,0,0.0513787628867299,0,0,-0.0447710223862951,0.0453545375060891,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.162995608191598,0,0,0,0,0,0.158552981045974,0.194636568224125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0373342422495863,0,0,0.0106281193982998,0,0,0,0,0.179123118171234,0,0,0,0.0592704563589506,0,0,0,0,0.111631856146473,0,0,0,0,0,0
X300014.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0485315628185834,1.38777878078145e-17,0,0,0,0,0,0.331773252883109,0,0,0,0,0,0,0,0.511506957037272,0,0,0,0,0.118736584496013,0,0,0,0,0,0,0,0,-0.126385391680014,0.300604791783096,0,0,0.0863588973282404,0,0,0.0199177984735553,-0.0081458882740547,0,0,0,-0.0990616201707238,0,0
X000596.SZ,0,0,0,0.28093501456771,0,0.340660391125156,0.0919165114340226,0,0,0,0.0609568137910268,0,0,0,0,0,0,0.118186773711935,-0.0260640651314206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0816238096715103,0,0,0,-0.0181356609708916,0.00379756021112536,0,0,0,0.0566412270081784,0,0
X002241.SZ,0,0,0,0,0,0,0,0.100998885693596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.215028341801617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.159022332608709,0.230041339484204,0.0677558431177477,0,0,0.0228418143339162,0,0,-0.0183601702871018,0.00175156977808301,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0,0,0,0,0,0.105558699108336,0,0,0,0.0935673719510721,0,0,0,0,0.0213487855143621,0,0,0,0,0,0,0.0205986217123908,0,0.0375937652557523,0,0,0,0.031606387329109,0,0,0,0.0762207878158782,0,0.00323826318272835,0.120776643772547,0,0,0.0204468358878711,0,0,0,0,0,0,0,0.266460503620619,0,0,0,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0,0,0.0771728212618476,0,0,0.133690145832391,0,0,0.264892415874499,0,0,0,0.0634101617297141,0,0,0,0.0651549870854492,0,0,0,0,0,0,0,0,0,0.0162448977797816,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0364315699462559,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0.198705211537952,0.126900049857166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0129198047156994,0,0,0,0,0,0,0,0,0,0.0863252735109976,0,0.274806331214369,0.0534306747232013,0,0,0,0,0,0,0,0,0,0,0,0,-0.00323169350365586,0.007387433189712,0,0,0,0,0,0
X300142.SZ,0,0.263178627094706,0,0,-0.0487129189823156,0,0,0,0,0,0,0,0.145355553959676,0.0488845541635354,0,0,0,0,0,0.0269469200820641,-0.0571959309151499,0,0,0,0,0.0429791364735712,0,0,0,0,-0.120509398428014,0,0,0.0494481141266897,0,0,0,0,0,0,0,0.0809154609269992,0.118281352302075,0,0,0.116118850872712,0,0,0,0,0,0,-0.0774573113276486,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0,0,0.361894088893299,0,0.161759527604143,0.020868604630117,0,0,0,0.0593052927975148,0,0,0,0,0,0,0,0,0,0,0,0,0.0295161232796847,0,0,0,0,0,0,0,0,0.195229152101964,0,0,0,0,0.00340873822370759,0,0,0,0.0114920509767961,0,0,0,0.00559232205949816,0,0,0,0,0,0
X600498.SH,0,0,0,0,0,0,0.282133686904637,0,0,0.0517759963986861,0,0,0,0,0,0,0,0,0,0,0.0736056152788584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0718104572257892,0,0.0779181955660834,0,0,0,0.273711553273322,0,0.0661552690023773,0,0,0,0,0,0.265270438842265,0,0.0318910801748946,0,0.194963986283142,0,0.0625423943413248,0,0
X002463.SZ,0,0,0,0,0,0,0.0121239932579048,0,0.0072173960288559,0,-0.0186547898300673,0,0,0,0,0,0,0,0,0,0.431453958388736,0,0,0,0,0,0,0,0,0,0,0,0,0.0196246250037254,0,0,0,0.189545019448149,0,0,0,0.145691471803889,0,0.11046932805193,0,-0.0236576259707111,0,0.0238731391842825,0,0,0.0778805048798157,0,0.00782054622140685,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,0,0,-0.0570026099034973,0,0,0,0,0.37268492527507,0,0.0901667762093246,0,0,0.313383526879229,0,0,0,0,0.0794413009476548,0.0131562692507121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.146014865725043,0,-0.0920420199261543,0.00940038769632919,0,0,0,-0.0965498513778257,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0.134638881161933,0,0.130810656588123,0,0,0,0,0,0,0,0,0,0.0332312687849702,0,0,0,0.129072068743295,0,0,0,0,0,0,0,0.136932698133715,0,0.00363634760626451,0,0,0,0,0,1.73472347597681e-18,0,0.0452960790572709,0,0,0,0,0,0,0,0,0.00536918814225372,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0,0.0529284096665862,0,0,0,0,0,0,0.140641707745361,0,0,0,0,0,0.255994535083033,0,0,0.043572983248665,0,0.185578991747549,0,0,0,0,0,0,0.138128588720937,0,0,0,0.183580908678816,0,0,0.025993845239415,0,0.164383935926686,0,0,0,0,0,0,0,0,-0.00188884104682311,0,0,0,0,0,0
X600487.SH,0,0,0,0,0,0,0,0,0,0.116007989536981,0,0,0,0,0,0,0,0,0,0,0,0.0641217502303527,0,0,0,0,0.150931083085305,0,0,0,0.16812742625816,0,0,0.200642410325403,0.0200625215813285,0.0280014361493041,0,0.0337391160469799,0,0,0,0.279497505471148,0,0,0,0,0,0,0,0,0,-0.0120386081097629,0.0121439420142253,0,0,0,0,0,0
X600271.SH,0,0,0,0,0,0,0,0,0,0,0.0993125392653985,0,0.0380569468385534,0,0,0,0,0.0773928775114792,0.0733847245003353,0,0,0.0449718328836387,0,0,0,0,0,0,0,0,8.67361737988404e-19,0.0282432638882922,0.259987858595894,0,0,0,0,0,0.055518412492815,0,0,0.120485009940917,0,0,0,0,0,0,0,0.0209232675557096,0,0,-0.00661931374104442,0,0,0,0,0,0
