,X600519.SH,X000858.SZ,X002415.SZ,X600809.SH,X000568.SZ,X002475.SZ,X600276.SH,X002304.SZ,X600104.SH,X600690.SH,X000651.SZ,X000725.SZ,X002371.SZ,X002129.SZ,X600031.SH,X300124.SZ,X003816.SZ,X300014.SZ,X002049.SZ,X002241.SZ,X600703.SH,X000338.SZ,X000063.SZ,X002179.SZ,X000596.SZ,X601877.SH,X000625.SZ,X600460.SH,X600089.SH,X300142.SZ,X000661.SZ,X000100.SZ,X600741.SH,X600522.SH,X600702.SH,X002180.SZ,X000157.SZ,X600884.SH,X002074.SZ,X000733.SZ,X000799.SZ,X002236.SZ,X600584.SH,X600779.SH,X002008.SZ,X600563.SH,X002007.SZ,X000977.SZ,X002414.SZ,X601799.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X000651.SZ,0,0,0,0,0,0,0,0.00815852660145872,0,0,0,0,0,0,0.120743554225128,0.111338274407202,0.203000186656222,0,0,0,0,0,0,0,0.0345982938181955,0,0,0,0,0,0,0.186186225019743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0135993604090549,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,-0.0185857101337095,0,0,0,0,0,0,-0.0188960064588393,0,0,0,0.0610440106839501,0,0,0,0,0.0897012348793499,0,0.0124691601689141,0,0,0.184508306710569,0,0,0,0,0.330652233283643,0,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0.0501680844337917,0,2.16840434497101e-19,-0.00637874333935533,0.0190411839628713,0,0,0,0.0375948311307559,0,0
X002371.SZ,0,0,0,0,0.0543182863931044,0,0,0,0,0,0,0,0,0.376489571869565,0,0,0,0.00498391307720315,0.141787456682922,0,0,0,0,0,0,0.150852790908749,0,0.486792932230455,0,0,0,-0.155214076180014,0.0533686915134845,0,0,0,0,0,0,0,0,0,0,0,0,0.212346780947475,0,-0.000111910603088808,0,0,0.053837098274374,0,-0.0192507751262961,0,0,0,3.46944695195361e-18,0,0
X002129.SZ,0.339963851796039,0,0,0,0,0,0,0,0,0,0,0,0.0936646575863784,0,0,0,0,0,0,0,0,0,0,0,0.0197029830182808,0.0804813638777201,0,0.0552156938364068,0,0,0,0,0,0,0,0,0,0.0789833069367183,0,0,0,0,0,0,0,0.0343663338463288,0,0.102433562999214,0,0,0,0,0,0,0,0,-0.0239530038994607,0,0
X600031.SH,0,0,0,0,0,0,0,0,0,0,0.169450292345669,0,0.147499751543161,0,0,0.0508396164393361,0,0,0,0.0466176190112208,0.0136136711938885,0.209172398217532,0,-0.0261717241341534,0,0,0,0,0,0,0.0347687900725609,0,0,0,0,0,0.0549766036660937,0,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0.072640903198764,0,0,0,-0.0170776192365669,0,0,0,0.022132824476594,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0577692490686891,0,0.42224873444641,0,0,0,0.233044720255548,0,0,0,0,0,0,0,0,-1.38777878078145e-17,0,0,-0.106590412629303,0,0,0,0,0,0,0,0,0,0.203753979987917,0,0,0,0,0,0,0,0.35018119042244,0,0,0,-0.0111453211860849,0,0,0,0,0,0
X003816.SZ,0.236024540363714,0,0,0,0,0,0,0,0,0,0,0,-0.0312385294558382,0,0,0,0,0,0,0,0,0.111137120993604,0.319504280299931,0,0,0,0,0,0.0738656124709034,0,0,0.00891292612599778,0.12429099615161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0
X300014.SZ,0,0,0,0,0,0.0900277706402561,0,0,0,0,0,0,0.0327518789067279,0,0,0,0,0,0,0,0,0,0,0,0,0.0379180345507416,0,0,0,0,0.197130255889765,0,0,0.059070489595812,0.139201343935142,0,0,0,0.360349224587167,0,0,-0.0431277895665296,0,0,0,0.207700498577018,0,-0.1571567682625,0,0,0,0,-0.00356996872901685,0,0,0,0.00929792237449237,0,0
X002049.SZ,0,0,0,0.192356011627516,0,0.0524375483997177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.168314015111894,-0.145513886404419,0,0.352267161749736,0,-0.000452890655643485,0,0,0,0,0,0,-0.259233394246427,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0813618092041131,0,-0.043219120012304,0,0,0,-0.024368422967823,0,0
X002241.SZ,0,0,0,-0.013926840817541,0,0.662563171415096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0574773679571611,0,0.163527059810773,0,0,0,0,0.30312649672333,0,0,0,0,0,0,-0.275979522484103,0,0,0,0,0,0,0.0747944692753511,0,0,0,0.0284108657101153,0,0,0,0,-0.00469064153325891,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0731042829984725,0,0.0650341290647375,0,0,0,0.096488425935823,0.164438684888875,0,0.330405312778053,0,0,0,0,0,0,0,0.0219445965231263,0,0,0,0,-0.0916354004384192,0.147729489182895,0,0,0,0,0,0,0,0,0,0.127667747155062,0.152398239238077,0,0,0,0,0.0362676405251141,0,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0.146804563112213,0,0,0,0,0,0,0,0.0965460437287748,0,0.227093571909256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.193976200426928,0,0,0,0,0,0,0,0,0,0.0588438262905337,0,0.0947989992326673,0,0.0874203982883333,-0.00339615037501112,0,0,0,0,-0.0517216666980441,0,0
X000063.SZ,0,0,0,0,0.22121725035431,0,0,0,0,0.352407250946282,0,0,0,0,0,0,0,0,0,0,0.188616065920834,0,0,0,0,0,0,0,0,0,0.0268524140651407,0,0,0.0114399003655105,0,0.176496046226706,0,0,0.039243460841899,0,0,0,0,0,0,0,0,0,0.0613754313030065,0,0,0,0.000213660260548308,0,0,0,0,0,0
X002179.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00184899062492412,0,0,0,0,0.214107657801403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.364461739740097,0,0,0.062653391637187,0,0,-0.0210344671448486,-0.00639180943682846,-0.0188809892727026,0,0,-0.0424661890107231,0,0
X000596.SZ,-1.38777878078145e-17,0.29210931926403,0,0,0.214108411637604,0,0,0,0,0.0900863672799561,0,0,0,0.215358053263193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00956324790157805,0,0,0.0560423636151102,0,0,0,0,0.053609082103817,0,0.00785766516352426,0,0,0,0.0426120586221702,0,0,0,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.176939219434707,0,0,0,0,0.00210166962210074,0,0,0,0,0,0.087914891726665,0,0,0,0.144755242240349,0.0882561522430815,0,0.0818058636364583,0,0,0,0,0.0502467047982016,0,0,0,0,0.297468305482251,-0.434091657063224,0,0,0,0,0.0727180145897241,-0.0717125744532371,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0,0,0,0.394158617259986,0,0,0,0,0,0,0,0.149978860705844,0,0,0,0,0,0,0,0,0,-0.00700058724171612,0.143881598760787,0,0.15210201069357,0.19347483512694,-0.0443173930324215,0,0,0,0,0,0,0,0,0,0,0,0,0,0.122627456726744,0,0,-0.0127291938886423,0,0,0,0,-0.0399446462067953,0,0
X600460.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.175569955323669,0,0,0,0,0,0.158809284752996,0.0270998892914955,0.155798720569883,0,0,0,0,0,0.106201753352129,0,0.0546079864001883,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,-0.0139392713428952,-0.0205191955486209,0,0,0,-0.0756550657266474,0,0
X600089.SH,0,0,0,0,0,0,0,0.0488661080490589,0,0,0,0,0,0,0,0,0.0758288975973587,0,0,0,0,0,0,0,0.0687449625089592,0,0,0,0,0,0,0,0.00451030611626298,0.265082690914116,0,0,0,0,0.138421974668291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0187441524381946,0,0
X300142.SZ,0,0,0,0,0,0,0.0411383659145948,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00192911943791811,0,0,0,0,0,0,0,0.208593201917542,0,0,0,0,0.0503430829607111,0,0.0304811889032219,0,-0.199055698075716,0,0,0.0340486193331304,0,0,0.33145239759211,0,0,0.0247314554910091,0,0,0,0,0,0,0,0,0,0.0193942726428023,0,0
X000661.SZ,0,0,0,0,0,-0.107242108511084,0,0,0,-0.445916331190709,0,0,0,0,0.152779783434313,0,0,0,0,0,0,0.286246414341644,0,3.46944695195361e-18,0,0,0,0,0,-0.0497460802734383,0,0,0,0,0,0.163376144895216,0,0,0,0,0,0.285978303482368,0,0,0,0,0.362239214578372,0,0.028987476883994,0.159545055337621,0.156408428898149,0.408721907401481,-0.318993253194129,0,0,0,0.179552915602101,0,0
X000100.SZ,0,0,0,0,0,0,0,0.0799870231360003,0,0,0,0,0,0,0.139509895406865,0,0.0565063283046931,0,0,0,0,0.0720888365538117,0.0354068390222584,0,0,0,0.122630082670417,0,0.0560485012962089,0,0,0,0,4.33680868994202e-19,0,0,0.114748113231476,0,0,0,0,0,0,0,0,0,0.00620831717583507,0,0.0890651340735676,0,0,0,0,0,0,0,0.0231097559517295,0,0
X600741.SH,0,0,0,0,0,0,0,0.151195936073425,0,0,0.061043815264156,0,0,0,0.00830691514868643,0,0,0,0.024907120898441,0,-0.104836542608918,0,0,0,0,0,0,0,0.134682829005275,0,0,0,0,0.0940811912750848,0,0,0,0.0986276924963127,0,0,0,0,0,0,0.139884505923231,0,0,0,0,0,0,0,0.0206616310724523,0,0,0,-1.73472347597681e-18,0,0
X600522.SH,0,0,0,0,0,0,0,0,0,0.0393585895060194,0,0,0.0245857192716973,0.106697835030729,0,0,0,0.162220030330473,0,0.440251186034083,0,0,0,0,0,0.35347831791167,0,0.178664681854064,0,0,0,0,-0.0544057932170577,0,0,-0.384662082572567,0,0.0403754035798482,0.00331596938244863,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0817396153544412,0,0,0,0.134923199229406,0,0
X600702.SH,0,0,0,0,0,0.228586701544371,0,0,0,0,-0.0286674288599923,0,0,0,0,0.0753648648837191,0,0,0.0601832450289617,0,0,-0.0904592592849456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.687872086771194,0,0,0,0,0.0513292985073683,0,0,0,0,0,0.0251606921540867,0,0,0,0,-0.0359796445356412,0,0
X002180.SZ,0,0,0,0,0,0.292582011040812,0.16399428896483,0,0,0,0,0,0.174400025095772,0,0,0,0,0,0,0,0.0349912944334982,0,0.225091105734829,0,0,0,0,0,0,0,0,0,0,0,0.00495568177685285,0,0,0,0,0,0,0,0,0,0,0,0,0,0.291409145796392,0,0,-0.0156296010610558,0.0169384214501963,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,-0.0357482999213286,0,0,0,0,0,0,0,0,0.499359880753813,0,0.100068125423835,0,0,0,0,0.0294301765684238,0,0,0,0,0,0,0.0135498769554836,0.130399507967837,0,0,0,0.0623924953841975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0410913398241866,0,0,-0.0175295841445353,-0.00171621505723593,-0.0445826758287664,0,0,-0.0237118670194574,0,0
X600884.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0136057724987473,0,0.012022935135653,0,0,0,0,0,0,-3.46944695195361e-18,0,0.0991717574213186,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0367194562680809,0,0.0319974040355621,0,0,0,0.14584880150775,0,0,0.0485564262983217,0,0,0,0,-0.00551307630014923,0,0,0,0,0,0
X002074.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.163735177070519,0,0,0,0,0,0,0,0.0285406717877681,0.0528502320568782,0,0.204980495043274,0,0,0,0,0.12319570100908,0,0,0,0,0,0,0.0330979911977742,0,0,0,0.0958958456800231,0.0059798700495289,0,0,0,0,0.123931141056586,0,0.0399263974688911,0,0,0,0.0288470136803835,0,0
X000733.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0401651541430809,0,0,0,0,0,0,-0.0212112068274391,0,0,0,0.18107267029366,0,0,0,0,0,0,-1.73472347597681e-18,0,0,-0.0110082286175439,0,0,0,0,0,0,0,0,0,0,0.0814435604011252,0.00843265059201971,0,0,0.140903808119276,0,0.151350440006678,0,-0.0207365810545268,0,0,0,0,0,0
X000799.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0474820547191873,0,0,0,0.0159485328513335,-0.0104218122041557,0,0,0,0,0,0.227095688521143,0,0,0,0,-0.00264198183468914,0,0,0,0.0157694248136859,0.627340710523831,0,0,0,0,-0.0691902533630615,0,0,0,-3.46944695195361e-18,0,0,0,0.272740148740544,0,0,0,0.0493019662288273,-0.0447464547529635,0,0,0,0,0,0
X002236.SZ,0,0.08536474167442,0,0,0,0,0,0,0,0,0,0,0,0.143512699712351,0.104730261159028,0,0,0,0,0,0.0280385816328715,0.207997077076323,0.0405006257165567,0,0,0,0,0,0,0,0.086028264928339,0,0,0,0,0,0,0,0,0,0.0198843654747184,0,0,0,0,0,0,0.0619779063756971,0,0,0,0,0.0246127957834305,0,0,0,0,0,0
X600584.SH,0,0,0,0,0,0,0,0,0,0.252149983199204,0,0,0,0,0,0.064968800497904,0,0,0.155189987746277,0,0,0,0,0,0,0,0,0,0.315371934912818,0,0,0,0,0.0187361923644429,0,0,0,0.00270175281206407,0,0.0619646027077164,0,0,0,0,0.00667317904430683,0.0430074076305815,0,0,0,0,0,-0.00157914058004434,0,0,0,0,0,0,0
X600779.SH,0.112837381378371,0,0,0,0.0410995603935227,0,0,0.163920225690925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0472779922857198,0,0,0,0,0,0,0,0,0,0.0785309924791662,0,0,0,0,0,0.279813751573233,0,0,0,0,0,0,0,0,0,0,0,-0.00473899076711055,0,0,0,0.00881839959220314,0,0
X002008.SZ,0,0,0,0,0,0,0,0,0,0.136692129154272,0,0,0.0840774982732699,0,0,0,0,0,0,0.056413554961122,0,0,0.0642769884569021,0,0.0185829642054424,0,0,0,0,0,0,0,0,0,0.0712701180326314,0.0273739517812008,0,0,0,0,0,0,0,0,0,0.19280872590279,0,0,0.102309547128659,0,0,-0.0138306571578263,0.025531914259885,0,0,0,0.0532820272968856,0,0
X600563.SH,0,0,0,0,0,0,0,0,0,0,-0.321317155263977,0,0.139603928046359,0,0,0,0,0,0,0,0.275209438596663,0,0,0.220718861797231,0,0.264617734531411,0,0,0.0788261823263141,0,0,0,0,0.167278875683902,0,0,0,0,0.0208524949957596,0.398896810912684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0627806290096441,0,0
X002007.SZ,0,0,0,0,0,0,0,0,0,0,0,0,-0.00513690845639892,0,0,0,0,0,0,0,0.058774599309932,0,0.110604024725439,0,0,0,0,0,0,0,0.220902763556439,0.107640785383449,0,0,0,-0.172292125567063,0,0.205810210339042,0,0,0,0,0,0.148902206876735,0,0,0,0,0,0,0,0.0238865147581733,0,0,0,0,0.0742075534767445,0,0
X000977.SZ,0.0509567055784983,0,0.020654142289848,0,0,0,0,0,0,0,0,0,0,0,-0.0775896772690249,0,0,-0.10064293948335,0,0.288567725756553,0,0,0,0,0,0,0,-0.153753324513543,0,-0.0268010483242719,0.309354617743942,0,-0.0697097583652836,0.215291061581241,0,0,0,0.1343207824897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.04703585850573,0,0,0,0,0,0
X002414.SZ,0,0,0,0,0,0,0,0,0,0,0.0472305568205691,0,-0.00197166376599858,0,0.0985425934499976,0,0,0,0,0,0,0,0,0,0,0,0.226046802747179,0,0,0,0,0,0,0,0,0,0,0,0,0.0433882008705864,0,0,0,0,0,0,0.577013205257544,0,0,0.032337574098259,0.144582374201498,-0.01049306191125,0,0,0,0,0,0,0
X601799.SH,0,0,0,0,0,0,0,0.0739289436636551,0,0,0,0,0,0.00336786262552961,0,0,0,0.119923982515823,0.00127181206491587,0,0,0,0,0,0.0553889767914254,0,0,0,0,0,0,0,0.0531155484894664,0.0560253149685176,0,0,0,0,0,0,0,0,0,0.0708278810179108,0,0,0,0,0,0,0,-0.031221515880045,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,-0.0663625801182327,0,0,0,0,0,0,0.196221128046517,0,0,0,0,0,-0.0567850377621329,-0.187559138022046,0,0,0,0,0.134255051578773,0,0,0,0,0,0,0,0,0,-0.043138851367935,0,0,0,0,0.452701220755054,0,0,0,0,0.130852723327614,-1.0842021724855e-19,0,0,0,0,0,0.0532622233726877,-0.0723101134086067,0,0,0,4.33680868994202e-19,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,-0.525979838306966,0,0.0893208212173669,0,0,0,-0.0569175965327365,0,0,0,0,0,0,0,0,0,0,0,0.40146754529021,0,0,0,0,0,0,0,0,0,0.0793594222008333,0,0,0,0,-0.196347077506936,0,0,0,0,0,0,0.428240858276935,0,0,0,-0.990015732260747,0,0
TED,0,0.0816591592424188,0,0,0,0,0,0,0,0,0,0,0,0.188328836536321,0,0,0,0,0,0.0311583454652136,0,0,0,0,0,0,0,0,0,0,-0.245988915035616,0,0,0,0,0,0,0,0,0,-0.0923856227240516,0,0,0,0,0,0,0,0,0,0,0.860894590427688,0,0,0,0,0.103181177925736,0,0
RealEstate_excess,0,0,0,-0.0837971393820984,0,0,0,0,0,0,0,0,0,0,0.00552062185388777,0,0,0,0,0,0,0,0,0,0,-0.0117752868237121,0,0.0862422461312741,0,0,0.049449833669109,0,0,0,0,-0.0708525496141389,0,0,0,0,0,0,0,0,0,0,0,-0.0360747885597928,0,0,0,0.0464210337944026,-0.0322034193432071,0,0,0,0.0553152288410481,0,0
MKreturn,0,0.0133819836114717,0,0,0,0,0,0,0,0,0,0,-0.115910067789353,0,0,0,0,0,0.0397517852810324,0,0,0,0,0,0,0,0,0,0.0552006828114893,0,0,0,0,-0.0151080569453647,0,0,0,0,0,0.0642509747296238,0,0,0,0,0,0,0,0,0,0,0,0,-0.0200421009367046,0,0,0,0.00110377794674902,0,0
MKvol,0,0,0,0,0.00371742920562293,0.000696191573028782,0,0,0,0,0,0,-0.00147343607316394,-0.000951764761038773,0,0,0,-0.00389778821411927,0,0,0,0,0,0,0,0,0,0,0,-0.00283038952546454,0,0,-0.000907478557871332,0.00397265695986213,0.000418691866709641,-0.00291750612736719,0,0,0,0,0,0.00297595754619555,0,0,0,-5.42101086242752e-20,0,0,0,0,0,0.00946797740056364,-0.00842545377247579,0,0,0,-0.000960900084839232,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.145909795168972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.333315303081587,0,0,0,0,-0.0552633673041165,-0.859197078934144,0.269527566830504,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0.0123100617693891,0,0,0,0,0.0118185534702613,-0.00451171674219806,0,0,0,0,-0.00531757678653464,0,0,0,0.00374660752994978,0,0,0,0,0.0075394549168728,-0.0142618928130484,0,0,0,0,0,0,0,-0.015225920517274,0,0,0,0,0,0,-0.0039445425764593,0,0,0,0,0,0.0616250170824672,-0.0532543008758506,0,0,0,-0.0411621671268815,0,0
CarbonVol_Hubei,0,0,0,0.00300853002887481,0,0,0,0,0,0,0,0,0.00369322560579706,0,0,-0.00101661391474131,0,0,0,0,-1.20423429834215e-05,0,0,0,0,0,0,0,0,0,-0.00476340582358453,0,0.00641802970915649,-0.000752047074893608,0,0,0,0,0,0.00192323725303848,0,0,0,0.00327531565897504,0,0,0,0.00933671385804458,0,0,0,0.00555401007203184,-0.00517780444055906,0,0,0,-0.0145365933534107,0,0
