,X600519.SH,X000858.SZ,X002415.SZ,X600809.SH,X600276.SH,X002475.SZ,X000651.SZ,X000568.SZ,X600031.SH,X002304.SZ,X600690.SH,X600104.SH,X300124.SZ,X300014.SZ,X000725.SZ,X600703.SH,X000338.SZ,X002371.SZ,X000063.SZ,X002129.SZ,X000625.SZ,X002241.SZ,X300142.SZ,X003816.SZ,X002049.SZ,X000661.SZ,X601877.SH,X000100.SZ,X002179.SZ,X000596.SZ,X600460.SH,X000157.SZ,X002074.SZ,X000799.SZ,X002414.SZ,X600702.SH,X002007.SZ,X600741.SH,X600584.SH,X600183.SH,X002236.SZ,X600089.SH,X601799.SH,X600779.SH,X000800.SZ,X300146.SZ,X600884.SH,X000066.SZ,X000733.SZ,X300003.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600690.SH,0,0.05994305194347,0,0,0.140746796504475,0,0,0.127417313574948,0.0200361650529383,0.129104744119015,0,0,0,0.0621987031099321,0,0,0,-0.0204508874874278,0,-0.0284428162276751,0,0,0,0,0,0,0,0,0,0,0,0.101599918509505,0,0,0,0.0192336749220993,0,0,0,0,0,0,0,0.0495629289027464,0,0,0,0,0.000479844553636925,0,0,-0.0549361911264794,0,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0,0,0.0754459126077658,0,0,0,0,0,0,0.033283265600884,0,0,0,0.135208683268584,0,0.0231348778073384,0,0,0,0.028690112746352,0,0.123919398675184,0.0121473382841915,0,0,0,0.0678013509958351,0,0,0,0.0310229301653864,0,0,0,0,0,0,0,0,0,0.0563618459693156,-0.120466759642885,0,0,0,0,0,0,0,0,0,0
X300124.SZ,0,0,0.198237025997018,-0.0251963427137249,0.198087026552809,0,0,0,0,0,0,0,0,0.0931839298907875,0,0.142693086777502,0,0.114048421574759,0,0,0.0193753882673357,0,-0.0825860594913859,0,0,0.116953670068263,0.0267506307394172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.105319376008814,-6.93889390390723e-18,0,0,0,0,-0.0239577415749583,0.0755233190700438,0,0,0.0560600657486772,0,0,0,0,0.0612571683654995,0,0
X300014.SZ,0,0,0.247970164366452,0,0,0,0,0,0,0,0,0,0.0234789157593922,0,0,0,0,0,0,0.303303866962541,0.198999959221844,0.021718908310522,0,0,0,0.112453161815317,0,0,0,0,0,0,0.222334639012705,0,0,0,0,0,0,-0.017103325538533,0,0.1340355407698,0,0,0,0,8.67361737988404e-19,0,0.102322500249892,0,0,0,0.047454106796478,0,0,0,0,0,0
X000725.SZ,0,0,0,-0.00144401856517813,-0.0316704707962328,0,0,0,0,0,0,0,0,-0.0284618186443848,0,0,0,2.16840434497101e-19,0,-0.0130273368935271,0,0,0,0,0,0,0,0.376293879518264,0,0,0,0,0,0,0.00697526538966648,0.0111681937030119,0,0,0,0,0,0,0,0,0.218664260818243,0,0,-0.0156128579103287,0,0,0,0,0,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0.0597515360017939,0,0,0.135242529847235,0.118832582970984,0,0,0,0,0,0,0,0.26024062340444,0,0.167809292406517,0,0,0,0,0,0,0,-0.150923290976642,0,0,0.294199822347884,0,0.0124883951224032,-0.0295566952740047,0,0.0336333732008853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0268585743029241,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0.0727862497846633,0,0,0.0542246316640157,0,0,0,0,0,0,0,0,0.00136642521154974,0,0,0,0,0,0,0.0589794102335055,4.33680868994202e-19,0,0.00410624918828123,0,0.0139180534971592,0,0,0,-0.109916409447133,0,0,0,0,0,0,0,0,0,0,0,-0.00947382486345249,0,0,0,-0.0337104188172132,0,0,0,0,0,0
X002371.SZ,0,0,0,0,0,0,0,0,-0.0708680944591129,0,0,0,0,0.126909756668964,0,0.124666522223372,0,0,0.254442520664397,0.333420384266696,0,0,0,0,1.73472347597681e-18,0.03181970184178,0,0,0,0,0.175100814505062,0,0,0,0,0,-0.127427965661547,0,0.136080099846922,0,0,0,-0.249116508684161,0,0,0,0,0,0,0,0,0.124744593253103,0,0,0,0,0,0,0
X000063.SZ,0,0,0,0.0979301935305261,0,0,0,0,0,0,0,0,0.0610195726298545,0,0,0,0,0,0,0,0,0,0.209386683793042,0,0,0,0.031637765021406,0,0,0,0,0,0,-4.33680868994202e-19,0,0.038400276326638,0,0,0,0,0,0,0,-0.122319764963077,-0.115190089686154,0,-0.137449246236763,0,0,0,0,0.100942881604356,0.0243504439021652,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,0,0,0,-0.134871350685027,0.276071833840563,0,0.0511764534856866,0,0.0440115290940287,0,0,-0.0458640681916912,0,0,0,0,0,0.0628971838240112,0,0,0,0,0,0.148053506098769,0,0,0,0,0,0,0,0,0.0951147674907953,0,0.134764019629505,0,0,0.124200993687179,0,0,0,0,0.00395165953009674,0,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0,0,0,0.407870869626953,0.186618188783127,0,0,0,0,0,0,0.14492338604598,0,0,0,0,0,0.0548985736730577,0,0.382612307932089,0,-0.262247832316943,-0.0571665262841191,0,0.102840821304554,0,0,-0.0668532926928481,0,0,0,0,0,0,0,0,0,-0.0446262082967956,0.321370910110818,0,0,0,0,-0.0881882105762254,-0.0919349741928294,0,0,0,0,0,0
X002241.SZ,0,0,0,0.132746818531109,0,0.406253834204568,0,0,0,0,-0.289487919926593,0,-0.0153984653212037,0,0,0,0,-0.0913575930416696,0,0,0,0,-0.00134072781653885,0,0,0,0,0,0,-0.160883390124884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0653787690174548,0.198011554002484,0,0,0,-0.0997454849161257,0,0,0,0,0,0
X300142.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.245006385510159,0,0,0.0483175448517775,0,0.0561822404626563,0,0,0,0,0,0,0,0,0,0,0,0,0.0325973827230938,0,0,0,0,0,0.254943069262089,0,0,0,0,0,0.205964726056274,-0.0105403725250221,0,0,0,0.217611003609566,0,0,0,0.0183462179776386,0,0,0,0,0,0,0
X003816.SZ,0,0,0,0.023387978719259,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00592621204726348,0,0,0,-0.0431639934526769,0,0,0,0,0,0,0,0,-0.0359847165187244,0,-0.0358975385891889,0.0117263009621249,0,-0.0311866458329744,0,0,0,0,0.0262291129211957,0,0,0,0,0,0,0.0124872457441661,0,0,0,0.0158828246524048,0.000224123409269781,0,0,0,0,0,0
X002049.SZ,0,0,0,-0.0795508400060532,0,0.0641420433663475,0,0,0,0,-0.172774572238942,0,0,0,0,0,0,0.251614499616746,-0.0320922095945818,0,0.209680231824,0,0.0191265257430382,0,0,0,0,0,0,0,0,0,0.0259402649900672,0,0,0.0443267085611526,0,-0.0906983804851576,0,0.123482757270247,0,0,0,0.00695269525484795,0,-0.0317069813678678,0,0,0.196649126209586,0,0,-0.0252087669233923,0,0,0,0,0,0,0
X000661.SZ,0,0.0357907289742947,0,0,0,0,0,0,0,0,0,0,0,0.0984953197972732,0,0,0,0.131219784445953,0,0.168250865442536,0,0,0.11319033972889,0,-0.198737913795007,0,0,0,0,0,0,0,0,0.198405045926627,0,0,0,0,0,0,0.201188726505399,0,0,-0.265824535420564,0,0,0.139822159443891,0,0,0.29026285727082,0,0.148783571621133,-0.189941039368042,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0.0736140582496122,0,0,0.135519008262045,0,0,0,0,0,0,0.0219681210663159,-0.0305863670221906,0,0,0,0,0,0,0,0,0,0,0,0.129036738323008,0,0.0706172061029669,0,-0.126168634700916,0.156370183634322,0.0370063730797509,0,0,0,0,0,0,0,0.0481911676699553,0,0.0825199390361713,0,0,0,0,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0.0338383795499171,0,0,0.0940298066040402,0,0,0,0.0119341803084137,0.0271937376144002,0.619548906344507,-0.0582211968404978,0,0,0,-0.000438609618022519,0,0,0,0,0.0158084014476368,0,-0.022318424745182,0,0,0,0,0,0,0,-0.00376938208926176,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0.0717350535376095,0.104787080838931,0,0,0,-0.0334373681521016,0,0,0,0,0,0,0
X002179.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00672777301202555,0,0,0,0.147793460895534,-0.0449023217848254,0,0,0,0,0,0,0,-0.0555646509321169,0,0,0.115250513490536,0.0409820942734403,0.0629003922832437,0,0,-0.0833787183583806,-0.104436756326193,0,0,0,0,0,0
X000596.SZ,0,0,0,0,0,0,0,0.364734404782391,-0.10374851165905,0,0,0,0.0346343825004537,0,0,0,0,0,0,0,0.0360254427261062,0,0,0,0.0620127772128163,0,0,0,0,0,0,0,0,0.315797729341401,0,0.120440147363219,0,0,0.0671745764730376,0,0,0,0,0.0400351083801795,-0.0101642380543875,0,0,0,0,0,0,0.0575244617324763,0,0,0,0,0,0,0
X600460.SH,0,0,0,0,0,0.0349355190386502,0,0,0,0,0,0,0,0,0,0.184367953098437,0,0.124347566281262,0,0,-8.67361737988404e-19,0,0,0,0.155244531732972,-0.522815059942953,0.119960612294922,-0.179995264288256,0,0,0,0,-0.109075765286845,0,0,0,0,0,0.185709492128341,-0.31688160421077,0,0,0,0,0,0,0.186705536045603,0.0920366254483216,0,0,0,-0.00566669159575769,-0.0846787933537443,0,0,0,0.0792770277783043,0,0
X000157.SZ,0,0,0,0.0350886948569486,0,0,0,0.0522459893510318,0.345446797615897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0681474312826967,0,0,0.0386361202894366,0.0937776565963119,0,0,0,0,0,0,0,0,0,0,0
X002074.SZ,0,0,0,0,0,0,0,0,0,1.0842021724855e-19,0,0,0,0.338389509666062,0,0,0,0.210888250105645,0,1.73472347597681e-18,0,0,0,0,0,0.0490547731434861,0,0,0,0,0,0.153485828549691,0,0.023735777349819,0,0,0,0,0,0,0,0.0595389974666311,0,0,0,0,0,0,0,0,0,0.0287118037783709,0,0,0,0,0,0,0
X000799.SZ,0,0,0,0.398017832841993,0,0,0,0,0,0,0,0,0.0821549155995595,0.114221960151368,0,0,0,0,0.158242360957743,0,0,-0.0589684816294632,0.00154632525578716,0,0,0,0,0,0,0.164741314104385,0,0,-0.00853667603676985,0,0,-8.67361737988404e-19,0,0,0,0,0,-0.091199598778348,0,0.250473854361901,0,0,0,0,0.0195673449089447,0,0,-0.0771450502407245,0,0,0,0,0,0,0
X002414.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0710879640496557,0,0,0,0,0,0.114660202574679,0,0,0.0171592200568417,0,0.0968998731270199,0,0.320914624629427,0,0.054465682692845,0,0,0,0,0,0,0,0,0,0,0,0,-0.0162860109822198,0,0.0809834080377373,0.0418008988522561,4.33680868994202e-19,0,0,0,-0.0128983184660522,-1.73472347597681e-18,0,0,0,0,0,0
X600702.SH,0,0,-0.17247580649598,0,-0.228138369600166,0,0,0,0.0703717511309974,-0.201075421787065,0,0,0.0243721783774902,0,0,0,0,0,0,0,0,0,0,0,0.0933082295059164,0,-0.0618676907051784,0,0,0.406853410867895,0,0,0,0,0,0,0,0,0,0,0,-0.0255366850187741,0,0.362217406076406,0,0,0.0517609624365977,-0.275267618984678,0,0,0,0,0.131113060655848,0,0,0,0,0,0
X002007.SZ,0,0.0839837344443453,0,0,0,0.0787545013303138,0,0,0.00918001852054,0.109119283067322,0,0,0.101682539585306,0,0,0,0,0,0,0,0,0,0.0737504999450265,0,0,0,0,0,0,0,0,0,0.0486287115289871,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,-0.0892969580486869,0,0,0,0,0,-0.00536718862710133,0,0,0,0,0,0
X600741.SH,0,0,0,-0.0401276880886189,0,0,0,0,0,0.0825909098797058,0,0.290161597419271,0,0,0,0,0,-0.124836512796873,0.254121769675242,-0.0983410982402214,0,0,0.14773387400269,0,0,0.0209161488180319,0.109229218377602,0,0,0,-0.0732815510434384,0,0,0,0.103649724631302,0,0,0,0.133984713370856,0,0,0,0,0,0.104492114758113,0,0,0,0,0,0,-0.00393999338472,-0.0868075891997348,0,0,0,0,0,0
X600584.SH,0,0,0,0,0,0.0987300105337395,0,0,0,0.0928663281979249,-0.0579362744816874,0,0,0,0,0,0,0.029923714623527,0,0,0.210033518159282,0,0,0,0.182174387903178,0,0.0153439545967042,0,0,0,0.0317439177115001,0,0.0765557666609971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.129328820790804,0.0902961559190029,0,0,0,-0.0386159135746115,0,0,0,0,0,0
X600183.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0551346459836271,0,0,0.034791408934932,0,0.0271256760816241,0,0,-0.0148684998291709,-0.0648804430783412,0.0384281913324623,0,0.0820970099620448,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0373648966919678,0,0,0,0,-0.0482637780874659,0,0.124830633738549,0,0.0459751393141735,0,0,0,0,0.0702981455402228,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.044333733370117,0,0,0,0,0,0,0,0,0,0.00043724911839013,0,0,0,0.110515376953766,0,0.0476819556693419,0,0.0437296747269814,0,-0.0494707045923675,0,0,0,0,0,0,0,0.0817275232270811,0,0,0.107109228885807,0.0605220598717226,0,0,0,-0.0133644194879172,0.0603040988138732,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0256824283811387,0,0,0,0,0,8.67361737988404e-19,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0.00126078480956894,0.0633540416884763,0.0944309102994236,0,0,-0.0727129959327049,0,0,0,0,0,0,0,0,0,-0.0444706523996459,0.146102115305597,0.00211949674637598,0,0,0,0,0,0,0,0,0,0,0
X601799.SH,0,0,0,0.180564621828214,0,0.055211881044766,0,0,0,0,0,0,0.160962978253494,0.0434650383764693,0,0,0,0,0,0,0.00558631472820086,0.0473527682766197,0,0,0,0,0,0,0,0,0,-0.0461619678387226,0,0,0,0,0,0,0,0,0,0,0,-0.0362790978134137,0,0,0,0.0893212430675805,0.00870117837344238,0,0,-0.0556655993125866,0,0,0,0,0,0,0
X600779.SH,0.013447577172559,0.460694628570603,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0570242754579553,0,0,-0.0276523272260693,0.0403821386562623,0,0,0,0,0,0,0,0,0,0.0473224126381338,0,0,0.114995367911668,0.0270042763384011,0,0.347011259804551,0,0,0,0,0,0,-0.0696529336209331,0,0,0,0,0,0,0,0,0,-0.26391131404924,0,0,0,0,0,0
X000800.SZ,0,0,0,0,0,0.0363677566091937,0,0,0,0,0,0,0,0.0115921335814163,0,0,0,0,0,-0.109521691156578,0.112473352976321,-0.149197071555613,0.0804311998300889,0,0,0,0,0,0,0.0345882428178205,0,-0.0432160496586316,0.0495033344253603,0,0,0,0,0.240153208192809,0,0,0,0,0,-0.0960156894406518,0,0,-0.0247570133857701,0,0.069997669405063,0,0,0.031054374938776,0,0,0,0,0,0,0
X300146.SZ,0,0,-0.00330728954966004,0,0,0,0,0,0,0,0,0,-0.0697372883889609,0,0,0.0967955943023395,0,0.188541563914742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02536892494419,4.33680868994202e-19,0.0116625759275328,0.127295146896448,0,0,0,0,0,0,0,0,0,0,0,0,0.211739751309716,0,0,-0.0333881182422606,0,0,0,0,0,0,0
X600884.SH,0,0,0,-0.169162511922073,0,0,0,0,0,0,0,0,0,0.204991028346105,0,0,0,0,0,0,0,0,0,0,0,-0.0789048612971933,0,0,0,0,0.136130137124757,0.149005480445341,0.143274646337787,0,0,0.27983134698589,0,0,0,0,0,0.219487435219964,0,-0.0394070800843571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000066.SZ,0,0,0,0,0,0.207653731560631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0.396176719249908,0,0.219019495445905,0,0,0,0,0,0,0.0695265293919004,0.0361288137989155,0.00721555993300917,0,0.00916713186337308,0.0801293543284673,0,-0.280686520792621,0,0,0,-0.0481399347388335,0,-0.359911273874364,-0.0166055977809006,0,0,0,0,0,0,0
X000733.SZ,0,0,0,0,0,0,0,0,0,0.13719665818496,0,0,0.194326718438453,0,0,0,-0.0761513763842871,0,0,0,0,0,0,0,0,0,0.0170948254151478,0,0.184823980682699,0,0.225507031678252,0,0,0,0.173762198952384,0,0,0,0,0,0,-0.0203469839821131,0,0,0,0,0.0441372097139758,0,0,0,0,-2.16840434497101e-19,0,0,0,0,0,0,0
X300003.SZ,0,0.0119868620561095,0,0,0,0,0,0,0,0,0.122253918145576,0,0.0253840799601974,0,0,0,0,-0.0346529749596346,0,0,0,0,0.0245188645213408,0,0,0,0,0,0,0,0,0,0,0.0921627864336585,0,0.064197978041855,0,0,0,0,0.0784357690460811,-1.73472347597681e-18,0,0,0,0,-0.0620748018071019,0,0,0,0,-0.0157166129459565,-0.0365639449221931,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0.0466210233401762,0,0,0,0,0,0,0,0.00699837859701999,0,0.0125806213412842,0,0,0,0,0.107676303817835,0,0,0,0,0,0,0,0,0,0,0.0167609007253474,-0.127670689582649,0.0723838907415527,0,-0.0654661159988797,0,0,0,0,0.0499891095446414,0,0,0,0,0,0.0205852024062375,-8.67361737988404e-19,0.0763391885732934,0,0,0,-0.0736924142539109,0,0,0,0,0,0
Slope,0.52867337060557,0,0,0,0,0,0,0,-0.397383302965119,0,0,0,0,0,0,0,0,0,0.350245279387315,0.279781366341254,0,0,0.247658400330465,0,0,0.0555068086464202,-0.74531759669265,0,-0.488494589558833,0,0.915018246815388,0,-0.0843485790916217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.70929710814208,0,0,0,-0.65596238705781,0,2.17858614535321
TED,0,0,0,0,0,-0.0581869443820308,0,0,0,0,0,0,-0.342065582221077,0,0,0.178810963298718,0,-0.0600068676459182,0.36367825451723,0,-0.129415358505211,0,0,0,0,0,0,0,0,0,0,0,0,-0.088593226015966,0,0.0556584493949167,0,0,0,0,0,0,0,0,0,-0.0189917894606217,0,0,0,0,0,0.219690983290305,0,0,0,0,-0.674293287518862,0,0
RealEstate_excess,0,0,0,0.0742809774405766,0,0,-0.000147462532752281,0,0,0,0,0,0,0.0655694224452301,0,0,0,0,0,-0.0485090169188561,0.00143013014051773,0.157636070341495,-0.0223900589396187,0,0,0,0,0,0,0,-0.0373908925213206,0,0.01131255186481,0,0,0,0,0,0,0,-0.0394298061514332,0,0,-0.0578035073175378,0,0,-0.0402007468192132,0,0,0,0,0,0,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0822977553790823,0,-0.00200397510914028,0,0,0,0,0.0598061899686478,0,-0.0350323618714067,0,0,0,0,0,0,0,0.0712610494146199,0,0.0242973434523363,0,0,0.0501956626103374,0,-0.132113110613514,0,0,0.0366232524502113,0,0,-0.0138634917624014,0.00504366083714721,0,0,0,0,-0.0134941853020936,-0.0383614306162702,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000447300184600265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000224471880932521,0.00156148440094546,0,0,0,0,0,0,0,0,0,0,0.00347689279833118,0,0,0,0,0,0,0,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,2.16840434497101e-19,0,0,0.0095275305845123,0,0,0,0,4.21867863739955e-05,0,0.154110932927526,0,0,0.0196799596280502,0,0,0,-0.0370577854279712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0731590171579102,0,0.0439867030358483,0,0,-0.159617623024812,0,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0137619361031039,0,0,0,0,-0.0108140876127062,0.011882430860783,0,0,0,0.00531210890259654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00442764577373025,0,0,0,0,0,0,0,-0.00479542082924684,0,-0.0177908183354732,0,0,0,0,0,0,-0.0534551015511263
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00550083157746771,0,0.000889248916922381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00613973767846804,0,0,0,0,0,0,-1.35525271560688e-20,0,0,0,0,-0.00805002054170051,0,0,0.0434905293129208,-0.0192414926291205,0,0,0,0,0,0
