,X600519.SH,X000858.SZ,X600809.SH,X002415.SZ,X000568.SZ,X002304.SZ,X600690.SH,X600276.SH,X002475.SZ,X000651.SZ,X300124.SZ,X300014.SZ,X600104.SH,X000596.SZ,X600031.SH,X003816.SZ,X000625.SZ,X000725.SZ,X000063.SZ,X002371.SZ,X002129.SZ,X002049.SZ,X000338.SZ,X002179.SZ,X600703.SH,X600089.SH,X002180.SZ,X000661.SZ,X000100.SZ,X300142.SZ,X002241.SZ,X000733.SZ,X601877.SH,X600741.SH,X600702.SH,X002074.SZ,X600522.SH,X600460.SH,X000157.SZ,X000799.SZ,X600779.SH,X600584.SH,X300003.SZ,X600884.SH,X002007.SZ,X601799.SH,X300146.SZ,X000800.SZ,X002236.SZ,X600487.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X300146.SZ,0,0.131115484944271,0,0,0,0.117592055184384,0,0,0,0,0.106333803810985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.064509455968476,0,0,0,0.046524368411479,0,-0.0621267978843226,0,0,0.208227420954086,0.0572079448649371,0,0,0,0.150795040188505,0,0,0,0,0,0,0.00514920409796154,-0.0847507124181757,0,0,0,0,0,0
X000800.SZ,0,0,0,0,0,0,0.0463406455509553,0,0,0,0,0,0,0,0,0,0.0733657962488163,0,0,0,0,0,0.578242394494507,0,0,0,0.0975805372797017,0,0,0,0,0,0,0,0,0,0,0,0,0.0518580718174582,0,0.110301588936006,-0.122867617771225,0,0,0,0,0,0,0,0.0484023055088525,0.0468125916889081,-0.0446669758540277,0,0,0,0,0,0
X002236.SZ,0,0,0,0.130865736108529,0.125353859430057,0,0,0,0,0,0,0,0,0,0.0514622274108834,0,0,0,0,0.161190008924317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0510534128462181,0.220366666113197,0,0,0.114781807194192,0,0,0,0.0299187484798402,0,0,0,0,0,0,-0.0523778285818018,0,0,0,0,0,0,0
X600487.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.241308040261073,0,-0.0518676686841369,0,0,0.0310652487713302,0,0.00648051326365543,0,-1.73472347597681e-18,-0.386473495792706,0,0,0,0,0,0,0,0,0,0,0.118201640256451,0.713205084613435,0,0,0,-0.150333317339374,0,0,0,0,0.186926339138308,0,0,0,0,0,0,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,-0.113870416733831,0.00987324334230662,0,0,0,0,0,0,0,0,0,0,-0.0604504629399815,0,0.155466995003221,0,0,0,0,0,0.0266881319779121,0,-0.0352169834543587,-0.425782107606572,0.0285041149645944,0,0.191522954875041,0.237903284325142,0,0.1392861262946,0,0,0,-0.078350513821307,0.112615800261064,0,0,0,0,0,0,0.00762882960042791,-0.224889846921943,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0.436298176989412,0,0,0,1.8950297737184,0,0,0,0,0,0.0920967308852579,0,0,0,0,0,0,0,0,0,0,1.91039158989509,0,-0.869974747351722,0,0,0,0.586894272420282,0,0,0.98712110123689,0,0,-0.255556250149306,0,1.07658022724829,0,-0.647669324223827,-1.14156347450928,0.0791058214194372,0,0,0,-2.77555756156289e-17,0,0.316896992404747,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0.637122302152303,0,0,0,0,0,0,0,0,-0.466249413185535,0.356131755077979,0,0,0,0,0,0.472248655650603,0,-0.172795472836657,0,0,0,0,0,0,0.124635162729582,0,0,0,0,0,0,0,0,0.447511902944797,0,0,0,0,-1.69117361936472,0.0894136006429275,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,0,0,-0.00325986719322835,0,0,-0.0285807902761508,0,0,-0.00159290828345799,0,0,0,0,0,0,0,0,0,0,0,-0.110777594412925,0,0,0.091108780337993,-0.0967425760851203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.103341889205792,-0.0266641846447373,0,0,0,0,0,0.00565638512271915,-0.0247918211749935,0,0,0,0,0,0
MKreturn,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,-0.0152111670082616,0,0,0,0,0,0,0,0,0,0,0.128414103943661,0,0,0,-0.0638352625058827,0,0.0310427523389312,0,-0.0148219336033846,-0.0537038779913334,0,0,-0.0138216174943244,0,0,0,-0.0418498518225257,0,0,0,0,0,0.141414551238602,0.0907555551041756,0,0,0,0,-0.0816879623683237,0,-0.00655885109479134,0,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00293629790379004,0.000911824692441992,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,-0.0237089655150515,0,0,0,0,0,0,0,0,0,0,0,-0.0175484097228048,0,0,0,0,0,0,0.0172489209925196,0,0,-0.00847863818738092,0,0,0,0,0.000917634574495197,-5.42101086242752e-20,-0.00424373120320208,0.0015831814554975,0,0,0,0,0,0,0.00831644775003622,0,0,0,0,0,0,-0.0157925004761111,0.0173411702084098,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,-0.000455635311238538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00611054295208797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000634454034333254,0.000139719124623215,0,0,-0.00591762178065904,0,-0.00185614978555618,0,0,0,0,0.00772421477696137,0.00164501980632672,0,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,-0.00873738938892783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000636272809909011,0,0,0,0,-0.000968745753623604,0,0,-0.00889132834531619,0,0,0,0,0,0,0,0,0,0,0,-0.00253146622786396,0,0.0146749468206191,-0.00567537389785053,-0.0190866191030264,0,0,0,0,0
