,X600519.SH,X000858.SZ,X600276.SH,X002475.SZ,X002415.SZ,X000651.SZ,X600104.SH,X002304.SZ,X000568.SZ,X600031.SH,X600809.SH,X000725.SZ,X000063.SZ,X600690.SH,X000661.SZ,X003816.SZ,X002241.SZ,X000338.SZ,X300124.SZ,X000596.SZ,X002007.SZ,X600703.SH,X300014.SZ,X600741.SH,X000625.SZ,X300142.SZ,X000100.SZ,X002371.SZ,X002129.SZ,X002049.SZ,X000157.SZ,X601877.SH,X002236.SZ,X600584.SH,X002179.SZ,X300003.SZ,X000800.SZ,X600183.SH,X002414.SZ,X300136.SZ,X000066.SZ,X000977.SZ,X601799.SH,X002456.SZ,X600118.SH,X002185.SZ,X600066.SH,X300146.SZ,X000547.SZ,X002008.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X000596.SZ,0,0.297334575771291,0,0,0,0,0,0,0.459821288226752,0,0,-0.0526083329802845,0,0,0,0,0,0,0.24792958048776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0269156575390143,0,0,0,0,0,0.0594743909225817,0,0,0,-0.0569636423059289,0,0,0,0.0305714868426981,0,0,0,0,0,0
X002007.SZ,0,0,0,0,0,0,0,0,0.243308924305274,0,0,0,0,0,0,0,-0.017843023274526,0,0,0,0,0,0,0,0,0.260021227859537,0,0,0,-0.0507047891461767,0,0,0,2.16840434497101e-19,0,0.269279382646755,0.124889627902831,0,0,0.160540297866358,0,0,0,0,0.184858953641582,0,0,0.279809911836513,0,0,0,0,-0.0052813591090673,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.270100762085881,0,0,0.0388678895932677,0,0.0259720814035538,0.13345338572895,0,0,0,0,0.305195674712368,0,0,0,0,0,0,0,0,0.0415720508582887,-1.38777878078145e-17,0,0,0,0,0,0.0744082224943402,0,0,0,0,-0.00211808769179913,0,0,0,0,0,0
X300014.SZ,0,0,0,0,0,0,0,0.119727628837863,0,0.0347533321165897,0.0344296543887377,0.156177512075652,0,0,0,0,0.0773826630624649,0,0,0,0,-0.0602136699422397,0,0,0,0.121430205038116,0,0.027246425062682,0.222910312794625,0,0.0585970180524577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0166245718468395,0,0,0,-0.0013997254879447,0,0,0,0,0,0,0
X600741.SH,0,0,0,0,0,0,0.0208493638174368,0,0,0.0726473350270404,0,0.0910504794598091,0,0.0208017734902366,0,0,0,0,0,0.0260048657835179,0,0,-0.086156255165111,0,0.219391308584796,0,0.00765423340395638,0,0,0,0,0.0750210532109147,0.0389657498393699,0,0,0,0,0,0,0,0.135508324657105,0,0,0,0,0,0,0.0688708433062524,0.096540216884209,0,0,1.73472347597681e-18,0,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0,0.0276737732607794,0,0,0,0,0,0,0.0301162556972019,0,0,0.0300190039790285,0,0,0,0.222525860025776,0,0,0,0,0.160552129008269,0,0,0.0797653347102996,0,0,0,0,0.0991573646723479,0,0,0,0,0,0,0,0,-0.0246353125772853,0.0619853566931476,0,0,0,0,0,-0.0535614217227101,0,0,0,0,0,0
X300142.SZ,0,0,0,0,0,0,0,0,0,0,0.11296932938128,0,0,0,0,0,0,0,0,0,0.700159895423302,0,0.047339638930091,0,0,0,-0.149930441319176,0,0.00785404454705089,0,0,0,0,0.43003322209272,0,0,0,0,0,0,0,0,0.254089103093136,0,-0.180184811420865,0,0,0,0.300350104312394,0,0,0,-0.0847427030735912,0,0,0,0,0,0
X000100.SZ,0,0,0,0.143948294663305,0,0,0,0,0,0,0,0.274189280056049,0,0.124822144977305,0,0,0,0,0.0298327736691647,0,0,0.106144579056106,0,0,0,0,0,0,0,0.0613088913933187,0,0.162629979189247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.172413096894936,0,0,-0.0045135737374519,0,0,0,0,0,0
X002371.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0552426763705873,0,0.0873357668313274,0,0.157159748838046,0.172306094073358,0,0,0,0.141191212302347,0,0,0,0.328090041316676,0,0,0,0,0,0,0,0,0.185235047206104,0,0,0,0,0,0.160084310503522,0,0,-0.0210006382068182,0,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0.0165195389586183,0,0,0.154095911980464,0,0,0,0.17039488821105,0,0.0420520645387126,0,0,0,0,0,0,0,0,0.115352940544733,0,0.444814143273553,0.170648707846535,0,0,0,0,0,-0.126059515719044,0,0.374437421213686,0,0,0,0,0,0,0,0,-0.136784056032452,0,0,0,0.122190873835806,0,0,0,0,-0.0696192550090293,0.103031004300128,0,0,0,0,0,0
X002049.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.42693966470057,-0.216815297365024,0,0,0.0978420357646176,0,0,0,0,0,0,0,0,0,0,0.199234693415593,0,0,0,0,0,0.328439696369146,0,0,0,0,0.290315760809873,0.0974897008503424,0,0,0,0,0,0.225219400499554,0,-0.281754272874203,0.211885177421898,-0.0970300667157937,0,0.237970627787337,-0.185245114000343,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0,0.1208956468214,0,0,0,0,0,0,0,0,0.0793132713299926,0,0,0.000295487808607559,0,0,0,0,0.0193203735622186,0.0709840801209171,0.0383450418044199,0,0,0,0,0,0,0.122725278020235,0,0,0,0.0711994635200673,0,0,0,0,0,0,0,0.0255556075475283,0,0,0,0,-0.00915046916020365,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0402752702696641,0,0,0.230255034231265,0,0,0,0,0,0.0672919800701381,0.11144433058023,0.0158523036085455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104324833582577,0,0,0,0,0,0.122155849030233,0,0,-0.0524839768248273,5.42101086242752e-20,0,0,0,0,0,0
X002236.SZ,0.00661778165886582,0,0,0.44264610832125,0,0,0,0,0,0,0,0,0,0,0.234098527588571,0,0,0,0,0.0115469624277503,0,0,0,-0.150203469983098,0,0.0643103157453146,0,0,0,0,0,0,0,0,0.24451038748744,0,0,0,0,0,0,0,0,0,0.0221005064239532,0,0,0,0,0,0,0,0.0115360452461434,0,0,0,0,0,0
X600584.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.135470512970192,0,0,0,0,0.110878158699108,0,0,0,0.198437305111674,-0.253597474333493,0.307943778736207,0.178615021030496,0.0171381028767373,0,0,-0.112793704625375,0,0,0,0,0,0.124592135852394,0,0.0333153292027049,0,0,0.328028592919293,0.0883139606949046,0.129139195084968,0,0,0,0,0,-0.0682499263025515,0.0221838641676272,0,0,0,0,0,0
X002179.SZ,0,0,0,0,0,0,0,0.0481305378374112,0,0,0.0386623658511911,0,0,0,0,0,0,0,0,0.00751055645642965,0,0,0,0,0,0.121193993716087,0,0,0,0.0962681692822725,0,0,0,0,0,0,0,0,0.10605665920003,0,0,0,0,0,0.160276030887649,0,0,0,0.181141735901611,0,0,0,-0.0555122534892228,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0,0,0,0,0,0.362939821206009,0,0,0,0,0,0,0,0,0,0.286155461136094,0,0,0,0,0,0,0,0,0,0.156202732170495,0,0.147769867923475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.103365326127632,0,0,0,0,0,0,0
X000800.SZ,0,0,0,-0.362323409919087,0,0,0,0,0,0,0,0,0,0,0,0,0.17131406441154,-0.0606854446671065,0.187012419186293,0,0.0893422534519363,0,0,0,0.462132862650792,-0.185165932663988,0.161776686877697,0,0,0,0,0,0.083122225523804,0,0,0,0,0,0,-0.0701143241468425,0.302224090720044,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0.0160597060434962,0,0,0,0,0,0
X600183.SH,0,0,0,0,0,0,0,0.0481707826503467,0,0,0,-8.67361737988404e-19,0,0.0947972566423225,0,0,-0.23020497854858,0,0,0,0,0.0409417584713276,0,0,-0.0587203177087127,0,0,0,0.0454182538493758,-6.93889390390723e-18,0,0,0,0.499432203079787,0,0,0,0,-0.0659711343857043,0,0,0.172449958145892,0,0,0,0,0,0,0,0,0,0,-0.0222044796098341,0,0,0,0,0,0
X002414.SZ,0,0,0,0,0,0,0,0.0533574793101752,0,0,0,0,0,0,0,0,0,0.355203510688928,0,0,-0.171647030035306,0,0,0,0,0,0.0735232900103704,0,0,0.521098544805125,0,0,-0.0851572155449591,0,0,0,0,0,0,0.140721472092095,0,0,0,0,0.107275330797208,0,0,0,0,0,0,0,-0.00589731762734326,0,0,0,0,0,0
X300136.SZ,0,0,0,0.694088500964564,0,0,0,0,0,-0.0903060816601388,-0.370054032523704,0,0,0,0,0,0.100954817019435,0,0,0,0.164881002468931,0,0,0,0,0,0.221292930862843,-0.700201629017118,0.118515919758511,0,0,0.188010461117163,0,0,0,0,0,0,0.0104851534277622,0,0,0,0,0,0,0,0,0.10334163087476,0.0573615706052931,0,0,0,0.0869194985394629,0,0,0,0,0,0
X000066.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125505282480615,0.089214677761468,0,0.151566593982457,0,0.0287251746607287,0,0,0.0253926426243867,0.0512551900713248,0,0,0,0.259249842209138,0.201575431019705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0149293287088128,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0.107251061446185,0,0,0,0,0,0,0,0,0,0.0397465970883922,0,0,0,0,0,0,0,0.105029629675681,0.0458816436998555,0,0,0,0,0,0,0,0,0,0.181753962194816,0,0,0.109282020034851,0,0,0,0,0.105610016353243,0,0.0475918231457291,0.0175833866117186,0,0,0.0289360492449773,0,0,0,0,0,0,0
X601799.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0452215135846941,0.224800462878562,0,0,0,0,0.0733040637968283,0,0,0,0,0,0,0,0.171057374961224,0,0,0,0.0227798952439577,0.110611745975,0,0,0,0,0,0,0,-0.0960943168048029,0,0,0,-0.0260861058002962,0,0,0,0,0,0,0,0.0231452671837987,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.191218469068185,0.161277896856525,0,0,0,0,0,0,0,0,0,0,-0.00171785736013737,0,0,0,0,0,0,0.0501936452230424,0,0.436809044725732,0,0,0,0,-0.111983201577728,0,0,0,-0.0242307983870312,0,0.0543157634939474,0.174791706898463,1.73472347597681e-18,0,-0.208196957496387,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0
X600118.SH,0,0,0,-0.106602732590252,0,0,0,0,0,0,0,0.0515005050441621,0,0,0,0,0,0,0.0307554754911703,0,0.282420295812914,0,0,0,0,0,0,0.175842172178684,0,-0.124893943526957,0,0,0,0,0.351491650221752,0,0,0.0994078377437364,0,-0.157387371371081,0,0,-0.0131622955169753,0,0,0.0938898808476164,0,0,0.334897650534392,0,0,0,0,0,0,0,0,0,0
X002185.SZ,0,0,0,0.0406901426378865,0,0,0,0,0,0,0,0,0.102399175535383,0,0,0,0,0,0,0,0.0838932322989291,0,0,0,0,0,0,0,0,0.0170763372542662,0,0,0,0.149227713386555,0.00263176381437925,0,0,0,0,0,0,0.0221052665803298,0,0,0.0502948100611376,0,0,0,0.00473038414322937,0.179524705097916,0,-0.0209666995748231,-2.16840434497101e-19,0,0,0,0,0,0
X600066.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0637236455807864,0,0.119965841664744,0.0149324809489589,0,0,0.1192866470952,0,0,0,0,-6.27286693401272e-07,0.0751057593158784,0,0,0,0,0,0,0,0,0.112981039065603,0.0333745845456336,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0.111538564789457,0,-0.0443752318103448,-0.00363481038902449,0,0,0,0,0,0
X300146.SZ,0,0,0,0,0,0,0,0.0828953746044879,0.0524437783016214,0,0,0,0,-0.0386427721340315,0,0,0,0,0,0,0.151554477361022,0.124798980247166,0.0510528655649332,0.00564234273272563,0,0,0,0,0,-0.192049986688081,0,0,0,0,0,0,0,0,0,0.0684212893475302,0,0.544044884626681,0.112680746925018,0,-0.0323495549919895,0,0,0,0.233348473894996,0,0,0,-0.0334413936758401,0,0,0,0,0,0
X000547.SZ,0,0,0,0.0882545570304928,0.0527944807253855,0,0,0,-0.305240714506301,0,0,0,0,0,0,0,0,0,0,-0.0294631494079285,0,0,0,0.0358813286369162,0,0,0,-0.0358982177510005,0.156086136459617,0.251033362924407,0,0,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0.550122765633553,0,8.67361737988404e-19,0.139871657791875,0,0,0,0,-0.0468914773421862,0,0,0,0,0,0
X002008.SZ,0,0,0,0.179752232523045,0,0,0,0,0,0,0,0,0,0.0279980514055534,0,0,0.0494959552172103,0,0,0.0864292444648712,0,0,0,0,0,0,0.284540020096196,0,0,0,0,0,0.0952312378340113,0,0,0.200436492864917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0930444364582286,0.0412410861164676,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,-0.115836256569945,0.0829496541863378,-0.0669400999265243,0.160504935505503,0,0,0,0.0345594242736967,0,0.0682546180386717,0,0,-0.0121406629140655,-0.0290123745235203,0,0,0,0,0,0,0,0,0,0.00779807425276808,0,0,0,0,-0.0170166748477766,0,0,0,-0.0138049948460872,0,0,0,0,0,0
Slope,0,0,0,0,-0.175076996394961,0,0,0,-0.0737822122037558,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0809594865966713,-0.6110644449337,0,0,0,0.00880075498913612,0,0.192954972916309,0,0,0,0,0,0,0,0,0,0,0,0,-0.264169876940204,0,0,0,0,0,0,0,0,0,0.743800384461758,0,0,0,-0.439109702087275,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.283831134757001,0,0.637749325966224,0.664744328857403,-0.162340182127003,-0.861577118788981,0,0,0.315352747729454,-0.787960100954816,0,-0.746619616529597,0,-0.158690823769572,0,0,0,0,0,-0.165492828313842,0,0,0,-0.0486423043475591,0,0,0.810877111433673,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,-0.0953763348416884,0,0,0,0,0,-0.0117610642060918,0,-0.00350106675303897,0,0,0,0.0407835585834553,-0.0738279456881806,0,0.144055775191448,0.0443052364445613,0,-0.0787061023342531,0,0.0154619250948348,-0.0413192068542923,0,0,0,0.0459091317007274,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.42101086242752e-20,0,0,0,-0.0150009915831609,0.0390311101721415,0,0,0,0,0,0
MKreturn,0,0,0,0,-0.00306229970306375,0,0,0,0,0,0,0,0,0,-0.0179387676573392,0,-0.0401191744183755,0,0,0,0,0,0,0,0,-0.0201647860081132,0,0,0.179399351284928,0,0,0,0,0,0,0,0,0,0.0395892655874723,0,-0.31067614818448,0,0,0,0.0383509199351108,0,0,0,0,0,0,-0.0233782402626942,0.0343768416184616,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00158699672780313,-0.00304724653045226,0,0,0,0.00363905129289601,0,0,0.00196988304130476,0,0,0,0,-0.000100748193687724,0.0035458057348211,0,0,-0.00263589277613519,0.00168268400581712,-0.000828256072167582,0,0,0,0,0,0,0,0,2.71050543121376e-20,0.00057193536214318,-0.00491241409398167,0.00428023623331688,0,0,0,-0.0269371465112977,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,-0.0617293596031128,-0.0188183680226037,0,0,0,0,0.00222362808937636,0,0,0,0,0,0,0,0,0,0,-0.00967029564123337,0,-0.0451439856573362,0,0.0419230690576618,0,0,0,0,0,0,-0.0239815297976396,-0.140194691940152,0,0,0,0,0,0,0.104741146891906,0,0,0,0,0,0,0,-0.0309375441794587,0.0332958498387326,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0.0049088895796736,0.00157157003634818,0,0,0,0,0,0.0038195165885971,0,0.000845275406244436,-0.00289599874251572,0,0,0,0,0,0,0,0,0,0,-0.00303100866734413,0,0,0,-0.00400526400666159,0,0,0,0,0,0,0,0,0,-0.00214695737660537,0,0,0,0,0,0.00907991978223529,0,0.0226854684276689,0,0.0147436754514898,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0188767869169931,0,-0.00708439875935288,0,-0.0226933981331999,0,-0.0350271375756072,0,0,0.045559632128898,0,-0.00681349699981791,-0.0122761392056967,0,0,0.0382081456908514,0,0,0,0,0,0,0,0,0,0,-0.00373320695690198,0,0,0,0,0,0,0,0.00597435850163102,-0.0152679151003106,0.0423176030229106,0,0,0,0,0,0
