,X600519.SH,X000858.SZ,X000651.SZ,X600276.SH,X002415.SZ,X600104.SH,X002475.SZ,X003816.SZ,X002304.SZ,X000725.SZ,X000063.SZ,X600031.SH,X000568.SZ,X600690.SH,X000338.SZ,X000661.SZ,X600741.SH,X600809.SH,X600703.SH,X000596.SZ,X002241.SZ,X000100.SZ,X002236.SZ,X300003.SZ,X601877.SH,X300124.SZ,X000625.SZ,X000157.SZ,X600183.SH,X300014.SZ,X000066.SZ,X002007.SZ,X002008.SZ,X300142.SZ,X600271.SH,X002371.SZ,X300136.SZ,X002456.SZ,X002179.SZ,X000977.SZ,X002463.SZ,X002180.SZ,X600177.SH,X600584.SH,X002129.SZ,X000050.SZ,X600487.SH,X600498.SH,X600066.SH,X002508.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0,0,-0.00166440198243537,0.23070972591307,0,0,0,0,0,0.240129067303329,0,0,0,0,0.0717634368627468,0,0.304718002630809,0,0,0,0,0,0,0,0,-0.0277126240390993,-0.0335839471410798,0,0,0,0.0649869703276408,0,0,0,0,0,0,-0.0597991866587911,0,0,0,0,-0.124572836714734,0,0,0,-0.0125892566745809,0,-0.0644882719340695,-0.0157308933916979,0,0,0,-0.0175522292172001,0,0
X000858.SZ,0,0,0,0,0,0,0.0725158750429313,0,0,0,0,0,0.280907999179694,0,0,0,0,0.161080845378851,0,0,0.00405609286791395,0,0,0,0,0,0,0,0,0,0.0564122675812392,0,0,0.0146405907503132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0120497555738331,0,0,0,0,-0.0219662728049363,0,0
X000651.SZ,0,0,0,0,0,0.20068781518051,0,0,0,0,0,0,0,0.256223285613325,0,0,0,0,-0.0186229803070874,0,0,0,0,0,0,0,0,0,-0.145825959909895,0,0,0,0,0,0,0,0.072381189441314,0,0,0,-0.0526705045426758,0.158116880030689,0,0,0.0347787377680845,0,0,0,0,0,0,-0.00497605946319772,0.0321589851114241,0,0,0,-0.00591902321437195,0,0
X600276.SH,0.177293649342792,0,0,0,0,0,0,0,0,0,0,0,0,0.0569496581066152,0,0.252007184095157,0,0.0338406210062856,0,0.0986502663798177,0,0,0,0,0,0,0.120770921556678,0,0,0,0,0.120849013407852,0,0,0,0,0,-0.00134069850077292,0,-0.100649560072095,0,0,0,0,0,0,0,0,0,0,0,0.0133922863873923,-0.0113264172298945,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0.0303771378571108,0,0,0,0,0,0,0,0,0,0,0,0,0,0.141702673932248,0,0.0627254034904033,0,0,0.0597963542431672,0,0,0,0,0,0,0.0352773426217987,0.101501102484091,0,0,0.0464632744705365,0,0,0.123906208454128,0,0,0,-0.0974337611892033,0,0,-0.0448826741250318,0,0,0,0,0.0456530076638721,-0.00256164798775424,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0324436270111711,0,0,0,0,0,0,0.0969756071047697,0.0194730484671207,0,0.0271664426862563,0,-0.0183210246237012,0.226851217356298,0,0,0,-0.0691328149582507,0,0.00935262385130287,0,0,0,0,0,0,0,-0.0511940491838784,0,0,0,0.118842226481158,0,0.00545137902674873,-3.64617167923457e-05,0,0,0,0,0,0
X002475.SZ,0,0,-0.0163012978756273,0,0,0,0,0,-0.0916315434464628,0,0,0,0,0,0,0,0,0,-0.121011099355925,0,0.380669858577093,0,0,0,0,0,-0.0377471639708681,0,0,0.0117760304794407,0.226722852541853,0,0.201165212625707,0,0,0,0,0,0,-0.0758819809084103,0.063038522608215,0,0,0,0,0,0,0,0,0,0,0,0.0536593082145563,0,0,0,0.0446648676292506,0,0
X003816.SZ,0,0,0,0,0,0,0,0,0,0,0.0517987597407099,0,0,0.158639832255942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0904866651124,0.0425106910571262,0,0,0,0.173168869612876,-0.0626768592148447,0.119977354376602,0.0630740626073534,0,0,0.128347194665001,0,0,0,0,0,0,0,0,0,0,0,0.0278301006725202,0,0,0,0,0,0
X002304.SZ,0,0,0,0,0,0,0,0.0976486650257019,0,0.00276559348572668,0,0,0,-3.46944695195361e-18,0,0,0,0,0.000774858582180617,0.0988469932969785,-0.0209092168381643,0,0,0,0,0,0,0,0.0419053952923587,0,0.0142026241869858,0.227280106961356,0,-0.0705762840833464,0,0,0,0,0,0,0.0225617646143864,0,0,0.00627279507657466,0,0,0,0,0,0,0,-0.0312996416099982,0.0170997390116333,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.199677148450301,0,0,0,0,0,0,0,0.0823131464063051,0.0487226527097374,0,0,0,0,0.0454359331519813,0,0.0243040503910514,0,0.07105012390416,0.0660005433842519,0.0126647115968796,0,0,0.0135569022071917,0,0,0,0,0,0,0,-0.0169894439595871,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.315619291035518,0,0,0,0,0.0515522813418149,0,0,-0.126344965508884,0,0,0,0,0,0,0,0,0,0,0,0.0859547092017617,0.150229585966367,0,0,0.0287635601990238,0,0,0,0,0.122741245789387,0,0.211245355048398,0,0,0.0864087196515347,0,0,0,0,0,0,0,0,0
X600031.SH,0.0623357790301596,0,0,0,0,0,0.0654977111735436,0,0,0,0,0,0,0,0.248594163419336,0,0,0.0371260725421608,-0.00877004330957546,0.137997788416778,0.0391023163718454,0,0,0.0158124776612943,-0.208747527485155,0,0,0,0,0,0,0,0,0,0,-0.059859243532641,0,0,0,0,0,0,0,0,0,0,0,0,0,0.164847700560013,0,0,0.0118644345300313,0,0,0,-8.67361737988404e-19,0,0
X000568.SZ,0.144367323842801,0.504695030396883,0,0,0,0,0.062309248039671,0,0,0,0,0,0,0,0,0,0,0.052387807978999,0,0,0,0,0,0.00951987870183507,0,0,0,0,0,0,0.0172042518037906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0233430171419389,0,0,0,0,-0.0040465353112694,0.0125163315979487,0,0,0,0,0,0
X600690.SH,0.192317823118745,0,0.214223213403372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,-0.156597633815009,0,0,0.210880109396011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20742297165946,0,0,-0.0343943380060401,0,0,0,0,0,-0.00675251034519371,0,-0.00862351299401565,-0.0297155017905955,0,0,0,-0.0491120536388726,0,0
X000338.SZ,0,0,0,0,0,0.00638956831047549,0.109126400521281,0,0.101168951798635,0,0,0.29543886531206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0473239083570811,-0.145336770403698,0.151964860648623,0.0342851889757102,0,0,0,0,0,-0.0464974796235817,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0602041116673122,-0.0342857117089806,0,0,0,0,0,0
X000661.SZ,0,0,0,0.419728653163875,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0671811467459044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0949345975411738,0,0.0478870895109978,0,0.0518901929015779,0,0,-0.128334965894454,0,0,0,0,0,0,0,0,0,0,0.0535534587472853,-0.0296849030855319,0,0,0,0,0,0
X600741.SH,0,0,0,0,0.104959681361025,0,0.367495653251238,0,0,0,0,-0.074501983303958,0,0.0294196941195813,0,0,0,0,0,0,0,0.0859603884124329,0,0,0,0.208554860018914,0.104881972771218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018675409531345,0,0,0,-0.0146270557863031,0,0
X600809.SH,0,0,0,0.0137648382472306,0,0,0,0,0,0,0,0,0.42591871806018,0,0,0.0279827458278564,0,0,0,0.0653205794684356,0.0410758008123345,0,0,0.138945973950128,0,0,0,0,0.0323569303235098,0.0657783663360167,0,0,0,0,0,0,0,0.00480984659667959,0,0,0,0,0,0,0,-0.0672189899115121,0,0,0,0,0,0.0117856419288267,-0.0207018303693849,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.196600554994263,0,0,0,0,0,0,0,0,0.145910631823593,0,0.300524690050702,0,0.0745980706410483,0.0803267840434696,-0.0259149129730646,0,0,0,0.12922539200421,0,0,0,0,0,0,0.00976158859831539,0,0,0,-0.0542649731339497,0,0
X000596.SZ,0.290567069893412,0,0,0,0,0,0,0,0,0,0,0.183785292254587,0,0.0992396618123561,0,0,0,0.163206636130376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0299999137389163,0,0,-0.0634740899957842,0,0,0,0,0,0,0,0,0,0.0792311461821099,0,0,0,0,-0.0241796734656603,0.0308321913771135,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0.171319006942865,0,0,0,0,0,0,0,0,0.139665337682382,0,0,0.236293127327828,0,0,0,0,0.184027806827294,0,0,0,0,0,0.0239830972440159,0,0,0,0,0,0,0,0.0745895594809661,0,0.247973997748195,0,0.131825375272691,0,0,0,0,0,0,0,0,0,-0.0351424410958617,0.0163980136593857,0,0,0,-0.033997566111967,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0.422171031998235,0,0,0,0,0.236072632650281,0,0,0,0,0,0.0123372084208525,0,0,0,0,0,-0.0610351231240482,-0.170051730085133,0,0.0446157248126222,0.027992946029551,0,0,0,0,-0.0796231622626632,0,0.0172941766822489,0,0,0,0,0,0,0,0.351540196770324,0,0,0,0,0,0.030365041100954,0,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0.15733172388429,-0.172513838172413,0,0,0,-0.0131482194076332,0,0,0,0,0,0,0,0.0312281785485372,0,0,0.11299957961085,0,0,0,0,0,0,0,0,0,0.0219071990285572,0,0,0,0,0,0,0.0346967732663609,0.116771583182044,0,0.127877104592291,0.0800001105839947,0,0.0440336214841084,0,0,0,0.146276597859555,0,0.0969519488875708,0,0.0186819194862236,-0.019476769186276,0,0,0,0,0,0
X300003.SZ,0,0,0,0.14306328835319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0279476578271883,0.126474124973509,0.00972948171313569,0,0,0,0,0,-0.0655062440532435,0,0,0.00119548237871921,0,0,0,0,0,0.155384053478673,0,0,0,0,-0.184464804698349,0.247529932049274,0,0,0,0,0,0,0,0,0,0.0588309148060157,-0.0382991858716362,0,0,0,0,0,0
X601877.SH,0,0,0,0,0.220859091541543,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,-0.0816556528329882,0,-0.0770483671769969,0,0,0,0,0,0.0402243954533521,0,0.00873832128301203,0,0,0,0,0,0,-0.023882774175748,0,0,0,0.0146306196094095,0.087429324365106,0,0,0,0.0428806425206163,0,0.260721782402878,0,0,0,0,0.00328650211739201,-0.00907398753625071,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0739257049727219,0.126547559921073,-0.192201629176471,0.0266929272655695,0,0,0,0.0108685167825043,0,0.166313207866015,0,0,0,0.0461771723611361,0,0,0,0,0,0,0,0,0.0413932649774983,0,0,0,0,0,0,0,0.014375143724823,0,0,0,0.12124733919171,0,-0.0307509396975567,0,0,0,0,-0.0746921142654586,0,0
X000625.SZ,0,0,0.200154269517004,0,0,0,0,0,0,0,0,0,0,0.105011459431489,0,-0.12418901041894,0.182566124942651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.145095635205775,0,0.129432259511087,0,0.0969468209083684,0,0,0,-0.111367024838712,0,0.28131270772357,0,0,0,3.46944695195361e-18,0,0.034127094596159,9.89595262567127e-05,0,0,0,0,0,0
X000157.SZ,0,0,0.0490274443565503,0,0,0,0,0,0,0,0,0.0458098373290911,0,0.0887049641298951,0.117188153211927,0,0,0,0.0585483017361917,0.0677001011414567,0,0,0,0,0,0,0,0,0,0,0.000258811374016917,0.0823220259605098,0,0,0,0,0,0,0,0,0.0845459907858066,0,0,0,0,0,0,0,0,0.00426214734959983,0,0,0,0,0,0,0,0,0
X600183.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0112833909716868,-0.318106080343343,0.182190442141923,0,0,0.0125872888586743,0,-0.207111498831682,0,-0.163878905810172,0,0,0,0.0457351999956266,0,0,-0.109482073927069,0,0.0245909994923489,0,0,0,0,0.192888318813225,0,0,0,0.564723329792366,0,0,0.338196693098627,0,0,0.102754114727955,0,0,0,0,-0.0692581523770538,0.0855453839672822,0,0,0,0,0,0
X300014.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.347040304444702,0,0,0,0,0,0,0,0,0,0,0,0.162156591129556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0217172566001345,0,0,0,0,0,0
X000066.SZ,0,0,0,0,0,0,0.321789243549909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0652652277670732,0,0,0,0,0,0,0,0.0383277576138169,0,0,0,0,0,0,0,0.173691140608824,0,0,0.261547211115792,0,0,0,0,0,0,0,0,0,0,-0.102596157227253,0.109910392549202,0,0,0,0,0,0
X002007.SZ,0,0,0,0,0,0,0,0,0.0401050352039983,0,0,0,0,0,0.134631273635918,2.92727022972694e-05,-0.185324876671442,0.328059735800661,0,0,0,0,0,0.155036940160837,0,0,0.0389466471906863,0,0,-0.119984621617795,0,0,0,0.223675343490412,0,0,0,0,0,0,0.222250574517204,0,0,0,0,-0.0107592318433321,0,0,0,0.0955926233051071,0,-0.0642496987085027,-0.00462314695400875,0,0,0,0,0,0
X002008.SZ,0,0,0,0,0,0,0.111737968187163,0,0,0,0,0,0,0,0.0946002927357436,0.0277635223888799,0,0,0.100438505616192,0,0.104681027022459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0963000989087545,0,0.0518018858987273,0,0,0,0,0,0,0,0.0930344846571082,0,0,0,0,0,0.00911814799029925,-0.00706521241528567,0,0,0,0,0,0
X300142.SZ,0,0,0,0.112425159754784,0,0,0,0,0,0,0,0,0.429815052434482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.120984362258679,0.0302278832573401,0.09070689436891,0,0.153490472273493,0,0,-0.0127027358628855,0,0,0,0,-0.107112147883498,0,-0.030205988808168,0,0,0,0,0,0,0,-0.00697518359470626,-0.0262990239469503,-0.0220330769496735,0,0,0,0,0,0
X600271.SH,0,0,0,0,0,0,-0.048982818801337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0157711031698351,0,0,0,0,0,0,0.303758555096701,0,0,0,0,0,0,0,0,0,0.176746850584789,0.0405025886360791,0,0,0,0,0,0,0,0,0,-0.0400426087478793,0,0,0,0,-0.0540521054346915,0,0
X002371.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0826287472004236,0,0.0643061847142518,0,0,0,0,0,0,0,0.0512502060381092,0.0622722138020993,0.0917669844471089,0,0,0,0,0,0.22865401453437,0.0399571738065705,0,0.046136954770427,0,0,0,0.260707052540676,0,0,0,0,0,0,0,0,-0.0235766817551598,0,0,0,0,0,0
X300136.SZ,0,0,0.176332770323322,0,0,0,0.155131405377749,0,0,0,0,0,0,-0.204763239660463,0,0,0,0,0,0,0,0,0,0,0,0,0.0357783832878453,0,0,0,0.0355753612998746,0,0,0,0,0,0,0.031132237982269,0,0.190860468234267,0,0,0,0.0328829018717287,0.450523267155322,0,0,0,0,0,0,0.00792411903239356,0,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0,0,0,0.299947705926082,0,0,0,0,0,0,0.0531798358514566,0,0.208184250944499,0.0225962316355837,0.321787431511691,0,0,0,0.188606755136853,0,0,0.193218205764244,0.106063637689556,0,0,0,0,0.091961971465593,0,0,0,0.0698154931208377,0,0,0,0,0,0,0,0,0,0,0,-0.057921783923467,0,0,0,0,-0.112740788227868,0,0
