,X600519.SH,X000858.SZ,X002415.SZ,X600809.SH,X600276.SH,X000568.SZ,X600690.SH,X000651.SZ,X003816.SZ,X002475.SZ,X600104.SH,X300124.SZ,X000725.SZ,X002304.SZ,X000338.SZ,X002371.SZ,X000625.SZ,X600031.SH,X000596.SZ,X000063.SZ,X000100.SZ,X600089.SH,X300014.SZ,X002179.SZ,X000157.SZ,X600703.SH,X002236.SZ,X600741.SH,X002241.SZ,X600372.SH,X002129.SZ,X000661.SZ,X002049.SZ,X000977.SZ,X002028.SZ,X002463.SZ,X600584.SH,X601877.SH,X600522.SH,X000800.SZ,X601799.SH,X000921.SZ,X600066.SH,X600183.SH,X002007.SZ,X002223.SZ,X600177.SH,X002074.SZ,X600460.SH,X600060.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600104.SH,0,0,0,0,0,0.0871275523135213,0,0,0,0,0,0.186586330490749,0,0,0,0.0699384186436014,0.0646151064083848,0,0,0,0,0,0,0,0,0,0.0212602198624243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.037331619804181,-0.0583000471665037,0,0,0,0,0,0,0,0.00582372747669944,0,0.0294525664580533,0,0,0,0,0,0
X300124.SZ,0,0,0.121426902559466,0,0,0,0,0,0,0,0.100719723059476,0,0,0,0,0.0569476663724275,0.1407451106715,0,0,0,0,0,-0.121049811020345,0.201645045040162,0,0,0,0,0.176281326273763,0,0,0,0,0.00829563494314626,0.0132009821294274,0.184476994583125,0,0,0,0,0.191658300070182,-0.102279787061404,-1.73472347597681e-18,0,0,0,0,-0.290953914573192,0,0,0,0,0.00578371285469318,0,0,0,0,0,0
X000725.SZ,0,0,0,0.189617405322789,-0.0524184564464279,-2.77555756156289e-17,0,0,0,0,0,-0.0208408516582832,0,0,0,0,0,0,0,0,0.357679837951862,0,0,0,0,0,0.142064178141774,0,0,0,-0.0269621451660388,0,0,0.0682579975274574,0,-0.0942316938695033,0,0,0,0,0,-0.0811545623756245,0,0,0,0,0,0,0,0,0,-0.0226572552875154,0.0177252852565502,0,0,0,0,0,0
X002304.SZ,0,0,0.189628225543447,0,0,0.413856842499421,0,0,0,0,0,0,0,0,0,0,0.0584826568084101,0,0,0,0,0,0.0434207554998266,0.0088876403516876,0,0,0,0,0.00680236320445165,0,0.0485376882028129,0,0.0163228737975259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00944621153979421,0,0,0,0,0,0,0
X000338.SZ,0,0,-0.107706515086847,0,0.0641748003403923,0,0.304107197820451,0,0,0,0,0,0,0,0,0,0.363726442772554,0,0,0,0,0,0,0,0,0,-0.250039516862109,0,0,0,0,0,0,-0.00471150450559066,0.127743416116416,0,0,0,0,0.0574075772104018,0,0,0,0,0,0.123497709886611,0,0,0,0,0.0806398192804342,-0.0469346739703646,0.0750781091924016,0,0,0,0,0,0
X002371.SZ,0,0,0,0,0,0,0,0,0,0.0550166068206953,0,0,0,0,0,0,0,0.0519203476033478,0,0.221670064766239,0,0,0,0,0,0,0,0,0,-0.254769864816128,0.120619003492799,0.0497626661775552,0.304469604411843,0,0,-0.0938878412627896,0,0,0,0,0,0,-0.0171903848077285,0.144514123218836,0,0.0313591031196503,0,0,0,0,0,0,0.00988412451335208,0,0,0,0,0,0
X000625.SZ,0,0,0,0.0831126378640516,0,0,0,0,0,0,0.160214314153784,0,0,0,0.200286462159816,0,0,0,0,0,0,0,0.193313723893847,0,0,0,0,0,0,0,0.0117238328532348,0,0,0,0,0,0,0,0,0.466173629066388,0,0,0,0,0,0,0,0,-0.164785816020691,0,0,-0.027499009088605,0.0205432097504832,0.0769823583973955,0,0,0,0,0
X600031.SH,0,0,0,0.0279046096862264,0,0,0,0,0,0,-0.0055926247353767,0,0,0.153034986883293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105547408883204,0.0814998994974985,0,0,0,-0.00997230622860575,0,0,0.0235655577059355,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,-0.00715927416293697,0.00921687853673519,0,0,0,0,0,0
X000596.SZ,0,0,0,0.435779411443827,0,0.169986179525916,0,0,0,0,0,0,0,0,0,0,0.0310216781364958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0295052132921599,0,0,0,0,0.293775698926984,0,-0.0399935748695494,0,0,0,0,0.0679541693477223,0,0,0,0,0,0.0456724464440196,0,0.00495034463416507,0,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.145646715806731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.264042003173423,0.16259621380327,0,0,0,0,0.132422595514705,0,0,0,-0.0536983619178047,0,0,0,0,0.0406692263062844,0.0291132993836091,0.122190118497848,0,-0.024003528052045,0,0,0,0,0,0,0
X000100.SZ,0,0,-0.0436881374008878,0,0,0.0960005120917361,0,0,0,0,0,0,0.277346538478755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0026702070196736,-0.299417384234266,0,0,0,0.076884975717976,0,-0.0229161059640935,0.0974660295708725,0.028960081884536,0,0.255877839334659,0,0,0.0774584551552314,0,0,0,0.0108494413501363,-0.0212104636078064,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0,0,0,0,0.0430769814238943,0,0,0,0,0,0,0,0.231330405307248,0,0,0,0,0,0,0,0,-0.0153767787740283,0,0,0,0,0,0.0413583706749459,0,0,0.184698267282556,0.0412203030630915,0,0,0.0489484424283864,0,0,0,0,0,0,0,0,0,0.0350592105131103,-0.0246764913097642,0,0,0,0,0,0
X300014.SZ,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10970029819037,0,0.21721753667853,0,0,0,0,0,0,0,0.179794109980316,0,0,0,0,0,0,0,0,0.140822203643249,0,0,0,-0.0328447606550206,0.00232959257310597,0,0,0,0,0,0
X002179.SZ,0,0,0,-0.129023624495353,0,0,0,0,0,-0.237690562259857,0,0,0,0,0,0,0.192949165889892,0,0,0,0,0,0,0,0.323600999680469,0,0,0,0,0,0.384491552202644,0,0,0.00795934022009978,0,-0.40847909712743,0,0,0,0.0361774684028345,0,0,0,0,0,0,0,0,0,0.118467692738707,0,-0.0332688083979214,0,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010228703542424,0,0,0.0457697347495668,0,0,0,0.00892100484364158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.186647319514405,0,0,0,0,0,0,0.182860236547247,0,0,0,0.00585986361487078,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.127556482268728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,-0.0452701755141313,0.105560368994955,0,0,0,0.473915412655405,0,-0.0317918672681682,0.274211288943946,0,0,-0.021424865788652,1.73472347597681e-18,0,0,0,0,0,0
X002236.SZ,0,0,0.0712793176029486,0,0,0,0,0.1690079159918,0,0,0,0,0.330137736646817,0,0,0.22219302959282,0,0,0,0.191825768536863,0,0,0,0,0,0,0,0,0.0897976506034685,0,-0.0136911394293343,0,0,0.0795784771437369,0,0.105024407199698,0.0500553928513934,0,0,0.00916505734274987,0,0,0,0,0,0,0,0,0,0,0,0.0117426622689456,-0.0301423104715784,0,0,0,0,0,0
X600741.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0149201182490243,0,0,0.103267916044573,0.0852705058213937,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0.0538143798637898,0.0782762133702542,0,0,0,0,0.133026349326654,0,0.117232705346478,0.154609658618729,0,0,0,0,0,0,0,0,0,0.00195275126957178,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0,0.41135485634318,0,0,0,0,-0.0455503454956404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0161156334969941,0,0.0832367934692153,0,0.0350604668554634,0,0,0,0,0,0,0,0.136991126593758,0,0,0,0,0,0,0,-0.0376928400918243,0,0,0,0,0,0,0
X600372.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.02972926843959,0,0,0.0788197946539691,0,0,0,0.0573151361836236,0,0,0.0400974008452508,0,0.088829099249569,0,0.057357381914961,0,0,0.0595128688309152,0,0,0.055188355459911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0113304711169862,-0.0362416190015696,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0182814038756952,0,0,0,0,0,0.562796590579638,0.0843953547252622,0,0.116114365008088,0,0,0,0,0,0,0.664536564126578,0,0,0.163151304198487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0551367486830191,0,0,0,0,0,0,0
X000661.SZ,0,0,0,0.231219450438658,0.0236501356821605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.289925345550002,0,0,0,0,0,-0.0734364145381019,0,0,0,0,0,-0.230084355510647,0,0,0,0.208679099964637,0,0,0,0,0,-0.0479644557060977,-0.0572675032927738,0.0148891029900702,0,0,0,0,0,0
X002049.SZ,0,0,0.14325035357499,0,0,0,0,0,0,0,0,0,0,0,0,0.0244723026081449,0,0,0,0.10307636594199,0,0,0,0,0,0.0203975462998317,0,0,0.0912209788564275,0.0299368620327049,0.188807454242764,0,0,0.0164488317342779,0,0,0.0979227859713132,0,0,0,0,0,0,0,0,0,0,0,0.16989348376731,0,0,0,0.00143270563629492,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0,0,-0.213262414602504,0,0,0,0,0,-0.0204718203776838,0,0,0.191681935670243,0,0,0,0,0,0.382838311091942,0.563484380244457,0,0.0753915872378739,0,0,0,0,0,0,0.0491618262840753,0,0,0,0,0,0.234011483944715,0,0,0,0,0,0,0,0,0,-0.0443343651901708,0.0485081665589626,0,0,0,0,0,0
X002028.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.212546875532085,0.00726508482674878,0,0,-0.134331313969888,0.365752571205617,0,0,-0.300957136879636,-0.0765152516728925,0,0,0,0,0.161271227662464,0,0,0,0,0,0,-0.118959490327661,0,0,0,0,-0.221837791548367,0,0.268761661544561,0.0439002920303416,0,0,0,0,0,0,-0.195530585810635,0,0,0,0,0,0,0,0
X002463.SZ,0,0,0,0,0,0,0,0,0,0.311008106087222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.404918115450683,0,0,0.226267310737941,0,0,0,0,0,-0.107193265808126,0,0,0,0.126286888289875,0,0,0,0,0,0,0,0.0172154610169981,-0.0504068702361943,-0.146961791954117,0,0,0,0,0
X600584.SH,0,0,0,0,0,0,0,0,0,0.11479466061969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.189838680544737,0,0,0,0,0.0993104397541191,0,0.023260582907571,0,0,0,0,0,-0.0674887991943551,0,0,0,0,0,-0.0248316709509877,0,0,0,-0.0530988060152588,0,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0,0,0.055440862839001,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0176992986874743,0,0,0,0.0318293361601275,0,0,0.42961247101492,0.0686638484785712,0,0,0,0,0,0,-0.0209214935560084,0,0,0,0,0,0,0,0,0,0,0.0103297707289177,-0.0165814334830232,-0.0060111637253214,0,0,0,0,0
X600522.SH,0,0,0,0.0566619956102241,0,0,0,0,0,0,0,0,0,0,0,0,0.1369698272237,0,0,0,0,0,-8.67361737988404e-19,0.0241440899474841,0,0,0,0,0,0.115692997012586,0.0205678555327262,0,0,0.149408542600471,0,0,0,0.244086222395933,0,0,0,0,0,0,0,0,0,0,0.0363273390768532,0,0,0.0123739728777854,2.16840434497101e-19,0,0,0,0,0,0
X000800.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.297435922765924,0,0.114111786328132,0,0,0,0,0,-0.0263670239020805,0,0,0,0,0.304531907970581,0.0136682004976054,0,-0.050527241586008,0,0,-0.016762373226645,-0.192334188784067,0,0,0,0,0,0,0,0,0,-0.157806879436466,0,0,0,0.320057991159121,0,-0.0589814361205017,-0.0168798209502685,0.0494451984540088,0,0,0,0,0,0
X601799.SH,0.0575517764536432,0,0.0411968245289522,0,0,0,0,0.0993021587593585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.064280695862141,0,0,0,0,0,0,0,0,0,0,0,-0.0165718792411606,0,0,-0.169036359541406,0,0,0,0.0883484299691779,0.0726920678843662,0,0,0,0,0,0,0,-0.0516876143470887,0.0411669242030798,0,0,0,0,0,0
X000921.SZ,0,0,0,0,0,0,0,0.286561744422245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0110997336933562,0.564896510155089,0,-0.0497386965068595,0,0,0,0,0,0,0,0.258321905452056,0,0,0,0,0,0,0,0,-0.0148622110920736,0,0,0,0,0,0,0,0.00298967000660545,1.0842021724855e-19,0.0553236434329334,0,0,-0.182269880811297,0,0
X600066.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.00411051411037708,0,0.125382219281659,0,0,0,0,0,0.0728166239585166,0,0,0,0,0,0,0.130129547847353,0,0,0,0,0,-0.00309849422581534,0.159109476159385,-0.0469177237804486,0,0,0,0.167999222979609,-0.0700242085124495,0,0,0,0.427061144955708,0,0,0,0,0,0,-0.0317730387760335,0.00570177698056606,-0.180289427371687,0,0,0.277101936029651,0,0
X600183.SH,0,0,0,0,0,0,0,0,0,0.436963416795658,0,0,0,0,0,0.134367035114447,0.0339635384733549,0,0,0,0,0,0,0,0,0.290920310705453,0.0287012405494235,0,0.0735624182980588,0,0.0779960517280196,0,0,0,0,0.114401426549023,0,0,-0.0354389102939234,0,0,0,0,0,0,0,0,0.103040522423768,0,0.0863780116352004,0,0.0478473981821427,-0.0569110144050878,0,0,0,0,0,0
X002007.SZ,0,0,0,0,0.317661682115334,-0.117596654083936,0,0,0,0,0,0,0,0,0,0,-0.0900026111077724,0,0,0,0.348626334655144,0,0,0.00720336575208586,0,0,0,0,0,0,0,0.0333526162234984,0,0,0,0,0,0,0,0,0.00968618821138342,0,0.0817099972512395,0,0,0.206311862900231,0,0.218564465023651,-0.0719978162546167,0.0916880052260745,0,0.0326449137972136,-0.0321286792817406,0,0,0,0,0,0
X002223.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0479184150808175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.138991333940904,0.0215646939689788,0,0.00104782722935845,0,0.130860391837988,0,0,0,0,0,0.0274181588121009,0,-0.0254451960575391,0,0,0,0,0,0,0
X600177.SH,0,0,0,0,0,0,0,0,0.0093157842124428,0,0,0,0,0,0,-0.0322451029892609,0,0,0,0,0,0,0,0,0,0,0,0.00322970097693404,0,0,0,-0.0162483507506715,0,-0.0454447741806829,0,0.17429182862554,0,0,0,0,0,0.127264854440436,0,0,0,0,0,0.0387835057970498,0,0.30463281951345,0,0.00247070312445216,0,0,0,0,0,0,0
X002074.SZ,0,0,0,0,0,0,0,0,0.00957530051194487,0,0,0,0,0,0.102667028731686,0,0,0,0,0,0,0,0.663780823487875,0,0,0,0,0,0,0,0,0,0,-0.076847759101132,0.10084384713605,0,0,0,0,0.113193739094124,0,0,-0.0139785549020299,0.136759450332455,0,0,0,0,0,0,0,0.0730821044370464,-0.0494067255342987,0.11664985568111,0.0220172384997001,0,0,0,0
X600460.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.130787030883027,0,0,0,0,0,0,0,0,0.173892808799393,0,0,0.108238241164733,0.185068787102814,0.115121961653291,0,0,0.129751263132891,0,0,0.0267301020451824,0,0,0.0820276481527059,0,0,0,0.145757361941958,-0.0263434125675877,0,0,0,0,0,0,-0.0346896656548758,0.0391672964413828,0,0,0,0,0,0
X600060.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.041889493684236,0,0,0,0,0,0,0,0.138117746691538,0,0,0,0,0,0,0,0.112240154085679,0,0.0338795421128413,0,0,0,0,-0.0387200056501874,0,0.0140072075226734,0.281874493051297,0,0.113903594625712,0.0645120474055839,0,0.224352411275795,0,0,0,0,0,-0.0103646211608477,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,-0.057461281559867,-0.0581537099184819,-0.0678680717432614,0,0,0.355562836637543,0,0,0,0.0903471447184527,-0.0112484637483136,0,0,0,0,0,0,0,0,-0.0692239127398282,0,0,-0.282862941765197,0,0,0,0,0,0,-0.126288232893457,0,0.129104079998281,0,0,0,0,0,0,0,0,0,0,0.0323785750697041,-0.10877993671448,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,-0.469298844828056,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.896773504193537,0,0,0,0,-0.668670013185803,0,0,0,0,0,0,-0.0434802898575279,0,0,0.198449441299195,0.527249819340052,0,0,0,0,0,0,0,0,0,0,1.65930841248004,0,0.840421126895347,0,0,0,-3.04234551719241,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.132003242217631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.179432537199174,0,0.251710276345113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.24257563973521,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0,-0.0163790416922737,0,0,0,0,0,0,0,0,0,0,0.0564306170290967,-0.061514895371999,0,0,0,0,0,0,0.0279438285593602,0,0,-0.0439877465461895,0,-0.0840650675746031,0,0,-0.0442385084112295,0,0,0,0,0,6.93889390390723e-18,0,0,0.08682476165518,0,0,0,0,-0.0207783819820926,0,0.575745697021957,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,0.00759113750859723,0,-0.0559912155007623,0,0,-0.00730316788468619,0,0,0,0,0,0,0.0658401275343128,0,0,0,0,0,0,-0.0578479206737716,0,0,0,0,0,0,0,0,0,0.0549115733105917,0,0,0,-0.0211473209466453,0,0,0,0,0,0,0.011439314649504,-0.00256837958838568,0.391737061263921,0,0,0,0,0
MKvol,0,0,0,0,0,0.00043521125504102,0,0,0,0,0,0,0,0,0,0,0.000176067996768912,0,0,0,0.00214215324434289,0,0,0,0,0,0,0,-0.000716193247921715,0,0,0,0,0.00231060315250947,0,0.000175139973894063,0,0,0,0,0,0,-0.00035746341463991,0,0,0,0,0,0,0,0,0.00142294804278302,-0.00123743992835822,0.000487742664421667,0,0,-0.0128908240391916,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.023944230466409,0,0,0,0,-0.0157524527504556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200050542541205,-0.11369217131543,0.161382344876394,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00413669297155162,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,-0.00204741978887874,0,0,0.00383447102287607,0,0,-0.00117952717717984,0,0,0,0,-0.00341308790034139,-0.00186341222446379,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000171071482959941,0,0,0,0,0,0,0,0,0,0,0,0.00380870026759874,0,0,0,0,0,0,0,0,-0.000830829306634956,0.003286459265351,0,0,0,0.0646229825364392,0,0
