,X600104.SH,X600519.SH,X000725.SZ,X000651.SZ,X002415.SZ,X000858.SZ,X000625.SZ,X002304.SZ,X600276.SH,X600690.SH,X000063.SZ,X600031.SH,X600372.SH,X000338.SZ,X002241.SZ,X000157.SZ,X600741.SH,X600703.SH,X600089.SH,X000100.SZ,X002236.SZ,X000581.SZ,X600118.SH,X601877.SH,X000550.SZ,X002475.SZ,X000559.SZ,X000050.SZ,X000568.SZ,X002294.SZ,X600066.SH,X600839.SH,X600271.SH,X002129.SZ,X002456.SZ,X300003.SZ,X000400.SZ,X000623.SZ,X000869.SZ,X300124.SZ,X002007.SZ,X600435.SH,X000800.SZ,X002292.SZ,X002038.SZ,X600177.SH,X600867.SH,X000977.SZ,X002049.SZ,X002008.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600104.SH,0,0,0,0,-1.73472347597681e-18,0,0.136320259424979,0,0,0,0,0,0,0,0,0,0.133770351176176,0,0,0,0,0,0,0.0352332923673127,0,0,0.0631314705639382,0,0,0,0,0.00607951512124367,0,0.0965411694416035,0.126869095078049,0,0.0290630748777017,0,0,0,0,0,0,0,0,0,0,0,0.0546852630626947,0.0422673216405587,0,0.0101004807692387,0.0128600155993799,0,0,0,0,0,0
X600519.SH,0,0,0.0322667085924204,0,0,0,0,0.193593908571289,0,0,0,0,0,0,0,0,0.0667380543726128,0,0,0,-0.0376576566187604,0,0,0,0,0,0,0.00735334097080026,0,0,0,-0.0702815174334579,0,0,0,0,0,0,0,0,0,-0.108956864250636,0,0,0,0,0.059884395435516,0,0.116295874811684,0,0,0,-0.0301336250235791,0,0,0,-0.121143286123499,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.117880468513101,0.248270416896089,0.0438685397343224,0,0,0,0.0351832797576506,0,-3.46944695195361e-18,-0.00778146280561613,0,0,0,0,0,0,0,-0.153783748817705,0,0,0,0,0.0396448309697231,0,0,0,0,0,0.0814975988287735,0,-3.46944695195361e-18,0,0,0.0357625151450093,-0.0512695572358589,0,0,0,0,0,0
X000651.SZ,0,0,0.113369500962383,0,0,0,0,-0.00599598516252965,0,0.256833480283858,0,0,0,0,0,0,0,0.0366264425988274,0,0,0,0,0,0.267676032829577,0.00214478625382608,0,0,0,0,0,0,0.0322883878487788,0,0,0,0,0,0,0,0,0,0,0,0.137062348406436,0,0,-0.102454874907134,0,0,0,0,0,0,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.138004809899481,0.0412888450743246,0,0,0.010546323615639,0.102282853942372,0,0,0.217387494631668,0,0,0,0,0,0,0.0259405887072065,0,0,0,0,0,0.203191095886106,0,0,0,0,0,0,0,0,0,0,0,0,0,0.033049797196256,0,0.0286871383136898,0,0,0.0212761637818271,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0.0600261753573765,0,0,0,0,0,0,0,0.0251866105014951,0,0,0,0.0908420992433006,0,0,0.0516194939315002,0,0,0,0,0.152687346465399,0,0.0652378093837684,-0.01638189365348,0.235418357250332,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0289596667771483,0,0,-0.00669973440735554,0,0,0,0,0,0,0
X000625.SZ,0.271357931175267,0,0,0,0,0,0,-0.101713114905527,0,0,0,0,0,0,0,0,0,0.0796131926146871,0,0,0,0,0.0370165432763326,0,0,0,0.107917755867828,0,0,0,0,0,0,0,0.20072793423877,0,0,0,0,0,0,-0.0171236914086917,0,0,0,0,0,0.007582511001551,0,0.0573515482199826,0,-0.00575602154749654,-0.0139511407775265,0,0,0,0,0,0
X002304.SZ,0,0,0,0,0,0.349754171476649,0,0,0,0,0,0.0829816967725574,8.67361737988404e-19,0,0,0,0,-0.070307940492362,0,0,0,0,0,0.12642048676468,0,0,0,-0.0620484126336589,0.140173834271107,-0.0301785435063974,-0.0188624825053081,0,0,0,0,0,0,0,0,0,0,0,0,0,0.363272157542077,0,-0.0608279432471666,0,0,0,0,0.00156997104703754,0.0563283962492914,0,0.213981501760855,0,0,0,0
X600276.SH,0,0,0.0715391568443154,-0.0736291413629552,0,-0.0333096320911644,0,0,0,0,0,0,0,0,0,0,-0.0483209341745816,0.132860911122255,0,0,0,0,0,0,0,0,0.008212818326049,0,0,0,0.0535697940736107,-0.0584681662991739,0,0,0.0721876111005565,0,0,0,0,0,0.0998451061663937,0,0,0,0,0,0.427842965095328,-0.117546517753034,-0.110899700953404,-0.0876442080049951,0,0.0214017121549415,0,0,0,0,-0.069566954596019,0,0
X600690.SH,0,0,0,0,0,0,0,0,0,0,0,0.0796801752712274,0,0,0,0,0.0832443630259245,0,0.0721038455759508,0.255242217611352,0.122053220185443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0681422485363598,0.106148666538232,0,-0.0118355228227986,0.0774958912324157,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0149282811033701,0.0767426011419892,0,0,0.0471863618886412,0,0,0,0,0,0,0,0,0,0,0.00618906675565428,0.0531987701445274,0,0.155946975807767,0.0775173930755224,0,0,0.048007357625856,0,0.0644105656124566,0,0.0425044527626095,0,0,0,0,0,0.0018399956406301,0,0,0.0044536100123352,0,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0222940627407315,0,0,0.444975211594223,0,0,0,0.050359126529488,0.0413465032882,0,0,0,0,0,0,0.00997057957319603,0,0,0,0,0.00548040426919093,0.000590288708931102,0,0,0,0,0,0.0895601908351805,0,0,0,0.000452589244738531,0,0,0,0,0.0182933291222665,0,0,0.00823890559758698,0,0,0,0,0,0,0
X600372.SH,0,0,0,0,0,0,0,0.0872061334646613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.232860793078433,0,0,0,0,0.0196683550195147,0,0.107247386959242,0,0,0.159304724718723,0.0871593760310649,0,0,0.0305013674468009,0,0,0,0,0,0,0,0,0,0,0.0791968865172197,0.126097810957178,0,0,0,0.0889638360474571,0,0,0,0,0,0
X000338.SZ,0,0,0,0.103173552972305,0.0781021896530453,0,0,0,0,0,0,0,0,0,0,0,0.0149568233018821,0,0,0,0.11650538295601,0,0,0.196186228288548,0,0,0.00330885773379055,0,0.0545548153903647,0,0,0,0,0,0,0,0,0,0.192247045559594,-0.0315832690670892,0,0,0,0,0,0,0,0,0,0.111460762204023,0,-0.0119936286960628,-0.00251742164861005,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,-0.0331321555095131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000901774857995258,0.0214794783270181,-0.0796452681927551,0,0,0.0344919965412506,0,0,0,0.198155745745845,0,0,0,0,0,0.0128030832586867,0,0,0,0,0,0,0,0,0,0.219165494053838,0,4.33680868994202e-19,0,-0.0137585026217131,-0.00364119284891012,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0.24977379636221,0.0166584924326837,0,0,0,0,0,0,0.0243903126302044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0196071026116857,0,0,0,0,0.0396774310130239,0,0,0,0,0.115418392525238,0,0,0.00947162038017258,0,0,0,0,0,0,0
X600741.SH,0.146949960376936,0,0,0,0,0.276697646411377,0,0,0,0,0,0,-0.0357313800203958,0,0,0,0,0,0.131843973779285,0,0,0,0,0,0,0,0,0.00777535409210189,0.107505158424812,0,0,0.0294651841493617,0,0,0.0672231289254067,0.192855024918725,0,0.152756930731955,0,-0.0151034043964804,0,0,0,0,-0.0357714636663807,0,0,0,0,0,0,-0.0185936063587913,-0.00120724307818974,0,0,0,0,0,0
X600703.SH,0.0010709935060035,0,0,0,0,0,0.0896672308005537,0,0,0,0,0,0.0925892393316771,0,0,0,0,0,0,0,0,0,0,0.0701361392588855,0,0,0.0380218266015311,0.0194510891031587,0,0,0,0,0,0.0655509677002096,0,0,0,0,0.0113265958088941,0,0.0736503497713119,0,0,0,0,0,0,0.101468713391473,0.00735084167144019,0,0,0.00307958446160977,0,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.111170469612959,0,0,0,0.0969159628823358,0,0,-0.0647410062121,0.169869079825548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.193087917894658,0.0310693676738182,0,0,-0.00695584088520482,-0.00506050817437371,0,0,0,0,0,0
X000100.SZ,0,0,0.520115937059964,0,0,0,0,0,0,0,0,0,0.00622322141339785,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14972104274025,0,0.189181427929753,0,0,0,0,0,0,-0.0111550928105888,0,0,0.0252208156008428,0.148851060020584,0,0.0332198334890987,0.062452126636749,0,0,0,0,0,0,0,0,0,-0.0116710687721866,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0.320147373661113,0.0398362066435338,0,0,0,0,0,0,0,0,0.02841921929486,0,0,0,0,0,0,0,0.143539933244416,0,0,0,0,0.102591087882738,0,0,0,0.0657801777491433,0,0,0.1810930070573,0,0,0,0,0,0,0.019078744105623,0,0,0,0,0.0679160332724364,0,0.174734935418127,0,0,-0.0266010060668208,0,0,0,0,0,0,0
X000581.SZ,0.0280766917188889,0,0,0,0,0.146058015353688,0,0,0,0,0,0,0,0.248611442910596,0,0,0,0,0,0,0,0,0,0,0,0,0.047979928581099,0.0608573259862297,0,0,0.0718954641984441,-0.0810837501531647,0,0,0,0,0,0,0,0,0,0,0,0.0963929474896379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600118.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.155681107347291,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0.0805813688275192,0,0,0.0323270367400883,0,0,0.0610916756472144,0,0,0,0.0168136590081388,0,0,0.0816541978550381,0,0,0.171584103475952,0.0140723823364702,0,0,0,0,0,0,0.212212469791812,0,0,0,0.00596600373097989,0.0204204074192153,0,0,0,0,0,0
X601877.SH,0,0,0,0.135069180097652,0,0,0,0,0,0,0,0,0,0.0962702685732846,0,0,0,0.17350282708093,0,0,0.0594041023880735,0,0.0979324100756398,0,0,0,0,0,0,0,0,0.0286880268954775,0,0,0,0,0,0,0,0,0,0,-0.209505691983297,8.67361737988404e-19,0,0.0657876074877187,0,0,0,0,0,0.00266819674615383,0,0,0,0,0,0,0
X000550.SZ,0.0586217225951829,0,0,0.050954895931271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0375183658101779,0,0,0,0,0,0,0.00839101645972309,0,0,0,-3.46944695195361e-18,0,0,0.0805967284901086,0,0,0,0,0,0,0,0.232696886331741,0.251944816261636,0,0,0,0,0.0625860587518016,0,0,-0.00952254050617993,0.00494200748309398,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.110702570297728,0,0.117313011910304,0,0,0.134026852300387,0,0,0,0,0,0,0,0,0,0.0129533551476346,0,0,0,0.0244809377988684,0,0,0,0.0612238747633565,0,0,0,0,0,0,0,0,0,0,0,0.0659164689539499,0,0,0,0.00413263140443954,0.0286745636883799,0,0,0,0,0,0
X000559.SZ,0,0,0,0,0,0,0.321939760668603,0,0,0,0,0,0,0,0,0,0,0.0167981169878293,0,0.00682680156182319,0,0,0,0,0,0,0,0.151690143537319,0,0,0.327340533747841,0,0,0.171144059293004,0,0,0,0.09723857969126,0,0,0.138521777343345,0,0,0,0,0,0,0,0,0,0,-0.0201190279416692,0.0167183263041077,0,0,0,0.0943843144292895,0,0
X000050.SZ,0,0,0,0,0,0,0,-0.341461658881207,0,0,0,0,0,0,0,0,0,0,0,0,0.064722493787488,0,0,0,0.0388085194818408,0,0.174635286583415,0,0.0392341554346117,0,-0.646251113109407,0,0,0,0,0,0,0,0.936318014426659,0,0,0,6.93889390390723e-18,0,0,0,0.192238776621826,0,0,0,0,-0.0434263021345467,-0.123786716048217,0,0,0,0,0,0
X000568.SZ,0,0,0,0,0,0.35861594464453,0,0,0,0.10129240468505,0,0,0,0,0,0,0,0,0.145243100273062,0.0484832198013788,0.0441414029964556,0,0.10132305618064,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,-0.0601441280381429,0,0,0,0.0123535222265803,0,0,0,0.0604547572079627,0,0,0,0,0,0,0,-0.0086404337046042,0,0,0,0,0,0,0
X002294.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.150854134391424,0,0,0,0,0,0,0.0393565134233945,0.00671288459135808,0,0,0,0,0,0,0.0342068445597043,0,0,0,0.000863431127752752,0,0.104586961049172,0,0,0,0,0,0,0,8.67361737988404e-19,0,0.273697409521601,0,0,0,0,0,0,0,0.0169768248890183,-0.00303395251762538,0,0,0,0,0,0
X600066.SH,0.179611621528841,0,0,0,0,0,0,0,0,0,0,0,0.107076247363872,0.117971132195278,0,0,0,0,0,0.13311012133224,0,0,0,0,-2.16840434497101e-19,-0.0773253301236095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.109791387056778,0.00615826477257836,0,-0.00319838855011148,-0.0280057041133101,0,0,0,0,0,0
X600839.SH,0.0543489297991872,0,0.0183639633618405,0,0,0,0,0,0,0.0957757819006819,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105289054161167,0,0,0,-0.182916488774996,0,0,0,0,0.0292034254958044,0,0.100997450389765,0,0,0,0.225066352736701,0,0,0,0,0,0,0,0.0821095757551996,0,0,0.10244119006954,0,0.060835566789795,-0.157851147909085,0,0,0,0,0,0
