,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000858.SZ,X000725.SZ,X600276.SH,X002304.SZ,X600690.SH,X000063.SZ,X000625.SZ,X600703.SH,X000568.SZ,X600741.SH,X002475.SZ,X600031.SH,X002236.SZ,X002241.SZ,X000338.SZ,X600066.SH,X000100.SZ,X002456.SZ,X601877.SH,X002508.SZ,X300124.SZ,X600271.SH,X002085.SZ,X600089.SH,X600118.SH,X600177.SH,X000157.SZ,X300136.SZ,X002007.SZ,X300003.SZ,X600522.SH,X600372.SH,X002294.SZ,X002008.SZ,X000981.SZ,X600867.SH,X600487.SH,X600699.SH,X000066.SZ,X002074.SZ,X300115.SZ,X600566.SH,X600809.SH,X000559.SZ,X002180.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X000625.SZ,0,0,0,0,0.0844297756363213,0,0,0,0,0,0,0,0,0,0,0,0.136626970888222,0,0,0,0.01761266355514,0,0,-0.0377859781199017,0.157228173820605,0,0,0.0489549636163441,0,0,0.116561061405464,-0.0720199997559657,0,0.170874314408245,0,0,0,0,0,-0.0655855806964429,0,0,0,0,0,0,0,0.252925330081024,-0.225201393463761,0,-0.00970256362246056,0.0114995293064545,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0.0953917650140159,0,0,0,0.0306921499603844,0,0,0,0,0,0,0,0,-0.110601942245768,0,0,0.00958118410511919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.174470139170983,0,0,0,0.012129204585849,0,0,0,0,0,0,0.00348965508500782,0,0,0,0,0,0
X000568.SZ,0,0,0,0,0.580614907966963,0,0,0,0,0,0,0,0,0,0,0,0.100453934371681,0,0,0,0,0,0,0.05310145161852,0,0,0,-0.00438887300322102,0,0,-0.0340944066321926,0,0,0,0.0394096967901862,0,0,0,0,0,0,0,0,0,0,0,0.185647088371118,0,0,0,-0.0119246802429249,0.0115943063624617,0,0,0,0,0,0
X600741.SH,0,0.394747724388874,0,0,0,0.0638508428700938,0.206916006338623,0.110024117000487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00473772647455837,0,0,0,0,0,0,0,0,0,0,0,-0.0381161597033117,0,0.0408081781630411,0,0,0,0,0,-0.0143569912233023,0,0,-0.0246773531537564,0,0,0,-0.0106022475300168,0,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,-0.0391050876644292,0,0,0.127632620071072,0,0,0,0,0,0,0.139624137094299,0,0,0,0.163792643757331,0,0,0,-0.0480754924038555,0.193672284075698,0,0,0,0,0,0.222409470163437,0,0,0,0.0137672104330175,0,-0.00854292383504847,0,0,0,0,-0.173535105587853,0,0,0,0,0.0407730156283849,0.135263926588619,0,0.0121453711731991,-0.00125924423221481,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,0,0,-0.0691626257858069,0,0.100815378817281,0,0,0,0,0,-0.116833271244342,0,0,-0.138920869621854,0,0,0,0,0,0,0,0,0,0.482416664927053,0,0,0,0,0,0,-0.080437069282409,0,0,0.230698913878204,0,0.103681940396601,0,0,0,0,0,0,0,0.0200955486910191,-0.031671634735224,0,0,0,0,0,0
X002236.SZ,0,0,0,0.167081055906796,0.0399070604308741,0,0,0,0,0,0.421402093921902,0.117178257987656,0,0,0.359300859428555,0,0,0,0,0.177755132127051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.181578025957105,0,0.0815991571234261,0,-0.0381141665533677,0,0.0310793593983109,-0.0233907569701026,0,0,0,0,0,0
X002241.SZ,0,0,0,-0.174755576099154,0,0,-0.0771809452525768,0,0,0,0,0,0,0,0.193660982789574,0,-0.0161373959201969,0,0,0,0,0.108286297715078,0,0.128541012072924,0,0,0.203594908408944,0,0,0,0,0.0242056135735427,0,0,0,0,0,0.243524323209599,0,0.0596980590741777,0,0,0,0,0.387873022878545,0.0199811666331301,0,0,0,0,0.0364088753772547,0.0142103513289014,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0.224374208883934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0777369310402883,0,0,0,0,0,0,0,0.363470704662478,0,0,0,0,0,0,0,0,0,0,0,0,0.247961064379435,0,0,0,0,0,0,0.00262398773160797,-0.0369198992575574,0,0,0,0,0,0
X600066.SH,0,0,0,0,0,0,0,0,0,0,0,0,-0.00949659167496335,0,-0.362906700551898,0,0.173421674965819,0,0,0,0,0.0658267535349728,0,0.23976365759662,0.240401670208883,0,-0.0649688803759341,0,0,0,0,0,0,0,0,0,0,0,0,-0.068348397836466,0,0,0,0.0802943594753736,-0.1490813548377,0,-0.0545901709606351,0,-0.00152592892299816,0,0.000110437981956737,0.0213996257890424,0,0,0,0,0,0
X000100.SZ,0,0,0,0.142134279567862,0.0418511599691271,0.0248308793256171,0,0.100803583189748,0.0455698368414402,0,0,0,0,0,0.0476541234912591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0.0100160911346555,0.036907380911105,0.0419804461109342,0,0,0,0.0649691739046667,0,0.0245508296285529,-0.00295406424035817,0,0,0,0,0,0
X002456.SZ,0.193942319133306,0,0,0,0,0,0,0.0246395435029771,0,0,0,0,0,0,0,0,0,0.0354892695930447,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0368449908288769,0,0,0,0,0,0.183502654007297,0,0,0.177247964258621,0.10755757045522,0,0,-0.215528544359898,0,0,0,0.306327433003136,0,0.0151396893409608,-0.0462757044923352,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0.0694779652591851,0,0,0,0,0,0,0,0,0,0,0,0,0.202335727763718,0,0,0,0,0,0,0.157772628033809,0,0.064687544143872,0,0,0,0.0761027685716084,0,0,0,0,0,0,0,0,0.0739204019604214,0,0.0614995152710621,0.14489723399948,0,0.121303717051229,0,0,0,0,-0.000901944756402981,-0.00527628503476956,0,0,0,0,0,0
X002508.SZ,0,0,0.0412679801719085,0,0,-0.08540497865885,0,0,0,0,0,0,0,0,0,0,0,0.349194670831389,0,0.487821895181759,0,0,0,0,0.0360295111967133,0,0,0,0,0,0,0.0321875146925439,0,0,0.293377028415355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0200918832056729,-0.0228953185068912,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,-0.00219119130181179,0,0,0,0.0172958520776369,0.0602141102683621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.401700941318341,0.133567444187417,0,0,0,0.0822739678989059,0,0.0131852421922219,0,0,0.00802901412123189,0,0.158922331365289,0.161253795767564,0,0,-0.174192958066818,0,0,0,0.0148686764548118,0.0129396096321356,0,0,0,0,0,0
X600271.SH,-0.266932339211456,0.0689169753775337,0,0,0,0,0,0,0,0,0.0128213306180704,0,0,0,0.0192770288866255,0,0,0,0.0404163378269396,0,0,0,0.212210940906174,0,0,0,0,0,0.0988897815011386,0,0.0523497292562051,0,0,0,0,0.112977410820631,0,0,0,0,0.00160422393032738,0,0,0.122584613345617,0,0,0,0,0,0,-0.0050950392967471,0.000959552579097977,0,0,0,0,0,0
X002085.SZ,0,0,0,0,0,0,0,0,0,0,0,0.316123995322494,0,0,0,0,0,0.291354306573514,-0.269516758049857,0,-0.390971224541978,0,0,0,0,0,0,0,0.131141271255726,0,0,0,0,0,0,0,0,-0.064119036849279,0,0,0,-0.0385086220884794,0,-0.0927801481483741,0,0.206865041199011,0,0.133293157588988,0,0,0.0272932762778406,0,0,0,0,0,0,0
X600089.SH,0.502591105979437,0,-0.217044968656405,0,0,-0.172961573788717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.197969245017123,0,0,0,0,0,0,0,0,-0.099737436388337,0,0,0,0,0,-0.109251315163369,0,0,0.0919036604340722,0,0,0,0.28884553141887,0,0.141797804340831,0,0,0,0.0215808829839475,0,0,0,0,0,0,0
X600118.SH,0,0,0.0600762009845373,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0105880014087466,0.011463491434402,0,0,0,0,0.0297714506861374,0,0.103022415572317,0.108482844202102,0.140577603509164,0,0,0,0,0,0,0,0,0.254334112508895,0,0,0,0,0,0,0,0,0,0.00852991579322763,0,0.00914161906323925,0,0,4.33680868994202e-19,0.0135979894351379,0,0,0,0,0,0
X600177.SH,-0.0593174156660431,0,0,0,0,0.143378006209363,0,0,0.00487581503336305,0,0.0382734205618919,0,0,0,0,0,0,0,0.0235285569516326,0,0,0,0,0,0.0217964556833516,0,-0.0233460216981329,0.0457259406260879,0,0,0.055632142722978,0,0,0,0,0.0406868796434742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00800492367043162,0.0115362188833604,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0.0691340974306926,0,0,0,0,0,0,0,0,0,0.307639599170769,0,0,0.0369456407484812,0,0.052681975984721,0,0,0,0,0,0,0.0136960532341731,0,0,0,0,0,0,0,0,0,0,0,0,0.0305709888424733,0,0,0.139618715884581,0,0.0135379511795331,0,0,-0.0229931142740563,0,0.016113356433355,0,0,0,0,0,0,0
X300136.SZ,0,0,0,0,0.256598094935698,0,0,0,0,-0.0643684817121971,0,0,0,0,0,0.118651714664242,0,0,0,0,0,0.0914025457617614,0,0.0380717758743043,0,0,0,0,0,0,0,0,0,0,0.0185423703470584,-0.0858271318162328,0,0.110192749009777,0,0,0.0538022870317357,0,0,0.247382587047381,0.335900208977918,0,0,0,0,0,0.00420813446850423,-0.0263912692669126,0,0,0,0,0,0
X002007.SZ,0,0,0,0,0,0,0,0,0,0.150049994837587,0,0,0,0,0,0,0.108371696322861,0,0.00354871714521566,0,0,0,0,0,0,0.0360634890204858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00634856553451197,0,0,0.0565352708544892,0.238466006333375,0,0,0,0,0,0,-0.0107760699061519,0,0,0,0,0,0
X300003.SZ,0,0,0,0.0838358849153823,0,0,0,0.0568434728746858,0.0171475395876658,0.046893553071047,0.171762771793149,0,0,0.0361291128529424,0,0,0.0415126753159664,0,0,0,0,0,0,0,0.0659118805523589,0,0,0,0,0,0,0,0,0,0.015472673356852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600522.SH,0,0,0,0,0,0,0,0,0,-0.0900288922125246,0,-0.0779858295188498,0.124036319870864,0,0,-0.0894216330827233,-0.185627097387166,0,0,0,0,0,0,0.337482693944589,0,0,0,0.0322026969801668,0,0,0,0,0,0,0,0,0,-0.0203476036783774,0,0,0,0.695732771866053,0,0,0,0,0.153000341288653,0,0.238868786430839,0,2.16840434497101e-19,0.0278284326625696,0,0,0,0,0,0
X600372.SH,0,0.0737884580030276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00148065597811363,0.115905109754523,0,0,0,0.594760499859691,0,0,0,0,0,0,0,0,0,0,0,0.0260707877601233,0,0.0716106167515907,0,0,-0.081085982933338,0,-3.46944695195361e-18,0,0,-0.0105182683498514,0.00861737404924182,0,0,0,0,0,0
X002294.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0348704680906646,0,0,0,0,0,0,0,0,0.0975820406408873,0,0.0901990296731788,0,0,0,0,0,0,0,0,0,-0.078597047795869,0,0,0.0152300128061751,0,0.0340788936528554,0.0588736112243718,-0.0157514877047095,0.0516053188496005,0.0242546976164113,0.0283886577990415,0,0,-0.010169863892561,-0.00448271773867276,0,0,0,0,0,0
X002008.SZ,0,0,-0.00145818497277703,0,0,0,0,0,0,0,0,0,0.228392462720413,0,0,0,0,0,0,0.150698885075406,0.316469734479099,0,0,0,0.490078766883283,0,0,0.118058851135951,0,0,0,0.37438314052385,0,0,0,0,0,0,0,0,-0.126641133969028,0,0,0,0.00436544548806528,0,0,0,0,0,-0.000383827545491134,-0.0118797076690047,0,0,0,0,0,0
X000981.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600867.SH,0,0,0,0,0,0.0112507442764049,0,-0.0411473648376703,0,0,0,0,0,0,0,0,0.145757928579455,0.0145386485175609,0,0,0.319477273862914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.164730580216281,0,0,0.0952746445040913,0,0,0.375550860248916,0,0.00628969807238352,-0.00539605203808149,0,0,0,0,0,0
X600487.SH,0,0,0,0,0,0,0,0,0,0.0601936640933323,0,0,0,0,0,0.0439485962451133,0,0,0.0665224117628266,0,0,0,0,0,0.141300456455306,0,0,0.404432619543612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0100799489860453,0,0.486276021991632,0,0,0,0,0,0.0283122698625339,-0.0128243476296224,0,0,0,0,0,0
X600699.SH,0,0,0,-0.000667549472694692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0878935683539933,0,0,0,0,0,0,0,0.0218649299745079,0,0.0800279928776236,0,0,0,0.167857261095602,0.0811615250512148,0,0,0,0,0,0,0,0,0,0,0.163306441483153,0.0932485338686159,0,0,0.00222238851947221,0.0274077495953673,0,0,0,0,0,0
X000066.SZ,0,0,0,0,0,0,0,0.00448445478975555,0,0,0,0,0,0,0,0.347029766186901,0,0,0,0,0,-0.0774849764714493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.447231741047672,0,0,0,0,0,0,0,0,0.362346304864651,0,0.0086707142526529,-0.0104083659070924,0,0,0,0,0,0
X002074.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0741389488750669,0,0,0.401388351049069,0,0,0,0,0,-0.235698515015095,0,0.0405865625942701,0.0965499821425295,0,-0.0775059721296557,-0.162503455802337,0,0,0.0431620030438697,0,-0.0920133628977595,0,0,0,0,0,0,0,0.108445859167143,0,0.0440026547345401,0,0,0,0.144618055600456,0,0,0,0.0167515206889396,0.00956163765048245,0,0,0,0,0,0
X300115.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0478909047766184,0,0,0,0,0,0,0,0,0,0,0,0.171816167140803,0,0,0,0,0,0,0,0,0.234277138976117,0,0,0,0,-0.0276066211114925,0,0,0,0,0.0338802488356984,-0.0102676822592816,0,0,0,0,0,0
X600566.SH,0,0,0,0.154163772118688,0,0,0,0,0,0,0,0,0.193111096752917,0.235948892957351,0.243234046083473,0,0,0,0,0,0.101510470552871,0,0,0,0,0,0,0,0,0,0,0,0,0.410409177647755,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0.159468460807755,0,-0.146081246643089,0,0.00209049171805633,-0.0321219430722223,0,0,0,0,0,0
X600809.SH,0,0,0,0.0124036410236682,0,0.0464989936443858,0.122837953624677,0.203206407672675,0,0,0,0,0.35302675548138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0947828163285702,0,0,-0.0114178635881689,0,0,0,0.1731649331045,0,0,0,0.0545439643689829,0,0,0,-0.180086555572825,0.00988988795986809,-0.0175543260704755,0,0,0,0,0,0
X000559.SZ,0,0,0,-0.178969106520273,0,0,0,0,0,0,0,0,0,0,0,0,0,0.161194391149458,0,0,0,0,0,-0.0641691310085795,0,0,0.261734464425001,0,0.249758252416824,0,0.173019562724507,0,0,0,0,0,0,0,0,0,0,0.219215193658335,0.0322469574028924,0,0,0,0,0,0,0,0.0054909441791018,0.0538347023443714,0,0,0,0,0,0
X002180.SZ,0,0,0.0986437403399896,0,0.0714327655545251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0945001825007007,0.016917243713631,0,0,0,0,0,0,0,0,0,0,0,0.179492122866518,0,0,0,0,0.0772014390666393,0,0,0.088434324448958,0,0,0,0.00187829902555911,0,0,0,0.0152945862460352,0.00460842717348484,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0.0271988288388809,0,-0.032008191786882,0,0,0,0,0,0,-0.10398412693624,0,0,0,0,0,0,0,0,-0.0665783004412693,0,0,0,0,0,0,0,0.172824154970402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0787320252146954,0,0,0,-0.0173052908678313,0.00401438279113627,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0.103497714323765,0,0,0,-0.243727855353292,0,0,0.871796021978748,0,0,0,0.502325708586994,0,0,-0.000970467351297646,0,0,-0.13243916311797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.600771884515927,-1.31852537617608,0,0,0.388883292773695,0,0,0,0,-0.0532532734184499,0,0,0,10.1483058527418,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.117355945524142,0,0,0,0,0,0,0
RealEstate_excess,0,0.114543314500288,-0.0549815749888786,0,0,0,-0.157073547157769,0.00705740465758078,0,0,0,-0.036814986317996,0,0,0,0,0,0,0,0,0,0,0.0593368985275025,0,0,0,-0.0456129098497868,0,0,0,0,-0.0161132187407055,0,0,0,0,0,-0.0644135412339775,0,0,0,0,0,0,-0.212660009337534,0,0,0,0,0,0.0124983725088209,0.017931988117924,0,0,0,0,0,0
MKreturn,0,0,0,-0.0590890576531575,0,0.0380497033548831,0,-0.0863614589539015,0,0,-0.00851283783314385,0,0,0,0,0,-0.0182162641176024,0,0,0,0,0,0,-0.00927248416693868,0,0,0,-0.0334973015098232,0,0,0,0,0,0,0,0,0,-0.0355206023211097,0,0,0,0,0,0,0,0,0,0,0,0,0.00725909987097798,-0.00366192906887571,0,0,0,0,0,0
MKvol,0,0,0,0,-0.00195654535509563,-0.000402294325355075,0,0,0,0,0,0,-0.000117605758185944,0,0,0,-0.00167182779778847,0,0,0,0,-0.000630016996915382,0.00165254988879645,0,0,0,0,0,0,0,0,0,0,0,-0.00184101665226984,0,0,0,0,0,-0.000392545509625814,0,0,0.00316675654968232,0,0,0,0,0,0,0.00350371656706662,-0.000304501217717829,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,-0.00932912545758867,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00410445954919625,0,-0.0437351955310484,0,0.0419033213659955,0,0,-0.0365624440722905,-0.0674391136246447,0,0,0,0,0,0,0.0386478209033134,0,0,0,0,0,0,0,0,0,0,0,0,0.0689181110358813,0,0,0.0815166880375637,0,0,0.0533452650446029,0,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0.00948673713201484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00522370121564813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0104866053964453,0.0311608408796101,0,0,0,0,0,0
CarbonVol_Hubei,0,-0.00513061143420113,0,0,0,0,0,0,0,0,0,0,0,0,0.0217364454721004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00333691062927759,0,0,0,-0.0100158832514358,0,0,0,-0.0158187911443427,0.000748268773499628,0,0,0,0,0,0
