,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000858.SZ,X600276.SH,X002304.SZ,X000725.SZ,X000625.SZ,X600690.SH,X000063.SZ,X600741.SH,X600703.SH,X600066.SH,X002241.SZ,X002475.SZ,X600031.SH,X000568.SZ,X002236.SZ,X000100.SZ,X600271.SH,X002456.SZ,X600118.SH,X600177.SH,X002085.SZ,X000338.SZ,X002292.SZ,X000157.SZ,X002180.SZ,X600372.SH,X002007.SZ,X000559.SZ,X300003.SZ,X600867.SH,X300124.SZ,X002294.SZ,X002074.SZ,X002506.SZ,X002426.SZ,X600498.SH,X601877.SH,X600089.SH,X600522.SH,X002508.SZ,X002465.SZ,X000050.SZ,X600566.SH,X300115.SZ,X000869.SZ,X000981.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00903373096699951,0,0,0,0,0,0,0,0.0928167046610201,0,0.0433262420129375,0,0,0,0,0,0,0.130656489749206,0,0,0,0,0,0,0.198383486539242,0.21033995357262,0.0336626667326649,0,0.0161001741527781,0,0,0,0,0.0205692092933065,0,0,0,0.0035057945721304,0,0,0,0,0,0,0
X600741.SH,0.207593616686772,0.398771880887125,0,0,0,0,0,0,0.118501685551351,0,0,0,0,0,0,0,0,0,-0.0326403542130563,0,0,0,0,0,0,0,0.0670893862837621,0,0.00967851630103755,0,0,0,0,0,0.031559838712429,0,0,0,0,0.000183707639285483,1.73472347597681e-18,0,0,0,0,0,0.0936485771534989,-0.00850864892885103,0,0,0,0,0.0233810735274127,0,0,0,0,0,0
X600703.SH,0,0,0,0.153896622711772,0,0,0,0,0,0,0,0,0,0,0,0.101502736758318,0.288248099603745,0,0,0,0,0,0,0,-0.039285740946172,0,0,0,0.0394206177464449,0,0,0,0,0,0,0,0,0,-0.165836991540453,0,0.0390676782799915,0,0,0.00923795221740953,0,0,0.0843826954083889,-0.0868300622075029,0,-0.0848071619693909,0,-0.0431064861322397,0.0718203523212533,0,0,0,0,0,0
X600066.SH,0,0,0,0,0.0756357163698307,0,0,0,0.138096560320209,0,0,0.111579185208494,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,2.16840434497101e-19,-0.102456056641686,0,0,0,0,0.057428132515816,0,0.0331190822955608,0,0,0,0.0691548158770929,0.125027311068655,0,0,0,0,0,-0.0433652020497552,0,0,0.0382838211941561,-0.198141897353566,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0.140280907860879,0,0,0,0,0.170378141903956,0,0,0.0171690845998865,0,0,0,0,0,0.0334698743488905,0,0,0,0,0,0,0,0,0,0,0,0,0.357207978373529,0,0,0.244026234956492,0,0.274237014316401,-0.262166563180453,0,0,0,0,0.0930269768032525,0,0,0,0,0,0,0.0756709269977933,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0.254664273832163,0,0,0,0,0.204451776035693,0,0,0,-0.0162386846329217,0,0,0.115946560599977,0.123574277967087,0.000636798378513069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.135434676491855,0,0,0,0,0,0,-0.0086408626091428,0,0,0.00952342843033114,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.09616998315793,0,0,0.189209053199627,0,0,0,0,0,0,0.120506603950394,0,0,0,0,0,0,0,0,0.00324222039791322,0,0,0,0,0,0.046511786183397,0,0.144344081368159,0.0502785672829407,0,0,0,0,0,0,0,0,0,0,-0.0319197249821413,-0.00238786357313727,0,0,0,0,0,0
X000568.SZ,0.148659724860293,0.0280329169401357,0,0,0.396120697028913,0,0,0,0,0,0,0,0.014756574170841,0,0.0260045248328232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0863566374385674,0,0,0,0,0,0,-0.0992415559220216,0,0,0.035120215408723,0,-0.0607516237366732,0.0902969266598747,0,0,0,0,0,0.00640470019871379,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0,0,0,0,0.0575962560927795,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17461540732401,0,0,-0.200105498212306,0.237420625690184,-0.187147884866621,0.137959316924758,0,0,0,0,0,0,0,-0.0828395998850501,0,0,0,0,-0.0148312717660028,0,0,0,0.144759916034453,0,0,0,-3.46944695195361e-18,-0.173527954279025,0,-0.141705477694177,0.288634747811448,0,0,0.176734572879668,0,0
X000100.SZ,0,0,0.0493671203509038,0,0,0,0.139157802232448,0,0,0,0,0,0,-0.0502648244742254,-1.73472347597681e-18,0,0,0.0112602164745591,0,0,0,0,0,0,0,0,0,0,0.00764592113952578,0,0,0.0728972226882758,0,0,0,0,-0.0199719183850647,0,0,0,-0.00430643766235648,0,0,0,0,0.101377057782714,0.0333725771354297,0,0,0,0,0.0327570192457995,0.0179548886675926,0.0737751258381525,0,0,0.0200696868150101,0,0
X600271.SH,0,0,0,-0.0107882088988839,0,0,0,0,0,0,0,0,0,0,0.0123241601148827,0,0,0,0,0,0,0,0.0790246138180928,0,-0.0587110856261666,0,0,0,0,0,-0.0971188123739734,0.214837575012576,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0531733299697408,-0.0744708366812905,0,0,-2.59509342202032e-05,0,0.0432621907299885,0,0.0547763752701155,0,0,0,0,0
X002456.SZ,0,0,0,0.14728788003296,0,0,0,0,0,0,0,0,0,0,0.20641282063478,0.252188510042684,0.119573380942137,0,8.67361737988404e-19,0,0,0,0,0,0.191167459829422,0.00504192931155634,0,0,-0.046104757079056,-4.33680868994202e-19,0,0,0,0,0,0,0,0.101715538029643,0.16619037637331,0,0.0215011785966284,0,0,0,0,0.264066905608694,0,0,0,0,0,-0.0834711345931314,0.0265306355416348,0,0,0,0,0,0
X600118.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00308966482381519,0.0344152216960172,0,0,0,0,0,0.00391257899064175,0,0,0,0,0,0,-0.0334741558935034,0.166954337885488,0.031407206554209,0.0721010684949462,0,0,0,0.101368656727106,0,0.131056429029927,0,0.139260313891494,0,0,0.0490952537640733,0,0,0.00305152332127429,0,0.0909397420002261,0,0,0,0,0,0,0,0,0,0,0
X600177.SH,0,0.246891702096709,0.0432072165671242,0,0,0,0,0,0,0.141182306847448,0,0,0,0,0,0.0165552663642879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.056484387672423,0,0.113298410597523,0.0285095258228588,0,0,0,0,0,0.132087630608033,0,0,0.0618364519931473,0,0,0,0,0,0,0
X002085.SZ,0,0,-0.00913153998987654,0,0,0,0,0,0.0627025557436948,0,0,0,0,0,0.259453581670337,0.104351513456031,0,0,0,0,0,0,0,0,0,-0.0694227389138241,0,0,0,0.0611360350872386,0,0.0784673090354783,0,-0.069786514699708,0,0,0,0,0.0526732765671833,0,0,0,0.021486943114322,0.187173791282497,0,0,0,0.0767917736281926,0,0,0,0,-0.0990207018692235,-0.0732869708054048,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.164335478582108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00780884633040553,-0.0235470134645954,0,-0.0222810595498027,0,0,0,0.0647863674053721,0.0211497536691942,-0.139771714184913,0,0.188371884372656,0,0,0,0,0,0,-0.0294755450871962,0,0.0140678861472493,-0.0217186830219595,0,0,0,0,0,0
X002292.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0958143245076226,0,0,0,0.0635416061582702,0,0,0,0,0,0,0,0,0,0,0,-0.0777103969818516,0,0,0,0.121811211999725,0,0.164402131615829,0.199641800968734,0.0423389315650419,0,0,0,0.0270078459762635,0,0,0.502186027473494,-0.00927975427864041,0,0,0.00384149452126641,0,0,0,0,0,0,0,0,0
X000157.SZ,0,-0.0845309376543811,0,0.0903595627283322,0,0,0,0,0,0,0,0,0.206103746517472,0,0.0305968028889804,0,0,0,0,0,0,0.0299035710344771,0,0,-0.0288723450360377,6.93889390390723e-18,0.018054074323362,0,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0.0768438302973819,0,-0.0542072964676429,0,0,0.0383674808307071,0,0,0,0,-0.0215576882967999,0,-0.191351067924652,0,-0.12866315243421,0,0
X002180.SZ,0,0,0.169683750145805,0,0,0.305932930251465,0,0,0,0,0,0,0.026388878697689,0,0,0,0.0456375176529559,0,0,0,0,0.0669535220142065,0,0,0,0,0,0,0,0,-2.16840434497101e-19,0,0,0,0,0,0.327935029441559,0,0,0,0.10750192139792,0,0,0,0,0,0.0119914089793461,0,0.0426511050849004,0,0,0.0519300944171328,-0.0149290913529061,0,0,0,0,0,0
X600372.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0584353909044667,0.0840020656542607,0,0.0954652866112312,0.124539793897094,0.137457261283384,0,0.031849833153995,0,0,0.144909885797194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.084149923869471,0,0.0641060640327967,0,0,0,0,0,0,0,0,0
X002007.SZ,0,0,0.14922864403461,-0.154554027814801,0,0,0,0,0,0,0,0,0,0,0,0.0805300686982329,0,0.13458990480546,0,0,0,0,0,0,0,0.0619247811810875,0,0,0.361427183351309,0,0,0,0,0,0,0.150810062979145,0,0,0,0.144814797469265,0,0,0.148977469506731,0,0,0,0.0400174401160586,0,0,0,0,0.0508256145422789,0,0,0,0,0,0,0
X000559.SZ,0,0,0,0,0,0,0,0,0,0,0.0809432745210314,0,0,0,0.00660047574637687,0.0862370781496236,0,0,0,0,0,0,0.320372656165486,0,0,0,0.0713381286296822,0,0.117313186785161,0.140472517851897,0.0498397360346662,0,0,0,0,0,6.93889390390723e-18,0,0.0372372651788067,0,0,0,0,0,0,0,0,0,0,-0.0166083606516111,0,-0.0856555406709049,0,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0,0,0,0,0.108576965137608,0,0,0,0,0,0,0,0,0.175819473440461,0,0,0,0,-0.101565573557578,0,0,0.0866977377776002,0,0,0,0.0241943493207254,0.00176412806889896,0,0,0,0,0,0,0,0.0693153347763614,0.0862214784797711,0,0.00727549215828755,0,0,0,0,-0.00679992293017348,0,0,0,0.00649199502312705,0.0223993876939866,0,0,0,0,0,0
X600867.SH,0,0.0242722367261235,0.115518310504043,0,0,0,0,0,0,0.0557678731941055,0,0,0,0,0.111181085701812,0,0,0.054866235548873,0,0,0,0.0525684667632881,0,0,0,0,0,0,0,0,0,0,0,0,0.0686836390326869,0,0,0,0,0,0,0,-0.0620664176425436,0,0,0,0,0,0,0.0368302029675725,0,-0.0441866633467818,0,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.108034598448245,0,0,0,0.0251475409753425,0,0,0.0555731849469433,0,0,0,0,0.090571517815197,0,0,0,0.0138960459600185,0,0,0,0,0,0,0,0.148790926458721,0.0596507981993053,0,0,0.0451384440554834,0,0,0.0907418437962917,0,0,0,0,0,0,-0.0192694598518515,0,0,0,0,0,0
X002294.SZ,0,0,0,-0.0122038117954459,0.172165271503324,0.0353162038774256,0,0,0,0,0,0,0,0,-0.0309487418589173,0,0,0,-0.00509981614441975,0,0,0,0.0531205140296355,0,0,0,0,0,0,0,0.0496594522671162,0,0,0,0,0,0,0,0,0.104765485926153,0.0487157897153881,0,0,0,0,0,0,-0.0430978724409362,0,0,0,0,-0.00369409843421264,0,0,0,0,0,0
X002074.SZ,0,0,0,0.156700701168424,0,0.0741429616849954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.356791946824936,0,0,0,0,0,0,0,0,0.368264513574673,0,0,-0.149639766288933,0.249788866634553,0.0189092624882095,0,0,0,0,0,0,0.00948224776796371,0,0,0,-0.153100781055565,0.203503206397743,0,0,0,0,0,0
X002506.SZ,0,0,0,0,0,0,0,0,0,0,0,-0.0834531094469154,0,0,0,0.0285257428781782,0.0582861826648261,0,0,0,0,0,0.270526968233507,0,-0.0270052545331319,0,0.187309870549937,0,0,0,0,0.0982294144794105,0,0,0,0,0,0,0,0.0368188195591715,0.0538883585464498,0,0,0,0,0,0,0,0,0.00563747551667531,0,-0.00246714509568963,0,0,0,0,0,0,0
X002426.SZ,0,0,0.0956296112743776,0,0,0,0,0,0,0,0,0,0,0,0.0100035460424394,0,0,0,0,0,0,0,0,0,0.0309092567282541,0,0,0,0.166588944545825,0.260458033820309,-0.0225138436978246,0.154484800612158,0,0,0,0,0,0,0,0,-0.0760923644099348,0,0.118659537481072,0.00582798091769406,0,0,-0.208017116207185,0,0,0,0,0,0.0120288153447624,0,0,0,0,0,0
X600498.SH,0,0,0,0,0,0,0,0,0,0,0,0.0789952964391515,0.0211110717788706,0,0.0538642311551627,0,0,0,0,0,0,0.00894632091745641,0.0770257466669916,0,0,0,0,0,0,0.468117606433576,0,0.240571865817668,0,0,0.156565603159181,0,0,0,0,0,0,0,0,0,0,0,0.0992154345471318,0.0608595456052516,0,0,0,0,0.00652850582209887,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0.239056953572398,0,0,0,0,-0.160077251461274,0,0,0,0,0,0,0.165652830660563,0,0,0,0,0,0,0.145651166199008,0.232997520997985,0,0.138195426513442,0,0,0,0,0.306205519314625,0,3.46944695195361e-18,0,0,0,0.207343100585724,0,0,0,0,0.0534784528106709,0,0,0,-0.0822622635983833,0.157841278636833,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0,0,0.0653199346969218,0,0,0,0,0,0,0,0,0,0,0,0,0,0.126458829442545,0,0,0,0,0,0,0.0441163601069698,0.0790676817347583,0,0,0,0,0.0294247012833367,0,0,0.0240845960810916,0,0,0.060206989974941,0,0,0,0.102106381997515,0,0,0.0226998318116175,0,0,0.0525391663714092,0,0,0,0,0,0
X600522.SH,0,0,0,-0.116835963444373,0,-0.0321010567531687,0,0,0.0899619164952434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17121133219967,0,0,0.338116854262653,0,0,0,0.259008763294482,0,0,0,0,0,0,0,0,0,0.0784859685889947,0,0,0,0,0,0,0.219037735592912,0,0.026368753512555,0,0.0534221313507888,0.0454884360776662,-0.286328095066932,0,0,0,0,0
X002508.SZ,0,0,0.261804077793439,0.0526765660636638,0.219528038121481,0,0,0,0,0,0,0,0,0,-0.0454753240954968,0,0,0,0,0,0,0,0,0,0.0924227371663977,0,0,0,0.114302630181714,0,0,0,0,0,0,-0.172040005344963,0,-0.0222228139509217,0,0,0.0622264884351869,0,-0.0119828936288631,0,0,0,0,0.0299911345281136,0,0,0,0,0,0,0,0,0,0,0
X002465.SZ,0,0,0.00146868898138376,0,0,0,0,0.0115740958625868,0,0,0.0718439080888261,0,0,0,0.0109682195301192,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0.0279824849685066,0,0,0,-0.0263212118112217,0,0,0,0,0,0,0,0,0,0,0,-0.0134036149038325,0,0,0,0,0,-0.0435899591651025,0.029734137138196,0,0,0,-0.00647122147805607,-0.124950330816081,0,0,0,0,0,0
X000050.SZ,0,-0.242357661797747,0,0,0,0,0,0,0,0,0,0,0,0,0.154970996618589,0,0,0,0.00457452024753646,0.00044993149878171,0,0,0.208865495012595,0,0,0,0.0219350178123402,0,0,0,0,0.227319326485862,0,0,0,0,0,0.430206098536105,0.123855396991362,0,0.0682696927079933,0,0,0,0,0,0,0.0331098575628201,0,0.0748075610971106,0,0,0.016992700969708,0.120202288054558,0,0,0,0,0
X600566.SH,0.265481554602249,0,0.247953632776685,0,0,0.0719266176675265,0,0,0,0,0,0,0,0,0,0,-0.422929614999593,0.201678460841122,0,0,0,0.119503609322352,0,0,0,0.0204213080307492,0,0,0,0,0.0266844484653207,0,0,0,0,0,0,0,0,0.0506208314661891,-0.0484865879600145,0,0,0,0,-0.0189321235558294,0,0,0,0.101016588599766,-0.108823804783726,0.00137834513826052,-0.0069073742034067,0,0,0,0,0,0
X300115.SZ,0,0,0,-0.0676785849096976,0,0,0,0,0,0,0,0,0,0,0.271136515674883,0.115498715839047,0,0,0,0,0,0,0,0,0.0224331477273856,0,0,0,0,0,0.0491271889175509,0,0,0,0,0,0,0,-0.0229860729345196,0.335808637689144,0,0,0.0328102149771082,0,0,0,0,0,0,0,0,-0.083386219960497,0,0,0,0,0,0,0
X000869.SZ,0,0,0.207160066657104,0,0.146343481249064,0,0.437427218043136,0,0,0,0,0,0,0,0.0914310938075651,0,0,0,0,0,0,0,0,0,0.0167516861343977,0,0,0,0.106777738241972,0,0,0,0,0,0,0.0722884581703931,0.124594473744874,0,0,0,0,0,-0.0490050085487405,0,0,0,0,0,0,0,0,0.00525985426494664,0,0,0,0,0,0,0
X000981.SZ,0,0.249990558347164,0,0,0,0,0,0,0,-0.00463217686046879,0,0,0,0,0,0,0,0,0.282593917323177,0,0,-0.561050178200419,0,0,0.213205721356152,0,0,0,-0.00159326729182911,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0924336570440564,0,0,0.695225423518117,0,0,0,0,0,0,-0.483378228213453,0,0,0,0,0,0
Change_TY3M,0,0,0,0.168595992011702,0,-0.0591853906918732,0,0,0.0115175257018509,0,0,0,0,0,-0.0550256587645402,0.102861391364407,0,0,0,0,0,0,0,0,0,-0.0247636710835796,0,0,0,0,0,0,0,0,0,0,-0.0916264867431355,0,0,0,0.0646785945404793,0,0,0,0,0,0,0,0,0.0534252419740875,0,-0.0549945373894385,-0.0525325079333981,-0.0428160752045452,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0215075137670396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.329043255681687,0,-0.799264058868815,0,0,0,0,0,-0.142052129459008,0,0,0,0.0892279371380623,0,0,0,0.385523538524114,0,0,-0.207917839593572,0,0,0.658086316204401,0,-1.25936165185058,0,0,0,0
TED,0.0891616372943658,0,0.110608025310928,0,0,0,0,0,0,0,0,0,0,0,0.189892466108438,-1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0,0,0,-0.124604890289753,-0.0790983257380872,0,0,0,-0.292969557800536,0,0,0,0,-0.064902375727413,0,0,0,0,0,0,0,0,0,0,0,0,0.484982506542442,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,-0.0560882258995887,0.129362672836864,0,0,0,-0.0699274803913424,0,0,0,0,0,0.1027015954179,0,0,0,0,0,0,-0.0365364324647029,0,0,0,0,0,0,-0.00593277624148752,0,0.11841982365345,0,0,0,0,-0.303864702252039,0,0,0.249233248789917,0,0,-0.123731251851607,0,0,0,0,0,0.0517963179770026,0,0,0,0.0659704255892893,0,0,0.0350446215278311,0,0,0,0
MKreturn,0,0,0,-0.0159091299417816,0,0.0637102340844248,0,0,0,0,0,0,0,0.00676254578058145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.108772883557685,0,0.0056743752087235,0,0,-0.227612082100579,0,0,0,0,0,0,-0.0467602559092971,0,0,-0.128199355073815,0,0,0,0,0,-0.0155743561821972,0,-0.0446946870929471,0,0.114580191456259,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00165702263520592,0,0,0,0,0,0,-0.000972381810545058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00328743144118309,0,0,0,0,0,0
CarbonVol_Shenzhen,0,-0.011894145474863,0,0,0,0,0,0.0876545228658902,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00266551180085587,0,0,0.0352693242559562,0,2.06474478908879e-05,0,0,0,0,0,0,0,0,0,0,0,-0.0110444582211007,0,-0.0139339452158784,-0.0409623226797142,0,0,0,0,-0.0138678197018465,0,0,0,0,0,0.182972381573125,0,0,0,0,0,0
CarbonVol_Guangdong,0,0.00469908501351623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00221736402413837,0,0,0,0,0,0,0,0,0,0,0.0040978995139189,-0.00310475177461516,0,0,0,0,0,0,0,0,-0.00386122535249892,0,0.00576026132895521,0.015212926734382,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0178571565149091,-0.00992583247750762,0,-0.0199612129087529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0218649236271665,0,-0.0113143543786207,0,0,0,0,0,0,0,0,0,0,0.0289376589159908,0,0,0,0,0.0309616891763137,0,0
