,X600519.SH,X000858.SZ,X600276.SH,X002415.SZ,X000651.SZ,X002475.SZ,X600104.SH,X000568.SZ,X002304.SZ,X600031.SH,X600809.SH,X600690.SH,X000725.SZ,X000063.SZ,X000661.SZ,X300124.SZ,X003816.SZ,X002241.SZ,X000338.SZ,X300014.SZ,X600703.SH,X000596.SZ,X600741.SH,X000100.SZ,X000625.SZ,X002371.SZ,X002007.SZ,X300142.SZ,X002129.SZ,X600584.SH,X002236.SZ,X601877.SH,X002179.SZ,X600183.SH,X000157.SZ,X002049.SZ,X000800.SZ,X300003.SZ,X002414.SZ,X601799.SH,X002008.SZ,X300136.SZ,X000066.SZ,X002456.SZ,X300146.SZ,X002185.SZ,X000977.SZ,X002508.SZ,X600066.SH,X600118.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0836089806007352,0,0,0,0,0,0,0,0,0,0.246578901377913,0,0.130466388923904,0.188937602121853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.085976331212735,0,0.0876223857553957,0,-0.010997953194377,0,0,0,0,-3.46944695195361e-18,0,0,0,0.0705076430220096,0,0
X000596.SZ,0,0,0,0,0,0,0,0.203521491755645,0.0158696769072388,0,0.234067595956031,0.0611378674186831,0,0,0,0.183566179992088,0,0,0,0.177543321380116,0,0,0,-0.144676564079492,0,0,0,0,0,-0.157679653929386,0,0.143568721378951,0,0,0,0,0,0,0,0,0,0,0,0.25500332961648,-0.0492026595127146,0,0,0,0.0801576731921256,0.0624411412905764,0,0.041249134655383,0,0,0,0,0,0,0
X600741.SH,0,0,0,0,0,0,0,-0.00812334798984378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.148119496296004,0.230599756858091,0,0,0,0,0,0,0.0248643472611259,0,0,0,0.0650953194530246,0,0,0,0,0,0,0,0,0.195662530797084,0,0,0.0140744617945777,0,0,0,0,0,0,0,0,0.0114671755690986,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0,0.143127688534717,0.00554413995489433,0.374587125504549,0,0,0,0,0.0367499276247335,0,0,0,0,0,0,0,0.0591151694738895,0,0,0.075904505522383,0.0741163578094378,0,0.0840662010245087,0,0,0,0,0.0526791118414021,0,0,0,0,0,0,0,0,0,0,0,0,0.0358592103824102,0,-0.00434617203167587,0,0,0,0,0.0343889331285508,0,0
X000625.SZ,0,0,0,0,0,0,0.258656457197358,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0.219301017809107,0,0,0,0.0299485875734279,0.239600083393056,0,0,0,0.016141381305021,0,0,0,0,0.0782889927100471,0,0,0,0,0.0127615906641006,0,0,0,-0.071979955876923,0,0,0,0,0,0,0,0,0,0,-0.00429261688217248,0,0
X002371.SZ,0,0,0,0,0,0,0,0,0.142067608659088,0,0,0,0.165592721083032,0,0.202566885192192,0.095908645967084,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0.0481309342258758,0,0,0.209552687374999,0,-6.93889390390723e-18,0,0.186653583819256,0,0.424094207115895,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0295684172070005,0,0,0,0,0,0,-0.0310097823711706,0,0
X002007.SZ,0,0,0,0,0,0,0,0,-0.138826255723859,0,0,0,0,0,0,-0.0475600983844475,0,0,0,0,0,0,0,0,0,0,0,0.181373132249377,0,0,0,0,0,0,0,0,0,0.366548962842586,0,0,0,0.0922274159340966,0,0,0.536549471621147,0,0.46685850428423,0,0,0.015587118197607,0,0.0343884255700013,0,0,0,0,0.0366517769742834,0,0
X300142.SZ,0,0,0,0,0,-0.20103281813857,0,0,0,0,0,0,0,0,0.139707839391122,0,0,0,0,0,0,0,0,0,0.279534504832617,0,0.441689603617792,0,0.108313604294263,0.467949487511624,0,-0.0688264289092097,0.108533248843852,0.152466158209965,0,0,0,0,0,0.169515652448584,0,0,0,-0.0308798829371515,0,0,0,0,0,-0.140048730402155,0,0,-0.0715093949364009,0,0,0,-0.0709431975279693,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,0,0,0.27079317212987,0.228016832387751,0,0,0.15628068373889,0,0,0,0.250945405813122,0,0,0.194982707655755,0.0880206453990654,0,0,0,0.0950042262371346,0,0,0,-0.338512478713801,0,0,0,0,0,0,0,0,0,0.0137546659645153,0.0250797914199829,0,0,0,0,0,0,0,0,0,0.0412461162335836,0,0,0,-0.0646661621628491,0,0
X600584.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.122057302661295,0,0,0.0779327619162725,0,0,-0.183091976628401,0.0354095013331475,0.325135426036659,0,0.132498818626792,0,0,0,0,0,0,0,0,0,-0.0645333724669399,0,0,0,0,0,0.417439491799846,0,0.166520764942673,0,0,0,0,0,8.67361737988404e-19,-0.0705856970590288,0,0,0,-0.00172167824452863,0,0
X002236.SZ,0,0,0,0,0,0.262811678197376,0,0,0,0,0,0,0,0,0,0,0,0.107293123012163,0,0,0,0,-0.14899775444553,0,-0.0277331189329783,0,0.0573581160191076,0,0,0,0,0,0.283104765406432,0,0,-3.46944695195361e-18,0,0,0,0,0,0,-0.0081224607731102,0,0,0.0769505239304406,0,0,0,0,0,-0.0851183476194233,0,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0.349581472586875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.345570676876434,0,0.186799791185272,0,0,0.116966841347759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0901995455114666,-0.106428391990796,0,0,0,0.0405630171561887,0,0
X002179.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0756063839736062,0.143157397659702,0,0,0,0.17995431531033,0,0,0.0340577170121569,0,0,0,0,0.045023159989985,0,0,0.211216674036898,0,0,0,0,0,0,0,0,0,0,-0.133076264373147,0,0,0,0,0,0,0,0,0,0,-0.051434679730107,0,0,0,0,0,0
X600183.SH,0,0,0,0,0,0,0,0.0725462850081119,0,0,0,0,0,0,0,0,0,-0.158615395464716,0,0,-8.67361737988404e-19,0,0,0,-1.25035027634379e-05,-3.46944695195361e-18,0.0466753536985361,0,0.094189217856997,0.44529778329991,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0.0763647725272522,0,0,0,0,-0.00771625246307349,-0.0212227566858138,0,0,0,0.0120583811561276,0,0
X000157.SZ,0,0,0,0,0,0,0,0.0453025213817411,0.0394212887289631,0.127218271810702,0,0,0,0,0,0,0,0,0,0.107417832015452,0,0,0,0,0,0.00725943790162601,0,0.0802113655824839,0.0121948743689166,0,0,0,0,0,0,0.0700385935431806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0292430058404353,0,0,0,0,0,0,0
X002049.SZ,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.152099613722294,0,0,0,0.163662269001754,0,0.0553198077423714,0,0,0,0,0,0,0,0,0,0,0.589064551472871,0,-0.0799173689598337,0,0.354693753747868,0,0,0.0806088215249727,0,6.93889390390723e-18,0.188710689420309,0,0,0,-0.0629573932641854,0,0
X000800.SZ,0,0,0,0,-0.0346715636556834,-0.0876575036143847,0,0,0,0,0,0,0.361015934450456,0,0,0,0,0.0286752614451643,0,0,0,0,0,0,0.515423618177709,0,0,-0.059655226612009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0374256420865217,0,0,0,0,0,0,0
X300003.SZ,0,0,0,-0.0344782732636431,0,0,0,0,0,0,0.356187998404894,0,0,0,0,0,0,0,0,0.177787361830913,0,0,0,0,-0.0626708065925973,0,0.159789533805451,0,0,0,0.0801191909580418,0,0,0,0,0,0,0,0,0,0,-0.084494188534316,0,0,0,0,0,0,0,0,0,0,0.141103688310386,0,0,0,0,0,0
X002414.SZ,0,0,0,0,0,0,0,0,0.115250181203408,0,0,0,0,0,0.0134028700242102,0.17731902003079,0,0.0194269290183819,0.155970477561153,0,0,0,0,0.164221856964872,0.0941223936034211,0,-0.148314400847659,0,0,0,0,0,0,0,0,0.151852818446397,0.276918754106666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0454064473009814,0,0,0,0,0,0
X601799.SH,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0.316536010646422,0,0,0.0991394853673488,0,0.211614813790669,0,0,0,0,0,0.105860641163877,0,0,-0.115536297339125,0,0.150407899061471,0.00233838485984976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0658355269069578,0,0,0.00575928027401586,0,0,0,0,0,0
X002008.SZ,0,0,0,0,0,0.0914178780106288,0,0,0,0,0,0.0638304943302599,0,0,0,0,0,0.192032359594422,0.0856857153096037,0,0,0,0.232117176828806,0.023357409778598,0,0,0,0,0,0,0.133809092429684,0,0,0,0,0,0,0,0,0,0,0,0,0.0427056298103632,0,0.139465875051217,0,0,0,0,0,-0.0332371564224452,0,0,0,0,-0.0441235115661081,0,0
X300136.SZ,0,0,0,0,0,0.268127770312552,0,0,0,-0.389473064337144,-0.591926440202265,0,0.54917927222378,0,0,0,0,0,0,0,0,0,0,0,0,-0.10152800119279,0.00504845040630456,0,0,0,0,0,0,0,0,0,0,-0.235408230931882,0,0,0,0,-0.00522248442722977,0,0.162220899964555,0,0,-0.082367194118101,0,0,0,0,0.0235023292689012,0,0,0,0,0,0
X000066.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0479453268232275,0.214139142794217,0,0,0,0,0,0,0.0311964564170393,0.128559576941897,0.147018115349642,0,0,0,0,0,0,0,0,0.0217771647221311,0,0,0,0,0,0,0,0.207795024857722,0,8.67361737988404e-19,0,0,0.0234740740175226,-0.0805358995354819,0,0,0,-0.0392576476444904,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0.0795738491033434,0,0,0.168453094851855,0,0.15680125604292,0,0,0,0,0,0,0,0.2855928209969,0,0,-0.0602265201374008,0,0,0,0,0.188386729468197,0,3.46944695195361e-18,0,0,0,-0.00790744726942346,-0.0524199359835991,0,-0.178119338443541,-0.129426366769935,0,0,0,0,0,0.266000378036124,0,0,0,0.143545295123489,0,0,-0.103175413339943,0,0,0,-0.0110100284119676,0,0
X300146.SZ,0,0,0,0,0,0,0,0,0.0975541297598531,0,0,0,0,0,-0.0422644978627118,0,0,0.127023939386857,0,0.04427689416225,0,0,0,0,0,0,0.312594113918252,0,0,0,0.0417093598582863,0,0.153885633940399,0,0,0,0,0,0,0.245481273358942,0,0,0.124203329509845,0.0144011933638812,0,0,0.0683775540750669,0,0,0,0,-0.00335854579065904,0,0,0,0,0,0,0
X002185.SZ,0,0,0,0,0,0,0,0,-0.0241260962028543,0,0,0,0,0.309203283372171,0,0.0467072093024948,0,0,0,0,-3.46944695195361e-18,0,0.0292090354473929,0,0,0,0,0,0,0.162252394796025,0,0,0,0,0,0.174278487351468,0,0,0,0,0.078912687692834,0,0,0,0,0,0,0,0,0,0,-0.00335880169977583,0,0,0,0,-0.00965390335031455,0,0
X000977.SZ,0,0,0,0,0,0,0,0.074246839718677,0,0,0,0,0,0.0468682084247039,0,-0.291966462644088,0,0,0,0.19665964378005,0,0,0,0,-0.0691147937229702,0,0.14436252722123,0,0,0,0,0,0,0.0770989151028083,0,0.0854529680023616,0,0,0,0,0,0,0.235809735503038,0,0,0.122148414520743,0,0,0,0,0,0,0.0214999144456479,0,0,0,0.00391663102973175,0,0
X002508.SZ,0,0,0,0,0,0,0,0,-0.0110251697337947,0.14738054737522,0.316016707203682,0,0,0,0,0,0,0,0.185773214348508,0,0,0,0.0750894453197172,0,0,0,-0.028459979005378,0,0,0,0,0,0,0,0,0,0,-0.17016642484565,0,0,-0.16644264868348,0,0,0,0,0,0,0,0,0,0,-0.0966355537044361,0,0,0,0,-0.0229893689966676,0,0
X600066.SH,0,0,0,0,0,0,0,0,0,0,-0.232802400577535,0,0,0,0,0.088363727136316,0,0,0,0,0,-0.00554572892080497,0,0,0.0935043832306409,0.246561768744908,0,0.0562948958568219,0,0,0,0,0,0,0,-0.168377952664611,0,0,0,0,0,0,0,0,-0.137371970466953,0,0,0,0,0.149459479311062,0,0.170912353519537,-0.0154804851051858,0,0,0,0.0957838895866671,0,0
X600118.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20115875975848,0,0.208081780119473,0,-0.354170533950323,0,0,0,0,0,0,0,0,0.196025006060437,0,0,0,0.194670830279053,0,0.127408884916673,0,0,0,0,0,0,-0.0366620770620427,0,-0.0570472296877203,0,0,0,0,0,0,0.193755434861687,0,0,-8.67361737988404e-19,0,0,0,0,0.0366519934676139,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0276395384159841,0,-0.0488656297731914,0.0632274565683935,0,0.0770682892533999,0,0.0376430689773965,0,0,-0.0109731597901031,0,0,0,0,0,0,0,0,0,0.00533083840418006,0.0622258700631331,0,0,0,0,0,0,0,0,0,-0.0131517577696258,0,0,-0.0100973620900981,-0.0583639122651215,0,0,0,0,0,0
Slope,0,0,0,-0.0742875590150679,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0285298295013823,0,0.0398189614270017,0,0,-0.201613686943023,0,0,0,0,0,0,0,0,0.346326002593226,0,-0.308448052455188,0,0,0,0,0,0,-0.144252258518041,0,0,0,0,0,0,-0.560198622761971,0.292751403171827,0,0,0,1.23300933447403,0,0,0,-0.398406369819412,0,0
TED,0,0,0,0,0,0,0,0,-0.0903365492729653,0,0,0,0,0,0,0,0,0,0,0,-0.02312021278069,0.258603635142681,0,0,0,-0.0796111378804795,0,0,0,0,0,0,0,0,-0.0584645110169922,0,0,0,0,0,0,0.0672049243152154,0,0,0,0,0,0,0,0,-0.175269618997366,0.931302807777725,0,0,0,0,0.44033912873126,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0.122738549010902,0,0,-0.0432389030517614,0,0.0566073391523249,0,-0.00761771736967839,0,0,0,-0.0112801632641446,0,0,0,0,0,0.124886581881953,0,0,-0.000886624076436947,-0.0687866554349651,0,0,0,0,-0.045625708995011,0,0,-0.054192100605552,0,0,0,-0.0178607303609368,0,0,0,0,0,0,0,-0.0120933981178131,0.0383741485611839,0,0,0,0,0,0
MKreturn,0,0,0,0.0766324151337334,0,0,0,0,0,0,0,0,0,0.00877200659804876,-0.0495251856745744,-0.0455655777764204,0,0,0,0,0,0,0,0,-0.0723246276098604,0,0,-0.0236504942555675,0,0,0,0,0,0.050272394205134,0,0,0.0599150960428062,0,0,0,0,0,0,0,0.00802658037763448,0,1.73472347597681e-18,0.0914393017500267,-0.0781432949050464,0.101494266935937,0,0,0.0119891872195928,0,0,0,0.00517073482456255,0,0
MKvol,0,0,0,-0.00465287788643888,0,0,0,0,0,0,0,0,0.00640500455511498,0,0,0,0,0.00297888097107026,0,0,0,0,0,0,0,-0.00236029022890807,0.00429790998981938,-0.00312710137209365,0,-0.00154582803431011,0,0,0,0,0,0,0,0,0,0,0,0.00179361685593987,0,0,0,0,0,0,0.000376578301478848,0,0,0.0101862290337941,0,0,0,0,-0.00404880217229118,0,0
CarbonVol_Shenzhen,0,0,0,0,0,-0.107258726453633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0196714038083598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0920749461425898,0,0,0,0,0,0,0,-0.179130031754523,0.0366806434615457,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,-0.010904366297432,0,0.00143272026854696,0,0.00239084802016517,0,0,0,0,0,0,0,0,0,0,1.0842021724855e-19,0,0,0,-0.000120769682425524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00305534350866459,0,0,0,0,0,0,-0.00658348216151548,0.00676933138495221,0,0,0,0.00489587940026077,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
