,X600519.SH,X000858.SZ,X600809.SH,X000568.SZ,X002415.SZ,X002304.SZ,X600690.SH,X002475.SZ,X600276.SH,X600104.SH,X300014.SZ,X000651.SZ,X300124.SZ,X600031.SH,X000625.SZ,X002129.SZ,X000725.SZ,X003816.SZ,X002371.SZ,X000596.SZ,X000063.SZ,X002241.SZ,X002049.SZ,X000338.SZ,X600703.SH,X600089.SH,X002179.SZ,X000661.SZ,X601877.SH,X002074.SZ,X300142.SZ,X600741.SH,X600522.SH,X002180.SZ,X000733.SZ,X600702.SH,X600460.SH,X000100.SZ,X000799.SZ,X600884.SH,X000157.SZ,X002236.SZ,X601799.SH,X600584.SH,X000800.SZ,X002176.SZ,X600779.SH,X002007.SZ,X002414.SZ,X600183.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X300014.SZ,0,0,0,0,0,0,0,0.285835892659212,0,0,0,0,0,0,0.192591811141301,0,0,0,0,0.0955051126265782,0,0,0,0,0,0,0,0,0.0266833186496435,0.229666895665474,0,0,0.12068770204388,0,0,0.00275616559760679,0,0,0,0,0,0,0.000790593988570667,0,0.0776972092379745,0,0,0,0.0637487012836182,0,0,0,-0.149315283276365,0,0,0,0,0,0
X000651.SZ,0,0.0722442793370922,0,0,0,0,0.0919272979913574,0,0,0,0,0,0,0.154375682798527,0,0,0,0,0,0,0.00249476781117539,0.0660386455156688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0288029227105421,0,0,-0.0731344830795181,0.105249646990101,0,0,0,0,-0.0223901713070044,0.00813293201802922,0.106849556234239,0,0,0.0158965231124213,0,0
X300124.SZ,0,0,0,0,0.134121338546405,0,0,0,0,0,0.0177437239516884,0,0,0.109973153718426,0.0373738574051078,0.162251398064977,0,0,0,0,0,0.032301934411698,0.0224329719544947,0.144998546144259,0,0.19319035810768,0,0,0,0.18516545299549,0,0,0,0,0,0.00495610336232512,0,-0.118242028978187,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00692284750965401,0,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0356137400757318,0,0,0,0,0,0,0.0827085982144866,-0.0109573138388418,0.0738179381908287,0,0,0,0,0,0.0856203040879113,0,0,0,0,0,0,0,0,-2.16840434497101e-19,0,0.484394650761741,0,0,0,0,0.00957065562272881,0.146894716441495,0,0,0,0,0,0,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0,-0.0282881165585553,0,0,0,0,0,0,0,0.0565426116716681,0,0,0,0,0,0,0,0.0599745603918565,0,0,0,0,0.118861224087347,0,0,0,0,0.184208676337928,0,0,0,0,0,0.110517279615593,0,0,0,0,0.345630841911209,0,0,0,0,0,0,0,0,0,0,0,-0.0896118150081694,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.278719597612728,0,0,0,0,0,0,0,0,0,0,0,0,0,0.239914754976194,0.0012128926814622,0,0,-0.126403141764947,0,0.014471033318399,0.0337455740575713,-4.33680868994202e-19,0,0,0,0,0.165868896509493,0,0,0,0,0,0.0967971782707685,0,0,0,0,0,0.0673789248051327,-0.0305458801684579,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0.0850885617468347,0,0.0215467207880798,0,0.0540953688469238,0,0.0794365314581918,0,0,0.00549456497363785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0606899764106416,0,0,0,0,0,0.317326477900765,0,0.029363239630017,0,0.0400358381436298,0,0,0,0,0,-0.0533611646148902,0,0,0,-0.00552177147324122,0,0,0,0,0,0,0
X003816.SZ,0,0,0,0,0.0430693180710526,0,0.0957599128239267,0,0,0.16369355761945,0,0,0,0.126529613630113,-0.065176147076696,0,0,0,0,-0.0535701565191139,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0524613997176924,0,0,0,0,3.46944695195361e-18,0,0,0,0,0.0897352176236813,0,0,0.00308861131049981,0,0,0,0,0.0138466876806153,0.0198154966393341,0,0,0,-0.0043096536515956,0,0
X002371.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0637653673490332,0,0,0.327706129629491,0.376427853099763,0,0,0.106579484188641,0,0,0,0,0,0,0.0547554773069453,0,0,0,0,-0.0614581647316091,0,0,0,0,0,0,0
X000596.SZ,0,0.0651553188599405,0,0.244306767500253,0,0,0,0.252906288661017,0,0,0,0,0,-0.00308280801380031,0,-0.0387676463522627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.181106112540408,0,0,0,0,0,0,0.0292145203120005,0,0,0,0,0,0,0,0,-0.0265542814605766,0.106154069171201,0,0,0,0.117647789382164,0,0
X000063.SZ,0,0,0,0,0,0,0,0.140591478547866,0,0,0.114444132108056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0787294595313183,0,0,0,0,0,0.096821618485312,0.105046927873583,0,0,0,0,0,0,0,0,0,0,0,0.0182982963455775,0.0383117058009165,0,0,0,0,0,0
X002241.SZ,0,0,-0.00494005434043545,0,0,0,0,0.221246601423644,0,0,-0.0356498620789305,0,0,0.0842290140463856,0.0210474413196353,0,0,0,0,0.0690687000268861,0.128636152003848,0,-0.0342996279417385,0.164807875037841,0.0432793218712712,0,0,0.12546267741202,0.234399105263338,0,0,0,0,0,0,0,0.448855736425385,0,0,-0.168003265907339,0,0,0,0,0,0,0,0,0,0,0,0.0257775163223029,0,0,0,0,0.275452495721298,0,0
X002049.SZ,0,0,0,0,0.0586193634276648,0,0,0,0,0,0,0,0,0,0.123496946521005,0,0,0,0,0,0.217481854034655,-0.0201572492100099,0,0,0,0.108704249393603,0.456301358663265,0,0,0,0.0575362726926444,0,0,0,0.122543289525562,0,0.00646045707501195,0,0,0,0,0,0,0,0,0.0763177978160935,0,0,0,0,0,0.0243041389049969,0,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.323896016501454,0.0320278459948652,0,0,0,0,0,0,0,0,0,0,0,0,0.030115096355067,0,0.197362798154711,0,0,0,0,0,0.0039495001928873,0,0,0,0,0,0,0,0,0,0.00845585024052366,0,0,0,0,0,0,-0.00371967857992543,0,0,0,0,0,0
X600703.SH,0,0,-0.0241621182976594,0,0.0417630173862749,0,0,0,0,0,0.0800314260188497,0,0,0,0,0,0,0,0.106673289608792,0,0,0,0,0,0,0,0,0,0.260722757106752,0.401260366691934,0,-0.0335826911879438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0114161570046833,0,0.210618307661731,0,0,0,0,0
X600089.SH,0,0,0,0,3.46944695195361e-18,0,0,0,0.0824190538580385,0,0,0,0,-0.0176991661605845,0,0,0,0,0,0,0,0,0.0403124617243917,0,0,0,0,0,0,0,0,0,0.0643972408977441,0,0.150629196746136,0,0,0,0,0,0,0,0,0,0.317210514187571,0,0.00357763236028657,0,0,0,0,0.0280745234182569,0,0.0292201850361472,0,0,0.175337469662652,0,0
X002179.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0161439739569451,0,0,0,0,0,0,0.0156099793607129,0,0,0,0,0,0.263332844925931,0,-0.0625342745858758,0,0,0,0,0,0.181396726455222,0,0,0,0,0.193467832267014,0.0901036013875871,0,-0.0568722924118076,0,-3.46944695195361e-18,0,0,0,0,0.0305004305720615,0.0211489401187096,0,0,0,0,0,0
X000661.SZ,0,0,0,0,0,0.087160987778083,0,0,0.170849781935844,0,0,0,0,0,0,0,0,0,0,0,0,0.0413532288675173,0,0,0,0,0,0,0,0.0772895604542503,0.0187313995079851,0,0,0,0,0.0858301280558459,0,0,0,0,0,0,0,0,0,0,0.197368879591761,0,0,0,0,0.0245062804598018,0,0,0,0,0,0,0
X601877.SH,0,0,-0.0407691707652793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.265386660521117,0,0,0,0,0.173651687386346,0,0,0,0,0,0.352893304983977,0,0,0,0,0,0,0.239002224199327,0,0,0.0200134164331393,0,0,-0.0739509898910541,-0.127941104106527,0,0,0,0,0,0,0,0,0,0,0,0
X002074.SZ,0,0,0,0,0,0,0,0.160749620292517,0,0,0.101771407346582,0,0,0.0804209910721573,0,0,0,0,0,0,0,0,0.0822358297894165,0,0.134357854881907,0,0,0,0.131723742939575,0,0,0,0,0,0,0,0,0.016975790134373,0,0.289067533968451,0,0,0,0,0,0,0,-0.00911626893580933,0,0,0,0.014466513800456,-0.0323731389418164,0,0,0,0,0,0
X300142.SZ,0,0,0,0,0.166126851110221,0,0,0,0,0,0,0,0.0229871522585023,0,0,0,0,0,0,0,-0.171752373356118,0.106985462853606,0,0,0,0,0,0,0,0,0,0,0,0,0.156659823006063,0,0,0,0,0,0,0,-0.0122405843103684,0,0,0,0,0.0985031864745883,0,0,0,0.162477481617316,-0.38406610451945,0,0,0,-0.00102178347528854,0,0
X600741.SH,0,0,0.00891381600787069,0,0,0,0,0,0,0,0,0,0,0,0.105495931909416,0,0,0,0.0573752934698394,0,0,0,0,0,0,0,0,0,0,0,-0.0564816436972123,0,0,0,0,0,0.0533593228332303,0,0,0,0,0,0.292346817445084,0,0.192955308760203,0,0,0,0,0,0,-0.0180823928865014,-0.00278406268804819,0,0,0,0.0128240926837051,0,0
X600522.SH,0,0,0,0.224621211729607,0,0,0,0.0295302823619621,0,0,0.0761489055217343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0597798037515042,0,0,0.229879775932066,0,0,0.0658576005219435,0,0,0,0,0,0,0,0,0,0,0,0.00129985790665245,-0.010218880519361,0,0,0,0,0,0
X002180.SZ,0,0,0,0,0.0226275412880392,0,0,0,0,0,0,0,0,0,0.0905775619586966,-0.0146371592154047,0,0,0,0,0,0,0,0,0.0698336528691691,0,0,0,0,0,0,0,0.0507755594773215,0,0.186611716936006,0,0.146204992044708,0,0.0452391606715411,0,0,0,-0.00993377682380465,0,0,0.163399661793463,0,-0.0775753555144729,0,0,0.149192284212596,0.0886600511249467,-0.0258443635257496,0,0,0,0.0914910264122463,0,0
X000733.SZ,0,0,0,0,0,0,0,0,0,0,0.111585714105251,0,0,0,0,0,0,0,0,0,0,0.0244684861300533,0.224984186365129,0,0,0,0.0484171790986155,0,0,0,0.0657034493464412,0,0,0,0,-0.0280304818690442,0,0,0,0,0,0,0.0188985275643056,0,0,0,0,0,0,0,-0.191657442587133,0.0420603305361141,-0.112166124346513,0,0,0,0.205728120438884,0,0
X600702.SH,0,0,0,0.093678623561585,0,0,0,0,0,0,0,0,0,0,0.0744042535644947,0,0,0,0.0213305683711943,0,0,0,0,0.00547551905379272,0,0,0,0,0,0.0389831465682645,0.0930194086472121,0,0,0,0,0,0,0,0.740102225008511,0,0,0,0,0,0,0,0,0,0,0,0,0.0156511696735732,-0.00178081503683595,0,0,0,0,0,0
X600460.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.373900910460511,0,0,0.0599608188552515,0,0,0,0,0,0,0,0.107818244866309,-0.0990413669096969,0,0.00701756438427947,0.182570281389542,0,0,0,0,0,0.0603297661794364,0,0,0.0178745278562699,0,0,0,0,0,0,0,0,0.0604067111427917,0,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0,-0.0306082872226966,0,0,0,0.0498977300492359,0,0.768903191997017,0,0,0,0.0623226071191064,-0.0931583932787337,0,0,0,0,0,0,0,0,0,0,-0.0127254668172814,0,0,0,0,0,0,0,0.226785192527252,0.113389069909868,0,0,0.0173011690035273,0,0,0.0133473242435847,0,0.0694757338919895,0,-0.00381508443207191,0,0,0,0,0,0,0
X000799.SZ,0,0.201340694986272,0,0,0.0134688920488829,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00573037501726629,0.0533083795033829,0,0,0,0,0.039095940931511,0,0,0,0,0,0,0,0,0.0416822624497417,-0.0446182461631769,0.402375306675694,0,0,0,0,0,0,0,0,0,0,0.0652412325134332,-0.0324389489521274,0,0,0,0.0207769146910464,0.0235785816787571,0,0,0,0,0,0
X600884.SH,0,0,0,0,0,0,0,0,0,0,0.134463909522903,0,0,0,0.0155222288011116,0.273333162952242,0,0,0.0177867739123602,0,0,0,0,0,0,0.0379343086919515,0,0,0,0.254843274652362,0,0,0,0,0,0,0,0,0,0,0,0.161929629365879,0.0910462431225197,0,0.133130964338662,0,0.0543218942181805,0.0158526806363342,0,0,0,0,0.00531392891210309,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0.0340186259897673,0,0,0,0,0.130257345226482,0,0,0,0,0,0,0,0,0,0.0455600841909541,0.0437679081885106,0,0,0,0,0.202222323607277,0,0,0,0,0,0,0,0.107746888919546,0,0,0,0,-0.107172107253186,0,0.051487723436967,0,0,0.119215767283107,0,0,0,0,0,0,0,0,0,0,0
X002236.SZ,0,0,0,-0.00170544971794148,0.555110520819577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0595487657167673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.217643178268177,0,0,0.204891940475884,0,0,0,0,0,0,0.083820959897939,0,0,0,0,0.00735242575666318,0.0419873896007032,0,0,0,0,0,0
X601799.SH,0,0,0,0,0,0,0,0.247217220558678,0,0,0.0143193271251637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.29474143556154,0.37276298751911,0,0,0,0.0234722705782156,0.394824557110299,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32780195335116,0,0,0,0,0,0.0880661851220301,0,0,0,0,0.138327818249542,0,0
X600584.SH,0,0,0,0,0,0,0,0,0.118692556182906,0,0,0,0,0.00335870250587729,0,0.0573674950647806,0,0,0.0691991826474476,0,0,0.0420002410541364,0,0.109409578915679,0.18711020760801,0,0,0,0,0.0322128793404369,0,0,0,0,0,0,0,0,0,0.0816755763341286,0,0,0,0,0,0,0.0422798234626156,0,0,0,0,0,0,0,0,0,0,0,0
X000800.SZ,0,0,0,0,0.05644273885618,0,0,0,0.0229285297832966,0,0,0,0,0,0.152169431895202,0,0,0,0,0,0,0,0,0.0379403284423639,0,0,0,0,0,0,0,0.109986458898533,0,0,0,-1.73472347597681e-18,0,0.168265762115889,0,0.029593626442335,0,0,0,0,0,0.135480217328976,0,0,0,0,0,-0.0349178133609884,0.0339157424344597,0,0,0,0.0941539989052888,0,0
X002176.SZ,0,0,0,0,0,0,0,0,0,0,0.105314042889386,0,0,0,0,0,0,0,0,0,0.147002930798135,0,0,0,0,0,0,0,0,0,0,0,0,0.18646318989442,0,0,0.099605692596067,0,0,0.116923704160444,0,0,0.254937066084686,0,0,0,0,0,0,0,0.066042255902685,0.0027974875775321,-0.0685282873527301,-0.233363815962001,0,0,-0.114075492402907,0,0
X600779.SH,0,0,0,0,0,0,0,0,0.436652364548146,0,0.0315262334947956,0,0,0,0,0,0,0,0,0,0,0,-0.12799134720874,0,0.0114250992023986,0,0,0,0,0,0,0,-0.0385884922233766,0.0627637870670418,0,0,0,0,0.114758694659231,0.318891679307257,0,0,0,0,0,0,0,0,0,0,0,0,0.0855893351935504,0,0,0,0,0,0
X002007.SZ,0,0,0,0,0,0,0,-0.15312050853401,0,0,0,0,0,-0.111544206164746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09799041766756,0.38922792933885,0,0,0,0,0.0603941900454767,0,0,0,0,0,0,0,0.0292257840497597,0.251485272701487,0,0,0,0,0,0.0440977416871912,0.265284301094746,0,0,0,0.0267394683086482,0,0
X002414.SZ,0,0,0,0,0,0,0,0,0.010578054854489,0,0.0942723670124864,0,0,0.183643483005934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.256794160216094,0,0,0,0,0,0,0,0,0,0,0,0,0,0.212907736391538,0,0,0,0,0,0,0,0.00705502505252756,0,0,0,0,0,0,0
X600183.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.107937734657154,0,0,0.126827123606013,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0115985980700256,0,0,0,0.0297018882814171,0,0,0,0.0706052704018739,0,0,0.12134631668211,0,0.00991612830827754,0,0,-0.0090579232087409,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,-0.0459519683080358,0,0,0,0,0,0,-0.0528592720940016,0,0,0,0,0,0,0,0,0,0,0,0,-0.242235568978619,0,0,0,0,0,-0.15282298681618,0,0,0.358427119509582,0.0634737975795137,0,0,0,0,0,0,0,-0.0413477373899468,0,0,0,0,0,0,-0.0366501545867087,-0.0386444699698891,-0.129386749967654,0,0,-0.10616205406951,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0608365993971358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0425244470545356,0,0.131286598762204,0,0,0,0,0.769410919386934,0,0,0,-2.00662176388821,0,0
TED,0,0,0,0.327500048481338,0.0196751774661395,-0.0232826235173603,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0617481929306737,0,-0.127732550302863,0,0,-0.109325813113165,0.117678054624779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.221816752668317,0,0,-0.130126998266125,0.196062055583295,0,0,0,0,0.217039376294609,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0,0.0940682248407436,0,0,0.0640538481874866,0,0,0,0,0.0400223444132422,0.0567758911673123,0,0,0,0,0.107963181803918,0,0,0,0,0,0,-0.0628769903455725,0.0710776349298976,0,0,0,0,0,0,0,-0.0363056646216792,0,0,0,0,0,0,0,0,0,-0.0139490360548487,-0.015437418836811,0,0,0,-0.174848566842795,0,0
MKreturn,0,-0.0969334837925006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.319643164983697,0,0,0,0.0541351455894188,0,0,0,0,0,-0.079828867364145,0,0,0,0,0,0,0.122971869859815,0,0,0,0,0,-0.0054926733203471,0.161183799735935,-0.0276024623183277,0,0,0,-0.00455491369366371,-0.0189683703231682,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0.000589192136075159,0,0,0,0.000782680153961969,0.000281931548445134,0,0,0,0,0,0.0039078136522782,0,0,0,0,0,0,0,0,0,0,0,0.0018630287910013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010286561766354,-0.0057141843723528,0,0,0,0.0146712512993184,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0373516283707393,0,0,0.138454268105724,0.056828402350029,0,0,0.0993927843358163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125015498537355,0,0,0.158413065018657,0,0,0,-0.447661884726391,0.393167687953992,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0109253802073138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.16840434497101e-19,0,0,0,-0.0577427470478575,0.0321349195025485,0,0,0,0.0175848957944674,0,0
CarbonVol_Hubei,0,0,-0.0233172305723565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0028922693504892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00668386686458633,0,0,0,0,0,-0.0448090861429398,0.0258043967506163,0,0,0,0.0021633483193032,0,0
