,X600519.SH,X600104.SH,X000651.SZ,X000725.SZ,X002415.SZ,X000858.SZ,X002304.SZ,X000625.SZ,X600690.SH,X600276.SH,X000063.SZ,X600031.SH,X600703.SH,X000100.SZ,X600118.SH,X000157.SZ,X600372.SH,X000338.SZ,X600271.SH,X600741.SH,X002241.SZ,X002292.SZ,X000568.SZ,X000559.SZ,X002129.SZ,X600089.SH,X600066.SH,X600839.SH,X601877.SH,X002223.SZ,X002475.SZ,X000800.SZ,X600177.SH,X000016.SZ,X300124.SZ,X002236.SZ,X600582.SH,X000727.SZ,X002276.SZ,X002456.SZ,X000550.SZ,X600435.SH,X000869.SZ,X300003.SZ,X002465.SZ,X000581.SZ,X600060.SH,X000066.SZ,X600198.SH,X600166.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X000063.SZ,0,0,0,0,0.0202432675866424,0,0,0,0,0,0,0,0,0,0,0.0686404071944026,0,0,0.0369741457872638,0.0400751778901491,0,0,0,0.0440377579503968,0,0.191600628900352,0,0,0,2.16840434497101e-19,0,0,0.23775002047946,0,0,0,0,0,0,0.0421238768728003,0.0259081957963619,0,0,0,0,0,0.0649468093403052,0,0,0,0,-0.0153639648610513,0,0,0,0,0,0,0
X600031.SH,0,0,0,0,0.00467620558127014,0,0,0,0,0,0,0,0,0,0,0,0.140477134700823,0,0,0.0700523110660141,0,0,0,0,0,0.0380404777878221,0,0,0,0,0,0,0,0,0,0,0,0.126375189960892,0,0,0,0.0661186791570092,0,0.198757727730897,0,0,0,0,0.0629210199349794,0,0,0,0.0108535249936881,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,0.0642020288428381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.147123908364346,0,0,0,0.038020740297906,0,0.00268047509324964,0.279139114134436,0,0,0,0,0,0,0.0429114049613368,0,0,0,0,3.46944695195361e-18,0,0.17007252332988,0,0,-0.0282682571482325,0,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0,0.149041560833694,0.112264394531491,0,0,0,0,0.116947936072416,0,0,0,0,-0.027353012175638,0,0,0,0,0,0.197045819798873,0,0,0,0.0489334938419164,0.0150524958153388,0,0,0,0.0925525990380128,0.0823008515588943,0,0,0,0,0,0,0,0,2.77555756156289e-17,0,0,0,0,-0.00349086036636975,-0.00226957718946256,0,0,0,0,0,0
X600118.SH,0,0,0,0.128870379866086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00814641739741593,0,0,0,0,0,0,0,0,0.059943658221644,0,0,0.197808533346516,0,0.210106699426867,0,-0.0604499063183479,0,0,0.338732632206524,0,0,0.0880435863766516,0,0,0,0.0981422152024263,0,0,0.0136647922823489,0.0036228541118031,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0.0335879940847097,0,0,0,0,0,0.0617983443293097,0.217543230176015,0,0,0,0,0,0,0,0,0,0,0.0841791919557263,0,0,0.104089402807191,0,0.123913014066282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0827428314111526,0,0.0115414908469248,0,0,0,0.0143101565393092,0,0,0,0,0,0
X600372.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0530440785899704,0,0,0,0,0.0736337792382268,0,0,0,0,0,0,0.126265083296795,0,0,0,0,0,0,0,0,0,0,0,0,0.0702019981150091,0,0,0.107176367704973,0,0,0.215325177555947,0,0.104024497529932,0,0,0,0,-0.00742481021244468,0,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0.0918214232101402,0,0,0,0,0,0.031718894774431,0.00430473548740424,0,0,0.00604564068454337,0,0,0,0,0,0,0,0.0852467436323031,0,0.135264715822071,0,0,0,0,0,0,0.043844369412646,0,0,0,0,0,0.0423206170711396,0.0266049713043199,0,0,0,0,0,0,0.040591335021538,0,0.106962156374571,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0
X600271.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.332468894894559,0,0,0,0,0,0,0,0,0,0,0.0832699593612534,0.080865727211792,0,0,0,0.000514705490008788,0,0,0,0,0,0,0,0.0768830761503542,0,0,0,-0.0229894877007349,-0.020048447531203,0,0,0,0,0,0
X600741.SH,0.021840566481582,0,0,0,0,0,0,0,0,0,0.104774771827979,0,0.0101479210534621,0,0,0,0,0,0,0,0.0940536659075746,0,0,0,0,0,0,0,0,0,0,0.218652486837544,-6.93889390390723e-18,0.110097634350498,0,0,0,0,0,0,0.014331596982279,0,0,0,0,0,0,0.147303624283856,0,0,0,0,0,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0,0,0.0708062233569439,0,0,0,0,0,0,0,0,0.0681287244522236,0,0,0,0,0.0117109635650483,0,0,0,0,0,0,0,0,0,0.0586943080274355,0.178295104633297,0.143874735181371,0,0.0151003493027154,0,0,0.0251511458107761,0,0,0.117288397471124,0,0.0249395840875894,0,0,0,0,-0.0084389372260377,-0.00616972648818067,0,0,0,0,0,0
X002292.SZ,0,0,0,0.026948732679422,0.0292274496087764,0,0,0,0,0,0,0,0,-0.0776205436888072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.107399376859695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0284242028443408,0,0,0,0.02814729112148,-0.0265765590829174,0,0,0,0,0,0
X000568.SZ,0,0,0.0149445890443542,0,0.0395997478646934,0.203998695086797,0,0.0302972682922853,0,0,0.121084841557221,0,0,0,0,0.122193092836717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101790775311289,0.0371259462203846,0,0,0,0,0,0,0,0.0887286530456591,0,0,0,0.00643866484015247,0,0,0,0,0,0,0
X000559.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13553801206039,0,0,0,0,0,0,0,0,0,0,0,0.11643730420822,0,0.0956685545219495,0,0,-1.73472347597681e-18,0,0.0019431384821778,0.111879497736599,0,0.0321533653241607,0.00723006385084584,0.0450373390129016,0.324190475115611,0,-2.16840434497101e-19,4.33680868994202e-19,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.13476634078824,0,0,0,0,0,0,0,0,-0.0394533132811459,0,0.189015412244595,0,0,0,0,0,0,0,0,0.231494627087229,0,0.183512633668965,0.192887774052394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0211643186668969,-0.00976535241203784,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0,0,0,0.188501861760363,0.0849337926351525,0,0,0,0,0.21353805121536,0,0,0,0,0,0,0,0,0,0,0,0,0.0562896536725584,0,0,0,0,0,0,0,0,0.0739247294027325,0.0156434482038002,0,0,0,0,0,0,0,0,0,0,0,-0.0143898629986981,-0.0115090965411981,0,0,0,0,0,0
X600066.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0984453060933323,0,0,0,0,0,0,3.46944695195361e-18,0,0.0777576274894802,0,0,0,0.0286817760054317,0,0,0,0,0,0,0,0,0,0.0279699314036262,0,0,0,0,0.0934528658565961,0,0,0,0,-0.0335057911960461,-0.0503073421270946,0,0,0,0,0,0
X600839.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.344420810760417,0.138570183620874,0,0,0,0.124259674234896,0,0,0,0,0.0868575376940295,0,0,0,0,0,0,0,0,0,0,0,0,0.0615450434165297,0,0,0,0,0,0,0,0,0,0.0832537426835602,0,0,0,0,-0.0329742104347013,-0.0272647169344062,0,0,0,0,0,0
X601877.SH,0,0,-0.0317640192730483,0,0,0,0,0,0,0,0,0,0.0667407590007009,0,0,0.0073707559326556,0.0350693845069771,0,0,0,0,0.126714886309928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0740693993534072,0,0,0.00454185681403187,0,0,0,0,0.0144932023017272,0.0351985115821441,0,0,0,0.030843667461899,-0.0101585999515916,0,0,0,0,0,0
X002223.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0129828155460804,0,0,0,0,0,0,0,0.00730943210506696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0532982658339101,0,0,-0.0534084596825621,0,0.543059059392405,0,0,0,0.0813102424588507,0,0,0.00126478064892822,-0.00430673803499066,0.0087705255255496,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.131936767946144,0,0.078367423229081,0,0,0,0.0628785951619344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0265338532355702,0.0401355989630498,0.186646687650928,0,0,0,0,0,0,0,0.155647093253575,0,0,0,0,0,0,-0.0118576886153159,-0.00626368160374747,0,0,0,0,0,0
X000800.SZ,0,0,0,0,0,0,0,0,0,0,0,0.00134076296942708,0,0,0,0,0.17765588345507,0.0948660508732107,0,0.367663157905816,0,0,0,0,0,0.167443002680129,0.0447483698716445,0,0,0,0,0,0,0,-0.116532349278326,0,0,0,0,0,0,0,0,0,0,0,0.123150303918969,0,0,0,0,0.00238570954418697,-0.00510008681106032,0,0,0,0,0,0
X600177.SH,0,0,0,0,0.104721573946796,0,0,0,0,0.0559665110301193,0.184597438658875,0,0,0,0,0,0.0860981864918483,0,0,0,0.21484564649644,0,0,0,0,0,0,0.0459648250470211,0,0,0,0,0,0,0,0.0330626150656744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00415826168853945,-0.00790664322865631,0,0,0,0,0,0
X000016.SZ,0,0,0,0,0,0,-0.122394373023549,-0.172011028923484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.227730175265406,0,-0.00330238427222525,0.261269275452229,0,0,0,0,-0.0390408959460892,0,-0.0602675614365827,0,-0.123259960619087,0,0,0,0,0,0,0,0.135691348085964,-0.0128823583444291,0,0,-0.00785816539565632,-0.0135663266359998,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0779216771202244,0,0.143369520405948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,-0.100142802989265,0,0.113447502329995,0,0,0,0,0,0,0,0.0038447076914186,0,0.181465517179751,0.161940238142229,0,0,0.0366084021568419,0,0,0,-0.0331510961539478,0,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0.150657113307379,0,0,0,0,0,0,0,0,0,0,0,0,0,0.237995854416825,0,0,0,0,0.111809062447672,0,0,0,0,0,0,0,0,0.0232794941394759,0,0,0,0.0773703644920561,0.108747879676921,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0.00834496268010239,0,0,0,0,0,0
X600582.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.133731472141959,0,0,0,0,0,0,0,0,0.0414515524610778,0.138964378513546,0,0,0,0,0,0.407049558648394,0,0,0,0,0,0,0.0720293848045394,0.0864037777288738,0,0,0,0,0.0212150456763708,0,0,0,0,0,0.0602439058758218,0,-0.00322807579323247,0,0,0,0,0,0,0
X000727.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0299743174812844,0,0.0153560384515457,0.0390121082428081,0,0.0696252629442548,0,0,0,0,0,0,0.229137795143841,0,0,0,-1.73472347597681e-18,0,0,0.00808725492070636,0,0,0,0,0,0.108058100714033,0,0,0,0,0,0,0,0,0,0,0,0.0332189959854425,0.0447133990789031,0,-0.0154637329199988,-0.0318876045266078,0,0,0,0,0,0
X002276.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.182471380230737,0,0.23429650746278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.156782776561373,0.149458550031638,0,0,0,0,0,0,0.099058525729765,0,0,-0.00344826722114539,0,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0.116397626576543,0,0,0,0,0,0,0,0,0,0,0.17813584192305,0,0,0.05225854986373,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15188527789261,0,0,0,0,0,0,0,0,0,0,0,0,0,0.040746583638978,0,0,0,0,-0.0446524749656245,-0.0360968241197395,0,0,0,0,0,0
X000550.SZ,0,0,0,0,0,0,0,0,0,0,0.0399110208703855,0.00857540381226999,0,0.130438902620613,0,0,0,0,0.061589259524138,0,0,0,0,1.73472347597681e-18,0,0,0,0.152340789828098,0,0,0,0,0,0,0,0,0,0,0.115335915439838,0.0828767647026675,0,0,0,0,0,0,0.0246902406281037,0,0,0,0,-0.0110176839053129,0,0,0,0,0,0,0
X600435.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.210145091770386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0626871900537537,0,0,0,0,0,0,0.132229509079591,0.226821757493653,0,0.0530361557709606,0,0,0,0,0,0.00935708669154487,0,0,0,0,0,0
X000869.SZ,0,0,0,0.0139807012201354,0.067533242681856,0,0,0,0,0,0,0,0,0,0,0.0588591510970584,0,0,0,0,0,0,0.025618462179472,0,0,0.00143806701120749,0,0,0,0,0,0.0484081934814355,0,0,0,0,0.158277990264164,0.00450612220285726,0,0,0,0,0,0,0,0,0,0.0254966460911825,0,0,0,-0.0456525036239369,-0.0658098852415463,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0.18482797984307,0,0,0,0,0,0,0,0,0,0.0901719360889075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0657502105990047,0.0561993648963229,0,0,0,0.128009177851088,0,0.183001920179166,0,0,0,0,0,0,0,0,0,0.135090977975595,0,0.0893511744460152,0,0,-0.00713751296452254,-0.00905613550046308,0,0,0,0,0,0
X002465.SZ,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0.17407435113696,0,0.175365478111316,0,0.104528217484025,0,0.0552003784374591,0,0,0,0,-8.67361737988404e-19,0,0.0330790665565173,0,0,0,0.0186502699026095,0,0,0,0,0,0,0,0,0,0.201057265946604,0,0,0,0,0.00437489138921509,0,0.0338042334619323,0,0,-0.013234405101035,0,0,0,0,0,0,0
X000581.SZ,0,0,0,0,0,0,0,0.0175724308686397,0,0,0,0.163384495289557,0,0,0,0,0,0,0,0,0.0777104271047099,0,0,0.0684057497234064,0,0,0,-2.16840434497101e-19,0,0,0,0,0.125936549186995,0,0,0,0,0.0750888124527911,0.135165490163641,0,0,0,0,0,0,0,0,0,0,0,0,-0.00282962591667544,-0.0138705614732099,0,0,0,0,0,0
X600060.SH,0,0,0,0,0,0,0,0,0,0,0.21428930384466,0.0254131902756238,0,0,0,0,0.313582239336131,0,0,0,0,0,0,0,0,0,0,0.0741066055723732,0,0,0,0.0207668767593508,0,0,0,0,1.73472347597681e-18,0,0,0,0,0.0800481167020781,0,0,0,0,0,0,0.0729079611881583,0,0,-0.00460100386301142,0,0,0,0,0,0,0
X000066.SZ,0,0,0,0.0284690110745804,0.380153679889624,0,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0.160952641909354,0.0657471249013835,0,0.0251161055817083,0,0,0,0.0172590316729775,0,0,0.0291180628249079,0,0.100357911407966,0,0,0.00488895026017173,0.0141876438496623,0,0,0,0,0,0
X600198.SH,0,0,0,0,0,0,0.0537519977117122,0,0,0,0,0,0,0,0.00837566896534199,0,0,0,0,0,0,0,0,0,0.260546532531989,0,0,0,0,0,0,0.0193357474441344,0,0,0.0733735510488338,0,0,0,0,0.216311994081861,0,0,0,0.144923994764239,0,0,0,0,0,0,0,-0.0128118694907596,0,0,0,0,0,0,0
X600166.SH,0,0,0,0,0,0,0,0,0,0,0,0.177435492946969,0,0,0.0123272305539453,0,0,0,0,0,0,0,0,0.185232187448791,0.032757111047811,0,0,0.0215633357854433,0,0,0,0,0,0,0,0,0.0110486548629116,0.187718714066687,0,0,0,0.026398118883516,0,0,0,0,0,0,0,0,0,-0.0179423749692529,0.00771651801103661,0,0.0486282098693881,0,0,0,0
Change_TY3M,0.102590772477895,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.16840434497101e-19,0,0,0,0,0,-0.0116510820078299,0,0,0,0,0.182028690864995,0,0.200956632502073,0,-0.00520829989290521,0,0,0,0,0,0,0,0,0,0.0350714876717328,0,0,-0.138769680458325,-0.0622980031073193,0,0,0,-0.0245048285628716,-0.0271265616511888,-0.0895039260923063,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,-0.920634617733328,0,0,0,-0.262712934040244,0,-0.071977703224855,0.121054272110393,0,0,0,0,0,0,-0.357754301835219,-2.77555756156289e-17,0,0,0,0,0,0,0,0,0,0,-0.881575880117694,0,0,-1.42073028766272,0,0,0,0,0,0,0.485234998662836,2.15359219347579,-0.254550132681541,0,-1.33446849180582,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,0,0,1.1610336941121,0,-0.268405317787085,0,0,0,0,0,-0.811300341846705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.583810007557584,0,0,0,0,-0.699488638357824,0,0,-0.552343830667096,0,0,0,0,0,0,-0.116189999719924,0,-0.564615208725127,-0.607840045137835,0,0,0,0,0,0,0
RealEstate_excess,0,0,-0.142598829433112,0,0,-0.0581011942752932,0,0,0,0,-0.151637121483586,0,0,0,-1.0842021724855e-19,0.116986573384903,-0.0596749416222454,0,0,0,0,0,0,0,0.145964775997585,-0.122028572931671,0,-0.0283488261748909,0,0,0,0,-0.0677570319379369,-0.151806833257735,0,0,-0.0544251543869859,0,0,0,0,0,0,0,0,0,0,0.0369454327258654,0.19180079152525,0,0,-0.00669120150795675,-0.00391453673929326,0,0,0,0,0,0
MKreturn,-0.0595146656672717,0,-0.00167626702166826,0,0,0,0,0,0,-0.242079858307161,0,3.46944695195361e-18,-0.115560567262743,0,0,0,0,0,-0.169683734348337,0,-0.0145994739714096,0,0,0,0,0,0,0.173469989526052,0,0,0,0,0,0,0,0,0,0.276130489604195,0,0,0,0,0,0,0,0,0,-0.111667113560156,0,0,0,-0.0254952934650851,0.00590136600308093,0,0,0,0,0,0
MKvol,0,0,0,0,-0.00386996022422667,0,0,0,0,0,0,0,0,0,-0.00161207079831089,0,0,0,0,0,0,0,0,0,0,0,-0.00335198136199355,0,0,0,0,0.0071705606510042,0,0,-0.00656253123865101,0,-0.000968570978693705,0,0,-0.00270875749183641,0,-0.00564551927795486,0,0,0,0,-0.00216807269183676,0,-7.02475417236329e-05,0,0.017016553520441,0.00362721878755082,0.00529073491675225,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,-0.00921770205345345,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00638302228072979,0,0,0,0,0,0,0,-0.0204134523724529,0,0,0,0,0.00614753888068017,0,0.00718804821556399,0,0,0,0,0.000291247701610854,-0.0132915476632819,0,-0.00622044840727908,0,0,0,0,0,0,-0.00819971731005578,0,0.0155609331137419,0.00502791272541749,-1.0842021724855e-19,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0.00925657755454869,0,0,0,0,0,0,0,-0.00239490385068278,0,0,-0.00208882800071196,0,0,0,0,0,0,0,-0.00214199914319425,0,0,0,0,-0.00715453294490818,0,0,0,0,0,-0.00259701512333648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00426923096616077,0,0.0143134402326978,0.00183132254198169,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00190479716589021,-0.00126412685547564,0,0,0,0,0,0
