,X600519.SH,X000858.SZ,X002415.SZ,X600809.SH,X000568.SZ,X600276.SH,X002304.SZ,X002475.SZ,X600690.SH,X600104.SH,X000651.SZ,X600031.SH,X300014.SZ,X000725.SZ,X002371.SZ,X000063.SZ,X300124.SZ,X002129.SZ,X600703.SH,X003816.SZ,X000338.SZ,X000625.SZ,X002241.SZ,X000596.SZ,X000661.SZ,X002049.SZ,X601877.SH,X002179.SZ,X300142.SZ,X000100.SZ,X600089.SH,X000799.SZ,X600460.SH,X600741.SH,X002236.SZ,X600702.SH,X600779.SH,X000157.SZ,X601799.SH,X002074.SZ,X600884.SH,X600584.SH,X002007.SZ,X002414.SZ,X000733.SZ,X600183.SH,X000800.SZ,X300003.SZ,X000977.SZ,X600563.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.430516176163631,0,0,0.0400314824121737,0,0,0,0,0,0,0,0,0,0,0.00799685566871584,0.0130249743121899,0,0,0,0,0,0,0,0,0,0.0405423842362684,0,0.0165634711425977,0,0,0,0,0,0,0.00347839362027487,0,0,0,0,-0.000109908903035792,0,0,0,0,0,0,0,0.0278619074229181,0,0,0,0,0,0,0,0.0546441900750724,0,0
X000858.SZ,0.074045404218852,0,0,0.0574057858388087,0.209946887653344,0.109610394313942,-8.67361737988404e-19,0,0,0,0,0,0.0616973382790802,0,-0.00315299709049385,0,-1.0842021724855e-19,0,0,0,0,-0.0278228686388399,-0.0341012693025449,0,0.112197223262864,0,0.00581964804209657,0,0,0,0,0.024092660316085,0,0,0,0,0.18957434731542,0.0564751319551041,0,0,0,0,0,0,-0.0231101589972247,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002415.SZ,0,0.157270874839336,0,0,0,0,0,0.0170713268689963,0.144822332501624,0,0,0,0.000782131979548892,0,0,0,0,0,0.110083985423011,0,0,0,0,0,0,0,-0.00671057208162007,0,0.0393491212099078,0,0,0,0,0,1.73472347597681e-18,0,0,0,0.0853739169147642,0,0.11237571194029,0,0,0,0,-0.0890066755313312,0,0,0,0,0,2.71050543121376e-20,0,0,0,0,0,0,0
X600809.SH,0,0,0,0,3.46944695195361e-18,0,0.244049427893185,0,0,0,0,0,0,0,-0.0234354843628851,0,0,0,0,0,0,0,0,0,0,0,-0.0281318105300875,0,-0.0138958857402719,0,0,0.440751036223954,0,0,0,0.161081159465598,0.0558036628404203,0,0,0,0,0,0,0,0.0434620957296058,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0.0309773473974653,0,0
X000568.SZ,0,0.611332563913049,0,0.0373160687124397,0,0,0,0,0,0,0,0,0,0,0,0,0.0182117317199328,0,0,0,0,0,0,0.0430677531324275,0,0,-0.0511628436187546,0,0,0,0,0.0491752586449685,0,0,0,0.0285983897092502,0.0458162981355646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600276.SH,0,0.322195544972283,0.0335213042174366,0,0,0,0,0,0,0,0,0.116988595369402,0.0544599821474043,0,0,0,0,0,0,0,0,0,0,0,0,-0.133189621154928,0,0,-0.0324612674574523,0,0,0.234491316761434,0,0,0,0,-2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0858627583803298,-0.000897279908591689,0,0,0,0,0,0
X002304.SZ,0,0,0,0.155259992074738,0,0,0,0,0.0304868870456156,0,0,0,0,0,0,0,0,0,0,-0.222806306789178,0,0.0405327812625836,0,0.0641835590574318,0,-0.0292006739409574,0,0,0.0298867431411544,0,0,0.226182462054498,-0.0571987492827128,0,0,0,0.0499580985340802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0149498978749862,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0549018520257784,0.114204399433554,0,0,0.0299716033604017,0,0,0,0.12277409012385,0,0,0.0651910123974924,-0.0888643868753566,0,0,0,-0.255019991270938,0,0.0693944221862836,0,0,0,0.0616471450962036,0,0,0,0.0873632756134834,0.0639313952407102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0135214794381994,0,0
X600690.SH,0,0,0.121617645625159,0,0,0,0,0,0,0,0,0,0.0306380517123425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0273734867525597,0,0.0158258635430055,0,-0.01430085500626,0,0,0,0.210801590906478,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0847049198093394,0,-5.61085958712053e-06,0,0,0,-0.0446323174053187,0,0
X600104.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00121116237476401,0,0,0,0.206436383408199,0,0,-0.0379261491993425,0,0,0,0.0254363019993609,0,0,0.090386143920587,0,0.192962902326058,0,0,0,0.0517810323586526,0.00517184318276655,0,0.0307387281037046,0,0,0,-0.0875477728503972,0,-0.023479680122529,0,0,0,0,0,-0.0217763288416495,0,0,0,0,0,0
X000651.SZ,0,0.0663128571439081,0,0.0419934135696766,0,0,0,0,0,0,0,0.082141585548372,0,0,0,0,0,0,0,0,0,0,0,-0.071119545595896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0886558236168992,0,0,0,0,0,0,0,0,0,0.0237299457777481,0,0,0,0.0206783805413831,0,0
X600031.SH,0,0,0,0,0,0,0,0.271952625322721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0295918929239915,0,0,0,-0.0292085249630335,0.116904657625691,-0.0113873608829238,0,0,0,0,0,0,0,0.00312073871279623,0.327768654533234,0,0,0.0689937308627599,0,0,0,0.0528964729677995,0,0,0,0,0,0,0.0296620717026255,0,0,0,0,0.12461519863409,0,0
X300014.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.406979873581355,0,0,0,0.126029660860643,0,0,0.193333679640314,-0.0273549551974089,-0.132018781098173,0,0,-0.0137676143923164,0.0505883775203912,0,0.0639546707374986,0,0,-0.199494211261001,0.190563773133711,0,0,0.292855002660112,0,0,0,0,0.0284026216050008,0,0,0,0,0,0,0.0400429962357867,0,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,-0.0716060180649257,0,0,0,0,0,0,0,0,0,0,0,-0.022245907233381,0,0,0,0.0708836799628854,0,0,0,-0.0408076887390358,0,0,0.0583715146776757,0.35190363467077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0880316009982473,0,0,-0.0631798483068901,0,0,0,0,0,0,-0.0271758949917279,0,0
X002371.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.148472071555478,0,0,0.136250137898139,0,0,0.0663040012957992,0,-0.159527223883077,0,0,0,0.0888974063228377,0.37055064311786,0,0,0,0,-0.0242330135498503,0,0.299093396540418,0,0,0,0.0757213998394659,-0.158209352507306,-0.183876015204449,-0.0470926633360822,0.353544371353583,0,0,0,-0.474063397800735,0,0,0,0,0,0,0.0587781712302601,0,0,0,0,0.0179869918067767,0,0
X000063.SZ,0.176719048277827,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0476268145642874,0,0.17669057048212,0,0,0,0,0,0,0,0.036000861873821,0,0,0,0,0,0,0,0,0,0,0,-0.222524351052418,0,0,0,-0.089072869717022,0,0.0723646507071178,0,-0.0333011510899504,0.207145177704309,0,0,0.349465875105413,0,0,-0.00853937828641069,0,0,0,0,0.0238315518503994,0,0
X300124.SZ,0.0210873851949186,0,0,0,0.18626253546239,0,0,0,0,0,0,0,0.308911846887708,0,0,0,0,0.0106017687974832,0,0,0.548992323453515,-0.0343922027019223,-0.17077380573263,0,0.0933699361041129,0.233907707321075,0,0,0.00417993296420895,0,0,0,0,0,0,-0.0362157030949268,0,0,0,0,-0.121052710726202,0,0,0.446385801905752,0,0,0,0,0,0,0,-0.0635555800151357,0,0,0,0,0,0,0
X002129.SZ,0,0,0.167851644849935,0,0,0,0,0,0,0,0,0,0.1930621900776,0,0.095189616696839,0,0,0,0.111833364696461,0,0,0,0,0,0,0,0.228074182759497,0,0,0,0.0805900893612334,0,0,0,0,-0.0575059534588897,0,0,0,0.185666129948991,0,0,0,0,-8.67361737988404e-19,-0.072774756697044,0,0,0,0,0,0.00371925065850971,0,0,0,0,0.0379340779928203,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.145914690370047,0,0.0660804731348913,0.320421498403647,0,0,0,0,0,1.0842021724855e-19,0.0587759756584094,0,0.0115537323919116,0,-0.00477795536296989,0,0,0,0.115076647711726,0,0,0,0,-0.0350826611454996,0.0606996884427847,0.0523001172124681,0,0,0,0,0.023961403126468,0,0,0,0,0,0,0,0.00586074580170943,0,0,0,0,0,0
X003816.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0152472517007701,0.0219095417963002,0,0,0,0,0.123076817699693,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0108422175184957,0,0,0,0,-0.288846687460737,0,0
X000338.SZ,0,0,0,0.0275442563470434,0,0,0,0,0,0,0,0.109949207964004,0,0,-0.0448047306539464,0,0.122213683561068,0,0,0.0300778922955139,0,0,0,0,0,0,0.0823066289258657,0,0,0,0.0620113522834488,0,-8.67361737988404e-19,0,0,0.00603385249679455,0,0.000244590947836066,0,0,0,0,0,0,0,0,0.0495624967620775,0,0.211882809928017,0,0,0,0,0,0,0,0.0690227561577145,0,0
X000625.SZ,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0.187918261455282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0504023207626984,0.0566308895017422,0.238335874725494,0,0,0,0.190164583244355,0,0,0,0,0,0,0,0,0,0.377020395124611,0,0,0.0924782646451628,0,0,0,0,-0.0380362219092957,0,0,0,0,0.0169530841237231,0,0
X002241.SZ,0,0,0,0,0,0,0,0.768186774153773,0,0,0,0,-0.0895499297856592,0,0,0,0,0,0,0,0,-0.0816317508347152,0,-0.0768420627728522,0,0,0.209897384612107,0,0,0,0,0,0,0,0,0,0,0,0,-0.0702632108853847,-0.170508853994552,0,0,0,0.285696413469957,0,0,0,0,0,0,-0.0063693021015187,0,0,0,0,-0.15185792403726,0,0
