,X600519.SH,X000858.SZ,X002415.SZ,X600809.SH,X000568.SZ,X002475.SZ,X600276.SH,X600690.SH,X002304.SZ,X600104.SH,X000651.SZ,X300014.SZ,X000725.SZ,X600031.SH,X002241.SZ,X300124.SZ,X600703.SH,X002371.SZ,X000063.SZ,X000338.SZ,X003816.SZ,X002049.SZ,X002129.SZ,X000596.SZ,X000625.SZ,X000661.SZ,X601877.SH,X002179.SZ,X000100.SZ,X600741.SH,X300142.SZ,X002074.SZ,X600089.SH,X600702.SH,X600460.SH,X002236.SZ,X000799.SZ,X002180.SZ,X600884.SH,X000157.SZ,X000733.SZ,X600779.SH,X601799.SH,X002414.SZ,X600584.SH,X600522.SH,X002007.SZ,X002008.SZ,X000977.SZ,X600183.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X000651.SZ,0,0,0,0,0.107202632893474,0.0199481507258307,0,0.214925150854149,0,0,0,0,0,0,0.0377615021894505,0,0,0,0,0,0,0,0,0,0,0,-0.155888299931054,0,0,0,-0.107666462396089,0,0,0,0,0,0,0,0,0,-0.018446564198428,0,0,0,0,0,0,0,0,0,0,-0.0210002769940886,0.0253066147791579,0,0,0,0,0,0
X300014.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0576260923512137,0,0,0,-0.0693195572562848,0,0,0,0.102584368347785,0.105862556282132,0,0,0,0,0.228977451975273,0.0795197859890744,0,0.113039827275214,0,0,0,0.0543406914554547,0,0,0,0,0,0,0,0,0,0,0,0.0486450171619899,0.0402729491712621,0,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0.0461626360751523,0,0,0.0163452388509565,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0100303374427259,0,0,0,0.376629267503402,0,0,0,0,0,0.00767965772452174,0,0,0,0,0.0102546349767574,-0.0394342426704537,0,-0.0121451708814122,0,0,0,0,0,0,0,0,-0.00378880552914013,-0.0142529703518565,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0.046118363373183,0,-0.0406502668028094,0,0,-0.0444391492343853,0,0,0,0,0,-0.0321183138078759,0,0.308445395623769,0,0,0,0,0.0587321009578275,0,0,0,0,0,0,0,0,0,0,0,0.0490324006866934,0,0,0,0,0,0,0.0242996583420043,0.00773045678817437,0,0,0,0,0,0,-0.0332868952620717,0.0574146319872957,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0.241167837917467,0,0,0,0,0.073031421068229,0.304486830400094,0,0.140902146034082,0,0,0,0,0,0,0.217474424905103,0,0,0,0,0.159202896094581,0,0,0,0.0536215746592891,0,0,0.255514023710818,0,0,0.168236156901594,0,0,0,0,0,0,0,0,0,0.111349477395548,0,0,0.214367582228718,0,0,0,0.00857725990598915,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.366062170850318,0,0,0,0,0,0,0.0117173651456927,0,0,-0.00821402812607524,-0.0474852648378732,0,0,0.120564150509279,0.257505420795488,0,0,0,0,0,0,0,0.14499978785473,0,0,0,0,0,0,0,-0.0255777436837812,0,0,0,0,0,0,0
X600703.SH,0,0.0815553068607903,0,0,0,0,0,0,0.039056324176274,0,0,0,0,0,0.166741600724009,0,0,0,0,0,0,0,0,0,0,0.130187924103694,0,0,0,0,0,-0.00288553581633202,0,-0.1690064795257,0,0,0,0.153437276021523,0,0,0.288144079874905,0,0,0,0.629250773455099,-0.142469310499772,0,0,0,0,0,0.065793234965799,-0.0948022954645973,0,0,0,-1.73472347597681e-18,0,0
X002371.SZ,0,0,0,0,0,0,0,0,0,0,0,0.01247838759728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.343152370047892,0,0,0.00354244126122049,0,0,0.156002212296971,0,0.19621492390911,0,0,0.0862191498403118,0,-0.122097773700301,0,0.169059509143118,0.5339034793083,0,0.190330304943505,0,-0.0338621386038743,0,0,0,0.0551520483201342,0,0
X000063.SZ,0,0,0,0,0,0.133020711071372,0,0,0,0,0,0,0,0,0,0,0,0.0191777438083938,0,0,0,-0.0420063869702473,0,0,0,0.0100569093124568,0,0,0,0.0869335824849626,0,8.67361737988404e-19,0.0844705797866753,0,0.184444572907992,0,0,-0.098787525315915,0,0,-0.0632442917424903,0,0,0,0,0,0,0,0.0829046817705099,0,0,-0.011219793788033,0,0,0,0,-0.0607842121508515,0,0
X000338.SZ,0,0,0,0,0,0,0,-0.247919712425896,-0.0393330275946904,0,0,0,0,0.330308282769053,0.0473076731195158,0,0,0,0,0,0.0619491860310236,0,0,0,0,0,-0.0072508627746336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.302788535558445,0,0,0,0.0998426050664695,0,0,0,0,0.0362092942592746,0,0,0,-0.0149830594699354,0,0
X003816.SZ,0,0,0,0,0.0476622014539421,0.0357663583596596,0,0,0,-0.120538349453007,0,0,0,0,0,0.221248692837313,0.0794328896504255,0,0,0.13344901573142,0,0,0,0,0,0,0,0.0984995859089645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0396396212663808,0,0,0,0,0,0
X002049.SZ,0,0,0,0.0458256698215274,0,-0.0490468801669505,0,0,0,0,0,0,0,0,0,-0.109325133669754,0,0.058649121126798,0,0,0,0,0,0,0,0,0,0,0,0,0,0.295212951258169,0,-0.0214433783306389,0,0,0,0,0,0,0.312271440698941,0,0,0,0,0.0616116822597419,0,-0.227263040909408,0,0,0,0,-0.0655542810438839,0,0,0,0.0507159700169897,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,0,0,0.162561801906349,0,0.228705088376597,0,0,0.0404787616574837,0,0,0,0,0,0,0,0,0.0520476995827842,0,0.137527066772145,0,0,0.222300704722494,0.162004962166227,0.415269650119483,-0.0570909002707595,0,0,0,0,0,0,0.117354192358767,0,0,0,0,0,0,0,0,0,-0.0897800114618985,0.0181986931854615,0,0,0,0,-0.139789827345349,0,0
X000596.SZ,0,0,0,0,0.388146090490358,0,0,0.000702579806747333,0,0,0,0,0,0,0,0,0.0920408967809061,0,0,0,0,0,0,0,0.0256814534449206,0.0374026725669243,0,0,0,-0.0744784699524137,0,0.0381834793893642,0,0.306784348921838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00982716861501823,0,0,0,0,0.0734463972202819,0,0
X000625.SZ,0,0,0,-0.191730288226642,0,0,0,0,0,0,0,0.141745110918756,0,0,0.0773671792896018,0.0840240834723487,0,0,0,0,0,0,0,0,0,0,0.110243901332921,0,0,0,-0.243150457236478,0.03957214759784,0.0646578490289093,0,0,0,0,0,0,0,0.449352565354513,0,0,0,0,0.0622451320523796,0,0,0,0,0,0,0.0383515099165719,0,0,0,0,0,0
X000661.SZ,0,0.451740860373029,0,0,0.0396609183222082,0,0,-0.193903216714938,0.1189136958134,0,0,0,0,0,0,-0.111735793433604,0,0,0,0,0,0,0,0.285385186090978,0,0,0,0,0,0,0.125108138546185,0,0,0,0,0,0,0,-0.0627856030354693,0,0,0,0,0,0,0,0,0,0,0,0,-0.00395359003563511,0,0,0,0,-0.0774842333286963,0,0
X601877.SH,0,0,0,0,0,0,0,-0.00972967945595613,0,0,0,0.0514254779150022,0,0,0,0,0,0,0,0,0.0837402858250189,0,0,0,0,0,0,0.0417266998718385,0,0,-0.0491298737415403,0,0.200204417572762,0,0,0,0,0,0.0586177901160181,0,0,0,0,0,0,0.0837991236862709,0,0.106077547815766,0,0,0.0652187233530354,0,-0.0813083791311039,0,0,0,0,0,0
X002179.SZ,0,-3.46944695195361e-18,0,-0.0373421989685741,0,-0.0586307861720056,-0.018686997045289,-0.0937297482598009,0,0,0,0,0,-0.0907906851575622,0,0,0,0,0,0,0,0.234827203615041,0,0,0,0,0.195825140847209,0,-0.146095920153219,0,0,0,0,0,0,0,0,0,0.0208830331061616,0,0.0926263669862738,0,0,0,0,0,0,0,0,0,0,0,-0.0408058291318547,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0.0270301370770995,0.0666592431190574,0.137640361977346,0,0,0,0,0,0.0733407038569219,0.170029782392946,0,0,0,0,0.0220381714890238,0,0,0,0.0448973315511526,0,0,0,0,0,0,0,0,0.0421624425179657,0,0,0,0,0,0,0,0,0,0,0.0220245289805958,0,-0.0434709111346161,0,0,0,0,0,0,0.0110561542609094,0,0,0,-0.0732440124885825,0,0
X600741.SH,0,0,0,0,0,0.18263684164454,0,0,0,0,0,0.0140248123162995,0,0,0,0,-0.113311334579249,0,0,0,0,0.0655045264288974,0,0,-0.0736271379036998,-0.0406641744401453,0,0,0,0,0,0,0,0,0,0,0,0,0.0196962356490486,0,0,0,0,-0.0939831443696403,0,0,0,0,0,0,-0.314373167021907,0.00233083297806133,0.048012840514124,0,0,0,0.00900787468270124,0,0
X300142.SZ,0,0,0,0,0,0,0,-0.0588781389168268,0,0,0,0,0,0,0,0,0,-0.145684401212579,0,0,0,0,0,0,-0.256967426199456,0.224305527706419,0.103362149830988,0,0,0.0739948055599019,0,0.178910423135205,0,0,-0.028508615161875,0,0,0,0,0,0.16966773314461,0,0,-0.102871488963685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002074.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0827535769044863,0,0,-0.0432664490414088,0,0,0.39389627000175,0,0,0,0.0892951683001463,0,0,0.0300507276180519,0,0.0309718857896974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.223405241363757,0,0.323411981454712,0.0814535991212944,0,0,0,0.0798786020546876,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,-0.0973572922709333,0,-0.0283589102547544,0,0,0,0,0,0.0183586279282842,0,-0.150609159683016,0.0719621292809321,0,0.0430738646152442,0.358846963019498,0,0.170251763453013,0,0,0,0.265596814994783,0,0,0,0.158685979302958,0,0,0,0,0,0,0,0.149904580855948,0,0,-0.297660324295971,0,0,0,0,0,0,0,0,0,-0.0110102300080664,-3.46944695195361e-18,0,0,0,0,0,0
X600702.SH,0.242841816573021,0,0,0.194954885661595,0,0.0980806683548188,0,0,0,0,0,0,0,0,0.019836161121295,0,0,0,0,-0.0955046832381397,0,0,0,0.0707331319829546,0,0,0,0,0,0.00777849341308898,0,0.103546138518904,0,0,0.12927508688748,0,0,0,0,0,0,0.324069886431609,0,0,0,0,0,0,0,0,0,0,-0.0360988687255839,0,0,0,0.0129013057032335,0,0
X600460.SH,0,0,0,0,0,0,0,0,0,0,0,0.0809080458809348,0,0,0,0.0169608119359235,0.350296599817117,0,0,0,0,0,0.0728209141378295,-0.135112453991011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.191294390322074,0,0.0354891632233525,0,0,0,0,0,0,0,0,0,-0.0195236610877542,-0.0240394096345654,0.0346496888874895,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0,0.0668111666438613,0,0.0401104557639838,0,0,0,-0.00883052690834169,0,0,0.0607722029751662,0,0,0.160428132676555,0,0,0,0.0263699319281745,0,0,0,0.133079970170313,0,0,0,0,0,0,0,0,0,0,0,0.146246726918111,0,0,0,0,0.00555051931957891,0.0517102503284449,0,0,0,0,0,0,0,0.00144267202776083,0,0,0,0,0,0,0
X000799.SZ,0.192986564901943,0,0,0,0.105635248736894,0,0,0,0,0,0,0,0,0,0,0.138498947785279,0,0,0,0,0.0010811345987982,-0.0228142223051954,0,0.24884255066032,0,0,0,0,0,0,0.00805694652961903,0,0,0.324263685371528,0,0,0,0,0,0,0,0,0,0,0,-0.147354870192075,0,-0.0783593627969738,0,0,0,0,-0.0467263095644394,0,0,0,0,0,0
X002180.SZ,0.0349386434463755,0,0,0,0,0,0,0,0,0,-0.0182732059330234,-0.0368288369650933,0,0,0,0,0.251912551907759,0,0,0,0,0.059827623533294,0,0,0.089702449195754,0,0.0746581904222358,0,0,0,0,0,0,0.00708935886099951,0,0,0,0,0,0,0.0765993107599786,0,0,0,0,-0.061736818854214,0,0,0,0,0,-0.00190949439881376,-0.0231303326645453,0,0,0,0,0,0
X600884.SH,0,0,0,0,-0.0215745060904125,0,0,0,0,0,0,0,0,-0.0817496913975277,0,0,0,0,0,0,0,0,0.125266068723877,0,0,0,0.272079968984448,0,-0.0325159581050169,0.134034235740519,-0.120447041141737,0,0.06057182374073,0,0.27987968442673,0,0,0,0,0,0,0,0,0,0,-0.125352286041341,0,0,0,-0.0408425064644989,0,0.00026301057939062,0,0,0,0,0.0478465026166462,0,0
X000157.SZ,0,0,0,0,0.0403519941150146,0,0,0.0416150046813737,0,0,0,0,0,0.347655712939852,0,0.0899496714673173,-0.0337288267216552,0,0,0.0417379406085664,0,0,0.0354654490756056,0,0,0,0,0,0,0,0.0770400977273575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0104445997706991,0,0,0,0,0,-0.00823350751037445,0,0,0,0,-0.0626707293826075,0,0
X000733.SZ,0,0,0,0,0,-0.0178619352625072,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0.128986494429898,0.116352817725314,0,-0.042353136086915,0,0,0.0798750024683779,0,0,0,0,0.381213358196957,0,0,0,0,0,-0.0136437434159035,0,0,0,0,0,0,0,0,0,0.159658038747995,0,0,0,0,-0.600911428554397,0,0,0,-0.0185745467077648,0,0,0,0,0,0
X600779.SH,0,0.294182947979994,0,0.0108231350494934,0,0,0,0,0.0953108098284503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0350988492679402,-0.0475220958910492,-0.123107131244316,0.0300867098540468,0,0,0.232231734727177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0490610877019034,0,0,0,0,0,0
X601799.SH,0,0,0,0,0,0,-0.0380512755816007,0,0.16026774097465,0,0,-0.0388278276911854,0,0,0,0,0.00529819482283776,0,0,0,0,0,0,0,-0.00671309992282084,0.0564506740857835,0,0,0,0.0197982143322271,0,0,0,0.0928608740727524,0.259672067426241,0,0,0,0,0,0,0,0,0,0,-0.0318278812855319,0,0,0,0,-0.0587424800904865,0.013816918669468,0,0,0,0,0,0,0
X002414.SZ,0,0,0,0,0,0,0,0,-0.400541945046957,0,0,0,0,0.201718435797026,0.000539710069894197,0,0,0,0.141135477861304,0,0,0,0,0,0,0,0,0,0.377426211103949,0,0,0,0.104252086452404,0,0,0,0,0,0,0,0.189905095230368,0,0,0,0.515111607488211,0.124996902116676,0,0,0,0,0,0,0.0398047903883142,0,0,0,-0.0925596236176318,0,0
X600584.SH,0,0,0,0,0,0,0.111206416335492,0,0,0,0,0,0,0.0108359595708142,0.0734293157052455,0,0.0269563363793473,0,0,0,0,0,0,0,0,0.148232936929519,-0.0362097059243213,0,0,0,0,0,0,0,0.0219883656499388,0.0692075371196126,0,0,-0.0386652832920117,0,0,0,0,0.06566730996652,0,0,0,0,0,0,0,-0.0235875808330706,0.0445895816647545,0,0,0,0,0,0
X600522.SH,0,0,0,0,0,0.181766409010406,0,0,0,0,0,0,0,0,0.121576196433148,0,0,0,0,-0.270333987154799,0,0,0,0,0.353060626871807,0,0.377175756702334,0,0,0,0,0.0731087198264829,0,0,0,0.310040336297815,0,-0.345776529580237,0,0,0,-0.0867781634734904,0,0,0,0,0,0,0,0,0,0,-0.0291353234357356,0,0,0,0,0,0
X002007.SZ,0,0,0.0587258243932098,0,0,0.0543441417984754,0.205030108966366,0,0,0,0,-0.0367396262405629,0,0,0.116517938462799,0,0,0,0,-0.0507390825643868,0,0.0379835895717835,0,0,0,0.0539015808912374,0,0,0,0,0,0,-0.0447511666642645,0,0,0,0,0,-0.0425803150080884,0,-0.0125103518508357,0,0,-0.0898188213525404,0,0.0732679736694343,0,0,0,0,0,-0.0298698915227269,0.0417051582552373,0,0,0,0,0,0
X002008.SZ,0,0,0.105909471025933,0,0.00882008822234892,0,0,0,0,0,0,0,0,0,0.0599044179332624,0,0,0.0716883247485617,0,0,0,0,0.0593032583844878,0,0.019721625070451,0,0.0423230471785013,0.0522685174179168,0,0,0,0.111207201892444,0.124024976275677,0.0626789192734006,0,0,0,0.214898688563441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00564284414051803,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0716375291559028,0,0.105725228919031,0,0.292159493389933,0.00198560007104851,0,0,0,0,0,0,0.0460111543204039,0,0,0,-0.0171670887397938,0,-0.0385102247885754,0,1.73472347597681e-18,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0.177858557297237,0,0,0,0.00111749276605204,0.0198770676417517,0,0,0,0,0,0
X600183.SH,0,0,0,0,0,0.176685109230293,0,0,0,0,0,0,0,0,0,0.0457361780003221,0.152613295206049,0,0,0,0,0,0,0,0,0,0.0325765257621038,0,0,0,0.0373782784669735,0.0709613419362917,-0.22090307071986,-0.0895653441694894,0,0.0376278405951748,0,0,0,0,0,0,0.0267404931946497,0,0,0,0,0,0,0,0,0,-0.00807120265272727,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0.0226332640229042,0,0,0,0,0,0,0,0,0,-0.0350665348058055,-0.0438063375794044,0,0,0,0,0,0,0,0,0,0,0.0852468033285059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0909739872547798,-0.306686978329805,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0.08885919318974,0,0,0,0,0.375251057690552,0,0,0,0,-0.010228040381162,0,0,0,0,0,0,0,-0.0283936664217365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.18404735825568,0,0,0,1.19496123461239,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0811456334033883,0,0,0,-0.104645047364326,0,0,0,-0.109169465442996,0,0,0,0,0,0,0,0,0,0,0,-0.176638962923983,0,0.113809595020446,0,0,0,0,0,0.550939478593099,0,0,0,0,-1.04757656816545,0,0
RealEstate_excess,0,0,0,0,0,0,0,0.1269540277238,0,0,1.73472347597681e-18,0.0277377191088787,0,0,0,0,0,0,0,0,0,0,0,0,0.0508996574299982,0.0233486890630214,0,0,0,0,0,0,-0.0342838385685074,0,0,0,0.0130156064565137,-0.00352867230354344,0,0,0,0,0,0,0,0,0,-0.025477659774492,0,0,0.049607518375588,-0.00661294538799979,0,0,0,0,-0.0593945540648776,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0398496189296995,0,0,0,0,0,0,0,-0.114284831972802,0,0.0310098675371782,0,0,0,0,0,0.0232578511552328,0,0,0,0,0,0,0,-0.0308199490144459,0,0,-0.0101442501740768,0.0180806847801062,0.00662979348755518,0,-0.00684602629078508,-0.0509554729121698,0,0,0,0,-0.000129296013277443,0.0172427296925024,0,0,0,0,0,0
MKvol,0,0,0,0,0,-0.00113313820649965,0,0,0,0,0,0.000825050467378491,0,0,0,0,0.000811497529423091,0,0,0,0,0,0,0,0,0,-0.00260365566107022,0,0,0,-0.00264594001188467,0.0033191880620671,0,0,0,0,0,0,0.00196975794634562,0,0,0,0,-0.000654086191489675,0,0,0,0,0,0,0,0.00683357913634176,-0.00458406094085835,0,0,0,0.00435010446491681,0,0
CarbonVol_Shenzhen,0,0,0,0,-0.101257922812459,0,0,0,0,0,0,0.0253883282131739,0,0,0,0,0,0,0,0,0,-0.130227427263706,0,0,0,0,-0.0865828466269796,0,0,0,0.0695962042703251,0,0,0,0,0,0,0,0.077415289733921,0,0,0,0,0,0,0.164683928197769,0.319512657226566,-0.0330535396826968,0,0,-0.105298500949267,0.502943967928353,-0.662634184485378,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,-0.00713445082007777,0,0,0,0,0,0,-0.00851132824158973,0,0,-0.00532717222369849,0.00237367823048144,0.000223011726472653,0,0,0,0,0,0,0,0,-0.0180427910316049,0,0,0.00996699771130995,0,-3.23523147701147e-05,0,-0.000737347329326951,0,0,0,0,5.42101086242752e-20,0,0,0,0,0,0.0131731567924424,0,0,0,0,0,0,0.02339799181607,-0.0208227298059996,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0.00769323877268054,0,0,0,0,0,-8.66370565152962e-05,0,0,0,0,0,0,0,0,0,0,0,-0.00461248676839566,0.000251801532714385,-0.0071999563231782,0,0,0,0.0163617689448528,-0.000951213738614791,0,0,0,0,0,0,0,0,0,0,0,0,-0.0135714644234293,0,0,0,0,0,0,0.00857020871561694,-0.0255336612993714,0.0313980892975635,0,0,0,-0.0440074661795336,0,0
