,X600519.SH,X600104.SH,X000651.SZ,X002415.SZ,X000725.SZ,X000858.SZ,X002304.SZ,X600276.SH,X000063.SZ,X000625.SZ,X600118.SH,X600690.SH,X600703.SH,X000100.SZ,X600271.SH,X600031.SH,X600372.SH,X002292.SZ,X002241.SZ,X000157.SZ,X000338.SZ,X600741.SH,X002236.SZ,X002475.SZ,X600089.SH,X600839.SH,X600066.SH,X600177.SH,X601877.SH,X002465.SZ,X000559.SZ,X000016.SZ,X000547.SZ,X600435.SH,X002129.SZ,X300003.SZ,X300124.SZ,X002498.SZ,X600582.SH,X000568.SZ,X002294.SZ,X002456.SZ,X600252.SH,X002276.SZ,X000066.SZ,X000550.SZ,X002179.SZ,X000977.SZ,X002049.SZ,X000869.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X000547.SZ,0,0,0,0,0,0,0,0,0,0,0.0673902678286176,0,0.0031469929383898,0,0,0,0.205552972854169,0,0,0,0,0,0,0,0,0.0713778932137066,0,0,0,0,0.119098475158774,0,0,0,0.0292809194398196,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0.0316511145647064,0,0,0,0,-0.0273769489162346,0,0,0,0,0,0,0
X600435.SH,0,0,0,0,0,0,0,0,0.0571794805794254,0,0.378078498449511,0,0,0,0,0,0.240445923149517,0,0,0,0,0,0,0,0,2.16840434497101e-19,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.049504837945771,0,0.0696533590055676,0,0,0.000890940239894856,0,0,0,0,0,0,0
X002129.SZ,0,0,-0.139836272473111,0,0,0,0,0,0,0,-0.00109199412466229,0,0,0,0.167591551061412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.215672190358776,0,0.152223169376672,0,0,0,0.17766940724249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00160959463496126,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0,0,0,0,0,0.149355147073483,0,0.0294790737431806,0,0,0.120021260078984,0,0,0,0,0,0,0,0.0839155471198919,0,0,0,0,0,0.0578638328437237,0,0,0,0.0115551690667422,0,0,0,0,0.16137040427293,0,0,0,0.107327749335198,0,0,0,0.04734678456235,0,0,0,0,-0.0304614757609366,0.00081130375718763,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0,0.0258143591127009,0,0.0243009447105812,0,0.0326004403151208,0,0,0,0.11028494000061,0,0,0,0,0.0649870613114661,0,0,0,0,0,0.0229839005008344,0,0.228149474634323,0,0,0,0,0,0,0,0,0,0.0433384449302986,0,0,0,0,0.0313384231178484,0,0.310479703167529,0,0,0,0.00507669086032754,0,0,0,0,0,0
X002498.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0823745668961367,0,0,0,0,0,0,0,0,0,0,0,0,0,0.092964307355585,0,0,0,0,0.00707435813732494,0.0174123542975521,0,0,0.168874861061268,0,0,0,0,0,0,0,0.109526819845615,0,0,0,0,-0.0304465295795631,-0.00354160716700996,0,0,0,0,0,0
X600582.SH,0,0,0,0,0,0,0,0,0,0,0.0106768084115761,0,0,0,0,0,0,0,0,0,0,0.0352426034148727,0,0.284190643693269,0,0.0943075040032096,0,0,0,0,0,0,0.282175440486706,0,0.131223169411476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00672655055072739,-0.0102212359364875,0,0,0,0,0,0
X000568.SZ,0,0,0.0121888177256629,0,0,0.470805406517834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0873086378494267,0,0.202041097922967,0,0,0,0,0,-0.0145036024462431,-0.0482318309737473,0.14911169885101,0,0,-0.128981039037668,0,0
X002294.SZ,0,0,0,0,0,0,0,0,0,0.140040651148294,0,0,0,0.177182734197845,0,0,0,0,0,0,0,0.0592356236372507,0,0.0780673184370337,0,0.0792448429900749,0,0,0,0,0,0,0,0,0,0.0259382215018811,0,0.113055370829398,0,0,0,0,0,0,0,0.0505055126740398,0,0,0,0,0,-0.0172355360379837,0.00348336038946164,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.113747699686127,0,0,0,0,0,0,0,0,0,0,-0.0157313935577487,0,0.104398984825614,0,0,0,0,-0.0958266101609684,0,0,0,0.497733673859608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0332017931667849,-0.0222487401363339,0,0,0,0,0,0
X600252.SH,0,0,0,0,0,0,0,0,0,0,0.00393278170614392,0,0.0995113660683439,0,0,0,0,0,0,0,0,0,0.153986585053104,0,0,0.171599527277196,0,0,0,0.0504501532722481,0,0,0.0894502151716743,0,0.0766860908025004,0.173730313129503,0,0.0272033966148142,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00924160185841058,0.0261366638216905,0,0,0,0,0,0
X002276.SZ,0,0,0,0,0,0,0.193720646434758,0,0,0,0,0,-0.0568007075988774,0,0,0,-0.0214581524365318,0,0,0,0,0,0.25036722115089,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0.0740144544921334,0,0,0,0.214903594233466,0,0,0,0,0,-0.0522003268573289,0.0533993705218435,0,0,0,0,0,0
X000066.SZ,0,0,0,0,0,0,0,0,0,0,0,0,-0.101250973765251,0,0,0,0,0,0,0,0,0,0,0,0,-0.172204169653949,0,0,0,0,-0.0346084069729296,0,-0.0458184180997671,-0.0338904612404896,0.0933640103988392,0,0,0.0604941652466323,0,0.0454753595070069,0,0,0.082321069542167,0,0,0,0,0.568355371240077,0,0,0,0.0297889103254503,0,0,0,0,0,0,0
X000550.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.312786590379537,0,0.0915151468581741,0,0,0,0,0,0.10925511997941,0,0.0986446975769682,0,0,0,0,0,0,0,0,0,0,0,0,0.172991343702214,0,0,0,0,0,0,0,0,0,0,0,0,0.0192013316690167,0,0,0,0,0,0,0,0,0
X002179.SZ,0,0,0,0,0,0,0,0,0,0,0.121782174931558,0,0,0,0.0514087193077368,0,0.265762605002506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.216495346814049,0,0,0.0823502444358035,0,0,0,0,0,0,0,0.139462769268887,0,0,0,0.316669214478364,0,0,0.00476336689815715,0.0138552202373593,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0.219110528759577,0,0,0,0,0,0,0,0.240787388849289,0,0,0.00185708315578675,0,0,0,0,0,0.0469269758371566,0,0,0,0,0.118649890269279,0,0,0,0,0.00702310059349665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.022578354781899,0,0,0,0,0,0,0
X002049.SZ,0,0,0,0.0490694083455386,0,0,0,0,0,0,0.179084363606827,0,0,0,0,0,0,0,0,0,0,0,0,0.329917908806006,0,0,0,0,0,0,0.212280838189789,0,0,0,0,0,0.00146455897415268,0,0,0,0,0.0634315086873241,-0.00133688234629286,0,0,0,0.109752284624078,0.0263744555827519,0,0,0,-0.00580313702370413,-0.0366672956610877,0,0,0,0,0,0
X000869.SZ,0,0,0.144711335353454,0,0,0.0197346235113178,0,0,0,0,0,0,0,0.0703757184662003,0,0.180795570712022,0,0,0,0,0,0,0,0.0845709798430558,0,0.00391353902069101,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0.0954971798997706,0,0,0.0691948328681305,0,0,0,0,0,0,0,0,0,0,0,-0.00593655323454464,-0.0162989683567246,0,0,0,0,0,0
Change_TY3M,0,0.0844093588115915,0,0.156697151863126,0,0,0,0,0,0,0,0,0,0,0,-0.103116085233991,0,0,0,0,0,0,0,0,0.000575145621050153,-0.0400492174495156,0,1.38777878078145e-17,0,0,-0.152396311046491,0,0,-0.0782345758102939,-0.0102110405297756,0.346857645683044,0,0,0,0,0,0,-0.148669928380358,0,0.046720230307468,0.0129657787122904,0,0,0,0,0,-0.00324257346632551,-0.042195909705825,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0.950944671627276,0,0.591639325159746,-0.125545439946223,0,0,-2.09597161731218,0,0,0,0,0,0,0,0,0,0,0,-2.01473585267383,1.67112580785033,0,0,-1.97538042408411,0,0,0,0,0,0,0,0,1.14594997859628,-0.56515781199065,0.238089489786331,0,0,0,0,-2.17558682807611,0,0,-0.674971288688578,-1.27654354923911,0,0,0,0,0
TED,0,-0.381296083574042,0,0.595739285198247,0,0,0,0,-0.216983774950825,0,0.0799111347411445,0,0,0,0,0,0,0,0,0,0,0,0.247410748231243,0,0,0,0,0,0,-0.590938100865781,-0.293055293064755,0,0,0,0,0.136289803160494,0,0,0,0,0,0,0,0.168183307337429,4.33680868994202e-19,0,-0.28790936180658,0,0,0,0,0.144114957638196,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,0,-0.149785429359766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.47329335921992,0,0.134030332505085,0,0,0,0,0,0,0,0.0522519295929668,-0.221323808899517,0.140752667623963,-0.226778527936793,0,0,0.0754641269415176,0,0,-0.0193866820062603,-0.140020197018587,0,0,0,-2.71050543121376e-20,-0.016382880109519,0,0,0,-0.0937896145227092,0,0
MKreturn,0,0,-0.118657613475302,0,0,0,0,-0.124448568094984,0,0,0,0,0,0,0,0,0,0,-0.119402523904222,0,0,0,-0.0214971679586037,-0.0209019023803793,0,0,0,0,0,0,0,0,0.205762901425477,0,0.101117162895879,0,0,0,0,0,0,0.0759847733508669,-0.00243149058840045,0,0,0,0,0,0,0,0,0,0.00796305258099757,0.0137757722878201,0,0,0,0,0
MKvol,0,0,0,-0.000459977498573297,0,0,0,0,0,0,0,0,0,0,0,-1.0842021724855e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000330232957662518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00209396681846968,0.000216074429053038,0,0,0,0.107319454762433,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0161679626649295,0,0,0,0,0,0,0,0,0,0,-0.0264664213190089,0,0,0,0,0,-0.000962876233742898,0,0,1.35525271560688e-20,0,0,0,0,0,-0.038706334392507,0,0,0,0,0,0,0,0,0,0.0079688179776553,-0.00317410371299189,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,-0.00143825665884354,0,0,0,0,0,0,-0.00157906967063544,0,0,0,0,-0.0044295813069567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00377942443507606,0,0,0,0,0,0,0,-0.00276585644532868,0,0,0,0,0,0,0,0.00140464001873268,0.00526853289898554,0.00104431989082473,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00124994942433534,0,0,0,0,0,0,0.00258051363621227,0,0,0,0,-0.00216232365428701,0,0,0,0,0,0,0,0,0,0,0,0,0.00221421609814773,-0.00348044505287277,0,-0.0029846994798398,-0.00213313851097165,0,0,0,0,0,0
