,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000725.SZ,X600276.SH,X002304.SZ,X000858.SZ,X000625.SZ,X000063.SZ,X600690.SH,X600703.SH,X002292.SZ,X600271.SH,X000559.SZ,X002241.SZ,X600118.SH,X600031.SH,X000100.SZ,X600066.SH,X002236.SZ,X002475.SZ,X600741.SH,X600372.SH,X000157.SZ,X000338.SZ,X600089.SH,X002049.SZ,X300124.SZ,X002465.SZ,X600177.SH,X000568.SZ,X600582.SH,X601877.SH,X002074.SZ,X002294.SZ,X300003.SZ,X002506.SZ,X002085.SZ,X000869.SZ,X000977.SZ,X600252.SH,X300001.SZ,X600867.SH,X002426.SZ,X002129.SZ,X000547.SZ,X600839.SH,X600498.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600690.SH,0,0.0960830207886002,0,0,0,0,0,0,0,0,0,0.0129547389291105,0,0,0,0,0,0.0422655634094977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0285057592333516,0,0,0,-0.000762147373394196,0.00288469462876493,0,0,-0.00720358298831294,0.0905131447637461,0,-0.0185717296972677,0,0,0.0436065074633144,0,0,0,-0.0229454283307778,-0.00661295781300365,0,0,0,0,0,0
X600703.SH,0,0.0110666391427762,0,0,0,0,0,0,0,0,0,0,0.0407539541190908,0,0,0,0,0.152574002269072,0,0,0,0,0,0,0,0,0,0,0.132240428221479,0,0,0,0,0,0,0,0,0,0.153892511792505,0,-0.0558641212350797,0.103650474794867,0,0,0,0.0635251716054736,0.03263940420142,0,0,0,-0.00444572667690239,0,0,0,0,0,0,0
X002292.SZ,0,0,0,0,0,0,0,0.313161720745936,0,0,0,0,0,0,0,0.0849659044031198,0.063542042985588,0,0,0,0,0,0,0,0,0,0,0,0,0.249862449968637,0,0,0,0,0.254959942033421,0,0,0.0410065924169119,0.0422556143449312,0,0,0,0.0891518817871357,0,0,6.93889390390723e-18,0,0,0,0,0.0625992697358767,-0.0804713607180507,-0.0780348512719934,0,0,0,0,0
X600271.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0401672758962299,0,0.127656252737248,0,0,0,0,0,0,0,4.33680868994202e-19,0.0754173305088551,0,0,0,0,0.149709632332916,0,0.0957184412011677,0,0,0,0,-0.0851061532237161,0.0131939143818963,0,0,0,0,0,0
X000559.SZ,0,0,0.133253168778944,0,0,0,0,0,0,0,0,0,0,0,0,0.0701054028381303,0,0,0,0,0,0,0,0,0,0,0,0,0.1675131098595,0,0,0,0,0,0.0792813898931384,0,0,0.0160145894582827,0,0,0.11795830075506,0,0.244589922628577,0,0,0,0,0,0,0,-0.0393272565831691,0,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0625718042559749,0,-0.0172082787427567,0,0,-0.150353474596211,0.186278705198608,0,0,0.535122183678511,0,0.0248529718197125,0.0510154328795199,0,-0.0202374685882154,0,0,0,0,0,0,0
X600118.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0371976344045006,0,0,0.116578011724778,0,0,0,0,0,0,0,0.0840865658478665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0540579922293281,0,0,0,0.0246343459609994,0,0,0,0.445342539928347,0,0,0,-0.00403600090837384,-0.00308754380475409,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0296365400076682,0,0,0,0,0,0,0,0,0,0,0.0749470187906102,0,0.0875675995700468,0.0499414807423281,0.0447529912258698,0.0506517254352343,0,0.227914431927478,0,0,0,0.075174695212255,0,0,0,0,0,0.00730573371978169,0.0580891836411623,0,0,0,0.0191169142005287,0,0.107558682508701,0,0,0,0,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0859634181479849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0198187873388702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125077494758396,0.063728482791736,0.113500888569893,0,0,-0.00491131504920051,0,0,0,0,0,0,0
X600066.SH,0,0,0,0,0,0,0,0,0.0964887972712455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0358398636015617,0,0,0.461474509242385,0,0,0,0,0,-0.0820232663644578,0,0.0437089334577248,0,0,-0.0275455529747361,0.0456720833121191,0,0,0,0.0976140483664131,0,-0.00960910004628133,0,0,0,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.267259732939215,0,0,0.00754180776739721,0,0.00416332013060895,0,0.0630043779120785,0,0,0,-0.0155048087669506,0,0.0488489575274583,0,0,0.0258202295485331,0.0730647736714937,0,0,0,-0.0156851012766053,0,0,0,0,0,0,0
X002475.SZ,0,0,0.306274295229664,0,0,0,0,0,0,0,0,0,0,0,0,0,0.168325014263935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.132973221722204,0,0,0,0,0,0,0,0,0,-0.0493539572610328,0,0,0,0,0,0,0
X600741.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0893656501188822,0,0.122776831364959,0,0,0,0,0,0,0,0,0,0,0,0.0761427917896165,0,0.0167171699949199,0,0.00810982888745231,0,0,0,0,0,0,0,0,0,0.00209286856171069,0,0,0.048736927693275,0.0420963274577437,0,0.0449962421571109,0,0,-0.0248252373822281,0,0,0,0,0,0
X600372.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0110348209131548,0,0,0,0.331812248358582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.154259671603194,0,0.106255625467368,0,0.0265483684281144,0,0,0,0,0,0.295238942108978,0,0,0,0.00199932894296887,0,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0739027590162484,0,0,0.0437233984875711,0,0,0,0,0,0.0240013212321302,0,0,0.0312141304340602,0,0.0372584373804236,0,0,0,0,0,0,0,0,0.00908460085434291,0.0205286875289324,0,0,0,0,0,0,0.200249004016181,0.132239883665108,0,0,0,0.0169466180583038,0,0,0,0,0,0,0
X000338.SZ,0,0,0.140263525740673,0,0,0,0,0,0.0470841272749444,0,0,0,0.0216990489767521,0,0.00273518011060286,0.0155671655539087,0,0,0,0,0,0,0,0,0,0,0,0.0282876479275309,0.165392795830933,0,0.120313487859949,0,0.0376594865004222,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0.0868887743751913,0.0536793545727416,0,0.00929059795045633,0,-0.00127122128865766,0,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0.0409049002865086,0.521495590950505,0,0,0,0,0,0,0,0,0,0,0.0632796255425027,0,0,0,0,0,0,0,0,0,0,0,0.0224551566124153,0,0,0,0,0.0870065529639665,0.0201592220817546,0,0,0,0.00562531049516115,0,0,0,0,0,0,0
X002049.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.120885130115109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.154569096900352,0,0,0,0.348219937726799,-0.0778725081818415,0,0.126056705600351,0,0,0,0.13967075987443,0.0688491462995996,0,0,0.144447478712764,0,0,0,0,0.0191289926240201,0,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0.127842284082177,0,0,0.154326348339977,0,0.182978723630566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0212649395365494,0,0,0,0,0,0,0,0.0141124819728876,0,0,0,0.0243364993890964,0,0,0,0,0,0,0.316158176174106,0,-1.0842021724855e-19,0.00529071029830657,0,0,0,0,0,0
X002465.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.065868551877865,0,0,0,0.130240461326938,0,0,0,0,0,0,0,0,0,0,0.0989425122569197,0,0,0,0,0.0490760864568467,0,0,0,0,0.0744990461382473,0,0,0,0,0.0050789565693243,0,0,0.203913478551775,0.0472358012455937,0.137476903581236,0,0,0,-0.0122981002702507,0,0,0,0,0,0
X600177.SH,0,0,0,0,0,0,0,0,0.0208285294670449,0.0233599180697984,0,0,0,0,0,0,0.0551321985762512,0.0916837772360808,0,0,0,0,0,0,0,0,0,5.42101086242752e-20,0,0,0,0,0,0,0,0,0,0,0.0669854812446601,0,0,0,0,0,0,0.179225982633843,0.111611690784424,0.0563580397338336,0,0,0.00328343452610781,0,0,0,0,0,0,0
X000568.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000442980952103722,0.0562250959389968,0.0390603313129836,0,0,0,0,0,0,0,0,0,0,0.00522293234370231,0,0,0,0,0,0,0,0,0,0.0488511634347584,0,0,0,0,0.00584019213649844,0,0,0.142320767658389,0.105478443289815,0,0,0,0,0,0,0,0,0,0,0
X600582.SH,0,0,0,0,0,0,0,0,-0.0247310097041233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.281893951560859,0,0,0,0,0,0,0,0.00692225278997593,0.0747255784947097,0,0,-0.0894208912840083,0.0482021503127258,0,0,0.0421627631376788,0.0502653857980674,0.267208669566189,0.0964279980486782,0,0.00608657197533984,0,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0,0,-0.00971445787043893,0,0,0,-0.049869178874872,0,0,0,0,-0.0304454222157154,0,0,0,0,0,0,0.272302751223958,0,0,0,0,0,0,0,-0.267225399472604,0,0,0,0,0,0,-0.0964208627375048,-0.083709308665531,0.276944839884951,0,0.115699943721456,0,0,0,0.00458112352024832,0.127735744995284,0,0,0,0,0,0
X002074.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.116039875523675,0,0.312281154700437,0,0,0,0,0,0,0,0,0,0,0,0,0.0285566150771649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.107787170697498,0,0,0,0.177259277528693,0,0,0,0.0158459769397943,0,0,0,0,0,0,0
X002294.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.00146528594869259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0862257792876765,0,0,0,0,0,0,0,0,0.0283663486512727,0.00189280436166404,0,0,0.0122239330371372,0,0,0,0.154297674449279,0.0842851076992769,0,0,0,0.000676849975469339,0,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.108780437557198,0,0,0.322443826894271,0,0,0,0,0,0,0,-1.38777878078145e-17,0,0,0,0,0,0,0,-0.0496997784472509,0,0,0,0.0952161925664294,0,0,0.0949024252690082,0.0881738970654082,0,0.151047929826814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002506.SZ,0,0,0,0,0,0,0,0,-0.0926300525617647,0,0,0,0.196101318787342,-0.0220320804892471,0,0,0,0,0,0,0,0,0,-0.195475339699311,0,0,0,0,0,0,0,0,0.321373459189232,0,0.2697146850019,0,0,0,0,0,0,0,0.0154375005353979,0,0,0.267696232014944,0,0,0,0,0.00176575009645804,0,0,0,0,0,0,0
X002085.SZ,0,0,0,0,0,0,0,0,0,0,0,-0.0948762075354652,0.0453256886739931,0,0.261820244434521,0.0956691430835226,0,0,0,0,0.601153704523603,0,0,0,0,0,0,-0.114307550540826,0,0,0,0,0,0,0.09839026934567,0,0.00489447953591488,0.0066941003981306,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0485919120164319,0,0,0,0,0,0
X000869.SZ,0,0,0,0.064832801526622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.075533305022203,0,0.0805038608986179,0,0,0,0.0607865082978704,0,0.0187567569595081,0,0.0326261815283761,0,0.0269151560183236,0.0359665406729449,0,0,0,0.0858898249802802,0.156908506096084,0,0,0,0.00994434790984631,0,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0,0.182677200056853,0,0,0.0125111243373707,0.163934355504239,0,0.102591579914951,0,0,0,0,0,0,0,0,0,0,0,0.00186939036531633,0.115134926813269,0,0,0,0.19326527342954,0,0.145908483412394,0,0,0,0,0,0,0,0,0,0,0,0.108912862668539,0,0,0,-0.0388650906483238,0,0,0,0,0,0,0
X600252.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0630131141200473,0,0,0,0,0,0,0,0.110361715650636,0,0,0,0,0.215702434100192,0,0,0,0,0,0,0.192426596252927,0,0.159428079902867,-0.0758389356481211,0,0.098114451267754,0,0,0,0,0.186151269294277,0,0,0,0,-0.0271798461719349,-0.0567694316825912,0,0,0,0,0,0
X300001.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.123867639032545,0,0.508270088378081,0,0,0,0,0,0,0.0767580099643745,0,0,0,0,0,0,0,0.0377923585637403,0,0,0,0,0,0,0.243891533545934,0.0828990405696842,-0.166584854600947,0,0,0,0,0,0,0.126774642964454,0,0,0,0,0.0438217747233636,0,0,0,0,0,0,0
X600867.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.124085381418691,0,0,0,0,0.0294422443526253,0,0,0,0,0,-0.0337151799029932,0,0,0,0,0,0.261010577177484,0.0233064722638511,0,0,0,0.022292700922447,0,0,0,0.0708876006412871,0,0.0708021210755647,0,0.0576315770801494,0,0,0.0584082706651029,0,0,0,0,-0.0164549004326246,0,0.0725737192952386,0,0,0,0,0
X002426.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0732497340337975,0,0,1.73472347597681e-18,0,0,0,0.0262001755902029,0,0,0,0,0,0,0.00525780662483443,0,0,0,0,0,0,0.0370179990580613,-0.0535916927922112,0,0,0,0,0,0.0475679956157463,0.0913044443940191,-0.00647223170766272,0.104988211852445,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0.0384445201207014,0.276362270250508,0,0,0,0,0,0.047498480677487,0,0,0,0,0,0,0,0,0,0,0,0.0156022306552978,0,0,0,0,0.0497871298045598,0,0,0,0,0.0228410874283262,0,0,0,0,-2.16840434497101e-19,0,0,0,0.172310766114737,0.199723014973604,0,0,-1.72616923731469e-05,-0.0132824378113118,0,0,0,0,0,0
X000547.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0458484731925987,0,0,0,0.644107070273645,0,0,0,0,0,0,0,0,0,0,0,0.12195891602654,0,0.0168641323278581,0,0,0,0.017394020900618,0,0,0.0415634731518146,0,0,-3.46944695195361e-18,0.0567049040126803,0,0,0,0.106447655888901,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0
X600839.SH,0,0,0,0,0,0,0,0,0.0319639127169491,0.161677624296464,0,0,0.0320703027133263,0,0.126369438831707,0,0.0519813794178589,0,0,0,0,0,0,0,0,0,0,2.16840434497101e-19,0.0961494801109637,0,0.113333442630863,0,0,0,0,0,0.0522046247960582,0,0,0,0,0,0,0,0,0.217384971869623,0,0,0,0,0,-0.0132591717433215,0,0,0,0,0,0
X600498.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0645770247002426,0,0,0,0,0,0,0,0,0,0,0,0,0,0.270265308066587,0.0385405835447374,0,0,0.00774114854434606,0,0,0,0,0,0,0,0.0649600978280997,0,0.0598246006083068,0,0,0.177755593654853,0,0,0,0,-0.00827311186787145,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,-0.133704773215102,0,0,6.93889390390723e-18,0.00978039280660776,0,0.0233145760549926,0,0,0,0,0,0,0.0646976262493181,0,0,0,0,0,-0.107262934463085,0,4.33680868994202e-19,0,0.0348131003974631,0,0,0,0,0,0,0.0439043012547586,0,0,0,0,0,0,0,0,0.100796806919107,0.112215660561892,0,0,0.00222113380624637,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.714350180505415,0,0,0,0,0,0
TED,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0.0421427465410851,0,0,-0.0545644506114813,0,0,0,0,0,0,0,0,0,-0.13870002914302,0.0678504955057445,0,0,0,0,0,0,0,0,-0.101468958163684,0,0,0,0,0,0,0,0,0,0,0,0,0.435704833002991,0,0,0,0,1.50897533410617,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0,0,0,0.268829218949482,0,0,0,0.0546562651065132,0,0,0,0,0,0,0,0,0,0.0235358799553397,0,0,0.333192551666139,0,0,0,0,-0.287513681937447,0,0.0875293214000111,0.185240359577642,0,-0.143104594704265,-0.0736396308757107,0,0,0,-0.418871363496256,0,0,0,0,-0.0308417306699161,-0.00388074164221638,0,0.113623596189402,0,0,0,0
MKreturn,0,0,0,0,0,-0.137624653626045,0,0,-0.0927604588806305,0,0,0,-0.025173674922222,0,0,0,0.0559341805874053,0,0,0,-0.0411634385549739,0,0,0,0,0,0,0,0,0,0,0,0,0.314248520114118,0,0,0,0.0329455813585955,0,0,-0.0399096985157869,0,0.00258972403663585,0,0,0,0.0268352417718064,0,0,0,-0.00738428051307357,0,0.143633512895404,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,-0.00917750217094237,0,0,0,-0.000954479434681592,0,0,0,0.00784501242604836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00195469008912134,0,0,0,0.000707503994881237,0.00717570082850724,-0.0052693405738018,0,0,0,0,0,0,0,0,0.0258202784473391,0.0284332539582422,0,-0.000181459999668297,0,0,0,0,0
CarbonVol_Shenzhen,0,-0.145727440035754,0,0,0,0,0,0,0,-0.0226813027748964,0,0,0.0581858513003531,0,0,-0.0243000843530253,0,0,0,0,0,0,0,0,0,0,0,-0.0285707740302882,0,0,0,0,0,0,0,0,0,0,0.0138611792063615,0,0,0,0,0,0,0,0,0,0,0,0,0.205731146991867,0,-0.254063059040626,0,0,0,0
CarbonVol_Guangdong,0,0,0,-0.00636485310297661,0,0,0,-0.00903045952855214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00275140511382609,0,0,-0.00338689598701973,0,0,0,0,0,0,0.00161552103554087,0,0,0,0,0,0,0,0,0,0,0,0,0.00561696927392737,0.00509498350084913,0,0,0,0.0353591304035228,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,-0.00984356101110498,-0.00505841042425212,0,0,0,0.00289736821743331,0,0,0,-0.00311829205834623,0,0,0,0,0,0.0106242135910997,0,0,0,0,0,0,0.0104761369903194,0,0,0,-0.00426280541479167,0,-0.0125783649970265,0,0,0,0,0,0.00452396711982735,0,0,0,0.000196955174581532,0.0141498316584184,0,0,0,0,0,0
