,X600519.SH,X600104.SH,X000651.SZ,X002415.SZ,X000858.SZ,X600276.SH,X002304.SZ,X000725.SZ,X000625.SZ,X000063.SZ,X600690.SH,X600741.SH,X600703.SH,X600031.SH,X000568.SZ,X002475.SZ,X600066.SH,X000338.SZ,X002241.SZ,X002456.SZ,X600271.SH,X002236.SZ,X600118.SH,X002085.SZ,X600177.SH,X000157.SZ,X002292.SZ,X002426.SZ,X002007.SZ,X600372.SH,X300124.SZ,X000559.SZ,X600867.SH,X300003.SZ,X002294.SZ,X600089.SH,X002180.SZ,X002506.SZ,X600522.SH,X601877.SH,X002074.SZ,X002508.SZ,X300136.SZ,X000623.SZ,X000981.SZ,X600498.SH,X000869.SZ,X000050.SZ,X000550.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600703.SH,0,0,0,0.0887494644309429,0,0,0,0,0.441457541033111,0,0,0,0,0.0741314410609311,0,0,0,0,-0.0992282298760015,-0.00904667040888928,0,0,0.091290714258023,0,0,0,0,0,0,0,0,0,0,0,0,0.0950151546700966,-0.0403101768725714,0,-0.0630441389579239,0,0,0,0,0,0,0.0594777001113588,0,0,0,0,0,0.0321521717926407,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,0.12697186640404,0,0.0965649592369358,0.0623897015365767,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0.116221794245182,0.219018059114971,0.434684740777311,0,0,0,0,0,0,0,0,0,0.109957269363821,0,0,0,0.0503366558604507,0,0,0,0,-0.180494978866005,0,0,0,0,0,0.0363777210186078,-0.0541010547515476,0,0,0,0,0,0
X000568.SZ,0,0,0,0,0.369201665690925,0.105536610924981,0,0,0,0,0,0,0,0,0,0,0,0,0.0031259576656619,0.0707155223601873,0,0,0,0.0625219715036196,0,0,0,8.67361737988404e-19,0,0,0.0453841089598749,0.107032076696583,0,0,0,0,0.0824113538683779,0,0,-0.0224368742520065,0,0,0,0.0190204934324601,0,0,0,0,0,0,-0.0417483559806598,0,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,-0.0910592641144862,0,0,0,0,-0.0566767768374667,0.330319937583987,0.162238054157838,0,0,0,0,0,0,0,-0.0570501600868126,0,0,0,0,0,0,0,0,0.0848262786977981,-0.120438413941377,0,0,0,0,0,0,-0.172041733449715,0.123185578204234,0,0,0.0445682951425543,0,-0.0370516031575593,0,0,0,0,0,0,0
X600066.SH,0,0,-0.0240851646770749,0,0,0,0,-0.0400578445430571,0,0,0,0,0,0,0,0,0,0.202161507146467,0.0454881334784614,0,0,0,0,0.0682688790859814,0,0,0,0,0,0,0,0,0,0,0,0.0846899899530054,0,0,0.214646963358441,0,0,0,0,0,0,0,0,0,0.00815205028125572,0,0,-0.0143683274644153,0,0,0,0,0,0
X000338.SZ,0,0,0,0,-0.389820406655643,0,0,0,0,0,0,0,0,0,0,0,0.162991961435178,0,0,0,0,0,0,0,0,0.226134214383781,0,0,0.241579329459123,0.281699697540651,-0.0528388374437279,0,0,0,0.0401333127186597,0,0,0,0,0,0,0,0,0.0498883913669899,0.0362191538337495,0,0,0,0.189569036702528,0,-0.0662561364552786,0,0,0,0,0,0,0
X002241.SZ,0,0,0,0.18328384684199,0,0,0,0,0,0,0,0,0,0,0.0205522357016859,0,0,0,0,0,0,0,0,0.0749807277906943,0,0,0,0,0,0,0.113688882164799,0,0.477129414965236,0,0,0,0,0,0,-0.28480595866376,0,0,0.0497688654025432,-0.00645287848530085,0,0.22436328589614,0,0,0.300965385521935,0,0,0.0188983614582587,0,0,0,0,0,0
X002456.SZ,0,0.206502297900428,-0.0205540672723716,0,0,0,0,-0.0425300008576072,0,0,-0.164667415825381,0,0,0,0.0498543045679182,0.213316785227091,0,0,0.152216009654062,0,0,0,0,0.00491614366309929,0,0,0,0.149595128562174,0,0,0,-0.0560757977542151,0,0,0,-0.0218482929566453,0,0,0,0.178378160554109,0,0,0.361922412690055,-0.0157465759193019,0,0,0.582362975440777,0,0.0910947432036629,0,-0.0146911380677392,-0.00873018773184412,0,0,0,0,0,0
X600271.SH,0,0,-0.00555819039803741,0,0,0,0,0,0,0,0.0619086546995116,0,0,0,0,0,0,0,0.122501438069279,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0482276580135037,0,0,0,0,0,0.0366329837372356,0,0.00369943075846613,0,0,0,0,0.0181404641757901,0,0,0,0,0.0222110749031783,0,0,0,0,0,0,0
X002236.SZ,0,0,0.000554855813117372,0,0,0,0,-0.242729518890481,0,0,0,0,0,0,0,0,0,0,0.00564869696202297,0,0,0,0,0,0,-0.0618109087396187,0,0,0.0330946944078533,0,0,0,0,0,0,0,0,0,0,0,-0.145943695670248,-0.260350547698517,0.292847581949635,0,0.0155355615455209,0,0,0,-0.00353766453652941,0,0,0,0,0,0,0.261645083352532,0,0
X600118.SH,0,0,0,0.190006803999855,0,0,0,0,0,0,0,0,0,0.0815479963801457,0,0.0999234789187126,0,0.184274584662031,0,-0.0421046184605655,0,0,0,0,0,0,0,0,0,0.0963915722493392,0,0,0.129862050088268,0,0,0.0884810665554207,0,0,0,0,0.14041474990523,0,0,0,0,0,0,0,0,0,0.0548863883811681,0.0139335929696054,0,0,0,0,0,0
X002085.SZ,0,0,-0.0652961860750358,0,0,0,0,0,0,0,0,0,0,0.110116648810443,-2.71050543121376e-20,0,0,0,-6.93889390390723e-18,0,0,0.0522479979994476,0,0,0,0.203244655866696,0,0,0,0,0,0,0,0,0,0,0,0,0.0610374144944093,0,0.0665125003482882,0.261440335477616,0,0,0.158215051762596,0,0,0,0.163365196081323,0,0,-0.0748237813443091,0,0,0,0,0,0
X600177.SH,0,0,0,0,0,0,0,0,0,0.0353239410197103,0.135809304679879,0,0,0.160252935864211,0,0,0,0,0,0.0330977790899531,0,0,0,0,0,0,0,0,0,0,0,0,0.0925463994065345,0,0,0,0,0.0713664832858136,0.0884748752682091,0.00830364776670207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000157.SZ,0.0194582022395805,0,0.103897976852136,0,0,-0.121604061335219,0,0,0,0,0,0,0,0.459358771047598,0,0,0,0.0840467989341784,0,0,0,0,0,-0.00146441998995838,0,0,0,-0.0165691097729985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026253172189266,0.0123926054737063,0,0,0,0,0,0
X002292.SZ,0,0,0,0,0,0,0.0154723601198153,0,0,0,0,0,0,0,0,0,0.115118751917133,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0.0651335448146638,0.215970013401432,0,0,0,0,0,0.0659196510585804,0,0,0.0857154387624177,0,0,0.057392883387371,0.0437758659519046,0.0887598465018947,0,0,0.0245069603197253,0,-0.00929427268655384,-0.0188022232488375,0,0,0,0,0,0
X002426.SZ,0,0,-0.0264352957037208,0,0,0,0,0,0,0,0,0,0,0,-0.0455401743351292,0,0,0,0,0,0,0,0,0.251279045494998,0,0.118309429905778,0,0,0,0.363641984901418,0.238387445720851,0,0,0,-0.314914171472966,0,0,0.207083833720301,0,0,0.079537067023903,0,0,0,0,-0.00104557309443519,0,0,0.00413017909047693,0,0,0,0,0,0,0.0539733747255713,0,0
X002007.SZ,0,0,-0.179864819914805,0.0652240663849956,0.168944352371832,0,0,-0.0923465634988039,0,0,0,0,0,0,0,0,0,0.149659522031526,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0.119320873835895,0.0194280806755248,0,0,0,0,0.192345211771581,0,0,0,0.177763165731894,0,0,0,0,0,0,0,0,0
X600372.SH,0,0,0,0,0.0384836789472664,0,0,0,0,0,0,0,0,0,0,0,0,0.0159092702530305,0.0659238898606418,0.0108009207448177,0,0,0.0414831623920842,0,0,0,0,0.0971854502554583,0,0,0,0.130604221706221,0,0,0,0,0,0,0.16013708421842,-0.0332746635341089,0.0701170336782287,0,0,0,0,0.0198664746008047,0.0297859365455187,0,0.0339341351019346,0,0,0.0241708548471697,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.112206367195568,0.0605903125314101,0,0,0,0,0,0,0,0.0500799831892008,0,0,0,0,0,0,0,0,0,0,0,-0.0265647516200014,0,0,0.188985509745503,0.0897339765945949,0.0787319282463987,0,0,0,0,0,0.0273515338366134,0.00807035463554053,0,0,0,0,0,0
X000559.SZ,0.087670406422889,0,-0.0168572784326827,0,0.0437468280558585,0,0,0.0702519290370601,0,0,0,0,-0.0364826666806716,0,0.0786096298330744,0,0,0,-5.42101086242752e-20,0,0,0,-3.46944695195361e-18,0.0452983279105593,0,0,0,0,0.110741496717405,0.155666986817651,0.0781171169604917,0,0,0,0,0,0,0,0,-0.0352664816980888,0,0,0,0.0350871147084185,0,0,0,0,0.11477501486034,0,-0.0118171510391579,0.065267343167787,0,0,0,0,0,0
X600867.SH,0,0,-0.014373853626073,0,0.0460226502125172,0,0,0,0,0.0947020994042807,0.0290312401819185,0,0,0,0,0,0,0,0.186642762411295,0,0,0,0,0.0254358310011138,0,0,0,0,0,0,0,0.0251091126326853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0455127721492553,0,0,0.00453347010223577,0,0,0,0.0370983296820252,0,0
X300003.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0317926250625663,0,0,0.0740624791319277,0.0502064272722083,0,0.034051632055169,0,0,-0.0256931277124318,0.0658599491284558,0,0,0,0,0,0,0,0,0,0,0,0,-0.0462418688451566,0,0,0,0,0,0.0311648235146189,0,0,0.0200547618474113,0,0,0.0913491979578918,0,-0.0209346775716415,0,0,0,0,0,0,0
X002294.SZ,0,0.0965872201477022,-0.039979169081997,0,0,0.0938437948603816,0,0,0,0.0612262484402587,0,0,0,-0.0172450269888284,0.00173484413321132,0,0,0,0,0,0,0,0.0565526072787645,0,0,0,0,0,0.0796264637459961,0,0,0,0,0,0,0,0,0,0.0325103762862679,0,0,0,0,0.0659921764284107,0,0,0,0,0.206504402125453,0,0,-0.0528967313915609,0.022758505865813,0,0,0,0,0
X600089.SH,0,0.0602086599963344,-0.0205833922345754,0,0,0,0,0,0,0.0802754209134703,0,0,0.0707382388182328,0.149547786002601,0,0,0.133177045733443,0.0234116274069522,0.0143680659316107,0,0,0,0,0.0077331023271203,0,0.0749821759696457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.100592678749254,0,0,0,0,-0.0898317437723096,1.73472347597681e-18,0.0458130714223371,0,0,0,-0.0788325544949576,0,0
X002180.SZ,0,0,0.184621373717895,0,0,-0.065283513760764,0,0,0,-0.648642125978592,0,0,0,-0.282473903973187,0,0.0702301480942777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.40073829603744,0,0,0,-0.133230515312987,0,0.0433360399342047,0.0586661831323069,0,0,0.196613166957637,-0.0277523818521977,0,0,0,0,0,-0.352837727323821,0,0
X002506.SZ,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0.135157703099984,0.017100182976249,0,0,0,0,0,0,0,0,-0.0557231141775029,0,0,0,0.0379387836575784,0,0,0,0.1876281051504,0,0,0,0,0,0,0,0.00209744409602949,0,0,0.037763846747294,0,0.00459858179819942,0.145528178001768,0,0,0,0,0,0,0,0,0,0,0,0
X600522.SH,0,0,0,0.328012360473796,0.23951778940718,-0.0554985701296383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0714093032995911,0,0,0,0,0,0,0,0.0297847077718211,0,0,0.0511634856828963,0,0.0795566751325012,0,0,0,0,0,0,0,0.173952158884404,0,0.100511487213712,0,0,0,0,0,0
X601877.SH,0,0.219266693564571,0,0,0,0,0,0,0,0,0.30616390432593,0,0,0,-0.106690468595712,-0.037750535541419,0,0,-0.318821109690864,0,0,0.0788522332752018,0,0,0.0474572022289761,0,0,0,0,0,0,0,0,0,0,0,0,0,0.235727468090188,0,0.513670538211588,0.0923187755913434,-0.00605705518758265,0,0,0,0,0,0,0,0,-0.00385013093455906,0,0,0,0,0,0
X002074.SZ,0,0,0.05118681469869,0,-6.93889390390723e-18,0,0,0.0832945316505125,0,0,0,0,0,0,0.0725629472160684,0,0,0.0107072788580017,0,0.0917314414404249,0,0,0.287536735563519,0,0,0,0,0.0349833716349821,0,0,0,0.322292863910218,0,0,0,0,0,0,0,0.189183766112363,0,0,0,-0.0906183354095063,0.0451974615938107,0.00812367264886908,0,0,0,0,-0.151547869970698,0.0313534032486228,0,0,0,0,0,0
X002508.SZ,0,-0.0401717429220645,0.0363867766671736,0.278120679898675,0,-0.12482614440924,0,0,0,0,0,0,0,-0.0392794841969882,0,-0.0352254733445562,0,0,0.0930973766135279,0,0,0,0,0.079990131086553,0,0,0,0,0,0,0,-0.0584773185414641,0,0,-0.164949054989286,0,0,0,0,0.173897261827528,0,0,-0.0102029089487311,0,0.0601477208517416,0,0,0,0.0436374197462175,0,0.0404144479492124,0,0,0,0,0,0,0
X300136.SZ,0,0,0.099356538465359,0,0,0,0,0.128082497078866,0,0,0,0,0,-0.0772217612192139,0,0.248291766006194,0,0,0.00168468688210955,0.376934552984297,0,0.458775168085854,0,0,0,0,0,-0.187290571770992,0,0,0.213375469050674,0,0,0,0,0,0,0.400900859222237,-0.199791123739623,0,-0.00671315160764707,0,0,0,0,0,0,0,0,0,0.0706940964731725,0.000669424786681229,0,0,0,0,0,-0.144992440132966
X000623.SZ,0,0,0.109935921514339,0,0,0,0,0.276886412226641,0,0,0,0,0,0.123011510811004,0.0265781084274256,0,0,0,0,-0.318814312599382,0,0,0,0.183092834846412,0,0,0,0,0,0,0.125759173478782,0,0,0,0,0,0.119562423211681,0,0,0,0,0,0,0,0.023836604399743,0.054672081040518,0,0,0,0,0.162262440620328,0.0855164208169308,0,0,0,-0.561443808818461,0,0
X000981.SZ,0,0,-0.10878861894466,0,0,0,0,0.0989333933357699,0,0.203128970478515,0,0,0,0,-0.062887527410764,0,0,0.242196004284944,0,-0.0364843565153598,0,0,-0.132741054488573,0,0,0,0,0.0971471586918811,0,0,0,0.102704752746695,0,0,0,0,0.0630004342256125,0.0599248911694927,0.301421289947684,0,0,0,0,0.101220738395878,0,0,0,0,-0.0804525067392434,0,0,0,0,0,0,0,0,0.269459011388524
X600498.SH,0.478030448423616,0,0,0,0,0,0,0,0,0,0.0142655550390041,0,0,0,0,0.0334286829811326,0,0,0.0568633605039453,0,0,0,0,0.0101966129792322,0,0,0,0,0,0.261179247042976,0,0,0,0,0,0,0,0.000103875867969395,0,0,0,0,-8.67361737988404e-19,-0.270240300338861,0,0,0,0,0,-0.156470025086692,0,0,0,0,0,0,0,0
X000869.SZ,0,0.0131006848175515,0,0,0.31759403908833,0,0,0,0,0,0,0.215753774245021,0,0,0.0192747368826982,0,0,0,0,0.0361645976884205,0,0,0,0.0187178252502031,0,0,0,0.100639009410349,0,0,0,0,0,0,0,0,0,0,0,-0.0330577679436759,0.0452308426434946,0,-0.0914319263401674,0,0,0,0,0,0.174378330279667,0,0,0,0,0,0,0,0,0
X000050.SZ,0,0,0,0,0,0.0504509744353492,0,0,0,0,0,0,0,0,0.115263187073033,0,0,0,0.132527586021226,0,0,0,0,0,0,-0.0749961622593543,0,0,0,0,0,0.0475418320762499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0270317983884976,0,-0.00051782529805058,0.0529211478232454,0,0,0,0.075665774673299,0,0
X000550.SZ,0,0,0,0,0,0,0,-0.173081882355307,0,0,0,0,0,0,0,0.0928358596600919,0,0.200749249497522,0,0.193612143925885,0,0,0,0.0235550285082433,0,0,0,0,0.370540533548016,0,0,0,0,0.223294948164808,0.10846384769332,0,0,0,0,0,0,0,0.0706389012358956,0,0,0,0,0,0,0,0.0184866408023437,0,0,0,0,0,0,0
Change_TY3M,0,0.0595895019144963,0,0,0,-0.127431344006307,0,0.0648483660526825,0,0.233934740214351,0,0,0,0,0,0,0,0.0397732922508631,-0.0301180299992558,0,0,0.0956749187128976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.154286956939591,-0.0213134824331396,0,0.0509632168520933,0,0.00495190345438579,0,0,0,0,0,-0.0240175563551772,-0.0150767289134642,0,0,0,0.0799287246843104,0,0
Slope,0,0,0.159673910665965,0,0,0,0,-0.100023090811509,0,0,0,0,0,0,0,0,0,-0.218980046529069,0,0,0,0,0,-0.291562018739353,0,0,0,0,0,0,-0.24203742221188,0,0,0,0,0,0,0,0,0,0,0,-0.506300901293366,0,0,0.368523782009865,0,0,0.145297352961344,0,0,0.420748564215599,0,0,0,0,0,0
TED,0,0,0.277667946621136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0411015337245335,0,0,0,0,0,0,0,0,-0.188533324775104,0,0,0,0,0,0,0,0,-0.129311536404932,0,0,0,0,0,0,0,0,0,0,0,0,0,0.506938571895177,0,0,0,0,0,0,0
RealEstate_excess,0,0,-0.113723131234575,0,0,-0.0962404182529869,0,0,0,0,0,0,0,0.0339288817466934,0,0,0,1.73472347597681e-18,0,1.73472347597681e-18,0,0,0.105795163971817,-0.00869392291684101,0,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,-0.0153952190033236,0,0.00963925001564301,0,-0.0459661789328306,0.142232257430446,0,0,0,0,0,0,0,0,0.0750314239706873,0.0595783840775506,0,0,0,-0.0652417587924171,0,0
MKreturn,0,0,-0.0448195289998319,0,0,0,0,0,0,0,0,0,0,0.0218985208192415,0,-0.0112415648421241,0,-4.33680868994202e-19,0,0,0,0,0,0,0,-0.000460376271149303,0,0,0.0402394363658667,0,0,0,-0.105385639526921,0,0,0,0,0,0,-0.0656971867954173,0,-0.240857734433401,-0.0216095575001169,0.0266151920353889,-0.034922043887145,0,0,0,-0.0509989381567255,0,0,0.0423868295970525,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00229856216362125,0,0,0,0,0,-0.0012973421967046,0,0,-0.00316711360818158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00181195688089732,0,0,0,-0.00394159946197366,0.00264340406185995,0.00524501409836753,0,0,0,-5.42101086242752e-20,0,-0.000966525309070548,0,0,0,-0.00391947147183032,0,0.043784043770973
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0176079532683636,0,0,0.00604090291995479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0148518034349838,0,0,0.0103513363504406,0,0,0,0,0,0,0,0,0.0247195654597584,0,-0.0179779401317945,0.0670911050948261,0,0,0,0,0,-0.197292733095582
CarbonVol_Guangdong,0,0,-0.00300325787671054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00534917976087052,0,0,0,-0.0152143157606584,0,0,0,0.00578312015291087,0,0,0,0,0,0,0,0,0,0,0,-0.00291891137817178,0,-0.0072890564844763,-0.00854897547975575,0,0,0,0,0,0.00815922700243307,0.000972985077648448,-0.00104722713903641,0.0226272163513523,0,0,0,0,0,0
CarbonVol_Hubei,0,0,-0.0129292063840594,0,0,0,0,0,0,0,0,-0.00588844057310544,0,0.00311874578179051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0223755391217793,0,-0.00281533644568515,-0.0469677328678183,0,0.00292564688588917,0,0,0,0,0.0582196314705303,0,0,0,0,-0.742354746290044,0,0
