,X600519.SH,X000858.SZ,X002415.SZ,X002475.SZ,X600809.SH,X000568.SZ,X600276.SH,X600690.SH,X002304.SZ,X000651.SZ,X600104.SH,X000725.SZ,X300014.SZ,X600031.SH,X300124.SZ,X002241.SZ,X003816.SZ,X002371.SZ,X002129.SZ,X000063.SZ,X000338.SZ,X002049.SZ,X600703.SH,X000596.SZ,X601877.SH,X000625.SZ,X002179.SZ,X600741.SH,X000100.SZ,X300142.SZ,X600460.SH,X600089.SH,X002180.SZ,X002074.SZ,X000661.SZ,X000157.SZ,X600702.SH,X002236.SZ,X000733.SZ,X600884.SH,X600522.SH,X000799.SZ,X002008.SZ,X002414.SZ,X601799.SH,X600779.SH,X600584.SH,X002007.SZ,X600183.SH,X000977.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X002129.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.07072644622221,0,0.06532469433624,0,0,0.0143014346903332,0,0,0,0,0.267836514162536,0,0,0,0,0,0,0.034424929123572,0,0,0,0.350242016029351,0,0,-0.361136775319021,0,0,0,0,0.235933617729684,0,0.0671077413144225,0,0,0,-0.233138578044076,0,0,0,0.0979765611879436,0,0,0,0,0.00636885180671014,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0317513039364251,0,0,0.0686553287846793,0,0,0,0,0,0,0,0,0,0,0.27343153688574,0,0,0,0,0,0.187136206986517,0,0,0,0,-0.00110787485133327,0,0,0,0.0408529312560013,0,-0.0669678008193067,0,0,0,0.00753075850445497,0,0,-0.00714522918953584,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0.168170637113543,0,0,0,0.0362062896080425,0,0,0.146528554929017,0,0,0,0,0,0,0,0,0,0,-0.0361812117332073,0,0.156306731526028,0,0,0,0,0,0.0308784782572303,0,0,0,0,0,0,0,0.0326405812542262,0.0229530622627159,0.0431170592985803,-0.0253994344904253,0,0,0,0,0,0
X002049.SZ,0,0,0,0,0.144476346262107,0,0,0,0,0,0,0,0,-0.131715324500226,-0.0600400591792547,0,0,0.148108963329749,0,0,0,0,0,0,-0.216569444650319,0,0,0,0,0,0,0,0,0.249133906053892,-0.0282065527101698,0,0,0,0.127113568721407,0.086842673353203,0.0647302192811575,0,0,0,0,0,0,0,0,0,0,0,-0.00125780212750339,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.404020140405131,0,0,0,0,0.00568665431003557,0.00119088750495171,0,0.0896479039217232,0,0,0,0,0,5.42101086242752e-20,0,0,0.115521137070216,0,0.0636834835387743,0.223692532194594,-0.268681173191089,0,0.152370377722645,0,0,0,0,0,0.0510998728871637,0,0.131656962642877,0,0.106263964291227,0,0,0,-0.0145045559521721,0,0,0,-0.0216746018757425,0,0
X000596.SZ,0.122167559359787,0.278056617239649,0,0,0,0.224289194280329,0,0.147229342124041,0,0,0,0,0,0,0,0,0,0.0517221475115288,0.126508142379838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00825989912956951,0,0,0,0,0.0754102336881953,0,0,0,0,0,0,0,0,0,0.0222970306417192,0,0,0,0,-1.0842021724855e-19,0,0
X601877.SH,0,0,0,0,0,0,-0.0468795226196048,0,0,0,0,0,0,0,0,0.121669107412695,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0300119437949665,0,0.147002545923616,0.164186047685982,0.102628569514386,0,0,0,0,0,0,0.0441488265493039,0,0,0,0,0,0,-0.203488720931036,0,0.0151888927443313,0.411009140893958,0,-0.00205243960396546,0,0,0,0,0,0
X000625.SZ,0,0,0,0,-0.182998393938693,1.0842021724855e-19,0,0,0,0,0,0,0.0968652500321816,0,0.232468277583054,0,0,0,0,0,0,0,0,-0.000840711325825655,0.189940881950083,0,0,0,0,-0.151757949449326,0.247335652614065,0.246395270271801,0.0599010784163356,0.0701985525948845,-0.000850540599696956,0,0,0,0.139368796045004,0,0,0,0,0,0,0,0,0,0,0,0,-0.0365634953129381,0.0146216358965114,0,0,0,0,0,0
X002179.SZ,0,-0.226951550815115,0,0,-0.117366484795641,0,0,0,0,0,0,0,0,0,0,0,0,0.156131562168495,-0.173361376109766,0,0,0.0252350362913339,0,0,0.111691896548999,0,0,0,0,0,0,0,0,0.0088293202161552,0,0,0.191966543373588,0,0.153792701152258,0,0.135717834480353,0,0,0,0,0,0,0,0,0,0,0,-0.0155293390781804,0,0,0,0,0,0
X600741.SH,0,0,0,0.24419065394214,0,0,0,0,0,0,0,0,0,0,-0.153361241685687,0,0,0,0,0,0,0,-0.125116131561837,0,0,0,0,0,0,0,0,0.0226653837256143,0,0,-0.00883700522971613,0.029958375603261,0,0,0,0,0,0.117858685174784,0.233353619788849,-0.177529975416973,0,0,0,0,0,0,0,-0.0115618159862215,0,0,0,0,-0.0160453190119785,0,0
X000100.SZ,0,0,0,0.150295349594417,0,0,0,0.0267671167284908,0,0,0,0.168090576675026,0,0,0,0,0,0,0,0,0.0107484757202441,0,0,0,0,0,0,0.0356797945357699,0,0,0,-1.73472347597681e-18,0,0.0239868269606346,0,0.111117452660053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,-0.0298610817844213,0,0,0,0,0,0
X300142.SZ,0,0,0,0,0.0437423205811988,0.174122792936031,0,0,0,-0.132245876964527,0,0,0,0,0,0,0,-0.199029201873131,0,0,0,0,0.181984889478583,0,0,0,0,0,0,0,-0.225053077882974,0,0,0.135168400883022,0.0873945577384842,0,0,0,0,-0.0988005517464219,0.0361574974917085,0.0532317679972951,0.158340068735426,0,0,0,0,0.0185333596320204,0,0,0,4.33680868994202e-19,0.0217031045877004,0,0,0,0,0,0
X600460.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.132800036903115,0,0.125550725923051,0,0,0,0,0.0646600609860476,0,0,0.0101333525515637,0,0,0,0,0,0,0,0,-0.0616796892096305,0,0,0,0.37018351345094,-2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,0,-0.0101264525698043,0,0,0,0,-0.060293561683572,0,0
X600089.SH,0,0,0,0.0207341288792253,0,0,0,0,0,0,0,0,0,0,0,0,0.233422154073202,0.0249450653732465,0,0,0,0.0413645033384126,0,0.0730828410645196,0.181705176346402,0,0,0.0656373047407008,0,0,0,0,0,0,0.0299633853061845,0,0,0,0,0,0.157321234215697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0452184928711101,0,0
X002180.SZ,0.00885962370610249,0,0,0,-0.053281610657732,0,0,0,0,-0.027335653715431,0,0,-0.0466869190387376,0,0,0,0,0.0650510956988471,0,0,0,0,0.240924867116671,0,0,0.0493701588963927,0,0,0,-0.0192062119826924,0.00993275784471392,0,0,0.0446946451212291,0,0,0,0,0.10094565398277,0,-0.0591728226352121,0,0,0,0,0,0,0,0,0,0,0,0.00346928945433576,0,0,0,0,0,0
X002074.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0852359964115535,0,0,0,0,0.281205746151595,0,0,0,0,0,0,0.0601901257379457,0.235020988245451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0830325713326512,0,0.493381625091124,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0571642184746389,0,0
X000661.SZ,0,0,0,0,0,0,0,-0.325333236534638,0,0,0,0,0,0,-0.0632244618917047,0,0,0,0.06126861867828,0,0,0,0.171568913224236,0,0,0,0,0,0,0.0126685389491863,0,0.0137424811629293,0,0,0,0,0,0.360538084798019,0,0,0,0,0,0,0,0,0,0.243325295888301,0,0,0,-0.0103424412031877,-0.150843587755331,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0,0,0.0163963992766142,0,0.101047031561698,0.57195402596048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.030642963617837,0,0,0,0,0.00496330697476888,0,0,0.0683976157805619,0,0.0112897435911055,0,0,0,0,0,0,0,0,0,0,0,0,-0.00758120469055779,-0.0783514998640128,0,0,0,0,0
X600702.SH,0,0,0,0.0851326676543506,0,0,0,0,0,-0.170054351318283,0,0,0,0,0,0.0685883922155477,0,0,0,0,-0.217574087498165,0.258129332426755,0,0.101904252043648,0,0,0,0,0,0,0,0,0,0.0427286161179523,0,0,0,0,0,0,0.0198934480595461,0.600972973828,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0.0413359121403838,0,0
X002236.SZ,0,0,0,0,0.100644208829721,0,0,0,0.238007598284087,0,0,0,0,0.179234930759524,0,0.0789014297967263,0,0.0664261032913087,0.0962268317784833,0,0,0,0,0,0,0,0,0,0,0.0891423065092688,0.0912904653386051,0,0,0,0,0,0,0,0,0,-0.0352104615245864,0,0,0.0774312423579993,0,0,0.0179499459456849,0,0,0,0,0,0,0,0,0,0,0,0
X000733.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25072161294234,0.225743104099753,0,-0.0943352128908963,0,0.0166652228528931,-0.267994185443192,0,0,0.102814116190502,0,0,0,0,0,0,0,-0.0610865656519404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.20419402131577,0,0,0,0,0,0,0,0,0
X600884.SH,0,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0.00483343375844068,0.000195614078876813,0,0,0,0,0,0,0,0,0.0966055764789841,0,0.0573360907334945,0.0181703208544095,0,-0.157895662539116,0,0,0.0212534701659223,0,0,0,0,0,0,0,0,0,0.24078957958285,0,0,0,0,0,0,0,0,0,-0.0146418437782864,0,0,0,0,0,0
X600522.SH,0,0,0,0.159223840400234,0,0,0,0,0,0,0,0,0,0,0,0.261693978275472,0,0,0,0,-0.20674159120432,0,0,0,0.187814989991493,0,0,-0.0284259849565137,0,0,0,0.191369827671112,-0.156864350085032,0.260558626025821,0,0,0.0972560047673107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.057486850617894,0,0,0,0,0.0264853823411595,0,0
X000799.SZ,0,0,0,0,0,0.233093819437285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0383471124167437,0,0.0978559818534792,0,0,0,0,0,0,0,0,0,0,0,0,0.465901025385929,0,-0.100716414522687,0,0,0,0,0,0,0.0452057822230351,0,0,0,0.172999840742263,0,0.00192155234774322,0,0,0,0,0.0291879932075253,0,0
X002008.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1049161547669,0,0,0,0,0.0707517578480558,0,0,0.0752792142342322,0,0,0,0,0,0.0484209128872549,0.217567513956881,0.0425852572226047,0,0,0.0744653762091078,0,0,0,0.104347168308551,0,0,0,0,0,0,0,0,0,0,-0.0339924051899129,0,0,0,0,0,0,0
X002414.SZ,0,0,0,0.138186463939266,0,0,0,0,0,0,0,0,0,0,0.179972408227523,0,0,0,0,0,-0.160697747406169,0,0.091323825828251,-0.006174218082116,3.46944695195361e-18,0,0,0,0,0,-3.46944695195361e-18,0,0,0,-0.0338529254963784,0,0,0.131081487487425,0.0588881844656815,0,0,0,0,0,0,0,0,0,0.182932470777544,0,0,0,-0.0092223510477384,0,0,0,0,0,0
X601799.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0236989154189488,0,0,0,0,0,0,0,0,0,0,0,0,0.0511128146531133,0,0,0,0,0,0,0.0817739031903698,0,0.149012112759768,0,0,0,0,0,0,0.112837504422915,0,0,0,0,0,0,0,0,0,0,0,0,-0.0248252748309691,0,0
X600779.SH,0,0.157801986595107,0,0,0.063883577928357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0250848135866406,0,0,0.114530744808271,0,0,0,0,0,0,0.0870502874439604,-0.0397432018939521,0,0,-0.0666861185295688,0,0,0,0,0,0,0.193611775570253,0,0,0,0,0,0,0,0,0,-0.0318882860908935,0,0,0,0,0,0,0
X600584.SH,-0.0855971840417754,0,0,-0.0715852308469329,0,0,0,0.184819513280446,0,0,0,0,-0.0972340523382505,0,0.0578682216665199,0,0,0.114399282068028,0,0,-0.0483569784345559,0,0.102055037079512,0,0,0,0,0,0,0.0861662115209579,0,0,0,0,0,0,0,0.146719417683841,-0.00211465146741811,0,0,0,0,-0.0940878612421537,0,0,0,0,0,0,0,-0.0448555733408668,0,0,0,0,0,0,0
X002007.SZ,0,0,0,0.10799190628875,0,0,0.102887002776191,0,0,0,0,0,0.0416002106471878,0,0.0221339131187095,0,0,0,0,0,-0.132572624011988,0,0.0718898769345757,-0.0542580004222974,0,0,0,0.0347371776554801,0,0,0,-0.0937792408193751,0,0,0.268961132031555,0,0,0,-0.110502668329891,0,0,0,0,-0.0584419619505734,0,0,0,0,0,0,0,-0.0721615019308877,0,0,0,0,0,0,0
X600183.SH,0,0,0,0.00642809707036264,-0.0873120144968124,0,0.199522885190091,0,0,0,0,0,0,0,0.0836989889377468,0,0,0,0,0,0,0,0.0380796106751307,0,0,0,0,0,0,-4.33680868994202e-19,0.122754097420891,-0.131015892077427,0,0.144953817716736,0,0,0,0.0670996753293492,0,0,-0.0357872269439777,-0.0800496344027033,0,0,0,0,0.0513362040369254,0,0,0.0380414738587405,0,0,-0.0480681299126039,0,0,0,-0.0576874330257009,0,0
X000977.SZ,0,0,0.0920166691015325,0,0,0,0,0,0,0,0,0,0,0,0,0.155655949323019,0,0.0136248803781646,0,0,0,0,0,0,0,0,0,0,0,-0.0529847705693514,0,0,0,0,0.11968436605639,0,0,0,0,0,0.06473029911955,0,0,0,0,0,0,0,0,0,0,-0.0526938493357358,-0.0821892709183513,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,5.42101086242752e-20,0,0,0,0,0,0,0,0,-0.177327901848967,0,0.0519584782491574,0,0,0.0874144281254276,0,0,0.183198594605943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16918974134644,0,0,0,0,0,0,0,0,0,0,0,0,0.0658915804960412,-0.183804997729136,0,0,0,-0.0686790765533643,0,0
Slope,0,0,0,0,0,0,0,0,0,-0.133269031057001,0,0,0,0,0,0,0,0,-0.149851994492999,0,0.214164212707523,0,0,0,-0.102015231895562,0,0,0,0,0.241824224688392,0,0,0,0,0,0,0.0344958894831583,0,0,0,0,0,0,0,0,0,0,0,0,0,0.326806276969704,0,1.01353254013843,0,0,0,0.355184971931961,0,0
TED,0,0,0,0,0,-0.147222049245421,0,0,0,0,0,0,-0.0345347104166518,0,0.0790483415142633,0,0,0,0,0,0,0,-0.0621036665166565,0,0,0,0,0,0,0,0,0,0,-0.00536782077447516,0,0,0,0,0,0,0.0430837651920472,0,-0.0318299282571412,-0.487713411798702,0,0,0,0,0,0,-0.0908399332464477,0.544836720549005,0,0,0,0,-0.89194925962756,0,0
RealEstate_excess,0,0,0,0.026805944169802,-0.0542524888319564,0,0,0,0,0,0,0,-1.0842021724855e-19,0,0,0,0,0,0,0.084047635978856,0,-0.0116854130542571,0,-0.0213855198560641,0,0.0618085225269621,0,0,0,0,0,0.000336605956510062,-0.00944776990473028,0,0.0281821577983094,0,0,0,0,0,0,0,0,0.0346736490373198,0,0,0,0,0,0,0,0.000376581550857795,0,0,0,0,0.030843213919287,0,0
MKreturn,0,0,0,0,-0.0354888443848631,0,0,0,0,0,0,0,0.0249529438546133,0,0,0.0567450455250585,0,-0.0177926996747396,-0.0498865875684271,0,-0.0233721646240434,0,0,0,0,0.0267262435786386,0,0,0,0.0330684814873512,0.0265931585892038,0,0,0,0,0,0,0,0.0380811967203044,-0.039098108228693,-0.0616052331220835,0,0,0,0,0,0,0,0,0,0,0,-0.00144834909152153,0,0,0,0.026049697732503,0,0
MKvol,0,0,0,0.000371387348386698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000391169616187949,0,0,0,0,0,0,0,0,0,0,-0.00140961588878988,0,-0.000600323636923993,0,0,0,0,0.00217686718854118,0.00088044985170683,0,0,0.000167003752542877,0,0,0,0,0,0,0,0,0,0,0.00029900216570839,0,0,0,0,0.00363910073979217,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000646677090850048,0,-0.0237015590801826,0,0,0,-0.122004571070983,-0.062180196451571,0.0747360140063313,0,0,0,0,0,0.28598102995835,0,0,0,0,0,0,0,0,-0.277161097486904,0,0,0,-0.302487339935001,0,0,0,0,0,0,0,0,0.204093097522189,-0.759060440653322,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0.00187286974864197,0.00465162922524946,0,0,0,0.0106708849725288,0,0,0,0,0,0,-0.0126399115460354,0,0,0,0,0.0136058661156395,0,0,0,0,-0.0115851996119325,0,-0.00476275582713878,0,0,0.0102784904226275,-0.00253926097684842,0,0,0,0,0,0,0,0,0,0,0.0237336707092555,0,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0.0108071406729657,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00720065308271597,0,0,0,0,0,0,0,0,0,0.00222485058742117,0,0,0,0,0,0,0,0,0,0,0,0,0.000979401473243849,0,0,0,0.00873349875929578,0,0,0.00983036408084307,0,0,0,-0.0568302480378441,0.0364815032700746,0,0,0,-0.0290120745478503,0,0
