,X600519.SH,X000858.SZ,X600276.SH,X002475.SZ,X002415.SZ,X600690.SH,X600809.SH,X000651.SZ,X002371.SZ,X600104.SH,X000568.SZ,X003816.SZ,X300124.SZ,X000725.SZ,X000063.SZ,X600031.SH,X000625.SZ,X002304.SZ,X000338.SZ,X000596.SZ,X300014.SZ,X002241.SZ,X000100.SZ,X002179.SZ,X600418.SH,X002463.SZ,X600584.SH,X000977.SZ,X600089.SH,X600703.SH,X002028.SZ,X600372.SH,X000157.SZ,X002049.SZ,X000066.SZ,X600522.SH,X002236.SZ,X600741.SH,X600839.SH,X600183.SH,X600066.SH,X601877.SH,X002156.SZ,X600460.SH,X600487.SH,X002456.SZ,X000661.SZ,X002129.SZ,X000800.SZ,X002085.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X003816.SZ,0,0,0,0.13280703677192,0,0,0,0,0,0,0,0,0.121944340683528,0,0,0,0,0,0.239602129778972,0,-0.0815715255681058,0.0212580879255502,0,0,-0.032055822450678,0,0,0,0,0,0,0,0,0,0,-0.142154828307873,0,-0.104994296790428,-0.0170496301973542,0,0,0,0,0,0,0,0,0,0.202279357735545,0.0286635288834003,0,0,0,0.436384051497919,0,0,-0.0685979167236862,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0394826367764061,0,0,0,0.465711722330266,-0.0507452877254456,0,0.269390638301413,0,0,0,0,0,0,0,0,0,0.0176493737404467,0.0161300241420691,0,0,0,8.67361737988404e-19,0,0,0,3.46944695195361e-18,0,0.0114712885034253,0.0229821257831451,0,0,0,0.010967867285618,0,-0.154342145505958,0.122085965797214,0,0,0,-0.031346160973554,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.00593569116574566,0,0,0,0,0,0,0.0277190093900126,0,0.00407433122064016,0.456320764515993,0.21156469111721,0,0,0,0,0,0,0,0,0,0,-0.0322979533772768,0,0.015512571417404,0,0.073039920415953,0,0,0,-0.0156319883337582,0.0503350501535912,0.0126420403833876,0,0,0.0141614140311133,0,0,0,0,0,0,0,0,0.017681793274086,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0.146614710204662,0.10718856178783,0,0,0.0369294904541084,0,0,0.0057887444201688,0,0,0,0,0,0,0,0,0,0,0.200299461282744,0.210965202411921,0,0,0,0,0,0.272411033579382,0.0993090677334716,0,0.16492963288268,0,-0.0348179808367665,0,0,0,-0.0411040389237517,-0.200431481283457,0,0.023010101665612,0,0,0,0,0,0,0,0.0160274318153694,0,0,0,0,0
X600031.SH,0,0,0,0,0.0598816239384367,0.0870970705980808,0,0,0,0.00423788244814514,0.213006895564751,0,0,0,0,0,0,0,0,6.93889390390723e-18,0.101844384730782,0,0,0,0,0.0616792104784388,0,0,0,0,0,0,0.122117904711958,0,0,0,0,0,0,0,0,0,0,-0.0209621504296493,0,0,0,0,0,0,0,0,0,0,0,0,-0.0117552098210192,0,0
X000625.SZ,0,0.0928382276594192,0,0,0,0,0,0,0,0.055816969620626,0,0,0,0,0,0,0,0.179752564887078,0.0899777629517115,0,0.149862480196067,0,0.0205363250749349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021836566037578,0,0,0,0,0,0,0.110832167894312,0,0.0147412050465196,0,0,0,0,0,0,0,0,0,0,0
X002304.SZ,0,0.512599891177962,0,0,0,0,0,0,0,0.0966840818454572,0.0326419683584969,0,0.089062855029574,0,0,0,0.0711573996652058,0,0,0,0,0.0147647596271432,0,0,-0.115193994496674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.035169098829174,-0.179361151058469,0,0,0,0,0,0,0,0,0,-0.0939464001746479,0,0,0,0,0,0,0
X000338.SZ,0,0.207558078586157,0,0,0,0,0,0,0,0.0602736412592712,0.148594085077064,0.115704241206216,0,0,0,0,0.02346668730108,0,0,0,0,0,0,0,0.0303782132674609,0,0,0,0,0,0,0,0.218928247510471,0,-8.67361737988404e-19,0,0,0,0,0,0.0823452997667457,0,0,0,0,0.0183811514501226,0,0,0,0,0,0,0,0,0,0,-0.00878530020415099,0,0
X000596.SZ,0,0,0,0,0,0,0.398630812565012,0,0,0,0.252685032114052,0.13529910944726,0.109515988267225,0,0,0,0,0,0,0,2.77555756156289e-17,0,-0.0592876354082128,0,0,0,0,0,0,0,-0.0226652706823709,0,0,0.0302233853751842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0230996645567271,0,0,-0.0183735653363703,0,0
X300014.SZ,0,0,0,0.159024092924022,0,0,0,0,0,0,0,0,0.273042336979978,0,0,0,0.226720633471188,0,0,0,0,0.0582948901353471,0.00795170789878247,0,0,0,0,0.100261738205547,0,0,0,0,0,0,0,0,0,0,0,0,0,0.272305999201097,0,0,0,0.0203710048664944,0,0.195651029679309,0,0.109618930742602,0,0,0,0,0,0,-0.018980069850414,0,0
X002241.SZ,0,0,0,0.21733449592764,0,0,0,0,0,0,0,0,0,0,0,0,0,0.189371384199845,0,0,0.0302240225270672,0,0,0,0,0,0.157376820352662,0,0,0,0,0.174344955662834,0,0,0.0434218311358543,0,0,0,0.139748094907529,0,0,-0.0131025793044502,0,0,0,0.0753058741431213,0,0,0,0,0,0,0,0,0,0,0.0440994689468033,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0137659997919753,0,0,0,0,0,0.211170476110204,0,0.262702560504009,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.3881317890172e-21,0,0,0,0.109818333385784,0.00713066864295184,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0.0496924448840046,0,-0.0339827668627945,0,0,0,0,0,0,0
X002179.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.326731033215311,0,0,0,0,0,0,0,0.0398567139444725,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0404022656485456,0,0,0,0,0,0,0,0,0,0.13035585179786,0,0,0.0717324895312368,0,0.0391792046785564,0,0,0,0,0,0,0.0121538674423999,0,0
X600418.SH,0,0,0,0,0,0,0.153755946862822,0,0,0.293932223158696,0,0,0,0,0,0,0,0,0,0,0,-0.0522535486561611,0,0,0,0,0.056895442872941,0,-0.213245253020245,0,0,0.0988807908386462,0,0,0.131677341914652,0,0,0.0378055004544056,0,0,0,0,-0.161329864736754,0,-0.124429566405488,0.402162960097328,0,0,0,0,0,0,0.167571192237132,0,0,0,0.151166410165039,0,0
X002463.SZ,0,0,0,0.097560444060274,0,0,0,0,0.0714419562328041,0,0,0,0,0,0,0,0,0,0,0,0.0186172238251668,0,0,0,-0.108291729196778,0,0,0.128238924763384,0,0,0,0,0,0.327251829484844,-0.0420467237254721,0.190005251639886,0,-0.015862921333683,0,0.399718253737194,0,0,0,0.0144652700547602,0,0,0,0,0,-0.112925204154915,0,0,0,0,0,0,-0.106860409505077,0,0
X600584.SH,0.101163429181128,0,0,0,0,0,0,0,0,-0.0110773071793011,0,0,0,0,0,0,0,0,0,0,0,0.155472344173727,0,0,0.166514761163289,0,0,0,0,0,-0.210253916879829,0,0,0.265746254284518,0.0964278537921231,0,0,0,0,0,0,0,0.156142682983521,0,0,0,0,0,0,-0.0685531139142194,0,0,0,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0.129518097281486,0,0,0,0.0722508894804135,0,0.284116241600639,0,0,0,0,0,0,0,0,0,0.0451443215554245,0.0495325920719578,0,0,0,0,0,0,0,0.033927781822165,0.0187283113064855,0,0,0,0,0,0,0,0,0.15660653786669,0,0,0,0.232019515441325,0,0,0,-0.040836050233377,0,0.0817032998096063,0,0,0.0416161141692656,0,0
X600089.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.193520340651891,0,0,0,0,0,0,0,0,0,0,0,0.328116503233479,0,0,0.0100550751121593,0,0,-0.0233544935280324,0,0,0.112771485592069,0,-0.0249830789598463,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0809562574802307,0,0,0,0.0834059989930186,0.0647471451105488,0.0659331529299169,0.0820256367199926,0,0,0,0,0,0.205192646852146,0.0204248701804699,0,0,0,0,0,0,0,0.0150251293938117,0,0,0,0,0,0,0,0,0,0.0193260404711419,0,0,0,-0.000834490131292101,0,0
X002028.SZ,0,0,0,0,0,0,0,0,0.247714650132848,0,0,0,-0.0801801705738058,0,0,0,0,0.0366227448815705,0,0,0,0,-0.0105279411871462,0,0,-0.0174913927785964,-0.00686523337814557,0,0,0,0,0,0,0,-0.0540438997568206,0.0462903297693552,0,0,0,0,0.275692310377201,0,0,0,0.133196756855171,0,0,0,0,0,0,-0.0627214596858569,0,0,0,0,-2.16840434497101e-19,0,0
X600372.SH,0,0,0,0,0,0,0.0841768532880399,0,0,0,0.0145862190578687,0,0,0,0.128041730305706,0,0.095280720753563,0,0,0,0.151585739339053,-4.33680868994202e-19,0,0,0.0437617196440371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0549596097750316,0,0,0,0,0,0,0,0,0.124033910975518,0,-0.0956781802111012,0.181353285939185,0,0,0,0.0607790874416326,0,0
X000157.SZ,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0.0267636679845044,0,0,0.338555336931955,0,0.27149009491433,0.0334731157087845,0,0.101772917062418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0301597599482519,0,0,0,-0.0313540134334174,0,0,0,0,0,0,0,-0.0483232568312255,0,0,0,0,-0.0191726414926645,0,0
X002049.SZ,0,0,0,0,0,0,0,0,0.0795392494325418,0,0,0,0.297012507141394,0,0.0255722884468734,0,0,0,0,0,0,-0.102739621967048,0,0,0,0.00959879903036294,0.00972124740706037,0.202124303215526,0,0.291955820162157,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0.0117881860621558,0,0,0.0434305000510002,0,0,0,0,-0.0950921079948855,0,0,0.0605278044662556,0,0,0,0
X000066.SZ,-0.163809846759991,0,0,0,0,0,0,0,0,0,0,0,-0.00890528220988028,0,0.269488165186148,0,-0.134585289503191,0,0,0,0,0,0.703044924977702,0,0,0,0,0,0,0,-0.0827463664556206,0,0,0,0,0,5.55111512312578e-17,0,0,0.12629991297571,0,0,0.254044003705188,-0.0915351702648568,0,0,0,0,0,0.0306412619151493,0,0,0,0.150015869471506,0,0,0.276238870733611,0,0
X600522.SH,0,0,0.0232842081823457,0,0,0,0,0,0,0,0,0,0.217456167143522,0,0,0,0,0,0,0,0.0898974033902982,0,0,0,0,0.127064459814872,0,0,0.130356416771268,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00541656562213504,0,0,0,0,0,0,0,0,0,0,-0.0775379615376756,0,0,-0.00270317112614158,0,0
X002236.SZ,0,0,0,0,0,0.0295093316323361,0,0,0,-0.0553002726430724,0,0,0.0695113725294729,0,0.128691843732713,0,0,0.0820621082552045,0,0,0.212945004499388,0.216325132737513,0,0,0,0,0,0,0,0,0,0,0,0,0.0404657349962532,0,0,0,0,0,0,0,0,-0.01697268521456,0,0.0116797113194363,0,0,0,0,0,0,-0.0350092344959845,0,0,0,0.00755828335497412,0,0
X600741.SH,0,0,0,0,0,0,0,0,0,0.0938582375233734,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0,0.0450423222259229,0,0,0,0,0.15903858604243,0,0,0,0,0,0,0.0107989144784321,0,0,0,-0.137572167799366,0,0,0,0,0,0.0249508878538863,0,0,0,0.448388490270387,0,0,0,0,0,0,0,0.0409145081895664,0,0
X600839.SH,0,0,0,0.0822835759007808,0,0.265827447731777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.147011553955898,0.21485017512832,0,-0.118368530429602,0.110585430841397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.513528798630996,0,0.24041043939376,0,0,0,0,-0.00952495062833001,0,0,0,0,0,0
X600183.SH,0,0,0,0.0869195317884776,0,0,0,0,0,0,0,0.0499812111494446,0.0421995154171524,0,0,0,0,0,0,0,0.174592122210681,0.0631541569622835,0,0,0,0.135244171985517,0,0.0498170228016867,0,0,0,0,0.121255957388868,0,0.0171145753534273,0,0,0,0.0758791229920452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000653657626213786,0,0
X600066.SH,0,0.0494747042693897,0,0.173819713464591,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0.130927192837607,0.294109112516297,0,0,0,0,0,0,0.194270217371985,0,0.105566343688521,-0.228789642018749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0130619319938474,0,0.104120901677488,-0.00200698161064333,0,0,0,-0.15331830844936,0,0,0,0,0,0,0,0,0
X601877.SH,0,0.0807521587586732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0206468020149977,0.0145188328383865,0,0,0.269070130705978,0.0238141461631235,0,0,0,0,0,0,0,0,0,0,0,0,-0.0115962226489264,0.035628770855384,0,0,2.16840434497101e-19,0,0,0,0.0267164151656232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002156.SZ,0,0,0,0,0,0,0,0,0.302266925963779,-0.301998595214154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.299313952801734,0.0627082592079339,0.0113451914780673,0.0717910126212951,0.333274714419016,0,0,0,-0.0517700118180588,0,0,0,0,0.0842415713776662,0,0
X600460.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.156776646919936,0,0,0,0.162476949325184,0,0,0,0,0,0,0,0,0.504671227847725,-0.0215617320492843,0,0,0,0,0,0,0,0,0,0,0.201489326335395,0,0.101838115140565,0,-0.0873107093191686,0,-0.0320471238739208,0,0,0,0,0.0113844696074215,0,0
X600487.SH,0,0,0,0.0407657937955494,0,0,0,0,0,0,0,0,0.0625655462574069,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0.025848479623474,0.117760593739385,0,0,0,0,0.18201417906175,0,0,0,0,0.590394480506892,0,0.0129644436484447,-0.0898098786483596,0,0,0,-0.0314950865747878,0,0,0.00399548752293501,0,0,0,0,0,0,0,0,0,0,0.0179607003574854,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0,-0.299023115831805,0,0,0.488418140707983,0,0,0.146648336432149,0,0.0406225455134483,0,0,0,0.221079466391329,0.0697911854814299,0,0.217877487765535,0,0,0,0,0,0,0,0,0,-0.268200960317855,0,0,0,0.120345581747019,0,0,0,0,0,0.184793631788169,0,0,0,0,0,0,0,0,0,0,0,0.0445567138797167,0,0
X000661.SZ,0,0,0,0,0,0,0,0,0,0.0345001842325125,0,0,0.460449766819963,0,0,0,0,0,0,0.0356065301904097,0,0,0,0,0,0,0,0,0,0,0,0,0,0.136889402427005,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0331869799324268,0,0.0613005865856239,0,-0.0547218001803162,0,0,0,0,-0.00631914341358852,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.448496385522814,0,0,0,0.0588133510600765,0,0,-1.38777878078145e-17,0,0,0,0,0,0.112736889268194,-0.00798468264690485,0.198666986000994,0,0,0.0248374757146249,-0.126122601577339,0,0,0,0.0491907554866232,0,0,0,0,0,0,0,-0.197176754419096,0,-0.0494028524072761,0,0,0.022411824594271,0,0
X000800.SZ,0,0,0,0,0,0,0,0,0,0,0,0.12378017142394,0,0,0,0,0.358456225780942,0,0,0,0,0,0.141560174531461,0,0.0448115635276461,0,0,0,0,0,0,0,0,0,-0.00855400608925375,0,0,0.0484830600989774,0,0,6.93889390390723e-18,0,0,0.0393823734341889,0,0,0,0.0060449155659561,0,-0.0347978222370389,0,0,0,0,0,0,0,0,0
X002085.SZ,0,0,0,0,0,0,0,0,-0.1254362796005,0,0,0,0,0,0,0,0,-0.113669987998535,0,0,0,0,0,0,0.156780964647566,0,0,0,0,0,0,0.113524492975633,0,0,0,0,0,0,0.0495503238474413,0,0,0,0.471283417086855,0,0,0.127009017282262,0,0.534998598098664,0,0,0,-0.052854370521194,0,0,0,0,0.0152104825020653,0,0
Change_TY3M,0,0,0,0,0,-0.0608409553289468,0,0,0,0,0,0.047860536009441,0,0,0,-0.0204062718137327,0,0,0,0.0871818985445088,-0.0591592776247217,0.00912684699716809,0,0,0,0,0,0,0,0,-0.119890484733082,0,0,0,-0.00480397250471525,0,0,0,0.0284566200352539,0,0,0,-0.0268634539309262,0,0,0,0,0,0,0,0,-0.060370425309076,0,0,0,0,-0.0283878934501553,0,0
Slope,6.93889390390723e-18,-0.252766746559564,0,-0.435843243163396,0,0,0,0,0,0,0,-0.0603134322455696,0,0,-0.0539945634259597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.403710853221687,0,0,0,0,-0.0456386933223803,0,0,0,-0.0719684597784817,0,0,0,0,0.0503605799066027,0,0,0,0,0,0,-0.0337773580988327,0,0
TED,0,0,0,0,0,0,0,0.217524185427012,0,0,4.33680868994202e-19,0,-0.136049774431066,0,0,0,0,0,0,0,0,0,0,-0.170668871822964,0,0,0,0,0,0,0,0.0375832689858926,0,0,0,0,0,0,0.0105260739129313,0,0,0,-0.164376877242553,0,0,-0.0294421116754374,0,0,0,0,0,0.552386493158932,0,0,0,0,-0.438928918330552,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.239797789115292,0,0,0,0,-0.0553864135799482,-0.318074085084409,-0.173597508237006,0.377597929815583,0,0,0,0,0,0,0.0494920310620459,0,0,0,0,0,0,0,0.0357473210246804,0,0,0,0,0,0,0.00876937211807616,0,-0.0307475638969836,0,0,0.0443635324675348,0,-0.0393459171643984,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.03258266365288,0,0,0,-0.103464905503228,0,0,0.249572516725627,0,0,0,0,-0.258942187388646,0,0.0107051617875026,0,0,-0.0727134109064462,0.0249529928892738,0,-0.0850766792116562,0,0,0.06210832856542,0,0,0.341026699079645,0,0,0.0158262248633618,0,-0.0883360386159696,0,0.0817111627081203,0,0,-0.0296375773233942,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00138579726975024,0,0,0,-0.0527799673046469,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0.275556513534673,0,-4.33680868994202e-19,0,0,-0.0316344811994847,0,0,-0.0933397205440746,0,0,0,0,0,0,-0.0968561707958188,0,0,0,0,0,0,0,0,0,0,0,0.0778509371862978,0,0,0,0,0,0.206855780609441,0,-0.0873018298760763,0,0,0,0,0,0,0,0,0,-1.60528346385487,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0206066944064223,0,0,0,0,0,0,0,0,0.0115313385460817,0,0,0.00229032176985456,0,0,0,0,0,0,0,0,0.00181385003127824,0,0,0,0,0,0,0,0,0,0.00627058010178735,0,0,0,0,0,0,0,0.06826086531966,0,0,0,-0.0434160259047521,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0.0143063872073642,0,0,0,0,0,0,0,0,0,0,0,0,0.00559781612973174,0,0,0,0,0,0,0,0,0,0,0,0,-0.0251458079691936,0,0,0,0,0,0.00484547463932333,0.000649508085691597,0,0,0,-0.00917849476951352,0,0,0,0,0,0,-0.0309082293920073,0,0
