,X600519.SH,X000858.SZ,X002415.SZ,X600809.SH,X000568.SZ,X600276.SH,X002475.SZ,X600690.SH,X002304.SZ,X300014.SZ,X600104.SH,X000651.SZ,X600031.SH,X002371.SZ,X002241.SZ,X000725.SZ,X300124.SZ,X000338.SZ,X600703.SH,X003816.SZ,X000063.SZ,X000596.SZ,X000625.SZ,X002049.SZ,X002129.SZ,X000661.SZ,X601877.SH,X002179.SZ,X300142.SZ,X002074.SZ,X600741.SH,X600089.SH,X600460.SH,X000100.SZ,X600702.SH,X000799.SZ,X002236.SZ,X600779.SH,X000157.SZ,X601799.SH,X600884.SH,X002414.SZ,X000733.SZ,X600584.SH,X002180.SZ,X600183.SH,X600522.SH,X002008.SZ,X002007.SZ,X600563.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.537471640092379,0,0,0.0482812577887213,-0.0293060276803599,0,0,0,0,0,0,0,0,0,-0.121659792873166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0113606036314987,0,0,0.0551142071822084,0.00572797295327904,0,0,0,0,0,0,0,0,0,0,-0.00634153668047643,0,0,0,0,0,-0.00230706768377533,0,0,0,-0.00777512154141145,0,0
X000858.SZ,0,0,0,0.32604609378625,0,0,0,0,0,0.0999381905430287,0,0,0,0,0,0,0,0,0,-0.0736998493766979,0,0,0,0,0,0.15507529170327,0,0,0.0180002074357344,0,0,0.0385826147935953,0,0,0.13404660972705,0.0220451114332201,0,0.0813519980844367,0,0,0,0,0,0,0,0,-0.0292747508778064,0,0,-0.0963562907930532,0,-0.0304202333115408,0.0123544620645397,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0.271607897523893,0,0,0,0,0.039329403532527,0,0,-0.0762487551412254,0,0,0,0,0,0,0,0,0,-0.0326262771536951,0,0,0,0.0521962606293404,0,0,0,-0.0185365443323836,0,0.109545766043787,0,0,0,0.0634501647718622,0,0,0,-0.0396961210795961,0,-0.0164304496599867,0,0,0,0,0,0,0,0,0,0,0,0
X600809.SH,0,0.23378600897731,0,0,0,0,0,0,0,-0.018104094298492,0,0,0,0,-0.0851445751934836,0,0,0,0,0,0,0,0,0,0,0.100889843917808,0,0,0,0,0,0,0.0759185001650144,-0.0516553099567566,0,0.403115509233399,0,0.0152679265386162,0,0,0,0,0,0,-0.0710768799705639,0,-0.022690012187593,0,0,0,0,-3.46944695195361e-18,-0.0750171033722007,0,0,0,0,0,0
X000568.SZ,0.0869772917138174,0.0175639759126064,0,0.0607971141283167,0,0,0,0,0,0.00087918961271476,0,0,0,0,0.00934073185827211,0,0.0656820516505462,0,0,0,0,0.486334438831466,0,-0.101980295197622,0,0.0498336223877962,0,0,0,0,0,0,0,0,0,0,0,0.0983486426751844,0,0,0,-0.157853200438394,0,0,0,0,-0.132262957206719,0,0,0,0,0.0250739480277235,0,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0.0255362908345715,0.0578831216918991,0,-0.0736699701998235,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0.0520337690932189,0.0100079237083703,-0.253383842862358,0.00347442432625754,0,0,0,0,0.07969172098018,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.132904945480964,0.252834072452803,0,-0.0475471664610077,0,0,0,0,0,0,0,0
X002475.SZ,0.132220718057394,0.0951330669409687,0,0,0,0,0,0,0,0,0,0,0,0.0898842106767163,0.0090183069263583,0,0.186918491502568,0,0,0,0,0,0,0,0,0,0,-0.0337326348099736,0,0,0,0,0,0.16894990051627,0,0,0.0368192050214338,0,0,0,-0.0209122425220806,0,0,0,0,0,0.104561625946122,0,0,-0.0360505536423721,0,0.0176725694954069,0,0,0,0,0,0,0
X600690.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.00898317019309755,0,0,0,0,0,0,-0.0227741073651198,0,0.100243709633749,0,0,0,0,0,0,0.0367732216890258,0,0,0.0070554094750844,-0.16099963475697,0.185913062263658,0,0,0,0,0,0,0,0,0,0,0,0.183908935827119,0,0,0,0,0.0361185063487743,0.00220213474798935,0,0,0,0,0,0,0
X002304.SZ,0,0.274063089063256,0.0355672608350892,0.196178275952989,0,0,0,0.185267567430878,0,0,0,0,0,0,0,0,0,0,0.00934890856457934,-0.0996603560626559,0,3.46944695195361e-18,0.0436432253878988,0,0,0,0,0,0.00729534202665182,0,0,0,0,0,0,0,0.0912016999570295,0.0956937061494913,0,0,0,0,0,0,0,0,-0.042489987859193,0,0,0,0,0.055540643135579,-0.0452981811257914,0,0,0,0,0,0
X300014.SZ,0,0,-0.327203270887788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.128236779536257,0,0,0,0,0.118265809885058,0.0357027810859442,0,0,0.0170678870944983,0,0.162021135281539,0,0,0,0,0,0.0238936423163562,0,0,0,0,0,0.0821695749616902,0,0,0,0,0,0,0,0,0,0,-0.0250738904011057,0.107560652788922,0,0,0,0.055720637773208,0,0
X600104.SH,0,0,-0.0552421704753279,0,0,-0.0893066279744781,0,0,0,0,0,0,0,0,0.081722547440646,0,0,0.149686243864244,0,0,0,0,0.0729188830251933,0,0,0,0,0,-0.0111770524640685,0.0123953272984694,0,0,0.0228639369904016,0,0,0,0,0,0,0,0.0238528098457149,-0.00958874351658709,0,0,0,0,0,0,0,-0.0867073132820622,0,0.0281482687068393,0,0,0,0,-0.00494972436011034,0,0
X000651.SZ,0,0,0,0,0,0,0,0.156064700173221,0,0,0,0,0,0,0.0734357221998116,0,0,0,0,0,0,0.135886228123914,0,0,0,0,-0.0787659940276817,0,-0.0368271523807387,0,0,-0.0415684735541011,0,0,0.157161522120257,0,0.0415363347757964,0,0,0,0,0,-0.0131515147752034,0,0,0,0,0,0,0,0,0,0.0265913415480511,0,0,0,-0.00624596098809369,0,0
X600031.SH,0,0.00434199051559144,0,0,0,0.01674210815061,0,0,0,-0.0198031941574805,0,0,0,0,0,0,0,0.268605684436794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0432556643878123,0,0,0,0.150903586957527,0,0,0.0525884588412966,0,0,0,0,0,0,0,0,0,-0.00899086543226195,0.0328471002002048,0,0,0,0,0,0
X002371.SZ,0,0,0,0,0,0,0,0,-0.066140885452623,0.109227247759121,0,0,0,0,0,0,0,0,0,0,0.0668345795658705,0,0.167421852322571,0.0412680746014616,0,0.0120774924014458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.141145129461954,0,0,0,0.13833448268375,0,0,0,-0.0154279321924612,0,0,0,0,0.455523818241648,0,0
X002241.SZ,0,0,0,0,0,0,0.192154491311699,0,0,0,0,0,0,0,0,0,0,0.148614560707128,0,0,0,0,0,0,0,0,0,0,0.0475885254910231,-0.26391898655588,0,0.0535467928981623,0.132398149021578,0,0,0,0,0,0,0,0.0427313994000926,0,0,0,0,0,0.122377537007067,0.546894477403135,0,0,0,-0.0189042243277276,0,0,0,0,0.0867223779660878,0,0
X000725.SZ,0,0,0,0,0,-0.0663808877297953,0,0,0.0370992636655953,0,0,0,0,0,0,0,0,0,0,0,0.00689627027251225,0,0.0710502587003128,0,0,0,-0.0167194559400475,0,0.0666647058369482,0.00591830195220387,0,0,0,0.380765547937548,0,0,0,0,0.128189920934193,0,0,0,-0.0473791645503638,0,0,0,0.0519886308841398,0,0,0,0,0.00587797803973894,-0.0281691682399315,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0.00459317151700213,0,0.317296096284446,0,0,0.14607111261875,0.0800095579642733,0,0,0,0,0,0,0,0.0229218608470411,0,0,0,0.155284407922552,0,0,0,0,0,0,-0.00746648097791807,0,0,0.120638136746625,-0.266396029708506,0,0,0,0,0.374604992911594,0,0,0.161204992647557,0,0,0,0,-0.00314959467089184,0.00870978574483342,0,0,0,-1.73472347597681e-18,-0.0561371923728158,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0,0.123659763775358,0,0,0.344813925589955,0,0.00870357301482449,0,0,0,0,0,0,0,0,0,0,0,-0.0589654825489288,0,0,0,0,0.0247980132337848,0,0,0,0,0,0,0.0407721446208887,0,3.46944695195361e-18,0.210654537878661,0,0,0,0,0,0,0,0.161737128832268,0,0,0.0139360750937573,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0.0438667349669475,0,0,0,0,0.0334892868295739,0,0,0,0,0,0,0,0,0,0,0.00778344454639996,0,0,0,0,0.0115183859230045,0,0,0.115167672697221,0,0,0,0,0,0,0.157607596896061,0,0,0.0813183684191136,0,0,0,0,0.138637644823011,0,0,0,0.0716680689861414,-0.11909195425697,0,0,0,0,0,0
X003816.SZ,0,0,0,0,0,0,0,0,0,0,-0.0620953075006431,0,0,-0.0668382552668044,0,0,0,0.0431763717918679,0,0,0,0,0,0,0,0,0,0.0720546756307055,0.0322333697485455,0,0,0.33222069647597,0,0,0,0,0,0,0.0503109061192094,0,0,0,0,0,0,0,0,0.113584853866787,0,0,0,-0.0577878348151625,0,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0207347545277265,0,0,0.0280361997255611,0,0.0759370326177177,0.0939332756931956,0,0,0,0,0,0.220302278928011,0,0,0.110222954379299,0,0,0.064383393488173,0.178542002892085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0570557439010541,0,-0.00815357112070042,0,0,-0.0172988465844567,0,0,0,0,0,0
X000596.SZ,0,0.013011778023566,0,0,0.278096378077768,0,0,0,0.098173026866225,0,0,0,0,0,0,0,0.0551736548499659,0,0,-0.130019846571123,0,0,0.289084161220499,0,0,0.0846991285857967,0,0,0,0,0.107426663759203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0152310767303677,0,0,0,0,0,0,0
X000625.SZ,0,0,0.0658131575544564,0,0,0,0,0,0,0.2088262153946,0,0,0,0,0,0,0.146422367890382,0,0,-0.0559907040592605,0,-0.142009228294528,0,0,0,0,0,0,-0.0964543798055487,0.199821979981458,0,0,0,0,0,0,0,0,0,0,0,0,0.293427494626585,0,0.18237207276879,0,0,0,0,0,0,0,0.0161859652728278,0,0,0,0,0,0
X002049.SZ,0,0,0,0,0,0,0,0,0,0.177503615132145,0,0,0,0.217040636792943,0,0,0,0,0,-0.0611149152699188,0,0,0.188841013846501,0,0,0,0,0,0.144109566279616,0.0716059876343673,0,0.170286710636885,0,0,0,0,0,0,0,0,0,0,0.236330977438405,0,0,0,0,-0.265545080477154,0,0,0,-0.0568882576891706,0,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,0.0475743209481023,0,0,0,0,0,0,0,0,0.0539475315735552,0,0,0,0,-0.063087096505981,0,0.0647652623589698,0.170500989567874,0,0.224170331279613,0.223371370175362,0,0.283590746592746,0,0,0,0,0,-0.093932945600584,0,0,0,0,0.0644916416461002,0,0,0,0,0,0,0,-0.154103094440113,0.0142547040224444,0.02229265679757,0,0,0,0,0,0
X000661.SZ,0,0.471603889716857,0,0,0,0.14110286396037,0,-0.15665577559266,0,0.0297040631853599,0,0,0,0,-0.0723254308154942,0,-0.10079813404139,0,0,0,0,0,0,0,0,0,-0.0186121009860104,0.0309361354935778,0.210645632489761,-0.0738152946192179,0,-0.200132351619611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0139088630807428,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0,0,0,-0.165494665613662,-0.020413604885794,-0.0508064360199879,0,0,0,-0.131368034056288,-0.0581761556767787,0,0,0,0.143509191977954,0.516870107511197,0,0,0,0,0.118147081635658,0.338392850938995,0,0,0,0,0,0,0,0,0,0.336216773614089,0,0,0,0,0,0,0,0,0,0,-0.00348465430449831,-0.07687185003066,0,0,0,0.00361450541603119,0,0
X002179.SZ,-0.110549377038205,0,0,0,0,0,0,-0.0648796468332278,0,0,0,0,0,-0.00542449240451282,0,0,0,0,0,0.083630216360439,0,0,0,0.0224494678011007,0,0,0.102156498731344,0,0.209443138836098,0,0,-3.46944695195361e-18,0,0,0,0,0.000608495936698583,0,0,0,0,0,0.185597525688366,0,0,0,0,0,0,0.184541089106404,0,-0.00753294564626931,0,0,0,0,0,0,0
X300142.SZ,0,0,0,0,0,-0.212201670470153,0,0,0,0,0,-0.296175863361942,0,0.143420199142674,0,0,0,0,0,0,0,0,-0.0955679095678471,5.42101086242752e-20,0,0.483762133370126,-0.087720844193259,0,0,0,0,0.0873695832666548,-0.170965807049688,0,0,0.13193849775027,0,0,0,0,0,0,0,0,0,0,-0.00369549621550959,0.0298014583562247,0,0,0,0,-0.0279697886096421,0,0,0,0,0,0
X002074.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.363170455597529,0,0,0,0,0,-0.0464412550668954,0,0,0.0290076419763954,0,0,0,0.0200357650717044,0,0,0,0,0,0,0,-0.0373318987643141,0,0,0,0,0,0.140018181900427,0,0,0,0,0,0.344549716472314,0.281398261590189,0,0,0,0.00616301060459871,0.0862282099493921,0,0,0,0,0,0
X600741.SH,0,0,0.0919015751533696,0,0,0,0.230395887002241,0,0,0,0,0,0,-0.104887846440188,0,0,0,0,0,0,0,0,0,0.178557145704254,0,0,0,0,0,0,0,1.73472347597681e-18,0.0420985509796516,0,0.0385423647820299,0,0,0,0.123351975687045,0.147394975644075,0,-0.102335216428299,0,0,-0.00986965167757537,0,-0.0179456427472159,0,0,0,0,0,0.0237854136363053,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,-0.324155345851635,0,0,-0.10026828324603,0,0,0,0,0.0616342370431411,0,0,0,0,0,0,1.38777878078145e-17,0,0,0,0.157565333784918,0,0.258454613174362,0,0.261883650685726,0,0,0,0,0,0,0,0,-0.1281044232356,0.202515163713703,0,0.0411048219241805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0144506612764,0,0
X600460.SH,0,0,0,0,0,0,0,0,0,0.164208241330472,0,0,0,0.0207145120339709,0,0,-8.67361737988404e-19,0,0.26857408515722,0,0,-0.0765377760542074,0.0458195630240911,0,0.128611009501276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.170616651488537,0,0.053429219581082,0,0,0,0,0,0,0,-0.0138524745481365,-0.00128916407329669,0.0178679165285098,0,0,0,-0.039762981255745,0,0
