,X600519.SH,X000858.SZ,X000568.SZ,X600809.SH,X002415.SZ,X600276.SH,X600690.SH,X002304.SZ,X002475.SZ,X000651.SZ,X300124.SZ,X600104.SH,X003816.SZ,X000063.SZ,X000596.SZ,X000725.SZ,X600031.SH,X002371.SZ,X000625.SZ,X000338.SZ,X002129.SZ,X300014.SZ,X002179.SZ,X600703.SH,X002049.SZ,X000100.SZ,X600089.SH,X600372.SH,X002236.SZ,X000157.SZ,X600741.SH,X000661.SZ,X600584.SH,X000977.SZ,X002241.SZ,X601877.SH,X600522.SH,X000733.SZ,X600702.SH,X601799.SH,X002074.SZ,X000800.SZ,X002007.SZ,X002028.SZ,X300142.SZ,X002180.SZ,X002463.SZ,X600460.SH,X600183.SH,X002223.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.0453789792995019,0.223512848312747,1.35525271560688e-20,0,0,0,0,0,0.137686631956384,0,0.212838577039841,0,0,0,0,0,0,0,0,0,0,0,0,0.0217153358990619,0,0,0,-0.0819203518897617,0,0,0,0,0,0,0,0,0,0.0592664045363386,0,0,0,0,0,0,0.140801873787559,0,0,-0.0195175251780885,-0.051802840439719,0,0,0.00814543615919195,0.0467345272626366,0,0,0,0,0
X000858.SZ,0,0,0.391970695045497,0,-0.00306361377364755,0,0,0,-0.0279489621939886,0,0,0,0,0,0,0,0,0,0.107810075870689,0,0,0,0,0,0,0,0,0,-0.0833978483846191,0,0,0,0,0,0,0,0,0,0.122773918162932,-0.123132191451485,0,0,0,0,0.119360925084492,0.164655496534247,0,0,0,0,-0.0898879317277096,-0.0182326661618602,0,0,0,0,0,0,0
X000568.SZ,0.284033257749545,0.112023803898719,0,0,0.0741508712676945,0.0237880519432711,0,0,0,0,-0.0214849948295179,0,0,0,0.307112573663169,0,0,0.0737356570946604,0,0,-0.0382054870678451,0,0,0,0,0,0,0,-0.0452114051004661,0,0,0,0,0,0,0,0,0,0.189709810003423,-0.0413446488701154,0,0,0,-0.135040912225826,0,0,0.0524577397036731,0,-0.0487019211646738,0,0,0.0150271970061747,0,0,0,0,0,0,0
X600809.SH,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,-0.155732228898356,0,0,0,0,0,0,0,0.0337184888422972,0,0,0,0,0,0.228377682487526,0,0,0,0,0,0,0,0,0,0,0.585621745920884,0,0,0,0,0,0,-0.0293441609696214,0.0855716006181164,0,0,-0.0700271411315682,0,0,0.0102625479937995,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0469231276178257,0,0,0,0,0,0,0,0,0,0,0.279847877206163,0,0,0,0,0.0179983716673323,0,0,0,0,0.259610565485323,0,0,0,0,0,0,0,0,0,0,0,0,0.0222332844152914,0,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.38777878078145e-17,0,0,0,-0.198033817819196,-0.311388966708509,0,0,0,0,0,-0.0328002868910723,0,0,0,-0.310135139700332,0,0,0.444082344566381,0.17959412154191,0.00946755186670306,0,0,0,0,0,0.0568348216618657,0,0,0,0,0,0,0,0,0.290202451138409,0,0,-0.0287332916388764,0,0,0,0,0,0,0
X600690.SH,0,0,0,0,0,0,0,0,0,0.0514521000275958,0,0,0,0.00393388927561919,0,0,0.127215784630652,0,0,0,0.0273133993056959,0.0112732616248034,0,0,0.0284141135509061,0,0,0,0,0,0,0,0,0.00320271798709743,0,0,0,0,0.0759020617767665,0,0,0,0.0684752266723436,0,0.0115119299687395,0,0,0.0341108695021325,0,0,0,0,0,0,0,0,0,0,0
X002304.SZ,0,0.375058327831438,0.0388940538899352,0.140411255721388,0,0,0,0,-0.0203481908040023,0,0,0,0,0,0.0292159069237027,0,0,0,0.047941447242551,0,0,0,0,0,0,0,0,-0.0153978001996952,0,0,0,0,0,-0.00240012390974848,0,0,0,0,0.0556570965931895,0,0,0,0,0,0,0,0,0,0,0,0,0.00208685713995818,0,-0.174757621985151,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.433477083637861,0,0,0,0,0.140175518411644,0,0,-0.0135489061930353,0,0,0.11797088872164,0,0,0,0.0366487231719172,0,0.074201936134616,0,0,0,0,0,0,0.0528008364720009,0,0,0,0,0,0.0527114000205204,0,0,0,0,0,0,0,-0.101714980977299,0.152253368852787,0,0,0,0,0,0
X000651.SZ,0,0.0280614506743766,0,0,-0.0521107362581998,0,0.251493260364413,0,0.0351537087986647,0,0.00192974959651965,0,0,0,0,0,0.0245364962070325,0,0.130073858656775,0.116422326182314,0,0,0,0,0,0,0.0707005386463337,0,-0.105660181371944,0,0,0,0,-0.0221629776169949,0,0,0,0,0,0,0,0,0,0,0,0.114146233012233,0,0,0,0,0.0179714893093064,-0.0176308539073006,0,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0.0939111086309543,0,0,0,0.0331627202177815,0,0,0,0,0.0207943583261354,0.130806528194422,0,0,0,0,0,0.110907727097221,0,0.166683409664924,0,0,0,0,0,0.19623385808091,0,0,0.229020020854813,-0.170769032193927,0,0,0,0.187138638404696,0,0.0700024814757132,0,0,0,0,0,0.11412888011829,-0.0652698723675454,0,0,0,0,0.0574233005794256,-0.123249140012661,0,0,0,0,0,0
