,X600519.SH,X600104.SH,X002415.SZ,X600276.SH,X000651.SZ,X000858.SZ,X002304.SZ,X000725.SZ,X600690.SH,X000063.SZ,X002475.SZ,X600031.SH,X600703.SH,X000338.SZ,X000568.SZ,X600741.SH,X300003.SZ,X600271.SH,X601877.SH,X002236.SZ,X300124.SZ,X002008.SZ,X002007.SZ,X000100.SZ,X600487.SH,X600498.SH,X002456.SZ,X002179.SZ,X000625.SZ,X600566.SH,X000661.SZ,X600867.SH,X300146.SZ,X600809.SH,X000157.SZ,X000596.SZ,X300142.SZ,X002180.SZ,X600177.SH,X600372.SH,X300136.SZ,X600089.SH,X002294.SZ,X600066.SH,X000977.SZ,X002506.SZ,X002241.SZ,X600522.SH,X000050.SZ,X600118.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X300003.SZ,0,0,0,0.799172246824458,0,0,0,0,0,-0.11914208195349,0,0,0,0,0,0,0,0,-0.300867958382379,0,0,0,0.194765078066039,0,0,0,0,0,0,0,0.0743065826124477,0.04926188073439,0,0,0,0,0,0,0,0.0980539653637651,0.00993274805072967,0,0,0,0,0,0,0,0,0,0,0.0315862560381676,-0.0411993591872512,0,0,0,0,0,0
X600271.SH,0,0,0,0,0,-0.214855266677812,-0.019522575667833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.256016903514214,0,0,0.0514995331400343,0,0,0.120724426880935,0,0,0,0,0,0.0579766978551036,0,0,0.435116134724742,0.0412241362098527,0,0,0,0.497131516768198,0,0,0,0,0,0,0,-0.0662056573584608,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0.16457454734758,0,0,0,0,0,0,0,0,0,0,0.00494303978571307,0.017150209433341,0,0,0,0,0,0.247836330573815,0,0,0.0440284502978554,0,0,0,0,0,0,0.0175464272536813,0,0,0,0,0,0,0,0.00364283324798351,0,0,0,0,0,-0.0646976423939387,-0.0147209625701801,-0.00680859007286432,0,0,0,0,0,0
X002236.SZ,0,0,0.497017857107519,0,0,3.46944695195361e-18,3.46944695195361e-18,0,0,0,0,0,0.770415405563558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.204645334129086,-0.118095722380542,0,0,0.0390614324526675,0.160157527243428,0,0,0,0.0386045840744076,0,-0.0861310448362729,-0.0196742305691116,0.0632706198403465,0,0,0,0,0,0
X300124.SZ,0,0,0,-0.217993506152809,0.0403183142612853,0,0,0,0.448225360802025,0,0,0,0,0,0,0,0.225069342555252,0,0,0.11903491429958,0,0,0,0,0,0.0273167116355402,0,0,0.210241209569165,0,0.0304046686675801,0,0.0332649300139196,0,0,0,0.0508761210001295,-0.03599531205413,0,0,0,0,0,0,0,0,0.0640931295613025,0,0,0,0,-0.00909251109902168,-0.0478624320844413,0,0,0,0,0,0
X002008.SZ,0,0,0.122404214709246,0,0,0.208104249788116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.19692719695931,0,0,0,0,0,0,0,0,0.186177610898325,0.180755162964881,0,0,0,0,0.160244840501887,0,-0.00070325977431622,0,0,0,0,0,0,0,0,0,0,0,-0.00903139730035774,0.057636233709053,0,0,0,0,0,0
X002007.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.054595486682592,0,0,0,0,-0.243988990927544,0,0,0.0463399559385393,0,0,0,0,0.0890759418058268,0,0,-0.0294421833351513,0,0,0.520459098984551,0,-0.0679906480168981,0,0,-0.0284090381401585,0,0,0,-0.0866724832760778,0,0,0,0.127791588936515,0,0,-0.0167608132440277,0,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0.0852623280387861,0,0.0671523657417023,0,0,0,0,0,0,0,0,0,0.0603888304134494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0776654608472647,0,0,0,0,0,0,0,0,0,0,0.0224720769642117,0.0124407094167273,0.254579956849658,0,-0.0169463319809786,-0.0390180530112202,0,0,0,0,0,0
X600487.SH,0.0272961604688478,0,0,0,0,0,0,0,0,0.442415978955237,0,0,0,0,0,0,-0.139439357365888,0,0,0,0,0,0.430895093814378,0,0,0.203712306241621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.250434849821409,0,0,0,0,0,0,0,0.017038367872329,0,0,0,0,0,0,0
X600498.SH,0,0.115446444552544,0,0,0,0,-0.00891197473125876,0.109022742503934,0,0.41600410111874,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,-0.103080629398844,-0.0855325121772229,0,0,0,0,0,0,0,1.38777878078145e-17,0.312786726165753,0,0,0,0,0,0,0,0,0,0.166557851185215,0.0275072213064686,0,0,0,0,0,0.0812519008711552,0
X002456.SZ,0,0,0,0,0,0,0.0576561340631003,0,0,0.222614444108406,0.375324268119872,0,0,0,0,0,0,0,0.187166799308306,0,0,0,0,0,0,0,0,0,0,0.120910712645207,0,0,0,0,0,0,0,0,0,0,0.235282005079816,0,0,0,0,0,0,0,0.0839167199346889,0,0,-0.00786259270406338,-0.038885620062267,0,0,0,0,0,0
X002179.SZ,0,-0.252493993991119,0,0,0,0,0.0602802668035129,0,0,0,0,0,0.149373214453241,0,0,0,-0.0952907383851891,0.0669278022237424,0.0654833202919867,0,0,0,0,0,0,0,0,0,0,0,0,0.0389216284408127,0.138643634450739,0,0,0,0,0,0,0.267823356661255,0,0,0,0,0.254600767005344,0,0,0,0,0,0,0.034211057282703,-0.112808962076419,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0.109271356778867,0,0.00829027713747584,0,0,0,0,0.0422382263477213,0,0,0,0,0.0701483204060218,0,0,0,0,-0.0492996370847029,0,0,0,0.056843344593275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.189397591700685,0,0.139725513688985,0,0,0,0,0,-0.12427053346515,0,0,0,-0.0369366933218161,0,0
X600566.SH,0,0,0,0.451352722549662,0,0,0,0,0,-0.0109306926149175,0,0,0,0,0,0,0,0,0.0639326807733984,0.0437886231690928,0.157375168803419,0,0.211060028812004,0,0,0,0.0353351037677508,0,0,0,0,0.0486697187921117,-0.151745808434947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0378306605421493,0,0,0,0,0,0,0
X000661.SZ,0,0,-0.142599481371504,0,0,0,0,0,0,0,0,0,0,0,0,0,0.411863003531286,0,0,0,0,0,0,0,0,0,0.466573545256025,0,0,0,0,0,0,-0.144619128286125,0,0.07108479851089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0981886516576069,-0.0731549698698242,0,0,0.835861083939385,0,0,-0.469596877732478,0
X600867.SH,0,0,-0.0865181325308905,0,0,0,0,-0.0298720341031652,0,0,0,0,0,0,0.135899927457854,0,0.0245863301683439,-0.0632909401157143,0,0,0.0590649800182341,0.660587073177163,0,0,0,0,0,0,0,0,0.264848079420095,0,0,0,0,0,-0.135724043619322,0.622840310012939,0,0,0,0,0,0,0,0,0,0,0,-0.122946293923579,0,0.132036274012907,0,0,0,0,0,0,0
X300146.SZ,0,0,0,0.0792615774086059,0,0,0,0,0,0,0,0,0.158990881703782,0,0.264739325621575,0,0,0,0.078088804580093,0,0,0,0,0,0.151039003170645,0.183003439511906,0,0,0,0.107633881646385,0,0.0975308932942355,0,0,0,0,0,0,0,0.215820494310389,0,0,0,0,0,0,0,0,0,-0.115093963095257,0,-0.0133811250028365,0,0,0,0,0,0,0
X600809.SH,0.23556531524012,0.0332627725071935,0,0,0,0,0.225856588019724,0,0,0,0.0485566045575589,0,0,0,0.0141584500532617,0.17375002300982,0,0,0,0.0290550100806611,0,0,0.041743809237561,0,0,0,0,0,0,0,0,0,0,0,0,0.217542537600639,0,0,0,0,0,0,0,0,0,0,0,0,0.126475326197618,0,0,-0.032723278931327,0,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0.0979808508154734,0,0.0505002767268057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0948006527605383,0,0.0345856935069603,0,0,0,0,0.0662342193001632,0,0,0,0,0,0,0,0,0,0,0.0582417298066689,0,0,0.0709932168817785,0.000629069244552353,0,0,0,-0.107911257604375,0,0,0,0,0,0
X000596.SZ,0,0,0,0,0,0.275596608200009,0.375461356874991,0,0,0,-0.05031230314263,0,0.00451906074970563,0,0,0,0,0.157572714809073,0,0,0,0,0.0531887873109795,0,0,0,0,0,0,0.141351915695772,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111254279220434,0,0,0,0,0.0478730514103717,0,0,-0.00927184171299615,0.0757623746217397,0,0,0,0,0,0
X300142.SZ,0,0,0,0,0,0,-0.0764140404320702,0,0,0,0,0.195553020906184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.585752792483246,0,0,0,0,0,0,0.153040866281725,0,0.109956045959874,0,0,0,0,0,0,0,0,0.0517847800100046,0,-0.156534787482901,-0.116827380880531,0,0,0,0,-0.457837674711213,0,0
X002180.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0934531539476056,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0.524071376423041,0,0,0,0,0,0.15603863730528,0,0,0,0,0.0254902387319785,0,0,0,0.0488023041420193,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,-0.024945507209692,-0.00777741914304365,0,0,0,0,0,0
X600177.SH,0,0,0,0,0,0,0,0.172811959219325,0,0,0,0,0,0,0,0,0,0,0,0,0.0113829001085905,0,0,0,0,0,0,0,0.0683730130017571,0,0,0,0.0441330041165184,0.0481613936965967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16721166230721,0.0668960485078832,0,0.00168528716136784,-0.00233461065433794,0,0,0,0,0,0
X600372.SH,0,0,0.156081932464186,-1.38777878078145e-17,0,0,-0.0812696911496474,0,0,0,0,0.280562089316203,0,0,0,0,0,0.172217222215789,0,0,0,0,0,0,0,0,0,0.0253832983224665,0,0.196299957575771,0.0224663046100038,0,0,0,0,0,0,-0.0223523476975057,0,0,-0.0221731007158709,0,0,0,0.1180554180765,0,0,0,0,0,0,-0.0229976037779717,0,0,0,0,0,0,0
X300136.SZ,0,0,0,0,0,0,0,0,0,0,0.170142242731177,0,0,0,0,0,0,0,0,0,0,0,-0.241023290614429,0,0,0,0.476580710992505,0.151428701811621,0,0,0.0349826838637087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.219402102234537,0,0,0,0.0719088791798325,-0.0613670368925288,-0.0683115909975295,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0946142063697378,0,0.0142555162998808,0.00572857873719352,0.0833246494182984,0,0,0,0,0,0,0.0609527338046929,0,0,0.0714200140082209,0,0,0,0.0520528003530218,0,0,0,0,0.0696876348646645,0,0.00169512292413945,-0.0555482564631528,0,0,0,0,0,0
X002294.SZ,0,0,0,0,0.0197760824603229,0,0,0,0,0,0,0,0,0,0,0,0.0309164835556908,0,0,0.0398834576634597,0,0,0,0,0.0236730910017888,0,0,0,0.0391870795754188,0,0.0181280938798267,0.105842747920095,0,0.365544496460983,0,0,0,0,0,0,0,0,0,0,0.1130659131323,0,0,0,0.0332278448719135,0,0,-0.00104114775802346,-0.0442981511248379,0,0,0,0,0,0
X600066.SH,0,0,0,0,0,0.15535011269951,0,0,0,0,0,0,0,0,0,0.357421771283996,0,0,0,0,0,0,0,0,0.166448055809556,0,-0.145306214525064,0.0588418769527142,0,0,0,0.0608362886024551,0,0,0,0.244828026774993,0.227517996589372,0,0,0,0,0,0,0,0,0,0,0,0.000666518354079573,0,0,0,0,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0,-0.0732166570677723,0,0.590981404610894,0,0,0,0,0,0,0,0.0494943404078874,0.544316712495802,0,0.0639860301065167,0,0,0,0,0,0.107289251021827,0,0,0,-0.0443609929701191,0.0103859691752147,0,0,0,0,0,0,0,0,0.261939214435158,0,0,0,0,0,0,0,0,-0.146409602515438,0,0,-0.0149222782594308,0,0,0,0,0,0,0
X002506.SZ,0,0,0,0,0,0,0,0.27607302181251,0,0,-0.0742892284064036,0,0,0.231823566989132,0,0,0,0,0,0,0,0.0144799171424965,0,0,0,0,0,0,0,0.0130527901907253,0,0,0,0,0,0,0.0732640646842594,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,-0.129704368734562,0,0.0381073930463966,-0.0501300955860091,0,0,0,0,0.242849658597631,0
X002241.SZ,0,0,0,0,0,0,0,0.086820477738363,0,0,0.01193905632899,0,0,0,0,0,0,0.0678639740115525,0,0.0230156600176743,0.203774841434619,0,0,0,0,0,0.193228673502411,0,0.00462416082508881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0272914759982862,0,0,0,0,0,0,0
X600522.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.437891925564978,0,0.085561024182933,0,0,0,0,0,0.0318011689206193,0.00468913061916743,0,0,0,0.0395734287844842,0,0,0.113961966571113,0,0,0,0.0185585403884782,0,0,0,0,0,0,-0.00644308166141418,-0.0478742742814216,0,0,0,0,0,0
X000050.SZ,0,0,0,0,0,0,-0.154651549839957,0,0,0,0,0,0,0,0,0,0,0,0,0.166570777143562,0,0,0.136367515181583,0,0,0,0.00582395183901551,0,0,0,0.148828699198599,0,0.136208831222703,0.205863882618324,0,0,0,0.0957599241546331,0,0,0,0,0.181602921374878,0.114417514300838,-0.0957934476620239,0,0,0,0,0,0,-0.0405939164984064,0,0,0,0,0,0,0
X600118.SH,0,0,0,0,0,0,0,0.019019186242657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0975485462931779,0,0,0,0,0,0,0,0,0,0,0,0,0.12163673918452,0,0,0,0,0,0,0.0574438989842408,0,0,0.0676675864380413,0.275707076212423,0,0,-0.00791248933898425,-0.0699548724267203,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.182778722995944,0,-0.00353086787017674,0,0,0,0,0,0,0,0,0,0,0,0.000126137953382021,0,0,0,0,-0.123819142571833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.323991896418858,0,0,0,0,0,0
Slope,0,0.0559916790564776,0,0,0,0,0,0,0,-0.201912098211039,0,0,0,0,0,0,0,0,0,0,1.16129013388471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.261027722235238,0,0,0,0,0,0,-4.61630670411095,0,0
TED,0,0,0,0,0,0,0.0354257134881215,0,0,0,0,0,0,0,0,0,0,0,-0.0544384491727015,0.136655852774833,0,0.273890539288098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.193481994904932,0,0,0,0,0,0,0,0,0,0,0,-0.0770953347743749,0,-0.721847171024691,0.219351085276826,0,0,0,0,0,0,0
RealEstate_excess,0,0.0102538095653372,0,0,0,0,0,0,0.07216908752561,0,0,0,0.0843713965424302,0,0,0,0,-0.0196514686895692,0,0,0,0,-0.058356701084427,0,0,-0.0945973211159655,0,0.0994110148169863,0,0,0,0,0,0,0,0,0.0922570998229655,-0.0789835012325825,0,0,-0.0125200426534988,0,0,0,0,0,0,0,0,0.0471873790871195,-0.0486744493920001,-0.0281366126283894,0,0,0.0198751113129439,0,0,0,0
MKreturn,0,0,0,0,-0.148273509489674,0,0,0,0,0,-0.0253981741089625,0,0,0,0,0,-0.161471487749342,0,0,0,0,0,0,0,0,0,0,0,0,0,0.120510459792738,0.194314661035443,0,0,0,0.109328701211661,-0.046743828915312,0,0,0,0,0,0,0.0600837441937374,-0.0985142699252796,0,0,0,0,0,0,-0.0216032914601951,-0.0455372079997539,0,0,0,0,0,0
MKvol,0,0.000893397126560995,0,0.000873350641611234,0,0,0,0,0,0.00195361123425533,0,0,0,0,0,0,0,-0.0008589814152122,0,0,0,0,0,0,0,0.00103516709490606,0,0,0,0,0,0,-0.000568714954291712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00215262835378021,0.00324390983932393,0,0,0,0.0263766065242619,0.0110625507559776,0
CarbonVol_Shenzhen,0,0,0,0,0,-0.0738999997020252,0,0,0,0,0,0,0,0,-0.00141717425573964,0,0.0391876514830489,0,0,0,0,0,0,0,0,0.0283655605520263,0,0,0,0,-0.0103274232977231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0272197560618101,0,0,-0.123718396581893,0.141001220368408,0,0,0,0,0.115057510641526,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0.0142748042375874,0,-0.00387875886088161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00579072913871048,0,0,0,0,0,0,0,0,0,0,0,0.0335276263687675,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0108773744204591,0,0,0,0,0.712510092656265,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00112961540448224,-0.000897785656637593,0,0,-1.35525271560688e-20,0,0,0,0,0,0,0,0,0.000254338996019513,0,0,0,0,0,0,-0.00711136718002227,0.00226468067844396,0,0,0,0,0.069100016170609,0
