,X600519.SH,X000858.SZ,X600276.SH,X000651.SZ,X002415.SZ,X600104.SH,X002475.SZ,X003816.SZ,X002304.SZ,X000725.SZ,X000063.SZ,X600031.SH,X000568.SZ,X600690.SH,X000338.SZ,X600741.SH,X600809.SH,X000661.SZ,X600703.SH,X002241.SZ,X300003.SZ,X000596.SZ,X600183.SH,X002236.SZ,X601877.SH,X000100.SZ,X002007.SZ,X300142.SZ,X000157.SZ,X300124.SZ,X000066.SZ,X300014.SZ,X002179.SZ,X000625.SZ,X600271.SH,X000977.SZ,X300136.SZ,X002371.SZ,X002008.SZ,X002463.SZ,X002456.SZ,X600177.SH,X600584.SH,X600066.SH,X002506.SZ,X002180.SZ,X000050.SZ,X600867.SH,X600487.SH,X600498.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.000959755937605271,0,0,0,0,0.131776044246632,0,0,0,0,0,0.515890620170307,0,0,0,0,0,0,0,0,0.0704914957039395,0,0,0,-0.0570392110938226,0,0,0,0,-0.00773865627129083,-0.0679184439513864,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0798104989500516,0,0,0,0,0,-0.0208068592307585,0.00541226063801277,0,0,0,-0.029654298262925,0,0
X000858.SZ,0,0,0,0,0,0,0.063973236586174,0,0,0,0.0292466280234184,0,0.566688214177869,0,0,0,0.0445455406647955,0,0.00790253505633623,0,0.0284521273291329,0.014864355347424,0.00219526429887144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0211719876394986,0,0,0.0330250345393615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0279643981333329,0,0
X600276.SH,0,0.070437941958307,0,0,0,0,0,0,0,0,0,0,0.0991503844417605,0,0,0,0,0.241857079919382,0,0,0,0,-0.00413423636557868,0,0,0,0,0,0.0767194547523732,0,0.00903900176010223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0145793360153374,-0.0323005994645441,0,0,0,-0.00734924822683529,0,0
X000651.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.366843449300399,0,0,0,0,-0.126268359604025,0,0,0,-0.021313848779054,0,0,0,0,0,0,0,0.0689870844272511,0,0,-0.230828387113319,0,0,0.00469840037693405,0,0,-0.101015094723172,0.0332917860939182,0,0,0,0,0.0426393843834026,0,0,0.154369448697988,0,0,0.00918513257849543,-0.0220665142245101,0,0,0,0.0156564923071181,0,0
X002415.SZ,0,0.023482357510542,0,0,0,0,0,-0.00855413863026785,0,0,0,0,0,0.0355231635311607,0,0,0,0,0,0,0,0,6.93889390390723e-18,0.586934675669946,0.125490985584822,0,0,0,0,0.0997492071511278,-0.00648522727935008,0,0,0,0,0.0256735514875602,0,-3.46944695195361e-18,0.0832562214040638,0,-0.103054659515638,0,0,0,0,0,0,0,0,0,0,0.0800269177745363,-0.081252550858799,0,0,0,0,0,0
X600104.SH,0,0,0,0,-0.00275444591679072,0,0,0,0,0.0174384718017358,0,0,0,0,0,0.134827328717341,0.0772247255301108,0,0.0388451864307668,0,0,0,0,0,-8.67361737988404e-19,0.0283826585866993,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026580636383965,0,0,8.67361737988404e-19,0,0,-0.0190970368270817,0,0,0,0,0,0,0,0,0,0,-0.0295833289955041,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0.0337396588337363,0,0,0,0,-0.0717600276141099,0,0,0,0,0,0.154295393907165,0,0,0,0,0,0,0,0,-0.0435114847818783,0,0.198828884193077,0,0,0,0,-0.0160469452478263,0.149990104010275,-0.0384082202652646,0.405446239060584,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0677071993121349,0,0,0,0.00944727580840167,0,0
X003816.SZ,0,0,0,0,0,0,0,0,0.168671063859384,0,0,0,0,0.230700276162079,0.124907196008723,0,0,0,0.0877539092453458,0,0,0,-0.152609369272456,0,0,0.214203369464494,0,0,-0.112439824412574,0,-0.122158755961746,-0.117871105771118,0,0,0,0,0.0270905602096023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0509388976903757,0,0,0,0,0,0
X002304.SZ,0.141616393199802,0.0741504112902262,0.0716168526530993,0,0.0581556012459665,0,0,0.141186187499487,0,0,0,0,0,0,0,0,0,0,0.0327470179696663,0,0,0.0689618494336293,0.039070831936037,0,0,0,0,0,0,0,0,-0.0159798251356861,0,0,0,0,0,-0.0165107830743109,0,0,0,0,0,0,0,0,0,0.0967098301154749,0,0,0,-0.0200943262323912,0.0538311958987119,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0219664087678072,0,0,0,0.0484156354616356,0,0,0,0,0,0,0.145628765761087,0,0,0,0,0.0507483316987153,0,0,0.0527796109406758,0,0,0.0108968914932693,0,0.0518016594098845,0,0,0,0.0932620769541206,0,0,0,0.0359560849449402,0,0,0,0,0.0274159864374287,0.0170626202016541,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0.043837798568926,0,0,0,0,0,0,0,0,0,0,0,0,0.259117636989642,0.0796038073515891,0,0,0,0,0,0,0.0650676568632735,0,0,0,0,0,0.0429530834282896,0,0,0,0,0.310384829031134,0,0,0,0,0,0,0.069786403245708,0,0,0,0.0627265200815633,0.151956690858758,0,0,0,0,0,0,0,-0.00736466206492039,0,0
X600031.SH,0,0,0,0,0,0,0.137024064163977,-0.0150961744144328,0,0,0,0,0,0,0.131926246067136,0,0.0307615924947969,0,0,0,0,0.0277604966126923,0,0,0,0,0,0,0,0,0,0.0197463123217122,0,0.0279388384444538,0,0.0644986314287438,0,-0.0371608236089465,0,0.0388940435122054,0,0,0,0,0,0,0,0,0,0,0,-0.0305165998973555,0.039174825329558,0,0,0,0,0,0
X000568.SZ,0.034271455372631,0.720776720740017,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0419608376796346,0.029092184511818,0,0,0,0,0,0,-0.0363319451801946,0,0,0,0.0471848672635428,0,0,0,0,0,0.15667416226866,0,0,0,0,-0.029060625614976,0,-0.0443499210282011,0,0,0,0,0.013170683822917,0,0,0,0,0,0.00655219332319725,0.0121680780883411,0,0,0,0,0,0
X600690.SH,0,0,0,0.349043878337227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0900272898705535,0.0527627732226194,0,0.00409667675423424,0,0,0,0,0,0,0,0,-0.0328922089592374,0,0,0,0,0,0,0.0182363588358652,0.035169129527675,0,0,0.0867194646114759,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0521181225072466,0,0
X000338.SZ,0,0,0,0,-0.0801424770570859,0,0.136278921541738,0,0,0,0,0.341632226040413,0,0,0,0,-0.0832055521500485,0,0,0,0,0,-0.0657911420444401,0,0,0.0854224602297914,0,0,0,0,0.118370214574427,0,0,0,0,0.0177516805316944,0,0,0,0,0,0,0,0.0896843186060559,0,0,0,0,0,0,0,0,0.00630502108945445,0,0,0,0,0,0
X600741.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.173248607355767,0,0,0,0,0,0,0.00893636190087458,0,0,0,0,0,0.0770292811376593,0.0491375552187039,0.0824494267817647,0.21782101404926,0.200396861980893,0,0.0517027972718808,0,0.0998473814124119,0,0,0,0,0,0,0,0,0.0183437850521721,-0.034677956434151,0,0,0,0.0140648478169178,0,0,0,0,-0.00377346065979028,0,0
