,X600519.SH,X000858.SZ,X600809.SH,X002415.SZ,X000568.SZ,X600276.SH,X600690.SH,X002475.SZ,X002304.SZ,X300124.SZ,X000651.SZ,X600104.SH,X300014.SZ,X002129.SZ,X600031.SH,X000725.SZ,X003816.SZ,X002049.SZ,X002371.SZ,X000596.SZ,X000625.SZ,X000063.SZ,X002179.SZ,X000338.SZ,X600703.SH,X600089.SH,X002180.SZ,X000661.SZ,X600522.SH,X300142.SZ,X000733.SZ,X002241.SZ,X601877.SH,X000100.SZ,X002074.SZ,X600741.SH,X600460.SH,X000157.SZ,X600702.SH,X300003.SZ,X600884.SH,X600584.SH,X600487.SH,X000799.SZ,X002414.SZ,X002223.SZ,X601799.SH,X002294.SZ,X002236.SZ,X600563.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.0661320445219922,0.364808110455956,0,0,0,0.15794838863839,0,0,0,0,0,0.0229640584577255,0,0,0,0,0,0.0129924961985859,0,0,0,0,0.0549117252635359,0,0,-0.0312249400349752,0,0,0,-0.121700359683423,0,0,0,0.000160517723302652,0,0,0,0,-0.0615165983316034,0,0,0,0.14890780145387,0,0,0,0,0,0,0,0.042921358635124,0,0,0,0,0,0,0
X000858.SZ,0.349535548785187,0,0,0,0.241494704019948,0.0687592261515008,0,0,0.108883680688407,0,0.11675689676311,0,0,0,0,0,0,0,0.0374779409566495,0.00627461685347002,0,0,0,0,0,0,0.0734138166898454,0,0,0,0,0,0,0,0,0,0,0,0.0548964160774172,0,0,0,0,0,-0.0146922834264596,0,0.0470610173544316,0,0,-0.0867275792217905,0,-0.00401168766823329,0,0,0,0,0,0,0
X600809.SH,0.051696860000176,0,0,0,0.656179451432223,0,0,0,0,0,0,0,0,0.107343081473578,0,0,0,-0.14927107745248,0,0,0,0,0,0,0,-0.0837181552533916,0,0.0744777072054316,0,0,-0.103978703148929,0,0,0,0,0,0,0,0.151321189708769,0,-0.049013085956464,0,0,0,0,0,-0.0360109488514924,0,0,0,0,0,0,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00913138241109687,0,0,0.249452178633448,0,0,0,0,0,0,0,0,0.228454264401024,0,0,0,0,0,0,0.190523219544343,0,-0.0601677841110029,0.199995117878179,-0.118709461475239,0,0,0,0,0,0,0
X000568.SZ,0.297451746322263,0.190870327350881,0.693869069494994,0,0,0,0,0.0381827742054692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0256118631837683,-0.0142960595382504,0,0.0273746011085653,0.0971253950031451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0476852047244481,0,0,-0.110087438977508,0,0,0.0821481184612502,0,0,0,0,0,0
X600276.SH,0,0.011375472636039,0,0,0,0,0,0,0,0,0,0,-0.0414631962996277,0,0,0,0,0.0726938207302133,0,0,0,0,0,0,0,0,0,0.0464899608077901,-0.224411784439179,0.0316083556290457,0.102015321197249,0.00196251351560215,0,0,0,0,0,0,0,0.0553227605821325,0,0,0,0.203632220000298,-0.0079155635973455,0.197876827018148,0,0,0,-0.0555351463800225,0,0.0141032354565254,0,0,0,0,0,0,0
X600690.SH,0.153835975254983,0,0,0,0.235725912471981,0,0,0,0.0865405330684547,0,0.26644943456473,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0327413192607506,0.0287204732952435,-0.00601764448666875,0,0.100212397528166,0,0,0.0647721936979298,0,0,0,0,0,0,0,0,0,0,0,0,-0.0354749120873834,0,0,0,0,0,0,-0.0310711930570882,0,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0.167987749459375,0,0,0.226718078662055,0,0,0,0,0,0.0381396237758348,0,0,0,0,0,0,0,0,0,0,0,0,0.142683629086675,0,0,4.33680868994202e-19,0,0,0,0,0,0,0,-0.0571243319028175,0,0.126182323662512,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002304.SZ,0,0.523257835240024,0.103393505160856,0,0,0,0,0,0,0,0,0,-0.0568509990459283,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0.0185843827880943,0,0,0,0.0701496292637524,0,0,0,0,0,-0.132831842816026,0.00426548549775729,0.116915069191225,0,0,-0.0277603114147214,0,-0.0498152486423533,-0.0534990717082683,0,0,0,0,0,0
X300124.SZ,0,0,-0.181893159728257,0,0,0,0,0.154849012807767,0,0,0,0,0,0.0334704961119131,0,0,0,0.12100944039574,-0.0119578255760643,0,0,0,0,0,-0.142795463798841,0,0,0,0,0,0,0,0.389218064588513,0,0.0803630814411865,0,0,0,0,0,0.0599846056161615,0,-0.170210052354656,0,-0.0942615381848307,0,0,0,0,0,0,0,0,0,0,0,0,0,0
