,X600519.SH,X000858.SZ,X002415.SZ,X000568.SZ,X600276.SH,X600809.SH,X600690.SH,X002304.SZ,X000651.SZ,X002475.SZ,X002371.SZ,X600104.SH,X003816.SZ,X300124.SZ,X000063.SZ,X000596.SZ,X000725.SZ,X600031.SH,X300014.SZ,X002129.SZ,X000625.SZ,X000338.SZ,X002179.SZ,X600089.SH,X600703.SH,X002049.SZ,X002236.SZ,X600372.SH,X000661.SZ,X000100.SZ,X000977.SZ,X002241.SZ,X601877.SH,X600702.SH,X000157.SZ,X002180.SZ,X600741.SH,X300142.SZ,X600522.SH,X002074.SZ,X600584.SH,X600460.SH,X000733.SZ,X300003.SZ,X002007.SZ,X002294.SZ,X300146.SZ,X000800.SZ,X002463.SZ,X600487.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.441821313144285,0,0,0,0.0567941949878798,0,0,0,0,0,0,0,0,0,0.0186083212985361,0,0,0.141342612237841,0.0104661347117983,0,0,0,0,0,0,0,0,0,0,0,-0.0311210365857643,0,0,0,0,0,0,0,0.0576209535327011,0.0245388720226414,0,0,0,0,0,0.110310841808238,0,0.00404175176605444,0,0,-0.0344083583382678,0.0240527691504314,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0,0,0,0.302373931424158,0,0,0,0,0,0,0,0.145454473919075,0,0,0,0,0,0,0,0,0,0,0.0717946152620779,0,0,0,0,-0.0364017410430262,0,0.00795573299072298,0,0,0,0,0,0,0,0,0,0,0,0,0.0441658488213291,0,0,0,0,-0.063595985601077,0,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0,-0.116252937092971,0,0,0,0,0,0,0,0.199575757608467,0,0.0457030564984591,0,0,0,0,0,0.15977726549533,0,0,0,0,0,0,0,0,0.179208048358954,0,0,0,0,0,0,0,0,0,0,0,0.151110843556126,-0.00700022432489312,0.0670141413459008,0,0.0753121290831663,0,0,0,0,0,0,0
X000568.SZ,0,0.39764557789312,0.0602554465581931,0,0,0,0.0303112363135596,0.114001002906222,0,0,0.050833405374262,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0309117030942018,-0.0428786102094885,0.0901992108809231,0,0,0,0,0,0,0.228386883620758,0,0,0,0,0,0,-0.0995388607007005,0,0,0,0,0,0,0.0562773131845434,0,0,0,-0.0166953234988998,0,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.133979289074801,0,0,0,0,0,-0.0274745197429064,0,0,0.0663846197528868,0,0,0,-0.131238709894463,0,0.0877967151652214,0.0163495784166394,0,0.150918786908836,0,0,0,0,0.0159212668688403,0,0,0.202915709298914,0,0.0324748356165329,0.0111969857070749,0,0.00332379380821921,0,0,0.00597304366454223,0.0330149370088477,0,0,0,0,0,0
X600809.SH,0,0.389196458526875,0,0,0,0,0,0.311136587551538,0.111323017297784,0,-0.0144425061260332,0,0,0,0.0211179387633492,0,0,0,0,0,0,0,-0.0457935203698176,0,0,0,0.0340494296585008,-0.0315014501129037,0.0233605324612757,0,-0.0180290404538386,0,0,0,0,0.114462437247589,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0308716931137886,0,0,-0.0277877421772088,0,0,0,0,0,0
X600690.SH,0,0,0,0,0,0,0,0.0235731066512992,0,0.0845075827036596,0,0,0,0.0455798439296854,0,0,0,0.253403792233199,0,0,0,0,0,0,0,0.08992392209741,-0.262494870387341,0,0,0,-0.0201642621963951,0,0,0,0,0,0,0,0,0,0.0749458288302595,0,0,0,0,0,0,0,0,0,0.0201405157578729,0.0242038043521656,0,0,0,0,0,0,0
X002304.SZ,0,0.158143130582254,0,0,0,0.199979497596045,0.0608780381907337,0,0,0,0,0,0,0,-0.0714026685246708,0,0,0,0,0,0,0,0,-0.0154666181812727,0,0,-0.0688175870174762,0,0.039620864151378,0,0,0,0,0.20978543423578,0,0,0,0,0,0,0.00555680298213346,0,0,0,0,-0.11580240289862,0,0,0.0663847269432684,0,0,-0.0364240551932208,0.00823231411014883,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0,0,0,0,0,0,0.143317061977489,0,0,0.00555956154874654,-0.283368852924399,0,0,0,0,0,-0.379540858853784,0,0,0,0,0,0.0623429632670027,0,0,0,0,0,0.202586930019623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.113434367753106,0,0,0.0520472159230913,-0.0807318849688107,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.195067204445635,0,0,0,0,-8.67361737988404e-19,0,2.16840434497101e-19,0,0,0,0.0267391143799236,0,0,0,0,0,0,0,0,0,0.131257705171458,0,0,0,0,0,-0.126970309620118,0,0.166380210876186,0,0,0,0,0,0,0,0,0,0
X002371.SZ,0,0,0.0187164948901571,0,0,0,0,-0.202129165580185,0.147056514586962,0,0,0,0,0,0.215087070913982,0,0,0,0,0,0,0,0,0,0,0,-0.0273797042293731,0,0,0,-0.0698175819964547,0,0,0,0,0.0639585094686158,0,0,-0.0857682854635699,0,0,0.482310783549995,0,0,0,0,0.206958325997239,0,0,0,0,0.0218803484613495,8.67361737988404e-19,0,0,0,0,0,0
X600104.SH,0,0,8.67361737988404e-19,0,0,0,0,0,0.104010269536198,0,0,0,0,0,0,0,0,0,0,0,0.275561945169755,0,0,0,0,0,0.00245746714974449,0,-0.00899802827482569,0,0,0,0,0,0,0,0.190938005282504,0,0,0,0,0,0,0,0,0,0,0,0,0.0228194621348357,0,0.00497697919658402,-0.00236943184636664,0,0,0,0,0,0
X003816.SZ,0,0,0.0517208973759786,0,0,0,0,0,0,-0.0893648528027151,0.0163834070024375,0,0,-0.0384469576530404,0.0351054983725024,0,0,0,0,0,0.0340923924293025,0,0,0,0,0,-0.0429664401096268,0.00872680961093514,0,0,0.0222519242488082,0.0400112590637827,0,0,0.0438780783953606,0,0,0,0,0,0,0,0,0,0,-0.0345413194527473,0,0.135496730814875,0,0,0,0.0244082223739054,5.42101086242752e-20,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0.0463781716364339,0,0,0.0763882200556941,0,0,0,0,0,0,0,0,0,0.201233564617477,-0.0718418523873117,0,0,0,0,0,0,0,0,0,0,0.029120743314289,0.150455411328918,0,0,0,0,0,0,0,0,0.142372898443532,0,0,0,0,0,0,0,0,-0.0730234325879407,0,0.00908508248267668,0.0165024600461021,0,0,0,0,0,0
X000063.SZ,0,0,0.36332735236757,0,0,0,0,0,0,0,0.229196865398408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.169207223264652,0.242086223150774,0,0,0,0.252690150982489,0,-0.253266485782246,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0543993446941015,0,0,0,0.221171534082355,0.0329978943625064,0,0,0,0,0,0,0
X000596.SZ,0.221718398028389,0.153002162772109,0,0,0,0.0397918935898378,0,0.0511797263826049,0,0,0,0,0,0,-0.0135922124189429,0,0,0,0,0,0,0,0,0,0,0,0,0,0.167823189259971,0,0,0,0,0,0,0,0,0,0,0.0576934340803641,0,0,0,0,0,0,0.0295498743661605,0,0,-0.0458640401912329,0,0,0.014612587877528,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0229903432874505,0,0.019503834286016,0,0,0,0.208627498766647,0.1606201640334,-1.0842021724855e-19,0,0,0.0450349254471825,0.00412881520803983,0,0,0,0,0,0,0.0703824724366297,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0468034998054394,0,0,0,0,0,0
X600031.SH,0,0,0.0194903058175031,0,0,0,0.124726990210133,0,0,-0.0251380088922153,0.0302380077215128,0,0,0,0,0,0,0,0,-0.127179774270704,0,0.0423669388153984,0,0,-0.104587131704932,0,0,0,0,0.134200660262986,0,0,0,0,0.413736120375641,0.0575062297531327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X300014.SZ,0,0,0,0,0,0,-0.00280280570445955,0,0,0.116281886305692,0,0,0,0,-0.223736935389407,0,0,-0.280056002544781,0,0,0,0,0,0,0,0.0225169522291616,0,0,0,0,0.012098311764019,0,0,0,0,0.050670790419352,0,0,0,0.303761350777935,0,0,0,0,0,0,0,0,0,0.0519502999481374,0,0.00809575321583296,3.46944695195361e-18,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,0.224051276964624,0.0750485915552938,0,0,0,0.0257599757408555,0,0,0,0,0,0,0,0.0977837728978645,0.0738551563120734,0,0,0,0,0,0,0,0,0.28613653361112,0,0,0,0,0,0.237537456679615,0.0498642648241089,-0.0643008666863565,0,0.120686080421171,0,0,0,-0.0232324249321334,0,0.028255367819383,0.0596888187313366,0,0.0794816520966042,-0.0767711222324615,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0,0,-0.00599063659148501,0.410105831362816,0,0,0,0,0,0,0.122052554181292,0,0,0,0,-0.109292430414313,0,0,0,0,0,0,0,-0.0511754404103245,0,0,0,0,0.390688484061254,0.0615343196670847,0,0.0199716341737067,0,-6.93889390390723e-18,0,0,0.0441485771074249,0,0,0,0,0.128507272475215,0,0,-0.00568854193132597,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0.0483360606630182,0,0.131626404156083,0,0,0,0,0,0,0,0,0.252117131937194,0,0,0.0548476709845154,0,0,0,0,0,0.0307519663653051,0.074401603042251,0,0,-0.0104345339923823,0,0,0,0,0,0,0,0,0,0.0329107596132535,0,0,0.0129792151023292,0,0,0,0.0223616089543488,0,0,-0.0887410689955141,0.00558314474879286,0,0,0,0,0,0,0
X002179.SZ,0,0,0,0,0,0,0,0,0,0,-0.0355259512684703,0,0,0,0,0,0,0.0756049950235628,0.123899451605859,0.132740620110544,0,0,0,0.0707023063087376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0164299051706161,-0.0230087216637145,0,0,0,0,0.0437808650645405,0,0,0.0328223905678091,0,0,0,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.232139459880868,0.216117302516425,0.0157629059982739,0,0,0.0837463060775358,0,0,0,0,0,0,0,0.116811268594996,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0.0249296930916259,0,0.00535628311064556,0.0457743134335564,0,0.0186212579296073,0,0.0209647008615636,0.00675328601006996,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0.00597437642022019,0,0,0,0,0,0,0,0,0.0285294771823071,0,0,0,0.197860951011084,0,0,-0.000309636980135169,0,0,0,0,0.121517306336929,0,0,0,0,0,0,-1.0842021724855e-19,0,0,0.190070543186308,0,0,0,0,0,0,0.10728100912349,0,0,0.023854194882562,-0.0991256011544598,0,0,0,0,0,0
X002049.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0336256615660929,-0.0847855373476109,0,-0.0426387294211919,0,0,0,-0.039646864565039,0,0,0,0,0.124436179488663,0,0,0,0,0,0,0,0,0,0,0,0,0,0.109358008232051,0.447245964416598,0,0,0,0,0,0,0,0,0,0.0595246378200524,0,0,0,0,0,0,0
X002236.SZ,0,0,0.572099458134153,0.0530030586577011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.20745164396846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0364309864769529,0,0,-0.224045341922707,0,0,0.0297775207627668,0.25422901271941,0,0,0,0,0,0,0.231665365817983,0,0,0.0622557718800049,-0.194075797431719,0,0,0,0,0,0
X600372.SH,0,0,0,0,0,0,0,0,0.122625697879405,0.11643696929001,0,0,0,0,-0.00105709121688667,0.295392599460803,0,0,0.046593256327787,0,0,0,0.389669318608288,0,0,0,-0.0431434204265982,0,1.38777878078145e-17,0,0,0.010906221557731,0,0.0304042827693453,-0.212148751485971,0,0,0,0,0,0,0,0,0,0,0.0143731777511008,0,0,-0.0380170365562209,0,0,0.0284161111697709,0,0,0,0,0,0,0
X000661.SZ,0,0,-0.523112894140027,0,0,0,0,0,0,0,0,0,0,0,0,0.170793227342705,0,0,0,0,0,0,0,0,0,0,-0.0440837779860108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0590293615471939,0,0.223595456296403,0.0496813892210789,0,0,0,0,0,0.118490322013175,-0.0906740786907825,0,0,0,0,0,0
X000100.SZ,0,0,0,0,-0.0506424431107996,0,0.0200288992336242,0,0,0.090515490077926,0.0109240512790573,0,0,0,0,0.0225455270166079,0,0.0641645564642378,0,0,0,0,0,0,0,0.169546224934351,0.0768546396978331,0.00377240111597165,0,0,0.0250746919743294,0,0,0,0,0,0,0,0,0,0,0.0343665696682556,0,0,0,0,0,0,0,0,0,0.0306590150569763,0,0,0,0,0,0,0
X000977.SZ,0,0,0,0,-0.0395150047091825,0,0,0,0.0598384280911279,0.177429184405162,-0.308602603087997,0,0,0.783784813443956,0.234634010506173,0,0.101530803687934,0,0,-0.462518177179162,0,0,0,0,-0.641538602346614,0.139016696355002,0,-0.0508339632150234,0,0,0,0,0,0,0,0,0,0,0.0430463885337485,0,0,0,0,0,0,0,0,0,0.825468670742346,0,0,0.0094829912502536,0,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.542755000449396,0,0,0,0,0,0,0,0,0,0,0.361556155010049,0,0.00674216834714744,0,0,0,0,0,0,0,0.220486124514318,0,0,0,0,0,0.0463219223690246,0.128675305680811,0,0,0,0,0,0,0,0,0,-0.029719721557557,0,0,0,0,0,0,0
X601877.SH,0,0,0.0139687445884457,0,0.0681446872790883,0,0,0,0,0,0,0,0,0,-0.0338252443042617,0,0,0,0.0959978734594043,0.0894295441976894,0.0291571181916107,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0.0663643157297673,0,0,0.0561665188428151,0,0,0,0,0.216278030377861,0.0800829232980005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600702.SH,0,0,0.0555780944668028,0.132609380764287,0,0,0,0.18868994110049,0,0,0,0,0,0,0,-0.039837724448794,0,0.197041320412313,0.290953083324643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.198916909438718,0,0,-0.0575603018986474,-0.118008795998233,0,-0.0969634999503033,0,0,0,0,0.0770691813690731,0,0.148370190854234,0,0,0.047544932532841,-0.050667532916447,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00676082760731169,0,0,0.564859540147035,0,0.0518710902675613,0,0,0,0.195896548109813,0,0,0,0,0,0,-0.0307766914097296,0.0688833430147426,0.0160483948634642,0,0,0,0,0,0,0,0,0.0205781020579947,0,0,0,0,0,0,0,0,0,0.0292882099124339,0,0,0,0,0,0,0
X002180.SZ,0,0,0.00279012496893522,0,0.0967437710160935,0,0,0,0,0,0.0331267026669146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.211107312590003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0368785733415209,0,0,0,0,0.0190075861135941,0,0,0,0.175226113934209,0,-0.0510729596312474,0,0,0,0,0,0,0
X600741.SH,0,0,0,0,0,0,0,0,0.0359239597418393,0,0,0.423131810209089,0,0,0,0,0,0,0,0,0,0,0.0236448347318735,0,0,0.0384808944796192,-0.0543794701554814,0,0,0,0.0665337243937689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.297072620636397,0,0,0,0,0,0,0,0,0,0,0
X300142.SZ,0,0.017249427730608,0,0,0.043508803617345,0,0,0,0.0535272134790545,0,0,0,0,0,0,0,0,0.141552794074911,0,0,0,0,0,0,0.210344346277634,-0.108628857279648,0.0459471189952764,0.00435894064521383,0,0.119238063449996,-0.0640782616839054,-0.0611181706928486,0,-0.215589734466456,0,0,0,0,0,0.0721028953182366,0,0,0.0478209260312368,0,0,0,0,0,0,0,0,0.0321045159753711,0,0,0,0,0,0,0
X600522.SH,0,0,0,0,0,0,0,0,0,0,0.0081301874053152,0,0,0,-0.160787489031382,0,0,0,0,0,0,0,0,0,0,0.353010641250209,0,0,0,0,0.209058139872735,-0.12082178276277,0,-0.137164267167865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.39587941712084,0,0.0309501733339297,0,0,0,0,0,0,0
X002074.SZ,0,0,0,0,0,0,0,0,0.0300598069349814,0,0,0,0,0,0,0,0,0,0.324023174953178,0.0544599681867408,0,0,0,0.00736124970944628,0,0,0.000697812220620254,0,0,0,0,0,0.247888687043099,0,0,0,0,0,0,0,-0.080942613087171,0,0,0,0,0,0,0.253060555806102,0,0,0,0,0.0220867185942264,0,0,0,0,0,0
X600584.SH,0,0,0,0,0.0649946802515763,0,0,0.11268288786732,0,0,0,0,0,0,0,0,0,0,-0.229005458686472,0,0,0,0,-0.197251655962623,-1.73472347597681e-18,0,0.0851812037524026,0,0,0,0.0874148702792945,0.112539846584042,0,0.0131037087313455,0,0,0,0,0.150261052689149,0,0,0.255254181804401,0,0,0,0,-0.0577310732017278,0,0.27792289568859,0,0,0.0862019783447047,-2.16840434497101e-19,0.164704794839761,0,0,0,0,0
X600460.SH,0,0,0,0,0,0,0,0,0,0,0.213538699919065,0,0,0,0,0,0,0,0,0.0357172479868894,0,0,0,0,0,0.230155949866574,0.137661749020617,0,0,0.156905536417465,-0.0601615706792867,0,0,0,0,0,0,0,0,0,0.0710574164245709,0,0,0,0,0,0,0,1.38777878078145e-17,0,0,0.0814731973136313,-0.0956104836989169,0,0,0,0,0,0
X000733.SZ,0,0.00820475166168807,0,0,0,0,0,0,0,0,0.0200497812529931,0,0,0,0,0,0,0,0,0.229949544634249,0,0,0.0223978484566598,0,0,0.0388414314067316,0,0,0.0900447934745159,0,0,0,0,0,0,0.110302165939955,0,0,0,0,0,0,0,0,0,-0.203850080368961,0,0,0,0,0,0,-0.0335605654794481,0,0,0,0,0,0
