,X600519.SH,X000858.SZ,X002415.SZ,X600276.SH,X000651.SZ,X600031.SH,X000568.SZ,X600690.SH,X002475.SZ,X600809.SH,X002304.SZ,X600104.SH,X000725.SZ,X000661.SZ,X000338.SZ,X300014.SZ,X003816.SZ,X300124.SZ,X000100.SZ,X000063.SZ,X600703.SH,X000157.SZ,X000596.SZ,X002241.SZ,X000625.SZ,X002129.SZ,X600741.SH,X601877.SH,X002371.SZ,X002007.SZ,X002179.SZ,X002236.SZ,X300142.SZ,X002049.SZ,X002414.SZ,X600584.SH,X600183.SH,X000800.SZ,X300003.SZ,X601799.SH,X002074.SZ,X300146.SZ,X000066.SZ,X000799.SZ,X600089.SH,X002008.SZ,X000977.SZ,X600177.SH,X002294.SZ,X600707.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X300014.SZ,0,0,0,0,0,0,0,0,0.130615066202733,0.0439386774992542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.548050034438934,0,0,0,0,-0.124009539458421,0.00267705436798386,0,0,0,0.139186010932563,0,0,0,0.287768325138505,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X003816.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0457634372280709,0,0,0,0.0164507257705505,0,-0.0345402253936401,0,0,0,0,0,0,0,0.00382547241635328,0,0,0,0.00712569873701381,0,0.00870379919291847,0,-0.147136280844842,0.0546758311695343,0,0,0,0,0,0.0367609602633253,0,0,0,0.0478585408257116,0.00715088580544047,0,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0.185062426240419,0,0,0,0,0,0.107341503206732,0,0,0,0.281645644265906,0,0,0,0,0,0,0,0,0,0.168091694879469,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0516510693525573,0,0,0.0897900513710839,0,0,0.0565964332051476,0.0637723549025344,0,0,0,0,-0.0511176535145445,0,0,0,0,-0.00721236406593079,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.331457793439034,0,0,0,0,0,0,0,0.38173917966046,0,0,0,0,0.0526498627084344,0,0,0,-0.0237783102559709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.213790735231088,0.047211964233852,0.189369646243709,0,0,0.143885937891662,0,-0.0235548367575008,0.0136090861855674,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0.118598048760907,0,0,0,0.249606113403591,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,-0.16833205000919,0,0,0,0,0,0,0,0,0.362413503900167,0,0,0,0,0,0,0.0825415697760435,0,0,0,0,0,0,-0.0231889619060748,0,-0.00495573772612069,0,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0.0334679476172477,0,0,0,0.0421467922519916,0,0,0,0,0,0.308067520004225,0,0,0.0435096875247673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0400026569051369,0,0,0.240578601436823,0,0,0,0.00469570684421584,0,-0.0159213319010443,0,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0.336335189862945,0,0,0,0,0,0,0,0.229934165766334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.153861904844747,0.0349093469979741,0,-0.0139798193787631,0,0,0,0.135806924030842,0,0,0.0951298435075442,0,0,0,0,0,0.123919596104076,0,-0.00774075114529656,0,0,0,0,0.086925219254972,0,0
X000596.SZ,0,0,0,0,0,0,0.0576655479042523,0,0,0.132245809753056,0,0,0,0,0,0.146468952608578,0,0,0,0,0,0,0,0,0,0.0502434435028044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15504231154005,-0.0587671367026657,0,0,0,0,0,0,0.0599983905396446,0,0,-0.0274129135242214,0,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0.219655168095045,0,0,0,0.27254428202007,0,0,0.0216421402241712,0,0.0224218478263805,0,0,0,0,0,0,0,0,0,0,0.144614834471569,0,0,0,0,0,0,0.000573834768848597,0,0,0,0,0,0,0,0.0388976743619949,0,0,0,0,0,0,0,0,0.0230546023254046,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0,-0.455784322323964,0,0,0,0,0,0.0251048079121374,0,0,0,0,0.168957656038649,0,0,0.306588027431397,0,0,0,0,0.286120485816671,0,0,3.46944695195361e-18,0,0,0.0849851933283876,0.0807260016837163,0,0,-0.0937924607782366,0,0,0,1.73472347597681e-18,0,0.186329677649757,0.054867963803849,0,0,0,0,0.102932883239442,0,0,0,-0.00866844785484167,0,0,0,0.0895803121791212,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.043389479362898,0.0689569644902452,0,0,0.129905482289358,0,0,0,0,0,0.176016964007838,0,0,0.0253531871887699,0,0,0,0,0,0.321506409026011,0.0706733556315467,0,0,0,0,0,0,0,0,0.00370118645140718,0.360463362770328,0,-0.141259486554896,0,0,0,0,0.00114092861414387,0.0228204080051621,0,0,0,0,0,0
X600741.SH,0,0,0,0,0,0,0,0.00894229110124115,0,0,0,0.126759047475575,0,0,0,0,0,0,0.0424155888189703,-0.243945791922742,0,0,0,0,0,0,0,0,0,0,0,0,-0.013930460443346,0,0,0,0,0,0,0,0.122226960996047,0,0,0.417200356407886,0.0454874286470272,0,0,0,0,0,0,0,-0.0288352417780909,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0512475531936415,0.0776354893590865,0,0,0,0.0913884824982334,0,0,0,0,0,0,0.0338596632033384,0,0,0,0,-0.0805489196712112,0,0,0,0.286777188661699,0,0,0,0,0,0,0.174084799818948,0,0,0,0.102539998587827,0,0,0,0,0,0,0,0.0230454913080127,0,0,0,0,0,0
X002371.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.172927333174435,0.193706444138032,0,0.0267713069256344,0,0,0,0,0,0,0,0.0864198509996267,0,0.0349458200890167,0,0,0,0,0,0.248873385896892,0,0,0,0,0,0,0,-0.0342352494865813,0.0393666160957363,-0.0991508845302976,0,0,0,0,0,0,-0.14883986268812,-0.0153508028679421,0,0,0,0,0.0208368216925609,0,0
X002007.SZ,0,0,0,0,0,0,0,0,0.190996199143824,0,0,0,0,0,0,0.00574573951677043,0,0,0,0,0,0,-0.0299328540528067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0936590338336835,0,0,0,-0.182366283980534,0.211941593791236,0,0,-0.0997857963496813,0,0,-0.0929103967355275,0,-0.00846045193242018,0,0,0,0,0,0,0
X002179.SZ,0,0,0.011701049249382,0,0,0,0,0.247082654020535,0,0.120022290819513,0,-0.000624185092210701,0,0,0,0,0,0,0,0,0,0.0561573844227019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.306141444191406,0,0,0,0,0,0,-0.106302968438795,0,-0.0164832196413512,0,0,0,0,0,0,0
X002236.SZ,0,0,0.420077608585548,0,0,-0.126456885223312,0,0,0,0,0.04920908170451,-0.118367338388031,0,0,0,0.0202570757412795,0,0,0,0,0,0.109550360270726,0,0,0,0,-0.0176969555289485,0,0,0,0,0,0,0,0,0,0.121901445279151,0,0.209209986099142,0,0,0.104893213993267,0,0,0,0.0439947708984956,0,0,0,0,0,0,0.0368875089503321,0,0,0,0,0,0
X300142.SZ,0,0,0,0,0,0,0,0,-0.167254126013741,0,0,0,0,0,0.0171925026032096,0.0261007175976331,0,0.255467452465989,0,0,0,0,0,0,0,0,0,0,0.00689650582813962,0,0,0,0,0,0,0,0,0,0,0,0.115412883006509,0,0,0,0,0.122612910598075,0,0,0,0.0677285311429396,0,0,-0.00296867641785342,0,0,0,0.038713915589415,0,0
X002049.SZ,0,0,0.131055187544771,0,0,0,0,0,0,0,0,-0.0276262388720117,0,0,0,0,0,0,0,0,0,0.154241695447363,0,0,0.0647554345892762,0.123615629187273,0,0,0.0938466230607022,0,0.394801115752524,0,0,0,0,0,-0.127710935650858,0,0,0,0,0,0,0.150367831981635,0,0,-0.109609285818614,0,0,0,0,-0.00734318154632163,0,0,0,0,0,0,0
X002414.SZ,0,0,0,0,0,0,0,0,0,0.102200989708833,0,0,0.0881652707526769,0,0,0.0963744210191455,0,0,0,0,0,0.0920591363250244,0.0962385692756274,0,0,0,0,0,0,0,0,0.0670520754631712,0,0,0,0,0,0,0,0,0.0666609364126579,0.0930754731053404,0,0,0,0,0,0,0,0,0,-0.0250167081780572,-0.00274859833452625,0,0,0,0,0,0
X600584.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.165886399085835,0,0.168838140986224,0.154800463606935,0.0300080448212188,0,0,0,0,0,0,0,0,0.40143296693437,0,0,0,0,0.0707667227523574,0,0,0.0201381454541262,0,0,0,0,0,0,0.0528783075726075,-0.14786669895362,0,0.166590009365144,0,-0.0607419915266324,0,0,0.0239669997142321,0,0,0,0,0,0,0
X600183.SH,0,0,0,0,0,0,0.143533882819848,0,0.0525367299826807,0.0958044192117126,0,0,0.118203228376054,0,0,0.151752616207919,0,0,0,0,0,-0.1036153480708,0.144499067874305,0,0,0,0,0,0,0,0,0,-0.105633006596477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0492289480195914,0,0,-0.0521349625140289,0.0889315515447568,0,0,0,0,0,0
X000800.SZ,-0.145773340548079,0,0,0,0,0,0,0,0,0.0411378576734813,0,0,0,0,0,0.0426453779570634,0,0.0232353965947138,0,0,0,0,0,0,0,0,0,0.0451961593153722,0,0,0,-0.100032156760852,0.0485733783298145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.112950278291138,0,0.0221759334477993,0,0,0,0,0,0,0
X300003.SZ,0,0,0.0386602791840401,0,0,0,0,0,0,0,0,0,0.028079827335543,0.00972964948826248,0,0.0104065221792514,0,0,0,0,0,0,0,0,0,0,0,0,0.0780913429381799,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0324608275827744,0,0,0,0,0,0.122438656924172,0,0,0,-0.00314212570193218,0,0,0,0,0,0
X601799.SH,0,0,0,0.0709292868852728,0,0.111547423691217,0,0,0,0.037930578016698,0.0683165289314151,0,0,0,0,0,0,0.231851845178014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0990742051045085,-0.0773442023358778,0.0206637603502569,0,0,0.0669360275066381,0,0,0.0328897129550669,-0.115936223292012,0,0,0.00315717918636073,0,0,0,0,0,0
X002074.SZ,0,0.0155343852590858,0,0,0,0,0,0,0,0,0,0,0,0,0,0.167945030258196,0,0.384550081503579,0,-0.204851439358421,0,0,0,0,0,0.206761224349554,0,0,0,6.93889390390723e-18,0,0,0.204412326081642,0,0,0,0,0,0,0,0,0.115506412067892,-0.036226670402465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X300146.SZ,0,0,0,0,0,0,0,0,0,0.187443215433076,0,0,0,0.0131311189606694,0,0.0777630548866611,0,0,0.14152619504601,0,0,0,0,0,0.140281539001088,0,-0.152652688825066,0,0,0,0.00118022357562417,0.0985666375906621,0,0,-0.087830405423493,0,0,0,0.205817937077764,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0115796798426493,0,0,0,-0.0804017618355222,0,0
X000066.SZ,0,0,0.183981316371343,0,0,0,0,0,0,0,0,0,0.123231237281405,0,0,0.0935437417779612,0,0,0,0,0,0,0.000536335522538955,0,0,-0.107923681008077,0,0,0,0,0.253515521884971,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0796518657735467,0,0.250767346022882,0,0,0,0,-0.0099303348268079,0,0,0,0,0,0,0
X000799.SZ,0,0,0,0,0,0,0.51786513483562,0,0,0.201770152581884,0,0,0,0,0,0,0,-0.182710495327691,0,0,0,0,0,0,0,0.163535925793941,0.191980317602564,0,0,0,0,0,0,0.0295536010719019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0433883532345935,0,0,0,0,-0.218033838957231,0,0
X600089.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0335381357015541,0,0,6.93889390390723e-18,0,0.236328525598202,0.102006674528409,0,0,0.223056822520519,0,0,0,0.202827880351212,0,0,0,-0.0954336722411732,0,0,0.0360583574856455,0,0,0,0,0,0,0,0.172220346758869,0,0,0.108837178803234,0,0,0,0,0,0,0.1349631276828,0.00226610221546822,0,0,0,0,0,0,0
X002008.SZ,0,0,0.079560283984382,0,0,0.126720217246781,0,0,0,0,0,0,0,0,0,0,0,0.194941929952175,0.0194597022436705,0,0.212971071155112,0,0,0,0.107988037247072,0,0,0,0,0,0,0.0553629591859507,0.105593428086165,0,0,0,0,0,0,0,0,0,0,0.0377717854108011,0,0,0,0,0,0,0,0.000469999582158802,0,0,0,0,0.100009134024446,0,0
X000977.SZ,0,0,0,0,0,0,0,-0.120710054149927,0,-0.0481330611158208,0,0,0,0,0,0,0,0,0,0,0.0509104438884218,0,0,0,0.0398341533994386,0,0,0,0,0.0984027575834573,0,0.023712820932165,0,0,0,0.0767190075009203,0,0,0,-0.192250649201471,0,0,0.340399445727678,0,0.000786838633735518,0,0,0,0,0,0,-0.0699479673234106,0.0422292262671179,0,0,0,0.0405584642826832,0,0
X600177.SH,0,0,0,0,0,0,0.0227854471343998,0,0,0,0,0,0,0,0.0362235395743889,0.0251007195212036,0,0.0400025672742497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0519676651355612,0,-0.0668008985197404,0.0320685375596357,0.0555095107812291,0,0,0,0,0,0,1.0842021724855e-19,-0.00985002792057555,0,0,0,0,0,0
X002294.SZ,0,0,0,0,0,0,0,0,0,0,0.0280141947937627,0,0,0,0,0.115335319508116,0,0,0.0803432080446914,0,0,0,0,0,0,0.00860600502073963,0,0,0,0,0.12871491615532,0,0,0.0240586846650256,0,0,0,0,0,0,0,-0.0126680918042513,0.00900519575851984,0,0,0,0,0,0,0,0,0.122187842165226,-0.117569657578908,0,0,0,0,0,0
X600707.SH,0,0,0,0,0,0,0,0,0,0,0.486509148871256,0,0,-0.0826993452213188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0686286927388508,-0.524679054949031,-0.130533833736943,-0.0553075628222911,0,0,0,0,0,0.10994688335676,0,0,0.269628499100406,0,0,0.0688740226051181,0,0,0,0,0,0,0,0.0728402575613875,0,0,0,0,-0.0616739882461104,0,0
Change_TY3M,0,0,0,0,-0.0379228261944818,0,-0.0438491209280756,0,0,0,0,-0.0365776395640629,0,0,0,0,0,0,0,0,0,0,0,-0.370536199336437,-0.00742382459219139,-0.0304752630790026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.205892301435748,0,0,0,0,0.027527443781036,-0.0512392979108332,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0.0855672520816448,0,0,0,0,0,0,0,0,0,0,0,0.313556391031147,0,0,0,0,0.132745905267154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.136307092165552,0,-0.217323513312125,0,0,0,0.0775446662355115,0,0,0,0.0389423262652766,0.114939635445818,0,0,1.21793786251403,0,0,0,1.3366236075278,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.191130308414959,0,0,0,0,0,0,0,0,0.091682010548885,0,0,0,0,0,0,0,0.0032816045333418,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.54090340593949,0.747822956430163,0,0,0,0,-0.683636705711081,0,0
RealEstate_excess,0,0.0353305481522374,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0465336252418046,0,0,-0.119659119489106,0,0,0,0,0.104107348284145,-0.0281278715845555,-0.0289193964254707,0,0,0,0,0,0,0.00174641349964364,0,0,0,0,0,0,0,0,0,0.0511243202999321,0,0.0406445416110439,0,-0.0237577597765717,0,0,0.0753780404556091,0,0,0,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0,-0.0161665919031269,-0.123557502009794,0.013019116562937,0,-0.012130577397882,0,0,0,0,0,0,0,0,0,-0.0167140890031138,0,0,0,0,0,0,0,0.0203313145044543,-0.0152178876522291,0,0.018875129196443,0,0,0,0.0668828167274896,0,0,0,0,0,0,0,0,0,0,0,-0.00838538623487256,0,-0.0676001521891601,-0.0100238563850927,0,0,0,0,0.108683831902426,0,0
MKvol,0,0,0,0,0,-0.00305925832740258,0,0,0,0,0,0,0,0,0,5.78500649541225e-05,0,0,0,0,0,0.00175697846539561,0,0,0,0,0,0,-0.00286366256001215,0,0,0,0,0,0.000521708546916957,0,0,0,0,0,0.000506340564528706,0,0,-0.000337982898589745,0,0,0,0,0,-0.000533163644055817,0,-0.000265769300715058,0,0,0,0,-0.00204113937863295,0,0
CarbonVol_Shenzhen,0,0,0,0,0,-1.0842021724855e-19,0,0,0,-0.0124745340966147,0,0,0,0,0,-0.145157916323084,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0.0818606810659454,0,0,0,0,0,0,-0.0124602542685988,0,0,0,0,0,0.297393557140169,0,0,0,0,0,0.228439578739187,-0.414207896354222,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,-0.00447288766119771,0,0,0,0,0,-0.000553903522224067,0,0,0,0,0,0,0,0,-0.00221680641551965,0,0.00993774427514547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00133831902890867,0,0,-0.00412122142725071,0,0,0,0,0,0.00073773533497024,0.00558403233571828,0,0,0,0,0,-0.0161707725031763,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00170443012723591,0,0,0,0,0,0,0
