,X600519.SH,X600104.SH,X000651.SZ,X002415.SZ,X000725.SZ,X000858.SZ,X000625.SZ,X000063.SZ,X002304.SZ,X600031.SH,X600690.SH,X600276.SH,X000100.SZ,X600118.SH,X600271.SH,X600372.SH,X000157.SZ,X600703.SH,X000338.SZ,X002129.SZ,X600089.SH,X002241.SZ,X600741.SH,X000559.SZ,X600177.SH,X600839.SH,X600066.SH,X002456.SZ,X600582.SH,X300124.SZ,X002236.SZ,X002292.SZ,X000800.SZ,X600060.SH,X600198.SH,X002465.SZ,X600435.SH,X000623.SZ,X000977.SZ,X000568.SZ,X002276.SZ,X601877.SH,X000581.SZ,X002475.SZ,X600498.SH,X000050.SZ,X002008.SZ,X000869.SZ,X002294.SZ,X300003.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0.0459869581511442,0,0,0,0,0,0,0,0,0,0,0,0,0.0196236927741137,0.0343594591631117,0,0,0,0,0,0,0,0.030117403808212,0.0557994388021654,0,0.0608502466429548,0,-0.00429483627424103,0,0,0,0,0,0,0,0,0,0.221008756748229,0.0751370713152053,0,0,0,0,0,0,0,0,0,0,0,0.00911755422087407,0,0,0,0,0,0
X600104.SH,0,0,0.0608995670187889,0,0,0,0,0,0,0,0,0,0,0,0,0.0608420793233815,0,0,0,0,0,0,0,0,0,0,0,-0.0239582965159193,0,0,0.0652464052907997,0,0.0208498395204093,0,0,0,0,0.109980168920457,0,0.317866263785689,0.0164686595993154,0,0,0,0,0,0,0,0,0,0,-0.00276308487093052,0,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0,0,0.0306869598995746,0,0,0,0,0,0,0.0322753247230127,0,0,0,0,0,0,0,0,0,0,0,0,0.033103128519855,0,0,0,0,0,0.103855676566551,0,0,0,0,0.00466954746787367,0.0845014171543472,0,0,0,0,0,0,0,0,0,0,0,-0.00401641290792556,0.0106808796256556,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0.0980929980037864,0,0,0,0,0,0,0.043908491910303,0,0,0,0,0,0.0119370000625346,0,0,0,0,2.16840434497101e-19,0,0,0,0,0.0235764350982675,0,0,0,0,0.208678388306152,0,0,0.0686240314608687,0,0.111299225164936,0,0,0,0.0173419172534757,0,0,0,0,0,0,-0.0231540276643421,0,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0925357556278537,0,0,0,0.137696272912661,0,0,0.162212477321206,0,0,0,0,0.0629602949555901,0,0,0.226379716494209,0,0,0,0,0,0,0,0,0,0,0,0,0.0707746337344675,0,0,0.216698773107078,0,0,0,0,0.117442239728132,0,-0.00115787931936168,4.33680868994202e-19,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0,0,0,0.0676744313640018,0,0,0,0,0,0,0.0571159868578717,0,0.0923324610477191,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.290716072791676,0,0,0,0,0,0,0,0,0,0,0,0,0.00421524466545948,0,0,0,0,0,0
X000625.SZ,0,0,0,0.0312761899075256,0,0,0,2.16840434497101e-19,0,0,0,0,0,0,0,0.0526674842353059,0,0,0,0,0,0,0,0.0163137253733418,0,0.033150272276943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0346671960597822,0,0,0,0,0,0,0,0,0,0,-0.0117780457090728,0.052946440400505,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.244651450405341,0,0,0,0.0326759297230284,0.0670672493726235,0,0,0,0,0,0,0,0.0535186210063333,0,0,0,0,0.0336484527568682,0.00883722726596907,0,0,0,0,0.165565437702349,0,0,0,0.0840008936337198,0,0,0,0.0107723903058951,0,0,0,0,0,0
X002304.SZ,0,0,0,0,0,0,0,0,0,0.0729416044639276,0,0,0,0,0,0.0685321067223933,0,0.0555180443166696,0,0,0,0,0,0,0,0,0,0,0,0,0.0270079325234683,0,0,0.0156406498133193,0,0,0,0.0399860592792934,0.100486477005954,0.0724287087554032,0,0,0,0,0,0,0,0,0.0985810612130891,0,0,0,-0.00266447309067246,0,0,0,0,0,0
X600031.SH,0,0,-0.018085805404502,0,0,0,0,0,0.0408719278788933,0,0,0,0,0,0,0.207923292975242,0.00886173854408603,0.110186166739512,0.0268145288840525,0,0.186614918349384,0,0,0,0,0,0,0,0,0,0,0,0,0,0.121967347044123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00634312561503887,0.0153801935029717,0,0,0,0,0,0
X600690.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0424409521705616,0,0,0,0,0.0525531636781293,0,0.0783224392440874,0,0,0,0,0,0,0,0.069182847609572,0,0,0,0,0,0.00373560660619375,0.0871195685272945,0,0.0434880417706458,0,0.0228621776444721,0,0,0,0,0,0,0.00239147387707581,0.00282823505997948,0,0,0,0,0,0
X600276.SH,0,0,0,0.217012029221983,0,0,0,0.0115109839820093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00173104654252513,0,0,0.0977490527736494,0,0,0,0,0.158153489628215,0,0,0,0,0,0,0.0962391371715945,0,0,0,0,0,0,0,0,0,0,-0.00278714364649684,0.0273482938144424,0,0,0,0,0,0
