,X600519.SH,X000858.SZ,X000568.SZ,X002415.SZ,X600809.SH,X600276.SH,X002304.SZ,X600690.SH,X002475.SZ,X000651.SZ,X300124.SZ,X600104.SH,X600031.SH,X000725.SZ,X300014.SZ,X000596.SZ,X002129.SZ,X000063.SZ,X003816.SZ,X000625.SZ,X002371.SZ,X000338.SZ,X600703.SH,X002049.SZ,X002179.SZ,X600089.SH,X000661.SZ,X000100.SZ,X002180.SZ,X002241.SZ,X600702.SH,X601877.SH,X300142.SZ,X600741.SH,X000157.SZ,X000977.SZ,X000733.SZ,X600522.SH,X002074.SZ,X000799.SZ,X600584.SH,X600460.SH,X300003.SZ,X601799.SH,X000066.SZ,X600779.SH,X600884.SH,X002007.SZ,X002236.SZ,X000800.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X300124.SZ,0,0,0,0,0,0,0,0,0.118714255689381,0,0,0,0,0,0.0663347953836997,0,0,0,0,0,-0.0382226506384664,0,0,0,0,0,0,-0.0126292258604992,0.167929841032855,0.0900338136609746,0.0508313454467972,0,-0.0340041666079943,0,0,0,0,0.0167304151684621,0,0,0,0,-0.0737246826744444,0,0,0,0,0.325715776292594,0,0,0.00152330874144137,-0.023404434410902,0,0,0,0,0,0,0
X600104.SH,0,0,0.0472176095064659,0,0,0,0,0.108172747303833,0,0,0,0,0.0437288426247177,0.0768875944718248,0,0,0,0,0,0.0903704326258221,-0.079098804949023,0,0,0,0,0,0,0,-0.0303482425649529,0,0,0,0,0,0.0470133117437543,0,0,0.0573210094155893,0,0,0,0,-0.00360289905556516,0,-0.0462035734322502,0.00495664947890766,0,0,0.0642415161894239,0,0,0.0415303639981992,-0.0148422899030683,0,0,0,0,0,0
X600031.SH,0,0.0101207473110216,0,0,0.0881765717374106,0,0,0.158582972477634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0481482201453042,0.00742739592960185,0,0,0,0,0.329013179577328,0.121006148982338,0,0,0,0,0,0,0,0,0,0,0,0.10204156992455,0,0,0,0,-0.00232098169687333,-0.230033950390125,0,0,0,0,0
X000725.SZ,0,0,0.0696922372592084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0121243485201078,0,0,0,0,0,0.116349168596194,0.0262222797256891,0,0,0,0,0,0,0,0.00685679448937747,0,0,0,0,0.0942741246868654,0.0468145216059127,0.0719022934644193,0,0,0,0,0.10284253200783,0,0,0,-0.00785636447551854,0,0,0,0,0,0,0
X300014.SZ,0,0.0385587188141752,0.0479602716244296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.311547497386286,0,0,0,0,0,0.05231573975175,0,0,0,-0.304108866491128,0,0,0,0.419832603184246,0,-0.459185110920101,0,0,0,0.167705074005314,0,0,0,0,0,-0.0314906176692644,0.0914060892395639,-0.0830677424435285,0,0,0,0,0,0
X000596.SZ,0,0,0,0,0,0,0.295372801376807,0,0,0,0,0,0.0522896525546875,0,0,0,0,0.12312593529066,0,0,0,0,0,0,0,0,0.0610850878263944,0,0,0,0,0,0,0,0,0.088413652081466,0,-0.00907720081049245,0,0.104723534275887,0,0,0,0,0,0,0,0,0,0.00685123296590799,0,0,0,0,0,0,0,0,0
X002129.SZ,0,0,0.0428180940879905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0791323511550967,0,0,0.164688563003637,0,0,0,0,0,0,0.0137758295336335,0,0,0,0.00244067961044284,0.0984684882337556,0,0,0.0412858325772517,0,0.428037760805969,0,0,0,0,0,-0.0298816092219068,0,0,0,0,0,0,0,0.0282927108493759,0.00349093420033758,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.180960851422563,0,0,1.0842021724855e-19,0,0,0,0,0,0,0,0,0,0,0,0.0980849024575045,0,0,0,0,0.0281855026437903,0,0,0,0.0321903857655687,0,0,0,0.166568688859915,0,0,0,-0.0112666241999488,0,0,0,0,0,0
X003816.SZ,0,0,0.00909257972754987,0,0,0.00456249870017723,0,0,0,0,0,0,0,0.0628359302140224,-0.014058258173692,0,0,0.0845408919134682,0,-0.0581717543133214,-0.00700282429986638,0,0.100434478489972,0,0,0.0379139687998055,0,0,0,0,0.0144479957858036,0.0101772648201101,0,0,0.0123481565331205,0.00403973292910452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00333700518396233,0.00475668227890151,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,-0.0309805394547432,0,0,0,0,0,0,0.0220075734761638,0.157503690102383,0.399248150483232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0452055854396627,0,-0.0475561968829442,0,0.379743212705035,0.231238793759175,0,0,0,0.207794097601403,0,0,0,-0.0565038175012687,0.0195665487495939,0,0,0,0,0.0864683785280424,0.195519644510846,0,0.059588736373354,-0.0379995698013002,0,0,0,0,0,0
X002371.SZ,0,0,0.168918570146445,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0208699460660635,0.0454939193526625,0,0,0,0,0,0.400068893405207,0,0,0,0,0.18333546502262,0,0,0.0203745538172115,0,0,0,0,0,0,0,0,0,0.311966395345323,0.0119928871005435,0.0613047883781899,0,0,0,0,0,0,0,-0.000640059698652942,0,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.13080149475579,0,0,0,-0.0594172761922445,0,0,0,0.0112587018757786,0,0,0,0,0,0,0,0,0,0,0.00612513026563001,0,0,0.244419819610954,0,0,0,0,-0.0223777935926543,0,0,0,0.00788694312044634,0,0,0,0,0,0.148610684499488,-0.196539461687035,0.0189973345915381,-0.00413948125104463,0,0,0,0,0,0
X600703.SH,0,0.210488389467714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0564056289635049,0,0,0,0,0,0,0,0,0,0,0.118327109793341,-0.0282712652747528,0,0.16600345880874,0,0,0,0,0.184504046698301,0,0,0,0,0,0,0,0.206877304889229,0,0,0.0240549668372638,0,0.0950412951220017,0,0.0206509356032579,0,0,0,0,0,0,0
X002049.SZ,0,0,0,0,0,0,0,0,0,0,0,0,-0.0626904672600515,0,0,-0.0345897278398847,0,1.73472347597681e-18,0,0,0.074835480195898,0,0,0,0,0,0,0,0,0.250462505468186,0,-0.200225749233177,-0.0597905924648105,0,0,0,0,0,0,0,0,0,0.374982769359659,0,0.100205750599336,-0.0650801742618128,0,0,0,0,0,-0.0410050365711399,-0.0364385574664602,0,0,0,0,0,0
X002179.SZ,0,0,0,0,0,0.037658182145458,0,0,0,0,0,0,0,0,0.109462282134885,-0.0151158283115025,0,0,0,0.0306844630501914,0,0,0,0.0208265892513503,0,0,0,0,0,0,0,0,0,0,0,0.0313856231505084,0.283824760781637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0153621622918334,-0.0142508756137369,0,0,0,0,0,0
X600089.SH,0,0,0,0.00891355831505344,0,0,0,0,0,0,0,0,0,0,0.0890029162419724,0,0.106567046227558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.144898689258529,0.0314792622644784,0.0697725898632573,0.11866028870885,0,0,0,-6.93889390390723e-18,0,0,0,0.0723364828715462,0,0.0282687818660288,-0.123777600481159,0,0,0,0.0926926242689903,0,0.00964213007107028,0,0,0,0,0,0,0
X000661.SZ,0,0,0.0180428510044222,0,0,0.24094777930746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.167833388377066,0,0,0,0,0.0107274975253309,0,0,0,0,0,0,-1.73472347597681e-18,0.00490139306586929,0,0.0499636208415334,0,0.19902260453164,0,0,0,0,0,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0730492795420048,0,0,0,0.159832351938965,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0921009488507521,0,0,0,0.0394717495331658,0,0.0328210841093026,0,0,0,0.0259596492840847,0,0,0,0,0,0.023376823617241,0,0,0,0,0.0390229940814231,0,0,0,0,0,0
X002180.SZ,0,0,0.0349630305537415,0,5.42101086242752e-20,0.0379251940392784,0,0.0442820880440429,0,0,0,0,0,0,0,0.0286502741675349,0.248734940430723,0,0,0,0.0958044591463537,0,0,0,0,0,0,0,0,0,-0.0842329244822962,0,0,0,0,0,0,0,0,0,0,0,0,0,0.330024883571618,0,0,0,0,0,0.127353311251537,-0.0876276340445797,0.00373517604962429,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0.0877455059815466,0,0,0,0,0,0,0,0,0,0,0.182602373758085,0.0546193606342922,0,0,0.0190757735567232,2.45513919568605e-05,0,0,0,0,0,0,0,0,0,0,-0.0178243108920615,0,0.0595356305816872,0,-0.0863934645006958,0.297547648702342,0,0,0,0.0720718193785209,0,0,0,0,0,-0.147488883481457,0,-0.0384391830799326,0,0,0,0,0,0
X600702.SH,0,0,0.0438903962276883,0,0,0.102752128611179,0,0,0,0,0,0,-0.0726107315725259,0,0,0,0,0,0,0,-0.0403505481569653,0,0,-0.0354167460661412,0,0,0.0862636521145425,0,0,0,0,0,0,0,0,0,-0.0936315986198331,0,0,0.467484952895481,0,0,-0.244514215493308,0,0.0506232161036477,0,0,0.145527271667775,0,0,0,0,0.0245167527055799,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0,0.056245094344811,0,0,0,0,0,0,0,0,-0.028103354642286,0,0,0,0,0,0.16425228379121,0,0,0,0,0,0,0,0.18228077200937,0.16465981939708,0.0293407228071737,-0.166381237473229,0.0648079666274428,0,-0.0392596101122379,0,0,0,0,0,0,0.104868174235372,0,0,0,0.00374465570171803,-0.00281942773549141,0,0,0,0,0,0,0
X300142.SZ,0,0,0,0.122403831498439,0,0.420718845648661,0,0,0,0.122907502383283,0,0,0,0,0,0,0,0,0,-0.0194338285742836,0.171112671618124,0,0,0,0,0,0,0,-0.037166572452843,-0.0892302743936214,0,0.0186065337982583,0,0,0.0750150848276025,0,0,0,0,0.00145090649159599,0,0,0,0,0,0,0,0.272737010558468,0,-0.226980080371317,0,-0.0202049431720306,0.0518216402208758,0,0,0,0,0,0
X600741.SH,0,0,0,0,0,0.112242778537473,0,0,0.169726835975048,0,0,0,0,0,0,0,0,0,0,0.104927368755557,0,0,0,0,0,0.0156726872423316,0,0,0,0.0524364942170392,0,0,-0.00395676760421763,0,0,0,0,0,0,0,0,0,0,0.175664295263267,0.0107814391080715,0.0408065397879785,0,-0.0789914621660479,0,0.126878222882895,0,0,0.00218981604978281,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.381987229901036,0.0221749038650756,0,0,0,0,0,0,0,0.152196474743779,0,0,0,0.195887819304075,0,0,0,0,0,0.0514068672662106,0,0,0,0,0,0,0,0,0.00388122445778399,0,0,-0.0175207664958586,0,0,0,0,0,0.0080781765985227,0,-0.0067773130928451,-0.00487577639939842,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0,-0.348785055077391,0.125357568382772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0188958374314043,0.0768532436978937,0,0,0,0,0,0,0,0.0184227963755743,0,0,0,0,0.0860421868145684,0,0.0437671405720197,0,0,0,0.738942856045355,-0.0802642875617271,0,0,0.0136764016892415,0,0,0,0,0,0
X000733.SZ,0,0,0,0,-0.065317373462297,0.0694251940446918,0,0,0,0,0,0,0,0,0,0,0.124868179134771,0,0,0.022345850486615,0,0,0,0.102854738008526,0.216628881644393,0,0,0,0,0,0,0,0.0191888295430778,0,0,0,0,0.0609539519601129,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0281321896612342,0,0,0,0,0,0,0
X600522.SH,0,0,0,0,0,-0.578578659370108,0,0,0,0,0,0,0,0,0,0,0.830226359736004,0,0,0.0755717448160558,0,0,0,0,0,0,0,0,-0.330592799310433,0.279694546520908,0,0,0,0,0,0.242553683327459,0,0,0,0,0,0,0,0,0,0.0121808823108678,0.132421990341772,0,0,0,0,-0.176143749719462,0.0893141296480423,-2.77555756156289e-17,0,0,0,0,0
X002074.SZ,0,0,0,0,0,-0.0515908562435508,0,0,0.0257296567965293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0415141824344944,0,0,0,0,0,0,0,0,-0.000298565104498993,0,0,0,0,0.0258150107125178,0,0,0.0120718815156415,0,0,0,0,0,0.163062007441884,0,0,0,0,0.0188491289555838,0,0,0,0,0,0,0
X000799.SZ,0,0.131915386722916,0.0410971733212159,0,0.0470945236097088,0,0,0,0,0,-0.0209574957202135,0,0,0,0,0.0540417032806988,0.0329870723088582,0,0,0,0,0,0,0,0,0,0,0,0,0,0.356251796786688,0,0,0,0,0.0307739178074287,-0.00529056482319657,0,0,0,0,0,0,0,0,0.419728194212063,0,0,0,0.0655970040307103,0,0,0.00921266975402919,0,0,0,0,0,0
X600584.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0772886134018301,0,0,0,0,0,0,0,0,0.11511143429266,0,0,0,0,0,0,0.0481569131337468,0,0,0,0,0.181178371322522,0,0,0,0.0012064042109097,0,0,0.317710545252445,0.0722638626303091,0,0.100266124238932,0,0,0,0,0,0,0,-0.00390786745387507,0,0,0,0,0,0
X600460.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.158276457937915,0,-1.38777878078145e-17,0,0,0.107365482691142,0,0.116132471642552,0,0,0,0,0.0528439494112143,0,0,0,0,0,0,0,0.108904328141111,0,0,0,0,0.171361757872171,0,0,0.185245447951811,0,0,0,0.0940606730298345,0,0.0397984917260452,0,0.0221930832214022,0,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0.241833643287511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.357037544149132,0,0,-0.0622126546919863,0,0,0.0731247832490869,0,0,0,-0.364638711596957,0.0538972148794896,0,0,0,0.0682479872082948,-0.0433229857296539,0,0,0,0.222686694455822,0,0,0,0,0,0,0.264634819000039,0,0,0,0.0202165964305467,0,0,0,0,0,0,0
X601799.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.156819339028826,0,0,0,0.0267277894592835,0.147611528842731,0,0,0,0,0,0,0,0.0612469502959463,0,0.083409748313185,0,-0.168844303081253,0,0,0,0,0,0.0850133592648232,0,0,0,-0.0338142139149033,0,0,0,0,0,0,0.016913093548729,0,0.0308460252792822,-0.011485036297871,0,0,0,0,0,0
X000066.SZ,0,0.133542907812343,0.00429823996292907,0,0,0,0,0,0,0,0,0,0,0,0,0,0.158699564300693,0,0,0,0,0,0.384125272266635,0,0,0,0,0,0,0,0.244592079834761,0,0,0.47725531312679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0464608238134465,0,-0.0536715327186176,0.0284142833444974,0,0,0,0,0,0
X600779.SH,0,0,0.0783850985672957,0,0,-0.0429773200542919,0,0.168243247047528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0426991839227427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.386974102783651,0,0,0,0,-0.0190898012937079,0,0,0,0,0,-0.153830555579504,0.0324709268696737,-0.0295193292540701,0,0,0,0,0,0
X600884.SH,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,-0.141464274654005,0,0.0726525750406126,0,0,0.196309372185521,0,0.0755281127761838,0,0,0,0,0,0.0369585282792808,0,0,0,0,0,0.179511612607994,0,0,0,-0.0640456332663391,0,0,0.575217109622941,-0.043576367158367,0,0,0,0,0,0,0,0,0.0715277252545635,0,0,0.00739532664424749,0,-0.196274198097413,0,0,0,0,0
X002007.SZ,0,0,0,0,0,0,0,0.30905288462199,0.125052551559363,0,0.165987902811184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0868387865960307,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0.216288186104669,0,0,0,0,0,0,0,0,0.029198076937072,0.0144250386331774,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0441333275667699,0,0,0,0.0920194160603983,0,0.0907992396618198,8.67361737988404e-19,0,0,0,0,0,0.0273184156019334,0,0,0,0,0,0,0,0,0.165506781835526,0,0,0,0.00316291214711498,0,0.0286556687215501,0,0,0,0,0,0,0,0,0,0.0164332503329933,0.00271125484849984,0,0,0,0,0,0
X000800.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.271721757918334,0,0.396288872832079,0,0,0.0304171574288933,0,0,0.113138597961529,0.0994820927858952,-0.101255276251704,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0.0331384070753795,0.113357485329767,0,0,0,0,0,0,-0.00320729275472317,0.0523427511634619,0,0,0,0,0,0
Change_TY3M,0,0,0.1218260864168,0,0,-0.123383413728638,0,0,0.271633918704197,0,0,0,-0.211364292342246,0,-0.360734562252053,0,0,0,0,0,0,0,0,0,-0.187213507162483,0,0,0,0,-0.222772691818082,0,0,0,0,0,0,0,0.474114812778459,0,0,0,0,0,0,0,0.13990165273874,0,0,0,0,0,0.0813460781681172,-0.0908801643420388,-0.112020332012805,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.199381091925433,0,0,0,0,0,0,0,0,-0.199528576489564,0,-0.212706342889674,0,0,0,0,0,0,0,0,0,0,0,0,0.0523131484649566,0,0,0,0,0,0,0,0,-0.343944370257616,0,0,0.896656555701001,0,1.04642409042908,0,0,0,0,0,0
TED,0,0,-0.0244039538151965,0,-0.0746272972524287,0,0,0,0,0,0,0,0,0,-1.13562225559279,0,0,0,0,-0.362895825731161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0864045123257747,0,-3.46944695195361e-18,0,1.34677288478411,0,0,0,0,0,0,0
RealEstate_excess,-0.0514845364037477,0,0,0,-0.139312369036424,0,0,0,0,0,0,0,0,0,0,0,-0.000225286521425677,0.140793566193091,-0.0250568195149596,0,0,0,0,0.0732495313901731,0,-0.153520132104234,0,0,0,0,0,0,0,0,0,0.0345536489126751,0.0759717959524384,0,-0.0342442277651478,0,0.0264978207412334,0,0,0,0,0,0,0,0,0,0,0,0.019222606570848,0,0,0,0,0,0
MKreturn,0,0.0386352089716527,0.0125265949016922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0844116314089149,0,0,0,0,0,0.0311349804101297,0,-0.0899896977262079,0,0,-0.0114719272098627,0,-0.0423367131793825,0,0,0,0,0,0,0,0,0,0.0474037509468825,0,0,0,0.0163475666428406,0,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,5.42101086242752e-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00177232681449072,-0.00150866859938672,-0.000497795610313105,0,0,0,0,0,0,0,0,0,0,0,0,5.42101086242752e-20,0,0,0.0159307297366977,-0.0165038460304169,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,-0.000158664528314403,0,0,-0.00219299768094987,0,0.000564295720722613,0,0,0,0,0,-0.0040049417798297,0,0,0,0,0,0,0,0,0,0.00649436440265942,0,-0.0091473791105095,0,-5.42101086242752e-20,0,0,0,0,0,0,0,0,-0.00268437708539444,0,0.00433450779741258,0,0,0,0,0,0.0067412638373149,0,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,-0.00389027460717417,0,0,-0.000302392394656434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00322856245492753,0,0,0,-0.00620584895540215,0,0,0,0,0,0,0,0,0,-0.00662951505284039,0,0,0,0,0,0,-0.00353798394654149,0.0193066639813266,-0.023840536865015,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00692296595813205,0,0,-0.00831251565041074,0,0,0,0,0,0.00932317140096876,0,0,0,0,0,0,0.00411173400831909,0,0,0,0,0,0.00994201833486866,-0.00153485447215013,0.0223367513686239,0,0,0,0,0,0
