,X600519.SH,X000858.SZ,X600276.SH,X002475.SZ,X000651.SZ,X002415.SZ,X600104.SH,X000063.SZ,X002304.SZ,X600031.SH,X000725.SZ,X000661.SZ,X000568.SZ,X003816.SZ,X600809.SH,X000338.SZ,X600690.SH,X600703.SH,X002241.SZ,X002371.SZ,X300014.SZ,X002007.SZ,X000100.SZ,X000596.SZ,X300142.SZ,X300003.SZ,X600741.SH,X600183.SH,X002129.SZ,X300124.SZ,X002236.SZ,X000625.SZ,X002049.SZ,X000157.SZ,X000800.SZ,X601877.SH,X000977.SZ,X600584.SH,X002456.SZ,X300136.SZ,X002414.SZ,X002463.SZ,X002179.SZ,X000066.SZ,X002185.SZ,X002008.SZ,X600118.SH,X002223.SZ,X002180.SZ,X600498.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.157195596791814,0.10159331055875,0,0,0,0,0,0.113229848229955,0,0,0,0.0179199134172337,0,0,0,0,-6.93889390390723e-18,0.0388275356017115,0,0,0,0,0,0,0,0,0,0,0,0.011043136265383,0,0.0360105515182034,0,0,0,-0.0399027028317977,0.0243335979637344,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0028520590458932,0,0,0,0,0,0,0
X000858.SZ,0.164224026433056,0,0,0,0,0,0,0,0,0,0,0,0.256872754000478,0,0.192515130070782,0,0,0.000650155337055522,0.0487093172320896,0,0,0,0,0,0.171024499259643,0,0,0,0.0377237989225034,0.0271123003473341,0,0,0,0,0,0,0,0,0,0,0,0,0,0.134411255313425,0,0,0,0,0,0,0,-0.00368357648461683,0.00612861219988574,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0,0,0.242946626333902,0,0,0.0613017365282397,0,0,0,0,0.00884559704717544,0,0.00325397862379069,0,0,0.218367337116475,0,0,0.271696791373702,0,0,0,0,0.0432413942095529,0,0,0,0,0,0,0,0,0,0,0,0,-0.0234802046724081,0,0,0,0,-0.0548346872207106,-0.0162081853658001,0,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0410542905390648,0.22138126410449,0,0,0,0,0,0,0,0,0.0417568876888974,0,0,0,-0.105398449989795,0.0352435880376201,0,0,0,0,0,0.0653732820283849,0.105875984038993,0,0,0,0,0.0633180881995761,0,0,0,0.0360795463544158,0,-0.0346881209957201,-0.0120022877585067,-0.0117309963187905,0,0,0,0,0,0
X000651.SZ,0,0.0422151057336454,0,0,0,0,0,0,0,0.25237774481069,0,0,0,0,0,0,0.230605692598592,0,0,0,0,0,0,0,0,0,0,0,-0.0136846773748839,0,0,0,0.0682157120983714,0,0,0,0,-0.0115956447203282,0,0,0,0,0,0,-0.0314295183021773,0.0188045236977057,0,0,0,0.0513383326649144,0,0.00660595228448811,-0.00102174064169703,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0299645582057863,0,0.198727617731692,0,-0.0430225625165697,0,0.0830078864127397,0,0,0,0,0,0,0,0,0,0.0691139467416713,0,0,0.378692022623678,0.00300021920988362,0.000216674833614171,-0.00584999470040033,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0,0,0.0135108731143096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104358981910371,0.0588841255508674,0,0,0,0,0.466178949177888,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0.15749522296523,-0.0332835859919204,0,0,0,0,0,-0.0394727272885236,0.00125658577535624,0.00290944099705963,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0655408103281228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0471566014350484,0,0.124496394789281,0,0.0451693955300091,0.101572127642763,0.14548153221746,-0.0523900048801178,0.0252585150912215,-0.0394188361729704,0,0,0,0,0,0
X002304.SZ,0,0.403386341768482,0,0,0,0,0,0,0,0,0,0,0.0800481370900595,0,0,0,0,0.0655473384097275,0,0.0207929267296539,0,0,0,0,0,0,0.0701453886752231,0,-0.0937542914955782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00362482704971241,0,0,0,0,0,0
X600031.SH,0,0,0,0,0.100672416015087,0,0,0,0.0452275735094076,0,0,0,0.0558097165144614,0,0,0.188322117981259,0,0,0,0,0.00648031571150912,0,0,0.0276089193273387,0,0.068333590468765,0.0835580323287096,0,0,0,0,0,0.0499635480582892,0.156285610537096,0.0191679355040917,0,0,-0.0785037969607505,0,0,0,0,0,0,0,0.214308235775657,0,-0.0158502304797584,0,0,0,-0.0147067982360662,0,0,0,0,0,0,0
