,X600519.SH,X000858.SZ,X002415.SZ,X600104.SH,X000651.SZ,X600276.SH,X002304.SZ,X000725.SZ,X000063.SZ,X600690.SH,X600031.SH,X002475.SZ,X000338.SZ,X000568.SZ,X600741.SH,X000100.SZ,X600703.SH,X601877.SH,X600271.SH,X000661.SZ,X002236.SZ,X000596.SZ,X600809.SH,X300003.SZ,X300124.SZ,X002008.SZ,X000625.SZ,X600487.SH,X002007.SZ,X002456.SZ,X600867.SH,X600776.SH,X600498.SH,X000157.SZ,X002180.SZ,X600177.SH,X300142.SZ,X002179.SZ,X300146.SZ,X002371.SZ,X000050.SZ,X000977.SZ,X600118.SH,X002241.SZ,X600522.SH,X600066.SH,X600089.SH,X600372.SH,X000066.SZ,X300136.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.305014055921356,0,0,0,0.119790399423802,1.73472347597681e-18,-0.00156059560255743,0,0,0,0,0,0,0,0,-0.104521465030168,0,0,0.0240491783348294,0,0.0381780074016646,0.00229259636933604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0697857600439528,0,0,-0.0181921547214021,-0.0142233339753421,0,0,0,0,0,0,0,0,-0.0164563293306296,0.0295136837435737,0,0,0,-0.00297831867110666,0,0
X000858.SZ,0.0809476548873014,0,0,0,0,0,0.150170957317271,0,0,0,0.0304542256434291,0,0.0492289050326286,0.339125671337225,0,-0.0110392421559425,0,0,0,0,0.0589664819631803,0.0445018967965866,0.0813144073456877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0221927055350865,0,-0.00800691429527979,0,0,0,0,-0.0314009025308931,0,0
X002415.SZ,0,0,0,0,0,0.0607337390254616,0,0,0,0,0,0.0936227742512854,0,0.0534340265448841,0.0284332247749767,0,0,0,-0.0148959479647918,0,0.287699651986601,0,0.0289811231468891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.131965042989323,0,0,-0.00363015938344635,0,0,0,0,0,0,0,0,0.010767723078155,0,-0.0345824485833646,0.0522089341853067,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0,0,0.038276231895978,0,0,0.0589664481356996,0.0605039761519126,0.372608514057694,0,0.00888776131532327,0,0,0,0.0624064918089546,0,0,0.0335903284041488,0,0,0,0,0.0913184568267591,0,0,-0.0336119280545286,0,0,0.0334113868180914,0,0,0,0,0,-4.33680868994202e-19,0.0325347773110926,0,0.0855724981554677,0,0,0,0,0.128304470791938,0,0,0.0115350928831426,-0.122250762655657,0,0,0,0,0,0
X000651.SZ,0,0.159394014564538,0,0.151854145807176,0,0,0,0,0,0.022785267767858,0,0,0.0787627437977943,0,0.0225864478163671,0,0,0,0,0,0.138019593720116,0,0,0,0,0,0,0,0,0,0,0.0136972430424828,0,0,0,0,0,0,0,0,-0.0386924932686102,0,0,0,0,0,0,0,0,0.0049665906908469,0,0,0,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0.106532496291898,0,0,0,0,0,0,0,0,0,0,0,0,0.0767651192815523,0,0.0801719150875936,0,0.260709295339698,0,0,0,0,0,0,0,0.024761177576917,0,0,-0.0493630304410047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.034181373191799,0.0479961798033512,0,0,0,0.00304395447516464,0,0
X002304.SZ,0,0.160525438798022,0,0,0,0,0,0,0,0,0.158092104114484,0,0.0270620455320897,0.230854458088422,0,0,0,0,0,0,0,0.147065097705377,0,0,0.107579960361288,0,0,0,0,0,0,0.00615915663556081,0,0,0,0,0,0,0.0356478573294521,0,0.02543730329359,0,0,0,0,0,0,0,0.0392567653048919,0,0,0.00391435710645598,0,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0.0464418928384612,0,0,0,0,0.153573847358607,0,0,1.0842021724855e-19,0,0,0,0,0.0476700492721523,0,0,0,0,0.0735304537296765,0.206752367607227,0.0521564721161485,0,0,0,0,0,0.0432459496309452,0,0,0,0.122072165140092,0,0,0,0,0,0,0,0,0,0,-0.040821342886861,0.0577103832193786,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.144335437827398,0,0,0.00964367052185145,0.0375990925408357,0,0,0,0.0012083231112881,0,0,0,0,0,0,0.183045499413221,0,0.0675028246295303,0,0.0104651932802751,0.448770119579133,0,0,0,0,0,0,0,0,0.161919722285212,0,0,0,0,0,0,0.048545197221122,0,0,-0.0149661514795603,0,0,0,0,0,0,0
X600690.SH,0,0.104864662771791,0,0.192024541579845,0.205709365257588,0,0,0,0,0,0,0,0.098212675458493,0,0,0,0,0,0.0177027706017249,0,0,0,0.00874256599269625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.079669465141605,0,0,0,0.155539356236715,0,0,0,0,0,0,0,0,0,-0.0274822828456258,-0.00674948471220713,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,0.114767252499374,0,0,0,0,0.335848708250073,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0.143010742066419,0.0890243496805349,0,-0.0404160547994861,0,0,0,0,0,0,0,0,0.00760312967359148,0,-0.0506459203441221,0,0,0,0,0,0,0,0,-0.00442785079107579,0.024129102458689,0,0,0,-0.0911277848989602,0,0
X002475.SZ,0,0,0,0,0,0,-0.0337034032372406,-0.0252053394413095,0,0,0.0411177472863948,0,0,0,0,0,0,0.104027731767738,-0.0734614083490987,0,0,0,0,0,0,0,0,0,0,0.167040019120626,0,0,0,0,0,0,0.123493547327254,0,0.209585929816754,0,0,-0.0030027695303647,0,0.29389937635633,0,0,0,0,0,0.0463006926656239,0,0.0137224925556783,-0.0678296167854226,0,0,0,-0.0335924555344785,0,0
X000338.SZ,0,0.0456771454831778,0,0.217661233384645,0.348216674294027,0,0,0,0,0,0.0951741663933791,0,0,0,0.00776777556022898,0,0,0,0,0,0.125308255204111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0439623745229352,0,0,0,0,0,0,0,0,0,0,-0.0167050770048318,0.0232441738289713,0,0,0,0,0,0
X000568.SZ,0,0.340560311420713,0,0,0,0.0268250371806376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10878811242304,0.181634838279798,0,0,0,0.00690875581524264,0,0,0,0.0496640148765799,0.00210772601412615,0,0,0,0,0,0,0.12600288813061,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0235920834799553,0,0,0,0,0,0
X600741.SH,0,0,0,0.390383182776648,0,0,0,0,0,0,0,0,0.246010220332567,0,0,0,0,0,0,0,0,0,0,0,0,0.199357742590889,0,0,0,0.0901925561506361,0.0909925536435425,-0.00287372977868112,0,0,0,0,0,0,0,0,-0.0325816522241187,0,0,0,0,0,0,0,0,0,0,0,0.0210969924172223,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,-0.134354355823714,0,0.0747109153821278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0123300457556813,0.466786393472571,-0.0329959424479416,0.221092061171564,0,0.0233378565055896,0,0,0,0,0,0,0,0,0.107773803912995,0,0.172659766631082,0,0,0,0,0,0,0,0,-0.196872635607396,0,-0.0360256489089004,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102845717537274,-0.0862223942903515,0,0,0,0,0,0.565598667491427,0,0,0,0,0,0,-0.096585813809019,0,0,0,0,0,0,0,0,0,0,0,0.00873055011789627,0.0642462019100102,0,0.107560879512111,0,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0,0.0463955308343369,0,0,0.0872544313833445,0,0,0,0,0,0,0,0,0.116914394018256,0,0,0,0.0223683090238584,0,0,0,0.127741935991393,-0.00879725481647494,0.0826592319820529,0,0,0,0,0,0,0,0.0143705160621942,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0.000436313155060263,-0.0206883392104157,0,0,0,0,0,0
X600271.SH,0,0,0,0,0,0,0,0.0750715072942463,0.26411870481504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.161870601480931,0,0,6.93889390390723e-18,0,0,0,0,-0.0272679704089757,0,0,0.149410758150618,0,0,0,0.191905992304419,-0.0420484610941769,0,0.11755673158983,0,0,0,0.0511351653393483,0,0,0,0.105767897579548,0,-0.00194526018280456,0,0,0,0,0,0,0
X000661.SZ,0,0,0,0,0,0.328893954139875,0,0,0,0,0,0,0,0,0,0,-0.0133745568128064,0,0,0,0,0,2.16840434497101e-19,0.0297411365107749,0,0.243796383634579,0,0,0,0,0.00568678978159289,-0.0311027352183684,0,0,0,0,0,0,0.0916945130820387,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0146545509813928,0,0,0,0,0,0
X002236.SZ,0,0,0.0664147290721313,0.0396014708148144,0,0,0,0,0,0,0,0,0,0,0.038943339324546,0,0,0,0.0473195382558432,0,0,0,0,0,0.12376221562518,0,0,0,0,0.116868457909025,0,0.0421371848597296,0,0,0.000943378050624665,0,0.0226266872369203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0146860075111283,0,0,0,0,0,0
X000596.SZ,0.236583539848714,0.295708129419894,0,0,0,0,0,0,0,0,0,0,0,0.0894521820954144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00346802833476372,0,0,0,0,-0.0205367330881792,0,0,0,0.0314363314283829,0,0,0,0,0,0,0,0,0.0826078911196421,0,0.00565588423185608,0.00619390214149274,0,0,0,0,0,0
X600809.SH,0,0.477270095674823,0,0,0,0.00289651123985374,0.144293527387437,0,0.0312361631570517,0,0,0,0.0911311650780052,0,0,0,0,0,0,0,0,0.0314459641528845,0,0.0286254620490552,0,0,0.0181292631616194,0,0,0,0.00406746851617035,0,0,0,0,0,0,0,0,0,0.00871028628918797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0.218441630203647,0,0,0,0,0,0,0,0.0623178043404855,0,0,0.00127439104182451,0,0,0,0,0,0,0,0,0.0179298188905436,0,0,0.564599836250985,0,0,-0.0293803505475395,0,0,0,0,0,0,0.0137283737621195,0.0699644573285332,0,0.177925645292485,0,0,0,0,0,0,0.165631610983155,0,0,0,-0.046405346794857,0,0,0,0,0,0
X300124.SZ,0,0.0730177294427599,0,0,0,0,0.0496472825436483,0.0359843374378531,0,0,0,0,0,0,0,0.204772346813403,0,0,0,0,0,0,0,0,0,0,0,0.0191283754340564,0,0,0,0.0801894466097576,0,0,0,0,0.0641440503691018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00925712521265734,0.0595857766697408,0,0,0,0,0,0
X002008.SZ,0,0,0,0,0,0,0,0,0.0937665754450302,0,0,0,0,0.219176055170681,0,0,0,0,0,0.0585339206177736,0.128427633056784,0.0531704714758837,0.0757322412305077,0,0,0,0,0,0,0,0,-0.018559528519581,0,0,0,0,0,0.110251732328853,0,0,0,0,0,0,0,0,0,0,0,0.226681143904359,0,0.0122537355011477,-0.00986970172271697,0,0,0,0,0,0
X000625.SZ,0,0.00845627583051153,0,0,0,0,0,0,0,0,0,0,0,0,0,0.212672276888509,0,0,0.0530463552747984,0,0,0,0,0,0,0,0,0,0,0,0.0254078511334831,0,0,0,0,0,0,0,0,0,-0.0817362735365212,0.253325868821546,0,0,0,0,0,0.139712375619983,0,0,0,-0.0448290531019032,0,0,0,0,0,0,0
