,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000858.SZ,X600276.SH,X000725.SZ,X002304.SZ,X000063.SZ,X600703.SH,X000568.SZ,X600690.SH,X002236.SZ,X002475.SZ,X002241.SZ,X000625.SZ,X600741.SH,X600031.SH,X002456.SZ,X000338.SZ,X600066.SH,X000100.SZ,X300124.SZ,X601877.SH,X300003.SZ,X600809.SH,X600487.SH,X002008.SZ,X300136.SZ,X002085.SZ,X002508.SZ,X600089.SH,X600177.SH,X600271.SH,X000157.SZ,X600522.SH,X002294.SZ,X600118.SH,X600867.SH,X300115.SZ,X600372.SH,X000050.SZ,X000981.SZ,X600699.SH,X000559.SZ,X600566.SH,X002074.SZ,X600498.SH,X002179.SZ,X002007.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X000568.SZ,0.42851475577997,0.0172612245904775,0,0,0.243170596105922,0,0,0.0278178495237851,0.00642706834766394,0,0,0.040788000089974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0639151087183795,0,0,0,0,0,0,0,0,0,0,0,0.0360594469100957,0.041990482406804,0,0,0,0,0.021340762096796,0,0,0,0,-0.00804173707855584,-0.0202817109797151,0,0,0,0,0,0
X600690.SH,0,0,0.196576975020422,0.239859885164328,0,0,0,0,0,0,0.0196636937760156,0,0.136352030971168,0,0,0,0.0301135956163959,0,0,0,0,0,0,0,0,0,0,0.153804681264405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00278628384029716,-0.0042431068193933,0,0,0,0,0,0
X002236.SZ,0,0,0.257616713649192,0,-0.0889791991019896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.178548559206835,0,0,0.127315714104605,0,0,0,0,0,0.11118253890417,0.096078945656274,0,0.179279516669987,0.010623112127569,0,0,0,0,0.221099680780038,0,0,0,0,0,0,0.00197546718363014,0,0,0,0,0,0
X002475.SZ,0,0,0.0753358147297055,0,0,0,0,0,0,0.0387141434133514,0,0,0.222898261725106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.272173099885245,0.0714798108757555,0,0,-0.0605387282333116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.120505628990328,0,0,0,0,0.00978319469766895,-0.0708669919809599,0,0,0,0,0,0
X002241.SZ,0,0.062163009204601,0,0,0,0,0,0,0.226719796668779,0.212292588003258,0,0,-8.67361737988404e-19,0,0,0,0,0,0.296525017649591,0,0,0,0.0608143636181037,0,0,0.00221473972509875,0,0,0,0,0,0.0433727057224524,0,0,0,0,0.221617302166179,0,0,0,0,0,0,0.0704485723726932,-0.200874172198243,0,0,0,0,0,0,0,-0.0403107593739045,0,0,0,0.0311296122233841,0,0
X000625.SZ,0,0,0.0235751281375823,0.0335347206716351,0.00584943225458595,0,0,0,0,0,0,0,0.079563971801224,0,0,0,0,0.146855319006018,0,0.0239161267389601,0,0,0,0,0,0,0,0,-0.0110703175885035,0,0,0,0.057022729671166,0,0,0,0,0,0,0.0335924503473964,0.0646881912723693,0.119592333250383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600741.SH,0,0.45431185931108,0.0211444522370504,0,0,0,0,0,0,0.159249434426889,0,0,0.0100850426780126,0,0,0,0,-0.0760555242740754,0,0,0,-0.19982836686893,0,0,0,0,0,0,0.145760294435983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0183130055320908,0,0,0,0,0,0
X600031.SH,0,-0.0706942485728755,0,0,0,0,0,0,0,0,0,0,0,0,0,0.110794353722945,0,0,0.138454963577701,0,0,0,0,0.180506969652084,0,0,0,-0.00978294649303335,0,0,0,0,0,0.071699399151062,0.119268563169609,0,0.047165353909753,0,0,0,0,0.235259045603584,0,0,0,0.0860475408682293,0,0,0,0,0,-0.0330855758253505,0.0114618195100193,0,0,0,0,0,0
X002456.SZ,-0.0371917781087895,0,0,0,0,0,0,0,0,0,0,0,0.247981333633397,0,0.071914357823556,0,0,0,0,0,0,0,0.0130732518194607,0,-0.0659895015562315,0,0.213337715299236,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0.234840803008629,0.0104794437937887,0,0.073771639206879,0,0,0,0,0,0,0,0,0,-0.0152887886433147,0.0401814720664814,0,0,0,0.182682937043841,0,0
X000338.SZ,0,0,0,-0.273916564042207,0,0,0,0,0.0752858728914988,0,0,0,0,0,0,0,0,0.379300352661695,0,0,0,0,0,0.0346914574560652,0,0,0.0196779146962351,0.26096074461398,0,0,0,0,0,0,0,0,0,-0.0086275918305375,0,0,0,0,0,0.144388744102752,0,0,0.0824317943567712,0,0,0,0,0,0.0164190415489126,0,0,0,-0.0721401240203016,0,0
X600066.SH,0,0,0,0,0,0,0,0,-0.160829040884164,0,0,0.0495182431108152,0,0,0,0,0,0,0,0,0,0,0.0641200430847164,0,0,0.0272368043405075,-0.0405590417748955,0,0,0,0,0,0,0,0,0,0,0,-0.131462192781417,0,0,0,0.313849721907403,0,0,0.0598481590017789,0,0,0,0,0,0.00137363687255946,0.00764336062227965,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,-0.0130565721286828,0,0,0,8.67361737988404e-19,-0.00503828188247159,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0540980169871076,0,0,0,0.0526332846582091,0,0,0,-0.0106594915814271,-0.0769653735924295,0,0,0,0.0962392233711725,0,0,0,0,0.00903462216999689,0,0,0,0,-0.0129787761457515,-0.0181637452413082,0,0,0,0,0,0
X300124.SZ,0.0259074070816115,0,0,0,0,0,0,0,0.158861397160436,0,0,0,0,0.216808044320277,0.0656642314829113,0,0,0,0.0707880590695199,-0.0802351432857582,0,0,0,0,0,0.0993964003197891,0,0,0,-0.0233934209065107,0,0,0,0,0,0,0,0.0416232294608184,0,0,0,0,-0.0717709409703022,0,0,0.250643065249717,-0.0770316755138709,0,0,0.0838385434198696,0,-0.00598656521155738,0,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0.206406621789713,0,0,0,0,0,0.0271985550192989,0,0,0,0,0,0,0,0,0,0,0,0.0154410562450301,0,0,0,0,0,0,0,0,0,0,0.0566466616467046,0,0,0,0.0590724949261358,0,0.240721081214176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X300003.SZ,0.0428687068790908,0,0,0,0.170952790891009,0.0868185667131661,0,0,0.0884710959937153,0,0,0,0,0,0.0343288614473428,0,0.200154243412729,0,0.0853406323416445,0,0,0,0,0,0,-0.0617040917269193,0,-0.130633961454684,0,0,0,0.332893303798594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012855828384393,0,0,0,-0.0783264610047981,-0.0163958530900747,0.055989748604645,-0.121665291537297,0,0,0,0,0
X600809.SH,0,0,0,0,0.0651649555363911,0,0,0,0,0,0.291250548096432,0,0,0,0,0,0.31348110543634,0,0,0,0,0,0,0,0.135969605237071,0,0,0,-0.00238509664641104,-0.0510245371866943,0,0.2796177508725,0,0,0,0,0,0,0,0,-0.0841952308125188,0,0,0,0,0,0,0,0,0,0,0.00766872496778351,-0.0207800541368703,0,0,0,0.439246410127234,0,0
X600487.SH,0,0,0,0,0,0,0.0495540043132127,0,0.156697111585634,0,0,0,0,0,0,0,0,0,0.109148490962736,0,0,0,0,0.0344767724717259,0.182728400046089,0,0,0.0229818225325424,0,0,0,0,0,0,0,0.468673779244477,0,0,0,0,0,0,0,0.190447862525585,0,0,0,0.0771736742566889,0,0.00790346805042721,0,0,0.0257821291704586,0,0,0,0,0,0
X002008.SZ,0,0,0,0,0,0,0,0,0.159180720237324,0,-0.107458375489426,0,0.0592291856781005,0.454397093488435,0.0555078382892626,0,0,0,0,0,0,0,0,0,0,0,0.0393625540876998,0,0,0,0,0,0,0,0,0,-0.0343049132272984,0,0,0.157270846633086,0,0,0,0,0,0,0,0,0,0,0,-0.0131732980797197,-0.0044982297557916,0,0,0,0,0,0
X300136.SZ,0,0,0,0,0,0,0,0,0.0429442638871581,0,0.0442040771782964,0,0,0.397119282930689,-1.73472347597681e-18,0,0.103133419056099,0,0,0,0,0,0,0,-0.0284109213277401,0,0,0,0,0,0,-0.172556283110988,0,0,0,0,0,0,0,0.182271452526293,-0.128806778025131,0,0,0,0,0.304345262225351,0.0423264938660378,0,0,0,0,-0.0135422602916436,0.0500769166502977,0,0,0,0,0,0
X002085.SZ,0.311497176502613,0,0,0,0,0,0.670992601189561,0,0,-0.191603690306351,0.296383977081369,0,-0.068986635454859,0,0.0365925571013416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0287921922918216,0,0,0,0,0,0,-0.417832141231067,0,0,0,-0.00716270646824549,0,0,0,0.130667166165501,0,0
X002508.SZ,0,0,0.183183186577709,0.41067335357404,0,0,-0.377987721785917,0,0,0,0,0,0.124901910954358,0.0958605896013634,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0326092972137886,0.0664985413625819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.256369132569052,0.0911684367266294,0,0.151686382269004,0,0,0.00765157224547357,-0.0520247314948401,0,0,0,0.113646485779017,0,0
X600089.SH,0,0,0,0,0,0,0,0,-0.0171941567825842,-0.00484002742162364,0,0,0,-0.0688202566176223,0,0,-0.0143486992597162,0,0,0,1.0842021724855e-19,0,0,0,0,0.0123776958208317,0.220830226211498,0,0,0,0,0,0,0,0.134544675771139,0,0,0,0,0,0.161133357699954,0.0707875650851779,0,0,0,0,0.00738797169293698,0,0,0,0,-0.0154296906117441,0.0273486095433031,0,0,0,0,0,0
X600177.SH,0,0,0,0.0678811723432192,0,0,0,0,0,0,0.0104288352539415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.183389207635104,0.000408616411803888,0,0,0,-0.0992238516323944,0,0,0,0,0,0,0,0,0,0.226729197675189,0,0,0,0,0,0,0,0,0,0.00586495219596811,-0.0230702770348797,0,0,0,0,0,0
X600271.SH,0,-0.0368873335740486,0,0,0,0,0,0,0,0,-0.180117170173499,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0890239533669992,0,0,0,0,0,-0.0397804722404176,0,0,0,0,0,0.229720582196755,0,0.00959742952599836,-0.066848804413987,0.0612646494919666,0,-0.0489389379784813,0,0,0,0,0.196865100665314,0,0.297942502124268,0,-0.00886617910186029,0.00519025103688931,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0883678533279924,0,0,0,-0.0227427711919208,0.223569392853913,0,0,0,0,0,0,0,0,0.0563760214039987,0,-0.016214836838489,-0.0333131291616577,0,0.0730377187629987,0,0,0,0,0,0,0,0,0.032911560957965,0.100541582866598,0,0,0,0,0,0,0,0,0,-0.00408086693877295,-0.0102435062782566,0,0,0,0,0,0
X600522.SH,0,0,0.01793722971345,0,0,0,0,0,0.0106341398239849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.157269332269432,0.256751847849954,0,0,0,0,0,0,0,0,0,0,0.174871170753782,0,0,0,0.0179158237820988,0,0,0,0,0.0803623098236355,0.0375932057927359,0,0,0,-0.00460098067674799,0.0394361695156285,0,0,0,0,0,0
X002294.SZ,0,0,0,0.163692538912431,0,0,0,0,0.000119314261211603,0,0,0,0.038623365969299,0,0,0,0,0,0,0,0,0,0,0,0,0.103057973193736,0.237147596940296,0.110061068688819,0,0,0,0,0,0,0,0,0,0,0,0.128700975118644,0,-0.0631480972202195,0,0,0,0.136139329401215,-0.296936747214574,0,0,-0.205868026901937,0,-0.0175354756588811,0.034622109356446,0,0,0,0,0,0
X600118.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00131862806246536,0,0,0,0,0,0,0,0,0,0.200004100243746,-0.0540860040084832,0,0,0,0,0,0.0447733203590596,0,0.0949301396732797,0,0.18440321796399,0,0,0,0,0.233512161979573,0.0640655082436083,0,0,0,0,0,0,0,0,0,-0.00165471533594219,0.0344949667059194,0,0,0,0,0,0
X600867.SH,0,0,0,0,0,0.00867790722691696,0,0,0,-0.0172386608002532,0,0,0,0,0,0,0,0,0,-0.0647937010271778,0,0,0,0,0,2.16840434497101e-19,0,0,0,-1.0842021724855e-19,0,-0.00121162691371662,0,0.271170751533574,0,0,0,0,0,0,0,0,0,0,0,0,-0.0123477301311363,0.0727723674038158,0,0,0,0.00724588294726069,0.026142708062557,0,0,0,0.0496774893320397,0,0
X300115.SZ,0,0,0,0,0,0,-0.0418531662020249,0.133334572779007,0,0,0,0,0.0582034034624315,0,0,0,-0.173818642033707,0,0.229090662327798,0,0,0,0,0,0,0,0,0,0.206521343192944,0,0,0,0,0,0,0,0,0,0,0,0,0.0788907426105231,0,0,0,0.0821689692039368,0.0732548116495228,0,0,0,0,-0.0225231446765855,0.0343419312254904,0.040683817933419,0,0,0,0,0
X600372.SH,0,0,-0.0637179679444023,0,0,0,0,0,0,-0.233893725729115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0985890707132337,0,0,-0.0236012530290761,0,0.0970835846365666,0,0,0,0,0,0.815273639541257,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00175817786014073,-1.6940658945086e-21,0,0,0,0,0,0
X000050.SZ,0,0,0,0,0,0,0,0,0,0.0110741092979518,0,0,0,0,0,0,0,0,0.107234779669123,0,0,0,0,0,0,0,0,0,0,0,0,0.103328817207192,0,0,0,0,0,0.267089350814217,0,0.0804119716938836,0.106036297249696,0,0,0.898088004620816,0,0,0.0828266352569441,0.0357156074533085,0.0251755200303547,0,-0.162865745138266,-0.0132021367607235,0.0434502962310433,0,0,0,0.078086453321156,0,0
X000981.SZ,0,0,-0.0849083743454092,0,0.199568172311745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0333412941060627,0,0,0,0,0,0,0,0,0.114837116178517,0,0,0.0378642049218357,0.227758997673933,-0.0425669173188589,0,0,0,-0.0456024736350791,-0.106816758942936,0,-0.0244231389471081,0,0,0,0,0,0.000362999682256817,0,0,0,0,0.0248565235195996,0.000112827895437847,0,0,0,0,0,0
X600699.SH,0,0,0.0747736336717342,0,0,0,0,0,0,0,0,0,-0.0159163259058079,0,0.0470208003257514,0,0,0,0,0.0327937260035701,0,0,0,0,0.0432153804018689,-0.0619889733597474,0.215198105974696,0,0,0,0.149965829485387,0,0,0,0,0,0,0,0,0.0847061796276197,0,0.256330490321298,0,0,0,0,0,0,0,0,0,0,0.0215600629146855,0,0,0,0,0,0
X000559.SZ,0,0,-0.0496576203039618,0,0,0,0.072560665077592,0,0.105671922108496,-0.275451474485658,0,0,0,0,0,0,0.0693521648813235,0,0,0,0,0,0,0,0,0.201519242459125,0,0,0,0.0388242492879113,0,0,0,0,0,0,0,0,0,0,0.0541609555450696,0.105922862868809,0,0,0,0,0.111116059731988,0,0,0,0,-0.00830128924175453,0,0,0,0,0,0,0
X600566.SH,0,0,0.0215822537679268,0,0,0,0,-0.137693689447908,-0.0815860563735458,0,0,0.399947680996778,0,0,0.148082783843013,0,0,0,0,0,-1.0842021724855e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0287658698920183,0,0,0,0,0,0,0,-0.381348494977036,0,-0.00735650891542751,0,0,0,0,-0.00655644910240979,0.0215549524843298,0,0,0,0,0,0
X002074.SZ,0,0,-0.0311301178153237,0,0,0,0,0,0,0.106491462268119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104430140117649,0.314998484558846,0,0.0183450245036518,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0.07839153492973,0,0,0,0,0,0.0299985429006438,0,0,0,-0.0269081358227496,0.00963176763276209,0,0,0,0,0,0
X600498.SH,0,0,0,0,0,0,0.0614831041538207,0,0.17600504157259,0,0,0,-0.0227010043578755,0,-0.0230163307476791,0,-0.0423843854719601,0.0834500180792612,0,0,0,0,0,0,0,0,0.229827460362549,0,0,0,0,0.0889545204708966,0,0.10482091189037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00377480963470554,-0.000775132285302668,0,0,0,0,0,0
X002179.SZ,0,0,0,0,-0.0220323075230671,-0.206224875953437,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0.071958717658421,0,0,0,0,0.0356151165395384,0,-0.103232057778871,0.116163595337061,0,0,0,0,0,0,0,0,0,0,0.117663166081891,-0.0601865306293688,0.0520011849456535,0,0,0.130862909641159,0,0,0,0,-0.00758179226427113,0.0190782095940936,0,0,0,0,0,0
X002007.SZ,0,0,-0.025796246307373,0,0,0,0,0,-0.047000335506068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.185065311647717,0,0,0,0,0,1.09701059193265,0,0,0,0,0,0,0.0808620159811204,0,0,0,0.352491526980075,0,0.00228808825394743,0,-0.569223184042143,0,0,0.0218479511817888,-0.0154711096370633,0,0,0,0,0,0
Change_TY3M,0,0,0,0.0231778607390101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0606124500802139,0,0,0,0,0.0959761234520862,-0.084865508014567,0.0674056013652299,0,-0.167250921084925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.204901796421282,0,0,0,0,-0.0147668495598289,-0.0285253230016998,0.139420088255061,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,1.04300007666711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.775517432872018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.399499916088551,0,0,0,0,0,2.11048716775108,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,-0.517093209295579,0.439772580930714,0,0,0,-0.143465726024689,0,0,0,0,0.680220980506408,-0.606455365847075,0,0,0,0,0,0.141683206720843,0,0,0,0,0,0,0,0,0,0,0,0,0,0.149352254970477,0,0,0,0.886466408530476,0,0.0123999101332271,0,0,0,0,-0.944960476802947,0.122598070336028,0,0,0,0,-3.14674166293205,0,0
RealEstate_excess,0,0,0.143473600179716,0.0768365870097994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.140993789044406,0,0,0,0,0,0,-0.0426595878287477,0,0,0,-0.234342445494773,0,0,0,0,0,0,0,0,0.0431105712607784,0,0,-0.173751936648352,0,0,0,0,0,0,0.123445357725235,0,0,-0.0319161129845568,0.062895541331651,0,0,0,0,0,0
MKreturn,0,0,0,0,0,-0.098380949610515,0,0.0214846364960683,0,0.0629431961917552,0,0,0.0211990610605508,0,-0.103357257450766,0,0,0,-0.00452784039621299,0.00727102165204003,0.00929053841459154,0,0,0,0,0,0,0,-0.0317506111791651,-0.0282273209263385,0,0,0,0,0,0,0,0,0,0,-0.0187694903254592,0,0.00211399070863077,0,0,0,-0.00714647952372831,0,0,0,0,9.83216361498149e-05,0,0.122224375443466,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.04410814077767e-05,-0.000886193049533373,0,0,0.000667854716814768,0,0,0,0,0,0,0,0,-0.000332969458358039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000377709202708089,0,0.000743491258689126,0,0,0.00116140298515114,0,0.000783030085326503,0,0,-0.00102106066262464,0.000736095149768386,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,-0.000239452441309861,0,0.0956980072311886,0,0,0,0,0.00447662053823155,0,0,0,0,0,0,0.0577103519182728,0,0,0,0.0677216097392869,0,0,0,0,0,0,0,0,0,0,0,0.0938604648203763,0,0,0,0,0,0,0.0247218625133352,0,0,-0.0120419850774587,-0.0307978725476428,0,0,0,0,1.81240799662798,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00282789161636159,0,-0.00381852199025543,-0.00245654778778687,0,0,0,0,0,0,0,0,0,0,0.0172416426543726,0.014159826456365,0,0,0,0,0,0,0,0,0,0,0.00374902236811979,0.00616498342983882,0.00937053720414206,0,0,0.27160535262247,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0.0037046155773555,0,0,0,0,0,-0.00655292562688294,-0.00160289162566259,0,-0.00593255596244454,0.0219540233958464,0,-0.0149425024736678,-0.00546095189443036,0,0,0,-0.00407457364581747,0,0,0,0,0,0,0,0,0,0,0,-0.000815891064272444,0,0,0,0,-0.00300389233735383,-0.00156853649428872,0,0,0,-0.00245481653710678,0.0095451782016053,0,0,0,0,0,0
