,X600519.SH,X600104.SH,X000651.SZ,X002415.SZ,X600276.SH,X000858.SZ,X002304.SZ,X000725.SZ,X600690.SH,X000063.SZ,X002475.SZ,X000338.SZ,X600031.SH,X600703.SH,X600741.SH,X000568.SZ,X300003.SZ,X601877.SH,X600271.SH,X300124.SZ,X002456.SZ,X000100.SZ,X002008.SZ,X002236.SZ,X600566.SH,X600498.SH,X002007.SZ,X000625.SZ,X600487.SH,X002179.SZ,X000661.SZ,X600809.SH,X300146.SZ,X000596.SZ,X600177.SH,X002506.SZ,X000157.SZ,X300136.SZ,X002180.SZ,X600089.SH,X600867.SH,X002294.SZ,X300142.SZ,X600066.SH,X600372.SH,X002241.SZ,X000977.SZ,X000981.SZ,X600522.SH,X000050.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.176764537422321,0,0,0,0.544786330809781,0,0,0,0,0,0,0,0,0,0.198231187110668,-0.0797472736033242,0,0,0,0,0,0.124521266988418,0,0,0,0,0,0,0,0,0.179946863358409,0,0,0,0,-0.00279180392792381,0.0748831846574184,0,0,0,0,0,0
X000338.SZ,0,0.0756403414242744,0.284869852752745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0627631100879615,0,0,0,0,0,0,0,0,0,0,0,0.143078680333032,0,0.0109537590391269,0.0645851016695992,0,0,0,0,0,-0.0337945569973854,0,0,0,0.0229537107929174,0,0,0,0.098740040290549,0,-0.0462565656208827,0.033215824405135,-0.0376550774251058,0,0,0,0,0,0
X600031.SH,0,0,0,0.198537206099146,0.00935680379248423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105414709226821,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00788927042683782,0,0.265416928431292,0,0.12297806453849,0,0,0.00417918525460947,0,0,0,1.73472347597681e-18,-6.7762635780344e-21,0,0,0,0,0,0
X600703.SH,0,-0.159737743323143,0,0,0,0,0,0,-0.0856288970763943,0,0,0,0,0,0,0,0,0,0,0,0.108785528183181,0,0,0.261438989100285,0,0,0,0,0,0.324027799001958,-0.0246751232390345,0,0.333247778456549,0,0,0,0,-0.0853089665474757,0,0,0,0,0,0,0,0,-0.121724707592746,0.204712156015349,0,0,0,-0.0156998085405868,-0.0548145738536724,0,0,0,0,0,0
X600741.SH,0,0,0,0.0184002372779612,0,0.0629460425623967,0.016413546904207,0,0.146674831986158,0,0.0457165039106322,0,0,0,0,0,0.0530248599648914,0,0,0,0,0,0,0,0,0,0,0,0,0,0.152982854300605,0.0525797343631735,0,0,0,0,0,0.108887395601704,0,0,0,0,0.0337500043677906,0.215697696846324,0,0,0,0,0,6.93889390390723e-18,0,0.0337302663165059,-0.00244671187182349,0,0,0,0,0,0
X000568.SZ,0,0,0,0,0,0.413009261985687,0.207093397846496,0,0,0,0,0,0,0,0,0,0.190347201773383,0,0.0300363207576471,0,0,0,0,0,0,0,0,0,0,0,0,0.163757153321682,0,0,0,0,0,0,0.0771272377197822,0,0,0,0,0,0,0,0,0,0,0,0.00398289735420203,-0.0145051569412077,0,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0.649335845599227,0,0,0,0,-0.14847856751317,0.0907455540819904,0,0,0,0,0,0,-0.0523200944366831,0,0,0,0,0,0,0.113012968876759,0,0.244870415302178,0,0,0,0.0550034060382818,0,-0.0689839720351404,0,0,0,0,0,0,0,0.0825339154891658,0,0,0,0.0583713289471575,0,0,0,0,0,0,-0.00549932533690042,0.00649512470401463,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0.0201911086442892,0.172886441004925,0,0,0,0,0,0,0,0,0,0,0,0.219963469165767,0,0.0500180218552379,0.0638085973292556,0,-0.0355257685110204,0,0,0,0,0,0,0,0,0,0,0,0.00300820935183873,0,0,0,0,0,0,0.0453289495363591,0,0,0,0,0,0,0.000960172636575315,-0.0494902796047401,0,0,0,0,0,0
X600271.SH,0,0,0,0,0,0,-0.0997961612320879,0,0,0,0,0,0,0,0,-0.0223192969484633,0,0,0,0,-0.0785328814634282,0,0,0,0,0,0,0,0.292211719479909,0.347984550168484,0.160436005414076,0,0,0,0,0,0,0,0,0,-0.0226264445115408,0,0,0,0.182743809877466,0,0.551387541934053,0,0,0,0.027070356073029,-0.0452173125994174,0,0,0,0,-0.0333007232673419,0,0
X300124.SZ,0,0,0,0,0,0,0.0473751039648786,0,0.343443620807401,0,0,0,-0.128299610698743,0,0,0,0,0,0,0,0,0,0,0,0,0.0198745578227999,0,0.108602791869282,0,0,0,0,-0.0200001461370644,0,0,0,0,0.0210060734528196,0,0,0.0320174497238252,0,0.132029251520423,0,0,0,0.258518899142776,0,0,0,0,0,0,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0,0.0204241047489852,0,0,0.0979329525535598,0.320534499563514,0,0,0,0,0,-0.126828350374028,0.141302471430472,0,0,0,0,0,0,0.327632572558366,0,0,0,0,0,0,0,0,0,0,0,0,0.287714861713854,0,0,0.0255509677217829,0,0,0,0,0,3.46944695195361e-18,0,0,0.188749981563494,0,-0.0233217958388631,-0.00551727251189233,0,0,0,0,0,0
X000100.SZ,0,0,0.0787623824601828,0,0,0,0,0.253435743254543,0,0.00502010955140285,0,0,0.0985671226895199,0,0,0,0,0,0,0,0.0463561655400347,0,0,0,0,0,0,0,0,0,0,0.00940145896722916,0,0,0,0,0,0,0,0,0,0,0.0879968093473568,0,0.0204179441958291,0,0,0,0.0874405481886408,0.0839553655896726,0,0,-0.0369595345676791,0,0,0,0,0,0
X002008.SZ,0,0,0,0.335168887168263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0767034005749112,0,0,0,0,0,0,0,-0.015161403245455,0,0,0,0,0,0.0389257649608976,0.0435406270892015,0,0,0,0,0.256049524918942,0,0,0,0,0,0,0,0,0,0,0,0,0.0341950321732432,0.00868590552784047,0,0,0,-0.0268712799736793,0,0
X002236.SZ,0,0,0,0.448310495345343,0,0,0,0,0,0,0,0,0,0.433099334158641,0,0,0.285123726418401,0,0.0160082564376617,0.0540184416993544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.214934212511852,0,0.144031990994333,0.42525344011918,0,0,-0.019108685237937,0.0692673471591194,0.0229529627775865,0,0,0,0,0,0
X600566.SH,0,0,0,0,0.0561321455948767,0,0,0,0,0.0129061745434157,0,0,0,0,0,0,0.303277845280148,0,0,0,0,0,0,0.00949781842183769,0,0,0.10335423135397,0,0,0,0.0166914324717219,0,0,0.0892756158985303,0,0,0,0,0,0,0.224083785923393,0.187463484412772,0,0,0,0,0,0,0,0,0,-0.0268245757180951,-0.00556372227566993,0,0,0,0,0,0
X600498.SH,0,0,0,0.0452023508528014,0,0,0,0,0,0.380878348111735,0,0,0,0,0,0,0,0,0,0.01410504983771,0,0,0.0968100432645429,0.126249292769296,0,0,0,0,0.141693026174677,0,0,0,0.156470929199541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.330657333349081,0.029859617229744,0.0320489543635204,0,0,0,0.376699015016303,0,0
X002007.SZ,0,0,0,0,0.287558059182828,0,0,0,0,0,0,0,0,0,0,0,0.00947153123388793,0,0,-0.0920431815748242,0,0,-0.102653663290748,0,0,2.16840434497101e-19,0,0,0.186950513544715,0,0,0,-0.00200464282826201,0.463466647819756,0,0,0,0,-0.0842944445579128,0,0,0,0,0,0,0,0,0,-0.266439189768442,0.140547801169155,0,0.0142681770643696,-0.0403759579345981,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0.13340403478975,0,0,0.115382095497836,0,0,0.0813016178896854,0,0,0,0,0.0443436852026606,-8.67361737988404e-19,0,0,0,0,-0.0445455626444405,-0.0303583272593503,0,0,0,0,0,0,0,0,0,0,0.00653497006148561,0,0,0,0,0.111712072893132,0,0,0.137508626692949,0.164581343507876,0,0,0,0,-0.036898617159978,-0.0503291753857335,0,0,0,0,0,0
X600487.SH,3.46944695195361e-18,0,0,0,0,0,0,0.058496072152748,0,0.304092441261641,0,0,0,0,0,0,0,0,0.0319675495220776,0,0,0,0,0,0,0.361222654427554,0.307441369698306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0843298550748162,0,0,0,0,0,0,0,0,0,0,0,0,-0.319327729759909,0,0
X002179.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21802894331235,0,0,0,0,0.105481466337626,0,0,0,0,0,0,0,0,0,0.099650203690631,0,0,0,0,0,0,0,0,0,0.0498049685663232,0,0,0,0.151036185629008,0,0,0,0.0511388816566443,0,0,-8.67361737988404e-19,0,0.028561021718376,0,0,0,0,-0.080172467392202,0,0
X000661.SZ,0,0,-0.0923863193256578,-0.366016744224465,0,0,0,0,0,0,0,0,0,0,0,-0.176089598606879,0.58895978015608,0,0,0.0501507131862181,0.432529413165635,0,0,0,0,0,0.129853928614073,0,0,0,0,0,0,0,0,0,0,0,0.0202873679966148,0,0,0,0,0,0,0,0,0,0,0,0,-0.0204085033166209,-0.0511555889903758,0,0.642099551366499,0,0,-0.523918193072811,0
X600809.SH,0,0.112490014281405,0,0,0,0,0.138396673208198,0,0,0,0,0.0119985451323509,0,0,0.130808806085812,0.146901291476104,0,0,0,0,0,0,0,0.0533807611661532,0,0,0,0,0,0.0881094818901095,0,0,0,0.401172189788063,0,0,0,0.00951644418872216,-0.048634417277262,0,0,0,0,0,0.0183646885285458,0,0,0,0,0.163463181228092,0,0.00496069020000151,-0.0542831405234835,0,0,0,0,0,0
X300146.SZ,0,0,0,0,0.563753989561552,0,0.106976230209816,0,-0.108099838181809,0,0,0,0,0.144466444849254,0,0,0,0.150510067334634,0,0,0,0,0,0,0.42582104078865,0,0,0,0,0,0,2.77555756156289e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0398590330217502,0.0108954829710552,0,0,0,0,0,0
X000596.SZ,0,0,0,0,0,0.0916843041534988,0.393411390004304,0,0,0,0,0,0,0,0,0,0,0,0.0142530260749844,0,0,0,0.0632805159609654,0,0.042518212214447,0,0.0506821307678516,0,0,0,0,0.160486981725876,0,0,0,0,0,0,0,0,0,0,0,0.0772906291177022,0.0128162235591297,0,0,0,0,0,0,0.025913656281617,0.0384265079736142,0,0,0,0,0,0
X600177.SH,0,0,0,0,0,0,0,0.0235771315608504,0,0,0,0.0987923191601096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.072141087550075,0,0,0,0.0555283528027179,0.0460249561332434,0,0,0,0,0.0786328336486212,0,0,0,0,0,0,0,0,0,0,0.214559449000469,0,0,-0.000493031086690351,-0.0063429861711883,0,0,0,0,0,0
X002506.SZ,0,0,0,0,0,0,0,0.3542950638887,0,-0.0365650315406514,-0.0441846692801857,0,0,0,0,0.0361513190690419,0,0,0,0,0,0,0,-0.0543567487022412,0,0.102724597645714,0.126983568920405,0,-0.207541213750626,0,0,0,0,0,0,0,0,0,0.0579144584656881,0,-0.0477258150683807,0,0,0,0,0,0,0,0,0,0,0.0149346621348723,0.0208421216329795,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0.0145942336722976,0,0,0,0,0,0,0.0376036160911451,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0376026173157673,0,0.0313583502706905,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0.023568733266123,0,0,0,0,0,0,0.368656323414252,0.055983853577751,0,-0.0346868396794652,-0.0101365239888877,0,0,0,0,0,0
X300136.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.673806607895723,0,0,0,0,0,-0.0434431654467518,0,0,0.210144931320503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.393433965435179,0,0,0,0,0.146969455848528,-0.0712516513209602,-0.0184535454299109,0,0,0,0,0,0
X002180.SZ,0,0,0,0.298223134388485,0,0,0,0,0,0,0,0,0,0.0767273853854724,0,0.212483629832189,0.029225107792494,0,0,0,0,0,0,0,0,0.123556664594956,0.0942690833931482,0,0,0,0,0,0,0,0,0,0,0,0,0,0.233641190001735,0,0,0,0,0,0,0.0483698285924995,0,0,0,-0.0670142419121665,-0.0519370729906771,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0.239839108672491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0255122168706319,0,0,0,0,0,0,0.0787186124650519,0,0,0,0.0993223399360165,0,0,0,0,0.0699388281865132,0,0,0,0,-0.0144753183559622,-0.0326706872445811,0,0,0,0,0,0
X600867.SH,0,0,0,0,0.0886545558645947,0,0,0,0.238279100472317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.215418886779169,0,0,0,0,0,0,0,0,0.15928142461485,0,0,0,0,0.740423688046164,0,0,0,-0.490802660393667,0,0,0,0,0,0,0,0,0.0965320550236869,0,0,0,0,-0.292560567333207,0,0
X002294.SZ,0,0,0,0,0.132407407160852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.108233736499832,0,0.0151978120357857,0,0.118540125120568,0,0.0699158425778866,0.136310072132235,0.0160814352324579,0,0,0,0,0,0.106425638508464,0,-3.46944695195361e-18,0,0,0.157909548026575,0,0,0.0503026325606968,0,0,0.0188964569841235,0,0,-0.0100567432126846,0,0,0,0,0,0
X300142.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.526977515275355,0,0,0,0,0,0.141860672488198,0,0,0,0,0,0,0,0.0230391028230331,0.329677584878971,0,0,0.122994768759111,0,0,0,0,0,0,0,0,0,0,0,0,0,0.128044891532668,-0.0383763353129879,0,0,0,0.0731598975816176,0,-0.0710463239829967,-0.0384434750427666,0,0.0846883813622289,0,0,-0.511583364076613,0
X600066.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.457380529514664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.172880506018968,0,-6.93889390390723e-18,0,0.287388305977976,0,0,0,0,0,0,0,0,0.127293893640002,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,-0.195146079207454,0,0
X600372.SH,0,0,0,0.0142147686693395,0,0,0,0,0,0,0,0,0.197122268415548,0,0,0,0,0,0.0986980626032032,0,0,0,0,0,0,0,0,0,0,0.272148642209288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0.496316757446594,0,0.0183481267544113,0.0571385107791886,0,0,0,0,0.0853093769743033,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0298131681104761,0,0,0,0,0,0,0,0,0.261603155765155,0,0,0,0.039560076522456,0,0,0,0,0,0.159950214904579,0,0,0,0,0,0,0.0532874143324836,0,0,0,0.0437409796027368,0,0,0.0104654689317457,-0.0283165312476142,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0.383825947667039,0,0.0539073751500089,0,0,0,0,0,-1.73472347597681e-18,0,0.765329673516171,0.0152349448758857,0,0,0,0,0,0,0,0,0,0,0.132592251377473,0,-0.0883931195656791,-0.0821814355760011,0,0,0,0,0,0,0,0,0.179964341373782,0,0,0,0,0,0,-0.0396818883444086,-0.293757583303806,0,-0.00973949120216185,0,0,0,0,0,0
X000981.SZ,-0.108004657120617,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0.085235194638356,0.794621571983071,0,0,-0.352614023591508,0,0,0,0,0,0,0,0,0,0,0,0,-0.1445274455949,0,0,-0.0900620241920172,0,0,0,0,0,0,0,0,0,0,0.0711904597632491,0,0,0,0,0,0,-0.0129594953111456,0.0429997831628554,0.0985865467520896,0,0,0,0,0,0
X600522.SH,0,0,0,0,0,0,0,0.26572714394641,0,0.279119759035856,0,0.0771107049083204,0,0,0,0,0,0,0,0.0417970636101273,0,0,0,0,0,0,0,0.0460315448507329,0.0691382425065408,0,0,0,0,0,0,0,0,0.0288368571297819,0,0,0,0,0,0,0.0367877251356692,0,0,0,0,0.0215113565316067,0,-0.0153548081761041,-0.0196696357758677,0,0,0,0,0,0
X000050.SZ,0,0,0,0,0,0,0,0,0,0.0701991981068168,0,0,0,0.042040012256286,0,-0.423641575428686,0,0,0,0,0,0,0,0.0412817707079705,0,0,0.251517481238085,0,0,0,0,0.532284082420429,0,0,0,0,0,0.0806339706037153,0,0,0,0.0551077416148057,0,0.0757075223389366,0,0,0,0.017545842080557,0,0,0,-0.0465576035579891,0.00838151226539919,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0.0237529370378827,0,-0.0742953881266386,0,-0.207825231237051,0,0,0,0,0,0,0,0.232641582360084,0,0,0,0,0,0,0.0163416624409,0,0,0,0,0,0.224901816816449,0.138414784840245,0,0,0,0,0,0,0,0.0667486500108662,0,-0.189451208916254,0,0,0,-0.105401192784196,0,0,-0.0835947096807689,0,-0.0881848913223332,-0.173812740038461,0,0.258086648666392,0,0,0,0
Slope,0,0,0,0,0,0,1.43159740312981,0,0,0.28706453548286,0,0,0,0,0,0,0,0,0,0,0,0,1.96341135400197,0,0,0,0,-0.558813428607701,0,0,0,0,-0.48071427944291,6.93889390390723e-18,0,0,0,0,-0.732319022440259,0,0.225722289369965,0,-0.536355933195183,0,0,0,0,0,0,0,0,0,-0.310686178144473,0,0,0,-0.186830736285716,0,0
TED,0,0,0,0.0978124754060498,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0723903485192422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0610432333391927,0,0,-0.31367801178859,0.330478526088492,0,0,-0.255400594048492,0,0,0,0
RealEstate_excess,0,0.036888462521641,0,0,0,0,0,0,0,0,0,0,-0.0843164646493514,0.00153876170963507,0,0,0,0,-0.0648688093937698,0,0,0,0,0,0,-0.000503091034128356,0,0,0,0.041542798114398,0,0,0,0,0,0,0,-0.0877258837996021,0,0,0,0,0.0565128579553909,0,0,0,4.33680868994202e-19,0,0,0,0,-0.0161328308923368,-0.0213491972819015,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,-0.126821095299376,0,0,0,0,0,-0.174738313263861,0,0.0362291548763518,0,0,0,0,0,0,0,0,0,0.0169026393498708,0,0.177370564194751,0,0,0,0,0,0,-0.0747093348521516,0,0,0.150150743759543,0,0,0.0255557829250117,0,0.120765960927411,-0.141260573928459,0,0,0,0,-0.00872857545161422,-0.0276472864261512,0,0,0,0,0,0
MKvol,0,0,0,0.00045469988162627,0,0,0,0,0,0.000497953233989181,0,0,-0.0017983118619427,0,0,0,0.000739659033022865,0,0,0,0,0,0,0,0,0,0,-0.000146896067212518,0,0,0,0,0,0,0,0,0,0,0,0,-0.000354812875618037,0,0,0,0,0,0,0,0,0,0,0.00111059228118714,0,0,0,0,0.00699396657329588,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0188332758944089,-0.0214721836479474,0,0,0,0,0,0
CarbonVol_Guangdong,0,0.0034741122020743,0,0,0,0,0,0,0,0,0.00717891985200477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,-0.00471005004017739,0,0,0.00597936254989062,0,0,0,0,0,0,0.00275125238071814,0,0.000852854094322137,0,-0.00356062211126942,-0.00177231897038935,0,0,0,0.174409657765371,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000606085527538021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00252103095789385,0.00262825219410915,0,0.00430418954747401,-0.00725080764144363,0,0,0,0.0180236159026889,0.0611083167811039,0
