,X600519.SH,X000858.SZ,X002415.SZ,X000568.SZ,X600809.SH,X600276.SH,X002475.SZ,X600690.SH,X000651.SZ,X002304.SZ,X600104.SH,X300124.SZ,X003816.SZ,X000725.SZ,X000625.SZ,X000596.SZ,X002371.SZ,X000063.SZ,X600031.SH,X000338.SZ,X300014.SZ,X002179.SZ,X002129.SZ,X600703.SH,X000100.SZ,X600089.SH,X002236.SZ,X600372.SH,X002049.SZ,X002241.SZ,X600741.SH,X000661.SZ,X000157.SZ,X600584.SH,X600522.SH,X601877.SH,X601799.SH,X000977.SZ,X002007.SZ,X000800.SZ,X002074.SZ,X600183.SH,X002463.SZ,X002028.SZ,X300142.SZ,X600702.SH,X002223.SZ,X000066.SZ,X000921.SZ,X002180.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600104.SH,0.186978433375999,0,0,0,0,0,0.0183864927131164,0,0,0,0,0,0,0,0.112546355905178,0,0,0,0.0582505306324,0.16619643899829,0,0,0,0,0,0,0,0,0,0.00433905598282556,0.0720066512097119,0,0,0,0,0,0,0,0,0.0224686861549751,0,0,0,0,0.0239095400040928,0,0,0,0,0,0,-0.00809848050099161,0,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0.31841957275193,0,0,0,0,0,-0.084682807081102,0,0,0,-2.16840434497101e-19,0.155990389132718,0.00964455351963484,0,0,0,0,0,0.0611550462435228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.129154485669056,0,0,0,0.013684796866941,0,-0.0224338314931842,0.0778369289566918,0.175401300960165,0,0,0,0,0
X003816.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.040069679857236,0,0,0,0,0,0,0,0,0,0,0,-0.0132324192982033,0,0,-0.225773285594815,0,0,0,0.411993102864206,0,0.0408647091229884,0,0,0,0,0.0251244344263086,0,0,0,0,0,-0.0407989689369986,-0.143302302685032,0,0.0122153200262851,-0.00738310141967304,0,0,0,0,0,0
X000725.SZ,0.0650191479952509,0,0,0,0,0,0,0,0,0,0,0,0.0342150067870671,0,0,0,0.0568193628993113,0,0,0,0,0.0274415879435103,0,0,0.380118727736793,0,0,0,0.030803679487024,0,0,0,0,0,0,0.0317131560280436,0,0,0,0,0,0,0,0,2.16840434497101e-19,-1.73472347597681e-18,0,0.0124673606501061,0,0,0,-0.0299645399939493,0.0467539754705526,0,0,0,0,0,0
X000625.SZ,0,0.22026067190907,0,0,0,-0.0646226704611696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.039153584514479,0,0,0,0.29801116427829,0,0,0,0,0.900541367741679,0,0.0575756143157578,0,0,0,0.104680805241403,0,0,0,0,0,0,0.0628115309644617,0.134042814898423,0,-0.0396553940145502,0.0449124800090228,-0.225111732295,0,0,0,0,0
X000596.SZ,0,0,0,0.625283619903041,0,0.00583081981663839,0,0,0,0,0,0,0,0,0,0,0.0583995079780098,0,0,0,0,0,0,0,0.0304409700041831,0,0,0,-0.0415234967899455,0,0,0,0,0,0,0,0,0.00571655665401286,0,0,0,0,0,0.0219302992955553,0,0,0,0,0,0,0,-0.00462846745967489,0,0,0,0,0,0,0
X002371.SZ,0,0,0.0185141911348222,0,0,0,0,0,0,0,0,0,0,0,0.231523759766228,0,0,0,-0.184976472752417,0,0,0,0,0,0,0,0.10399935162294,0,0.407327313170305,0,0.108655760187676,0,0,0.170647071563416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104691149472792,0.00665912460215412,-0.0497885803253272,0.0246577426982002,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0.79456198981221,-0.0223916895235057,0,0,0,0,0,0,0,-1.73472347597681e-18,0,-0.000800143228005999,0,0,0,0,0,0,0,0,0,0.388653690817782,0,-0.116180827247153,0,0,0,0,0,0,0,-0.307927672264863,0.127240863537456,0,0,0,0,0,-0.029539223643481,0,0.161175224004506,0,0.118674741760629,0,0,0,0.0446747337789676,0,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,0,0,0,0,0.183251288002623,0,0,0.098011339622272,0,0,0,0,0,0,0,4.33680868994202e-19,0,0.00567866437097876,0,0.0510447874357153,0,0,0,0,0,0.580195656266042,0,0.0801309097843196,0,0,0,0,0,0,0,0,0,-0.051689523933806,0,0,0,0,-0.0793203694527006,0,0.0122290163547908,-0.0457765256142611,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0.10845960559933,0,0,0,0.146593499591354,0,0,0,0.0365485125624334,0,0,0,0.337372609191876,0,0,0,0,0,0,0.00685437999379429,0,0,0,0,0,0,0,0,0,0,0,0.0351792652232903,0,0,0,0,0,0,0,0.113588216708656,0,0,0,0,-0.0676783696655215,-0.0168711746387635,0,0,0,0,0,0,0
X300014.SZ,0,0,0,0,0.163270874278259,0,0,0,0,0,0,0,0,0,0,0,0,0.0274447065409019,0,0,0,0,0.375653404075538,0.0289965026386276,0,0,0,0,-1.73472347597681e-18,0.0581431245533094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000865497201866136,0,0,0,0,0.0386159511309701,0.00326356721674556,-0.0195372339402635,0,0,0,0,0,0
X002179.SZ,0,0,0,0,0,-0.0668936656616993,0,0,0,0,0,0,0,0,-0.0125119248048316,-0.162208778554531,0,0,0,-0.274936181322075,0,0,0,0,0.0784726072968188,0,0,0,0,0,0,0,0,0,0,0,0,-0.0694363689619241,0,0,0,0,0,0.106152941675322,0,0,0,0,0,0,0.0781367263918573,0.0623764613045083,-0.0914312847788697,0.0182887164961064,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0.0794083228618753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0474300428566622,0,0,0.115190181219427,0.0686028240115656,0,0,0,0.179736154849348,0,0,0,0.0158862142307801,0,0,0.392600661382242,0,0,0,0,0.0733869806108222,0,0,0,0.0111204204822883,0,0,-0.0250646225796991,0,0,0,0,0,0
X600703.SH,0,0,0.236148560123985,0,0,0,0,0,0,0,0,0,0,0,0,0.0192238212706265,0,0,0,0,0,-0.189629779460897,0,0,0,0,0,0,0,0.131504637671918,0,0.176257599095074,0,0.0464403031333679,0,-0.575494295382672,0,0.34792337818343,0,0,0,0,0,0,0,0,0,0.283382341716037,0.14264005417289,0,0,0,0,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.51632592993493,0,0,-0.0355362802346652,0,0,0,0,0,0.0491896386132537,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00726604014320696,0.0163092171370797,0,0,0.0262032611625343,0,0.165285710732087,0,0.136865091017834,0.0294113128178076,0,0,0.11257102184205,0,0,-0.0137853581555945,0,0,0,0,0,0,0
X600089.SH,0,0,0,-0.0329090270372083,0,-0.0568401388604406,0,0,0,0,0,-0.0618933995311886,0,0,0.181516438240993,0,0.0751885369581357,0.0049450426036057,0,0,0,0,0.333885118462118,0,0,0,0,0,0,-0.0924745604383404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.109440487307713,0,0.127629532427496,0,0,0.00854752593981061,0,0,0,0,0,0
X002236.SZ,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0.365178914840584,0,0,0.081357821288332,0,0,0.554020314938416,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.10540714410418,0,0,0,0,0.133786117392561,0,0,0,0,0,0.00378111051375616,0,0,0,0,0.0129188860634532,0,0,0.187831461325957,0,-0.00789264414558754,0,0,0,0,0,0
X600372.SH,0,0,0,0,0,0,0,0,0,0,0,0.10140030926314,0.0153949275673299,0,0,0,0,0,0,0,0.0390357837892736,0,0.0357704754881174,0,0,0,0,0,0,0.0240902791188403,0,0,0,0,0,0,0,0.0513763493553618,0,0,0,0,0.080725000943117,0,0,0,0,0,0,0.00644961123514538,0,0.0113503222053266,0,0,0,0,0,0,0
X002049.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21963905840108,0,0.235875926538721,0,0.0638381386959548,0.419589554301412,0.257367059682192,-0.00598099003537697,-2.16840434497101e-19,0,0.0690553809263493,0,0,0,0.198876119478785,0,0,0,0,0,0,0,0,0,0,0,0.204373121981316,0,0,0,0,-0.416758711596033,0,0,0,0.0345068214266528,-0.0446302316576443,0,0,0,0,0,0
X002241.SZ,0,0,0.0142786847968705,0,0,0,0,0,0,0,0,0,0,0,0.182858828140273,0,0,0,0,0,0.0660794681282677,0,0.0426542065240012,0,0,0,0.0288120211208613,0,0.0289665227160755,0,0,-0.0483473929418343,0,0,0,0,0,0.0665636369382703,0.214964281144158,0,0,0,0.0403821186974283,0,0.190831587268872,0,0,0.0677318868905378,0,0,0,-0.013998056543802,0,0,0,0,0,0,0
X600741.SH,0,0,0,0.057648928674445,0.0526629408968478,0,0,0,0,0,0,0,0,0,0.252454196519843,0,0.0923931698623868,0,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0.17669698134239,0,0,0,0,0,0,0,0,0,0,0,0.114605513663268,0,0,0,-0.0335722801132249,0,0,-0.038600427431535,0.00217004413205212,0.00444697696752506,0,0,0,0,0,0
X000661.SZ,0,0,0,0,0,0.207859641382183,0,0,0,0,0,0,-0.177931181026372,0,0,0.00624620890378015,0,0,0,0,0,-0.108440653895334,0,0.0615123146920641,0,0,0,0,0,0.0945339556960224,0,0,0,0,0,0,0,-0.0545596777624448,0,0,0,0,-0.0742540037920098,0,0.238510989776874,0.299126981609877,0,0.0365420295268329,-0.184547393644763,0,0,0.0108686572659185,0,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0.0849414031582498,0,0,0,0,0,0,-0.00506518182486665,0,0,0,0.436868889577191,0.134861055536155,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.073799369472309,0,0,0,0.0374535436841981,0,0,0,0,0,0,-0.0191019135555089,0,0,0,0,0,0,0.00543883144173097,-0.0231752289835614,0,0,0,0,0,0
X600584.SH,0,0,0,0,0,0.0524260540357387,0.0440831131308161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.145009604733914,0,0,0.0519844132203825,0,0,0,0,0,0,0,0.0160177182175986,0,0,0,0,0.0649454981584577,0,0,0,0,0.285382773022831,0,0,0,0,0.00561480861466569,0,0,0,0,0,0
X600522.SH,0,0,0,0,0,-0.146378446542682,-0.115639888386877,0,0,0,0,0,0,0,0,0,0,0,0.187619957141643,0,0,0,0.0428751678406286,0,0,0,0,0,0,0,0,0,0,0.0890511664200725,0,0,0.216198669054023,0.0587008548838387,0,0,0,0,0.0573626472094098,0,0,0,0,0,0,0.0964994076315032,0,0.00583125826619326,-0.00735579190078378,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0.0686771384975998,0,0,0,0,0,0,0,0,0.327067802643364,-0.153764815312634,0,0,0,0,0.0468122859216778,0,0.0358030683835723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0253105880668696,0,0,0,0,0,0,0.0623550422173397,0,0,0,0,0,0,0.00163264328531126,0,0,0,0,0,0,0
X601799.SH,0,0,0,0,0,0.190349481140252,0,0,0,0,0,0,0,0,0.299200320455968,0,0.0713879419898393,0,0,0,0,0,-0.0933186777211439,0,0,-0.342048470238536,0,0,0,0,0,0,0,0,0.267108652406685,0,0,-0.272570407542722,0,0,0,0,0,0,0,-0.1227890274951,0,0,-0.134990747946456,0.497286928322119,0,0.0550970672056794,-0.092497851784057,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0254951204952186,0.27325016477067,0,0.133796401441526,0,0,0,0,0.402800433691876,0.194995978821975,0,0,0,0,0,0,0,0.0853567965812792,0,0.00151476380901326,0,0,-0.196545561595296,0,0,0,0,0,0.518657351131684,0,0.0243132114373714,0,0,0,0,0.365308643971474,-0.155732510547967,0.0462837498605413,0,0,0,0,0,0,0
X002007.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0414387411341869,0.197613337337833,0,0,0,0,0,0,0,0,0.173325512294534,-0.011300846066009,0.0791036404800315,0,-0.0607600253184304,0,0,0,0,0.0182321971421419,0,0,0,0,0.0383862982480182,0,0,0.0494732112674204,0,0,0,0,0.00259852852519756,0,-0.0332224803101137,0,0,0,0,0,0,0
X000800.SZ,0,0,0,0,0,0,0,0,0,0,0.0692854253004061,0,0,0,0.0867363381613822,-0.0666604746759089,0,0,0,0.264302492146063,0,0,0,0,0.0491096932555514,0,0.0328167037280349,0,0,0,0.166680602267845,-0.0340265112776831,0.0702992811660581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0512590018980491,0,0,0,0.00986128359007105,0,0,0,0,0,0,0
X002074.SZ,0,0,0,0,0,-0.0378724033671161,0,0,0,0,0.0890941334380317,0,0,0,0.0843673051771913,0,0,0,0,0,0.296720030268182,0,0.247193413401397,0,0,0.0552745102470386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0129062650246293,0,0,0,0,0,0,0
X600183.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.26389058445125,0,0,0,0,0,0,0,0,0,0.0236714217798798,0,-0.0874019109924534,0,0,0,0,0,0,0,0,0,0,0.138132658612131,0,0,0,0,0.0390137341322558,0,0,0.0180929963537468,0,0.232811318497551,0,0,0,-0.0101019270559651,0,0,0,0,0,0,0
X002463.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.148194943314101,0,0,0,0,-0.00263345624852602,0.00645984170649457,0,0,0.254839279225577,0,0,0,0,0,0,0.265047830914641,0,0,0,0.223450781770448,0,0,0,0.0384398042348541,0,0,0,0,0,0.195959191776957,0.201336567789786,-0.266420002973358,0,-0.0531769098521463,0,0,0,0,0,0,0
X002028.SZ,0.389620532449607,0,0,0,0,0,0,0,-0.145601610248358,0,0,0,0,0,0,0,0,-2.71050543121376e-20,0,0,0,0.0615117544161567,0.097262773436534,0,0,0,0,0,0.0708586478762244,-0.108846456682048,0,0,0,0.00278158956222729,0,0,0,0,0,0,0.282812484360205,0,0,0,0,-0.200434204567576,0,0,0,0,0,0.0726105823771336,-0.0946164024743019,0,0,0,0,0,0
X300142.SZ,0,0.0770920753233792,0,0,0,0,0,0,0.157815904483134,0,0,0,0,0,0,0,0,0,0,0,0.297218500996175,-0.217984571930573,0,0,0,0,-0.162557788325255,0,0,0.144351284588352,0,0.30073527918331,0,0,0,0,-0.0885723198842482,-0.036918946945918,0,0,0,0,-0.0025016155921654,0,0,0,0.00259542132477577,-0.00378951504855485,0,0,0,0.0234284619506049,0,0,0,0,0,0,0
X600702.SH,0,0,0,0,0.546590724922249,0.0119141812821395,0,0,0,0,0,0,0,0,0,0,0,0.179520809903634,0,0,0,0,0,0,0.062280892890003,0,0,0,0.269578631560284,0,0,0.0493418344618029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0445113720199041,-0.0635900519154052,0,0,0,0,0,0
X002223.SZ,0,0,0,0,0,0,0.114226743565068,0,0,0,0,0,0,0,0,0,0,0.063580328128972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0272992291731138,0,0,0,0,0.0372518087605021,0,0.0420877700916835,-0.00761149714621868,0,0,0.0494693620984805,0,0,0.0266149545243879,-0.061662693184844,0,0,0,0,0,0
X000066.SZ,0,0,0,0,-0.072439758150134,0,0,0,0,0,0,0,0,0,0,0,0,0.135210728165864,0,0,-0.0313618690708079,0,0,0.0535124354510742,0,0,0.135830432064453,0,0,0,0,0,0,0,0,0,0,0.160035385659243,0,0,0,0.134145278882369,0,0,0,0,0,0,0,0.218204176766677,0,0.00315480704620504,0,0,0,0,0,0,0
X000921.SZ,0,0,0,0,0,0.0371889119025291,0,0,0,-0.0227100028727421,0,0,0,0,0.00336680514572275,-0.116522083818396,0.160197068679232,0,0,0,0,0,0.0778495204767434,0,0,0,-0.0460889891265637,0,0.0368073320154674,-0.062992281158352,0,0,0,0,0,0,0,0.0919578516018533,-0.0618278864709863,0,0,0,0,0,0,0,0,0,0,0,0,-0.0554883434201977,0.0406170458292845,0,0,0,0,0,0
X002180.SZ,0,0,0,0,0,0.0462191204930684,0,0,0,0,0,0,0,0,0,-0.0504343253611907,0.140836649305985,0,0,0,0,0,0.0224615710540938,0.0299499402913506,0,0.275236366343004,0,0,0,0,-0.238208776840552,0,0,0,0.0477807795323732,0,0,0,0,0,0,0,0.0153452095368151,-0.0957020449791707,0.217011668271843,-0.108778195866985,0,0,0,0,0,-0.0185063025883358,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,-0.000721536374361309,-1.73472347597681e-18,0,0,0,0,-0.0893107937325287,0,0,0,-0.0589362160355902,0,-0.0637666800229909,0,0,0,0,0,0,0,0,0,0.0120780129396288,0,-0.0497806887089349,-0.279706035327985,-0.0612172749750719,-0.0323789945936785,0,0,0,0,0,0,0,0,0,0,0.0605915138097516,0.48074499086015,0,0,0,0,0,0,0,-0.0502045301787506,0.0191817942637641,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0.907093261545607,0,-0.0329709852668215,-0.691880043078153,0,0,0,0,0,0,0,0,0,0,0,-0.0616777067514355,0,0,-0.319552188855248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.30118803033379,0,-0.385144426356187,0,0,-0.0283447410821756,0,1.2281031779769,0,0,0,0,0,0
TED,0,0,0,0,0,0,0.19680016680522,0,-0.118087343678327,0,0,0,0,0,0.117021419655297,0,-0.0348332425373002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.258535624548624,-0.0152092249927785,0,0,0,0,0,0,0,0.044332650865654,0,0,0,0,0,0,0,-0.281250871149008,0.599173651007132,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,0,0.0193937736032023,0,0,0,0,0.121055423998206,0,0,-0.198683803280048,0,0,0,0,0,0.357982345888476,0,0,0,0,0,-0.0148298908707005,0,0,0,0,0,-0.38173716669347,0,0.231135340163281,0,0,0.0699456665866614,0,0,0,0.17658193952275,0,0,0,-0.0989528273178699,0,0,0,0.0788623538425377,0,0.0115190224565249,0,0,0,0,0,0,0
MKreturn,0,0,0,0,0,-0.00423415675178167,0,0,0,0,0,0,0,0,0.110525791667381,0,0,-0.00393235485095339,0,0,0,0,0,0,0,0,0,0,-0.0189228620436305,0.0616257203981142,0,0,0,0,0,0,0,0,0,0,0,0,-0.00808268934628772,0,0.0767848447747892,-0.0760386619647287,-0.120916955664027,0,0.0224812542905503,0,0,0.00822165801237602,0.0124646999218436,0,0,0,0,0,0
MKvol,0.00333291955136106,0,0,0,0,0,0,0,0,0,0.000664745790067212,0,0,0,0,0,-2.71057297276232e-05,0,0,0,0,0,-0.00165377910206754,0,0,0,0,0,0,-0.0011416981710745,0,0,0,0,0,0,0.000410785277095816,0.00104371391686508,0,0,0,-0.000555369876962787,0,0,0,0,0,0.000477031283543957,0.000370796341433758,0.000613407907173597,0,-0.000191242689357032,-0.000846551534583653,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0.00135849602247948,0,0,0,0,0,0,0,-0.000105082466074284,-0.00531253555105765,0,-0.00272160350925402,0,0,0,0,0,0,0.00216416475242687,0,0,-0.00626729882537599,0,0,0,0,0,0,-0.000576278986933176,0,0,0,0,0,0,0,0,0.00314299394625047,0,0,0,0,0,0,-0.00102465367046792,0,-0.00957882955892516,0.00714230988738255,0,-0.00816711899297539,0,0,0,0
CarbonVol_Guangdong,0,0,-0.0119182499456464,0,0,0,0,0,0,0,0,0,0.000948830457469466,0,0,0,0,0,0.00127870419381052,0,0,-0.000771203285137972,0,0,0.00338682325240054,0,0,0,0,0,0,6.7762635780344e-21,0,0.000239819181368907,0.00328220990131406,0,0,0,0,0,0.00933905019176267,0,0,-0.00174251081438707,-0.000531728210578817,0,0,0,0.00784958031866604,0,0,0,0,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,-0.00206811294829071,0,0,0,0,0,-0.00226788584045053,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00187701909774037,0,0,0,0,0,0,0,0,0,0,0,0,0.000975509004099386,-0.00477933706823592,0,0,0,0,0,-0.0127625002835733,0.00813558547310276,0,0,0,0,0,0
