,X600519.SH,X600104.SH,X000725.SZ,X000651.SZ,X002415.SZ,X000858.SZ,X002304.SZ,X000063.SZ,X600276.SH,X000625.SZ,X600690.SH,X600703.SH,X600118.SH,X000100.SZ,X600271.SH,X600031.SH,X600372.SH,X000157.SZ,X000338.SZ,X002241.SZ,X600089.SH,X600741.SH,X002292.SZ,X002475.SZ,X002236.SZ,X000559.SZ,X002129.SZ,X600839.SH,X600066.SH,X000547.SZ,X300124.SZ,X600177.SH,X601877.SH,X600582.SH,X002465.SZ,X600435.SH,X300003.SZ,X000016.SZ,X002456.SZ,X000568.SZ,X002294.SZ,X002498.SZ,X002179.SZ,X002049.SZ,X600198.SH,X002008.SZ,X000977.SZ,X000800.SZ,X600060.SH,X600498.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600690.SH,0,0,0,0.0534635788178955,0,0,0,0,0,0,0,0,0,0.0285826944696292,0,0,0,0.165522219389673,0,0,0,0.131202951720965,0,0,0,0,0,0,0,0,0.0776281288132037,0,0,0,0,0,0,0,0,0.0865916868055376,0,0,0.0270442467882765,0,0.00872540265355575,0,0,0.029093143417826,0,0,0,-0.00460653222496794,0.026990937035372,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.206280117240323,0,0,0,0,0,0,0,0,0,0,0,0.0497975613856912,0,0,0.061809915345875,0,0.0198262103812925,0,0,0,0,0.0470856563763054,0,0,0.123686939493541,0.252457481265317,0,0,0,0,0,0.0840968020455007,0,0,0,0.0753030858307009,0,0,-0.0059726773532024,-0.0363636568622287,0,0,0,0,0,0
X600118.SH,0,0,0.0656025154266214,0,0,0,0,0,0,0,0,0,0,0,0,0.0633021755621561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.498842293919692,0,0,0,0,0,0,0,0.10356988396489,0.0909675527507556,0,0,0.0559196857854381,0,0,0,0.0346114259825506,-0.0156981552243435,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14548503961943,0,0,0,0.257307198982307,0,0,0,0,0,0.178933525808509,0,0,0.122148615033083,0.179320583691271,0,0,0,0,0,0,0,0,0,0.00207716953801079,0,0,0,0,0,0,0,0,0,-0.0088667832465931,0,0,0,0,0,0,0
X600271.SH,0,0,0,0,0,0,0,0.0885651372068749,0,0,0,0,0.195930566270693,0,0,0,0.000867724594201133,0,0,0,0.0852768153360566,0,0,0,0,0.221382442048129,0,0,0,0,0,0,0,0,0.0928700279931697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0314474897101213,0,-0.00686485350770603,-0.0106002014046972,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0791754291707966,0,0,0,0.00124190609280773,0.0664730492119927,0,0,0,0.0349083610212038,0,0,0,0.216912019567276,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0.0707647521405409,0,0,0,0,0,0,0,0.0333489371278992,0,0,0,0.0418248578165986,0.0598850676158339,0,0,-0.00099128863040246,0,0,0,0,0,0,0
X600372.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.12549023387847,0,0,0,0,0,0,0,0,0,0,0,0,0.193566264863208,0,0.0626290296261104,0,0.0305687434245017,0,0,0,0,0,0.014251851808317,0,0,0,0,0,0,0,0,0,0,0,0.0761506494290785,0,0,0,-0.015929730742617,0,0,0,0,0,0,0
X000157.SZ,0,0,0,0.0421681021540536,0,0.134574076082197,0,0,0,0.210700883385492,0,0,0,0.0532013686267459,0,0.484136454502743,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,-0.0212014786483794,0,0,0,0,0,0,0,0,0.0051255691095933,0,0,0,0,0,0,0,0,0,0,0,0,0.0517360426620467,0,0,0,0,0,0
X000338.SZ,0,0,0,0.0242614964866329,0,0.0879448595593284,0,0,0,0,0,0,0,0,0,0.140150265314861,0.0818545167413621,0.267450095230389,0,0,0,0.0672967025278062,0,0,0,0,0,0.0937132046874169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0375292459839697,0.0171531908813615,0,0,0,0,0,0,0.0038708294211381,0.00363321072548428,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0.139119799685338,0,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0.044759928667369,0.0165943948862795,0,0,0,0,0.0330468546995408,0.0335770771925659,0,0,0,0.146018793439998,0.0733498371812437,0,0,0,0,0.0407112347990455,0,0,0,0,0,0,0,0.0329832436698939,0.0960699016587225,0,-0.00854001319374711,4.33680868994202e-19,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0.353677827762258,0,0,0,0,0,0.039557058894328,0,0,0.0617277464769847,0,0,0,0,0,0,0,0,0,0,-1.35525271560688e-20,0,0,0,0,0,0,0,0.0662951558516271,0,0,0,0.112543655575856,0,0,0,0,0,0,0,0,0,0,0,-0.01785152142749,-0.0207891404191826,0,0,0,0,0,0
X600741.SH,0,0,0,0,0,0,0,0,0.226848273390113,0,0,0,0,0,0,0,0,0.115972806161785,0,0,0,0,0,0,0,0,0,0,0,0,0.0854304640021611,0.107259309563547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.30664854448907,0,0,0,0.0179118606041383,-0.0115620870794799,0,0,0,0,0,0
X002292.SZ,0,0,0,0,0.0124778200775202,0,0,0,0,0,0,0,0,-0.0490470916993212,0,0,0,0,0,0,0,0,0,0,0.0100540752149895,0,0,2.16840434497101e-19,0,0,-0.00976422727839796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.018037131767342,0,0,0.0209076080733316,-0.0252336498387569,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0125559014632687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.131710450274531,0,0,0,0,0,0.0847218365938817,0,0.010186225004406,0,0.184708102126052,0,0,0,0,-8.67361737988404e-19,0,0.199617047592709,0,0,0,-0.0236022550119561,0.0306372999156529,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0391761088656184,0,0,0,0,0,0,0,0,0,0,0,0.0120378733734052,0,0,0.0314052620270605,0,0,0,0,0,0,0,0,0,0.189019912919467,0,0,0,0.00181900595907501,0,0,0,0,0.0354065176489483,0,0.0520471137004961,0.126571489161555,0.189607361021979,0,-0.00534540121433217,0.0224731073615453,0,0,0,0,0,0
X000559.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0402822821227369,0,0,0,0.119397549434505,0,0,0,0,0,0,0,0,0,0,0.300757209651597,0,0.0574152200442424,0,0,0,0,0,0.0624540763580214,0,0,0,0,0,0,0,0,0.18748690848268,0,0,0,0.0441972226133472,0,0,-0.0106797406748772,-0.00179379883746785,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0.26207725395384,0,0,0,0,0,-2.16840434497101e-19,0,0,0,0,0,0,0.145617631096038,0,0,0,0,0.161290129858922,0,0,0.192312257209538,0,0,0.0378163676354227,-0.0674533683948875,0,0,0,0,0,0,0,0.0416475681156023,0,0,0,0,0,0,0,0,0,0,0,-0.0275212077432451,-0.04114866779097,0,0,0,0,0,0
X600839.SH,0,0,0,0,0,0,0,0,0,0,0,0.0402369194915284,0.103940190977192,0.266610034549493,0,0,0,0,0,0,0,0,0,0.0659856130339956,0,0.177060049837624,0,0,0,0.135862761775778,0,0,0,0,0,0,0,0,0.0375801138238759,0,0,0,0,0,0,0,0,0,0.108672431970938,0,0,-0.0328381896002666,-0.0151538633220332,0,0,0,0,0,0
X600066.SH,0,0.297594642400761,0,0,0,0.100128322602862,0,0.164556629663374,0,0,0,0,0.06017355004185,0.258455638905813,0,0,0,0,0,0,0.00683907941106346,0.0288326825871097,0,0,0,0,0,0,0,0,0,0,0,0,0,0.135710366582739,0,0,0,0,0,0,0,0,0,0,-0.164241487372338,0,0,0,0,-0.00387087999743253,0.00661449546364238,0,0,0,0,0,0
X000547.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0170035651367917,0,0,0,0.224625425815608,0,0,0,0,0,0,0,0,0.103603938691594,0,0.0630722675699203,0,0,0,0,0,0.021053513743941,0,0.0367731945260811,0,0,0,0,0,0,0.0172217416656825,0,0,0,0,0,0,0,0,-0.027543823183433,-0.0117331110656363,0,0,0,0,0,0
X300124.SZ,0,0,0,0.0314923784737971,0,0,0,0,0,0,0,0,0.179712329169754,0,0.0865335222285644,0,0,0,0,0.0967507279572308,0,0,0,0.095769866343269,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18183541779022,0,0,0,0,0,0.174126034658346,0,0,0,0,8.67361737988404e-19,0,0,-0.0089739620312233,0.00479213069072206,0,0,0,0,0,0
X600177.SH,0,0,0,0.118831044568717,0.229082892516278,0,0,0,0.0469578281589993,0.121643853581209,0,0,0.019371991062504,0.0948395568492973,0,0,0,0,0,0,0,0,0,0,0,0,0,0.158500019155213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00821133653955738,-0.0029340947929556,0,0,0,0,0,0
X601877.SH,0,0,0,-0.0479786517596424,0,0,0,0,0,0,0,0,0,0,0.00696586372713284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0210697142965678,0.00656142394703958,0,0,0.00482703708399377,0,0,0,0.0241090858883511,-0.0183498794604,0,-0.0308440966496857,0,0,0,0
X600582.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0357688682249389,0,0,0,0,0,0,0,0,0,0,0.263923410556876,0,0,0.176786806875318,0.00339170765575665,0,0.226495650168836,0.0292574414722052,0,0,0,0,0,0,0,0,0,0,0.0385924239819873,0,0,0,0,0.019220243782174,0.0857683443939205,6.93889390390723e-18,0,0,0.00771114186300506,-0.014401855857918,0,0,0,0,0,0
X002465.SZ,0,0,0,0,0,0,0,0.11081299091466,0,0,0,0,0.0334787209958075,0,0,0,0,0,0,0.178236905044169,0,0,0,0.104986478185478,0,0,0,-6.93889390390723e-18,0,0.0645573387987007,0,0,0,0,0,0,0,0,0,0,0,0.15720382328627,0,0.140243734154898,0,0,0,0,0,0,0,-0.0366125091934941,0,0,0,0,0,0,0
X600435.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.165527166740849,0,0,0,0.289165392366926,0,0,0,0,0,0,0,0,0,0,0.0315169224086895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.145839058700093,0,0,0,0.00165287587013965,0.137596899992978,0,0,0.00559491846017908,-0.000899352799646434,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.179492891315375,0,0,0,0,0,0,0,0,0,0,0.139088655130226,0,0,0,0.00202643341483821,0,0.0018842801112746,0,0,0,0.139737557975922,0,0.0409905454266459,0,0,0,0,0,0,0,0,0.0579259659819544,0,0.088590619202656,0,0.0891180587816874,0,0,-0.0232587684095329,0,0,0,0,0,0,0
X000016.SZ,0,0,0,0,0,0,0,0,0,-0.0269126742869938,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0.014044199951701,0,0,0,0,-0.0283859570404236,0,-0.0454245458521282,0,0,0,0.241368303647008,0,0,0,0,-0.0212371856410901,0,0,-0.314010996586073,0,-0.00768759891366951,0.0876900222793146,0,0,0,0,0,0,0,0,0,0.00773318113882748,0,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0910602473520724,0,0,0,0,0,0,0,0,0,0,0,0.0459434615412074,0.303867976804904,0,0,0,0,-0.16101390947506,0.106286921833114,0.269844763947197,0,0,0,0,0,0,0,0,0,0.187835979514811,0,0,0,0,0,0.0609989558455813,0,0,0,8.67361737988404e-19,-0.00157930919546715,0,0,0,0,0,0
X000568.SZ,0,0,0,0,0,0.556750618937408,0,0,0,0,0,-0.128655428257369,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0782076560667895,0,0.105118623446369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00578662517165213,-0.0181617230037834,0.362016969583954,0,0,-0.0286425613605773,0,0
X002294.SZ,0,0,0,0,0,0,0,0,0,0.143702777821472,0,0,0,0.213533570371507,0,0,0,0,0,0,0,0.111687360551962,0,0.0101612187650147,0,0,0,0.0425238165099878,0,0,0,0,0,0,0,0,0.0217487322378743,0,0,0,0,0,0,0,0,0,0,0.0537427653899668,0.0230895320338634,0,0,-0.0251076406636111,0,0,0,0,0,0,0
X002498.SZ,0,0,0,0,0.0157749863255938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10929828661722,0.103369732326798,0,0,0,0,0,0,0,0,0,0.0175703202948688,0,0,0,0,0,0,-0.0519609417170395,-0.0465770730303236,0,0,0,0,0,0
X002179.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.247920390536126,0,0.142076289021877,0,0.29448862329522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333214646078169,0,0,0,0,0,-6.93889390390723e-18,0,-0.00142579732894663,0.00995060864222654,0,0,0,0,0,0
X002049.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.430334148774612,0,0,0,0,0,0,0.032726789261334,0,0.0066878754573815,0,0,0,0,0.11223701044286,0,0,0,0,0.0992619899521325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000433247495458363,-0.0139999769213063,0,0,0,0,0,0
X600198.SH,0,0,0,0,0,0,0,0,0,0,0,0.00847322534680893,0.0593892257345214,0,0,0,0,0,0,0,0,0,0,0,0,0.147169591977188,0,0,0,0,0,0,0,0,0,0,0,0,0.0613110498359482,0,0,0,0,0.023171576325702,0,0,0,0.134318669911546,1.73472347597681e-18,0,0,-0.02121326803841,0,0,0,0,0,0,0
X002008.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0833947970484636,0.0717859858666187,0,0.223061683162911,0,0,0,0,0,0,0,0,0,0.118381310856428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0680738936068307,0,0,0.0315615537975639,0.0807903571033745,0,0,0.000699728973857354,-0.00807428663402919,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0.134165757328077,0,0,0.0321843071865851,0,0,0,0,0,0,0,0,0.116807217123477,0,0,0,0,0,0,0,0,0.0522354131775309,0,0.0822553981117921,0,0.0188103709188719,0,0,0,0,0.0601543854713181,0,0,0,0,0,0,0,0,0,0.00399857909029787,0,0,0,0.136692062757773,0.0169463897302959,0,-0.0183997814203761,-0.0183848742684166,0,0,0,0,0,0
X000800.SZ,0,0,0,0.00357985395939647,0,0,0,0,0,0,0,0,0,0,0,0,0,8.470329472543e-22,0,0,0,0.0332589325191494,0,0,0,0.244462685652094,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0274998677895484,0,0,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,-0.00244935869090006,0,0,0,0,0,0
X600060.SH,0,0,0,0,0,0,0,0,0,0,0,0.0310820961675528,0.0207855655360325,0,0.137485247079191,0.0585275907615256,0.207083822111122,0,0,0,0,0,0,0,0.00990750240134712,0.0836769887893164,0,0.081214878775926,0,0,0,0,0,0,0,0,0.154104058199703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00438887191005453,0,0,0,0,0,0,0
X600498.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0771272811894753,0,0,0,0,0,0.256302069612851,0,0,0,0.00272466779778671,0,0,0,0.0920117904725934,0,0,0,0,0,0,0,0,0,0.113205336630721,0,0,0.207837835043472,0,0,0,0,-0.0129893191682738,-0.0269150983358373,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0.173298081302832,0,0,0,0,0,0,0,-0.062013894084334,0,0,0,0,0,0,0,0.0621632580412283,0,0,0,0,-0.133345587022697,-0.132292946222,-0.0414347121055877,0,0,0,1.73472347597681e-18,0,0,0,-0.11106376777787,0.327654636760195,0,0,0,0,0,0,0,-0.00105851404421427,0,0,0.00378550599008607,0,0,0,0,-0.00824979661445535,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,1.54262847984613,0,0,0,0,0,0,0,0,-0.353913803360687,0,0,0,0,0,0,0,0,0,0,0,-1.66840261464522,-1.25184022370273,0,0,0,0,0,0,0,0.0281633304306389,0,0,0,0,0,0,0,0,-1.04345453211141,-0.183187835377686,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,0.0719489641347399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21166333191112,0,0,0,0,0,0,0,0,0,-0.452381568268385,0,0,0,0,0,0,0,-0.168210734307725,0,0,0,0,0,0,-0.222500587385779,0,0.130401520095783,0,0,0,0,0,0,0
RealEstate_excess,0,-0.245202092697524,0,0,0,0,-0.0246075799194852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.101536839958034,0.122823969028702,0,-0.182853395881682,0,0,0,0,0,0.127625524646993,-0.0544276522668826,0,-0.173549942169759,0,0.412612133188041,0,0,0,0,0,0,-0.0120478150939546,-0.0195797294432666,0,0,0,0,0,0
MKreturn,0,0,0,-0.0815442158767564,0,0,0,0,-0.274318328423847,0,0,-0.016427368318487,0,0,0,0,0,0,0,-0.0708672796337692,0,0,0,0,0,0,0,0,0,0.149889244993708,-0.0125120846647045,0,0,0,0,0,0,0,0,0,0,0.0999184406468921,0,0,0,0,0,0.0764106563848557,0.122464722078737,0,-0.15055717873878,-0.00303773340318268,0.0104070704487953,0.0101219037739407,0,0,0,0,0
MKvol,0,0,0,0,-0.0023063537883043,0,0,0.00268666749656504,0,0,0,0,0,0,0,-0.000180174105520551,0,0,0,0,0,0,0,0,0,0,0,0,-2.71050543121376e-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00270254117633936,0,0.00109747563945449,0,0.000471951982388088,0,0.000243652469045782,0.00216747159642583,0,0,0,0,0.0895887914335019,0,0
CarbonVol_Shenzhen,0,0,0,0,-0.000841738339986384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00660177874706828,-0.0177771214483854,0,0,0,0,0,0,0.000874275556915568,-0.0127465330570002,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,-0.000570224927002868,0,0,0,0,0,0,0,0,0,0,-0.00536395666841095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00110564263011813,0,0,0,0,0,0,0,0,-0.00180324961211423,0,0,0,0,0,0.00796988312441104,0.00651680829069165,0.00207524508018617,0,0,0,0.0181068996596834,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00112809357412096,0,0,0,0,0,0,0,0,0,0,0.00253621936313503,0,0,0,0,-1.35525271560688e-20,0,0,0,0,0,-0.000776631872056727,0,0,0,0,-0.00126294262318,0,0.0012292388306071,0,0,0,0,0,0,0,-0.00272117730809396,-0.00107555313865515,0,0,0,0,0,0
