,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000858.SZ,X600276.SH,X000725.SZ,X002304.SZ,X000063.SZ,X600690.SH,X600703.SH,X000568.SZ,X002236.SZ,X000625.SZ,X600741.SH,X002475.SZ,X600031.SH,X002241.SZ,X000338.SZ,X002456.SZ,X600066.SH,X000100.SZ,X601877.SH,X300124.SZ,X002508.SZ,X600177.SH,X002008.SZ,X600089.SH,X300136.SZ,X002085.SZ,X000157.SZ,X300003.SZ,X600271.SH,X600522.SH,X002294.SZ,X600118.SH,X600487.SH,X000050.SZ,X600809.SH,X000981.SZ,X002074.SZ,X300115.SZ,X600566.SH,X600867.SH,X600699.SH,X600372.SH,X000559.SZ,X000066.SZ,X002179.SZ,X000623.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600066.SH,0,0,0,0,0,0,0,0.0336961624967674,0,0.0153834428795968,0,0,0,0.221232686878168,0,0,0,0,0,-0.0769704520548792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0842239445282148,0,0.0470193370568545,0,0,0,0,-0.0388906872274187,0,-0.0171127763744933,-0.0569757473469802,0,0,0.0190504311544785,0.00659675985879546,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0,0,0,-0.00184256187627323,0,0,0,0.0041842041629766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.8896328333437e-05,0.000604927374817574,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0.0205540667020108,0,0,0,0.0981977187037872,0,0,0,0,0,0.0586277043747762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.159418355125753,0.157654447704733,0,0,0,0.242067261139341,0,0.0246860381605882,0,0,0,-0.0263860944408128,0.00206256989735692,0,0,0,0,-0.0180431248189102,0,0,0,0,0,0
X300124.SZ,0,0,0,0.188283814786921,0.014431067916717,0,0.0200678242920857,0,0.18631392040204,0,0.073967040481831,0,0,0,0,0,0,0.063444869048137,0,0.0744570046667914,0,0,0,0,0,0,0,0,0,-0.0221640933364677,0,0,0.110348230396348,0,0,0,0,0,0,0,0,0,0.0605348229507518,0,0,0,0,0,0,0,0,-0.0142753699133381,-0.00689319691544972,0,0,0,0,0,0
X002508.SZ,0,0,0.120533631973457,0.527418854425076,0,0,-0.166502451982399,0,0,0,0,0.132004037107951,0.177817117134423,0,0,0.0440650277158837,0,0,-0.0531310504074812,0,0,0,0,0,0,0,-0.0022787900293062,0,0,0,0,0,0,0,0,0,0,0,0,0,0.180274023152556,0,0,0,0,0,0,0,0.0886960411632779,0,0,-0.00400384318074693,-0.0123765431612549,0,0,0,0,0,0
X600177.SH,0,0,0,0,0,0,0,0,0.0239325164196031,0.0242363726811514,0,0,0,0.0455043135579492,-0.0241647794572292,0,0,0,0,0,0,0,-0.0593346938870635,0,0,0,0,-0.14412291833659,0,0,0,0.0553198830570649,0,0.0714212373623181,0,0,0.186820640254959,0.0747415171144251,0,0,0,0,0,0,0,0,0.0813470086113378,0.0119120788173778,0,0,0,0.0168486929800057,0,0,0,0,1.73472347597681e-18,0,0
X002008.SZ,0,0,0,0,0,0,0,0,0.104387957964288,0.00466589510187638,0.23818238027411,-0.0140744061917198,0,0,0,0.33366407164621,-0.0573980246110609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.124712551890061,0,0,0,0,0.334793102874034,0,0,-0.132686099637624,0,0,0,0.0916253872896518,0,0,-0.0133017996869126,-0.0187293839876356,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0.501963346824042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00385786183995969,0,0,0,0,0,0,0,0.0262375283538448,0,0,0,0,0,0,0,0,0,0.0632493296005377,0,0,0.130374472112132,0,0,0,0,0,-0.0232030920064793,0,0,0,0,0.0281507502622659,0,0
X300136.SZ,0,0,0,0,0,0,0.0648057740762255,0,0,0,0.0326467546374625,0,0,0,0.0163203752789982,0.383459053434138,0,0,0,0,0,0,0,0,0,0,0,0.1706430964103,0,-0.106775301715992,0,0,0,0,0,0,0,0,0,0,0.0634693669857038,0.126456977943304,0,0,0.123700326161286,-0.100728828229603,0,0,0,0,0,0,0.036051990356891,0,0,0,-0.115835682292173,0,0
X002085.SZ,0,0,0,0,0,0,0.431274907616661,0,0,0,0,0,0,0,0,0,0,0.00981261595219154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.194226015809015,0,0.227079791549443,0,0,-0.357474421764783,0,0,0,0,0,0,0,0,0,0,-0.035673760920812,-0.0635850353003534,0,0,0,0,0,0
X000157.SZ,0,0,-0.0356939299191998,-0.055505061261678,0,0,0,0,0.0479578954222006,0,0,0,0.0446083348389368,0,0,0,0.168282455235501,0,0,0,0,0,0,0,0,0,0.0465690319294109,0,0,0,0,0,0,0,0,0,0.0414131120306955,0.0557443540277472,0.0343785795603603,0,0,0,0,0,0.0621893998433345,0.106190498073763,0,0,0,0,0,-0.00588587516921593,0,0,0,0,0,0,0
X300003.SZ,0,0.104880724094275,0,0,0.279340545317437,0,0,0,0.157468951038412,0,0,0,0,0,0.132819028480736,0,0,0,0,0,0,0,0,0.0147182006144916,0.0378576203623094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.185558488738792,0,0,0,0,-0.0593947467674983,-0.00252747036687274,0,0,0,0,0,0,0
X600271.SH,0,1.73472347597681e-18,0,-0.0963003850753619,0,0,0.3606651346011,0,0,0,0,0,0,0,-0.072031067396164,0,0,0,0,0.0686537624873743,0,0,0,0.0618339218186997,0,-0.000660757207181945,0,0.3370558232317,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.25400646023761,0,0.00134714791339042,0,1.38777878078145e-17,0,0,-0.0991172417736171,0,0,-0.0270272660780436,0,0,0,0,0,0,0
X600522.SH,0,0,0,0,0,0,0,0,0,0,0,0,-0.0663556707401298,0,0,0,0,0,0,0,0,0,0,0,0.161747715826166,0,0,0,0.13781905155093,0,0,0,0,0,0,0.219536391774888,0,-0.212661821022921,0.264015191106758,0,0,0,0,0,0.486563155331175,0,0,0.144049151727347,0,0,0,-0.0172541698671392,-0.0063576004805444,0,0,0,0,0,0
X002294.SZ,0,0,0,0,0,0,0,0,0.0603004957214018,0.175143737824075,0,0,0.0443390290568324,0,0,0,0,0,0,0,0,0,0,0,0,0,0.152686989139488,0,0,-0.0571760682673524,0,0.0521662215421961,0,0,0,0,0.261752355906444,0,0,0,-0.250098234809639,0.0696435380909549,0,0,0,-0.325870251998475,0,0,0,0,0,-0.0246587426338074,0.0273440524809706,0,0,0,0,0,0
X600118.SH,0,0,0.0468387087723532,-0.141304927543831,0,0,0,0,0,0,0,0,0.0203528155070635,0,0,0,0,0.0833686470597859,0,0.0896193990612167,0,0,0.115738861064392,0,0,0.106996037055078,0,0,0,0,0,0,0,0.131647915163609,0,0,0.00995069047012892,0.0736475856596271,0,0,0,0,0,0,0,0.275698570209644,0,0,0,0,0,-0.0162819471566347,0.0261211851876771,0,0,0,0,0,0
X600487.SH,0,0,0.0510056886249557,0,0,0,0,0,0.126870683116593,0,0,0,0,0,0,0,0,0,0,0.124799338963741,0,0,0.337902333853338,0,0,0,0,0,0,0,0,0,0,0.235467027971929,0,0.02613938788435,0,0,0,0,0,0.0848759790074027,0.056359200328256,0,0.0748120941647543,0,0,0.21782073378505,0,0,0,-0.0110117668206871,0.0031521095208024,0,0,0,0,0,0
X000050.SZ,0,0,0,0,0,0,0.232782612970989,0,0,0,0,0,0,0,0,0,0,0,0.0771281238753376,0.0516426329450986,0,0,0,0,0,0,0,0,0,-0.0395686323835173,0,0,0,0,0,0,0.62075133865524,0,-0.21422819939355,0,0,0,0,0,0.292538886441808,0,0,0,0.172980287268213,0,0,4.45470957011493e-05,0,0,0,0,0.0503527495581058,0,0
X600809.SH,0,0,-3.46944695195361e-18,0,0.175821033351257,0,0,0,0,0,0,0.17261768874219,-0.0923102199757761,0,0.227991648204884,0,0,0,0,0,0.0756309181987732,0,0,0,0,0,0,0.146173228734409,0,0,0,0.0382810212242363,0,0.145825152213154,0,0,0,0.0338860229909242,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0.0501120115708427,0.0684050765254346,0,0,0.0121342847131948,-0.0120889232795539,0,0,0,0.384232984318271,0,0
X000981.SZ,0,0,-0.0740468712411484,-0.0179426891361139,0.0425499789712829,0,0,0.20980492837605,0,0,0,0,0,0,0,0.150258038811232,0,0,0,-0.10731928120088,0,0,0,0,0,0,0,0,0,0,0,0,-0.0139664256058174,0,0,0,0,0,0,0,0,0,-0.0144899373176016,0,0,0.0674108387832727,0.0509107577425925,0,0,0,0,0.0292115708550163,-0.00153094724741027,0,0,0,-0.066289653801855,0,0
X002074.SZ,0,0,0,0,-0.210631866077322,0,0,0,0,0.257380727829513,0,0,0.0186719241758896,0.415837480333271,0,0.000810378954804136,0,0,-0.0714314471209445,0,0,0,0,0,0,0.0794706764103207,0,0,0.230156061204601,0,0,0,0,0,0,0,0,0,0,0,0,0.144146323398792,0,0,0,0,0,0,0,0,0,-0.0410860497305328,0.0759391416085367,0,0,0,0,0,0
X300115.SZ,0,0,0,0,0,0,0,0,0,0,-0.401422407647953,0,0.393753233702008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0958180523369365,0,0,0,0,0,0,0,0,0.060474776625903,0,0,0.0781289939853368,0,0,0,0,-0.0841332242325048,0,0,0,0,0,-0.0372910756567015,0.0829183018030497,0,0,0,0,0,0
X600566.SH,0,0,0,0,0,0,-0.0859205911809638,0,0,0.224921862656994,0,0,0,0,0,0,0.00777295823370358,0,0,0,0,0,0,0.0306368831965591,0,0,-0.0937889478916816,0.241471509532871,0,0,0,0,0,-0.00245709258565229,0,0,0.00112753556094861,0,0,0,0.0870616374192319,0,0,0,0,0,0,0,0.133675206083959,0,0,0.00377180606928997,-0.0010104182326499,0,0,0,0,0,0
X600867.SH,0,0,-0.0206559764727385,0,0,0,0,0,0,0,0,0,0,0,-0.0597660320088999,0,0,0,-0.104368282762902,0,0,0,0,0.0429076058378633,0,0,0.0282136215182754,0,0,0,0,0.0618296577432415,0.211972764496592,0,0,0,0,0.0360455602607439,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0148112067105131,0,0,0,0,-0.00719959328061097,0,0
X600699.SH,0,0,-0.0616341952553461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.306722307658639,0,0,0,0,0,0.118180397795577,0,0,0.217711814341883,0,0.210820933375145,0.0220992322312283,0.10968927586929,0,0,0,0.0206103503213433,0,0,0,0.130067760148168,0,0,0,0,0.0382560064307168,0,0.0250935323668074,0,0,0,0,0,0
X600372.SH,0,0,-0.274557347694606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0901119866972666,0,0,0,0.241349599803852,0,-0.065378677207196,0,0,0,0,0,0.797264112312863,0,0,0,0,0,0,0,0,0.00924978274163488,0,0,0,0,0,0,-0.0117865527663827,0.00894130124775465,0,0,0,0,0,0
X000559.SZ,0,0,0,0,0,0,0,0,0,0,-0.0685268247932445,0,0,0,0.0981398577360246,0,0,0,0,0,0,0,0,0,-0.211924578883537,0,-0.0315094089873283,0,0.0866919881743562,0.0658621461905547,0,0,-0.0614440129635081,0,0,0,0,0.10995091842616,0,0,0,0,0,0,0,0.0860487528983272,0,0.0914568039795622,0.187413059914376,0,0,-0.0082251258415846,-0.00477264742821715,0,0,0,0,0,0
X000066.SZ,0,0,0,0,0,0,0,0,0,0,-0.122448229225992,0,0,0,0,0,0,0,0,0,-0.0763342964056188,0,0,0.323939935611513,0,0,0,0,0,0,0,0,0.318263978901928,0,0,0,0,0,0.0151874370822276,0,0.118787738000251,0,0,0.419853732540861,0,0,0.526290840704918,0,0,0,0,0,-0.0673371314580929,0,0,0,0,0,0
X002179.SZ,0,0,0,0,0,-0.0545441474294313,0,0,0,-0.0195231554222461,-0.0135176089152619,0,0,0,0,0,0,0,0,0.0309810022430826,0,0,0.0406017657138783,0,0.0773455147576835,0,0,0,0,-0.0437378879765463,0,0,0,0,0,0,0.0790439299218406,0.0890488588170084,0,0,0.221307468729755,0,0,0,0.0081019928964351,0,0,0,0,0,0,-0.0105293524218516,0.0128065383446851,0,0,0,0,0,0
X000623.SZ,0,0,-0.0119685818769156,0,0,0,0,0,0,-0.0303892125236709,-0.0827004456847103,0,-0.000714853608812954,0,0,0,0.167866386114802,0,0.0792437093318429,0,0,0,0,0,0,0,-0.00724713240708195,0.0178664203772312,0,0,0,0,0,0,0.0635957929952061,0,0,0,0,0,0,0.1267824879553,0,0,0,0.00310860079388111,0.0707289147150861,0,0,0,0,0.00913300045125183,0.013953163639999,0,0,0,0,0,0
Change_TY3M,0,0,0,0.13659757947715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0198120665843336,0,0.152194154118742,0,0,-0.155457912083517,0,0,0,0,0,0,-0.0978677059885756,0,0,0,0.152149792530843,0,0,0,0,0,0,0,0,0,0,0,-0.0114811809030727,0.080027434521211,0,0,0,0,0
Slope,0,0.473384654500151,0,0,0,0,0,0,0,1.44260168732997,0,0,0.0156081654643348,0,0,0,0,0,0,0,0,0,0,-0.615638732433071,0,0,0,0,0,-1.70671097021199,0,0,0,0,0,0,0,0,0,0,-0.498033928062673,0,0,0,-0.474146819985337,-0.179061754656654,0,0.672249262736953,0,0,0,0,2.25058453140194,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,-0.679361822702198,0,0.458914019564867,0,0,0,0,-0.246750540075612,0,0,-0.946422886487877,0.544321141503286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0469617078897364,0,0,0.395427356665236,0,0.100145883618751,0,0,0,0,0.0122980826720603,0,0.0819816464979902,0,0,-2.99539511961907,0,0
RealEstate_excess,0,0.044505469442924,0.116303188047508,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,-0.0900376221406555,0,0,0,0,0,-0.194337888844803,0,0,0,0,0,0,0,0,-0.0414077623549803,-0.151935505168386,0,0,0,0,-0.023913461322278,0,0,-0.12802597795417,-0.0219233989837832,0,0,0,0.0260116301276053,0,0,0,0,0,0.170269233222872,0,0.103528892988228,-0.0331809590938676,0.0426188875816258,0,0,0,0,0,0
MKreturn,0,0,0,0,0,-0.0118056583415589,0.0113526960280709,0,0,0,0.0857962829313324,0,0,0,0,0,0,0,0.00686725343697859,0,0,0,0,0,5.42101086242752e-20,0,0,0,0,0,0,0,0,-0.0123205313097496,0,0,0,-0.0116675129986773,0,0,0.00986845582922905,0.0162367930100585,-0.0483367626966359,0,0,0,0,0,0,0,0,0.00292900863425395,0,0.174870940913793,0,0,0.011263021610121,0,0
MKvol,0,0.000157187813807438,0.000960463487299648,0,0,0,0,0,-0.000743598847465414,0,0,0,-0.000335406663958549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00060750925237589,0,-0.000155244387817681,0,0,0,0,0,0,0,0,0,0.000888325116414667,0,-0.0015804982750278,0,-0.000824862642550951,0.00127409163898831,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,-0.00244480407913442,0,0,0,0,0,-0.0525175475353477,0,0,0,0,0,0,0,0,0,0,0.0158587093397533,0.0860832031029794,0,0,0,0.0173827073742607,0,0,0,0,0,0,-0.0226274045416882,0,0,-0.0322407400286543,0,0,0.0921163757941997,0,0,0,-0.0132282341458395,0,0,0,-0.0217329185822103,0,0,0,0,0,-0.0491729609377868,-0.000514574347757005,0,0,0,0,0.691142199922535,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0155553288946972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0110550022443175,0,-0.0194481750967018,0,0,0,0.00504258071800058,0,0,0,0,0.0136533014002426,0,0.00430860728521168,0,0,0,0,0,0,0,-0.0209320043060874,0,0,0,0.152192863160344,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0.000850746645739433,0,0,0,0,0,0.00790660934287945,0,0,0,0,0,0,-0.0112771166298382,-0.0131507620269595,0,0,0,0,0,0,0,-0.00311915921764411,0,0,0,0,0,0,0,0,0,0,0,-0.00691150053735822,0,0,0,0,0,0,0,0,0,0.0285822617394456,0.00216474379774938,0.00473680754872997,0,0,0,-0.0859233585488503,0,0
