,X600519.SH,X000858.SZ,X002415.SZ,X000568.SZ,X600809.SH,X002475.SZ,X600276.SH,X600690.SH,X002304.SZ,X600104.SH,X300014.SZ,X000651.SZ,X600031.SH,X000725.SZ,X002241.SZ,X300124.SZ,X002371.SZ,X600703.SH,X003816.SZ,X000338.SZ,X000063.SZ,X000596.SZ,X002129.SZ,X002049.SZ,X000625.SZ,X000661.SZ,X002179.SZ,X601877.SH,X300142.SZ,X002074.SZ,X600741.SH,X000100.SZ,X600089.SH,X600702.SH,X600460.SH,X000799.SZ,X002236.SZ,X002180.SZ,X000157.SZ,X600779.SH,X601799.SH,X000733.SZ,X002008.SZ,X600522.SH,X002414.SZ,X600584.SH,X600183.SH,X002007.SZ,X000977.SZ,X600884.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X300014.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00361382648841293,0,0,0,-0.0514590773560303,0,0.00429729622360479,0,0,-0.0830487256180397,0.087774443905126,0.164158109310578,0,0.0388071219512867,0,0.234074336812897,0,0,0.0543783327644679,0,0.1883038282027,0,0,-0.0127290732244539,0,0,0.106856129960537,0,0,0,0,0,0,0,0,0.00200577737593295,0,0.0411022999061729,0,0,0,0,0,0,0
X000651.SZ,0,0,0,0.128978255578221,0,0.103908262776872,0,0.0320998399748803,0,0,0,0,0,0,0.0585540311795885,0,0,0,0,0,0,0.0415860571476212,0,0,0,0,0,-0.113223556119398,-0.0669267204278708,0,0,0,-0.0694648130340086,0,0,0,0,0,0,0,0,-0.064554097335595,0,0,0,0,0,0,0,0,0,0,0.0202437374751852,0,0,0,-0.157613700237891,0,0
X600031.SH,0,0,0,0,0,0,0.0345440856738706,0,-0.0527873537636822,0,-0.0822140850747414,0,0,0,0,0,-0.0392967558968846,0,0,0.331478811198004,0,0,0,0,0.110040643924076,0,0,0,0,0,0.0585881113318425,0,0,0,0,0.0702774765170698,0,0,0.043646933512366,0,0,0.0124558395388069,0,0.0120033098116271,0.00795997314855294,0,0,0,0,0,0,0,0.0133910246930714,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,-0.00727271922238429,0.0790577179691093,0.0381532960268829,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0,-0.0186431191395089,0.0493082769196161,0,0,0.182584854472182,0,0,0,0,0,0,0.114739626787699,0.00507025825079582,0,0,0,0.0407059061156305,0,0,0,0,0.024491853192508,0,0,-0.0159602481351839,-0.0460232344400755,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0.20853389091968,0,0,0,0,0.326658445718096,0.120502135231916,0.0746497826383215,0,0,0,0,0,0.224798985828464,0,0,0,0,0,0,0.18500441736668,0,0,0.0670413279031751,0,0.054395765461029,0,0.28856801064108,0,0,0,0.189138014033446,0,0,0,0,0,0,0.135461729173622,0,0,0,0,0,0,0,0,0.0124520473392781,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0.0787144402840788,0.00213609189064557,0,0,0,0,0,0,0,0.0684653887723337,0,0,0,0,0,0.129432942482204,0,0.0706734380197747,0,0,-0.0579013596140145,0,0,0,0,0.0946023567304795,0,0,0,0.527917861493429,0,0,0,0,0,0.0617894237516575,0,0,0,0,0,0,0,-0.0633983863630504,0,0,0,0,0,0
X002371.SZ,0,0,0,0,0,0,0,0,0,0,0.00182289449486517,0,0,0,0,0,0,0.102127156766477,0,0,0,0,0,0,0,0,0,0,-0.100270316297868,-1.73472347597681e-18,0,0,0.100607855668572,0,0.0119739490626498,0,0.0892086057653869,0,0,0,0,0.040244120084841,0,-0.0187486032022242,0,0,0,0,0.627800341420673,0.157126660533532,0,0.0568036213819276,-0.0930101132492119,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0.0179463958068139,0,0,0,0,0,0,0,0,0.00190151628980844,0,0.197019683010287,0,0,0.207981136947751,0,0,0,0,0,0.208131258835483,0,0,0,0,0,0,0,0,0,0,0,0.068643704729901,0,0,0.0903479362199898,0.211894250842641,0,0,0,0,0,0,0.028883999154041,0,0,0.0771670028945892,-0.0928196693269116,0,0,0,0,0,0
X003816.SZ,0,0,0,0,0,0,0,0,0,-0.0403885957799592,0,0,0,0,0,0.12681743743943,0,0.0208549833833649,0,0,0,0,0,0.137858898164834,0,0,0,0,0.022664484787034,0,0,0,0.229318119798226,0,0,0,-0.076002447704305,0,0,0,0.109129445605585,0,0.017101192067584,0,0,0,0,0,0,0,0,-0.0430171844141299,-0.0157902645753624,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0,-0.0226633202283223,0,0,0,0.503009512348354,0,0.0456394823801271,0,0,0,0,0,0,0,0,0,0,0,0,-0.0213199205768596,0,0,0,0,0.0117826910575441,0,0,0,0,0,0,0,0,0,0,0,0.218523023225196,0,0,-0.278668145620354,0,0,0,0,0.0308644690703578,0,0,0,-0.0259397049597531,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0350942295705408,0,0,0.0132777877909977,0,0,0,-0.0357925664311835,0,0,0,0,0.13744264830967,0,0,0,0.134193994974493,0.032254866979581,0.137743372245377,0,0,-0.0778498842060959,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0.288278167886805,0,0,0.00131588815753053,-0.0225188045431093,0,0,0,0,0,0
X000596.SZ,0.0343883779860375,0,0,0.218840038922893,0,0.0933353124679434,0,0,0.0772764255327747,0,0,0,0,0,0,0,0,0,-0.212096672935054,0,0,0,0,0,0.0630626281250233,0,0,-0.0608317198032868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0216319982877005,0,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,0,0.0852066802549164,0,0,0,0,0,0,0.0715820101382749,0,0,0,0,0,0,0,0.0854898780356143,0,0.174958717775977,0.245090929251076,0.120302999643149,0,0,0.382964960730416,0,0,0,0,0,0,0,0,0.0935472461559759,0,0,0,0,0,0,-0.0749138782385231,0,-0.0834922060961947,0.0235458664374875,0,0,0,0,0,0,0
X002049.SZ,0,0,0,0,0.0946858886242091,0,0,0,0,0,0,0,0,0,0,-0.154449008528281,0.09428302805333,0,0.0114183619850583,0,0,0,0,0,0,0,0,1.38777878078145e-17,0,0.241182010530642,0,0,0.179488641164592,0,0.054249349001732,0,0,0,0,0,0,0.181390655548791,-0.279184071941478,0.0805710980202366,0,0,0,0,0,0,0,-0.0416732203918476,0,0,0,0,0,0,0
X000625.SZ,0,0,0,0,-0.378474296807367,0,0,0,0.157381429416371,0,0.214431725296042,0,0,0,0,0.239200888611198,0,0,-0.0100519339197533,0,0,3.46944695195361e-18,0,0,0,0,0,0.0593687196932841,-0.106716800504743,0.201081342275775,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0.259594424241047,0,0,0.155189417839449,0,0,0,0,0,0,-0.00287779712339884,0.019440865015907,0.0597928518613422,0,0,0,0,0
X000661.SZ,0,0.445375911389652,0,0.135581986748051,0,0,0,-0.158981357823683,0,0,0,0,0,0,0,-0.231141812272358,0,0,0,0,0,0.167170264576411,0,0,0,0,0,-0.0335359352561433,0.127616798210514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0398265489310962,0,0,1.50403065488154e-05,0,0,0,0,0,0
X002179.SZ,0,0,0,0,0,-0.0738528935949933,0,-0.0817163997062441,0,0,0,0,-0.131936179359231,0,0,0,0,0,0.150077069768054,0,0,0,0,0.0892705526694393,0,0,0,0.120311593310282,0,0.0267609198245584,0,-0.0770439253291495,0,0,0,0,0,0,0,0,0,0.0865093807248011,0,0.00780766856514504,0,0,0,0,0,0.0740451660277721,0,0,-0.0316107177013566,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,-0.0214961760464203,0,0,0,0,0,0,0.12468296536945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.165238970846626,0,0,0.0800689557443427,0,0,0,0,0,0,0,0,-0.0962799148798757,0,0,0.150720933334313,0,0,0,0,0.279649917190626,0,-0.0476048983333429,-0.0525962554061993,0,0,0,0,0,0
X300142.SZ,0,0,0,0,0,0,-0.170238179146728,0,0,0,-0.0205827640283867,-0.354376281486267,0,0,0,0,0,0,0,0,0,0,0,0,0,0.254241295856164,0,0,0,0.0910741088790736,0.0609944217346743,0,0,0,-0.178464519429136,0,0,0,0,0,0,0.0367986036635392,0.0551692466208841,0,0,0,0.0717993741549563,0,0,0,0,-0.0321286650895301,0,0,0,0,-0.0184982300067834,0,0
X002074.SZ,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.244882214987483,0,0,0,0,0,0,0.111924693587948,0.128274493150868,0,0,0.0326502208487899,0,0,0,0,0,-0.107600437368815,0,0,0,0,0,0,0,0,0.402300988212286,0.20396799771909,0,0,0,0,0,0.139386241689506,0,0,0.0730731890407418,0,0,0,0,0,0
X600741.SH,0,0,0,0,0,0.0919603264772376,0,0,0,0,0,0,0,0,0.0735287842314713,-0.0973372563843509,0,-0.0341038800962316,0,0,0,-0.0323222434792902,-0.0638811050053158,0,-0.111713905759366,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0148114352628177,-0.121703877621084,0,0,0,0,0,-0.0574193053955761,0,0.0611592685847183,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0.094671522954657,0,0,0,0,0,0,0.411014801379533,-1.73472347597681e-18,0,0,0,0,0.0903227944728539,0.0141688427040036,0,0.0560886577890386,0,0.00851563914675202,0,0,0,0,0,0,0,0.0421699755291296,0,0,0,0,0,0,0,0,0,0.0166609113229392,-0.0146797436969669,0.0148025042402486,0,0,0,0.0891464197391132,0,0,0,0,0,0,0,-0.104164555652312,0,0
X600089.SH,0,0,0,0,0,0,-0.250909654923367,0,0,0,0,0,0,0,0,0,0,0,0.168632519807509,0.0475851731739988,0,0,0.137128950967013,0,0,0,0,0.275606344161024,0.215438521975501,0.0381217255995744,0,0,0,0,0,0,0,0,0,-0.227990416504857,0,0,0,0,0,0,0,0,0,0.0103721620373599,0,-0.030870553047748,0,0,0,0,0,0,0
X600702.SH,0,0,0,0,0.337384135877732,0,0,0,0,0,0,0,-0.0710303870526758,0,0,0,0,0,0,0,0,0.0359187147873854,0,0,0,0.0536722636111969,-0.0945872861632045,0,0,0,0,0,0,0,0,0,0,0,0,0.3131609320483,0,0,0,0,0,0,0,0,0,-0.0504404005641243,0,0,-0.0422827532425988,0,0,0,0,0,0
X600460.SH,0,0,0,0,0,0,0,0,0,0,0.0648192666591851,0,0,0,0,0.049105320623599,0,0.313925314542655,0,0,0,-0.0695032301444935,0.0480860903602934,0,0,0,0,0.0420670005481858,0,0,0,0,0,0,0,0,0,0,0,0,0,0.064769467558015,0,-0.0169554645016482,0,0,0,0,0,0.19232284585365,0,-0.0537980016040819,0.0882762173183766,0,0,0,0,0,0
X000799.SZ,0.138854442719709,0,0,0,0.0276657865445036,0,0.221126816020873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0442761140209524,0,-0.113756845574463,0,0,0,0,0,0,0,0,0,0.392426238153536,0,0,0,0,0,0.0255895876340192,0,0,0,0,0,0,0,0,0,0,0,-2.71050543121376e-20,-0.0702593840596,0.0255553497885167,0,0,0,0,0
X002236.SZ,0,0,0,0,0,0.110576757995081,0,0,0,0,0,0,0,0,0.0391367532200355,0,0.208697287028135,0,0,0,0,0,0,0.0279372297663941,0,0.14329090138702,0,0,0,0,0,0,0,0,0,0,0,0.178900732327591,0,0,0.0155903516270902,0,0,0,0.030315519750237,0,0,0,0,0,0,0.000646680762904922,0,0,0,0,0,0,0
X002180.SZ,0,0,0,-0.118066803996403,0,-0.0776039808285439,0,0.0244826503483062,0.0756340197327502,0,-0.0812609297110189,0,0,0,0,0,0,0.259354202493325,0,0,0,0,0,0.0994189697179391,0,0,0,0,-0.083504101580202,0.0123762899889927,0,0,0,0,0,0,0,0,0,0,0.144210642948505,0.0447824165212041,0,-0.0718801648483862,0,0,0,0,0,0.104613829671208,0,0,-0.0358215568893585,0,0,0,0,0,0
X000157.SZ,-0.0195774427146848,0,0,0,0,0,-0.136780970846667,0,0,0,0,0,0.703118317549649,0,0.00520655575672969,0,0,0,0,0,0,0,0,0,0,0,0,0,0.145546476554522,0,0,0,0.0163927610647386,0,0,0,0,0,0,0,0,-0.0154128781443097,0,0,0,0,0,0,0,0,0,-0.00806322597637878,0,0,0,0,0,0,0
X600779.SH,0,0.399956780757234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0412847436359244,0.0720332222065496,0,0.203586516923012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0442909485968783,0,0,0,0,0,0
X601799.SH,0,0,0,0,0,-0.0271383378978805,0,0,0.192402324247337,0,-0.0130183752868454,0,0,0,0,0,0,0,0,0,0,0,0.141573018027571,0,-0.0202391124096306,0.071879250864904,0,0,0,0,0,0,0,0,0.102876762161008,0,0,0,0,0,0,0,0,-0.00994022393846523,0,0,0,0,0,0,-0.00929837352113752,0,0.00335104391268638,0,0,0,0,0,0
X000733.SZ,0,0,0,0,0,0,0,-0.058594272482594,0,0,0,0,0,0,0,0,0.0376484568773341,0.135108666915529,0,0,0,0,0.0902050573876516,0,0,0,0.469519213491814,0,0.000441387782512249,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0.100584654179244,0,0,0,-0.578740105024428,0,0,0,-0.0168013731943038,0,0,0,0,0,0
X002008.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.129082764832241,0,0.00820443308036704,0,0.31277942623609,0,0.102439973893648,0,0.12534426169455,0.0487708836254651,0,0,0,0,0,0,0,0,0,0,0,0.117659209489949,0,0,0,0,0,0,0.362920067276112,0,0,-0.0315870649582554,-0.000320272628312972,0,0,0,0,0,0
X600522.SH,0,0,0,0,0,0.211720594054133,0,0,0,0,0,0,0,0,0.119654006300569,0,0,0,0,-0.258968819702796,0,0,0,0,0.292235800973691,0.05054692092969,0,0,0,0.317130677189962,0,0,0,0,0,0,0.301629891402705,-0.138570273927148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0476804358798298,0,0,0,0.332663463004899,0,0
X002414.SZ,0,0,0,0,0,0,0,0,-0.311858641438531,0,0,0,0.115530476590971,0,0,0,0,0,0,0,0,0,0,0,0.172199026004053,0,0,0,0,0,-0.10131176124574,0.439383712705745,0,0,0,0,0,0,0,0,0,0.0114818620772125,0,0.0672186000322095,0,0.743746024228205,0,0,0,0,0,0,0.010697264590531,0,0,0,0,0,0
X600584.SH,0,0,0,0,0,0,0.0307274190543256,0,0,0,0,0,0.0504147926708642,0,0.0480809015103041,0,0.0600989793369946,0.065848791827675,0,0,0,0,0,0,0.0393483004666819,0.108293584874963,0,-0.0263622057243462,0.0447118245880689,0.0353939633872311,0,0,0,0.0376661231996017,0,0,0,0,0,0,0,0,0,0,0.0264589016848716,0,0,0,0,-0.13394046911017,0,-0.0361226846428088,0.0668891348812785,0,0,0,0,0,0
X600183.SH,0,0,0,0,0,0,0,0,0,0,0.00478743246023376,0,0,0,0,0.183789269223636,0,0.044612132798912,0,0,0,0,0,0,0,0,0,0,0,0.0524061142120577,0,0,-0.0951913765406744,0,0,-0.0882061013426922,0.231781099312982,0,0,0,0,0,0,0,-0.00933003808361143,0,0,0,0,-0.0751960962527358,0,0,-2.39995879568503e-05,0,0,0,0,0,0
X002007.SZ,0,0,0,0,0,0.0428229120824175,0.156106672800934,0,0,0,-0.0569671837260447,0,0,0.0426582874197573,0,0,0,0.0181869827322285,0,0,0,0,0,0,0,0.0834548239394826,0,0,0.00659660991133018,0,0.0765167118305906,0,-0.100508471733578,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0.0975921041536367,-0.097555198678179,0,0,0,0,-0.0105437763387296,0,-0.0188505260054508,0.0365870246273313,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0776929236298061,0,0,0.245482016377706,0.0207620583793681,0,0,0,0,0,0,-0.0104920104972348,0,0,0,0,0,0,0,0,0,0,0,0,0,0.298208868162002,0.0104641318517845,0.0378854296536526,0,0,0,0,0,0,0.00620545106096354,0,0,0,0,0,0,0
X600884.SH,-0.182010520035954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.170711848858375,0,-0.100149776570476,0,0,0,0,-0.104367608203755,0.536593982810694,0,-0.104752270829394,0.0759705017339048,0,0.0662581608350632,0,0,0.0186354823048799,0.174451479233909,0,0,0,0,-0.262506403729581,0,0,0,0,0,0,0,0.00620129842168755,4.33680868994202e-19,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,-0.107620694715714,0,0.0404190590552845,0,0,0,0,0,0,0,-0.0269568175166391,0,0,0,0,0,0,0,-0.147478891239281,0,0,0,0.122654741492573,0,0,0,0,-1.0842021724855e-19,0,0,0,0,0,0,0,0,0,0,0.0338889883840338,0,0,0,0,0,0,0,0.00352341242848003,-0.139844119666898,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.382514749139259,0,0,0,0,0,-0.00887848294316096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.07972093038312,0,0,0,2.36623758902267,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0182635845794401,0,0,0,0,-0.0954416263141828,0,0,-0.0670492348444807,0,0,0,0,0,0,0,0,0,0,0,0,0,0.067507533026624,0,0,0,0.132209546586369,0,0,0,0.658743200672096,0,0,0,0,-0.882891197553264,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0.0223123088496723,0.107083597814248,0,0,0,0,0,0,-0.043055756499943,0,0,0,0,0,0.0673891969213585,0,0,0.0499147003331389,0,0,0,0,-0.0388768832168897,-1.73472347597681e-18,0,0.0135354130766173,0,-0.0263203126375995,0,0,0,-0.0540638877017029,-0.00757527323106516,0,0,0,0,0,0,0,0.111902920978661,-0.0125076250912751,0,0,0,0,-0.10389451569765,0,0
MKreturn,0,0,0,-0.222219988587377,0,0,0,0,0,0,0,0,0,0,0.0706978788902313,0,0,0,0,0,0,0.0415837711766719,-0.0845048221894249,-0.00641469910507575,0,0,0,0,0,0,0.0699639001652124,0,0,0.067255636600539,0,0,0,0,0,0,0,0,0,-0.0215273885670744,-0.00931927792618165,0,0,0,0,-0.04176148737913,0,0.00580421237249262,0,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,-0.00162685739057983,0,0,0.000839093727156709,0,0,0,0,0,0,0.00227986724983863,0,0,0,0,0,0,0,0.00114418598940665,0,-0.00257564615320051,-0.00243812064306279,0,0,0,-0.000928598047289835,0.000144809426085013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00353282168698464,0,0,0,0,0.0182712082767206,0,0
CarbonVol_Shenzhen,0,0,0,0,0,-0.0556030342945195,0,0,0,0,0,0,0,0,0.0368637628449868,0.00216479489134617,0,0,-0.059817946653965,0,0,0,0,0,0.0422394731493934,0,0,0,0.0585619202994043,-0.0858916088592426,0,0,0,0.0399011979847742,0,0,0,0,0,0.00344520799559441,0,0,0,0.0372741157563967,0,0,0,0,0,0,0,0.131453578138346,-0.112003217304223,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,-0.00273335397907904,0,0,0,0,0,0,0,0,-0.0077223841201274,0,-0.0028041804591653,0.004064248248277,0,0,0.0006553561141376,0,0,0,0,0,0,0,-0.0128609422517005,0,-0.00275993817943212,0.00520204743051293,4.33680868994202e-19,0,0,-0.00200753180051998,0,0,0,0,0,0,0.00109330930232084,0,0,0,0,0,0,0,0,0,0.0144806566921541,-0.00937329901812523,0,0,0,0.035041423474886,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000399019232755414,0,0,0,0,0,0,0,0,0.0138727311993876,0,0,0,-0.00067348624667402,0.000185535045042352,0.0201732631261016,0,0,0,0,0,0,0,0,0,0,0,0,-0.00310880201313791,-0.0196747976876464,0,0,0,0,0,0,-0.000838051614014583,0.0036639070374791,0,0,0,-0.0331641812295711,0,0
