,X600519.SH,X000858.SZ,X600276.SH,X002475.SZ,X000651.SZ,X002415.SZ,X600104.SH,X002304.SZ,X000661.SZ,X000063.SZ,X600031.SH,X000568.SZ,X000725.SZ,X003816.SZ,X600809.SH,X000338.SZ,X600690.SH,X600703.SH,X002241.SZ,X000596.SZ,X300014.SZ,X002007.SZ,X002371.SZ,X300142.SZ,X300124.SZ,X000100.SZ,X300003.SZ,X600741.SH,X002129.SZ,X002049.SZ,X600183.SH,X600584.SH,X000157.SZ,X000800.SZ,X002236.SZ,X601877.SH,X000977.SZ,X000625.SZ,X002414.SZ,X002456.SZ,X300136.SZ,X002185.SZ,X002179.SZ,X000066.SZ,X002008.SZ,X002463.SZ,X600118.SH,X600522.SH,X002180.SZ,X600779.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.0280416213067435,0,0,0,0,0,0.151803371142101,0,0,0,0,0,0,0,0,0,0,0,0.106669402837937,0,0,0,0.179024189937202,0,0,0,0,4.33680868994202e-19,0.0270511890247316,0,0.015079786660479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.115283946880852,0,0.00516623345892111,0,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0,0,0,0.162894900831431,0,0,0,0.147246899331125,0,0,0.317488604632897,0,0,0,0.0835964548972624,0,0,0,0,0.126232836358319,0,0,0,0,0.0871528205444997,0,0,0,0,0,-0.0240372842739611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00191830462597513,-7.20465285527125e-05,0,0,0,0,0,0
X600276.SH,0,0,0,0.0127155037038633,0,0,0,0.0521794359377471,0,0,0,0,0,0,0.101501952972469,0,0,0,0,0,0,0.0928880204248023,0.103178193958716,0,0,0,0.229590770311634,0,0,0.0185870709535439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00942321572741097,0,0,0,-0.00634749732020625,0,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0477056314585597,0,0,0,0.221688514505499,0.0977790181891304,0,0,0,0,0,0,0,0,0,0.0334617389630704,0.177860958429253,0,0,-0.0363124597450717,0,0,0,0,0,0.116533573407101,0,0.040930260672574,0,0,0,0,0,0,0,0,-0.0124677577973217,0,-0.0240673909106676,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0.085571215560335,0,0,0,0,0.236288487169148,0,0,0,0,0,0.369927679715098,0,0,0,0,0,-0.0210994836696914,0,0,0.00495840518309057,0,0,0,0.013556698813995,0,0,0,0,0,0,0,0,0,-0.0111542903139535,0,-0.0303364879112117,0,0,0.0512224699207089,0,0,0,0,0,0,0.00528180145236189,0.00503240731332456,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0.0458294645398608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0312848924390781,-0.0470423991377838,0.178504318819647,0,0,0,0,0.318278962403992,0,0.156082522715893,0,0,0,0,-0.0290096288722954,0,0,0.00714425171577684,0,0,0,0,0,0,0.000104123629743776,0,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0,-0.0693334609139751,0,0.0155873819969058,0,0,0,0,0,0.0362250288525924,0,0,0,-0.122204372464476,0,0.014578888542251,0,0,0,0,0.0182899765654057,0,0,0,0,0,0,0.191617007021747,0,0,0.119703572738617,0,0,0,0,0,0.160271975043127,0,0,0,0,0,0,-0.0847549194795684,-0.00940370301111463,8.67361737988404e-19,0,0,0,0,0,0
X002304.SZ,0,0.315245165397037,0.060628678790145,0,0,0,0,0,0,0,0,0.109784941696254,0,0,0,0,0.0534838754152598,0,0,0.0410753075113676,-0.0249321575749495,0,0.0194107845417177,0.0192090352300403,-0.0427449415634407,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0383526007228405,0.0502145180671295,0,0,0,0,0,0,0,0,0,0.185562301667845,0,0.0032019483049233,0,0,0,0,0,0,0
X000661.SZ,0,0,0,0.130207955220998,0,0,0,-0.162671713585708,0,0,0,0,-0.0472048970109255,0,0,0,0,0,0,0,0,0.174890936237409,0.0186294393414351,0.0815800126267328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018881144246441,0,0,0.0808396386512537,0,0,0,0,0,0.182685887916211,0.0605192332073599,0.00587974687437219,-0.00986387463148634,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.176787661073623,0,0.0135566889886181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.167745532592869,0,0,0,0,0.167167713460007,0,0,0.125713672378974,0.217133051266463,-0.0829178877718632,0,0.0126573130418976,-0.00527336915005476,0,0,0,0,0,0
X600031.SH,0,0,0,0,0.14980021583648,0,0.0262513454715224,0.0808258392028514,0,0,0,0,0,0,0,0.0931855151229363,0,0,0,0.0651173783324644,0,0,0,0,0,0,0.0360882378461443,0,0,0.0876139100382767,0.0122049419081707,-0.0523977265833779,0,0,0,0,0,0,0,0.00370376899499127,0,0,0,0,0.233494228114503,0,0,0,0,0,0,-0.0109615704912919,-0.0102757242467788,0,0,0,0,0,0
X000568.SZ,0,0.555699595674263,0.0133140587440508,0,0,0,0,0,0,0,0,0,0,0,0.0929435487051907,0,0,0,0,0,0.031771806180436,-0.0926047166874838,0.0780926465868504,0,0,0,0,0,-0.0276742590895664,0.049880423385929,-0.0740885935101112,0,0,0,0,0,0,0.00571622804420057,0,0,0,0,0,0,0,0,0,0,0,0.190934271684567,0,0.010693161487866,-0.018539308555606,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0.0403441895574879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.372399172693987,0,0.149860078074724,0,0,0,0,0,0,0.05180099137032,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0.177455377384019,0,0,0,0.00148222048256959,0,0,0,0,0,0,0
X003816.SZ,0,0,0,-0.0445568843781755,0,0.0505082544617525,0.00593152634300521,0,0,0,0,0,0.0641494496669387,0,0,0,0,0,0,0,0,0,0,0,-0.00665096137110667,0,0,0.0460190048372331,0,0,0,0,0,0.0209151527637568,0.0779541501336917,0,0,0,0,0,0,0,0,0.0922294714957339,0,0,0,0,0,0,0,0.0105550186401765,-0.0137277932927671,0,0,0,0,0,0
X600809.SH,0,0.459820428154119,0,0,0,0,0,-0.137278752673472,0.0141580348140638,0,0,0.133726919230813,0,0,0,0,-0.0371248083054585,0,0,0.117979840684108,0,0.0890399811881729,0,0,0,0,0,0,0,0,0,0,0,0,-0.0272769457016472,0,0,0,0,0,0,0.0522627583618801,0,0,0,0,-0.0554220876942549,0,0,0.187020111826954,-0.0698095503366263,0.0141094696319048,-0.0148164697102397,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0.0638332656051769,0,0,0.152722205097697,0,0.047062619342887,0,-8.67361737988404e-19,0,0,0,0,0,0.00387920176295098,0,0,0,0,0,0,0,0.00195883843507468,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0.0223095383592983,0,0,0,0.0906879368253203,0.0382939340853676,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600690.SH,0,0,0,0,0.177446054887425,0,0,0.284699401501467,0,0,0,0,0,0,0,0,0,0,0,0,0.0634401062434556,0.0470013149061092,0,0,0,0,0,0,0,0.00257275106399178,0.103024560095909,0,0,0,0,0,0,-0.127087749441678,0,0,0,-0.00517578565441056,0,0.0737503706505939,0,0,0,0,0,0,0,0.0110361805115527,-0.00194128332568017,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,0.104106334903104,0,0,0,0,0,0,0.221443240947748,0,0,0,0.208301113387648,0,0,0,0,0,0.0500635320900628,0,0,0.14403945888455,0,0,0,0,0,0,0,0.0844375508991282,0,0,0,0.0166464082474508,0,0,0,0,0,0,0,0,0.0204178070078705,0,0,0,0,0,0
X002241.SZ,0,0,0,0.466876755048411,0,0,0,0,0,0,0,-0.0222190465452774,0,0,0,0,0,0,0,0,0.0428770884607925,0,0,0,0,0,0,0,0,0,0.133378215883398,0,0,0,0,0,0,0,0,0.00607035596912358,0.0968012555974758,0.178901150414907,0,0,0,0,0,0,0,0,0,-0.0274348721212476,0.0121537631830746,0,0,0,0,0,0
X000596.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.297058875887771,0,0,0,0,0,0,0,0,0.145745580865045,0,0,0,0,0,0,0,0,0,-0.109701597500168,0,0,0,-0.00526123849548519,0.0914171157573689,0,0,0.11958643046053,0,0,0,0,0,0,0,0.221703464030352,0,0,-0.00843591564657439,0,0,0,0,0,0
X300014.SZ,0,0,0,0,0,0,0,0,0,0.0282578382410728,0,0,0,0,0,0,0,0,0,0,0,-0.0331958847845535,0.138511031628071,0,0,0.137089405725552,0,0,0.198874862266961,0.041700643684768,0.149880948068447,0,0,0,0.206865501361123,0,0.0147552199948476,0,0,0,0,-0.0641983162103564,0.00778000282666979,0,0.313746299679931,0,0,0,0,0,0,0,-0.0202862653244107,0,0,0,0,0,0
X002007.SZ,0,0,0,0,0,0,0,0,0.451630099122545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.253696652256694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.160432930827845,0,-0.0749797510466815,0,0,0,0.187950290226624,0,0,-0.0167556553453801,-0.00811868223640476,-0.0212864118184505,0,0,0,0,0,0
X002371.SZ,0,0,0,0,0,0,0,0,0.21965555792969,0,0,0,0,0,0,0,0,0,0,0,0.0797157121585643,0,0,0,0.0242132060831706,0,0,0,0,0,0,0.328346094403857,0,0,0.128999571796954,0,0,0,0,0.0847629775911346,0.307153776119559,0,0,0,0,0,0,0,0,0,-0.163589963164731,0.000755212252469662,0,0,0,0,0,0,0
X300142.SZ,0,0,0.14081333044995,0,0,0,0,0.0970580074017232,0.0145984915812102,-0.219815137764512,0,0.109552371345304,0,0,0,0,0,0,0,0.139588533514371,0,0.25756860112739,0,0,0,-0.0510016679105559,0.222608075183068,0,0,0,0,0,0,0,0,0,-0.0815359151994157,0.0196744828392324,0.0505137012640505,0,0,0,0,0,0,0,0.0903850559527622,0,0.160876677233406,0,0,0.0112653230656461,-0.0435305632341865,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0605303109869315,0.145192179944736,0,0,0.0476816478285758,0,-0.110597364710325,0,0,0.0605444077288057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.251056171994903,0,-0.0353120775749464,0,0,0.190048171216911,0.0431111916342598,-0.00265574941685224,0.0535989653605793,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.53396890221583,0,0.0282937455338974,0,0,0,0.167294495364648,0,0.17792853461399,0,0,0,0,0,-0.00464229758733473,0,0,0,-0.0259912487416741,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0.0397202065095166,0,0,0,0,0,0,0,0,0,0.00635954764597693,0.0136989641563777,0,0,0,0,0,0
X300003.SZ,0,0,0.101151528689243,0,0,0,0,0,0,0,0.153018001172481,0,0,0,0,0,0,0,0.0202321127817565,0,0,0,0,0.0610021609786308,0.0372727227711403,0,0,-0.0728786503662517,0,0.0609980373683885,0,0,0,0,0,0,0,0,0.235722582402688,0,0,0,0,0.027888162690907,0,0,0,0,0,0,0,-0.0221635610838482,0.0180478541631078,0,0,0,0,0,0
X600741.SH,0,0,0,0,0,0,0.0868403628451115,0,0,0,0,0,0.0308097066311381,0,0,0,0,0,0,0.0239711032078735,0,0,0,0,0,0,0,0,0,0,0,0,0.197176338748433,0,0.00536399884524734,0,0,0,0,0,0,0,0,0.161022312545201,0,0,0,0.103808043527991,0,0,0,-0.017631667634305,-0.0178092643262065,0,0,0,0,0,0
X002129.SZ,0,1.38777878078145e-17,0,0,0,0,0,0.219851936915108,0,0,0,0,0,0,0,0,0,0.209739436645756,0.153889744045771,0,0,-0.111144771350223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.211464123837469,0.0661933918419186,0,0.136023625037126,0,0,0,0,0,0,0,0.0203312278639818,-0.000277722547161871,0,0,0,0,0,0
X002049.SZ,0,0,0.048428235138295,0,0,0,0,0,0.159783468895252,0,0,0,-0.262809948662841,0,0,0,0,0,0,0,0.480348399523416,0,0,0,0,0,0,0,0,0,0.206518882393255,0.272520057646481,0,0,0,0,0,0,0.277519278437671,0,0,0,0,0.0782733582416775,0,0,0,0.0368358651914428,0,0,0.0201615670050432,-0.0199031660464409,0.0414410651495916,0,0,0,0,0,0
X600183.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0114127329972355,0.0925387045945666,0,0.172171948555077,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06492903397212,0,0,0,0,0.0380173363670599,0,0.15272552171163,0,0,0,0.322818617829656,0,0,0.0632673429539183,0,0,0,0.0023624370822966,0,0,0,0,0,0
X600584.SH,0,0,0,0,0,0,0,-0.00845732778418387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.265761749023471,0,0,0,0,0,0,0.0311120399726348,0,0,0,0,0,0,0.168185433938894,-0.0319714684098527,0.181541210861728,0,0,0.355326234560532,0,0,0,0,0,0,0.150406969119366,0,0,-0.016985417504116,0.043011885106723,0,0,0,0,0,0
X000157.SZ,0,0.00564133871880011,0,0,0,0,0,0,0,0,0.241335872017077,0.145633347068493,0,0,0.00301273044850603,0,0,0.054077741459476,0,0,0,0,0.0726598353924719,0,0,0.0345639702748293,0,0.0670726440898908,0,0,0,0,0,0,0,0,0,0,0,0.0132225155702626,0,0,0,0.0624034752788727,0.0431420745911631,0,0,0,0,0,0,0,0.000484318973582204,0,0,0,0,0,0
X000800.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.229001237555093,0,0,0,0,0,0,0.140694184665661,0.111639468593659,0.0389918205834132,0,0,0,0,-0.0704667161623054,0,0,0,0,0,0,0,0,0.222331961484437,0,0.219825717802534,0,0,0,0.035111401119027,-0.0714460547754574,0,0,0,0,0,0,0.0071028644984112,-0.00216859047772549,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0,0.204393152090692,0,0,0,0,0,0,0.083422152263397,0,-0.089361673387323,0,0,0,0,0,0,0,3.41118340212269e-05,0,0,0.0855445729640727,0,0.0661863487538546,0,0,0,0,0,0,0,0,0,0,0,0,0.0805796669383015,0,0,0.0278910114785037,0,0,0,0,0.0980113557335449,0,0,0.000159628804404573,-0.015706852600139,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0.0359901034371444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.077280365441942,0,0,0,0,0,0,0,0,0,0.0855377616437126,0,0,-0.0308895229174211,0,-5.42101086242752e-20,0.144713848814189,0,0,0.0232041270681206,0,0,-0.0242276714979344,0,0.00890707595447226,0,-0.0672063461548902,0,0,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.115379001071464,0,0,0,0.0927491303549924,0,0,0,0.187594493352013,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,-0.206783808279127,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0.359341932193691,0,0,0.0291656561151742,0.0380442811995619,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.211580251754054,-0.0742690560689693,0,0.0069735953021553,0.284099472938813,0,0.124621963180794,0.0330011199393474,0,0,0,0,0.0292472492953579,0,0.160523721239742,0,0,0,0,0,0,0.016721182373973,0,0.0304328489128801,0.00588360368980081,0.0192412875563957,0,0,0,0,0,0
X002414.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0412596301333699,0,0.0868776609409371,0,0,0,0,0.200306813435668,0,0,0.00755284838886473,0,0,0.0415719002134736,0,0,0,0.0599112206648328,0,0,0,0,0,0,0,0.00779927435902619,0,0.442839899793991,0,0,0,0,0,0,0,-0.00126547030516043,0,0,0,0,0,0,0
X002456.SZ,0,0,0,0.115204782321436,0,0,0,0,0,0,0,0,0,0,0,0,0,0.324844701369264,0.0710414418211882,0,0,0,0,0,0,0,0,0,0,0,0.0947920290646514,0,0,0.113835290106719,0,0,0,0.0877403765933737,0.0980342496395627,0,0,0.168058453991493,0,0,0,0,0,0.0366941379741071,4.91219531679812e-05,0,0,0.00826710931369467,-0.0300186125294774,0,0,0,0,0,0
X300136.SZ,0,0,0,0.145737963985411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0436418979643714,0,0.0182423507365397,-0.0444360977479597,0.106215161633281,0,0,0,0,0,0.104939471747264,0,0.302590373642006,0,0,0,0,0,0.0098826624783164,0,0,0,0,0,0,0,0.0650267802007,0.0326981845052119,0,0,0,0,0,0.0143448632226434,0.00995975294219739,0,0,0,0,0,0
X002185.SZ,0,0,0,0,0,0,0,0,-0.101047056356693,0,0,0,0,0,0,0,0,0.203124512027635,0,0.137597455279822,0,0,0,-0.0514558010899305,0,0,0,0,0.0516867620441918,0,0,0.441398075407607,0,0,0,0,0,0,0.0246966060364365,0.137731663713224,0.0189178030133608,0,0,0.0218726534041065,0,0,0.0469886606331635,0,0,0,0.0408131922767846,-0.0228524264334177,-0.00694752639480457,0,0,0,0,0,0
