,X600519.SH,X000858.SZ,X600276.SH,X002475.SZ,X002415.SZ,X000651.SZ,X600104.SH,X002304.SZ,X000661.SZ,X000063.SZ,X600031.SH,X000568.SZ,X000725.SZ,X600809.SH,X003816.SZ,X002241.SZ,X000338.SZ,X300142.SZ,X002007.SZ,X600690.SH,X600703.SH,X002371.SZ,X300014.SZ,X000596.SZ,X300124.SZ,X000100.SZ,X002049.SZ,X300003.SZ,X600584.SH,X002129.SZ,X601877.SH,X600741.SH,X000157.SZ,X600183.SH,X002236.SZ,X002414.SZ,X000800.SZ,X000066.SZ,X300136.SZ,X000977.SZ,X002456.SZ,X000625.SZ,X002179.SZ,X002185.SZ,X600118.SH,X002008.SZ,X002463.SZ,X601799.SH,X002180.SZ,X300146.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X000157.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00376822029928819,0,0,0,0,0.0279080269342143,0,0,0,0,0.102876904544912,0.202975004426656,0,0,0,0,0,0,0,0,0,0,0.0517055455717907,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0.0487288356536996,0,-0.000616153609066901,-0.0027020621230219,0,0,0,0,0,0
X600183.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0399220824969575,0,0,0.0561504747234505,0,0,0,0,0.0105714573911487,0,0,0,0,0.168614868974025,0.0582089566539092,0,0.0722737042826152,0,0,0,0,0,0,0,0,0,0,0,0.00259924884954234,0,0,0.0493077158826974,0,0,0.473547201007034,0,0.0797697575465155,0,0,-0.0118663496603777,0,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0.322108713808314,0,0,-0.0304455508567249,0,0.0949771982879673,0,0,0,0,0,0.020566993088706,0,0,0,0,0,0.0210033264030906,0.00590801263164861,0,0,0,0,0,0,0.0159698593541943,0,0,0,0,0,0,0,0.108971153675491,0,0,0.0779544948671958,0,0,0,1.73472347597681e-18,0,0,0,0,0,-0.00489605021514799,0,0.00168433730210564,0,0,0,0,0,0
X002414.SZ,0,0,0,0,0,0,0,0,0,-0.0243948439800489,0,0,0,0,0,0,0,0.0838173419337762,0,-0.0695245037896569,0,-0.10085537542303,0,0,0,0,0,0.101484245879312,0,0,0,0,0,0,0,0,0.0877888472356415,0.44084948938916,-0.0321818336974769,0,0,0,0,0.159963598058082,0,0,0,0,0,0,0,0,-0.00448443900206402,0,0,0,0,0,0
X000800.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.100393628550237,0,0,0.21479729963782,0,0,0,0,0,0,0,-0.145209193846231,0,0,0,0,0,0.18157202227833,0,0.00413178338643079,-0.0735971783680492,0,0,0.346479556124256,0,0,0,0,0,0,0,0,0,0,-0.0231836955092809,0,0,0,0,0,0
X000066.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0709246979238452,0,0,0.014294552289171,0,0,0,0,0,0,0,0,0,0.123014577564709,0.0920807799188409,0,0,0,0,0,0,0.331754907251269,0,0,0,0,0,0,0.150368459317686,0,0,0,0.0488395074534613,0,0,0,0.131551859562002,0,0,-0.00460205473922366,0.0205325334932719,0,0,0,0,0,0
X300136.SZ,0,0,0,0.0763115137042678,0,0,0,0,0,0,0,0,0,0,0,0.112896415665933,0,0,-0.0474877390418116,0,0,0.112321905174128,0,0,0,0,0,0,0,0.110877326403964,0,0,0.0998122859530732,0.187980529067471,0,0,0,0,0,0,0,0,0,0,0,0.0658587336015766,0.16348775714795,0,0,0.0121789896753579,0,0.0133339484913406,0,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0215422980812317,0,0,0,0,0,0,0,-0.175406737970188,0,0.102602470602861,0,0,0.207515267814555,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,-0.100253746889141,0,0,0,0,0,0,0.131747864288584,0.238976373076083,0,0.0170598866302677,0.0396295225585389,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0,0.0640347338811413,0,0,0,0,0,0.368571202366191,0,0,0,0,0,0,0.0311204254712976,0,0,0,0,0,0.255962544570409,0,0,0,0,0,0,0,0.0572955095815375,0.074846979781409,0,0,0,0.0942290845386318,0,0.016169514848657,0.0311831542258647,0,0,0,0.0664425035401485,0,0,0.00624322504782632,-0.0223689813566036,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.178953268798833,-0.00684008039363417,0,0,0,0,0,0,0.123739982219413,0.0994583247609264,0,0,0.013267735176928,0,0,0.235890444027863,0,0,0,0,0,0,0.0331207440366911,-0.00282403271794494,0.0192175903847988,0,0,0,0,0,0
X002179.SZ,0,0,0,0,0,0,0,0.0388728680062669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0813881679437378,0,0.020121013498174,0,0.10458322225751,0,0,0,0,0,0,0,0,0,0,0,0.0492964314483428,0,0,0,0,0,0,0,0,0,0,0.00117968741290831,-0.0104349187494004,0,0,0,0,0,0
X002185.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.258870855926628,0,-0.0296769532789008,0.0150422819708502,0,0,0,0,0.394706048880755,1.0842021724855e-19,0,0,0,0,0,0,0,0.0171931630829486,0.0418983660675188,0,0.191582244737346,0,0,0,0,0,0,0,0,0,0,-0.0140079799901488,-0.00309641308009819,0,0,0,0,0,0
X600118.SH,0,0,0,0,0,0,0,0,0.02486605165221,0,0,0,0,0,0,0,0,0.0726666122599424,0,0,0,0.157628461175358,0,0,0,0,0,0,0,0.182804088440008,0,0,0,0,0,0,0,0.104029481197902,0,0,0,0,0.205053388356934,0,0,0,0,0,0,0.00569046870265158,0,0.00545385055183948,-0.00271978372825773,0,0,0,0,0,0
X002008.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0887574939283123,0,0,0,0,0,0.0242292791774513,0,0.21752809055514,0,0,-0.0500346241064773,0.0780600287243654,0,0,0,0,0,0,0,0,0,0,0.387851143315905,0,0.0828498273875607,0,0,0,0,0,0,0,0,0,0,0.0160963889915275,-0.0133241672864419,0,0,0,0,0,0
X002463.SZ,0,0,0,0,0.0321885741765888,0,0,0,0,0.0514990759526952,0,0,0,0,0,0,0,0,0,0,0.0395407705131256,0,0,0,0,0,0,0,0,0.0633094258688446,0,0,0,0.461929235373128,0.00778362416263427,0,0,0,0.0522520787418669,0,0,0,0,0.0209811382229655,0,0.0333027283241432,0,0,0,0,0,-0.00311128677899422,0.00275118303228468,0,0,0,0,0,0
X601799.SH,0,0,0,0,0,0,0,0.0796605740176871,0.172970996299118,0,0,0,-0.0819655239518215,0,0,0.0480019227779124,0,0,0,0,0.0721670937201027,0,0,0.170428179179048,0.146709028210464,0,0,0,-0.102002202997329,-0.015426759974002,0,0.0579606164728709,0,0,0,0.0339487821432467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0024900111060782,0.0223114661226772,0,0,0,0,0,0
X002180.SZ,0,0,0,0,0.069703027808422,0,0,0,0,0.112198109216214,0,0,0,0,0,0,0,0,0,0,0.26534164206363,0,0,0,0,0,0,0,0,0,0,0,0,0.146793641888267,0,0,0,0.00164920847773813,0,0,0.0493323312128942,0,0,0,0.227563456925459,0,0,0,0,0.086327716282643,0,0.0277136498462969,0,0,0,0,0,0,0
X300146.SZ,0,0,0,0,0.123706218023853,0,0,0,0,0,0,0,0,0,0,0,0,0.215815657548218,0,0.0215013600606175,0,0,-0.0594667726077543,0,0,0,0,0,-0.0562634102420722,0,0,0,0,0,0,0,0,0.0380905815592131,-3.46944695195361e-18,0.42302579406968,0,0,0,0,0,0,0,0,0,0,0,0.033595052329976,-0.0212931493434803,0,0,0,0,0,0
Change_TY3M,0,0,0,-0.357647101264931,0,0,0,0,0,0,0,0,0,0.000397339591729589,0,0,0,0,0,0,0,0.173976128322273,0,0,0,0,0.0438306142287995,0,0,-0.0982148573728828,0,0,0,0,0,0,0,0,0,0,0,0.204436169168456,-0.144552957672437,0,0,0,0,0,-0.0484571232602882,0,0,0.0109534674504178,-0.0638456985728326,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,-0.12702860569189,0,0,0,0,0,-0.14290422731856,0,0,-0.435626540590514,0,0.0606166376502603,0.377879928963999,0,0,0,0,0.0356077139203765,0,0,0,0,0,0,0,0,0,0.00436712903769798,0,0,0,0,0,0,0,0,-0.0512806074096032,0,0,0,-0.0971851094552605,0.662973228915399,0,0.425459215907213,0,0,0,5.83401523448528,0,0
TED,0,0,0,-3.90495781480894,0,0,0,0,0,0,0,-0.0524965219523342,0,0,0,1.51464885224812,0,0,0.361138842351573,-0.429560296428676,0,0,0,0,1.70507567686636,0,1.19213747891041,0,0,0,0,0,0,0,0,0,0,0.667004395341947,0,0,0,0,0,0,0,0,0,0,0,0,-1.85081862083139,0.473586209502526,0,0,0,0,0,0,0
RealEstate_excess,-0.0487192920506061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0227368314874087,-0.0269914494935301,0,0,0,0,-0.107000293352144,0,0,0.117769466178874,0,0,0,0,0,0,0,0,-0.00649121461636348,0,0,0,0,0,0,-0.137457704825011,0,0,0,0,0,0,0.00120937802437869,-0.0165466828093058,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0803424385256275,0,-0.171519684351184,0,0,0,0.0966271794239692,0,0,0.0190968786677932,-0.0917076098922346,0,0,0.0343207193211303,0.145683405172017,0,0,0,0,0,0,0,-0.0997122428025646,0,0,0,0.0509023806527359,0,0,0.0999533576423955,0,0,0,0,0,0,0.00305045148714296,-0.0169441598899964,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,-0.00347639286811943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00532727338799403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00286938074604996,0,0,0,0,0,0,0,0,0.00834011464614614,-0.00627238261380906,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00188048840600186,0,0,0,0,0,0,0,0,-0.123722487219162,0.0501993572793322,0,0,-0.0231182906446967,0.0529887562804878,0,0,0,0,0,0.0167895769937457,0,0,0,0,0.0107958156486421,0,0,0,0,0,0,0,-1.73472347597681e-18,-0.0404852684171523,0,0.0602927061313945,-0.00903720459388159,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.31407933004833e-05,0,0,-0.00259722985003881,0,0,0,0,0,0,0,0,0,-0.00155553817421209,0,0,0,0,0,-0.00340292234784802,0.00183284679340384,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0.0127147315542464,0,0,0,0,0,0,0,0,-0.00272997205989604,-0.000281775189862283,-0.00881337538784676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00248293449086041,0,0,0,0,0,0,0,0,0,-0.000895745582779136,0.00523556491268186,-0.00592533930860768,0,0,0,0.0037240440925329,0,0
