,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000858.SZ,X002304.SZ,X600276.SH,X000725.SZ,X000625.SZ,X000063.SZ,X600690.SH,X600703.SH,X600031.SH,X000568.SZ,X600741.SH,X002475.SZ,X000338.SZ,X002241.SZ,X000100.SZ,X600066.SH,X002236.SZ,X600118.SH,X002456.SZ,X600271.SH,X601877.SH,X000157.SZ,X600177.SH,X300124.SZ,X600372.SH,X600522.SH,X002085.SZ,X600089.SH,X002007.SZ,X000981.SZ,X300003.SZ,X002508.SZ,X002294.SZ,X600867.SH,X600699.SH,X000559.SZ,X002180.SZ,X000066.SZ,X002292.SZ,X300136.SZ,X600498.SH,X000623.SZ,X002426.SZ,X002074.SZ,X002506.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601877.SH,0,0.188301430278767,0,0,0.194810893554987,0,0,0.0308303671698138,0,0,0,0.0376303956067433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.16840434497101e-19,0,-0.0340886569097336,0,0,0,0,0.037315033216993,0.0445548103658273,0.167043659712487,0.148083271384708,0,0.0178571371355872,0.00325216361440626,0,0,0,0,0,0
X000157.SZ,0,0,0,0.0643144909553647,0,0,0,0,0,0,0,0,0.473367299675082,0,0,0.0315547710175533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0400868989618705,0,0.029831707022572,0.0418772299572402,0.0119246595607407,0,0,0,0,0,0,-0.00020320187208248,-2.71050543121376e-20,0,0,0,0,0,0
X600177.SH,0,0.0456312116803208,0,0.0570612687937555,0,0,0,0,0,0,0,0,0,0,0.0806552895055559,0,0.00967760639667262,0,0,0,0,0,0,0,0.0510358428420662,0,0,0,0,0.00636804880785729,0,0.100375921826758,0,0,0,0,0,0,0,0,0.0149686764007852,0,0,0,0,0,0,0,0,0,0.00412342815619164,0.000693037104324502,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,-0.010799996502362,0,0,0,0,0.107758286038726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0534647404693276,0,-0.158446604876985,0.0439596840084434,0,0,0,0,0,0,0.0403583956405634,0.247786499230925,-0.0198252653254203,0.0768865345608144,0.0795147235920723,0.103224594658688,0,0.0584036239030915,0,0,0,0,-0.0234372553554249,0.0028890393542819,0,0,0,0,0,0
X600372.SH,0,0,0,0.0071381812525023,0,0,0,0,0.00654952742782466,0,0,0.0384677467095493,0,0,0,0,-0.141497457640518,0,0,0.170742273096651,0,0.398819262381386,-0.0387780432994046,0.104558080393045,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0373404288850788,0,0,0,0,0,0,0,0,0,0,0,-0.107230927395168,0.0114199662917998,-0.00271811036479754,0,0,0,0,0,0
X600522.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.208850715944994,0,0,0.336188954063285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0902873077670964,0.00894805830731824,0.0701092385602434,0,0,0.0742145248038551,0,0,0,0,-0.00416196132900633,0.00294701616453857,0,0,0,0,0,0
X002085.SZ,0,0,0,-0.0193114588921869,0,0,0,-0.0401932745419708,0,0,0,0.0751774161666565,0.0588133105608883,0,0,0,-0.0581866150171568,0,0,0,0.467583393904311,-0.220627657533034,0,0,0,0,0,0,0,0,0,0.192856709130219,0,0,0,0,0,0,0,0,0,-0.0116957985411722,0,0.0936647120276649,0.143297162203722,0,0,0,0,0,0,-0.00355204696702431,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.00598881385806319,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0.222668284859823,0,0,0.0158862099973401,0.108413702908069,0,0,0,0,0,0,0,0,0,0,0,-0.0240430694779459,0,0,0.0669700293279857,0,0,0.0640071689130743,0,0,-0.011064198401019,0.00453692375785041,0,0,0,0,0,0
X002007.SZ,0,0,0,0.044549732182341,0,0,0,0,0,0.0222651162662342,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0.0275152324589479,0,0,0,0,0.0176032226565595,0,0,0,0,0,0,0,0,0,0,0.0281381031991518,0.0929413838942637,0.0236761600306301,0.0255037858844134,-0.00690928562805868,0,0,0.169726315746963,0,0.01625383540415,-0.006108333358338,0,0,0,0,0,0
X000981.SZ,0,-0.019138860589458,0,-0.0479221777287382,0,0,0,0.0461526508060895,0,0.171828272944256,0,0,0,0,0,-0.114295454206931,0.0640407474888006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00505831345855115,-0.108835880444335,0,0,0,0.0581841086354616,0,0,0,0,0.00406515637851687,0.0249895152588248,0,0,0,0,0,0
X300003.SZ,0,0,0.175348913008679,0.0458818373244107,0,0.0375800185568937,0,0,0,0,0,0,0,0,0,0,0.103646761392649,0,0,0,0,0,0.104744024979464,0,0.395909244867768,0,0,0,0,0,0,0,0,0.0604190336727325,0,0,0,0,0,0.0974251725451131,0,0,0.08781969125458,0,0,0.0926833536653582,0,0,0,0,0,0.000591745582564494,0,0,0,0,0,0
X002508.SZ,0,0.0909167354355467,0,0,0,-0.0589000599136719,0,0,0,0.145672540289307,0,0,0,0,0,0,0.0266642366498486,0.0632524481142393,0,0,0,0,0,0,0,0,0,0.00154665595677452,0,0,0,0,0,0,0,0,0,0,0,0,0.0785569351017945,-0.0219350417596622,0.0927951828735081,0,0,0,0,0,0,-0.175317964423547,0.00784372856509169,0,0,0,0,0,0,0
X002294.SZ,0,0.0286064437577208,0,-0.108706904273281,0,0,0,0,0,0.188066362748399,0,0,0.00390007805688379,0,0,0.0162475290044544,0,0,0,0,0,0.145383203113501,0,0,0,0,0,0.0784588279820717,0,0,0,0,0,0,0,0,0,0,0.0412213864937396,0,0,0,0.0396605469868775,-0.017444475439625,0,0.00938695815052271,0,0,-0.0302899353200966,0,0.0103184859357097,-0.00617803892376444,0,0,0,0,0,0
X600867.SH,0,0,0,0,0,0,0,0,0,0,0,0.118094754631564,0,0,0,0,0,0,0,0,0,0,0.101525444845987,0,0,0,0,0,0,0,0,0,0,0,0.111084516064485,0,0,0,0,0,0.0712228877935902,0,0,0.0639994952537644,0,0.0117861109229852,0,0,0.0285815370622185,0,0.0173422103313545,-0.00485605174243833,0,0,0,0,0,0
X600699.SH,0,0,0,-0.127770290908508,0,0,0,0,0,0,0,8.67361737988404e-19,0.010962488728996,0,0,0.0438134344587916,0,0,0.0801601106614026,0,0,0,0.00521906884218695,0,0.225310794768626,0,0,0,-0.0357973835477766,0,0,0,0,0,0.0991114227001168,0,0,0,0,0,0,0.163823268221716,0,-0.0339420272324985,0,0.0628473305144626,0,0,0.130949613230824,0,0.0362392619471566,-0.0101376955371912,0,0,0,0,0,0
X000559.SZ,0,0,0,0,0,0,0,0.094164733708023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0588635320831422,0,0,0.111586396565843,0.18428442989846,0.147982112982121,0,0,0,0,0.498427586512316,0,0,-0.00203779432648876,0,0,0,0,0,0
X002180.SZ,0,0,0.0410250194206557,0.00270071326671847,0,0,0,0,0,-0.0446388140151709,0,0,0,0,0,0,-0.0557680251100497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0.0216652921063984,0.246220818616152,0,0.0553283294087859,0.0401591432079518,0,0.26045965694205,0,-0.0964890996306932,-0.0247324147817611,0.0228366542676805,0,0,0,0,0,0
X000066.SZ,0,0,0,0,0,0,0,0.184665986195912,0,0,0,0,0,0,0,0,-0.931726978818512,0,0,0,0,0.394246733990328,-0.136677753663511,0,0,0,0,0,0,0,-0.462622673622159,0,0,0,0,0,0,0,0,0,0,0,0.632570264609203,0,0,0.12881570759992,0,0,0,-0.0663568363097374,0.0683951179460627,-0.0487008954075686,0,0,0,0,0,0
X002292.SZ,0,0,0,0,0,0.0718949252077397,0,0.0082432213052981,0,0,0,0,0,0,0,0,0.0949751706448212,0,0,0,0,0,0,0,0,0,0,0,0,0.127059209569075,0,0,0,0,0,0,0,0,0,0.408282838260706,0,0.0422489942021585,0,0.0625589833587734,0,0,0,0,0.385621491439809,0.146661957791363,0.00715785044855446,0.00263003441711323,0,0,0,0,0,0
X300136.SZ,0,0,0,0,0.0719036479038593,0,0,0,0,0,0,0,0,0,0,0.670563661833787,0,0,-0.374417356879487,0,0,0,0.0364259817884994,0,0,0,0,0.500091390887834,0,0,0,0,0,0,0,0,0,0,-0.0495964481910167,0,0,-0.320576588517613,0.186048854335787,0,0,0,0,0,0,0,-0.0020455691885111,0.00632124763644689,0,0,0,0,0,0
X600498.SH,0,0,0,0.0527686069200734,0,0.150214470053492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.472599648431494,0.234511065706172,0,0,0,0,0,0,0,0,0,0.193374853830648,0.00176486347726273,0,0,-0.236953281875642,0,0,0,3.46944695195361e-18,-0.0335908372184916,0.0122192312939866,0,0,0,0,0,0
X000623.SZ,0,0,0,0.408543564279313,0,0,0,0.0740033909332671,0,0,0,0,0,0,0,0,-0.517292168174309,0,0,0,0,0,-0.195614929715878,0,0,0.653953222510884,0,0.253993048905609,0,0,0,0,0,0.183106540746268,0,0.188220193967327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0110792497604248,0.0123934169401916,0,0,0,0,0,0
X002426.SZ,0,0,0,0,0,0,0,-0.108323152694787,0,0,0,0,0,0.0547868350095165,0,4.33680868994202e-19,0.113069445956761,0,0,0.283194124108863,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,-0.235132179374815,0,0,0,-0.113364511280448,0,0,-0.0137251104531855,0.430704027291417,0,0,0,0,0,0,0,-0.0126101257091393,0.0181394267160553,0,0.536754848341567,0,0,0,0
X002074.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0518324557975957,0,0.182282319368697,0,-0.0628170717038213,6.93889390390723e-18,0,0,0,0,0.14596642016681,0.0877373995953562,0,0,0,0,0,0,0.0355756233315448,0,0,0,0,0,0,0,0,0.364825036567488,0,0,0,6.93889390390723e-18,0,0,-0.0703792242733505,0,0,0,0,-0.0416840812182483,0,0,0,0,0,0,0
X002506.SZ,0,-0.027550841349695,0,0,0,0,0,0.16320115650079,0,0,0,0,0.0480217725582454,0,0,0,0,0,0.0385081480713708,0,0,0,0,0,0,0,0,0,-0.0271284260660831,0,0,0,0,0.00802620869871259,0,0.17825621219362,0,0,0,0.0844436764706889,0,0,0.604422879266083,0,-0.0496013856413418,0,0.0141595253520529,0,0,0,0.0274297164905257,-0.00166093706131957,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,-0.0151490059209094,0,0,0,0,0,0.143288296717755,-0.0548036888866409,0,0,-0.450095394728975,0.046810504146383,0,0,0,0,0,0.23282373036506,0,0,0,0,0,0,0,0,0,-0.0574871664365727,0,-0.160685497683094,0,0,0,0,0,0.0913748287745608,0,0.506094407033242,0,0,0,0,0,-0.546226278632502,0,0.0868492335503416,-0.0110651081836358,0,0,0,0,0,0
Slope,0,0,-0.743297302405625,0,0,0,0,0,0,0,0,0,0,0,0,0,1.75985064658135,0,0,0,0,0,0,0,0.219264651054004,0,0,-1.34945414134061,0,0,0,0,0,0,0,-0.345268569517245,0,0,0.0878377162370276,0,0,0,-0.0485467523473831,0,0,0,-0.515818715615273,0,0,1.24721506239332,0,0.420737826209131,0,0,0,0,0,0
TED,0,0,1.57401092037297,0,0,0,0,0,0,-1.35383749451444,0,0,0,0,0.908120138427685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.96311056226648,0,0,0,0,0,0,0,0,0,-0.431260091375688,-0.761765461862076,0,0,0,0,0,0,0,-1.74447305739381,-2.09543986215424,1.16909837052727,0,-0.773407037241748,0,0,2.01367497954084,0,0
RealEstate_excess,0,0,0,0,0,-0.254702253215239,0,0,0,0,0,0,0,0,0,0,0.220886757888266,0,-0.144684652173155,0,0,0,-0.081581383082595,0,0,0,0,0,0,0,0,0.0181864620549323,0,0,0,0,0,0,0,0,0,0,0,0,-0.208310392531991,0,0,-0.0795759775741129,0,0,-0.0330139573967282,0.00610816145766717,0,0,0,0,0,0
MKreturn,0,0,0,-0.0440255147405912,0,0,0,0,0,-0.0284206284020635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0435092952510577,0,0,-0.068730950274842,0,0,-0.0102385195270429,0,-0.0318927708844942,-0.0484387059239691,0.022269087496704,0.1010927531685,0,0.00519044381591966,0,-0.0224377543777692,0.0110912814645476,0.135426233535776,0,0,0,0,0
MKvol,0,-0.000845095522562373,0,0,0,0,0,0,0,0.00144734674752521,0,0,2.71077404379637e-05,0,0,0,0,0,0,0,-0.000966963082880038,0,0,0,0,0.00131691787974405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000639913267305913,0,0,0,-0.00162961926144005,-0.00137225561294116,-4.96872980285137e-05,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,-0.0127272155901768,0.0245614863063062,0,0,-0.0655052835778433,0.0876511165685345,0,0,0,0,0,0,0,0,-0.0483790399287468,0,0,0,0,0,0,-0.0680778066296783,0,0.0562611773255136,0,0,0.00677735889753204,0,0,0,0,0,0,0,-0.0015637916711537,0,0,0,-0.0617459572423026,0,0,0.0525812919726465,0,-0.042847361492156,0.0338632150216577,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00544758665495951,0,0,0,0,0,-0.0063547571729637,0,-0.0136250217417634,0,0,0,0,0,0,0,0,0,0,0,0,-0.0040735121546185,-0.002822165573789,0,0,0,0,0,0.0103715246722798,-0.0116659138307058,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00880009832155943,0,0.0124520821069009,0,0,-0.00494301803771006,0,0,0,0,0,0,0,0,0,0,0,0,0.00504713509971436,0,0,0,0,0,0,0,-0.00865270125470352,0,-0.0188751113029607,0,-0.01091339474287,0,0,0,0,-0.011189497612282,0.0071912925499436,0,0,0,0.0170873318886775,0,0
