,X600519.SH,X000858.SZ,X002415.SZ,X000568.SZ,X600276.SH,X600809.SH,X002304.SZ,X000651.SZ,X600690.SH,X002475.SZ,X002371.SZ,X300124.SZ,X600104.SH,X000063.SZ,X000725.SZ,X003816.SZ,X000596.SZ,X600031.SH,X002129.SZ,X300014.SZ,X000625.SZ,X000338.SZ,X600703.SH,X002049.SZ,X002179.SZ,X600089.SH,X002236.SZ,X000100.SZ,X600372.SH,X002241.SZ,X000661.SZ,X600702.SH,X600584.SH,X002180.SZ,X000977.SZ,X601877.SH,X000157.SZ,X600522.SH,X300142.SZ,X600460.SH,X600741.SH,X002074.SZ,X000733.SZ,X300003.SZ,X002463.SZ,X002007.SZ,X600183.SH,X000066.SZ,X002294.SZ,X000800.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X000338.SZ,0,0,0,0,0,-0.092417913660222,0,0.153761857611232,0,0,0.00366341732582257,0,0,0,0,0,0,0.315873920714509,0,0,0,0,0,-0.00571807670165197,0,0,0,0,0.0735537215025211,0,0,0,0,0,0.0110021514211351,0,-6.93889390390723e-18,0,0,0,0,0.0312391196991827,0,0,0,0,0,0,0,0.135129758209766,-0.0641852845106683,0.00317721762090465,-0.00761074248020702,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0.0749149517552731,0,0,0,0,0.0603585737039361,0,0,-0.0449620400682719,0,0,0,0,0,0,0,0,0,0.060307380826144,0,0,0,0,0,0.0797146200585619,0,0,0.163932319911621,0,0,0,0,0,0,0,0,0,0,0,0.131027681793549,0,0,0,-0.0725760508044695,0,0,0.0249739269938089,-0.0632998508484212,0,0,0,0,0,0
X002049.SZ,0,0,0,0,0,0,0,0,0,0,0.123372632528334,-0.00273849010386196,0,0.0924946262362738,0,0,0,0,0,0,0,-0.142303609563402,0.137770467554108,0,0,0,0.0781784893718948,0,0,0,0,0,0,0,0,0,0,0,0,0.257208491129537,0,0,0,0,0.0199698518090891,0,0,0,0,0,0,0.0284991186091996,0,0,0,0,0,0,0
X002179.SZ,0,0,0,0.0484069284635615,0,0,0,0,0,0,-0.0467276557178938,0.0264783749421817,0,0,0,0,0,0.0767833113160974,0.132307010618046,0.131710396729574,0,0,0,0,0,0.0767697212811201,0,0,0,0,0,0,0,0,0,0,0.0678619272899722,0,0,0,0,0,0,0,0.00956500850332717,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0102784039937444,0,0,0,0,0.0830221805699265,0,0.180487584009001,0.0757325433623921,0,0,0,0,0,0,0,0,0,0,0.0306653504432663,0,0,0.181041603172604,0.0449537466946989,0.0005587895477307,0,0,0,0,-0.00359892017394993,0,0,0,0,0.0403468321041422,0,0,0,0.0168538737456566,0,0,0,0,0,0,0
X002236.SZ,0,0,0.752995055716038,0.140741544704892,0,0,0,-0.0571680376397843,0,0.241407330504108,0,0,0,0.222438818179685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0107316679399422,0,-0.00895901927017157,0,0,0,0,0,0,0,0,0,0,0,0.145376614208524,0,0,0,0,0,-0.154830038534453,0.0876020172081248,-0.0990882061670456,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0.0209323165960405,0,0,0.019638095612093,0,0,0.0215181302923283,0.299966187511991,0,0,0.0194938805003382,0,0,0,0,0,0.0999826700628614,0,0,0,0,0.0153784014841489,0,0,0,0.027385731587123,0,0.0345474524129425,0,0,0,0,0,0,0,0,-0.00641417379968662,0,0,0.0783589697972521,0,0,0,0,0.0132605580917673,0.0110180553295442,0,0,0,0,0,0
X600372.SH,0,0,0,0,0,0,0,0,0,0.105737135147388,0,0,0,-0.0565277783336424,0,0,0.317455609909109,0,0,0.0841135055043074,0,0,0.0691368842816411,0,0.400351090380482,0,0,0,0,0,0.0542063139804728,0.0737669436735322,0,0,0,0,-0.100663466201267,0.156725641799046,0,0,0,0,0,0,-0.18044813440422,0,0,-0.0385965587256595,0.0289411134882322,0,0,0.0591203159972303,0,0,0,0,0,0,0
X002241.SZ,0,0,0.0499689969216047,0,0,0,0,0,-0.0802111144508989,0,0,0.484693390366889,0,0,0,0,-0.0246029080029665,0,0,0.145678823571367,0,0,0.409872705259663,0,0,0,0,0.141716343020438,0,0,0,0,0.274202137932164,0,0,0,0.0695158319920691,0,0,0,0,0,0,0,0,0,0,0,-0.0253933936083161,0,0,0,-0.0447992589222844,0,0,0,0,0,0
X000661.SZ,0,0,-0.369669111650615,0,0.0414883475165366,0,0.389088202333293,0,0,0,0.0939876638615559,0,0,-0.256510085996319,0,0,0.325309995189167,0,0,0,0,0,0,0.0434425654342847,0,0,0,0,0,0,0,0,0,0,0.0152731747866491,0,0,0,0,0,0,0,0,0,0,0.440034523599141,0,0,0,0,0,0.164739149948183,-0.158978076813175,0,0,0,0,0,0
X600702.SH,0,0.0553765006550117,0,0.267837298221686,0.263799917053959,0,0,0,0,-0.0616005580001778,0,-0.0898186581802088,0,-0.0470337660106244,0,0,0,0,0,0.0490546420006088,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0277584763182189,0.0331093474638343,0,0,0,-0.448173177912525,0,0,0,0.0229751561466113,0,0.00923419387849646,0,0,0,0,0,0,0.0103689461089058,0,0,0,0,0,0,0
X600584.SH,0,0,0,0,0,0,0.0189166377698889,0,0,0,0.016693350541302,0,0,0.0481851679488218,0,0,0,0,-0.00661083233560426,-0.184995391069192,0,0,0.0164978332461744,0.0544145827425496,0,0,0,0,0,0.130684160732043,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0.0773845596304409,0,0,0,0,0.196215773862509,0,0.208236275460422,0.174774249131315,0,0,0,0,0,0,0,0,0,0,0
X002180.SZ,0,0,0,0,0.0888244917340704,0,0,0,0,0,0.178480577757809,0,0,0,0,0,0,0.229255966650738,0,0,0,0,0,0.0798324710499094,0.0086139294111221,0.0970547012370146,6.93889390390723e-18,0,0,0,0,-0.0365854182408582,0,0,0.0133908853239396,0,0,0,0,0,0,0,0,0.0122465691718241,0.0862012314835411,0,0,0,0,0,0,-0.0570900975533151,0,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0,0,-0.495542068875912,0.645817122831446,0,0.0386841439073968,0,0,-0.0241600230690971,0,-0.31020188486564,0,0,0,-0.347803522624986,0,0,0,0.142414519298435,0,-0.0624591420601157,0,0,0,0,0,0,0,0,0.0566211924529149,0,0,0,0,0,0,0.522464467922291,6.93889390390723e-18,0.676967659055619,0.285452879762184,0,0,0,0.0425628438909832,0,0,0,0,0,0,0
X601877.SH,0,0,0,0,0.0257901084145024,0,0,0,0,0,0.0314886621371232,0,0,0,0,0,0,0,0.00729534225421227,0,0,0,0,0.0105416745918091,0,0,0,0,0,0.0203112965990658,0,-0.057957250768747,0.0233517019475406,0,0.00728135518439793,0,0.0997398371649915,0,0,0,0,0.249762581363841,0,0,0.0703631093179751,0,0,0.00164073946838135,0,0,0,-0.004986785488909,0,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0.0591068409492816,0,0,0,0,0,0,0,0,-0.016762719458589,0.0160553337189678,0,0,0.344521074844986,-4.33680868994202e-19,0,0,0,0,0.0465461323294768,0,0.169049049747376,0,0,-0.0886799685962792,0.0448161162907683,0,0.00436640820984776,0,0,0,0.110725507192449,0,0,0,0,0,0,0,0,0.00153005056461129,0,0,0.0313131653835808,0,0,0,0.0104789025702765,0,0,0,0,0,0,0
X600522.SH,0,0,-0.164513436127439,0,-0.0672126183101967,0,-0.554398880892551,0,0.18395695662249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0724138570700162,0,0,0,0,0,0,0,0,0,-0.0793551267694318,0,0,0,0,0,0.171777165525828,0,0,0,0,0.385777460469059,0,0,0,0,0,-0.700493601172739,0,-0.0394057181247119,0,0,0,0,0,0
X300142.SZ,0,0,0,0,0.10229318205144,0,0,0.144977680835481,0,0,0.0590073115486084,0,0,0,0,0,-0.00553632285435517,0,0,0,0,0,0.180042130293823,-0.116254870406679,0,0,0.083485035019144,0.136114864653143,0.0287235167983021,-0.065156292971122,0,-0.133986256061391,0,0,-0.109333745249837,0,0,0.00588758536785107,0,0,0,0,0.0642915638360879,0,0.0140456753327263,0,0,0,0,0,0,0.0489308124393341,0,0,0,0,0,0,0
X600460.SH,0,0,0,0,0,0,0,0,0,0.131020850323541,0.13678866688833,0,0,0.0630896255570337,0,0,0,0,0.00194408657889444,0,0,0,0.137148473179392,0.270521715664531,0,-0.0924917495272157,3.46944695195361e-18,0,0,0,0,0,0.081581729998229,0,-0.003743709743586,0,0,0,0,0,0,0,0,0,0.032509202143799,0,0,0,0.033876739277979,0,0,0.0387505480608554,-0.064241083862317,0,0,0,0,0,0
X600741.SH,0,0,0,0.00941652439723457,0,0,0,0,0,0,0,-0.00933276231371156,0.417223321172033,0,0,0,0,0,0,0,0.36256193398622,0,0,0,0,0.173050832354449,0,0,-0.0632061761126337,0,0,0,0,0,0.0241982582471516,0,0,0,0,0,0,0,0,0,0,0,-0.0240544228006735,-0.00538823607498168,0,0,0,0.0219118867876743,0,0,0,0,0,0,0
X002074.SZ,0,0,0,0,0,0,0,0,-0.162896185640567,0,0,0,0,0,0,0,0,0,0.0646163557385513,0.119604940121329,0.253038849382965,0.0556510225419905,0,0,0,0.203345701143011,0,0,0,0,-0.0417096507518963,0,-0.14027289759511,0.0159488610235288,0,0,0,0.00809147646106403,0,0,0,0,0,0,0.0621693542568941,0,0,0.0997165739397851,0,0,0,-0.00605799552291569,0,0,0,0,0,0,0
X000733.SZ,0,0,-0.0136046729909237,0,0,0,0,0,0,0,0.083554816008888,0,0,0,0,0,0,0,0.228392108811952,0,0,0,0,0.129361348328553,0.0761744802505232,0,0,0,0,-0.0584986181375317,0.105642156633033,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0285998335442831,0,0,0.0167730377521132,-0.154435215495433,0,0,0.0179621102930312,-0.0603129577076418,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0.286401339533672,0,0,0,0.0224130055225362,-0.175933533565313,0,-0.0794590754015751,0,6.93889390390723e-18,0,0,0,0,0,0,-0.0140675698566314,0,0,0,0,0,0,0,0,0,0.113961750538475,-0.372127301774807,0,0.0947579223533047,0,0,0,0,0,0,0,0,0,0,0.0861706536368515,0,0,0,0,-0.00948259477449064,0,-0.0105590594622313,0,0,0,0,0,0,0
X002463.SZ,0,0,0,0,0,0,0,-0.113356672139798,0,0,0,0,0,-0.0666823575169094,0,0,0,0,0,0,0,0,0.208488890310753,0.138320898445073,0,0,0.173871454511568,0.0492209534582254,0,0.156455423564438,0,0,0,0.0870841831635452,0.0447505466116483,0,0,0.147669074991651,0,0,0,0,0,0.110061695891057,0,0,0.503751929358699,0,0,0,0,0,-0.0205063329315954,0,0,0,0,0,0
X002007.SZ,0,0,0,0,0.024421603628041,0,0,0.0530593555828582,0,0,0,0,0,0.0886849756636389,0,0,0,0,0,0,0,0,0.128539660904145,0,0.036741059597378,0,0,0,0.0320757506822547,-0.132066342859097,0.103013105967092,-0.00721971198822813,0,0,0.0487623779144107,0,0,-0.131112282334676,0,0,0,0,0,0,0,0,0,0,0.0544288883767159,0,0,0.0241476781195875,0.0198748737666386,0,0,0,0,0,0
X600183.SH,0,0.0807797636962474,0,0,0,0,0,0,0,0,0.061493412028401,0,0,0.0104705698055903,0,0,0,0,0,0,0,-0.169103961444965,0,0,0,0,0,0.225588058213764,0,0,0,0,0,0,0.0241118826790183,0,0,0,0,0.103748776890602,0,0.0151985903938235,0,0,0.154311681448125,0,0,0.0927118376960028,0,0,0,0,0.0634704908534835,0,0,0,0,0,0
X000066.SZ,0,0,0,0,0,0,0,0,0,0,-0.412256947687738,0,0,0.318546288731197,0,0,0,0,0.218567534786941,0,0.211377949951003,0,0,0,0,0,0.0407768092885433,0,0,0,0,0,0.690780994600663,-0.254247989197965,0,0,0,0.222027983506837,0,0,0,0,0,0,0,0,0,0,0.101859872096415,0,0,0.062973522248917,0,0,0,0,0,0,0
X002294.SZ,0,0,0.13181070378744,0,0,0,0,0,0,0,-0.141863392068904,0,0,0,0,0,0,-0.162858499201824,0,0,0,0,0,0,0,0,-0.0776959468679154,0,0.011595117927771,0,0.432336459200703,0,0,0,-0.124156983472079,0,0,0,0,0,0,-0.0129695877342152,0,0,0,0.309585152534153,0,0.0241113582390857,0,0,0,0.014804371315457,0,0,0,0,0,0,0
X000800.SZ,0,0,0.0287598333906395,0.0605428796677848,0,0,0,0.0409952777386958,0,0,0,0,0.132318574269492,0,0,0,0,0,0,0,0.317326455908763,0.058479900497067,0,0.0376319474605674,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0.0926321272511652,0,0,-0.025613589640903,-0.0410287310708737,0,0.0374629812661312,0,0,0,0.00663498747646561,-0.0115569024275481,0,0,0,0,0,0
Change_TY3M,0,0,0.371007313845547,0,0,0,-0.142822554993232,0,0,0,0,0,0,0.109249980109169,0,0,0,0,0,0,0,0,0,0,0,0,-0.261977255948454,0,0,0,0,-0.0366010829422897,0,0,0,0,0,-0.0779901257153343,0,0,0,0,0,0,0,0,0,-0.20253912708624,0.0082160599589543,0,0,0.0396390355493139,-0.117712114208523,0,0,0,0,0,0
Slope,0,0,0,0,0,-0.111072866218813,0,0,0,0,0,0,0,-0.0659979938016196,0,0,0,0,0.324249607149699,0,0,0,0,0,0,-0.0326162863151121,-0.142597663414973,0,0,0,0.0651150656877921,0,0,0,0.117055304783856,0,0,-0.180094785483327,0,0,0,-0.287859294084701,0,0,0,0,0,0,0,0,0,0,1.22936603753449,0,0,0,0,0,0
TED,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0121683494819874,0,0,0,0,0,0,0.296824534441917,0,0,0,0,0,0,0,-0.0188675904672744,0,0,0.0213242833886987,0,0,-0.0554715808877995,0,-0.184252401540193,0.122498777231481,0,0,0,-0.0535078918663377,0,0,-0.12928175684866,0.832290937673866,0,0,0,0,-2.51636094271332,0,0
RealEstate_excess,0,0,0,0,0,0,-0.0235797234872828,0,0,0,0,0,0,0,0,0,0.106404829768962,0,0.0532091210016356,0,0,0,0,0,0,0,0,0,0,0.0713288587487654,0,0,0,0.0201838135589549,0,0,0,0,0,0,0,-0.12070509890887,-0.107007619591295,0,0,0,0,0.0425230350491743,0.0452460658418659,0,0,0.0238674738189965,-0.0659207038601488,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0.025599426700101,0.040282162408119,0,0,0,0,0,0,0,0.0256875625994333,0.0238351769057942,0,0,0,0,0,-0.0227896259242172,-0.0181594133303007,0,0,0,0,0.0227969239791699,0,0,0,0,0,0,0,0,0,0,-0.035827679660147,-0.0324133066791197,-0.0145934051278406,0.0993767149581927,0,-0.0191833324669828,0,0,0,0.011621043327917,0,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,-0.000791775272275071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000521369508642093,0,0,0.000276713607204585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00092033908103862,0,0,0,0,-0.00172956804438719,0,0.00292325464697071,-0.00409882375672168,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00266039733668007,0,0,0,0,0,0,0,0,0,-0.00708253441227089,0,0,0,0,0,0.0147670997173852,0,0,0,0,0,0,0,0,0,0,0,0,-0.00792760044987,0,-0.00260756360590911,0,0,0,-0.00125979789598188,0,0,0.101427894551075,-0.141895747160381,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0.00718351047802076,-0.00201888703931181,0,0,-0.00227865049837342,0,0,0,0,0.0037237420758263,0,0,0,0,0,-0.010099650784843,0,0,0,0.00218562709785365,0.00999859527267172,0,9.1085682640802e-05,0,0,-0.001491724842804,0,0,0,0,0,0,0,0,0,-5.42101086242752e-20,0,0,0,0,0,0,0.0370228243775296,-0.0491037358335868,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00317366283068582,0,0,0,0,0,0,0
