,X600519.SH,X000858.SZ,X002415.SZ,X600809.SH,X600276.SH,X000568.SZ,X002475.SZ,X002304.SZ,X300014.SZ,X600104.SH,X600690.SH,X002371.SZ,X000651.SZ,X000725.SZ,X600031.SH,X300124.SZ,X600703.SH,X002241.SZ,X000625.SZ,X002129.SZ,X000063.SZ,X003816.SZ,X002049.SZ,X000338.SZ,X000596.SZ,X601877.SH,X000661.SZ,X002179.SZ,X600460.SH,X600089.SH,X000100.SZ,X300142.SZ,X600741.SH,X002074.SZ,X002236.SZ,X000799.SZ,X600884.SH,X600779.SH,X601799.SH,X600702.SH,X000157.SZ,X000733.SZ,X600584.SH,X002414.SZ,X600183.SH,X002007.SZ,X600563.SH,X600522.SH,X000800.SZ,X002180.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.382460257260694,0,0.0982803171940486,0,0.142918318172654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00814935695749226,0,0,0,0,0,0,0.0173232775700398,-0.0524081937557279,0,0,0,0.0312116542255181,-0.0410291304775987,0,0,0,0.0099237919845445,0,0
X000858.SZ,0,0,0,0.286264157618965,0,0,0,0,0.0820645366480369,0,0,0,0,0,0,0,0,-0.109555627749552,-0.0352840103931756,0,0,-0.0505623251907577,0,0,0,0,0.129365152767025,0,0,0.0262227196912864,0,0,0,0,0,0.205603389665544,0,0.0850122561303804,0,0,0,0,0,0,0,0,-0.0254500770383102,0,0,-0.00351112443025132,0,0,0,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0.0456442919856837,0,0,0.164820615353237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0323009407300192,0,0,-0.0347461763983433,0,0,0.139611341521235,0,0,0,0,0.0746295376720086,0,0.0100464482748683,0,0,0,0,0,0,0,0.0522189227737201,0,0.0939709662438823,0,0,4.5905230601488e-05,0,0,0,0,0.0401981916619673,0,0
X600809.SH,0,0.229267554574669,0,0,0.0503385986836026,0,0,0.196376002037696,0,0,0,0,0,0,0,0,0,-0.0455734835974037,0,0,0,0,-0.0316499074237199,0.0838051095744531,-0.110003462311518,-0.0380993555815442,0,0,0.045310728484547,0,-0.0180682417416877,0,0,0,0,0.434612938100919,0.0454309756194377,0,0.105202444306179,0.0888298637751081,0,0.0345412613654681,0,0,-0.0370395107515126,0,0,-0.023151997256531,0,0,0,-0.0205657533139485,0,0,0,0,0,0,0
X600276.SH,0,0,0,0.317304057539546,0,0,0,0.133030366946544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00390680120051443,0,0,0,0,-0.0732495806286271,0,0,0,-0.0350868941793414,0,0.00725686405170247,0,0.250751327507586,-0.273907852674197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00222038901542354,0,0,0,0,0.0261572880811794,0,0
X000568.SZ,0,0.352710368247681,0,0.163683832184659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0636341685652664,0,0,0,0,0.00339939534368702,0,0,0,0,0,0.145973339890978,-0.0777957410833408,0.0144932236271429,0,0.0283932794681064,0,0,0,0,0,0,0,0,0,0,0,0.0535626522522086,0,0,0,0,0,0,0
X002475.SZ,0,0,0.0155555378919231,0,0,0,0,0,0,0,0,0.103159780417905,0,0,0,0,0,0.153321679789186,0,0,0.200322144724703,0,0,0,0,0,0,0,0,-0.243806918912326,0,0,0,0,0,0,0,0.0751018874915237,0.103894719591447,0,0,0,0.0865927294342283,0,0,0,0,0,0,0,0,-0.0120760571539385,1.73472347597681e-18,0,0,0,0.0609105552849988,0,0
X002304.SZ,0,0,0,0.281701239354784,0,0,0,0,0,0,0.0213491714791089,0,0,0,0,0,0,0,0,0,0,-0.11077768503548,-1.73472347597681e-18,0,0.134200933907329,-0.0127208673635924,0,0,-0.0577325638309404,0,0,0.0220184042493522,0,0,0,0.137152185583967,-0.0333600073557973,0.0549552681531618,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0259790789915435,0,0,0,0,-0.0421689132162369,0,0
X300014.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0303072109365768,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0.0244151506058461,0.157822011606693,0,0,0,0.110293276760405,0,0,0.0116503342376276,0,0,0,-0.0357675631034128,0.0430652346530177,0,0,0,0,0,0,0,0,0,0.085728580784635,0,0,0,0,0.239230694563825,0,0
X600104.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0912786905150305,0,0,0,0,-0.0179551319057164,0,0,-0.0115549407468205,0,0,0,0,0,0,0,0,0,0.0171574459061703,0,0,0.0321003060112735,0,0,0,0,0,0,0,-0.0568295784001793,0.144653341164554,0.0455634598110242,0,0,0.0113470208136693,0.0638967541399477,0,0,0,0,0,0
X600690.SH,0,0,0.10869450151833,0,0,0,0,0.0783000562120535,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0569997251136299,0,0,0,0,0,0,-0.018538840201957,0.0617397896685752,0.223409529214998,0,0,0,0,0,0,0.0190355126672695,0,0,0,0,0,0,0,0,0.04948088828706,0,0,0,0,1.73472347597681e-18,0.00959074534614554,0,0,0,-0.000558719314870044,0,0
X002371.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0944999084023545,0,0,0,0,0,0.482663205368482,0,-0.16119199399015,-0.162445479271824,0,0,0,-0.171579858612044,0,0,0,0,0,0,0.347139722369419,0,0,0.151583742135621,0,0,0,0,0,0.0814935076342158,0,-0.165801716660077,0,0,0,-0.0455936440814783,0,0,0,0,0.171320427050164,0,0
X000651.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0927126905603573,0,0,0,0,0,0,0.0021585360965129,0.0661110248317482,0,0,0,0,0,-0.143317420316134,0,0,0,0,0,0,0,0,0,0.0350399797823123,0,0,0,0,0,0.042749784591225,0,0,0,0,0,0,0.0575149570292828,0,0,0,0,0,0
X000725.SZ,0,0,0,0,-0.0842505842591937,0,0,0,0,0,0,0,0,0,0,0,0,0,0.126782645884203,0,0,0,-0.0682805817817849,0.00633263972405853,0,0,-0.0279956525318198,0,0,0,0.34440991255397,0.109190513668474,0,0,0,0,0,0,0,0,0.0556523755166483,0,0,0,0,0,-0.0351292106881789,0.0719393535821216,0,0,0,0,-0.00728026420683888,0,0,0,8.67361737988404e-19,0,0
