,X600519.SH,X000858.SZ,X600809.SH,X000568.SZ,X002415.SZ,X002304.SZ,X002475.SZ,X600690.SH,X600276.SH,X600104.SH,X000651.SZ,X000625.SZ,X300014.SZ,X300124.SZ,X002129.SZ,X000725.SZ,X600031.SH,X003816.SZ,X002371.SZ,X002049.SZ,X000063.SZ,X000596.SZ,X002241.SZ,X000338.SZ,X600703.SH,X002179.SZ,X600089.SH,X601877.SH,X600522.SH,X000661.SZ,X002180.SZ,X300142.SZ,X002074.SZ,X600741.SH,X600884.SH,X000100.SZ,X000733.SZ,X600460.SH,X600702.SH,X000157.SZ,X601799.SH,X000799.SZ,X600563.SH,X002236.SZ,X600584.SH,X600418.SH,X002176.SZ,X002414.SZ,X000800.SZ,X002056.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X300124.SZ,0,0,0,0,0,0,0,0,-0.0711377162945756,0,0,0,0.0803100916048182,0,0,0,0,0,0,0,0,0,0,0,0.160015084937558,0,0.142220438323703,0,0,0,0,0,0,0.0756666886403844,0,0,0,0,0,0,0,0.151071634252083,0.0444554849273904,0,0,-0.0372509591885524,0,0,0,0.179803168832203,0,0.0209246013579316,0,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0.065344367704643,0,0.0286637591725592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.250799955737679,0,0.10756607856233,0,0,0,0.0701224292908557,0,0.0515021707897488,0.0437326806498005,0,0,0.0604274286308581,0,0,0,0.107814064842308,0,0,0,0,0,0,0,0,0.0137386333309938,0,0,0,0,0.0627825791972034,0,0
X000725.SZ,0,0,0.00449939090711838,0,0.111002013832201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.031892534331337,0,0.245094444259531,0,0,0.0899627924215339,0,0,0,0,0,0,0,0,0,0.00220358708557856,-0.020205316455937,0,0,0,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,0,0.155158500106573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0832897069129614,0,0,0,-0.0113783165354635,0,0.049107208708808,0,0,0,0,0,0.165814783990601,0,0,0,0,-0.0439438209167479,0,0,0,0,0,0,0,0,0,0,0.00901545456658416,0,0,0,0,0.064931827292228,0,0
X003816.SZ,0,0,0,0,0.0457859251386918,0,0,0.213828832580588,0,0,0,0.00553054576751248,0,0,0,0,0.0740071635980831,0,0,0,0,0,0,0,0,0,0,-0.0185536758748329,0,-0.0381542782199177,0,0,0,0,0,0,0,0,0,0,-0.0254131063780118,0,-0.0239540294732277,0,0,0.00616110689055967,0.0628674121385945,0,0,0.0849186327136338,0,0.00893342962691366,0,0,0,0,0,0,0
X002371.SZ,0,0,0,0,0,0,0.107953505954148,0,0,0,0,0,0.188240094733746,0,0,0,0,0,0,0,0,0,0,0,0.386131156497896,0,0,0,0,0.0718186575411471,0,0,-0.0623720057292902,0,0,0,-0.109507679496813,0.62328889865249,0,0,0,0,0,0,0,0.0294267800971544,0,0,-0.100882817861283,-0.189196609111126,0,0.0378094608207475,0,0.0791924475607509,0,0,-0.029482200486048,0,0
X002049.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0408264505519546,0.0455056269950445,0,-3.46944695195361e-18,0.215602562327923,0,0,-0.261419024234428,0,0,0,0.151748177352307,-0.172542532855601,0,0,0.0284325076137248,0.186422083433617,0,0,0,0,0,0,0,0,0.0337204009878606,0,0.225373320354803,0,0,0,0,0,0,0,-0.0139018170458768,0,0
X000063.SZ,0,0,0,0,0,0,0.125527588166872,0,0,0,0,0,0.110400163683409,0,0,0,0,0,0,0.0290546649731909,0,0,0,0,0.143065578285581,0,0,0,-0.0142317959195022,0,0,0,-8.67361737988404e-19,-0.0941083460667183,0,0,0.045282346418143,0,0,0,0,0,0,0,0.0212403758135796,0,0,0,0,0,0,0,0.0293763054835361,0,0,0,0,0,0
X000596.SZ,0,0.523185761288124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0457907143509423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0980689835275334,0,0.294178692065991,0,0,0,0.0885323221636849,0,0,0.0273363062940295,0,0,0,0,0,-0.0162428467162114,0,0,0,0,0.0233736833446161,0,0
X002241.SZ,0,0,0,0,0,0,0.529258212391706,0,0,0,0,0,-0.12957318772692,0,0,0,0,0,0.109789281328087,0,0,0,0,0,0,0.0315070082302535,0,0,0,0.240711455376169,0,0,0,-0.0839255717445939,0,0,-0.146680127850237,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,-0.014176704117892,0,0,-0.0293738495921541,0,0,0,0,0.0512187912254405,0,0
X000338.SZ,0,0,0,0,0.00720028983522526,0,0,0,0,0,0,0,0.0834123907476945,0,0,0,0.155108693449114,0,0.0169024960191192,0,0,0,0.057408645385552,0,0,0,0,0,0.0192567571147865,0.0310472939448331,0,0,0,0,0,0.0751259964350231,0,0,0,0,-0.0126914795529132,0,0,0,0,0.0170023032172335,0,0,0.226742329301809,0.0611146321441532,0,0,0,0,0,0,0.0070312426038076,0,0
X600703.SH,0,0,0,0,0.0207254209771836,0,0.232277797329398,0,0.0162361220033739,0,0,0,0.243943940664746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0298970020805269,0,0,0,0.0693014980708257,0,0,-0.185954271676447,0,0,0,0.191623668717086,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002179.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0.127237281625191,0,0,0.125898718156463,0,0,0,0,0,0,0,0,0,0.180008808899155,0,0,0,0.0173248941681403,0,0,0,0,0,0.0174467021761912,0,0,-0.0169647987140735,0.0480922455584069,0,-0.123824793551594,0,0,0.0226791904008692,0.0572282591656752,0,0,0,0,0,0
X600089.SH,0,0,0,0,0.0865366858198441,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.281218715699391,0,0,0,0,0,0,0,0,0,0.163891591076152,0,0,0,0,0,0,0.0450806373204694,0.235633341015851,0,0,0,0,0,0,0.0010055905691217,0,0.00577008800993905,0,0,0.237556805431494,0.042779375172384,-0.449591057206826,0.0306525471884522,0,0,0,0,0.0289796431250859,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0642282064324141,0,0,0,0,0.201502994009752,0,0,0,0,0,0,0,0,0.320378703431284,0,0,0,0,0.0275303689603978,0.0329816605143248,0,0,0.0453126946487655,0,0,0,0,0.128887669724863,0,0,-0.015348210295143,0,0,0,0.0397648177220154,0,-0.0746228143899429,0,0,0,0,-0.0143275743597706,0,0
X600522.SH,0,0,0,0,-0.0136376082817897,0,0,0,0,0,0,0,0,0,0.122798426977251,0,0,0,0,0,0,0,0,0,0,0,0.196357068799143,0,0,0,0,0,0,0,0.582386891323239,0,0,0,0,0,0,0,0,0,-0.058676203303293,0.0587231448985317,0.0302353589193598,0,-0.192041155231255,0,0,-0.00918348179489731,0,0,0,0,0,0,0
X000661.SZ,0,0,0,0,0.128250736402366,0,0,0,0.207946657145673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0232584486690857,0,0,0.0384017408427187,0,0,0,0,0,0,0,0,0,0,0,0,0,0.164076876069294,0,0,0,0,0,0,0,0.0955669160036182,0,-4.33680868994202e-19,0,0,0,0,0.025985806754771,0,0
X002180.SZ,0,0,0,0,0,0,0.0542753512507659,0,0,0,0,0,0.218641339342746,0,0,0,0,0,0,0,0,0,0.0847244565392033,0,0.153995222064393,0,0,0,0,0,0,0,0,0,0,0,0,0.0498080124618271,0,0,0,0,0.0100691502780233,0,0,0.027808685931393,0,0,0,0,0,0,0,0,0,0,0.0325116276290416,0,0
X300142.SZ,0,0,0,0,0,0,0,0,0.396563640204592,0,0,0,0,0.00398449395149457,-0.352883821071086,0,0,0,0,0,0,0,0,0,0,0,0,0.0733140486485971,0,0.109037009599438,0,0,-0.0573221521463469,0,0,0,0,0,0.08122068278257,0,0,0,0,0,0,-0.0352891393458947,0,0,0,0,0,0.115483839614299,0,0,0,0,0,0,0
X002074.SZ,0,0,0,0,0,0,-0.146624494511232,0,0,-0.295946081831796,0,0,0.0932795469101828,0,0,0,0,0,0,0,0,0.0679857782668886,0,0,0,0,0,0.397811435335754,-0.145928042076566,0.210167001424291,0,0,0,0,0.0595949341265733,0,0.298392291007219,0,0,0,0.0503055272040929,0,0,0,0,0.188514891893199,0,0,0,0.172864897614404,0,0,0,0,0,0,0.0379741547239386,0,0
X600741.SH,0,0,0,0,0,0,0,0,-0.181169565644459,0.592718085454954,0,0.0594984979161803,0.008758658555554,0.0162185703988869,-0.134477636652179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0524724537339714,0,0,0,0,0,0.164220031358277,0,0,0,0,0.033657299663461,0.0665801510196156,0,0.0412935786093732,-0.00922108924910151,0,0,-4.33680868994202e-19,0,0,0,-0.0163322692375411,0,0
X600884.SH,0,0,0,0,0,0,0,0,0,0,0,0.141677221658343,0.10434610863319,0.162567563987382,0,0,0,0,0,0,0,0,0,0,0,0,0.10201437024881,0,0.04706608943411,0,0,0,0.0133252405419997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0421036884777237,0.164062951106076,0,0,0,0,0,0,0.0384371265160049,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0,0,-0.0605591514103843,0,0,0,0.446492181694952,0.121378768942649,0,0,0,0,0,0,0,0,0,0,-0.258660042431536,0,0,0,0,0,0,0.175572029450291,0,0,0,0,0.247588724510831,0,0,0.0167863867711095,0,0,0.0859133188543341,0,0,0,0.0241289322337805,0,0,0,0,0,0,0.0192431395197375,0,0
X000733.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0376446693797825,0,0,0,-0.184112723189291,0,-0.0416954651091317,0.234377559022249,0,0,0.105829951904484,0,0,0,0.0231198497359563,0,0,0,0.117935116083198,0,-6.93889390390723e-18,0,0,0,0,0,-0.0653429350433063,0,0.0562950609296051,0,0,0,0,0,0,0,0,0,-0.235212298736391,0,0,0,0,0,0.0556224308544542,0,0
X600460.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0768381741059497,0,0,0,0,0,0.382419619154004,0,0,0,0,0,0,0,0,0,0.0238715974237613,0,0,0,0.048835297080242,0,0,0,0,0,0,0,0,0,0.0331027625556958,0,0.20437741367443,0,0,0,0,0.063580123872535,0,-0.0243075880222478,0.0566033963882024,0,0,0,0.0145011422306111,0,0
X600702.SH,0,0,0,0,0.00419381475339995,0,0,0,0,0,0,0,0.0126361229802101,0,0,0,0,0,-1.73472347597681e-18,0,0,0.106328757247399,0,0,0.152787520148641,0,0,0.0371363631656739,0,0,0,0,0,0,0,0,0,0.0745791237514739,0,0,0,0.826903449621192,0,0,0,0,0,0,0,0,0,-0.00941322039376049,0,0,0,0,0.000428345417571012,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.228117050224998,0,0,0,0,0,0,0,0.115721686880738,0,0,-0.0299685481988338,0,0,0,0,0.058133793886737,0,0,0.114856989895649,0,0,0,0,-0.0390765219804541,0,0,0,0,0.0350786215849111,-0.122138464859012,0,0.0383596371094643,0,0,0.0317099806876642,0,0,0,0,-0.00174042331945181,0,0
X601799.SH,0,0,0,0,0,0,0,0.205386815122668,0,0,0,0.0917073999372602,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104452981508205,0,0,0,0,-0.0385963133334736,0,0.0148697683143651,0.0654496729063141,0,0,0,0,0,-0.0222817289772178,0,0,-0.116800471367681,0,0,0.0455749007770154,0,0,0,0.10195375446026,0,-0.0727199950331455,0,0,0,0,0,0,0
X000799.SZ,0,0,0,0,0,-0.0884544278507294,0,0,0,0,0,-0.0217537509487892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.106921711145649,0,0,0,0,0,0.559691803018865,0,0,0,0,0,0,0,0,0,0,0.00560313894986317,0,0.0219987652973185,0,0,0,0,0,0,0
X600563.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0112302689782357,-0.00929344180238873,0,0,0,0,0.121503503928725,0,0,0.234640453202351,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,-0.0338136759059275,0,0,0,0,0,0,0,0.0665088278688424,0,0.00832023851481658,0,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0.537681417592214,0,4.33680868994202e-19,0,0,0,-0.00983926361489164,0,0,0,-0.00828654565286943,0,0,0,0.0741888648501005,0,0,0,0,0,0,0,0,-0.0833672427564157,0.122153649728561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0201074800666509,-0.0104986564931738,0,0,0,0,0.00105234518264582,0,0,0,0,-0.0134316392398323,0,0
X600584.SH,0,0,0,0,0.0884401979927099,0,0,0,0.0659107886686175,0,0,0,0,0,0,0,0.00220337959692224,0,0,0,0,0,0,0,0.108512916683181,0,0,0,0.126946364608372,0,0,0,0,0,0,0.0227282078239019,0,0.195104745779126,0,0,-0.0479009240334049,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0.0145965493581393,0,0
X600418.SH,0,0,0,0,0,0,0,0,0,0,0,0.557888406139948,0,0,0,0,0,0,0,0,0,0,0,0,0.109649072823007,0,0,0,0.0582600781638442,0,0,0,0,0.172342560143637,0.313717416296976,0.0772533333582438,0,0.292187369107254,0,0,0,0,0,0,0,0,0.0292243902802621,0,0.0834981202772712,0,0,0,0,0,0,0,0,0,0
X002176.SZ,0,0,0,0,0,0,0,0.174449412076089,0,0,0,0,0.00993175985220189,0,0,0,0,0,-0.152303582227035,0,0,0,0,0,0,0.0659885199034146,0,0,0.0925436152666133,0,0,0,0,0,0.0936562857800738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142373361315497,0,0,0.0743089185684179,0,0,0,0.0937903649430218,0,0
X002414.SZ,0,0,0,0,0,0,0,0.12163079757218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0174653226845001,0,0,0,0,0,0,0,0.300934168646502,0,0,0,0,0,0,0,0.2920721456933,0,0.0264057728899703,0,0.0463990799834847,0.0248613187025683,0,0,0,0,0,0,8.94289990876977e-05,0,0
X000800.SZ,0,0,0,0,0,0,0,0,0,0.0720896542998711,0,0.113189723767917,0.116169771555707,0,0,0,0,0,0,0.105863115367796,0,0,0,0.141877247279551,-0.14764124546375,0,0.0134132113356022,0,0,0,0,0,0,0.0964978144456597,0,0.0157815471412747,0,0,0,0,0,0,0,0,0,0.230766186045278,0.113316995939976,0,0,0,0,0,0,0,0,0,0.0225290304587714,0,0
X002056.SZ,0,0,0,0,0,0,0,0,0,0,0,-0.203210049857051,0,0,0,0,0,0,0,0,0,0.0946442595100834,-0.330250945058737,0,0,0,0.0376825966894545,0,0,0,0,0,0.0315345631101872,0,0.177642652630887,0,0,0,0,0,0.0722084974703594,0,0.398489101458726,0,0,0.0891813267954812,0.0955023642727458,0,0,0,0,0,0,0,0,0,0.125888439166209,0,0
Change_TY3M,0,0,0.0216963707794561,0,0,0,0.0425479466160998,0,0,0,0,0,0,0,0,0,-0.203278273957089,0,0,-0.183495990249192,0,0,0,0,0,-0.0616034213942941,0,0,0,0.103108108436346,0,0,0,0,0,0,0,0,0.0377972164641273,0,0,0,0,0,0,0,-0.0562896935368714,0,0,0.060474000742512,0,-0.0484824305403893,-0.102100216104831,0,0,0,-0.047261015540641,0,0
Slope,0,0,0,0,0.0380832112722084,0,0,0,0,0,0,0,0,0,0,0,0,0,0.130446672573254,0,0,0,-0.214200022280546,0,0,0,0,0,0,0,-0.0465198596912307,0,0,-0.0663322184084545,0,0,0,0,0,0,0,0,-0.0404892079893696,0,0,0,0,0,0,0,0,0,1.32355121931594,0,0,0,-0.775110305150876,0,0
TED,0,0,0,0,0,0,0,0,0.0299819486023155,0,0,0,0.0898272265892192,0,0.00565525977051887,0,0,0,0,0.125405731444123,0,0,0,0,0,0,0,0,0.0612844247182825,0,0,-0.225947100358838,0.00215601680849993,0,0,0,0,0,0,0,-0.08625554934541,0,0,0,0,0,0,0,0,0,0,0.367266298686475,0,0,0,0,0.413842139033883,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0,0.062468890025031,0,0,0,0,0,0,0,0.0711138494046371,0,0.133005798134086,-0.0198947285927273,0,0.0373237083440783,0,0.0796820474790234,0,0,0,0,0,0,0,0,0,0.0572930329143348,0,0,0,0,0,0,0,0,-0.0215077632417764,0,0,-0.0222929103379198,-0.1292284263594,0,0,-0.0172567400219684,0,0,0,-0.0325043338661508,0,0
MKreturn,0,0,0,0,-0.0146899586665985,0,0,0,0,0,0,0,0,0,0,0,0,-0.101782939720984,0.017973618586899,0,0,0.0439109148004678,0,0,0,0,-0.0603075011278671,0,-0.0565349826275755,0.0385029100395585,0,0,0,0,0.0366407738750329,0,0,0,0,0,0,0,0,0,0,-0.0681402279389165,-0.0339130860597476,0,0,0,0.0135490195831961,0,0.0868050134026115,0.228615215144886,0,0,-0.0197299084982587,0,0
MKvol,0,0,0,0,0,0,-0.00514765263126255,0,0,0,0,0,0,0,0.000568103964345647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00665189344922024,0,0,0,0,0,0,-0.000127487286061099,0,0,0,-0.00262633250123195,0,0,0.00710762065551661,0,0,0,0.0149513465524071,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.139718686268768,0,0,0,0.0824302018050323,0,-0.169718531910848,0,0,0,0,0,0,-0.101019639643493,0,0,0,0,0.311291810356753,0,0,0,0,0,0,0,0,0,-0.10920708418885,0,0,0,0,0,0,0,0,-1.04435045986852,1.19004996931894,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,-0.00767211428875107,0,0,0,0,0,0,0,0,-0.00123727240330251,0,0,0,0,0,0,0,0,0,0,0.000852761245258968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0052896062605157,0,0,0,0,0,0,0,0,0,0,0.0246625782928504,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0134334943352189,0,0
