,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000858.SZ,X002304.SZ,X600276.SH,X000725.SZ,X000625.SZ,X600690.SH,X000063.SZ,X600703.SH,X000568.SZ,X600741.SH,X600031.SH,X002475.SZ,X002241.SZ,X002236.SZ,X600066.SH,X000338.SZ,X000100.SZ,X601877.SH,X002456.SZ,X002085.SZ,X600271.SH,X600118.SH,X300124.SZ,X000157.SZ,X600089.SH,X600522.SH,X002508.SZ,X600177.SH,X600372.SH,X300136.SZ,X002007.SZ,X600487.SH,X600699.SH,X300003.SZ,X000981.SZ,X002074.SZ,X000066.SZ,X002294.SZ,X600867.SH,X002008.SZ,X000559.SZ,X002180.SZ,X000623.SZ,X600566.SH,X002292.SZ,X002426.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X000063.SZ,0,0,0,0,-0.0345766035460706,0,0,0,-0.172830269464579,0,0,0,0,0,-0.287758208336446,0,0,0,0,0,0,0,0,0,0,-0.0306773842214528,0.316580729000601,0,0,0,0,0,0,0,0.064785976075653,0.124111281549421,0,0,0,0,0,0,0,0,0,0,0,-0.0488280239242504,0,0,0,0.0137295954122532,0.00654423206088732,0,0,0,0,0,0
X600703.SH,0,0,0,0.0149094599365823,0,0,0.0830934411593478,0,0,0,0,0,0,0,0.0260339380598745,0,0,0.0475386818870389,0,0,0.202720835104947,0,0,0,0,0,0,0.0352893312162816,0,0,0,0,0,0,0.25343820685545,0.137818890690442,0,0,0,0,-0.132569283936872,0,0,0,0,-0.064252376415797,0,0,0,0,0,-0.00928557314957932,0.0165873509002118,0,0,0,0,0,0
X000568.SZ,0.159393551030696,0,0.202823290525432,0,0.642449052718185,0,0,0,0,0,0,0,0,0,0,0,0.0536920939009131,0.0307550139890172,0,0,-0.158620351311392,0,0,0,0,0,0,0,0,0,0.106204694431462,0,0,0,0,0,0,0,0,0.177250338353596,0,0,0,0,0,0,0.0459321399411911,-3.46944695195361e-18,0,0,0,-0.0133392887924229,-0.00178710795683171,0,0,0,0,0,0
X600741.SH,0,0,0,0,0,0,0,0.0342422886585063,0.0856095574104081,0,0,0.133050171367807,0,0,0,0,0,0,0,0,0,0.100558700795572,0,0,0,0,0,0,0,0,0.00411427722538674,0,-0.0427477517302145,0,0,0.124155806382062,0.0347938432749779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00627858194032917,-0.00665630149052995,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0.152978231301723,0,0,0,0,-0.067150120074132,0,0,0,0,0,-0.210302316794404,0.0808276328168156,0,0,0,0,0,0.0353628161644828,0,0,0.420319257604256,0.034271549209849,0,0,0,0,0,0,0,0.0102494682484571,0.166010033465369,0,0,-0.0357244972611811,0,0,0,0,0,0,0,0,0,0,0,0.00331410076835256,-0.000247550650928373,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0901707392344045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.54396366978794,0,0.102612360351121,0,0,0,0,0,0,0.0224688073932963,0,0,0,0,-0.070500409545936,0,0,0,1.73472347597681e-18,0.000191665283725217,0,0,0,0,0,0
X002241.SZ,0,0,-0.0774984174145353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.184666195724269,0,0,0,0,0,0,0,0,0,0,0.0944325926137617,0,0.21117362263332,0,0,0,0,0.0837694973124741,0,0.230474557239005,-1.73472347597681e-18,0,0,0.0293438597908502,0,0,0,0,0.0346274021069798,-0.0103877430359687,0,0,0,0,0,0
X002236.SZ,0.247963479879194,0,0.0802237449067182,0.0857386773653456,0,0.0840446941719488,-0.0623627785134277,-0.0554516762189431,0.354059343450083,0,0.109118771102814,0.298498367317439,0,0,0,0,0.0805387807063375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0909503992123199,0,0,0.193596848961958,0,0,0.0510724789186775,-0.0160553410317888,0,0,0,0,0,0
X600066.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0538093323561631,0,0,0,0,0,0,0,0,0.172427550971001,0,0,0,0.314878264207911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0124973582780752,0.00142782205816027,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0.173632972052989,0,0,0.0151170453894852,0,0.0295987259790255,0,0,0,0.0687194074834458,0,0,0.143984582729211,-0.217981327993594,0,0,0,0,0,-0.103150822728409,0,0,0,0.540236802660983,0,0,0.0579094846845602,0,-0.151227543928007,0,0,0.0292170674947303,0,0,0,0.306254808625403,0,0,0,0,0,0,0,0,0,0,0,0,-0.00754592727038723,0,0,0,0,0,0
X000100.SZ,0,0,0,0.102828702767343,0,0.113822101325791,0,0.31824398244292,0,0.0455643642920673,0,0,0,0,0,0,0,0.0412788745446882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104417786226644,0,0,0,0,0,0,0,0,0,0,0.0489462473287107,0,0.0200289100901738,0,0,0,0,0,0.0171386938729354,-0.00422117754692608,0,0,0,0,0,0
X601877.SH,0,0,0,0,8.67361737988404e-19,0.0731650486511843,0,0,0,0,0,0.0505233264319902,0,0.204764232991468,0.10213371295555,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0192094467898243,0,0,0,0,0,0,0.0473354506232637,0.0120185950136914,1.0842021724855e-19,0,0,0,0,0,0,0,0,0,0.0941136228711,0,0,0,-0.00173551406688665,0.00589783258828337,0,0,0,0,0,0
X002456.SZ,0,-0.388511525800319,0,0,0,0,0,0,0.0803181127402597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0281252836304764,0,0,0.325023196203744,0,0.297442523728671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200368577654589,0.0317333900387886,-0.00153349516447472,0,0,0,0,0,0
X002085.SZ,0,0,0,0.252134593949856,0,0,0,-0.143637429176664,0,0,0,0.109237744320557,0,0,0,0,0.0836332006196282,0,0,-0.367308361081991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0911546599614342,0,0,-0.0882066322341019,0,0,0,-0.166465098163876,-0.0444180327374298,0,0,0.183099924078173,0,0,0.0134978547569954,0,-0.00256075080191599,0,0,0,0,0,0
X600271.SH,0,0.0264071550380979,0,0,-0.130528118959946,0,0,0,0,0,0,0.109180065183058,0,0,0,0,0,0,0,0,0,0,0,0,0,0.279865684872374,0.0188232794411353,0.187943154938751,0,0,0,0,0.00694412967118644,0,0,0.079784447290507,0,0,0,0,0,0,0,0.114807480252388,0,0,0,0.0204368873985253,0,0,0,-0.00701046830675794,-0.00342613920341681,0,0,0,0,0,0
X600118.SH,0,0,0,0,0,0,0,0,0,0.033325176819518,0,0,4.33680868994202e-19,0,0.0246003052012147,0,0,0,0,0,0,0,0,0,0.0055158963977018,0,0,0,0.036850345246138,0.0896426546803053,0,0,0.344021542082849,0,0,-1.73472347597681e-18,0,0,0,0,0.0340463219866331,0,0,0.0247066972011277,0,0.0347961246800922,0,0.0368770147859333,0,0,0,-0.00445259100534085,0.000774539957283485,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,-0.00782271858817628,0,0,0,0,0,0,0.0683791903573041,0,0,0.0966818849816537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.150000924771399,0.0510627716841919,0,0.0810876022361072,0,0,0,0.120011566093838,0,0,0,0.0566458308456972,0,0,0,0,0,0,0,0,-0.00339235836369318,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0.0275490077612701,0,0,0,0,0.0699262216375355,0,0.0257198709613511,0,0,0,0,0.00391437779739892,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0.0154994080505236,0,0,0,0,0,-0.0246245551057325,0,0.089936193798172,0.0355608412135905,0,0,0.0163791636972556,-0.00717148658671737,0,0,0,0,0,0
X600089.SH,0,0,-2.16840434497101e-19,0,0.0847896092984883,0.0817011333596558,0,0,0,0,0,0,0.119058421150971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0853089810620251,0,0,0,0,0,-0.129348704203809,0,0,0,0,0,0,0,0,0,0,0,0,0.0166357323356049,0.113267740980575,0.113227041511325,0,0,0.0216390528772964,-0.011174405410548,0,0,0,0,0,0
X600522.SH,0,0,0,0,0,-0.0277610425467571,0,0.154380725249355,0,0,0,0,0,0.179164049398671,0.00644093114413055,0,0,0,0,0,0,0,0,0,0,0.115820930044623,0,0,0,0,0,0,0,0,0,0.102035308684139,0,0,0,0,0.0301600795703856,0,0,0,0,0.00175255832691057,0,0.0521371117545568,0.0107377342051799,0,0,0.00272034414597372,-0.000259409426805786,0,0,0,0,0,0
X002508.SZ,0,0.171414698759219,0.0841983925857775,0,0,0,-0.317159011733887,0,0,0,0,0,0,0,0,0,0.204842128506664,0,0.317629873096023,0,0,0,0,0,0,0,0,0,0.0167624409987168,0,0,0,-0.0639879328060041,0.0240355320252541,0,0,0,0,0,0,0,0,0,0,0.126817541476998,0,0,0,0,0,0,0.0262415894166353,-0.0133265555945465,0,0,0,0,0,0
X600177.SH,0,0.010418107041261,0,0,0,0,0,0,0,0.00552446096624814,0,0.0789517905798236,0,0,0,0,0,0,0,0.0676020695137845,0,0,0,-0.0189126016453757,0,0,0.0685556681112775,0,0.0506746024543415,0,0,0,0,0,0,0.00643431130565596,0.071425790777365,0,0,0,0,0,0,0,0,0,0.00200111108242022,0,0,0,0,0,0.00166922053887452,0,0,0,0,0,0
X600372.SH,0,0,0,0,0,0,0,-0.106500784610696,0.201520331696161,0,0,0,0,0,-0.000901867299840362,0,0,0,0,-0.0343287493113052,0,0,0,0,0.0374228427988688,0.630238418587359,0.176608173288646,0,0,0,0,0,0,0,0,0.00118541923135114,0,0,0,0.0181085422610197,0,0,0,0,0,0,0,-0.0658450066076935,0,0,0,-0.00951274172889549,0.000985775866892518,0,0,0,0,0,0
X300136.SZ,0,0,0,0,0,0,0,0,0,0,-0.0577457204317371,0,0.0173772883911791,0,0,0.331344332055943,0,0,0,0,0,0,0.736722101434442,0,0,0,0.141454581757778,0,0,-0.0818467654345747,0,0,0,0,0,0,-0.106286394027938,0,0,0,-0.0725275713516978,0,0,0.147626758269009,0,0,0,0,0,0,0.0366777187707237,-0.0234497925027524,0.00400688138221207,0,0,0,0,0,0
X002007.SZ,0,0,0,0.0913448124941224,0,0,0,0.0276083009229547,0,0,0.147975849474371,0,0.0073261713530507,0,0,0,0.100327620394503,0.114237389567902,0,0,0,0,0,0,0.0430730825897642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.141120474531366,0.0620924759937775,0,0,0.0436423629887671,0,0,0,0,0,0,0,0.00861189762759839,-0.0043635971551392,0,0,0,0,0,0
X600487.SH,0,0,0,0,0,0,0.437898874326476,0,0,0,0,0,0,0.100958584260526,0,0,0,0,0,0.145984461414412,0,0,0,-0.20418254377895,0.0560484527744245,0,0.0980266662118365,0,0,0.603682044331859,0,0,0,0.0388908999387532,0,0,0,0,0,-0.0156409458138309,0,0,0,0,0,0,0,0,0,0,0.0145292954263338,0,-0.00882345099589442,0,0,0,0,0,0
X600699.SH,0,0,0,0,0,0.044585236316668,0,0,0,0,0,0,0,0,0.249708951381693,0,0,0,0,0.00488947715950243,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0.0485167023391296,0.145055724194862,0,0,0,0,0,0,0,0,0,0,-0.0201575127763196,0.0137248905679028,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0,0.103629737673709,0,0.190535056540541,0,0.104223880802958,0.0270771271340196,0,0,0.15768493221385,0,0,0,0,0,0,0,0,0,0.0360657359264964,0,0,0,0,0,0,0,0,0,0.344231595645519,0,0,0,0,0,0,0,0,0,0,0,0,0.0244217319512858,0.0781892627989194,0,0,-0.00922927242622464,0.00987210081582384,0,0,0,0,0,0
X000981.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00991021369016464,0,0,0,0,0,0,0,0,0,0,0,0.0297367979362852,0,0,0,0,0,0
X002074.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.170551817623271,0,0.272224311421047,0,0,0,0,0,0,0,-0.065159313779673,0,0,0,0.244754337161355,0,-0.311650607230375,0,0.198184379964702,0,0,-0.0893117923572697,-0.0380670363491455,0,0.0604201933460883,0,0,0,0,0,0.0912803524282966,0,0.034785964042717,0,0,0,0,0,0,0,-0.00492628451318068,0,0,0,0,0,0
X000066.SZ,0,0,0,0,0,0,0,0.620113538081824,0,0,0,0,-0.360223909102148,0,0.712284605658525,0,0,1.38777878078145e-17,0,-0.570878793437229,0,0,0,0,0,0,0,0,0,0.0301912482781145,0,0,0,0,0,0,0.0377398648041449,0,0,0.0777174773740736,0,0,0,0,0,0,0,0.0401555671046393,0,0,-0.143543281704135,-2.71050543121376e-20,0.0869650160638691,0,0,0,0,0,0
X002294.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0577898960957519,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0576617650360582,0,0,0,0.0366979018376747,0,0,0,0,0,0,0.0920199596636661,0.0504016699944562,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,-0.0102256486624142,-0.00128927464186264,0,0,0,0,0,0
X600867.SH,0,0,0,0,0,0,0,0,0,0,0,0.219096169839262,0,0,0,0,0,0.0608910323024038,0,0,0.0685629762466744,0,0,0,0,0,0,0,0,0,0,0,0,0.0775179309225978,0,0,0,0,0,0.183282842863838,0.0464933412505306,0,0,0,0,0.43805131520493,0,0.0431579356243206,0.102087691891759,0,0,0.0255904083509649,0.00937685047125912,0,0,0,0,0,0
X002008.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.096139051987968,0,0,0,0,0.0532180607862134,0,0,0.0862431106211373,0,0,0,0,0,0.322085883517259,0,0.226449176835766,0,0,0,0,0.417569641065796,0,-0.0565058003156772,0,0,0,0,-0.0413548913279399,0,0,0,0,0,0,0,0.215659473103001,0,0,-0.0101942497004414,-0.00579408582362655,0,0,0,0,0,0
X000559.SZ,0,0,0,0,0,0,0,0,0,0,0.0847761083213352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.121614162666202,0,-0.0762765513835602,0,0,0,0.148627802872553,0.0507988628232083,0,0,0,0,0.0411232172718185,0,0.00422155760624643,0.308950449571999,0,0,-0.0129894242360757,-0.000324817616478186,0,0,0,0,0,0
X002180.SZ,0,0,0.116422940048038,0.0807837470418832,0,0,0,0.0780122277370892,0,0,0,0,0,0,0,0.0471826612458654,0,0,0,0,0,0,0.079289039828324,0,0,0,0,0,0,0,0,0,0,0,0,0.0322917433932579,0,0,0,0,0.0121422643147335,0,0.123099913521668,0.0724198653943243,0.0880755054772919,0,0,0,0.133233297860844,0,-0.0325694599669601,0.00560657467395141,-0.00447207881775894,0,0,0,0,0,0
X000623.SZ,0,0,0,0.0255170516809301,0,0,0,0,0,0,0,0,0.0625341044451233,0.0121504187407552,0,0.0410414336600324,0,0,0,0.0729716363739953,0,0,0,0,0,0,0.241230109282427,0,0.0157290218504721,0,0,0,0,0,0,0.0694801094335565,0,0,0,0,0,0,0,0,0,0,0,0.0505547293691242,0,0,0,0,0.0168872859747728,0,0,0,0,0,0
X600566.SH,0,0,0.41041469320183,0.0714209321555099,0,0,0,0,0,0,0,0,0.216955581298888,0.0126230508193203,0,0,0,0,0,0,0,0.102137091705903,0,0,0,0,0,0,0.25923140847816,0,0,0,0,0,0,0,0.325206471711915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00294665521053928,0,0,0,0,0,0
X002292.SZ,0,0,0,0,0,0.0127830956089813,0,0,0.26120385194786,0,0,0,0,0,0,0,0,0.0362570990113053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0178154020201794,0,0,0,0,0,0,0.0612659986969451,0,0,0,0.688221636097859,0,0,0,0,0.0473953864313448,0,-0.0118728868917576,-0.00473256369826065,0,0,0,0,0,0
X002426.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00915942393071116,0.0304922744231762,0,0,0,0,0,0
Change_TY3M,0,0,0,0,-0.137638483822237,0,0,-0.123601093222715,0,-0.00672397718872155,0,0,0,0,0,-0.11772253592624,0.0388095935342866,0,0,0,0,0,0.179786345895837,0,0,0,0,0,0,0,0,0,0,0.0773454157551865,0,0,0,0,0,0,-0.0108278575920468,0,0,0,0,0,0,0,0,0,0,-0.0320355267983446,0.0427041168854727,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20288671259835,0,0,0.491852556495558,0,0,-0.191153384297891,0,0,0,0,0.387549184119023,0,0,0,0,-0.121560697093739,0,0,0,0,0,0,0,0,0,0,0,0.228564792786634,0,0,0,0,0,0,0.134921626293775,0,0,0,11.8385119509564,0,0
TED,0,0,0,0,-0.935785611266515,0,0,0,0,0,0.960508901314233,0,0,0,-2.09440184096974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.888578212631041,0,0,0,0,0,0,0,0,0,0,-0.185759682623235,0,3.19785303271091,0,0,0,1.54443709182745,0,0,0,0,1.78393284609842,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,0,-0.0950614795194765,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.269407018754012,0,-0.0640395642222346,0,0,0,0,0,0,0,0.0566767862481165,0,-0.336953581127339,0,0,0,0.0741744134525466,0,0,0,0,0,0,0,0.0793041051401661,0,-0.136352640755726,0,0.0322255491159291,0,0,0.0216956510614937,-0.00267385202919311,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.103339482495978,0,0,0,0,0,0,0,0,0,0,0,0,-0.00581037026003173,0,0,-0.00359334517519674,0,-0.0289265052220772,0,0,0,0.000529390348304989,0,0,0,0,0,0,0,0,0,0.167912095325824,-0.0527810151235413,0.0106633750140541,-0.00476238601276343,0,0,0,0,0,0
MKvol,0,0,0,0,-0.000447443119596098,0,0,0,0,0,0.000636680414039632,0,0,0,0,0,0,0,0,-0.00159073275296825,0,0,-0.000886683054502816,0,0,0,0,0,-0.000910401649632642,0,0,0,0,0,0,-0.000912073297180374,0,0,0,0.000555920649537831,0,0,0,0,0,0,0,-0.000774004799422442,0,0,0,0.00278778495357685,-0.00169745492947935,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0.0193888174863866,0,0,0,0,0,-0.00622728013836471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0477895034361301,0,0,-0.00961450168618274,0,0,0,0,0,0.00358698171977341,-0.0128903836566279,0,0,0,0,0.0338631004853451,0,0,0.0353286212502641,-5.42101086242752e-20,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00844233233881829,0,0,0,0,0,-0.00902742416430049,0,0,0,0,-0.058938179749818,0,0,0,0,0,0.0249692425973509,0,0,0,0,0,0,0,0,0.0151364591550762,0,0,0,0,0,0,0,0,0.028655979657765,-0.0232273139245,0,0,0,0.000945309529712991,0,0
CarbonVol_Hubei,0,-0.00959484826017916,0,0,-0.00133198032475633,0,0,0,0,0,0,0,-0.00685185285697638,0,0,0.000549393155967813,0,0,0,0.000630098517469167,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000263450546881128,0.0298124591274617,0,0,0,0,0,-0.0225551134290047,0,0,0,0,0,0,0,0,0,0,-0.0151783064274501,0.00830261748859727,0,0,0,0,0,0
